year,state,county,subgroup_type,subgroup,share_transit_commuter,share_transit_commuter_quality,share_transportation_cost,share_transportation_cost_quality
2019,39,063,race-ethnicity,White neighborhoods,0.006241663274571814,1,0.2848138522716599,1
2019,39,063,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,065,all,All,0,1,0.3535862305189245,1
2019,39,065,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,065,race-ethnicity,White neighborhoods,0,1,0.3535862305189245,1
2019,39,065,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,067,all,All,0,1,0.3602571107183031,1
2019,39,067,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,067,race-ethnicity,White neighborhoods,0,1,0.3602571107183031,1
2019,39,067,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,069,all,All,0,1,0.31956877729257643,1
2019,39,069,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,069,race-ethnicity,White neighborhoods,0,1,0.31956877729257643,1
2019,39,069,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,071,all,All,0,1,0.38584843787264483,1
2019,39,071,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,071,race-ethnicity,White neighborhoods,0,1,0.38584843787264483,1
2019,39,071,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,073,all,All,0,1,0.2965948963317384,1
2019,39,073,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,073,race-ethnicity,White neighborhoods,0,1,0.2965948963317384,1
2019,39,073,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,075,all,All,0,1,0.3389191379030951,1
2019,39,075,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,075,race-ethnicity,White neighborhoods,0,1,0.3389191379030951,1
2019,39,075,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,077,all,All,0.0027298888162197513,1,0.3266941356006104,1
2019,39,077,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,077,race-ethnicity,White neighborhoods,0.0027298888162197513,1,0.3266941356006104,1
2019,39,077,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,079,all,All,0,1,0.3627010954616589,1
2019,39,079,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,079,race-ethnicity,White neighborhoods,0,1,0.3627010954616589,1
2019,39,079,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,081,all,All,0.005971999416654514,1,0.3335099168732682,1
2019,39,081,race-ethnicity,Neighborhoods of color,0.01,1,0.25,1
2019,39,081,race-ethnicity,White neighborhoods,0.005797961357066789,1,0.3361904761904762,1
2019,39,081,race-ethnicity,Mixed neighborhoods,0.01,1,0.28,1
2019,39,083,all,All,0.0019343599449415003,1,0.30178596008258773,1
2019,39,083,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,083,race-ethnicity,White neighborhoods,0.0019343599449415003,1,0.30178596008258773,1
2019,39,083,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,085,all,All,0.014982098566847584,1,0.2941013480557488,1
2019,39,085,race-ethnicity,Neighborhoods of color,0.01,1,0.3,1
2019,39,085,race-ethnicity,White neighborhoods,0.015043500872184363,1,0.2950600777923444,1
2019,39,085,race-ethnicity,Mixed neighborhoods,0.015386036202438122,1,0.2584558551902475,1
2019,39,087,all,All,0.0076564316782222995,1,0.35712716937255073,1
2019,39,087,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,087,race-ethnicity,White neighborhoods,0.0076564316782222995,1,0.35712716937255073,1
2019,39,087,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,089,all,All,0.00681939564300773,1,0.2825212774264074,1
2019,39,089,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,089,race-ethnicity,White neighborhoods,0.00681939564300773,1,0.2825212774264074,1
2019,39,089,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,091,all,All,0,1,0.3107324516785351,1
2019,39,091,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,091,race-ethnicity,White neighborhoods,0,1,0.3107324516785351,1
2019,39,091,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,093,all,All,0.010628694473773913,1,0.2941998320599263,1
2019,39,093,race-ethnicity,Neighborhoods of color,0.013455509191383781,1,0.24815721213488212,1
2019,39,093,race-ethnicity,White neighborhoods,0.010302481562787685,1,0.3032783336199658,1
2019,39,093,race-ethnicity,Mixed neighborhoods,0.011200159172304021,1,0.2552709908475925,1
2019,39,095,all,All,0.021914966931584498,1,0.2819704885233147,1
2019,39,095,race-ethnicity,Neighborhoods of color,0.033107207207207216,1,0.2455518018018018,1
2019,39,095,race-ethnicity,White neighborhoods,0.01756817486268383,1,0.2970662661276034,1
2019,39,095,race-ethnicity,Mixed neighborhoods,0.030592599213442973,1,0.250213621737576,1
2019,39,097,all,All,0.002057550123226537,1,0.2969439818823686,1
2019,39,097,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,097,race-ethnicity,White neighborhoods,0.002074686009805897,1,0.2977513600644771,1
2019,39,097,race-ethnicity,Mixed neighborhoods,0,3,0.2,3
2019,39,099,all,All,0.015201986351450156,1,0.3233161710943213,1
2019,39,099,race-ethnicity,Neighborhoods of color,0.021542833087770996,1,0.27676629481512666,1
2019,39,099,race-ethnicity,White neighborhoods,0.013554501134082438,1,0.3355880282608129,1
2019,39,099,race-ethnicity,Mixed neighborhoods,0.02,1,0.2862811459027315,1
2019,39,101,all,All,0.006762339814852246,1,0.33724340057403895,1
2019,39,101,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,101,race-ethnicity,White neighborhoods,0.006762339814852246,1,0.33724340057403895,1
2019,39,101,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,103,all,All,0.008341327691393627,1,0.31803222861448843,1
2019,39,103,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,103,race-ethnicity,White neighborhoods,0.008341327691393627,1,0.31803222861448843,1
2019,39,103,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,105,all,All,0,1,0.3949939192924268,1
2019,39,105,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,105,race-ethnicity,White neighborhoods,0,1,0.3949939192924268,1
2019,39,105,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,107,all,All,0,1,0.3116545521744487,1
2019,39,107,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,107,race-ethnicity,White neighborhoods,0,1,0.3116545521744487,1
2019,39,107,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,109,all,All,0.005392149696659601,1,0.3110944619058061,1
2019,39,109,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,109,race-ethnicity,White neighborhoods,0.005392149696659601,1,0.3110944619058061,1
2019,39,109,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,111,all,All,0,1,0.39217928633594423,1
2019,39,111,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,111,race-ethnicity,White neighborhoods,0,1,0.39217928633594423,1
2019,39,111,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,113,all,All,0.025261670411183622,1,0.26742140972147926,1
2019,39,113,race-ethnicity,Neighborhoods of color,0.033421190565331334,1,0.24531062024210656,1
2019,39,113,race-ethnicity,White neighborhoods,0.0234698579996472,1,0.2723434468160169,1
2019,39,113,race-ethnicity,Mixed neighborhoods,0.02460945709281961,1,0.2649597197898424,1
2019,39,115,all,All,0,1,0.4055517354289457,1
2019,39,115,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,115,race-ethnicity,White neighborhoods,0,1,0.4055517354289457,1
2019,39,115,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,117,all,All,0,1,0.3170879120879121,1
2019,39,117,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,117,race-ethnicity,White neighborhoods,0,1,0.3170879120879121,1
2019,39,117,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,119,all,All,0.0059540114528602636,1,0.350876379951591,1
2019,39,119,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,119,race-ethnicity,White neighborhoods,0.0059540114528602636,1,0.350876379951591,1
2019,39,119,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,121,all,All,0,1,0.35937240970988754,1
2019,39,121,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,121,race-ethnicity,White neighborhoods,0,1,0.35937240970988754,1
2019,39,121,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,123,all,All,0,1,0.32525566450612153,1
2019,39,123,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,123,race-ethnicity,White neighborhoods,0,1,0.32525566450612153,1
2019,39,123,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,125,all,All,0,1,0.3446567164179104,1
2019,39,125,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,125,race-ethnicity,White neighborhoods,0,1,0.3446567164179104,1
2019,39,125,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,127,all,All,0,1,0.29688962962962967,1
2019,39,127,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,127,race-ethnicity,White neighborhoods,0,1,0.29688962962962967,1
2019,39,127,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,129,all,All,0.007241501775748352,1,0.29998021308980216,1
2019,39,129,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,129,race-ethnicity,White neighborhoods,0.007241501775748352,1,0.29998021308980216,1
2019,39,129,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,131,all,All,0.0013742129756364632,1,0.3892891687197737,1
2019,39,131,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,131,race-ethnicity,White neighborhoods,0.0013742129756364632,1,0.3892891687197737,1
2019,39,131,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,133,all,All,0.015094229742627432,1,0.29441464322112043,1
2019,39,133,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,133,race-ethnicity,White neighborhoods,0.015094229742627432,1,0.29441464322112043,1
2019,39,133,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,135,all,All,0.001420835640883638,1,0.3264494492646606,1
2019,39,135,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,135,race-ethnicity,White neighborhoods,0.001420835640883638,1,0.3264494492646606,1
2019,39,135,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,137,all,All,0,1,0.31065806257972534,1
2019,39,137,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,137,race-ethnicity,White neighborhoods,0,1,0.31065806257972534,1
2019,39,137,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,139,all,All,0.007651138310388245,1,0.3242793452909245,1
2019,39,139,race-ethnicity,Neighborhoods of color,0.01,1,0.3,1
2019,39,139,race-ethnicity,White neighborhoods,0.007370685945434204,1,0.32646075393751617,1
2019,39,139,race-ethnicity,Mixed neighborhoods,0.018450704225352114,1,0.24619718309859154,1
2019,39,141,all,All,0.004104228872994931,1,0.3355135060065273,1
2019,39,141,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,141,race-ethnicity,White neighborhoods,0.0040698445957744024,1,0.33618718351667537,1
2019,39,141,race-ethnicity,Mixed neighborhoods,0.01,3,0.22,3
2019,39,143,all,All,0.0038203105115805548,1,0.31769322134555017,1
2019,39,143,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,143,race-ethnicity,White neighborhoods,0.0038203105115805548,1,0.31769322134555017,1
2019,39,143,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,145,all,All,0.0032875611226471967,1,0.3766240203630518,1
2019,39,145,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,145,race-ethnicity,White neighborhoods,0.0032875611226471967,1,0.3766240203630518,1
2019,39,145,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,147,all,All,0,1,0.3316555801921655,1
2019,39,147,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,147,race-ethnicity,White neighborhoods,0,1,0.3316555801921655,1
2019,39,147,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,149,all,All,0.004039660361134996,1,0.30144830180567495,1
2019,39,149,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,149,race-ethnicity,White neighborhoods,0.004039660361134996,1,0.30144830180567495,1
2019,39,149,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,151,all,All,0.012989052521829794,1,0.29142362830705076,1
2019,39,151,race-ethnicity,Neighborhoods of color,0.026139705882352943,1,0.23007918552036197,1
2019,39,151,race-ethnicity,White neighborhoods,0.012357193279683749,1,0.29629704927290695,1
2019,39,151,race-ethnicity,Mixed neighborhoods,0.018193368828654403,1,0.23413238141335913,1
2019,39,153,all,All,0.022993823589615808,1,0.2711288858432046,1
2019,39,153,race-ethnicity,Neighborhoods of color,0.03554333864255254,1,0.23106407028721163,1
2019,39,153,race-ethnicity,White neighborhoods,0.020441683388768256,1,0.27938305066109576,1
2019,39,153,race-ethnicity,Mixed neighborhoods,0.03240713796644985,1,0.24024863060595683,1
2019,39,155,all,All,0.008511112927903202,1,0.33182280048119045,1
2019,39,155,race-ethnicity,Neighborhoods of color,0.01,1,0.28,1
2019,39,155,race-ethnicity,White neighborhoods,0.007986576297953544,1,0.3367423833651379,1
2019,39,155,race-ethnicity,Mixed neighborhoods,0.013149771576737869,1,0.2955019138165205,1
2019,39,157,all,All,0.003245611640413857,1,0.3193117851000518,1
2019,39,157,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,157,race-ethnicity,White neighborhoods,0.003245611640413857,1,0.3193117851000518,1
2019,39,157,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,159,all,All,0.002409459726894914,1,0.30592865624381554,1
2019,39,159,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,159,race-ethnicity,White neighborhoods,0.002409459726894914,1,0.30592865624381554,1
2019,39,159,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,161,all,All,0.001385135135135135,1,0.3246032571032571,1
2019,39,161,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,161,race-ethnicity,White neighborhoods,0.001385135135135135,1,0.3246032571032571,1
2019,39,161,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,163,all,All,0,1,0.3978599221789883,1
2019,39,163,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,163,race-ethnicity,White neighborhoods,0,1,0.3978599221789883,1
2019,39,163,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,165,all,All,0.01011222681630242,1,0.288714635292983,1
2019,39,165,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,165,race-ethnicity,White neighborhoods,0.010112245759135791,1,0.28873467320931234,1
2019,39,165,race-ethnicity,Mixed neighborhoods,0.01,3,0.17,3
2019,39,167,all,All,0.0035258165654641427,1,0.34022185180775494,1
2019,39,167,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,167,race-ethnicity,White neighborhoods,0.0035258165654641427,1,0.34022185180775494,1
2019,39,167,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,169,all,All,0.004098667396860167,1,0.3068964494341001,1
2019,39,169,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,169,race-ethnicity,White neighborhoods,0.004098667396860167,1,0.3068964494341001,1
2019,39,169,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,171,all,All,0.00263220675944334,1,0.3288780649436712,1
2019,39,171,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,171,race-ethnicity,White neighborhoods,0.00263220675944334,1,0.3288780649436712,1
2019,39,171,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,173,all,All,0.007450631560220602,1,0.31466603411808886,1
2019,39,173,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,173,race-ethnicity,White neighborhoods,0.007450631560220602,1,0.31466603411808886,1
2019,39,173,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,39,175,all,All,0,1,0.3296520207025658,1
2019,39,175,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,39,175,race-ethnicity,White neighborhoods,0,1,0.3296520207025658,1
2019,39,175,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,001,all,All,0,1,0.5009556446398552,1
2019,40,001,race-ethnicity,Neighborhoods of color,0,1,0.4976551300430064,1
2019,40,001,race-ethnicity,White neighborhoods,0,1,0.5,1
2019,40,001,race-ethnicity,Mixed neighborhoods,0,1,0.51,1
2019,40,003,all,All,0,1,0.35618716577540105,1
2019,40,003,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,003,race-ethnicity,White neighborhoods,0,1,0.35618716577540105,1
2019,40,003,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,005,all,All,0,1,0.4364326267978804,1
2019,40,005,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,005,race-ethnicity,White neighborhoods,0,1,0.4364326267978804,1
2019,40,005,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,007,all,All,0,1,0.3996144089294774,1
2019,40,007,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,007,race-ethnicity,White neighborhoods,0,1,0.3996144089294774,1
2019,40,007,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,009,all,All,0,1,0.3420691475323305,1
2019,40,009,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,009,race-ethnicity,White neighborhoods,0,1,0.3420691475323305,1
2019,40,009,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,011,all,All,0,1,0.3757824525397639,1
2019,40,011,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,011,race-ethnicity,White neighborhoods,0,1,0.3963751317175975,1
2019,40,011,race-ethnicity,Mixed neighborhoods,0,2,0.32,2
2019,40,013,all,All,0.004016113139743812,1,0.38470063177418423,1
2019,40,013,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,013,race-ethnicity,White neighborhoods,0.0037102473498233216,1,0.38698550018277084,1
2019,40,013,race-ethnicity,Mixed neighborhoods,0.01,1,0.3400000000000001,1
2019,40,015,all,All,0,1,0.3985523255813953,1
2019,40,015,race-ethnicity,Neighborhoods of color,0,1,0.35,1
2019,40,015,race-ethnicity,White neighborhoods,0,1,0.41607818802358043,1
2019,40,015,race-ethnicity,Mixed neighborhoods,0,1,0.41,1
2019,40,017,all,All,0.006903754509419676,1,0.33434618981873254,1
2019,40,017,race-ethnicity,Neighborhoods of color,0,1,0.29,1
2019,40,017,race-ethnicity,White neighborhoods,0.0069781889391586195,1,0.334824318545029,1
2019,40,017,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,019,all,All,0.002040460221386117,1,0.3441049130268826,1
2019,40,019,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,019,race-ethnicity,White neighborhoods,5.789337808183813e-4,1,0.3503672389311992,1
2019,40,019,race-ethnicity,Mixed neighborhoods,0.01,1,0.31,1
2019,40,021,all,All,0,1,0.4086738673867387,1
2019,40,021,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,021,race-ethnicity,White neighborhoods,NA,NA,NA,NA
2019,40,021,race-ethnicity,Mixed neighborhoods,0,1,0.4086738673867387,1
2019,40,023,all,All,0,1,0.46393903868698716,1
2019,40,023,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,023,race-ethnicity,White neighborhoods,0,1,0.5142285237698082,1
2019,40,023,race-ethnicity,Mixed neighborhoods,0,1,0.38774220724515585,1
2019,40,025,all,All,0,1,0.40073694984646874,1
2019,40,025,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,025,race-ethnicity,White neighborhoods,0,1,0.40073694984646874,1
2019,40,025,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,027,all,All,0.011797272350525566,1,0.300362242399126,1
2019,40,027,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,027,race-ethnicity,White neighborhoods,0.011310451472059672,1,0.30321619518308524,1
2019,40,027,race-ethnicity,Mixed neighborhoods,0.018460367962373776,1,0.2613003181629548,1
2019,40,029,all,All,0,1,0.43799730579254603,1
2019,40,029,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,029,race-ethnicity,White neighborhoods,0,1,0.43799730579254603,1
2019,40,029,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,031,all,All,0.00520867373138509,1,0.3120167125717754,1
2019,40,031,race-ethnicity,Neighborhoods of color,0.01,1,0.2781503759398496,1
2019,40,031,race-ethnicity,White neighborhoods,0.003920658780471865,1,0.34951375727076667,1
2019,40,031,race-ethnicity,Mixed neighborhoods,0.005364634952097786,1,0.29297406673273874,1
2019,40,033,all,All,0,1,0.370756264236902,1
2019,40,033,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,033,race-ethnicity,White neighborhoods,0,1,0.370756264236902,1
2019,40,033,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,035,all,All,0,1,0.40248432312799703,1
2019,40,035,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,035,race-ethnicity,White neighborhoods,0,1,0.42273260073260077,1
2019,40,035,race-ethnicity,Mixed neighborhoods,0,1,0.34,1
2019,40,037,all,All,0.0024989593975858026,1,0.31947515798236653,1
2019,40,037,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,037,race-ethnicity,White neighborhoods,0.0024989593975858026,1,0.31947515798236653,1
2019,40,037,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,039,all,All,0,1,0.33779404862480056,1
2019,40,039,race-ethnicity,Neighborhoods of color,0,1,0.32,1
2019,40,039,race-ethnicity,White neighborhoods,0,1,0.3400720033883948,1
2019,40,039,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,041,all,All,0,1,0.4125807993309039,1
2019,40,041,race-ethnicity,Neighborhoods of color,0,1,0.45,1
2019,40,041,race-ethnicity,White neighborhoods,0,1,0.4053669586227726,1
2019,40,041,race-ethnicity,Mixed neighborhoods,0,1,0.43,1
2019,40,043,all,All,0,1,0.3929366489046773,1
2019,40,043,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,043,race-ethnicity,White neighborhoods,0,1,0.3929366489046773,1
2019,40,043,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,045,all,All,0,1,0.37960966542750935,1
2019,40,045,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,045,race-ethnicity,White neighborhoods,0,1,0.37960966542750935,1
2019,40,045,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,047,all,All,0.004715177774945839,1,0.3193912747971624,1
2019,40,047,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,047,race-ethnicity,White neighborhoods,0.005275916155710823,1,0.3205081039973383,1
2019,40,047,race-ethnicity,Mixed neighborhoods,0,1,0.31,1
2019,40,049,all,All,0,1,0.38402412175744227,1
2019,40,049,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,049,race-ethnicity,White neighborhoods,0,1,0.38402412175744227,1
2019,40,049,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,051,all,All,0,1,0.33317117389333734,1
2019,40,051,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,051,race-ethnicity,White neighborhoods,0,1,0.33317117389333734,1
2019,40,051,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,053,all,All,0,1,0.36999999999999994,1
2019,40,053,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,053,race-ethnicity,White neighborhoods,0,1,0.36999999999999994,1
2019,40,053,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,055,all,All,0,1,0.40145082765335927,1
2019,40,055,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,055,race-ethnicity,White neighborhoods,0,1,0.40145082765335927,1
2019,40,055,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,057,all,All,0,1,0.38,1
2019,40,057,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,057,race-ethnicity,White neighborhoods,NA,NA,NA,NA
2019,40,057,race-ethnicity,Mixed neighborhoods,0,1,0.38,1
2019,40,059,all,All,0,1,0.474523052464229,1
2019,40,059,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,059,race-ethnicity,White neighborhoods,0,1,0.474523052464229,1
2019,40,059,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,061,all,All,0,1,0.4239951328330967,1
2019,40,061,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,061,race-ethnicity,White neighborhoods,0,1,0.4239951328330967,1
2019,40,061,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,063,all,All,0,1,0.4532163601161665,1
2019,40,063,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,063,race-ethnicity,White neighborhoods,0,1,0.4690355731225297,1
2019,40,063,race-ethnicity,Mixed neighborhoods,0,1,0.42823345817727837,1
2019,40,065,all,All,0,1,0.33694939561565257,1
2019,40,065,race-ethnicity,Neighborhoods of color,0,1,0.28,1
2019,40,065,race-ethnicity,White neighborhoods,0,1,0.35759524192252057,1
2019,40,065,race-ethnicity,Mixed neighborhoods,0,1,0.3046449007068327,1
2019,40,067,all,All,0,1,0.4520792914382118,1
2019,40,067,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,067,race-ethnicity,White neighborhoods,0,1,0.4520792914382118,1
2019,40,067,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,069,all,All,0,1,0.4256151863135692,1
2019,40,069,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,069,race-ethnicity,White neighborhoods,0,1,0.4256151863135692,1
2019,40,069,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,071,all,All,0,1,0.35857013060760934,1
2019,40,071,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,071,race-ethnicity,White neighborhoods,0,1,0.3598764845605701,1
2019,40,071,race-ethnicity,Mixed neighborhoods,0,1,0.33,1
2019,40,073,all,All,0,1,0.3395721162417543,1
2019,40,073,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,073,race-ethnicity,White neighborhoods,0,1,0.3395721162417543,1
2019,40,073,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,075,all,All,0,1,0.4661999439932792,1
2019,40,075,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,075,race-ethnicity,White neighborhoods,0,1,0.4661999439932792,1
2019,40,075,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,077,all,All,0,1,0.4090092954990216,1
