year,state,county,subgroup_type,subgroup,mean_tcost,mean_transit,mean_tcost_quality,mean_transit_quality
2016,28,047,race-ethnicity,Predominantly People of Color,30.60079255685734,26.522742935906273,1,1
2016,28,047,race-ethnicity,Predominantly White,17.93373934226553,14.38148599269184,1,1
2016,28,049,All,All,32.004051577221134,30.90308370044053,1,1
2016,28,049,race-ethnicity,No Predominant Racial Group,25.67699297810822,22.520446096654275,1,1
2016,28,049,race-ethnicity,Predominantly People of Color,33.24154736521474,32.144113615595494,1,1
2016,28,049,race-ethnicity,Predominantly White,24.88566694283347,25.807787903893953,1,1
2016,28,051,All,All,0,0,1,1
2016,28,051,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,28,051,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,28,051,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,053,All,All,0,0,1,1
2016,28,053,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,28,053,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,28,053,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,055,All,All,0,0,1,1
2016,28,055,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,28,055,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,28,055,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,057,All,All,6.376605504587156,16.3,1,1
2016,28,057,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,28,057,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,28,057,race-ethnicity,Predominantly White,6.376605504587156,16.3,1,1
2016,28,059,All,All,16.440268671037902,16.482328482328484,1,1
2016,28,059,race-ethnicity,No Predominant Racial Group,11.521813515825492,2.5731394354148844,1,1
2016,28,059,race-ethnicity,Predominantly People of Color,21.85926680244399,21.166395112016293,1,1
2016,28,059,race-ethnicity,Predominantly White,13.19495876769877,15.43379492764898,1,1
2016,28,061,All,All,2.57319587628866,15.744329896907216,1,1
2016,28,061,race-ethnicity,No Predominant Racial Group,2,18,1,1
2016,28,061,race-ethnicity,Predominantly People of Color,3.2246696035242293,13.180616740088105,1,1
2016,28,061,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,063,All,All,0,0,1,1
2016,28,063,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,28,063,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,28,063,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,065,All,All,0,0,1,1
2016,28,065,race-ethnicity,No Predominant Racial Group,0,0,1,1
2016,28,065,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,28,065,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,067,All,All,4.772307692307693,12.382615384615384,1,1
2016,28,067,race-ethnicity,No Predominant Racial Group,3.622211445198836,9.33996120271581,1,1
2016,28,067,race-ethnicity,Predominantly People of Color,7.270292207792208,7.053571428571429,1,1
2016,28,067,race-ethnicity,Predominantly White,2.8556231003039514,22.21276595744681,1,1
2016,28,069,All,All,3,12.619047619047619,1,1
2016,28,069,race-ethnicity,No Predominant Racial Group,3,20,3,3
2016,28,069,race-ethnicity,Predominantly People of Color,3,9,3,3
2016,28,069,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,071,All,All,18.158057531704298,14.183420971234147,1,1
2016,28,071,race-ethnicity,No Predominant Racial Group,21.53628023352794,23.83236030025021,1,1
2016,28,071,race-ethnicity,Predominantly People of Color,6,17,1,1
2016,28,071,race-ethnicity,Predominantly White,18.209647872990026,11.625686952981885,1,1
2016,28,073,All,All,18.440311208363724,10.645514223194748,1,1
2016,28,073,race-ethnicity,No Predominant Racial Group,15.824701195219124,11.099601593625499,1,1
2016,28,073,race-ethnicity,Predominantly People of Color,37,19,1,1
2016,28,073,race-ethnicity,Predominantly White,8.286208886324292,4.893248701673398,1,1
2016,28,075,All,All,11.393264316603329,13.368627964880094,1,1
2016,28,075,race-ethnicity,No Predominant Racial Group,5.058362989323843,5.1224199288256225,1,1
2016,28,075,race-ethnicity,Predominantly People of Color,15.60285300806285,18.14120322513955,1,1
2016,28,075,race-ethnicity,Predominantly White,3.1418286537077034,5.089992800575954,1,1
2016,28,077,All,All,3.3938697318007662,3.5448275862068965,1,1
2016,28,077,race-ethnicity,No Predominant Racial Group,3,0,1,1
2016,28,077,race-ethnicity,Predominantly People of Color,4,9,1,1
2016,28,077,race-ethnicity,Predominantly White,3,0,1,1
2016,28,079,All,All,0.7318757192174914,3.226697353279632,1,1
2016,28,079,race-ethnicity,No Predominant Racial Group,0,0,1,1
2016,28,079,race-ethnicity,Predominantly People of Color,1,5.730245231607629,1,1
2016,28,079,race-ethnicity,Predominantly White,1,0,1,1
2016,28,081,All,All,12.705379530430818,13.497036699338956,1,1
2016,28,081,race-ethnicity,No Predominant Racial Group,14.719982471516214,17.93777388255916,1,1
2016,28,081,race-ethnicity,Predominantly People of Color,16.35611263736264,18.428571428571427,1,1
2016,28,081,race-ethnicity,Predominantly White,8.45167597765363,6.655027932960894,1,1
2016,28,083,All,All,0.5336559612846459,1.627804663440387,1,1
2016,28,083,race-ethnicity,No Predominant Racial Group,0,0,1,1
2016,28,083,race-ethnicity,Predominantly People of Color,0.5879786718371304,1.793504604944256,1,1
2016,28,083,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,085,All,All,2.9379736177378613,6.0216110019646365,1,1
2016,28,085,race-ethnicity,No Predominant Racial Group,2,9,1,1
2016,28,085,race-ethnicity,Predominantly People of Color,4.553093964858671,0,1,1
2016,28,085,race-ethnicity,Predominantly White,2,9.607588357588357,1,1
2016,28,087,All,All,11.39197949645711,6,1,1
2016,28,087,race-ethnicity,No Predominant Racial Group,7.52491554054054,4,1,1
2016,28,087,race-ethnicity,Predominantly People of Color,14.398969072164949,7.38298969072165,1,1
2016,28,087,race-ethnicity,Predominantly White,4.872727272727273,4.363636363636363,1,1
2016,28,089,All,All,22.47808105872622,15.42831541218638,1,1
2016,28,089,race-ethnicity,No Predominant Racial Group,40.40507518796993,22.156954887218046,1,1
2016,28,089,race-ethnicity,Predominantly People of Color,19.048971596474043,15.320666013712048,1,1
2016,28,089,race-ethnicity,Predominantly White,21.032258064516128,9.336405529953916,1,1
2016,28,091,All,All,0,1.3259483048002685,1,1
2016,28,091,race-ethnicity,No Predominant Racial Group,0,0,1,1
2016,28,091,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,28,091,race-ethnicity,Predominantly White,0,4.157894736842105,1,1
2016,28,093,All,All,17.40408587257618,18.403739612188367,1,1
2016,28,093,race-ethnicity,No Predominant Racial Group,15.769182782283218,22.810355583281346,1,1
2016,28,093,race-ethnicity,Predominantly People of Color,19.443579766536963,12.906614785992218,1,1
2016,28,093,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,095,All,All,3.797073440088349,10.22722252898951,1,1
2016,28,095,race-ethnicity,No Predominant Racial Group,3,25.07547169811321,1,1
2016,28,095,race-ethnicity,Predominantly People of Color,5.150513950073422,0,1,1
2016,28,095,race-ethnicity,Predominantly White,2.9678407350689127,10.046707503828484,1,1
2016,28,097,All,All,0,0,1,1
2016,28,097,race-ethnicity,No Predominant Racial Group,0,0,1,1
2016,28,097,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,28,097,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,099,All,All,2.5216934919524143,2.828551434569629,1,1
2016,28,099,race-ethnicity,No Predominant Racial Group,5,0,3,3
2016,28,099,race-ethnicity,Predominantly People of Color,3,0,3,3
2016,28,099,race-ethnicity,Predominantly White,2.0439802089059924,0.9191863661352392,3,3
2016,28,101,All,All,2.3863409770687936,2.30309072781655,1,1
2016,28,101,race-ethnicity,No Predominant Racial Group,1,12,3,3
2016,28,101,race-ethnicity,Predominantly People of Color,5,0,3,3
2016,28,101,race-ethnicity,Predominantly White,1,0,3,3
2016,28,103,All,All,0.5065381968341363,0,1,1
2016,28,103,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,28,103,race-ethnicity,Predominantly People of Color,0.5065381968341363,0,1,1
2016,28,103,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,105,All,All,3.1069241639189826,9.978018527241325,1,1
2016,28,105,race-ethnicity,No Predominant Racial Group,3.3746081504702192,12.86833855799373,1,1
2016,28,105,race-ethnicity,Predominantly People of Color,1.5897323387450637,0,1,1
2016,28,105,race-ethnicity,Predominantly White,6,25,1,1
2016,28,107,All,All,3.7768707482993196,8.65578231292517,1,1
2016,28,107,race-ethnicity,No Predominant Racial Group,2.4499072356215215,10.550092764378478,1,1
2016,28,107,race-ethnicity,Predominantly People of Color,4.835992342054882,6.346522016592214,1,1
2016,28,107,race-ethnicity,Predominantly White,3,14,1,1
2016,28,109,All,All,8.468907855774255,4.389479184811009,1,1
2016,28,109,race-ethnicity,No Predominant Racial Group,13,0,1,1
2016,28,109,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,28,109,race-ethnicity,Predominantly White,7.989791987673343,4.85362095531587,1,1
2016,28,111,All,All,11.386699507389162,28.44991789819376,1,1
2016,28,111,race-ethnicity,No Predominant Racial Group,13,29,1,1
2016,28,111,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,28,111,race-ethnicity,Predominantly White,10.816666666666666,28.255555555555556,1,1
2016,28,113,All,All,0.6131770412287793,1.6006467259498787,1,1
2016,28,113,race-ethnicity,No Predominant Racial Group,0.31295253419147223,0,1,1
2016,28,113,race-ethnicity,Predominantly People of Color,0.7139001349527665,2.1376518218623484,1,1
2016,28,113,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,115,All,All,7.450521920668058,18.346555323590813,1,1
2016,28,115,race-ethnicity,No Predominant Racial Group,6,21,1,1
2016,28,115,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,28,115,race-ethnicity,Predominantly White,7.669389716482461,17.94617972128784,1,1
2016,28,117,All,All,1.4334600760456273,0,1,1
2016,28,117,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,28,117,race-ethnicity,Predominantly People of Color,2,0,1,1
2016,28,117,race-ethnicity,Predominantly White,1.3415026114905584,0,1,1
2016,28,119,All,All,0,0,1,1
2016,28,119,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,28,119,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,28,119,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,121,All,All,21.321090762728918,14.794123566109882,1,1
2016,28,121,race-ethnicity,No Predominant Racial Group,14.30185497470489,7.277121978639685,1,1
2016,28,121,race-ethnicity,Predominantly People of Color,22.53554502369668,16.507109004739338,1,1
2016,28,121,race-ethnicity,Predominantly White,22.898507882882882,16.42215653153153,1,1
2016,28,123,All,All,1.2317380352644836,5.380712486505938,1,1
2016,28,123,race-ethnicity,No Predominant Racial Group,1,3.1652421652421654,1,1
2016,28,123,race-ethnicity,Predominantly People of Color,1.4500349406009783,6.058700209643606,1,1
2016,28,123,race-ethnicity,Predominantly White,1,10,1,1
2016,28,125,All,All,0,0,1,1
2016,28,125,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,28,125,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,28,125,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,127,All,All,15.187769502156018,11.6640533124265,1,1
2016,28,127,race-ethnicity,No Predominant Racial Group,16.132530120481928,8.32483781278962,1,1
2016,28,127,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,28,127,race-ethnicity,Predominantly White,10,30,1,1
2016,28,129,All,All,1,0,1,1
2016,28,129,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,28,129,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,28,129,race-ethnicity,Predominantly White,1,0,1,1
2016,28,131,All,All,10.28885519332828,15.192570128885519,1,1
2016,28,131,race-ethnicity,No Predominant Racial Group,11.127659574468085,12.063829787234043,1,1
2016,28,131,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,28,131,race-ethnicity,Predominantly White,9,20,1,1
2016,28,133,All,All,0,0,1,1
2016,28,133,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,28,133,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,28,133,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,135,All,All,0.2716845878136201,2.053046594982079,1,1
2016,28,135,race-ethnicity,No Predominant Racial Group,0,0,1,1
2016,28,135,race-ethnicity,Predominantly People of Color,0.35924170616113743,2.714691943127962,1,1
2016,28,135,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,137,All,All,16.873914840843323,19.68623398098388,1,1
2016,28,137,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,28,137,race-ethnicity,Predominantly People of Color,21.978813559322035,7.029661016949152,1,1
2016,28,137,race-ethnicity,Predominantly White,13.60677966101695,27.7864406779661,1,1
2016,28,139,All,All,3.0405286343612334,13.327753303964757,1,1
2016,28,139,race-ethnicity,No Predominant Racial Group,5,0,1,1
2016,28,139,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,28,139,race-ethnicity,Predominantly White,2.6552451238798103,15.948339483394834,1,1
2016,28,141,All,All,2.1956769055745164,3.5494880546075085,1,1
2016,28,141,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,28,141,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,28,141,race-ethnicity,Predominantly White,2.1956769055745164,3.5494880546075085,1,1
2016,28,143,All,All,24.218106995884774,31.45679012345679,1,1
2016,28,143,race-ethnicity,No Predominant Racial Group,29,54,1,1
2016,28,143,race-ethnicity,Predominantly People of Color,22,21,1,1
2016,28,143,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,145,All,All,3.3631361760660248,13.751948647409446,1,1
2016,28,145,race-ethnicity,No Predominant Racial Group,4.822335025380711,0,1,1
2016,28,145,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,28,145,race-ethnicity,Predominantly White,2.5376884422110555,21.531227566403444,1,1
2016,28,147,All,All,0.14030612244897958,0,1,1
2016,28,147,race-ethnicity,No Predominant Racial Group,1,0,1,1
2016,28,147,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,28,147,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,149,All,All,7.422878228782288,5.222509225092251,1,1
2016,28,149,race-ethnicity,No Predominant Racial Group,4,0,1,1
2016,28,149,race-ethnicity,Predominantly People of Color,9.259299191374662,5.166037735849057,1,1
2016,28,149,race-ethnicity,Predominantly White,3,9.520833333333334,1,1
2016,28,151,All,All,0.5612197751424611,0,1,1
2016,28,151,race-ethnicity,No Predominant Racial Group,0,0,1,1
2016,28,151,race-ethnicity,Predominantly People of Color,0.6589511754068716,0,1,1
2016,28,151,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,153,All,All,1.6799242424242424,9.315814393939394,1,1
2016,28,153,race-ethnicity,No Predominant Racial Group,1,10,1,1
2016,28,153,race-ethnicity,Predominantly People of Color,2.2347377472055032,3.4436801375752366,1,1
2016,28,153,race-ethnicity,Predominantly White,1,22,1,1
2016,28,155,All,All,3.3448275862068964,5.420062695924765,1,1
2016,28,155,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,28,155,race-ethnicity,Predominantly People of Color,6,0,1,1
2016,28,155,race-ethnicity,Predominantly White,2,8.165289256198347,1,1
2016,28,157,All,All,0,0,1,1
2016,28,157,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,28,157,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,28,157,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,159,All,All,0.8488168273444348,1.3496932515337423,1,1
2016,28,159,race-ethnicity,No Predominant Racial Group,0,0,1,1
2016,28,159,race-ethnicity,Predominantly People of Color,1,2.0824881676808653,1,1
2016,28,159,race-ethnicity,Predominantly White,1,0,1,1
2016,28,161,All,All,1.7325660121868653,3.9397427217332432,1,1
2016,28,161,race-ethnicity,No Predominant Racial Group,1.7325660121868653,3.9397427217332432,1,1
2016,28,161,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,28,161,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,28,163,All,All,20.48611111111111,12.457427536231885,1,1
2016,28,163,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,28,163,race-ethnicity,Predominantly People of Color,21.805243445692884,8.668539325842696,1,1
2016,28,163,race-ethnicity,Predominantly White,15,28.214953271028037,1,1
2016,29,001,All,All,9.244059841595776,5.435318275154004,1,1
2016,29,001,race-ethnicity,No Predominant Racial Group,35,65,2,2
2016,29,001,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,001,race-ethnicity,Predominantly White,8.860672819291455,4.5486752009526645,2,2
2016,29,003,All,All,13.551617873651772,8.426810477657936,1,1
2016,29,003,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,003,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,003,race-ethnicity,Predominantly White,13.551617873651772,8.426810477657936,1,1
2016,29,005,All,All,8.385159010600706,0,1,1
2016,29,005,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,005,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,005,race-ethnicity,Predominantly White,8.385159010600706,0,1,1
2016,29,007,All,All,8.925801819052179,2.8808042125418862,1,1
2016,29,007,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,007,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,007,race-ethnicity,Predominantly White,8.925801819052179,2.8808042125418862,2,2
2016,29,009,All,All,3.700815956482321,3.4602598972499243,1,1
2016,29,009,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,009,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,009,race-ethnicity,Predominantly White,3.700815956482321,3.4602598972499243,2,2
2016,29,011,All,All,4.844579226686884,0,1,1
2016,29,011,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,011,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,011,race-ethnicity,Predominantly White,4.844579226686884,0,1,1
2016,29,013,All,All,41.248056994818654,24.131476683937823,1,1
2016,29,013,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,013,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,013,race-ethnicity,Predominantly White,41.248056994818654,24.131476683937823,1,1
2016,29,015,All,All,1,10.058400718778078,1,1
2016,29,015,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,015,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,015,race-ethnicity,Predominantly White,1,10.058400718778078,1,1
2016,29,017,All,All,9.774300932090545,32.385486018641814,1,1
2016,29,017,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,017,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,017,race-ethnicity,Predominantly White,9.774300932090545,32.385486018641814,1,1
2016,29,019,All,All,44.75854559227346,70.15509894896317,1,1
2016,29,019,race-ethnicity,No Predominant Racial Group,48.06621813031161,70.87747875354107,1,1
2016,29,019,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,019,race-ethnicity,Predominantly White,44.24805989725653,70.04361132364193,1,1
2016,29,021,All,All,33.70717790710944,44.317242953326485,1,1
2016,29,021,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,021,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,021,race-ethnicity,Predominantly White,33.70717790710944,44.317242953326485,1,1
2016,29,023,All,All,4.693485807637329,4.444557892587298,1,1
2016,29,023,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,023,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,023,race-ethnicity,Predominantly White,4.693485807637329,4.444557892587298,1,1
2016,29,025,All,All,40,21.158353127474268,1,1
2016,29,025,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,025,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,025,race-ethnicity,Predominantly White,40,21.158353127474268,1,1
2016,29,027,All,All,29.180614087898856,52.657435279951834,1,1
2016,29,027,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,027,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,027,race-ethnicity,Predominantly White,29.180614087898856,52.657435279951834,1,1
2016,29,029,All,All,18.07035848047084,42.796950240770464,1,1
2016,29,029,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,029,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,029,race-ethnicity,Predominantly White,18.07035848047084,42.796950240770464,1,1
2016,29,031,All,All,22.69196104084896,42.764936764064544,1,1
2016,29,031,race-ethnicity,No Predominant Racial Group,28.64256825075834,51.825075834175934,1,1
2016,29,031,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,031,race-ethnicity,Predominantly White,20.290348908386044,39.10834523566619,1,1
2016,29,033,All,All,6.520495710200191,1.8617731172545282,1,1
2016,29,033,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,033,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,033,race-ethnicity,Predominantly White,6.520495710200191,1.8617731172545282,1,1
2016,29,035,All,All,2.6549560853199496,7.8594730238393975,1,1
2016,29,035,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,035,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,035,race-ethnicity,Predominantly White,2.6549560853199496,7.8594730238393975,3,3
2016,29,037,All,All,44.93221957040573,30.3409307875895,1,1
2016,29,037,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,037,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,037,race-ethnicity,Predominantly White,44.93221957040573,30.3409307875895,1,1
2016,29,039,All,All,0.7350107066381156,0,1,1
2016,29,039,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,039,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,039,race-ethnicity,Predominantly White,0.7350107066381156,0,1,1
2016,29,041,All,All,5.923186344238975,12.58605974395448,1,1
2016,29,041,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,041,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,041,race-ethnicity,Predominantly White,5.923186344238975,12.58605974395448,1,1
2016,29,043,All,All,12.740395587675922,4.434005325218714,1,1
2016,29,043,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,043,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,043,race-ethnicity,Predominantly White,12.740395587675922,4.434005325218714,1,1
2016,29,045,All,All,13.765811965811967,14.427350427350428,1,1
2016,29,045,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,045,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,045,race-ethnicity,Predominantly White,13.765811965811967,14.427350427350428,1,1
2016,29,047,All,All,55.264694790151395,44.71068369161144,1,1
2016,29,047,race-ethnicity,No Predominant Racial Group,62.805280528052805,48.165016501650165,1,1
2016,29,047,race-ethnicity,Predominantly People of Color,49,42,1,1
2016,29,047,race-ethnicity,Predominantly White,54.66934189406099,44.43582426728494,1,1
2016,29,049,All,All,38.56599110232328,20.4206623826001,1,1
2016,29,049,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,049,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,049,race-ethnicity,Predominantly White,38.56599110232328,20.4206623826001,1,1
2016,29,051,All,All,39.31084154662623,62.15284306292646,1,1
2016,29,051,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,051,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,051,race-ethnicity,Predominantly White,39.31084154662623,62.15284306292646,1,1
2016,29,053,All,All,11.44803982576229,6.972619788425638,1,1
2016,29,053,race-ethnicity,No Predominant Racial Group,13,0,1,1
2016,29,053,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,053,race-ethnicity,Predominantly White,11.236209335219236,7.924328147100424,1,1
2016,29,055,All,All,2.5177133655394526,4.957729468599034,1,1
2016,29,055,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,055,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,055,race-ethnicity,Predominantly White,2.5177133655394526,4.957729468599034,1,1
2016,29,057,All,All,2.6197771587743732,0,1,1
2016,29,057,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,057,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,057,race-ethnicity,Predominantly White,2.6197771587743732,0,1,1
2016,29,059,All,All,10.591176470588236,16.91470588235294,1,1
2016,29,059,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,059,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,059,race-ethnicity,Predominantly White,10.591176470588236,16.91470588235294,3,3
2016,29,061,All,All,8,3.5627769571639587,1,1
2016,29,061,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,061,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,061,race-ethnicity,Predominantly White,8,3.5627769571639587,1,1
2016,29,063,All,All,20.16274694261524,0,1,1
2016,29,063,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,063,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,063,race-ethnicity,Predominantly White,20.16274694261524,0,1,1
2016,29,065,All,All,5.685076380728555,8.77027027027027,1,1
2016,29,065,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,065,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,065,race-ethnicity,Predominantly White,5.685076380728555,8.77027027027027,1,1
2016,29,067,All,All,0,0,1,1
2016,29,067,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,067,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,067,race-ethnicity,Predominantly White,0,0,1,1
2016,29,069,All,All,0.5467849223946785,0,1,1
2016,29,069,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,069,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,069,race-ethnicity,Predominantly White,0.5467849223946785,0,1,1
2016,29,071,All,All,37.07993647432504,19.214046232574553,1,1
2016,29,071,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,071,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,071,race-ethnicity,Predominantly White,37.07993647432504,19.214046232574553,1,1
2016,29,073,All,All,12.075407608695652,2.0224184782608696,1,1
2016,29,073,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,073,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,073,race-ethnicity,Predominantly White,12.075407608695652,2.0224184782608696,2,2
2016,29,075,All,All,9,0,1,1
2016,29,075,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,075,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,075,race-ethnicity,Predominantly White,9,0,1,1
2016,29,077,All,All,36.24952639555443,53.65954155089669,1,1
2016,29,077,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,077,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
