year,state,place,subgroup_type,subgroup,index_transportation_cost,index_transportation_cost_quality
2019,04,04720,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,04,04720,race-ethnicity,Majority White-NH Tracts,0.2913712368694387,1
2019,04,04720,race-ethnicity,Mixed Race and Ethnicity Tracts,0.31,1
2019,04,07940,race-ethnicity,All,0.3394727224761245,1
2019,04,07940,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,04,07940,race-ethnicity,Majority White-NH Tracts,0.33963397313969645,1
2019,04,07940,race-ethnicity,Mixed Race and Ethnicity Tracts,0.27,1
2019,04,12000,race-ethnicity,All,0.27597748558979524,1
2019,04,12000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,04,12000,race-ethnicity,Majority White-NH Tracts,0.27597748558979524,1
2019,04,12000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,04,23620,race-ethnicity,All,0.2823957389604081,1
2019,04,23620,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,04,23620,race-ethnicity,Majority White-NH Tracts,0.2823957389604081,1
2019,04,23620,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,04,27400,race-ethnicity,All,0.29686526705197613,1
2019,04,27400,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,04,27400,race-ethnicity,Majority White-NH Tracts,0.29686526705197613,1
2019,04,27400,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,04,27820,race-ethnicity,All,0.26610899977251506,1
2019,04,27820,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,04,27820,race-ethnicity,Majority White-NH Tracts,0.2660315796004138,1
2019,04,27820,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2701815422375233,2
2019,04,28380,race-ethnicity,All,0.3120758434879276,1
2019,04,28380,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,04,28380,race-ethnicity,Majority White-NH Tracts,0.3120758434879276,1
2019,04,28380,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,04,46000,race-ethnicity,All,0.2578477510668156,1
2019,04,46000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,04,46000,race-ethnicity,Majority White-NH Tracts,0.25841329589627776,1
2019,04,46000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.22725989567351948,1
2019,04,54050,race-ethnicity,All,0.28524099590675434,1
2019,04,54050,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,04,54050,race-ethnicity,Majority White-NH Tracts,0.28524099590675434,1
2019,04,54050,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,04,55000,race-ethnicity,All,0.2617374672709186,1
2019,04,55000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,04,55000,race-ethnicity,Majority White-NH Tracts,0.2610256504842586,1
2019,04,55000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2652839046689778,1
2019,04,65000,race-ethnicity,All,0.2510666814030599,1
2019,04,65000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,04,65000,race-ethnicity,Majority White-NH Tracts,0.2510666814030599,1
2019,04,65000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,04,71510,race-ethnicity,All,0.2849189906086265,1
2019,04,71510,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,04,71510,race-ethnicity,Majority White-NH Tracts,0.2849189906086265,1
2019,04,71510,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,04,73000,race-ethnicity,All,0.23510171728420573,1
2019,04,73000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,04,73000,race-ethnicity,Majority White-NH Tracts,0.24247022424322962,1
2019,04,73000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.21369715110374685,1
2019,04,77000,race-ethnicity,All,0.2701385647087818,1
2019,04,77000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,04,77000,race-ethnicity,Majority White-NH Tracts,0.26979578611014066,1
2019,04,77000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.27223955445167997,1
2019,04,85540,race-ethnicity,All,0.3461106390529764,1
2019,04,85540,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,04,85540,race-ethnicity,Majority White-NH Tracts,0.3461013814208833,1
2019,04,85540,race-ethnicity,Mixed Race and Ethnicity Tracts,0.39,2
2019,05,23290,race-ethnicity,All,0.25161202438988517,1
2019,05,23290,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,23290,race-ethnicity,Majority White-NH Tracts,0.25161202438988517,1
2019,05,23290,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,24550,race-ethnicity,All,0.32384206915478464,1
2019,05,24550,race-ethnicity,Majority Non-White Tracts,0.35,1
2019,05,24550,race-ethnicity,Majority White-NH Tracts,0.32143208294015346,1
2019,05,24550,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3275212977010153,1
2019,05,35710,race-ethnicity,All,0.3350286161568894,1
2019,05,35710,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,35710,race-ethnicity,Majority White-NH Tracts,0.3499532439185995,1
2019,05,35710,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2938256096423244,1
2019,05,41000,race-ethnicity,All,0.2705316005866765,1
2019,05,41000,race-ethnicity,Majority Non-White Tracts,0.27211663628063815,1
2019,05,41000,race-ethnicity,Majority White-NH Tracts,0.27182629105702366,1
2019,05,41000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2619293252854628,1
2019,05,66080,race-ethnicity,All,0.27848191381078075,1
2019,05,66080,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,66080,race-ethnicity,Majority White-NH Tracts,0.2863091968258264,2
2019,05,66080,race-ethnicity,Mixed Race and Ethnicity Tracts,0.268253586012509,1
2019,06,00562,race-ethnicity,All,0.15831086856466567,1
2019,06,00562,race-ethnicity,Majority Non-White Tracts,0.14,1
2019,06,00562,race-ethnicity,Majority White-NH Tracts,0.17,1
2019,06,00562,race-ethnicity,Mixed Race and Ethnicity Tracts,0.15889366391184573,1
2019,06,00884,race-ethnicity,All,0.229953310268382,1
2019,06,00884,race-ethnicity,Majority Non-White Tracts,0.22904900652952329,1
2019,06,00884,race-ethnicity,Majority White-NH Tracts,NA,NA
2019,06,00884,race-ethnicity,Mixed Race and Ethnicity Tracts,0.25,1
2019,06,02000,race-ethnicity,All,0.2603579080247387,1
2019,06,02000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,02000,race-ethnicity,Majority White-NH Tracts,0.26261469605800913,1
2019,06,02000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2548976529126838,1
2019,06,02252,race-ethnicity,All,0.19689152370595808,1
2019,06,02252,race-ethnicity,Majority Non-White Tracts,0.2003470064734748,1
2019,06,02252,race-ethnicity,Majority White-NH Tracts,0.20723087074464186,1
2019,06,02252,race-ethnicity,Mixed Race and Ethnicity Tracts,0.19488652449368737,1
2019,06,02364,race-ethnicity,All,0.30812170957523205,1
2019,06,02364,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,02364,race-ethnicity,Majority White-NH Tracts,0.30812170957523205,1
2019,06,02364,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,03526,race-ethnicity,All,0.3454929317495699,1
2019,06,03526,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,03526,race-ethnicity,Majority White-NH Tracts,0.35505744193289196,1
2019,06,03526,race-ethnicity,Mixed Race and Ethnicity Tracts,0.30773939284568286,1
2019,06,04982,race-ethnicity,All,0.24520783132530122,1
2019,06,04982,race-ethnicity,Majority Non-White Tracts,0.24479288066886243,1
2019,06,04982,race-ethnicity,Majority White-NH Tracts,NA,NA
2019,06,04982,race-ethnicity,Mixed Race and Ethnicity Tracts,0.24608695652173915,1
2019,06,06000,race-ethnicity,All,0.15594240606808962,1
2019,06,06000,race-ethnicity,Majority Non-White Tracts,0.16,1
2019,06,06000,race-ethnicity,Majority White-NH Tracts,0.16623022393314868,1
2019,06,06000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.14629882770255656,1
2019,06,08786,race-ethnicity,All,0.2707637823259434,1
2019,06,08786,race-ethnicity,Majority Non-White Tracts,0.28,1
2019,06,08786,race-ethnicity,Majority White-NH Tracts,0.2858762094901819,1
2019,06,08786,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2665655500150314,1
2019,06,08954,race-ethnicity,All,0.2262872933464124,1
2019,06,08954,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,08954,race-ethnicity,Majority White-NH Tracts,0.22666387726638773,1
2019,06,08954,race-ethnicity,Mixed Race and Ethnicity Tracts,0.22,1
2019,06,11194,race-ethnicity,All,0.23737977040004227,1
2019,06,11194,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,11194,race-ethnicity,Majority White-NH Tracts,0.23737977040004227,1
2019,06,11194,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,11530,race-ethnicity,All,0.28305074600311053,1
2019,06,11530,race-ethnicity,Majority Non-White Tracts,0.28305310841579584,1
2019,06,11530,race-ethnicity,Majority White-NH Tracts,NA,NA
2019,06,11530,race-ethnicity,Mixed Race and Ethnicity Tracts,0.283044045498709,1
2019,06,13014,race-ethnicity,All,0.29137269989623776,1
2019,06,13014,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,13014,race-ethnicity,Majority White-NH Tracts,0.29137269989623776,1
2019,06,13014,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,13210,race-ethnicity,All,0.3278958717425514,1
2019,06,13210,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,13210,race-ethnicity,Majority White-NH Tracts,0.328230286960789,1
2019,06,13210,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3274917585945015,1
2019,06,13214,race-ethnicity,All,0.331348426128652,1
2019,06,13214,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,13214,race-ethnicity,Majority White-NH Tracts,0.3424061682907894,1
2019,06,13214,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3293644919153647,1
2019,06,13392,race-ethnicity,All,0.24867617865545377,1
2019,06,13392,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,13392,race-ethnicity,Majority White-NH Tracts,0.237685519118813,1
2019,06,13392,race-ethnicity,Mixed Race and Ethnicity Tracts,0.26641974539624885,1
2019,06,13588,race-ethnicity,All,0.22996271838530374,1
2019,06,13588,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,13588,race-ethnicity,Majority White-NH Tracts,0.22996271838530374,1
2019,06,13588,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,14218,race-ethnicity,All,0.3313245174505003,1
2019,06,14218,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,14218,race-ethnicity,Majority White-NH Tracts,0.3333448050654185,1
2019,06,14218,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3246003088252762,1
2019,06,15044,race-ethnicity,All,0.2631608767195529,1
2019,06,15044,race-ethnicity,Majority Non-White Tracts,0.2694074197527689,1
2019,06,15044,race-ethnicity,Majority White-NH Tracts,NA,NA
2019,06,15044,race-ethnicity,Mixed Race and Ethnicity Tracts,0.24639474533422198,1
2019,06,16000,race-ethnicity,All,0.18017240775524862,1
2019,06,16000,race-ethnicity,Majority Non-White Tracts,0.16252213626232986,1
2019,06,16000,race-ethnicity,Majority White-NH Tracts,0.18934713695066271,1
2019,06,16000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.16242942847359043,1
2019,06,16350,race-ethnicity,All,0.31362459399247095,1
2019,06,16350,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,16350,race-ethnicity,Majority White-NH Tracts,0.32593281995779355,1
2019,06,16350,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2958260786506673,1
2019,06,16532,race-ethnicity,All,0.2260164299734778,1
2019,06,16532,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,16532,race-ethnicity,Majority White-NH Tracts,0.22759158385415465,1
2019,06,16532,race-ethnicity,Mixed Race and Ethnicity Tracts,0.21782475292854675,1
2019,06,17918,race-ethnicity,All,0.18024862458082785,1
2019,06,17918,race-ethnicity,Majority Non-White Tracts,0.18013471916203821,1
2019,06,17918,race-ethnicity,Majority White-NH Tracts,NA,NA
2019,06,17918,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1822180034631264,1
2019,06,19766,race-ethnicity,All,0.2613996065970646,1
2019,06,19766,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,19766,race-ethnicity,Majority White-NH Tracts,0.26062914091643,1
2019,06,19766,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2623170246618934,1
2019,06,21712,race-ethnicity,All,0.2179161145059254,1
2019,06,21712,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,21712,race-ethnicity,Majority White-NH Tracts,0.2204183396416508,1
2019,06,21712,race-ethnicity,Mixed Race and Ethnicity Tracts,0.18,1
2019,06,22020,race-ethnicity,All,0.27704809027897326,1
2019,06,22020,race-ethnicity,Majority Non-White Tracts,0.27930488797863146,1
2019,06,22020,race-ethnicity,Majority White-NH Tracts,0.27514709976823104,1
2019,06,22020,race-ethnicity,Mixed Race and Ethnicity Tracts,0.27729003529746765,1
2019,06,22230,race-ethnicity,All,0.24839835297471016,1
2019,06,22230,race-ethnicity,Majority Non-White Tracts,0.24086388203891948,1
2019,06,22230,race-ethnicity,Majority White-NH Tracts,NA,NA
2019,06,22230,race-ethnicity,Mixed Race and Ethnicity Tracts,0.25412540494576563,1
2019,06,22804,race-ethnicity,All,0.23616273433590454,1
2019,06,22804,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,22804,race-ethnicity,Majority White-NH Tracts,0.235713723802416,1
2019,06,22804,race-ethnicity,Mixed Race and Ethnicity Tracts,0.25,1
2019,06,23182,race-ethnicity,All,0.24176076734899948,1
2019,06,23182,race-ethnicity,Majority Non-White Tracts,0.25,1
2019,06,23182,race-ethnicity,Majority White-NH Tracts,0.2418863276960956,1
2019,06,23182,race-ethnicity,Mixed Race and Ethnicity Tracts,0.24142962012413682,1
2019,06,24638,race-ethnicity,All,0.25541328323300605,1
2019,06,24638,race-ethnicity,Majority Non-White Tracts,0.18,1
2019,06,24638,race-ethnicity,Majority White-NH Tracts,0.25863774668234935,1
2019,06,24638,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2260934579439252,1
2019,06,24680,race-ethnicity,All,0.3218173316139686,1
2019,06,24680,race-ethnicity,Majority Non-White Tracts,0.30162272732207374,1
2019,06,24680,race-ethnicity,Majority White-NH Tracts,0.36,2
2019,06,24680,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3331061342966092,1
2019,06,26000,race-ethnicity,All,0.18157332170650178,1
2019,06,26000,race-ethnicity,Majority Non-White Tracts,0.18113254889737396,1
2019,06,26000,race-ethnicity,Majority White-NH Tracts,NA,NA
2019,06,26000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.18402794653705953,1
2019,06,27000,race-ethnicity,All,0.30214575310559194,1
2019,06,27000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,27000,race-ethnicity,Majority White-NH Tracts,0.299703411510561,1
2019,06,27000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3057755270358435,1
2019,06,28000,race-ethnicity,All,0.2555094015431123,1
2019,06,28000,race-ethnicity,Majority Non-White Tracts,0.2725117151202592,1
2019,06,28000,race-ethnicity,Majority White-NH Tracts,0.2511221031927083,1
2019,06,28000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2605701053905507,1
2019,06,29000,race-ethnicity,All,0.2681161142347818,1
2019,06,29000,race-ethnicity,Majority Non-White Tracts,0.2607049176898046,1
2019,06,29000,race-ethnicity,Majority White-NH Tracts,0.27459287462760323,1
2019,06,29000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.27678394249624094,1
2019,06,30000,race-ethnicity,All,0.19957379177814047,1
2019,06,30000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,30000,race-ethnicity,Majority White-NH Tracts,0.19883540121417687,1
2019,06,30000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.21328643873199185,1
2019,06,32548,race-ethnicity,All,0.21919631760526337,1
2019,06,32548,race-ethnicity,Majority Non-White Tracts,0.20475532416986675,1
2019,06,32548,race-ethnicity,Majority White-NH Tracts,0.27,1
2019,06,32548,race-ethnicity,Mixed Race and Ethnicity Tracts,0.22413976348307438,1
2019,06,33000,race-ethnicity,All,0.1827471767016219,1
2019,06,33000,race-ethnicity,Majority Non-White Tracts,0.1860077051615299,1
2019,06,33000,race-ethnicity,Majority White-NH Tracts,0.17,2
2019,06,33000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.18033961940976398,1
2019,06,33182,race-ethnicity,All,0.2724604396368019,1
2019,06,33182,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,33182,race-ethnicity,Majority White-NH Tracts,0.2724604396368019,1
2019,06,33182,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,33434,race-ethnicity,All,0.31139216927758784,1
2019,06,33434,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,33434,race-ethnicity,Majority White-NH Tracts,0.31139216927758784,1
2019,06,33434,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,36000,race-ethnicity,All,0.23914737912628273,1
2019,06,36000,race-ethnicity,Majority Non-White Tracts,0.24000000000000002,1
2019,06,36000,race-ethnicity,Majority White-NH Tracts,0.23883375371461302,1
2019,06,36000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2425120106159028,1
2019,06,36448,race-ethnicity,All,0.31286489575171444,1
2019,06,36448,race-ethnicity,Majority Non-White Tracts,0.36532378456418746,2
2019,06,36448,race-ethnicity,Majority White-NH Tracts,0.3268630959231814,1
2019,06,36448,race-ethnicity,Mixed Race and Ethnicity Tracts,0.302162774681141,1
2019,06,36546,race-ethnicity,All,0.2089308966859337,1
2019,06,36546,race-ethnicity,Majority Non-White Tracts,0.20263244228189542,1
2019,06,36546,race-ethnicity,Majority White-NH Tracts,0.25,1
2019,06,36546,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23366419713172037,1
2019,06,36770,race-ethnicity,All,0.2288690350198862,1
2019,06,36770,race-ethnicity,Majority Non-White Tracts,0.18,1
2019,06,36770,race-ethnicity,Majority White-NH Tracts,0.22768026484757692,1
2019,06,36770,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2298660592667392,1
2019,06,37692,race-ethnicity,All,NA,NA
2019,06,37692,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,37692,race-ethnicity,Majority White-NH Tracts,NA,NA
2019,06,37692,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,39496,race-ethnicity,All,0.2600462779468328,1
2019,06,39496,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,39496,race-ethnicity,Majority White-NH Tracts,0.25666975303074496,1
2019,06,39496,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2665033013764289,1
2019,06,39892,race-ethnicity,All,0.26226443056896664,1
2019,06,39892,race-ethnicity,Majority Non-White Tracts,0.24861560755882905,1
2019,06,39892,race-ethnicity,Majority White-NH Tracts,0.27,1
2019,06,39892,race-ethnicity,Mixed Race and Ethnicity Tracts,0.26553561529933484,1
2019,06,40130,race-ethnicity,All,0.25146432253902246,1
2019,06,40130,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,40130,race-ethnicity,Majority White-NH Tracts,0.26325677108953105,1
2019,06,40130,race-ethnicity,Mixed Race and Ethnicity Tracts,0.22448182678016482,1
2019,06,41992,race-ethnicity,All,0.20311183091817733,1
2019,06,41992,race-ethnicity,Majority Non-White Tracts,0.23,2
2019,06,41992,race-ethnicity,Majority White-NH Tracts,0.20292226661353585,1
2019,06,41992,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,43000,race-ethnicity,All,0.206602075865958,1
2019,06,43000,race-ethnicity,Majority Non-White Tracts,0.23797107967994938,1
2019,06,43000,race-ethnicity,Majority White-NH Tracts,0.21083621160800095,1
2019,06,43000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1857320987246809,1
2019,06,44000,race-ethnicity,All,0.2018868915255712,1
2019,06,44000,race-ethnicity,Majority Non-White Tracts,0.18451780885672603,1
2019,06,44000,race-ethnicity,Majority White-NH Tracts,0.2098122814441284,1
2019,06,44000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.20464699808929374,1
2019,06,45484,race-ethnicity,All,0.31084964947126403,1
2019,06,45484,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,45484,race-ethnicity,Majority White-NH Tracts,0.2973281802045944,1
2019,06,45484,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3502687899356046,1
2019,06,46842,race-ethnicity,All,0.32135460839883484,1
2019,06,46842,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,46842,race-ethnicity,Majority White-NH Tracts,0.30712586350765386,1
2019,06,46842,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3518673701940351,1
2019,06,46898,race-ethnicity,All,0.31281519970041055,1
2019,06,46898,race-ethnicity,Majority Non-White Tracts,0.28,1
2019,06,46898,race-ethnicity,Majority White-NH Tracts,0.3168875711037525,1
2019,06,46898,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3127758991012794,1
2019,06,47766,race-ethnicity,All,0.166384480957575,1
2019,06,47766,race-ethnicity,Majority Non-White Tracts,0.166384480957575,1
2019,06,47766,race-ethnicity,Majority White-NH Tracts,NA,NA
2019,06,47766,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,48256,race-ethnicity,All,0.26627895102664684,1
2019,06,48256,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,48256,race-ethnicity,Majority White-NH Tracts,0.26627895102664684,1
2019,06,48256,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,48354,race-ethnicity,All,0.28956398648688614,1
2019,06,48354,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,48354,race-ethnicity,Majority White-NH Tracts,0.28956398648688614,1
2019,06,48354,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,49270,race-ethnicity,All,0.326276148753747,1
2019,06,49270,race-ethnicity,Majority Non-White Tracts,0.3093290584615789,1
2019,06,49270,race-ethnicity,Majority White-NH Tracts,0.39,1
2019,06,49270,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3453748038449781,1
2019,06,49670,race-ethnicity,All,0.14090633416817136,1
2019,06,49670,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,49670,race-ethnicity,Majority White-NH Tracts,0.14786371760268066,1
2019,06,49670,race-ethnicity,Mixed Race and Ethnicity Tracts,0.13909272921197452,1
2019,06,50076,race-ethnicity,All,0.3130548139985913,1
2019,06,50076,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,50076,race-ethnicity,Majority White-NH Tracts,0.30924772158043373,1
2019,06,50076,race-ethnicity,Mixed Race and Ethnicity Tracts,0.32047573373268395,1
2019,06,50258,race-ethnicity,All,0.23142962534261335,1
2019,06,50258,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,50258,race-ethnicity,Majority White-NH Tracts,0.23143000974531122,1
2019,06,50258,race-ethnicity,Mixed Race and Ethnicity Tracts,0.14,2
2019,06,51182,race-ethnicity,All,0.21628762656151,1
2019,06,51182,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,51182,race-ethnicity,Majority White-NH Tracts,0.2163128739337263,1
2019,06,51182,race-ethnicity,Mixed Race and Ethnicity Tracts,0.18000000000000002,2
2019,06,52526,race-ethnicity,All,0.2784482283318528,1
2019,06,52526,race-ethnicity,Majority Non-White Tracts,0.2731010116036894,1
2019,06,52526,race-ethnicity,Majority White-NH Tracts,NA,NA
2019,06,52526,race-ethnicity,Mixed Race and Ethnicity Tracts,0.28378400841629564,1
2019,06,53000,race-ethnicity,All,0.1572650661341741,1
2019,06,53000,race-ethnicity,Majority Non-White Tracts,0.15672475530602956,1
2019,06,53000,race-ethnicity,Majority White-NH Tracts,0.16773748259369134,1
2019,06,53000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1517643041978148,1
2019,06,53322,race-ethnicity,All,0.23932826100921223,1
2019,06,53322,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,53322,race-ethnicity,Majority White-NH Tracts,0.23932826100921223,1
2019,06,53322,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,53896,race-ethnicity,All,0.3082383821454669,1
2019,06,53896,race-ethnicity,Majority Non-White Tracts,0.32036963321012235,1
2019,06,53896,race-ethnicity,Majority White-NH Tracts,0.3212555330265031,1
2019,06,53896,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3048028877362838,1
2019,06,53980,race-ethnicity,All,0.2604082334274035,1
2019,06,53980,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,53980,race-ethnicity,Majority White-NH Tracts,0.2599173675562801,1
2019,06,53980,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2750437325316832,1
2019,06,54652,race-ethnicity,All,0.24506481371862315,1
2019,06,54652,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,54652,race-ethnicity,Majority White-NH Tracts,0.24448456884510816,1
2019,06,54652,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2550667676052297,1
2019,06,55156,race-ethnicity,All,0.27962666145749193,1
2019,06,55156,race-ethnicity,Majority Non-White Tracts,0.24421919096895575,1
2019,06,55156,race-ethnicity,Majority White-NH Tracts,0.30227744094345077,2
2019,06,55156,race-ethnicity,Mixed Race and Ethnicity Tracts,0.28627240658238046,1
2019,06,56000,race-ethnicity,All,0.2053498880723085,1
2019,06,56000,race-ethnicity,Majority Non-White Tracts,0.2289580602883355,1
2019,06,56000,race-ethnicity,Majority White-NH Tracts,0.22796745294106413,1
2019,06,56000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.19112704241018125,1
2019,06,56700,race-ethnicity,All,0.33935334950458906,1
2019,06,56700,race-ethnicity,Majority Non-White Tracts,0.3366072031117136,1
2019,06,56700,race-ethnicity,Majority White-NH Tracts,0.3666483951724911,1
2019,06,56700,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3400927983513973,1
2019,06,57456,race-ethnicity,All,0.1964305233616866,1
2019,06,57456,race-ethnicity,Majority Non-White Tracts,0.1985708281153816,1
2019,06,57456,race-ethnicity,Majority White-NH Tracts,NA,NA
2019,06,57456,race-ethnicity,Mixed Race and Ethnicity Tracts,0.19544303623438572,1
2019,06,57792,race-ethnicity,All,0.19734236371447395,1
2019,06,57792,race-ethnicity,Majority Non-White Tracts,0.18446706835653442,1
2019,06,57792,race-ethnicity,Majority White-NH Tracts,0.1943809332023079,1
2019,06,57792,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2135410144600646,1
2019,06,58072,race-ethnicity,All,0.26551210837037253,1
2019,06,58072,race-ethnicity,Majority Non-White Tracts,0.2731165846726728,1
2019,06,58072,race-ethnicity,Majority White-NH Tracts,0.25,1
2019,06,58072,race-ethnicity,Mixed Race and Ethnicity Tracts,0.26550358071782515,1
2019,06,59444,race-ethnicity,All,0.2471115780026163,1
2019,06,59444,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,59444,race-ethnicity,Majority White-NH Tracts,0.2408822676527228,1
2019,06,59444,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2513322061874761,1
2019,06,59451,race-ethnicity,All,0.2989804415936299,1
2019,06,59451,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,59451,race-ethnicity,Majority White-NH Tracts,0.3080594199291802,1
