year,state,county,subgroup_type,subgroup,index_transit_trips,index_transit_trips_quality
2019,05,089,race-ethnicity,All,36.76,1
2019,05,089,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,089,race-ethnicity,Majority White-NH Tracts,37.27,1
2019,05,089,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,091,race-ethnicity,All,81.6,1
2019,05,091,race-ethnicity,Majority Non-White Tracts,63.33,1
2019,05,091,race-ethnicity,Majority White-NH Tracts,63.45,1
2019,05,091,race-ethnicity,Mixed Race and Ethnicity Tracts,69.03,1
2019,05,093,race-ethnicity,All,46.85,1
2019,05,093,race-ethnicity,Majority Non-White Tracts,40.41,1
2019,05,093,race-ethnicity,Majority White-NH Tracts,32.56,1
2019,05,093,race-ethnicity,Mixed Race and Ethnicity Tracts,45.08,1
2019,05,095,race-ethnicity,All,16.44,1
2019,05,095,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,095,race-ethnicity,Majority White-NH Tracts,16.98,1
2019,05,095,race-ethnicity,Mixed Race and Ethnicity Tracts,12.26,1
2019,05,097,race-ethnicity,All,25.49,1
2019,05,097,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,097,race-ethnicity,Majority White-NH Tracts,25.92,1
2019,05,097,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,099,race-ethnicity,All,23.74,1
2019,05,099,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,099,race-ethnicity,Majority White-NH Tracts,24.38,1
2019,05,099,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,101,race-ethnicity,All,27.24,1
2019,05,101,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,101,race-ethnicity,Majority White-NH Tracts,27.99,1
2019,05,101,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,103,race-ethnicity,All,30.14,1
2019,05,103,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,103,race-ethnicity,Majority White-NH Tracts,16.98,1
2019,05,103,race-ethnicity,Mixed Race and Ethnicity Tracts,32.98,1
2019,05,105,race-ethnicity,All,41.22,1
2019,05,105,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,105,race-ethnicity,Majority White-NH Tracts,41.49,1
2019,05,105,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,107,race-ethnicity,All,39.15,1
2019,05,107,race-ethnicity,Majority Non-White Tracts,35.99,1
2019,05,107,race-ethnicity,Majority White-NH Tracts,NA,NA
2019,05,107,race-ethnicity,Mixed Race and Ethnicity Tracts,15.22,1
2019,05,109,race-ethnicity,All,20.66,1
2019,05,109,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,109,race-ethnicity,Majority White-NH Tracts,21.53,1
2019,05,109,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,111,race-ethnicity,All,31.95,1
2019,05,111,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,111,race-ethnicity,Majority White-NH Tracts,32.69,1
2019,05,111,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,113,race-ethnicity,All,29.22,1
2019,05,113,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,113,race-ethnicity,Majority White-NH Tracts,30.2,1
2019,05,113,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,115,race-ethnicity,All,64.89,1
2019,05,115,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,115,race-ethnicity,Majority White-NH Tracts,64.92,1
2019,05,115,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,117,race-ethnicity,All,21.51,1
2019,05,117,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,117,race-ethnicity,Majority White-NH Tracts,22.32,1
2019,05,117,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,119,race-ethnicity,All,87.08,1
2019,05,119,race-ethnicity,Majority Non-White Tracts,67.06,1
2019,05,119,race-ethnicity,Majority White-NH Tracts,87.11,1
2019,05,119,race-ethnicity,Mixed Race and Ethnicity Tracts,69.13,1
2019,05,121,race-ethnicity,All,25.65,1
2019,05,121,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,121,race-ethnicity,Majority White-NH Tracts,26.05,1
2019,05,121,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,123,race-ethnicity,All,43.38,1
2019,05,123,race-ethnicity,Majority Non-White Tracts,32.43,1
2019,05,123,race-ethnicity,Majority White-NH Tracts,33.7,1
2019,05,123,race-ethnicity,Mixed Race and Ethnicity Tracts,45.08,1
2019,05,125,race-ethnicity,All,78.61,1
2019,05,125,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,125,race-ethnicity,Majority White-NH Tracts,79.09,1
2019,05,125,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,127,race-ethnicity,All,27.24,1
2019,05,127,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,127,race-ethnicity,Majority White-NH Tracts,27.99,1
2019,05,127,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,129,race-ethnicity,All,24.06,1
2019,05,129,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,129,race-ethnicity,Majority White-NH Tracts,24.74,1
2019,05,129,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,131,race-ethnicity,All,84.72,1
2019,05,131,race-ethnicity,Majority Non-White Tracts,70.12,1
2019,05,131,race-ethnicity,Majority White-NH Tracts,83.93,1
2019,05,131,race-ethnicity,Mixed Race and Ethnicity Tracts,71.99,1
2019,05,133,race-ethnicity,All,34.79,1
2019,05,133,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,133,race-ethnicity,Majority White-NH Tracts,32.72,1
2019,05,133,race-ethnicity,Mixed Race and Ethnicity Tracts,29.12,1
2019,05,135,race-ethnicity,All,39.59,1
2019,05,135,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,135,race-ethnicity,Majority White-NH Tracts,39.69,1
2019,05,135,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,137,race-ethnicity,All,36.92,1
2019,05,137,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,137,race-ethnicity,Majority White-NH Tracts,37.37,1
2019,05,137,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,139,race-ethnicity,All,52.39,1
2019,05,139,race-ethnicity,Majority Non-White Tracts,42.78,1
2019,05,139,race-ethnicity,Majority White-NH Tracts,38.78,1
2019,05,139,race-ethnicity,Mixed Race and Ethnicity Tracts,46.83,1
2019,05,141,race-ethnicity,All,36.57,1
2019,05,141,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,141,race-ethnicity,Majority White-NH Tracts,37.07,1
2019,05,141,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,143,race-ethnicity,All,96.91,1
2019,05,143,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,143,race-ethnicity,Majority White-NH Tracts,97.15,1
2019,05,143,race-ethnicity,Mixed Race and Ethnicity Tracts,87.32,1
2019,05,145,race-ethnicity,All,56.87,1
2019,05,145,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,145,race-ethnicity,Majority White-NH Tracts,56.84,1
2019,05,145,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,05,147,race-ethnicity,All,21.16,1
2019,05,147,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,147,race-ethnicity,Majority White-NH Tracts,16.98,1
2019,05,147,race-ethnicity,Mixed Race and Ethnicity Tracts,19.34,1
2019,05,149,race-ethnicity,All,33.04,1
2019,05,149,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,05,149,race-ethnicity,Majority White-NH Tracts,33.77,1
2019,05,149,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,001,race-ethnicity,All,99.24,1
2019,06,001,race-ethnicity,Majority Non-White Tracts,95.59,1
2019,06,001,race-ethnicity,Majority White-NH Tracts,99.21,1
2019,06,001,race-ethnicity,Mixed Race and Ethnicity Tracts,97.99,1
2019,06,003,race-ethnicity,All,69.84,1
2019,06,003,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,003,race-ethnicity,Majority White-NH Tracts,NA,NA
2019,06,003,race-ethnicity,Mixed Race and Ethnicity Tracts,49.95,1
2019,06,005,race-ethnicity,All,95.07,1
2019,06,005,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,005,race-ethnicity,Majority White-NH Tracts,95.55,1
2019,06,005,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,007,race-ethnicity,All,84.37,1
2019,06,007,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,007,race-ethnicity,Majority White-NH Tracts,84.78,1
2019,06,007,race-ethnicity,Mixed Race and Ethnicity Tracts,38,1
2019,06,009,race-ethnicity,All,5.47,1
2019,06,009,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,009,race-ethnicity,Majority White-NH Tracts,5.53,1
2019,06,009,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,011,race-ethnicity,All,38.1,1
2019,06,011,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,011,race-ethnicity,Majority White-NH Tracts,38.42,1
2019,06,011,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,013,race-ethnicity,All,96.69,1
2019,06,013,race-ethnicity,Majority Non-White Tracts,88.62,1
2019,06,013,race-ethnicity,Majority White-NH Tracts,96.53,1
2019,06,013,race-ethnicity,Mixed Race and Ethnicity Tracts,90.27,1
2019,06,015,race-ethnicity,All,93.89,1
2019,06,015,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,015,race-ethnicity,Majority White-NH Tracts,94.24,1
2019,06,015,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,017,race-ethnicity,All,54.33,1
2019,06,017,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,017,race-ethnicity,Majority White-NH Tracts,54.52,1
2019,06,017,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,019,race-ethnicity,All,4.65,1
2019,06,019,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,019,race-ethnicity,Majority White-NH Tracts,4.58,1
2019,06,019,race-ethnicity,Mixed Race and Ethnicity Tracts,7.72,1
2019,06,021,race-ethnicity,All,0.64,1
2019,06,021,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,021,race-ethnicity,Majority White-NH Tracts,0.65,1
2019,06,021,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,023,race-ethnicity,All,87.78,1
2019,06,023,race-ethnicity,Majority Non-White Tracts,28.95,1
2019,06,023,race-ethnicity,Majority White-NH Tracts,88.35,1
2019,06,023,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,025,race-ethnicity,All,2.13,1
2019,06,025,race-ethnicity,Majority Non-White Tracts,4.07,1
2019,06,025,race-ethnicity,Majority White-NH Tracts,1.64,1
2019,06,025,race-ethnicity,Mixed Race and Ethnicity Tracts,3.7,1
2019,06,027,race-ethnicity,All,85.87,1
2019,06,027,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,027,race-ethnicity,Majority White-NH Tracts,86.35,1
2019,06,027,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,029,race-ethnicity,All,93.86,1
2019,06,029,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,029,race-ethnicity,Majority White-NH Tracts,93.59,1
2019,06,029,race-ethnicity,Mixed Race and Ethnicity Tracts,87.84,1
2019,06,031,race-ethnicity,All,96.44,1
2019,06,031,race-ethnicity,Majority Non-White Tracts,NA,3
2019,06,031,race-ethnicity,Majority White-NH Tracts,97.02,1
2019,06,031,race-ethnicity,Mixed Race and Ethnicity Tracts,70.77,1
2019,06,033,race-ethnicity,All,86.12,1
2019,06,033,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,033,race-ethnicity,Majority White-NH Tracts,86.71,1
2019,06,033,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,035,race-ethnicity,All,93.13,1
2019,06,035,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,035,race-ethnicity,Majority White-NH Tracts,93.39,1
2019,06,035,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,037,race-ethnicity,All,83.26,1
2019,06,037,race-ethnicity,Majority Non-White Tracts,60.1,1
2019,06,037,race-ethnicity,Majority White-NH Tracts,83.54,1
2019,06,037,race-ethnicity,Mixed Race and Ethnicity Tracts,64.27,1
2019,06,039,race-ethnicity,All,5.06,1
2019,06,039,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,039,race-ethnicity,Majority White-NH Tracts,5.01,1
2019,06,039,race-ethnicity,Mixed Race and Ethnicity Tracts,8.46,1
2019,06,041,race-ethnicity,All,88.54,1
2019,06,041,race-ethnicity,Majority Non-White Tracts,76.91,1
2019,06,041,race-ethnicity,Majority White-NH Tracts,88.65,1
2019,06,041,race-ethnicity,Mixed Race and Ethnicity Tracts,75.79,1
2019,06,043,race-ethnicity,All,5.54,1
2019,06,043,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,043,race-ethnicity,Majority White-NH Tracts,5.56,1
2019,06,043,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,045,race-ethnicity,All,90.64,1
2019,06,045,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,045,race-ethnicity,Majority White-NH Tracts,91.16,1
2019,06,045,race-ethnicity,Mixed Race and Ethnicity Tracts,58.3,1
2019,06,047,race-ethnicity,All,1.43,1
2019,06,047,race-ethnicity,Majority Non-White Tracts,1.44,1
2019,06,047,race-ethnicity,Majority White-NH Tracts,1.51,1
2019,06,047,race-ethnicity,Mixed Race and Ethnicity Tracts,2.75,1
2019,06,049,race-ethnicity,All,50.41,1
2019,06,049,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,049,race-ethnicity,Majority White-NH Tracts,50.43,1
2019,06,049,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,051,race-ethnicity,All,90.87,1
2019,06,051,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,051,race-ethnicity,Majority White-NH Tracts,91.13,1
2019,06,051,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,053,race-ethnicity,All,90.77,1
2019,06,053,race-ethnicity,Majority Non-White Tracts,72.16,1
2019,06,053,race-ethnicity,Majority White-NH Tracts,91.07,1
2019,06,053,race-ethnicity,Mixed Race and Ethnicity Tracts,74.42,1
2019,06,055,race-ethnicity,All,91.25,1
2019,06,055,race-ethnicity,Majority Non-White Tracts,68.08,1
2019,06,055,race-ethnicity,Majority White-NH Tracts,91.56,1
2019,06,055,race-ethnicity,Mixed Race and Ethnicity Tracts,78.96,1
2019,06,057,race-ethnicity,All,83.8,1
2019,06,057,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,057,race-ethnicity,Majority White-NH Tracts,84.26,1
2019,06,057,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,059,race-ethnicity,All,99.2,1
2019,06,059,race-ethnicity,Majority Non-White Tracts,96.26,1
2019,06,059,race-ethnicity,Majority White-NH Tracts,99.25,1
2019,06,059,race-ethnicity,Mixed Race and Ethnicity Tracts,97.57,1
2019,06,061,race-ethnicity,All,5.67,1
2019,06,061,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,061,race-ethnicity,Majority White-NH Tracts,5.69,1
2019,06,061,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,063,race-ethnicity,All,7,1
2019,06,063,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,063,race-ethnicity,Majority White-NH Tracts,7.07,1
2019,06,063,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,065,race-ethnicity,All,96.47,1
2019,06,065,race-ethnicity,Majority Non-White Tracts,86.25,1
2019,06,065,race-ethnicity,Majority White-NH Tracts,96.73,1
2019,06,065,race-ethnicity,Mixed Race and Ethnicity Tracts,89.75,1
2019,06,067,race-ethnicity,All,31.44,1
2019,06,067,race-ethnicity,Majority Non-White Tracts,36.5,1
2019,06,067,race-ethnicity,Majority White-NH Tracts,30.27,1
2019,06,067,race-ethnicity,Mixed Race and Ethnicity Tracts,23.04,1
2019,06,069,race-ethnicity,All,85.01,1
2019,06,069,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,069,race-ethnicity,Majority White-NH Tracts,85.27,1
2019,06,069,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,071,race-ethnicity,All,95.89,1
2019,06,071,race-ethnicity,Majority Non-White Tracts,88.29,1
2019,06,071,race-ethnicity,Majority White-NH Tracts,95.35,1
2019,06,071,race-ethnicity,Mixed Race and Ethnicity Tracts,88.58,1
2019,06,073,race-ethnicity,All,99.05,1
2019,06,073,race-ethnicity,Majority Non-White Tracts,91.51,1
2019,06,073,race-ethnicity,Majority White-NH Tracts,99.15,1
2019,06,073,race-ethnicity,Mixed Race and Ethnicity Tracts,95.03,1
2019,06,075,race-ethnicity,All,99.08,1
2019,06,075,race-ethnicity,Majority Non-White Tracts,94.74,1
2019,06,075,race-ethnicity,Majority White-NH Tracts,99.18,1
2019,06,075,race-ethnicity,Mixed Race and Ethnicity Tracts,97.15,1
2019,06,077,race-ethnicity,All,95.1,1
2019,06,077,race-ethnicity,Majority Non-White Tracts,87.27,1
2019,06,077,race-ethnicity,Majority White-NH Tracts,94.31,1
2019,06,077,race-ethnicity,Mixed Race and Ethnicity Tracts,85.1,1
2019,06,079,race-ethnicity,All,83.7,1
2019,06,079,race-ethnicity,Majority Non-White Tracts,NA,3
2019,06,079,race-ethnicity,Majority White-NH Tracts,84.13,1
2019,06,079,race-ethnicity,Mixed Race and Ethnicity Tracts,65.75,1
2019,06,081,race-ethnicity,All,98.44,1
2019,06,081,race-ethnicity,Majority Non-White Tracts,96.77,1
2019,06,081,race-ethnicity,Majority White-NH Tracts,97.38,1
2019,06,081,race-ethnicity,Mixed Race and Ethnicity Tracts,94.71,1
2019,06,083,race-ethnicity,All,91.57,1
2019,06,083,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,083,race-ethnicity,Majority White-NH Tracts,91.72,1
2019,06,083,race-ethnicity,Mixed Race and Ethnicity Tracts,81.92,1
2019,06,085,race-ethnicity,All,98.28,1
2019,06,085,race-ethnicity,Majority Non-White Tracts,91,1
2019,06,085,race-ethnicity,Majority White-NH Tracts,97.91,1
2019,06,085,race-ethnicity,Mixed Race and Ethnicity Tracts,95.45,1
2019,06,087,race-ethnicity,All,97.17,1
2019,06,087,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,087,race-ethnicity,Majority White-NH Tracts,97.48,1
2019,06,087,race-ethnicity,Mixed Race and Ethnicity Tracts,87.74,1
2019,06,089,race-ethnicity,All,81.19,1
2019,06,089,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,089,race-ethnicity,Majority White-NH Tracts,81.61,1
2019,06,089,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,091,race-ethnicity,All,41.22,1
2019,06,091,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,091,race-ethnicity,Majority White-NH Tracts,41.49,1
2019,06,091,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,093,race-ethnicity,All,0.64,1
2019,06,093,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,093,race-ethnicity,Majority White-NH Tracts,0.65,1
2019,06,093,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,095,race-ethnicity,All,85.33,1
2019,06,095,race-ethnicity,Majority Non-White Tracts,68.25,1
2019,06,095,race-ethnicity,Majority White-NH Tracts,82.36,1
2019,06,095,race-ethnicity,Mixed Race and Ethnicity Tracts,68.18,1
2019,06,097,race-ethnicity,All,90.58,1
2019,06,097,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,097,race-ethnicity,Majority White-NH Tracts,89.4,1
2019,06,097,race-ethnicity,Mixed Race and Ethnicity Tracts,82.45,1
2019,06,099,race-ethnicity,All,0.64,1
2019,06,099,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,099,race-ethnicity,Majority White-NH Tracts,0.65,1
2019,06,099,race-ethnicity,Mixed Race and Ethnicity Tracts,1.32,1
2019,06,101,race-ethnicity,All,93.44,1
2019,06,101,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,101,race-ethnicity,Majority White-NH Tracts,93.91,1
2019,06,101,race-ethnicity,Mixed Race and Ethnicity Tracts,79.18,1
2019,06,103,race-ethnicity,All,77.15,1
2019,06,103,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,103,race-ethnicity,Majority White-NH Tracts,77.55,1
2019,06,103,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,105,race-ethnicity,All,3.29,1
2019,06,105,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,105,race-ethnicity,Majority White-NH Tracts,3.37,1
2019,06,105,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,107,race-ethnicity,All,88.42,1
2019,06,107,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,107,race-ethnicity,Majority White-NH Tracts,88.97,1
2019,06,107,race-ethnicity,Mixed Race and Ethnicity Tracts,72.52,1
2019,06,109,race-ethnicity,All,49.81,1
2019,06,109,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,109,race-ethnicity,Majority White-NH Tracts,49.84,1
2019,06,109,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,3
2019,06,111,race-ethnicity,All,90.26,1
2019,06,111,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,111,race-ethnicity,Majority White-NH Tracts,90.67,1
2019,06,111,race-ethnicity,Mixed Race and Ethnicity Tracts,68.82,1
2019,06,113,race-ethnicity,All,62.79,1
2019,06,113,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,113,race-ethnicity,Majority White-NH Tracts,59.78,1
2019,06,113,race-ethnicity,Mixed Race and Ethnicity Tracts,52.85,1
2019,06,115,race-ethnicity,All,91.66,1
2019,06,115,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,115,race-ethnicity,Majority White-NH Tracts,91.75,1
2019,06,115,race-ethnicity,Mixed Race and Ethnicity Tracts,83.72,1
2019,08,001,race-ethnicity,All,97.49,1
2019,08,001,race-ethnicity,Majority Non-White Tracts,95.42,1
2019,08,001,race-ethnicity,Majority White-NH Tracts,97.61,1
2019,08,001,race-ethnicity,Mixed Race and Ethnicity Tracts,95.56,1
2019,08,003,race-ethnicity,All,43.16,1
2019,08,003,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,003,race-ethnicity,Majority White-NH Tracts,43.49,1
2019,08,003,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,005,race-ethnicity,All,98.63,1
2019,08,005,race-ethnicity,Majority Non-White Tracts,92.87,1
2019,08,005,race-ethnicity,Majority White-NH Tracts,98.69,1
2019,08,005,race-ethnicity,Mixed Race and Ethnicity Tracts,96.72,1
2019,08,007,race-ethnicity,All,36.73,1
2019,08,007,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,007,race-ethnicity,Majority White-NH Tracts,37.24,1
2019,08,007,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,009,race-ethnicity,All,8.96,1
2019,08,009,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,009,race-ethnicity,Majority White-NH Tracts,9.15,1
2019,08,009,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,011,race-ethnicity,All,41.22,1
2019,08,011,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,011,race-ethnicity,Majority White-NH Tracts,41.49,1
2019,08,011,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,013,race-ethnicity,All,97.36,1
2019,08,013,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,013,race-ethnicity,Majority White-NH Tracts,97.51,1
2019,08,013,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,014,race-ethnicity,All,90.45,1
2019,08,014,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,014,race-ethnicity,Majority White-NH Tracts,90.77,1
2019,08,014,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,015,race-ethnicity,All,51.56,1
2019,08,015,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,015,race-ethnicity,Majority White-NH Tracts,51.64,1
2019,08,015,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,017,race-ethnicity,All,16.44,1
2019,08,017,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,017,race-ethnicity,Majority White-NH Tracts,16.98,1
2019,08,017,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,019,race-ethnicity,All,66.61,1
2019,08,019,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,019,race-ethnicity,Majority White-NH Tracts,66.62,1
2019,08,019,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,021,race-ethnicity,All,16.44,1
2019,08,021,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,021,race-ethnicity,Majority White-NH Tracts,16.98,1
2019,08,021,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,023,race-ethnicity,All,16.44,1
2019,08,023,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,023,race-ethnicity,Majority White-NH Tracts,16.98,1
2019,08,023,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,025,race-ethnicity,All,27.24,1
2019,08,025,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,025,race-ethnicity,Majority White-NH Tracts,27.99,1
2019,08,025,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,027,race-ethnicity,All,41.22,1
2019,08,027,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,027,race-ethnicity,Majority White-NH Tracts,41.49,1
2019,08,027,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,029,race-ethnicity,All,30.94,1
2019,08,029,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,029,race-ethnicity,Majority White-NH Tracts,31.58,1
2019,08,029,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,031,race-ethnicity,All,99.3,1
2019,08,031,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,031,race-ethnicity,Majority White-NH Tracts,99.38,1
2019,08,031,race-ethnicity,Mixed Race and Ethnicity Tracts,97.36,1
2019,08,033,race-ethnicity,All,16.44,1
2019,08,033,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,033,race-ethnicity,Majority White-NH Tracts,16.98,1
2019,08,033,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,035,race-ethnicity,All,97.14,1
2019,08,035,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,035,race-ethnicity,Majority White-NH Tracts,97.28,1
2019,08,035,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,037,race-ethnicity,All,96.24,1
2019,08,037,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,037,race-ethnicity,Majority White-NH Tracts,96.63,1
2019,08,037,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
