year,state,place,subgroup_type,subgroup,share_digital_access,share_digital_access_lb,share_digital_access_ub,share_digital_access_quality
2021,12,57425,all,All,0.9402692671883673,0.9274309203617246,0.95310761401501,1
2021,12,57425,race-ethnicity,Other Races and Ethnicities,0.9849074218142213,0.8720352754473432,1,2
2021,12,57425,race-ethnicity,Black,0.9673933649289099,0.8575052939396994,1,2
2021,12,57425,race-ethnicity,Hispanic,0.9209289990149276,0.842110311982575,0.9997476860472803,1
2021,12,57425,race-ethnicity,White,0.9124432016777351,0.8723243125326908,0.9525620908227793,1
2021,12,58050,all,All,0.8661244393158257,0.8478071392959862,0.8844417393356653,1
2021,12,58050,race-ethnicity,Other Races and Ethnicities,0.9226678078004646,0.7716322006697685,1,2
2021,12,58050,race-ethnicity,Black,0.8379794259588519,0.7460528591269948,0.929905992790709,1
2021,12,58050,race-ethnicity,Hispanic,0.8251807228915663,0.7314406562419893,0.9189207895411433,1
2021,12,58050,race-ethnicity,White,0.8654788269243675,0.8237195276056012,0.9072381262431338,1
2021,12,58715,all,All,0.9528400660953619,0.9416125963376007,0.964067535853123,1
2021,12,58715,race-ethnicity,Other Races and Ethnicities,0.9488550620038055,0.8116169152977489,1,2
2021,12,58715,race-ethnicity,Black,0.97254516674854,0.9039667304232906,1,1
2021,12,58715,race-ethnicity,Hispanic,0.9552541138448233,0.9049228610210268,1,1
2021,12,58715,race-ethnicity,White,0.9483716881319614,0.9157394378070018,0.9810039384569208,1
2021,12,63000,all,All,0.9101129383792352,0.9009389188437201,0.9192869579147502,1
2021,12,63000,race-ethnicity,Other Races and Ethnicities,0.9301438111727501,0.8502913611254228,1,1
2021,12,63000,race-ethnicity,Black,0.847760125138991,0.790409833403305,0.905110416874677,1
2021,12,63000,race-ethnicity,Hispanic,0.9124289669240857,0.8352301321817165,0.9896278016664548,1
2021,12,63000,race-ethnicity,White,0.9261468641074228,0.9086843969142541,0.9436093313005914,1
2021,12,69700,all,All,0.8662459709489724,0.8440137141371039,0.8884782277608407,1
2021,12,69700,race-ethnicity,Other Races and Ethnicities,0.9324587925485224,0.8173199203301665,1,2
2021,12,69700,race-ethnicity,Black,0.8455774360818871,0.7451527714801912,0.946002100683583,2
2021,12,69700,race-ethnicity,Hispanic,0.8926967329108473,0.8070719513647889,0.9783215144569055,1
2021,12,69700,race-ethnicity,White,0.8502170940580996,0.7748183141945879,0.9256158739216114,1
2021,12,70600,all,All,0.9104265010351967,0.8982303863265936,0.9226226157437998,1
2021,12,70600,race-ethnicity,Other Races and Ethnicities,0.9620950713292475,0.880193809871347,1,1
2021,12,70600,race-ethnicity,Black,0.8563970632484804,0.8255826832044599,0.887211443292501,1
2021,12,70600,race-ethnicity,Hispanic,0.9280207741621358,0.8538608828673592,1,1
2021,12,70600,race-ethnicity,White,0.9375997480050399,0.9149934767262102,0.9602060192838696,1
2021,12,71000,all,All,0.9170424514735648,0.9092578551696086,0.9248270477775211,1
2021,12,71000,race-ethnicity,Other Races and Ethnicities,0.9407293743098478,0.8841914162489396,0.997267332370756,1
2021,12,71000,race-ethnicity,Black,0.8496745321399511,0.8049216830232258,0.8944273812566765,1
2021,12,71000,race-ethnicity,Hispanic,0.9118025751072961,0.8687380147931696,0.9548671354214227,1
2021,12,71000,race-ethnicity,White,0.9355241824964345,0.9169094963583206,0.9541388686345484,1
2021,12,76600,all,All,0.8601932779080509,0.8417998249250489,0.8785867308910529,1
2021,12,76600,race-ethnicity,Other Races and Ethnicities,0.8396970653202903,0.7219904639221417,0.9574036667184389,2
2021,12,76600,race-ethnicity,Black,0.832439189541122,0.7716204190599466,0.8932579600222973,1
2021,12,76600,race-ethnicity,Hispanic,0.795689777399688,0.7105471943431345,0.8808323604562416,1
2021,12,76600,race-ethnicity,White,0.8840266707804117,0.8367886238902825,0.9312647176705409,1
2021,13,03440,all,All,0.8999554581262719,0.88255643968274,0.9173544765698037,1
2021,13,03440,race-ethnicity,Other Races and Ethnicities,0.9019049877480041,0.7714228350371358,1,2
2021,13,03440,race-ethnicity,Black,0.8352756948836089,0.7886667063916926,0.8818846833755252,1
2021,13,03440,race-ethnicity,Hispanic,0.9256565347216905,0.8843316223220992,0.9669814471212819,1
2021,13,03440,race-ethnicity,White,0.9308867877798983,0.9098312000736487,0.951942375486148,1
2021,13,04000,all,All,0.8894498182896167,0.8787043186497203,0.9001953179295131,1
2021,13,04000,race-ethnicity,Other Races and Ethnicities,0.9511381603170822,0.8843754447072529,1,1
2021,13,04000,race-ethnicity,Black,0.8163954767975292,0.792734794644145,0.8400561589509133,1
2021,13,04000,race-ethnicity,Hispanic,0.9256647502694934,0.8236089555890245,1,2
2021,13,04000,race-ethnicity,White,0.9599537172185747,0.936807809349813,0.9830996250873364,1
2021,13,04204,all,All,0.8565207606027457,0.8407056614905523,0.8723358597149393,1
2021,13,04204,race-ethnicity,Other Races and Ethnicities,0.903912680424669,0.7827225321423585,1,2
2021,13,04204,race-ethnicity,Black,0.831605154441739,0.8055158914261642,0.8576944174573137,1
2021,13,04204,race-ethnicity,Hispanic,0.865343347639485,0.7690781663774998,0.9616085289014701,1
2021,13,04204,race-ethnicity,White,0.8864944306930693,0.8619236491468296,0.911065212239309,1
2021,13,19000,all,All,0.8681363636363636,0.8535917687513432,0.8826809585213841,1
2021,13,19000,race-ethnicity,Other Races and Ethnicities,0.9159604224940509,0.8390441344634376,0.9928767105246641,1
2021,13,19000,race-ethnicity,Black,0.822672329304149,0.7962942625248783,0.8490503960834196,1
2021,13,19000,race-ethnicity,Hispanic,0.8608079647712042,0.8103926576802278,0.9112232718621808,1
2021,13,19000,race-ethnicity,White,0.904983154335478,0.8821147668637149,0.9278515418072413,1
2021,13,42425,all,All,0.9847181842613179,0.9776736354955433,0.9917627330270924,1
2021,13,42425,race-ethnicity,Other Races and Ethnicities,0.9829918258128367,0.8943026167315695,1,1
2021,13,42425,race-ethnicity,Black,0.9719183078045223,0.7815928736595434,1,2
2021,13,42425,race-ethnicity,Hispanic,1,0.7649285978846867,1,3
2021,13,42425,race-ethnicity,White,0.9880056088879301,0.9353646809887616,1,1
2021,13,49008,all,All,0.8536447866717072,0.8370657017923752,0.8702238715510393,1
2021,13,49008,race-ethnicity,Other Races and Ethnicities,0.8952170306884158,0.7741233011037375,1,2
2021,13,49008,race-ethnicity,Black,0.8125962296175062,0.7864220316008456,0.838770427634167,1
2021,13,49008,race-ethnicity,Hispanic,0.8448146761512542,0.7634044146347292,0.9262249376677792,1
2021,13,49008,race-ethnicity,White,0.9047370345223795,0.8825214549471113,0.9269526140976476,1
2021,13,67284,all,All,0.9510902548985608,0.9352720818007076,0.966908427996414,1
2021,13,67284,race-ethnicity,Other Races and Ethnicities,0.9417743098813193,0.7086085156628471,1,3
2021,13,67284,race-ethnicity,Black,0.8884578079534433,0.73527982635026,1,2
2021,13,67284,race-ethnicity,Hispanic,0.9125427161118845,0.7294686640796882,1,2
2021,13,67284,race-ethnicity,White,0.964068209500609,0.9151242646487159,1,1
2021,13,68516,all,All,0.9417824019584765,0.9280281911638171,0.9555366127531361,1
2021,13,68516,race-ethnicity,Other Races and Ethnicities,0.9234209055338177,0.8064509094093728,1,2
2021,13,68516,race-ethnicity,Black,0.9492316669908578,0.8416360754385893,1,2
2021,13,68516,race-ethnicity,Hispanic,0.8449269311064718,0.7110025318704749,0.9788513303424687,2
2021,13,68516,race-ethnicity,White,0.9438308886971527,0.903497757298723,0.9841640200955826,1
2021,13,69000,all,All,0.8895294585699302,0.8741278781195579,0.9049310390203024,1
2021,13,69000,race-ethnicity,Other Races and Ethnicities,0.9056142495416049,0.7725720922574615,1,2
2021,13,69000,race-ethnicity,Black,0.8623899405304628,0.8273504278453752,0.8974294532155505,1
2021,13,69000,race-ethnicity,Hispanic,0.9363463474661595,0.7715985176122799,1,2
2021,13,69000,race-ethnicity,White,0.9234838395017727,0.88452670360639285,0.9624409753971526,1
2021,13,72122,all,All,0.9420804680673227,0.9290773405589098,0.9550835955757355,1
2021,13,72122,race-ethnicity,Other Races and Ethnicities,0.9202962962962963,0.5745823779227496,1,3
2021,13,72122,race-ethnicity,Black,0.9483986132320773,0.922888476355484,0.9739087501086706,1
2021,13,72122,race-ethnicity,Hispanic,0.7268292682926829,0.4491876571793541,1,3
2021,13,72122,race-ethnicity,White,0.8341678349689565,0.5544911812708004,1,3
2021,13,80508,all,All,0.9093545133635905,0.8885349942597182,0.9301740324674629,1
2021,13,80508,race-ethnicity,Other Races and Ethnicities,0.9107638888888889,0.7295125153131345,1,2
2021,13,80508,race-ethnicity,Black,0.872581741764015,0.7978697102758632,0.9472937732521669,1
2021,13,80508,race-ethnicity,Hispanic,0.8217013888888889,0.6121564716312057,1,3
2021,13,80508,race-ethnicity,White,0.9400866343092741,0.8798001703371321,1,1
2021,15,71550,all,All,0.9044418744615821,0.89592460754964,0.9129591413735241,1
2021,15,71550,race-ethnicity,Other Races and Ethnicities,0.8994189067888695,0.8788622398454556,0.9199755737322833,1
2021,15,71550,race-ethnicity,Black,0.952411783748786,0.805259568957798,1,2
2021,15,71550,race-ethnicity,Hispanic,0.9426491626693596,0.8534604235265469,1,1
2021,15,71550,race-ethnicity,White,0.9232905723262798,0.88434435974647,0.9622367849060897,1
2021,16,08830,all,All,0.9224005429903882,0.9140473607247822,0.9307537252559942,1
2021,16,08830,race-ethnicity,Other Races and Ethnicities,0.9223122913839269,0.8332832538263897,1,1
2021,16,08830,race-ethnicity,Black,0.960453466912734,0.7537569206432903,1,3
2021,16,08830,race-ethnicity,Hispanic,0.8865470852017937,0.7766593518430175,0.9964348185605699,2
2021,16,08830,race-ethnicity,White,0.9216812208262167,0.9084021250607778,0.9349603165916557,1
2021,16,52120,all,All,0.9615033276784549,0.9498937049449181,0.9731129504119918,1
2021,16,52120,race-ethnicity,Other Races and Ethnicities,0.966960186648604,0.8109437934406261,1,2
2021,16,52120,race-ethnicity,Black,1,0.47402721870806974,1,3
2021,16,52120,race-ethnicity,Hispanic,0.9860885458976442,0.8440486890091088,1,2
2021,16,52120,race-ethnicity,White,0.9602255151424437,0.9354957055097498,0.9849553247751377,1
2021,16,56260,all,All,0.9233598071633857,0.9100060732662534,0.9367135410605181,1
2021,16,56260,race-ethnicity,Other Races and Ethnicities,0.9238658179246236,0.7946499203998231,1,2
2021,16,56260,race-ethnicity,Black,0.9580573951434879,0.41360199145178717,1,3
2021,16,56260,race-ethnicity,Hispanic,0.9298145506419401,0.8461893343855282,1,1
2021,16,56260,race-ethnicity,White,0.9228170784398445,0.8874204359728435,0.9582137209068454,1
2021,17,02154,all,All,0.9516251241051367,0.9412275318281729,0.9620227163821005,1
2021,17,02154,race-ethnicity,Other Races and Ethnicities,0.9616327102149408,0.8077199034082151,1,2
2021,17,02154,race-ethnicity,Black,0.9090909090909091,0.383506242307016,1,3
2021,17,02154,race-ethnicity,Hispanic,0.9357693405652298,0.673526035434673,1,3
2021,17,02154,race-ethnicity,White,0.950620762817219,0.9184087395956145,0.9828327860388233,1
2021,17,03012,all,All,0.9147072256736754,0.903908703831993,0.9255057475153577,1
2021,17,03012,race-ethnicity,Other Races and Ethnicities,0.9363733085579848,0.8690411656463972,1,1
2021,17,03012,race-ethnicity,Black,0.9026156120940193,0.8000088955328153,1,2
2021,17,03012,race-ethnicity,Hispanic,0.8742067984939045,0.8355404134311627,0.9128731835566463,1
2021,17,03012,race-ethnicity,White,0.9020349964877701,0.8610865672653927,0.9429834257101475,1
2021,17,06613,all,All,0.9118175499337714,0.8992074606904354,0.9244276391771074,1
2021,17,06613,race-ethnicity,Other Races and Ethnicities,0.9652485445588894,0.8751959685431707,1,1
2021,17,06613,race-ethnicity,Black,0.7899243613529328,0.6583112935696522,0.9215374291362134,2
2021,17,06613,race-ethnicity,Hispanic,0.8869323447636701,0.7668447932482795,1,2
2021,17,06613,race-ethnicity,White,0.9162520015840493,0.8909570346772719,0.9415469684908266,1
2021,17,12385,all,All,0.9010152284263959,0.8820554034336491,0.9199750534191429,1
2021,17,12385,race-ethnicity,Other Races and Ethnicities,0.8874633860574107,0.8052932850360701,0.9696334870787511,1
2021,17,12385,race-ethnicity,Black,0.8706510279388509,0.7754166713399657,0.965885384537736,1
2021,17,12385,race-ethnicity,Hispanic,0.9070317116407327,0.7612931074222924,1,2
2021,17,12385,race-ethnicity,White,0.915395803033451,0.8836590616725093,0.9471325443943929,1
2021,17,14000,all,All,0.8762555931390331,0.8731009033669671,0.8794102829110991,1
2021,17,14000,race-ethnicity,Other Races and Ethnicities,0.8966865240584395,0.8765527751472587,0.9168202729696203,1
2021,17,14000,race-ethnicity,Black,0.8229609764527422,0.8130791165144835,0.832842836391001,1
2021,17,14000,race-ethnicity,Hispanic,0.8742418519490662,0.8638527524398487,0.8846309514582839,1
2021,17,14000,race-ethnicity,White,0.8989424477981948,0.8900035869912719,0.9078813086051176,1
2021,17,14351,all,All,0.8639011746801731,0.8414052752843608,0.8863970740759853,1
2021,17,14351,race-ethnicity,Other Races and Ethnicities,0.8531545850321333,0.7914254578338986,0.9148837122303678,1
2021,17,14351,race-ethnicity,Black,0.8611111111111112,0.3785675129338404,1,3
2021,17,14351,race-ethnicity,Hispanic,0.8695148560191794,0.8348193842092503,0.9042103278291086,1
2021,17,14351,race-ethnicity,White,0.8903959561920809,0.7911720948574092,0.9896198175267525,1
2021,17,23074,all,All,0.9405014155730845,0.9292995783020472,0.9517032528441218,1
2021,17,23074,race-ethnicity,Other Races and Ethnicities,0.938556908788224,0.8658906380471098,1,1
2021,17,23074,race-ethnicity,Black,0.9187715791386516,0.6920789820639419,1,3
2021,17,23074,race-ethnicity,Hispanic,0.9370936371214226,0.887081320855478,0.9871059533873673,1
2021,17,23074,race-ethnicity,White,0.9439076626285415,0.8996507294817919,0.9881645957752911,1
2021,17,24582,all,All,0.9443303609102929,0.927856844882371,0.9608038769382147,1
2021,17,24582,race-ethnicity,Other Races and Ethnicities,0.9721609702315325,0.8530554485484269,1,2
2021,17,24582,race-ethnicity,Black,0.850017140898183,0.7203298346450376,0.9797044471513285,2
2021,17,24582,race-ethnicity,Hispanic,0.952959207734025,0.7678162015181084,1,2
2021,17,24582,race-ethnicity,White,0.9598379268889977,0.9152744528327268,1,1
2021,17,38570,all,All,0.9282547687802497,0.915760130403918,0.9407494071565814,1
2021,17,38570,race-ethnicity,Other Races and Ethnicities,0.937994883664271,0.8419717153210526,1,1
2021,17,38570,race-ethnicity,Black,0.9045181572689532,0.8294107709603754,0.9796255435775312,1
2021,17,38570,race-ethnicity,Hispanic,0.9182221693813657,0.8743788740006965,0.9620654647620349,1
2021,17,38570,race-ethnicity,White,0.9312489568845619,0.8995112597283461,0.9629866540407777,1
2021,17,51622,all,All,0.9703645602428128,0.962059119955942,0.9786700005296837,1
2021,17,51622,race-ethnicity,Other Races and Ethnicities,0.9799030321300274,0.9208727633239747,1,1
2021,17,51622,race-ethnicity,Black,0.9476668826960467,0.7669743936239158,1,2
2021,17,51622,race-ethnicity,Hispanic,0.9486765655261459,0.7629149897669052,1,2
2021,17,51622,race-ethnicity,White,0.9679836241504034,0.944316276143303,0.9916509721575038,1
2021,17,59000,all,All,0.868465922042398,0.8500300210001503,0.8869018230846456,1
2021,17,59000,race-ethnicity,Other Races and Ethnicities,0.9176767366024734,0.8215849737388834,1,1
2021,17,59000,race-ethnicity,Black,0.7848845017459039,0.7203574959567038,0.8494115075351039,1
2021,17,59000,race-ethnicity,Hispanic,0.8711069165430767,0.7939982616129134,0.94821557147324,1
2021,17,59000,race-ethnicity,White,0.8950155567428266,0.8713310593897797,0.9187000540958734,1
2021,17,65000,all,All,0.8660089290635506,0.8520536025265005,0.8799642556006009,1
2021,17,65000,race-ethnicity,Other Races and Ethnicities,0.8956998683633173,0.8121167562526671,0.9792829804739673,1
2021,17,65000,race-ethnicity,Black,0.8097576530612245,0.7545904798089449,0.8649248263135041,1
2021,17,65000,race-ethnicity,Hispanic,0.8713941009111535,0.8156965753776295,0.9270916264446776,1
2021,17,65000,race-ethnicity,White,0.8779589863067895,0.8534336376632736,0.9024843349503053,1
2021,17,68003,all,All,0.961604326273096,0.949960208259423,0.973248444286769,1
2021,17,68003,race-ethnicity,Other Races and Ethnicities,0.9795969955221725,0.8972233588625734,1,1
2021,17,68003,race-ethnicity,Black,0.9854553591407473,0.6167308598715501,1,3
2021,17,68003,race-ethnicity,Hispanic,0.9841530696091091,0.8153389295017646,1,2
2021,17,68003,race-ethnicity,White,0.9483122362869199,0.9052652841368165,0.9913591884370231,1
2021,17,72000,all,All,0.839070738334743,0.8224326403217352,0.8557088363477506,1
2021,17,72000,race-ethnicity,Other Races and Ethnicities,0.8499351771823682,0.7600178562874522,0.9398524980772842,1
2021,17,72000,race-ethnicity,Black,0.7136759816695121,0.6487430768377805,0.7786088865012437,1
2021,17,72000,race-ethnicity,Hispanic,0.876255264010366,0.7338323373929104,1,2
2021,17,72000,race-ethnicity,White,0.8728587933892601,0.8552770382277591,0.890440548550761,1
2021,17,79293,all,All,0.913871332731408,0.896386477931523,0.9313561875312928,1
2021,17,79293,race-ethnicity,Other Races and Ethnicities,0.9289259127968805,0.8437275329380719,1,1
2021,17,79293,race-ethnicity,Black,0.8850696171059175,0.7736822476379911,0.9964569865738439,2
2021,17,79293,race-ethnicity,Hispanic,0.9236344537815127,0.8855118004648668,0.9617571070981584,1
2021,17,79293,race-ethnicity,White,0.9097603007989974,0.8212432625224583,0.9982773390755364,1
2021,18,05860,all,All,0.8996794674227948,0.8802717707064176,0.9190871641391719,1
2021,18,05860,race-ethnicity,Other Races and Ethnicities,0.9287878787878788,0.8279355326934714,1,2
2021,18,05860,race-ethnicity,Black,0.8696782580435489,0.7271796928481042,1,2
2021,18,05860,race-ethnicity,Hispanic,0.8715534633490248,0.6992802873127388,1,2
2021,18,05860,race-ethnicity,White,0.895906770682847,0.867815024969211,0.9239985163964828,1
2021,18,10342,all,All,0.9796878997185982,0.9733479205107689,0.9860278789264273,1
2021,18,10342,race-ethnicity,Other Races and Ethnicities,0.9922670921811709,0.8873192513155477,1,2
2021,18,10342,race-ethnicity,Black,1,0.6577921354572798,1,3
2021,18,10342,race-ethnicity,Hispanic,0.9840821566110398,0.7320186818889466,1,3
2021,18,10342,race-ethnicity,White,0.9763957489492997,0.9537632453609661,0.9990282525376334,1
2021,18,22000,all,All,0.885864615112526,0.8738849236923083,0.8978443065327437,1
2021,18,22000,race-ethnicity,Other Races and Ethnicities,0.9563156546246477,0.8069339360632669,1,2
2021,18,22000,race-ethnicity,Black,0.8284262636789995,0.76191334139013,0.8949391859678689,1
2021,18,22000,race-ethnicity,Hispanic,0.8766059957173448,0.7152319012255685,1,2
2021,18,22000,race-ethnicity,White,0.8895548611651674,0.8727147244017548,0.9063949979285798,1
2021,18,23278,all,All,0.9784841025429751,0.9701883098483831,0.9867798952375672,1
2021,18,23278,race-ethnicity,Other Races and Ethnicities,0.9928400954653938,0.8482103582619491,1,2
2021,18,23278,race-ethnicity,Black,0.97923751566135675,0.7941269436267322,1,2
2021,18,23278,race-ethnicity,Hispanic,0.9718581341557441,0.6834019586935481,1,3
2021,18,23278,race-ethnicity,White,0.9764917504031758,0.9541725724330702,0.9988109283732813,1
2021,18,25000,all,All,0.9099666744168023,0.9017020617009734,0.9182312871326311,1
2021,18,25000,race-ethnicity,Other Races and Ethnicities,0.9097013786437401,0.838863949853759,0.9805388074337212,1
2021,18,25000,race-ethnicity,Black,0.8699010809708342,0.8263411241923095,0.9134610377493589,1
2021,18,25000,race-ethnicity,Hispanic,0.9139088923052027,0.8552454667371354,0.97257231787327,1
2021,18,25000,race-ethnicity,White,0.9187787569211573,0.907708223753528,0.9298492900887866,1
2021,18,31000,all,All,0.8443520769612841,0.8256790873306558,0.8630250665919124,1
2021,18,31000,race-ethnicity,Other Races and Ethnicities,0.8305383936451898,0.7355604428377259,0.9255163444526535,1
2021,18,31000,race-ethnicity,Black,0.8201152498069268,0.7270356733417515,0.9131948262721022,1
2021,18,31000,race-ethnicity,Hispanic,0.8414493801992569,0.7781785644576683,0.9047201959408455,1
2021,18,31000,race-ethnicity,White,0.8660028203873715,0.8032170540974302,0.928788586677313,1
2021,18,36003,all,All,0.8806709169167041,0.8738693233532823,0.8874725104801258,1
2021,18,36003,race-ethnicity,Other Races and Ethnicities,0.9032762894097942,0.8552605075272768,0.9512920712923115,1
2021,18,36003,race-ethnicity,Black,0.818078542669391,0.7984350603601151,0.8377220249786669,1
2021,18,36003,race-ethnicity,Hispanic,0.8587053476617253,0.8316041900695965,0.8858065052538542,1
2021,18,36003,race-ethnicity,White,0.9066217025054331,0.8976929151147256,0.9155504898961405,1
2021,18,71000,all,All,0.8294692527439482,0.8106113195797358,0.8483271859081608,1
2021,18,71000,race-ethnicity,Other Races and Ethnicities,0.8667374255557521,0.7677417226057393,0.965733128505765,1
2021,18,71000,race-ethnicity,Black,0.7380961836305151,0.6665055635496876,0.8096868037113426,1
2021,18,71000,race-ethnicity,Hispanic,0.8580633053922182,0.7877038685445509,0.9284227422398854,1
2021,18,71000,race-ethnicity,White,0.8584295010845987,0.8265875294226243,0.8902714727465731,1
2021,19,12000,all,All,0.9148581719945971,0.9038069874601243,0.9259093565290698,1
2021,19,12000,race-ethnicity,Other Races and Ethnicities,0.9100158982511923,0.7906879850628229,1,2
2021,19,12000,race-ethnicity,Black,0.8714661686051447,0.7788093848952247,0.9641229523150648,1
2021,19,12000,race-ethnicity,Hispanic,0.8879903647625602,0.770317464966101,1,2
2021,19,12000,race-ethnicity,White,0.9201109264377738,0.9042901936894862,0.9359316591860614,1
2021,19,19000,all,All,0.8848024808966901,0.8699139957539097,0.8996909660394705,1
2021,19,19000,race-ethnicity,Other Races and Ethnicities,0.904151520948919,0.7966625145162018,1,2
2021,19,19000,race-ethnicity,Black,0.7938525756569585,0.7100945245212715,0.8776106267926456,1
2021,19,19000,race-ethnicity,Hispanic,0.9187457855697909,0.8440266280254228,0.993464943114159,1
2021,19,19000,race-ethnicity,White,0.8945403519612766,0.8781280189366332,0.9109526849859199,1
2021,19,21000,all,All,0.8821005498746363,0.8714076307205593,0.8927934690287133,1
2021,19,21000,race-ethnicity,Other Races and Ethnicities,0.9094714809000524,0.8385610017625079,0.9803819600375968,1
2021,19,21000,race-ethnicity,Black,0.8260720997778916,0.7582836225103692,0.8938605770454141,1
2021,19,21000,race-ethnicity,Hispanic,0.8700819273987241,0.8184189548486399,0.9217448999488084,1
2021,19,21000,race-ethnicity,White,0.8842361223064109,0.8645956600729685,0.9038765845398531,1
2021,19,73335,all,All,0.8547743991855828,0.8348616117486064,0.8746871866225593,1
2021,19,73335,race-ethnicity,Other Races and Ethnicities,0.8383073496659242,0.729677651124469,0.9469370482073795,2
2021,19,73335,race-ethnicity,Black,0.8377148634984833,0.6705569778198481,1,2
2021,19,73335,race-ethnicity,Hispanic,0.7982571054280344,0.7346006139274024,0.8619135969286664,1
2021,19,73335,race-ethnicity,White,0.8599662646001082,0.8324551881889535,0.887477341011263,1
2021,20,36000,all,All,0.8602590717135854,0.846774496485273,0.8737436469418979,1
2021,20,36000,race-ethnicity,Other Races and Ethnicities,0.8990892962743938,0.8429452849291384,0.9552333076196492,1
2021,20,36000,race-ethnicity,Black,0.8041056415436262,0.7604614722385336,0.8477498108487188,1
2021,20,36000,race-ethnicity,Hispanic,0.8851592659111084,0.8602919893338111,0.9100265424884055,1
2021,20,36000,race-ethnicity,White,0.8634186014003787,0.8380725961459169,0.8887646066548405,1
2021,20,38900,all,All,0.9199299859285445,0.9040091112735459,0.935850860583543,1
2021,20,38900,race-ethnicity,Other Races and Ethnicities,0.8889936683281692,0.8059379830964073,0.9720493535599312,1
2021,20,38900,race-ethnicity,Black,0.8145649139134481,0.674291852717246,0.9548379751096502,2
2021,20,38900,race-ethnicity,Hispanic,0.9019270474879559,0.8104947943360034,0.9933593006399085,1
2021,20,38900,race-ethnicity,White,0.9332913413508723,0.9148780336532183,0.9517046490485264,1
2021,20,52575,all,All,0.9658850303196163,0.9589860036670999,0.9727840569721328,1
2021,20,52575,race-ethnicity,Other Races and Ethnicities,0.9645760398742064,0.8510880422635752,1,2
2021,20,52575,race-ethnicity,Black,0.9480373831775701,0.8338622655266124,1,2
2021,20,52575,race-ethnicity,Hispanic,0.9675151975683891,0.8584915066071698,1,2
2021,20,52575,race-ethnicity,White,0.9673352284691514,0.9469083823544786,0.9877620745838243,1
2021,20,53775,all,All,0.9664098391050864,0.9611447133745677,0.9716749648356051,1
2021,20,53775,race-ethnicity,Other Races and Ethnicities,0.9835320646417711,0.9083680133300229,1,1
2021,20,53775,race-ethnicity,Black,0.9523373052245646,0.8132756076473533,1,2
2021,20,53775,race-ethnicity,Hispanic,0.9328016541131295,0.82924361403608,1,2
2021,20,53775,race-ethnicity,White,0.9640692305708168,0.9469816584099052,0.9811568027317285,1
2021,20,71000,all,All,0.8016760460994355,0.782114875995285,0.8212372162035863,1
2021,20,71000,race-ethnicity,Other Races and Ethnicities,0.8793835417272463,0.7834333303238868,0.9753337531306058,1
2021,20,71000,race-ethnicity,Black,0.5592674107844678,0.48424909772650493,0.6342857238424308,1
2021,20,71000,race-ethnicity,Hispanic,0.8095624809663994,0.7475145627293481,0.8716103992034505,1
2021,20,71000,race-ethnicity,White,0.8205676978619452,0.7949642124320229,0.8461711832918676,1
2021,20,79000,all,All,0.9062132743499078,0.8986310637620889,0.9137954849377268,1
2021,20,79000,race-ethnicity,Other Races and Ethnicities,0.9044772542702328,0.8567698771315713,0.9521846314088945,1
2021,20,79000,race-ethnicity,Black,0.8196030965529415,0.7772999212931742,0.8619062718127088,1
2021,20,79000,race-ethnicity,Hispanic,0.8895342100689415,0.8659094354879466,0.9131589846499364,1
2021,20,79000,race-ethnicity,White,0.919179905726257,0.9080859638109672,0.9302738476415467,1
2021,21,46027,all,All,0.9246482495786112,0.919216917308682,0.9300795818485404,1
2021,21,46027,race-ethnicity,Other Races and Ethnicities,0.9323670266965559,0.8786085198051163,0.9861255335879955,1
2021,21,46027,race-ethnicity,Black,0.8857488355428162,0.8547449247962677,0.9167527462893647,1
2021,21,46027,race-ethnicity,Hispanic,0.8939511605833118,0.8605372299117101,0.9273650912549134,1
2021,21,46027,race-ethnicity,White,0.9310167195861181,0.922545576001576,0.9394878631706601,1
2021,21,48006,all,All,0.906940624284143,0.9018883397413857,0.9119929088269003,1
2021,21,48006,race-ethnicity,Other Races and Ethnicities,0.937848294466333,0.8814936911127719,0.9942028978198941,1
2021,21,48006,race-ethnicity,Black,0.8612570235666501,0.8371993384223112,0.8853147087109892,1
2021,21,48006,race-ethnicity,Hispanic,0.9290351136028326,0.8977155963494744,0.960354630856191,1
2021,21,48006,race-ethnicity,White,0.9190838507807869,0.9105971129626402,0.9275705885989336,1
2021,22,05000,all,All,0.8704433860581662,0.8540557561236537,0.8868310159926788,1
2021,22,05000,race-ethnicity,Other Races and Ethnicities,0.9470622175209155,0.8150629497457695,1,2
2021,22,05000,race-ethnicity,Black,0.8181763575204228,0.7799173372049035,0.8564353778359423,1
2021,22,05000,race-ethnicity,Hispanic,0.9379515999541231,0.7812090494469158,1,2
2021,22,05000,race-ethnicity,White,0.9268252933507171,0.8867793729475053,0.9668712137539289,1
2021,22,40735,all,All,0.9109745048729477,0.8980003952621152,0.9239486144837803,1
2021,22,40735,race-ethnicity,Other Races and Ethnicities,0.9126857997569412,0.7847563137479265,1,2
2021,22,40735,race-ethnicity,Black,0.8612531786622475,0.8037196199526674,0.9187867373718276,1
2021,22,40735,race-ethnicity,Hispanic,0.8732629238465814,0.7140885992612129,1,2
2021,22,40735,race-ethnicity,White,0.9347558870243767,0.9031605610873823,0.9663512129613712,1
2021,22,41155,all,All,0.836177770077103,0.8133952418431729,0.8589602983110332,1
