year,state,county,subgroup_type,subgroup,pctl_income_20,pctl_20_quality,pctl_income_50,pctl_50_quality,pctl_income_80,pctl_80_quality
2021,20,107,all,All,25275.469029,3,60527.20805238807,3,115423.400982,3
2021,20,109,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,109,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,109,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,109,race-ethnicity,"White, Non-Hispanic",24718.272,3,57689.127991500005,3,109733.72822976002,3
2021,20,109,all,All,24526.86704004,3,55881.337707,3,107555.72864327999,3
2021,20,111,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,111,race-ethnicity,Hispanic,18435.7112,3,40358.323185,3,75825.400938,3
2021,20,111,race-ethnicity,Other Races and Ethnicities,11373.508296,3,36713.44833311821,3,87987.17278098299,3
2021,20,111,race-ethnicity,"White, Non-Hispanic",24011.745885,3,52656.807915,3,99362.527566,3
2021,20,111,all,All,22816.398208931765,3,50549.931909,3,96898.197114,3
2021,20,113,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,113,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,113,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,113,race-ethnicity,"White, Non-Hispanic",26441.55552,3,56840.820282,3,104910.629265,3
2021,20,113,all,All,26327.900883,3,56646.04,3,101805.443535,3
2021,20,115,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,115,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,115,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,115,race-ethnicity,"White, Non-Hispanic",24022.26470151072,3,52656.807915,3,99362.527566,3
2021,20,115,all,All,22847.771994096773,3,50588.724497193885,3,96895.4274391704,3
2021,20,117,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,117,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,117,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,117,race-ethnicity,"White, Non-Hispanic",26617.21746398001,3,56029.643091150014,3,102768.069180864,3
2021,20,117,all,All,25743.120497410004,3,55954.16713518751,3,102045.4434605041,3
2021,20,119,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,119,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,119,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,119,race-ethnicity,"White, Non-Hispanic",30171.70408188,3,65492.689152000006,3,122368.68496643039,3
2021,20,119,all,All,30014.430819,3,59833.1575439484,3,113276.52149058081,3
2021,20,121,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,121,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,121,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,121,race-ethnicity,"White, Non-Hispanic",26223.261387,3,62961.95235600001,3,116475.832836,3
2021,20,121,all,All,25275.469029,3,60402.537650508035,3,115423.400982,3
2021,20,123,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,123,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,123,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,123,race-ethnicity,"White, Non-Hispanic",26643.179889552004,3,56063.08251165001,3,102754.534670544,3
2021,20,123,all,All,25747.65150911,3,55952.61222956251,3,102135.78227746807,3
2021,20,125,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,125,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,125,race-ethnicity,Other Races and Ethnicities,19894.185789,3,48921.58,3,82414.83856,3
2021,20,125,race-ethnicity,"White, Non-Hispanic",21731.4808,3,48759.992838,3,94032.4264,3
2021,20,125,all,All,21463.56096,3,48172.6510671144,3,92075.5632,3
2021,20,127,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,127,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,127,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,127,race-ethnicity,"White, Non-Hispanic",24037.221450315843,3,52656.807915,3,99283.67911801541,3
2021,20,127,all,All,22916.176658947858,3,50624.29400043689,3,96898.09477221839,3
2021,20,129,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,129,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,129,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,129,race-ethnicity,"White, Non-Hispanic",30175.902138,3,65463.037045752004,3,122293.95807412805,3
2021,20,129,all,All,30014.430819,3,59864.8346795568,3,113282.3186038704,3
2021,20,131,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,131,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,131,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,131,race-ethnicity,"White, Non-Hispanic",26643.50927891041,3,56019.611265,3,102758.56494695041,3
2021,20,131,all,All,25740.645134176,3,55938.02721480001,3,102117.11037779044,3
2021,20,133,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,133,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,133,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,133,race-ethnicity,"White, Non-Hispanic",21731.4808,3,48759.992838,3,94032.4264,3
2021,20,133,all,All,21469.79540905494,3,48172.804905,3,92075.5632,3
2021,20,135,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,135,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,135,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,135,race-ethnicity,"White, Non-Hispanic",24718.271999999997,3,57691.86526973199,3,109629.34819029886,3
2021,20,135,all,All,24515.65201033152,3,55884.734493088785,3,107739.98792573439,3
2021,20,137,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,137,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,137,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,137,race-ethnicity,"White, Non-Hispanic",24718.272,3,57675.968,3,109745.05127823359,3
2021,20,137,all,All,24314.991381328004,3,55881.337707,3,107678.50218337281,3
2021,20,139,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,139,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,139,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,139,race-ethnicity,"White, Non-Hispanic",34256.03724,3,70695.784857882,3,124727.129583,3
2021,20,139,all,All,34296.6024,3,70366.76842142176,3,124163.817345,3
2021,20,141,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,141,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,141,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,141,race-ethnicity,"White, Non-Hispanic",24718.272,3,57643.80794916001,3,109770.69454912802,3
2021,20,141,all,All,24391.959160896025,3,55881.337707,3,107684.50197803203,3
2021,20,143,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,143,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,143,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,143,race-ethnicity,"White, Non-Hispanic",26680.1964935112,3,56024.62966536002,3,102766.19239543297,3
2021,20,143,all,All,25778.50387846188,3,55948.519717957504,3,102041.49364701321,3
2021,20,145,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,145,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,145,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,145,race-ethnicity,"White, Non-Hispanic",25275.469029,3,53311.41252,3,105124.57541649601,3
2021,20,145,all,All,23917.902542011263,3,52014.63527160166,3,102929.65727069722,3
2021,20,147,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,147,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,147,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,147,race-ethnicity,"White, Non-Hispanic",24718.272,3,57646.78279692003,3,109721.55595265106,3
2021,20,147,all,All,24373.287026587204,3,55881.337707,3,107700.60465273025,3
2021,20,149,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,149,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,149,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,149,race-ethnicity,"White, Non-Hispanic",26762.78163,3,60871.008351,3,115829.28657,3
2021,20,149,all,All,24718.272,3,58117.076586,3,111868.508025,3
2021,20,151,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,151,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,151,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,151,race-ethnicity,"White, Non-Hispanic",25275.469029,3,53311.41252,3,105106.34550400802,3
2021,20,151,all,All,23809.31796905701,3,51916.964887119,3,102914.83857011203,3
2021,20,153,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,153,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,153,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,153,race-ethnicity,"White, Non-Hispanic",24718.272,3,57691.444150004,3,109746.38952649728,3
2021,20,153,all,All,24531.949943317442,3,55942.194765499196,3,107680.439017472,3
2021,20,155,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,155,race-ethnicity,Hispanic,19675.356837,3,52975.180520999995,3,90070.40188199999,3
2021,20,155,race-ethnicity,Other Races and Ethnicities,37077.408,3,55616.112,3,87543.88,3
2021,20,155,race-ethnicity,"White, Non-Hispanic",26441.55552,2,56840.820282,2,104910.629265,2
2021,20,155,all,All,26327.900883,2,56646.04000000001,2,101805.443535,2
2021,20,157,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,157,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,157,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,157,race-ethnicity,"White, Non-Hispanic",26667.462015932164,3,56113.72445436,3,102780.90241131073,3
2021,20,157,all,All,25769.576851968643,3,55941.83362377,3,102141.77828081185,3
2021,20,159,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,159,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,159,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,159,race-ethnicity,"White, Non-Hispanic",26441.55552,3,56840.820282,3,104910.629265,3
2021,20,159,all,All,26327.900883,3,56646.03999999999,3,101805.443535,3
2021,20,161,race-ethnicity,"Black, Non-Hispanic",21838.324755,3,39116.835276,3,79667.105715,3
2021,20,161,race-ethnicity,Hispanic,17489.093511,3,47112.049791,3,87622.560417,3
2021,20,161,race-ethnicity,Other Races and Ethnicities,20598.56,3,56840.820282,3,94886.893743,3
2021,20,161,race-ethnicity,"White, Non-Hispanic",26762.78163,2,60871.008351,2,115829.28657,2
2021,20,161,all,All,24718.272,2,58117.076585999996,2,111868.50802500002,2
2021,20,163,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,163,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,163,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,163,race-ethnicity,"White, Non-Hispanic",24718.272,3,57661.46026785604,3,109705.14403254923,3
2021,20,163,all,All,24382.0586408976,3,55881.337707,3,107720.42332928191,3
2021,20,165,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,165,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,165,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,165,race-ethnicity,"White, Non-Hispanic",25275.469029,3,53336.59242624,3,105219.94700035683,3
2021,20,165,all,All,23920.0058648808,3,52038.86780745601,3,102959.96466137603,3
2021,20,167,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,167,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,167,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,167,race-ethnicity,"White, Non-Hispanic",24718.272,3,57675.968,3,109661.97409608576,3
2021,20,167,all,All,24345.1219212624,3,55881.337707,3,107704.9529517568,3
2021,20,169,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,169,race-ethnicity,Hispanic,18552.284583,3,55747.68861900001,3,94633.414035,3
2021,20,169,race-ethnicity,Other Races and Ethnicities,16976.764970160002,3,44925.786465,3,97309.28813999999,3
2021,20,169,race-ethnicity,"White, Non-Hispanic",26599.326645,2,56019.611265,2,102750.323934,2
2021,20,169,all,All,25724.35257,2,55925.0904,2,102030.20866563555,2
2021,20,171,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,171,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,171,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,171,race-ethnicity,"White, Non-Hispanic",24718.272,3,57639.52140668,3,109680.88063760259,3
2021,20,171,all,All,24439.211190388807,3,55881.337707,3,107728.59079168897,3
2021,20,173,race-ethnicity,"Black, Non-Hispanic",12738.938595,1,33699.954606,1,73236.78213,1
2021,20,173,race-ethnicity,Hispanic,21861.620163,1,50549.931909,1,90414.80860463005,1
2021,20,173,race-ethnicity,Other Races and Ethnicities,20005.363176,1,52883.11104,1,114774.77222700001,1
2021,20,173,race-ethnicity,"White, Non-Hispanic",29545.731105,1,64822.270845,1,121821.983586,1
2021,20,173,all,All,26264.623086,1,59735.824,1,114264.317334,1
2021,20,175,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,175,race-ethnicity,Hispanic,29841.785232,3,53525.56326,3,92913.152064,3
2021,20,175,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,175,race-ethnicity,"White, Non-Hispanic",30106.618179272,3,65490.41694612,3,122317.279392,3
2021,20,175,all,All,30014.430819,3,59827.101369924,3,113260.487835,3
2021,20,177,race-ethnicity,"Black, Non-Hispanic",9681.3232,1,31258.937025,1,53556.256,1
2021,20,177,race-ethnicity,Hispanic,18254.994843,1,46032.30765,1,84034.972695,1
2021,20,177,race-ethnicity,Other Races and Ethnicities,26762.78163,1,59122.198452,1,108348.4256,1
2021,20,177,race-ethnicity,"White, Non-Hispanic",27327.278478,1,58009.33319628454,1,109199.699436,1
2021,20,177,all,All,25275.469029,1,54236.461845,1,104576.108613,1
2021,20,179,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,179,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,179,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,179,race-ethnicity,"White, Non-Hispanic",24718.272,3,57728.71324593199,3,109785.8823186662,3
2021,20,179,all,All,24501.092188219198,3,55946.56572976799,3,107615.55641964862,3
2021,20,181,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,181,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,181,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,181,race-ethnicity,"White, Non-Hispanic",24718.272,3,57675.968,3,109721.88568955137,3
2021,20,181,all,All,24306.2286627184,3,55881.337707,3,107644.56480400322,3
2021,20,183,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,183,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,183,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,183,race-ethnicity,"White, Non-Hispanic",24718.272,3,57643.80794916001,3,109770.69454912802,3
2021,20,183,all,All,24391.959160896025,3,55881.337707,3,107684.50197803203,3
2021,20,185,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,185,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,185,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,185,race-ethnicity,"White, Non-Hispanic",25275.469029,3,53323.288889856005,3,105233.2558961847,3
2021,20,185,all,All,23936.450853855367,3,51995.63486083801,3,102886.670061792,3
2021,20,187,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,187,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,187,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,187,race-ethnicity,"White, Non-Hispanic",30153.542743270402,3,65534.80851616799,3,122411.513622552,3
2021,20,187,all,All,30014.430819,3,59876.699020924796,3,113232.49715614204,3
2021,20,189,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,189,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,189,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,189,race-ethnicity,"White, Non-Hispanic",30171.891396720002,3,65492.689152000006,3,122084.27427948479,3
2021,20,189,all,All,30014.430819,3,59845.00713929281,3,113260.487835,3
2021,20,191,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,191,race-ethnicity,Hispanic,18261.60435,3,47231.908148687995,3,85641.103245,3
2021,20,191,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,191,race-ethnicity,"White, Non-Hispanic",25275.469029,3,53311.41252,3,105124.780005,3
2021,20,191,all,All,23776.479622642502,3,51916.0285302975,3,102889.80719999998,3
2021,20,193,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,193,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,193,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,193,race-ethnicity,"White, Non-Hispanic",24718.272,3,57675.968,3,109728.10730674274,3
2021,20,193,all,All,24325.49858979746,3,55881.337707,3,107696.57840120324,3
2021,20,195,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,195,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,195,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,195,race-ethnicity,"White, Non-Hispanic",24718.272,3,57711.657896948,3,109768.75215382948,3
2021,20,195,all,All,24492.320573908804,3,55881.337707,3,107535.5925162221,3
2021,20,197,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,197,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,197,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,197,race-ethnicity,"White, Non-Hispanic",34256.03724,3,70780.5053191842,3,124803.75068920563,3
2021,20,197,all,All,34296.6024,3,70356.43603784639,3,124157.7736445736,3
2021,20,199,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,199,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,199,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,199,race-ethnicity,"White, Non-Hispanic",24718.272,3,57708.07837926,3,109871.92071959519,3
2021,20,199,all,All,24536.2323886464,3,56045.813664984,3,107759.78647465921,3
2021,20,201,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,201,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,201,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,201,race-ethnicity,"White, Non-Hispanic",26655.850006826884,3,56072.63175576,3,102766.61346908736,3
2021,20,201,all,All,25759.72493566224,3,55950.8831745075,3,102123.04085179153,3
2021,20,203,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,203,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,203,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,203,race-ethnicity,"White, Non-Hispanic",24718.272,3,57546.015761007984,3,109769.86244268669,3
2021,20,203,all,All,24528.464768834885,3,55881.337707,3,107746.43028995715,3
2021,20,205,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,205,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,205,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,205,race-ethnicity,"White, Non-Hispanic",24017.03064820896,3,52656.807915,3,99362.527566,3
2021,20,205,all,All,22865.385113890985,3,50588.185176206105,3,96933.54884770585,3
2021,20,207,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,20,207,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,20,207,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,20,207,race-ethnicity,"White, Non-Hispanic",24034.295749896002,3,52656.807915,3,99194.57952743999,3
2021,20,207,all,All,22995.099177605996,3,50629.97399211,3,96948.792338544,3
2021,20,209,race-ethnicity,"Black, Non-Hispanic",12628.739421,1,33640.235652,1,87447.493749,1
2021,20,209,race-ethnicity,Hispanic,25130.2432,1,48095.766978,1,90527.706414,1
2021,20,209,race-ethnicity,Other Races and Ethnicities,24563.7828,1,46347.161556,1,98378.810379,1
2021,20,209,race-ethnicity,"White, Non-Hispanic",25928.908338,1,62165.922114,1,113327.995986,1
2021,20,209,all,All,21278.996226600022,1,51170.915265,1,102340.820385,1
2021,21,001,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,21,001,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,21,001,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,21,001,race-ethnicity,"White, Non-Hispanic",16849.977303,3,43832.654802,3,82672.29010640646,3
2021,21,001,all,All,16764.502431,3,43723.240326,3,81981.835434,3
2021,21,003,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,21,003,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,21,003,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,21,003,race-ethnicity,"White, Non-Hispanic",18538.704,3,47022.373515,3,90508.059786,3
2021,21,003,all,All,17770.593708723958,3,46246.45839,3,89414.85952311216,3
2021,21,005,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,21,005,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,21,005,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,21,005,race-ethnicity,"White, Non-Hispanic",30625.852819568707,3,61795.68,3,115115.778138,3
2021,21,005,all,All,29675.029665,3,61081.293492,3,113629.96067183942,3
2021,21,007,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,21,007,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,21,007,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,21,007,race-ethnicity,"White, Non-Hispanic",21904.869879,3,52656.807915,3,106082.584,3
2021,21,007,all,All,20598.56,3,50865.663820779,3,103842.2297940432,3
2021,21,009,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,21,009,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,21,009,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,21,009,race-ethnicity,"White, Non-Hispanic",18538.704,3,47022.373515,3,90508.059786,3
2021,21,009,all,All,17770.47084,3,46246.45839,3,89411.23216647601,3
2021,21,011,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,21,011,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,21,011,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,21,011,race-ethnicity,"White, Non-Hispanic",17271.553734,3,46032.30765,3,94740.489405,3
2021,21,011,all,All,17271.553734,3,45823.040724,3,93246.81380044817,3
2021,21,013,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,21,013,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,21,013,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,21,013,race-ethnicity,"White, Non-Hispanic",12846.013965,3,32854.7032,3,72094.96,3
2021,21,013,all,All,12426.946299,3,32650.916835,3,71269.347756,3
2021,21,015,race-ethnicity,"Black, Non-Hispanic",33721.00931340005,3,46507.492863,3,124901.324562,3
2021,21,015,race-ethnicity,Hispanic,34979.200118999994,3,69181.50662399999,3,110578.793547,3
2021,21,015,race-ethnicity,Other Races and Ethnicities,32792.936793,3,73236.78212999999,3,162728.62399999998,3
2021,21,015,race-ethnicity,"White, Non-Hispanic",41537.990097,1,88172.13608,1,151650.801876,1
2021,21,015,all,All,39652.228,1,85641.103245,1,148879.669635,1
2021,21,017,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,21,017,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,21,017,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,21,017,race-ethnicity,"White, Non-Hispanic",28639.239093,3,65300.823525,3,120397.28494989328,3
2021,21,017,all,All,27327.278478,3,63188.169498,3,118393.63383927851,3
2021,21,019,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,21,019,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,21,019,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,21,019,race-ethnicity,"White, Non-Hispanic",17489.093511,2,46888.91061,2,98378.810379,2
2021,21,019,all,All,17342.16936,2,47102.051205,2,98378.810379,2
2021,21,021,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,21,021,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,21,021,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,21,021,race-ethnicity,"White, Non-Hispanic",23551.530675,3,57711.700491,3,111289.81755116167,3
2021,21,021,all,All,22967.3944,3,57165.115695,3,110578.793547,3
2021,21,023,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,21,023,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,21,023,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,21,023,race-ethnicity,"White, Non-Hispanic",17271.553734,3,46032.30765,3,94740.489405,3
2021,21,023,all,All,17271.553734,3,45823.040724,3,93322.77623106728,3
2021,21,025,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2021,21,025,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2021,21,025,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2021,21,025,race-ethnicity,"White, Non-Hispanic",12674.242926,3,33186.293685,3,74983.254225,3
2021,21,025,all,All,12522.23808841728,3,32969.817345,3,74983.254225,3
2021,21,027,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
