year,state,county,share_debt_coll,county_name,share_debt_coll_ub,share_debt_coll_lb,share_debt_coll_quality,subgroup,subgroup_type
2018,24,029,.2875,Kent County,0.3371675,0.2378325,1,All,race-ethnicity
2018,24,029,.2875,Kent County,0.3371675,0.2378325,1,Majority white,race-ethnicity
2018,24,029,,Kent County,,,3,Majority non-white,race-ethnicity
2018,24,031,.0899862,Montgomery County,0.0985068,0.0814655,1,Majority white,race-ethnicity
2018,24,031,.2546076,Montgomery County,0.2640415,0.2451737,1,Majority non-white,race-ethnicity
2018,24,031,.1906056,Montgomery County,0.1963971,0.1848140,1,All,race-ethnicity
2018,24,033,.4143685,Prince George's County,0.4224364,0.4063006,1,Majority non-white,race-ethnicity
2018,24,033,.4038088,Prince George's County,0.4115490,0.3960685,1,All,race-ethnicity
2018,24,033,,Prince George's County,,,3,Majority white,race-ethnicity
2018,24,035,,Queen Anne's County,,,3,Majority non-white,race-ethnicity
2018,24,035,.2143742,Queen Anne's County,0.2427066,0.1860419,1,Majority white,race-ethnicity
2018,24,035,.2148962,Queen Anne's County,0.2430449,0.1867476,1,All,race-ethnicity
2018,24,037,.1892308,St. Mary's County,0.2105316,0.1679300,1,Majority white,race-ethnicity
2018,24,037,,St. Mary's County,,,3,Majority non-white,race-ethnicity
2018,24,037,.2311349,St. Mary's County,0.2512814,0.2109883,1,All,race-ethnicity
2018,24,039,.4134078,Somerset County,0.4857520,0.3410636,1,Majority white,race-ethnicity
2018,24,039,.531746,Somerset County,0.6192231,0.4442690,1,Majority non-white,race-ethnicity
2018,24,039,.4622951,Somerset County,0.5183419,0.4062483,1,All,race-ethnicity
2018,24,041,.2409241,Talbot County,0.2750011,0.2068471,1,Majority white,race-ethnicity
2018,24,041,,Talbot County,,,3,Majority non-white,race-ethnicity
2018,24,041,.2409241,Talbot County,0.2750011,0.2068471,1,All,race-ethnicity
2018,24,043,.3421166,Washington County,0.3614468,0.3227865,1,Majority white,race-ethnicity
2018,24,043,.3449014,Washington County,0.3641900,0.3256129,1,All,race-ethnicity
2018,24,043,,Washington County,,,3,Majority non-white,race-ethnicity
2018,24,045,.3753027,Wicomico County,0.3986592,0.3519461,1,All,race-ethnicity
2018,24,045,,Wicomico County,,,3,Majority non-white,race-ethnicity
2018,24,045,.3642202,Wicomico County,0.3928012,0.3356392,1,Majority white,race-ethnicity
2018,24,047,,Worcester County,,,3,Majority non-white,race-ethnicity
2018,24,047,.2447552,Worcester County,0.2735409,0.2159696,1,Majority white,race-ethnicity
2018,24,047,.2437358,Worcester County,0.2721511,0.2153204,1,All,race-ethnicity
2018,24,510,.5846523,Baltimore city,0.5968656,0.5724390,1,Majority non-white,race-ethnicity
2018,24,510,.3363934,Baltimore city,0.3601150,0.3126719,1,Majority white,race-ethnicity
2018,24,510,.5132135,Baltimore city,0.5232863,0.5031407,1,All,race-ethnicity
2018,25,001,.1665384,Barnstable County,0.1782373,0.1548394,1,Majority white,race-ethnicity
2018,25,001,,Barnstable County,,,3,Majority non-white,race-ethnicity
2018,25,001,.1651169,Barnstable County,0.1766549,0.1535788,1,All,race-ethnicity
2018,25,003,.2131387,Berkshire County,0.2308494,0.1954280,1,Majority white,race-ethnicity
2018,25,003,.2141143,Berkshire County,0.2317348,0.1964938,1,All,race-ethnicity
2018,25,003,,Berkshire County,,,3,Majority non-white,race-ethnicity
2018,25,005,.2346004,Bristol County,0.2439037,0.2252972,1,Majority white,race-ethnicity
2018,25,005,,Bristol County,,,3,Majority non-white,race-ethnicity
2018,25,005,.2548623,Bristol County,0.2639191,0.2458054,1,All,race-ethnicity
2018,25,007,.1507692,Dukes County,0.1897323,0.1118062,1,All,race-ethnicity
2018,25,007,,Dukes County,,,3,Majority non-white,race-ethnicity
2018,25,007,.1521739,Dukes County,0.1914680,0.1128798,1,Majority white,race-ethnicity
2018,25,009,.1729221,Essex County,0.1802222,0.1656221,1,Majority white,race-ethnicity
2018,25,009,.2194797,Essex County,0.2266610,0.2122984,1,All,race-ethnicity
2018,25,009,.416806,Essex County,0.4365684,0.3970436,1,Majority non-white,race-ethnicity
2018,25,011,.1908257,Franklin County,0.2141646,0.1674867,1,Majority white,race-ethnicity
2018,25,011,.192029,Franklin County,0.2152751,0.1687829,1,All,race-ethnicity
2018,25,011,,Franklin County,,,3,Majority non-white,race-ethnicity
2018,25,013,.2024183,Hampden County,0.2142040,0.1906325,1,Majority white,race-ethnicity
2018,25,013,.2983728,Hampden County,0.3088602,0.2878853,1,All,race-ethnicity
2018,25,013,.4997118,Hampden County,0.5232461,0.4761775,1,Majority non-white,race-ethnicity
2018,25,015,.1391892,Hampshire County,0.1535916,0.1247868,1,Majority white,race-ethnicity
2018,25,015,.1422202,Hampshire County,0.1566782,0.1277623,1,All,race-ethnicity
2018,25,015,,Hampshire County,,,3,Majority non-white,race-ethnicity
2018,25,017,.1193176,Middlesex County,0.1237408,0.1148944,1,Majority white,race-ethnicity
2018,25,017,.3075356,Middlesex County,0.3483962,0.2666751,1,Majority non-white,race-ethnicity
2018,25,017,.1462277,Middlesex County,0.1505103,0.1419451,1,All,race-ethnicity
2018,25,019,.1638656,Nantucket County,0.2109919,0.1167392,1,Majority white,race-ethnicity
2018,25,019,.1638656,Nantucket County,0.2109919,0.1167392,1,All,race-ethnicity
2018,25,019,,Nantucket County,,,3,Majority non-white,race-ethnicity
2018,25,021,.1365967,Norfolk County,0.1432174,0.1299759,1,Majority white,race-ethnicity
2018,25,021,.2702703,Norfolk County,0.3085519,0.2319886,1,Majority non-white,race-ethnicity
2018,25,021,.1440882,Norfolk County,0.1504782,0.1376983,1,All,race-ethnicity
2018,25,023,.2086572,Plymouth County,0.2173668,0.1999475,1,All,race-ethnicity
2018,25,023,.1743995,Plymouth County,0.1834842,0.1653148,1,Majority white,race-ethnicity
2018,25,023,.3800425,Plymouth County,0.4110565,0.3490284,1,Majority non-white,race-ethnicity
2018,25,025,.1472377,Suffolk County,0.1582952,0.1361802,1,Majority white,race-ethnicity
2018,25,025,.2461986,Suffolk County,0.2537926,0.2386047,1,All,race-ethnicity
2018,25,025,.3585689,Suffolk County,0.3717857,0.3453520,1,Majority non-white,race-ethnicity
2018,25,027,.1963429,Worcester County,0.2037508,0.1889350,1,Majority white,race-ethnicity
2018,25,027,.4545455,Worcester County,0.5873544,0.3217366,1,Majority non-white,race-ethnicity
2018,25,027,.2229965,Worcester County,0.2301759,0.2158172,1,All,race-ethnicity
2018,26,001,.2363636,Alcona County,0.3013867,0.1713405,1,Majority white,race-ethnicity
2018,26,001,,Alcona County,,,3,Majority non-white,race-ethnicity
2018,26,001,.2363636,Alcona County,0.3013867,0.1713405,1,All,race-ethnicity
2018,26,003,.1733333,Alger County,0.2341145,0.1125521,1,All,race-ethnicity
2018,26,003,,Alger County,,,3,Majority non-white,race-ethnicity
2018,26,003,.1733333,Alger County,0.2341145,0.1125521,1,Majority white,race-ethnicity
2018,26,005,.2624153,Allegan County,0.2829056,0.2419251,1,Majority white,race-ethnicity
2018,26,005,.2705367,Allegan County,0.2909184,0.2501550,1,All,race-ethnicity
2018,26,005,,Allegan County,,,3,Majority non-white,race-ethnicity
2018,26,007,,Alpena County,,,3,Majority non-white,race-ethnicity
2018,26,007,.2465209,Alpena County,0.2842231,0.2088187,1,All,race-ethnicity
2018,26,007,.2465209,Alpena County,0.2842231,0.2088187,1,Majority white,race-ethnicity
2018,26,009,.2287918,Antrim County,0.2705889,0.1869947,1,Majority white,race-ethnicity
2018,26,009,,Antrim County,,,3,Majority non-white,race-ethnicity
2018,26,009,.2287918,Antrim County,0.2705889,0.1869947,1,All,race-ethnicity
2018,26,011,.3119658,Arenac County,0.3714548,0.2524768,1,Majority white,race-ethnicity
2018,26,011,.3119658,Arenac County,0.3714548,0.2524768,1,All,race-ethnicity
2018,26,011,,Arenac County,,,3,Majority non-white,race-ethnicity
2018,26,013,.2536232,Baraga County,0.3264799,0.1807665,1,All,race-ethnicity
2018,26,013,,Baraga County,,,3,Majority non-white,race-ethnicity
2018,26,013,.2061856,Baraga County,0.2871155,0.1252557,1,Majority white,race-ethnicity
2018,26,015,.2546045,Barry County,0.2827246,0.2264844,1,All,race-ethnicity
2018,26,015,.2529859,Barry County,0.2810774,0.2248944,1,Majority white,race-ethnicity
2018,26,015,,Barry County,,,3,Majority non-white,race-ethnicity
2018,26,017,,Bay County,,,3,Majority non-white,race-ethnicity
2018,26,017,.2820816,Bay County,0.3035370,0.2606262,1,All,race-ethnicity
2018,26,017,.2816399,Bay County,0.3031361,0.2601438,1,Majority white,race-ethnicity
2018,26,019,.1923077,Benzie County,0.2343864,0.1502290,1,Majority white,race-ethnicity
2018,26,019,.1923077,Benzie County,0.2343864,0.1502290,1,All,race-ethnicity
2018,26,019,,Benzie County,,,3,Majority non-white,race-ethnicity
2018,26,021,.5949612,Berrien County,0.6373592,0.5525633,1,Majority non-white,race-ethnicity
2018,26,021,.2648008,Berrien County,0.2848692,0.2447325,1,Majority white,race-ethnicity
2018,26,021,.3298205,Berrien County,0.3480294,0.3116115,1,All,race-ethnicity
2018,26,023,.3460949,Branch County,0.3826113,0.3095786,1,Majority white,race-ethnicity
2018,26,023,.3460949,Branch County,0.3826113,0.3095786,1,All,race-ethnicity
2018,26,023,,Branch County,,,3,Majority non-white,race-ethnicity
2018,26,025,.393869,Calhoun County,0.4145130,0.3732250,1,All,race-ethnicity
2018,26,025,.3720044,Calhoun County,0.3941195,0.3498892,1,Majority white,race-ethnicity
2018,26,025,,Calhoun County,,,3,Majority non-white,race-ethnicity
2018,26,027,.2969613,Cass County,0.3302676,0.2636550,1,All,race-ethnicity
2018,26,027,,Cass County,,,3,Majority non-white,race-ethnicity
2018,26,027,.2969613,Cass County,0.3302676,0.2636550,1,Majority white,race-ethnicity
2018,26,029,,Charlevoix County,,,3,Majority non-white,race-ethnicity
2018,26,029,.1919431,Charlevoix County,0.2295634,0.1543228,1,All,race-ethnicity
2018,26,029,.1919431,Charlevoix County,0.2295634,0.1543228,1,Majority white,race-ethnicity
2018,26,031,.2757009,Cheboygan County,0.3180867,0.2333151,1,All,race-ethnicity
2018,26,031,,Cheboygan County,,,3,Majority non-white,race-ethnicity
2018,26,031,.277647,Cheboygan County,0.3202750,0.2350191,1,Majority white,race-ethnicity
2018,26,033,,Chippewa County,,,3,Majority non-white,race-ethnicity
2018,26,033,.3327306,Chippewa County,0.3720388,0.2934223,1,All,race-ethnicity
2018,26,033,.2966292,Chippewa County,0.3391170,0.2541415,1,Majority white,race-ethnicity
2018,26,035,.3754864,Clare County,0.4173913,0.3335814,1,All,race-ethnicity
2018,26,035,,Clare County,,,3,Majority non-white,race-ethnicity
2018,26,035,.3754864,Clare County,0.4173913,0.3335814,1,Majority white,race-ethnicity
2018,26,037,.2088661,Clinton County,0.2321391,0.1855932,1,All,race-ethnicity
2018,26,037,.2090444,Clinton County,0.2323346,0.1857542,1,Majority white,race-ethnicity
2018,26,037,,Clinton County,,,3,Majority non-white,race-ethnicity
2018,26,039,,Crawford County,,,3,Majority non-white,race-ethnicity
2018,26,039,.320197,Crawford County,0.3845370,0.2558571,1,Majority white,race-ethnicity
2018,26,039,.320197,Crawford County,0.3845370,0.2558571,1,All,race-ethnicity
2018,26,041,,Delta County,,,3,Majority non-white,race-ethnicity
2018,26,041,.2824675,Delta County,0.3180490,0.2468861,1,Majority white,race-ethnicity
2018,26,041,.2824675,Delta County,0.3180490,0.2468861,1,All,race-ethnicity
2018,26,043,.2510121,Dickinson County,0.2892873,0.2127370,1,All,race-ethnicity
2018,26,043,.2510121,Dickinson County,0.2892873,0.2127370,1,Majority white,race-ethnicity
2018,26,043,,Dickinson County,,,3,Majority non-white,race-ethnicity
2018,26,045,,Eaton County,,,3,Majority non-white,race-ethnicity
2018,26,045,.2728298,Eaton County,0.2935629,0.2520966,1,All,race-ethnicity
2018,26,045,.2589759,Eaton County,0.2798128,0.2381390,1,Majority white,race-ethnicity
2018,26,047,.2083333,Emmet County,0.2415283,0.1751383,1,All,race-ethnicity
2018,26,047,.2094241,Emmet County,0.2427700,0.1760781,1,Majority white,race-ethnicity
2018,26,047,,Emmet County,,,3,Majority non-white,race-ethnicity
2018,26,049,.3375674,Genesee County,0.3504266,0.3247081,1,Majority white,race-ethnicity
2018,26,049,.4042745,Genesee County,0.4160760,0.3924731,1,All,race-ethnicity
2018,26,049,.7116402,Genesee County,0.7439535,0.6793270,1,Majority non-white,race-ethnicity
2018,26,051,.339759,Gladwin County,0.3853830,0.2941351,1,All,race-ethnicity
2018,26,051,.339759,Gladwin County,0.3853830,0.2941351,1,Majority white,race-ethnicity
2018,26,051,,Gladwin County,,,3,Majority non-white,race-ethnicity
2018,26,053,.3587444,Gogebic County,0.4218383,0.2956504,1,All,race-ethnicity
2018,26,053,.3587444,Gogebic County,0.4218383,0.2956504,1,Majority white,race-ethnicity
2018,26,053,,Gogebic County,,,3,Majority non-white,race-ethnicity
2018,26,055,.1931166,Grand Traverse County,0.2170505,0.1691827,1,Majority white,race-ethnicity
2018,26,055,,Grand Traverse County,,,3,Majority non-white,race-ethnicity
2018,26,055,.1922317,Grand Traverse County,0.2120550,0.1724084,1,All,race-ethnicity
2018,26,057,,Gratiot County,,,3,Majority non-white,race-ethnicity
2018,26,057,.3096447,Gratiot County,0.3469523,0.2723370,1,All,race-ethnicity
2018,26,057,.3089983,Gratiot County,0.3463478,0.2716488,1,Majority white,race-ethnicity
2018,26,059,.3659574,Hillsdale County,0.4015406,0.3303743,1,All,race-ethnicity
2018,26,059,.3649425,Hillsdale County,0.4007342,0.3291508,1,Majority white,race-ethnicity
2018,26,059,,Hillsdale County,,,3,Majority non-white,race-ethnicity
2018,26,061,.2209073,Houghton County,0.2570550,0.1847596,1,Majority white,race-ethnicity
2018,26,061,,Houghton County,,,3,Majority non-white,race-ethnicity
2018,26,061,.2209073,Houghton County,0.2570550,0.1847596,1,All,race-ethnicity
2018,26,063,,Huron County,,,3,Majority non-white,race-ethnicity
2018,26,063,.2277778,Huron County,0.2631847,0.1923708,1,All,race-ethnicity
2018,26,063,.2282004,Huron County,0.2636634,0.1927374,1,Majority white,race-ethnicity
2018,26,065,,Ingham County,,,3,Majority non-white,race-ethnicity
2018,26,065,.3195617,Ingham County,0.3333717,0.3057518,1,All,race-ethnicity
2018,26,065,.2970243,Ingham County,0.3118244,0.2822243,1,Majority white,race-ethnicity
2018,26,067,.3262332,Ionia County,0.3570180,0.2954484,1,Majority white,race-ethnicity
2018,26,067,.3262332,Ionia County,0.3570180,0.2954484,1,All,race-ethnicity
2018,26,067,,Ionia County,,,3,Majority non-white,race-ethnicity
2018,26,069,.3388626,Iosco County,0.3840765,0.2936486,1,All,race-ethnicity
2018,26,069,,Iosco County,,,3,Majority non-white,race-ethnicity
2018,26,069,.3381295,Iosco County,0.3835903,0.2926686,1,Majority white,race-ethnicity
2018,26,071,.3222749,Iron County,0.3854850,0.2590648,1,All,race-ethnicity
2018,26,071,,Iron County,,,3,Majority non-white,race-ethnicity
2018,26,071,.3205742,Iron County,0.3839990,0.2571493,1,Majority white,race-ethnicity
2018,26,073,,Isabella County,,,3,Majority non-white,race-ethnicity
2018,26,073,.3033839,Isabella County,0.3341812,0.2725866,1,Majority white,race-ethnicity
2018,26,073,.3072497,Isabella County,0.3379421,0.2765574,1,All,race-ethnicity
2018,26,075,.3702197,Jackson County,0.3893128,0.3511265,1,All,race-ethnicity
2018,26,075,.3692182,Jackson County,0.3883592,0.3500772,1,Majority white,race-ethnicity
2018,26,075,,Jackson County,,,3,Majority non-white,race-ethnicity
2018,26,077,.5888889,Kalamazoo County,0.6609707,0.5168071,1,Majority non-white,race-ethnicity
2018,26,077,.3021921,Kalamazoo County,0.3167336,0.2876506,1,Majority white,race-ethnicity
2018,26,077,.3178792,Kalamazoo County,0.3322135,0.3035449,1,All,race-ethnicity
2018,26,079,,Kalkaska County,,,3,Majority non-white,race-ethnicity
2018,26,079,.3115942,Kalkaska County,0.3663344,0.2568540,1,All,race-ethnicity
2018,26,079,.3115942,Kalkaska County,0.3663344,0.2568540,1,Majority white,race-ethnicity
2018,26,081,.5464286,Kent County,0.5876991,0.5051581,1,Majority non-white,race-ethnicity
2018,26,081,.2800441,Kent County,0.2888555,0.2712327,1,All,race-ethnicity
2018,26,081,.2424202,Kent County,0.2521282,0.2327122,1,Majority white,race-ethnicity
2018,26,083,,Keweenaw County,,,3,All,race-ethnicity
2018,26,083,,Keweenaw County,,,3,Majority white,race-ethnicity
2018,26,083,,Keweenaw County,,,3,Majority non-white,race-ethnicity
2018,26,085,,Lake County,,,3,Majority non-white,race-ethnicity
2018,26,085,.3426966,Lake County,0.4126176,0.2727757,1,All,race-ethnicity
2018,26,085,.3426966,Lake County,0.4126176,0.2727757,1,Majority white,race-ethnicity
2018,26,087,,Lapeer County,,,3,Majority non-white,race-ethnicity
2018,26,087,.2776935,Lapeer County,0.3018818,0.2535051,1,All,race-ethnicity
2018,26,087,.2776935,Lapeer County,0.3018818,0.2535051,1,Majority white,race-ethnicity
2018,26,089,.1340483,Leelanau County,0.1686710,0.0994255,1,All,race-ethnicity
2018,26,089,,Leelanau County,,,3,Majority non-white,race-ethnicity
2018,26,089,.1340483,Leelanau County,0.1686710,0.0994255,1,Majority white,race-ethnicity
2018,26,091,.2734325,Lenawee County,0.2956510,0.2512140,1,Majority white,race-ethnicity
2018,26,091,,Lenawee County,,,3,Majority non-white,race-ethnicity
2018,26,091,.2734325,Lenawee County,0.2956510,0.2512140,1,All,race-ethnicity
2018,26,093,.1970324,Livingston County,0.2115168,0.1825481,1,Majority white,race-ethnicity
2018,26,093,,Livingston County,,,3,Majority non-white,race-ethnicity
2018,26,093,.1977343,Livingston County,0.2122007,0.1832679,1,All,race-ethnicity
2018,26,095,.1714286,Luce County,0.2603565,0.0825007,1,All,race-ethnicity
2018,26,095,.1714286,Luce County,0.2603565,0.0825007,1,Majority white,race-ethnicity
2018,26,095,,Luce County,,,3,Majority non-white,race-ethnicity
2018,26,097,,Mackinac County,,,3,Majority non-white,race-ethnicity
2018,26,097,.1976744,Mackinac County,0.2573654,0.1379835,1,All,race-ethnicity
2018,26,097,.1976744,Mackinac County,0.2573654,0.1379835,1,Majority white,race-ethnicity
2018,26,099,.2804646,Macomb County,0.2881370,0.2727923,1,Majority white,race-ethnicity
2018,26,099,,Macomb County,,,3,Majority non-white,race-ethnicity
2018,26,099,.3003776,Macomb County,0.3078910,0.2928641,1,All,race-ethnicity
2018,26,101,.2518519,Manistee County,0.2941802,0.2095235,1,All,race-ethnicity
2018,26,101,.2518519,Manistee County,0.2941802,0.2095235,1,Majority white,race-ethnicity
2018,26,101,,Manistee County,,,3,Majority non-white,race-ethnicity
2018,26,103,.2258707,Marquette County,0.2517365,0.2000049,1,Majority white,race-ethnicity
2018,26,103,,Marquette County,,,3,Majority non-white,race-ethnicity
2018,26,103,.2258707,Marquette County,0.2517365,0.2000049,1,All,race-ethnicity
2018,26,105,,Mason County,,,3,Majority non-white,race-ethnicity
2018,26,105,.279476,Mason County,0.3206188,0.2383331,1,Majority white,race-ethnicity
2018,26,105,.279476,Mason County,0.3206188,0.2383331,1,All,race-ethnicity
2018,26,107,.3151815,Mecosta County,0.3522024,0.2781607,1,All,race-ethnicity
2018,26,107,,Mecosta County,,,3,Majority non-white,race-ethnicity
2018,26,107,.3151815,Mecosta County,0.3522024,0.2781607,1,Majority white,race-ethnicity
2018,26,109,.261708,Menominee County,0.3069898,0.2164261,1,All,race-ethnicity
2018,26,109,.2587209,Menominee County,0.3050673,0.2123746,1,Majority white,race-ethnicity
2018,26,109,,Menominee County,,,3,Majority non-white,race-ethnicity
2018,26,111,,Midland County,,,3,Majority non-white,race-ethnicity
2018,26,111,.2396947,Midland County,0.2628211,0.2165682,1,All,race-ethnicity
2018,26,111,.2401544,Midland County,0.2634298,0.2168791,1,Majority white,race-ethnicity
2018,26,113,,Missaukee County,,,3,Majority non-white,race-ethnicity
2018,26,113,.2165899,Missaukee County,0.2715241,0.1616557,1,Majority white,race-ethnicity
2018,26,113,.2165899,Missaukee County,0.2715241,0.1616557,1,All,race-ethnicity
2018,26,115,.2616086,Monroe County,0.2791526,0.2440647,1,All,race-ethnicity
2018,26,115,.2616086,Monroe County,0.2791526,0.2440647,1,Majority white,race-ethnicity
2018,26,115,,Monroe County,,,3,Majority non-white,race-ethnicity
2018,26,117,.3687375,Montcalm County,0.3986858,0.3387892,1,All,race-ethnicity
2018,26,117,,Montcalm County,,,3,Majority non-white,race-ethnicity
2018,26,117,.3687375,Montcalm County,0.3986858,0.3387892,1,Majority white,race-ethnicity
2018,26,119,,Montmorency County,,,3,Majority non-white,race-ethnicity
2018,26,119,.2816902,Montmorency County,0.3559387,0.2074416,1,Majority white,race-ethnicity
2018,26,119,.2816902,Montmorency County,0.3559387,0.2074416,1,All,race-ethnicity
2018,26,121,,Muskegon County,,,3,Majority non-white,race-ethnicity
2018,26,121,.3347512,Muskegon County,0.3538310,0.3156713,1,Majority white,race-ethnicity
2018,26,121,.3638336,Muskegon County,0.3817696,0.3458977,1,All,race-ethnicity
2018,26,123,.3541114,Newaygo County,0.3882706,0.3199522,1,Majority white,race-ethnicity
2018,26,123,.3541114,Newaygo County,0.3882706,0.3199522,1,All,race-ethnicity
2018,26,123,,Newaygo County,,,3,Majority non-white,race-ethnicity
2018,26,125,.2388538,Oakland County,0.2446341,0.2330735,1,All,race-ethnicity
2018,26,125,.5074112,Oakland County,0.5256074,0.4892151,1,Majority non-white,race-ethnicity
2018,26,125,.1939818,Oakland County,0.2000246,0.1879390,1,Majority white,race-ethnicity
2018,26,127,.3194103,Oceana County,0.3647638,0.2740569,1,All,race-ethnicity
2018,26,127,,Oceana County,,,3,Majority non-white,race-ethnicity
2018,26,127,.3194103,Oceana County,0.3647638,0.2740569,1,Majority white,race-ethnicity
2018,26,129,.2916667,Ogemaw County,0.3403405,0.2429928,1,Majority white,race-ethnicity
2018,26,129,.2916667,Ogemaw County,0.3403405,0.2429928,1,All,race-ethnicity
2018,26,129,,Ogemaw County,,,3,Majority non-white,race-ethnicity
2018,26,131,,Ontonagon County,,,3,Majority non-white,race-ethnicity
2018,26,131,.2264151,Ontonagon County,0.3064663,0.1463639,1,All,race-ethnicity
2018,26,131,.2264151,Ontonagon County,0.3064663,0.1463639,1,Majority white,race-ethnicity
2018,26,133,,Osceola County,,,3,Majority non-white,race-ethnicity
2018,26,133,.3323864,Osceola County,0.3816682,0.2831046,1,Majority white,race-ethnicity
2018,26,133,.3323864,Osceola County,0.3816682,0.2831046,1,All,race-ethnicity
2018,26,135,,Oscoda County,,,3,Majority non-white,race-ethnicity
2018,26,135,.3116883,Oscoda County,0.3850828,0.2382939,1,Majority white,race-ethnicity
2018,26,135,.3116883,Oscoda County,0.3850828,0.2382939,1,All,race-ethnicity
2018,26,137,.2873303,Otsego County,0.3295653,0.2450954,1,All,race-ethnicity
2018,26,137,,Otsego County,,,3,Majority non-white,race-ethnicity
2018,26,137,.2853774,Otsego County,0.3284136,0.2423411,1,Majority white,race-ethnicity
2018,26,139,.2060241,Ottawa County,0.2183309,0.1937172,1,Majority white,race-ethnicity
2018,26,139,.2057978,Ottawa County,0.2180642,0.1935314,1,All,race-ethnicity
2018,26,139,,Ottawa County,,,3,Majority non-white,race-ethnicity
2018,26,141,.2486486,Presque Isle County,0.3111029,0.1861944,1,Majority white,race-ethnicity
2018,26,141,.2486486,Presque Isle County,0.3111029,0.1861944,1,All,race-ethnicity
2018,26,141,,Presque Isle County,,,3,Majority non-white,race-ethnicity
2018,26,143,.3228155,Roscommon County,0.3680184,0.2776127,1,All,race-ethnicity
2018,26,143,,Roscommon County,,,3,Majority non-white,race-ethnicity
2018,26,143,.3228155,Roscommon County,0.3680184,0.2776127,1,Majority white,race-ethnicity
2018,26,145,.3575295,Saginaw County,0.3742933,0.3407656,1,All,race-ethnicity
2018,26,145,.630662,Saginaw County,0.6701795,0.5911446,1,Majority non-white,race-ethnicity
2018,26,145,.2460094,Saginaw County,0.2643042,0.2277146,1,Majority white,race-ethnicity
2018,26,147,.2894351,St. Clair County,0.3064625,0.2724076,1,All,race-ethnicity
2018,26,147,.2886029,St. Clair County,0.3056346,0.2715712,1,Majority white,race-ethnicity
2018,26,147,,St. Clair County,,,3,Majority non-white,race-ethnicity
2018,26,149,,St. Joseph County,,,3,Majority non-white,race-ethnicity
2018,26,149,.3636364,St. Joseph County,0.3939564,0.3333164,1,Majority white,race-ethnicity
2018,26,149,.3636364,St. Joseph County,0.3939564,0.3333164,1,All,race-ethnicity
2018,26,151,.282353,Sanilac County,0.3162118,0.2484941,1,Majority white,race-ethnicity
2018,26,151,.2819383,Sanilac County,0.3157572,0.2481194,1,All,race-ethnicity
2018,26,151,,Sanilac County,,,3,Majority non-white,race-ethnicity
2018,26,153,.2426471,Schoolcraft County,0.3149616,0.1703325,1,Majority white,race-ethnicity
2018,26,153,,Schoolcraft County,,,3,Majority non-white,race-ethnicity
2018,26,153,.2426471,Schoolcraft County,0.3149616,0.1703325,1,All,race-ethnicity
2018,26,155,.2927257,Shiawassee County,0.3191393,0.2663121,1,All,race-ethnicity
2018,26,155,,Shiawassee County,,,3,Majority non-white,race-ethnicity
2018,26,155,.2927257,Shiawassee County,0.3191393,0.2663121,1,Majority white,race-ethnicity
2018,26,157,,Tuscola County,,,3,Majority non-white,race-ethnicity
2018,26,157,.2969432,Tuscola County,0.3265491,0.2673374,1,All,race-ethnicity
2018,26,157,.2979189,Tuscola County,0.3276015,0.2682364,1,Majority white,race-ethnicity
2018,26,159,.3489149,Van Buren County,0.3759163,0.3219134,1,All,race-ethnicity
2018,26,159,.3413585,Van Buren County,0.3686221,0.3140950,1,Majority white,race-ethnicity
2018,26,159,,Van Buren County,,,3,Majority non-white,race-ethnicity
2018,26,161,.1415848,Washtenaw County,0.1535615,0.1296081,1,Majority white,race-ethnicity
2018,26,161,.2019562,Washtenaw County,0.2125470,0.1913654,1,All,race-ethnicity
2018,26,161,,Washtenaw County,,,3,Majority non-white,race-ethnicity
2018,26,163,.4373176,Wayne County,0.4431184,0.4315168,1,All,race-ethnicity
2018,26,163,.2712456,Wayne County,0.2782539,0.2642374,1,Majority white,race-ethnicity
2018,26,163,.6676974,Wayne County,0.6765021,0.6588926,1,Majority non-white,race-ethnicity
2018,26,165,.3166023,Wexford County,0.3566987,0.2765060,1,Majority white,race-ethnicity
2018,26,165,,Wexford County,,,3,Majority non-white,race-ethnicity
2018,26,165,.3166023,Wexford County,0.3566987,0.2765060,1,All,race-ethnicity
2018,27,001,.1842105,Aitkin County,0.2308850,0.1375360,1,All,race-ethnicity
2018,27,001,,Aitkin County,,,3,Majority non-white,race-ethnicity
2018,27,001,.1842105,Aitkin County,0.2308850,0.1375360,1,Majority white,race-ethnicity
2018,27,003,.1624164,Anoka County,0.1721394,0.1526933,1,All,race-ethnicity
2018,27,003,.1624457,Anoka County,0.1721703,0.1527211,1,Majority white,race-ethnicity
2018,27,003,,Anoka County,,,3,Majority non-white,race-ethnicity
2018,27,005,,Becker County,,,3,Majority non-white,race-ethnicity
2018,27,005,.1485588,Becker County,0.1814194,0.1156981,1,Majority white,race-ethnicity
2018,27,005,.1590457,Becker County,0.1910385,0.1270530,1,All,race-ethnicity
2018,27,007,.2170818,Beltrami County,0.2511968,0.1829669,1,All,race-ethnicity
2018,27,007,.1714876,Beltrami County,0.2051038,0.1378714,1,Majority white,race-ethnicity
2018,27,007,.5789474,Beltrami County,0.7082626,0.4496321,1,Majority non-white,race-ethnicity
2018,27,009,.1883614,Benton County,0.2183744,0.1583484,1,All,race-ethnicity
2018,27,009,,Benton County,,,3,Majority non-white,race-ethnicity
2018,27,009,.1876923,Benton County,0.2177335,0.1576511,1,Majority white,race-ethnicity
