year,state,county,share_debt_coll,share_debt_coll_ub,share_debt_coll_lb,share_debt_coll_quality,subgroup,subgroup_type
2018,31,031,0.1888889,0.2702102,0.1075676,1,All,all
2018,31,031,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,031,0.1888889,0.2702102,0.1075676,1,Majority White,race-ethnicity
2018,31,033,0.2080537,0.2734511,0.1426563,1,All,all
2018,31,033,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,033,0.2080537,0.2734511,0.1426563,1,Majority White,race-ethnicity
2018,31,035,0.1908397,0.2583914,0.123288,1,All,all
2018,31,035,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,035,0.1908397,0.2583914,0.123288,1,Majority White,race-ethnicity
2018,31,037,0.133758,0.1871742,0.0803417,1,All,all
2018,31,037,0.1505376,0.2236106,0.0774647,1,Majority Non-White,race-ethnicity
2018,31,037,0.109375,0.1864462,0.0323038,1,Majority White,race-ethnicity
2018,31,039,0.089172,0.1338945,0.0444495,1,All,all
2018,31,039,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,039,0.089172,0.1338945,0.0444495,1,Majority White,race-ethnicity
2018,31,041,0.1890244,0.2491314,0.1289174,1,All,all
2018,31,041,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,041,0.1890244,0.2491314,0.1289174,1,Majority White,race-ethnicity
2018,31,043,0.2522523,0.29897,0.2055345,1,All,all
2018,31,043,0.3017241,0.3609169,0.2425314,1,Majority Non-White,race-ethnicity
2018,31,043,0.1386139,0.2063403,0.0708874,1,Majority White,race-ethnicity
2018,31,045,0.1969697,0.2650758,0.1288636,1,All,all
2018,31,045,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,045,0.1969697,0.2650758,0.1288636,1,Majority White,race-ethnicity
2018,31,047,0.2151163,0.2586022,0.1716304,1,All,all
2018,31,047,0.2592593,0.3269522,0.1915663,1,Majority Non-White,race-ethnicity
2018,31,047,0.1758242,0.2312824,0.1203659,1,Majority White,race-ethnicity
2018,31,049,NA,NA,NA,NA,All,all
2018,31,049,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,049,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,051,0.1948052,0.2838482,0.1057621,1,All,all
2018,31,051,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,051,0.1948052,0.2838482,0.1057621,1,Majority White,race-ethnicity
2018,31,053,0.19774920000000001,0.2290765,0.1664219,1,All,all
2018,31,053,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,053,0.1973899,0.228925,0.1658547,1,Majority White,race-ethnicity
2018,31,055,0.2353009,0.2442284,0.2263734,1,All,all
2018,31,055,0.4739229,0.506895,0.4409508,1,Majority Non-White,race-ethnicity
2018,31,055,0.1722984,0.1816437,0.162953,1,Majority White,race-ethnicity
2018,31,057,NA,NA,NA,NA,All,all
2018,31,057,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,057,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,059,0.1530612,0.2247133,0.0814091,1,All,all
2018,31,059,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,059,0.1530612,0.2247133,0.0814091,1,Majority White,race-ethnicity
2018,31,061,NA,NA,NA,NA,All,all
2018,31,061,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,061,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,063,NA,NA,NA,NA,All,all
2018,31,063,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,063,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,065,0.1587302,0.2496917,0.0677687,1,All,all
2018,31,065,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,065,0.1587302,0.2496917,0.0677687,1,Majority White,race-ethnicity
2018,31,067,0.1945205,0.235185,0.1538561,1,All,all
2018,31,067,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,067,0.1945205,0.235185,0.1538561,1,Majority White,race-ethnicity
2018,31,069,NA,NA,NA,NA,All,all
2018,31,069,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,069,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,071,NA,NA,NA,NA,All,all
2018,31,071,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,071,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,073,NA,NA,NA,NA,All,all
2018,31,073,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,073,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,075,NA,NA,NA,NA,All,all
2018,31,075,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,075,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,077,NA,NA,NA,NA,All,all
2018,31,077,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,077,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,079,0.2609582,0.2884538,0.2334626,1,All,all
2018,31,079,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,079,0.2229039,0.2598307,0.185977,1,Majority White,race-ethnicity
2018,31,081,0.1192053,0.1710609,0.0673497,1,All,all
2018,31,081,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,081,0.1192053,0.1710609,0.0673497,1,Majority White,race-ethnicity
2018,31,083,NA,NA,NA,NA,All,all
2018,31,083,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,083,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,085,NA,NA,NA,NA,All,all
2018,31,085,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,085,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,087,NA,NA,NA,NA,All,all
2018,31,087,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,087,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,089,0.125,0.1777505,0.0722495,1,All,all
2018,31,089,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,089,0.125,0.1777505,0.0722495,1,Majority White,race-ethnicity
2018,31,091,NA,NA,NA,NA,All,all
2018,31,091,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,091,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,093,0.1764706,0.2452551,0.1076861,1,All,all
2018,31,093,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,093,0.1764706,0.2452551,0.1076861,1,Majority White,race-ethnicity
2018,31,095,0.1587302,0.2227919,0.0946685,1,All,all
2018,31,095,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,095,0.16,0.2245275,0.0954725,1,Majority White,race-ethnicity
2018,31,097,0.1964286,0.3014286,0.0914286,1,All,all
2018,31,097,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,097,0.1964286,0.3014286,0.0914286,1,Majority White,race-ethnicity
2018,31,099,0.137931,0.2009555,0.0749066,1,All,all
2018,31,099,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,099,0.137931,0.2009555,0.0749066,1,Majority White,race-ethnicity
2018,31,101,0.2016129,0.2725167,0.1307091,1,All,all
2018,31,101,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,101,0.2016129,0.2725167,0.1307091,1,Majority White,race-ethnicity
2018,31,103,NA,NA,NA,NA,All,all
2018,31,103,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,103,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,105,0.2592593,0.377242,0.1412765,1,All,all
2018,31,105,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,105,0.2592593,0.377242,0.1412765,1,Majority White,race-ethnicity
2018,31,107,0.0939597,0.1409675,0.0469519,1,All,all
2018,31,107,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,107,0.0863309,0.1331901,0.0394718,1,Majority White,race-ethnicity
2018,31,109,0.1935681,0.2046172,0.182519,1,All,all
2018,31,109,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,109,0.1821142,0.19326,0.1709683,1,Majority White,race-ethnicity
2018,31,111,0.2217125,0.2535739,0.1898512,1,All,all
2018,31,111,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,111,0.2196262,0.2516756,0.1875767,1,Majority White,race-ethnicity
2018,31,113,NA,NA,NA,NA,All,all
2018,31,113,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,113,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,115,NA,NA,NA,NA,All,all
2018,31,115,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,115,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,117,NA,NA,NA,NA,All,all
2018,31,117,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,117,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,119,0.1947368,0.227275,0.1621987,1,All,all
2018,31,119,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,119,0.1843687,0.2184277,0.1503097,1,Majority White,race-ethnicity
2018,31,121,0.2377049,0.3135529,0.1618569,1,All,all
2018,31,121,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,121,0.2477876,0.3277447,0.1678305,1,Majority White,race-ethnicity
2018,31,123,0.26,0.3828176,0.1371824,1,All,all
2018,31,123,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,123,0.26,0.3828176,0.1371824,1,Majority White,race-ethnicity
2018,31,125,0.1296296,0.2200617,0.0391976,1,All,all
2018,31,125,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,125,0.1296296,0.2200617,0.0391976,1,Majority White,race-ethnicity
2018,31,127,0.1842105,0.255687,0.112734,1,All,all
2018,31,127,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,127,0.1842105,0.255687,0.112734,1,Majority White,race-ethnicity
2018,31,129,0.1470588,0.2318643,0.0622534,1,All,all
2018,31,129,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,129,0.1470588,0.2318643,0.0622534,1,Majority White,race-ethnicity
2018,31,131,0.204918,0.2556695,0.1541665,1,All,all
2018,31,131,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,131,0.204918,0.2556695,0.1541665,1,Majority White,race-ethnicity
2018,31,133,NA,NA,NA,NA,All,all
2018,31,133,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,133,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,135,0.1090909,0.1922424,0.0259394,1,All,all
2018,31,135,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,135,0.1090909,0.1922424,0.0259394,1,Majority White,race-ethnicity
2018,31,137,0.1818182,0.242934,0.1207023,1,All,all
2018,31,137,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,137,0.1818182,0.242934,0.1207023,1,Majority White,race-ethnicity
2018,31,139,0.1666667,0.2304863,0.1028471,1,All,all
2018,31,139,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,139,0.1679389,0.2321985,0.1036794,1,Majority White,race-ethnicity
2018,31,141,0.1789883,0.2121613,0.1458153,1,All,all
2018,31,141,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,141,0.1823647,0.2162797,0.1484497,1,Majority White,race-ethnicity
2018,31,143,0.1351351,0.2135598,0.0567104,1,All,all
2018,31,143,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,143,0.1351351,0.2135598,0.0567104,1,Majority White,race-ethnicity
2018,31,145,0.1428571,0.1970789,0.0886354,1,All,all
2018,31,145,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,145,0.1428571,0.1970789,0.0886354,1,Majority White,race-ethnicity
2018,31,147,0.137931,0.1942529,0.0816092,1,All,all
2018,31,147,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,147,0.137931,0.1942529,0.0816092,1,Majority White,race-ethnicity
2018,31,149,NA,NA,NA,NA,All,all
2018,31,149,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,149,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,151,0.1752577,0.228896,0.1216194,1,All,all
2018,31,151,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,151,0.1702128,0.2465953,0.0938302,1,Majority White,race-ethnicity
2018,31,153,0.1727672,0.186946,0.1585884,1,All,all
2018,31,153,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,153,0.1728938,0.1870819,0.1587057,1,Majority White,race-ethnicity
2018,31,155,0.1234177,0.1597411,0.0870944,1,All,all
2018,31,155,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,155,0.1234177,0.1597411,0.0870944,1,Majority White,race-ethnicity
2018,31,157,0.3135889,0.3515773,0.2756004,1,All,all
2018,31,157,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,157,0.315508,0.3539983,0.2770177,1,Majority White,race-ethnicity
2018,31,159,0.1842105,0.230885,0.137536,1,All,all
2018,31,159,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,159,0.1849057,0.2317366,0.1380747,1,Majority White,race-ethnicity
2018,31,161,0.2857143,0.398165,0.1732636,1,All,all
2018,31,161,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,161,0.2857143,0.398165,0.1732636,1,Majority White,race-ethnicity
2018,31,163,NA,NA,NA,NA,All,all
2018,31,163,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,163,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,165,NA,NA,NA,NA,All,all
2018,31,165,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,165,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,167,0.1666667,0.2440941,0.0892392,1,All,all
2018,31,167,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,167,0.1666667,0.2440941,0.0892392,1,Majority White,race-ethnicity
2018,31,169,0.1012658,0.1682166,0.034315,1,All,all
2018,31,169,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,169,0.1012658,0.1682166,0.034315,1,Majority White,race-ethnicity
2018,31,171,NA,NA,NA,NA,All,all
2018,31,171,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,171,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,173,0.4868421,0.5999635,0.3737206,1,All,all
2018,31,173,0.68,0.8106133,0.5493867,1,Majority Non-White,race-ethnicity
2018,31,173,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,175,0.1052632,0.1856432,0.0248832,1,All,all
2018,31,175,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,175,0.1052632,0.1856432,0.0248832,1,Majority White,race-ethnicity
2018,31,177,0.1275964,0.16327150000000001,0.0919214,1,All,all
2018,31,177,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,177,0.1279762,0.1637498,0.0922026,1,Majority White,race-ethnicity
2018,31,179,0.1296296,0.1932752,0.065984,1,All,all
2018,31,179,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,179,0.1296296,0.1932752,0.065984,1,Majority White,race-ethnicity
2018,31,181,NA,NA,NA,NA,All,all
2018,31,181,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,181,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,183,NA,NA,NA,NA,All,all
2018,31,183,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,183,NA,NA,NA,NA,Majority White,race-ethnicity
2018,31,185,0.1926606,0.2451353,0.1401858,1,All,all
2018,31,185,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,31,185,0.1926606,0.2451353,0.1401858,1,Majority White,race-ethnicity
2018,32,001,0.4025317,0.4509562,0.3541071,1,All,all
2018,32,001,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,32,001,0.3989218,0.4488177,0.349026,1,Majority White,race-ethnicity
2018,32,003,0.3917169,0.3967935,0.3866402,1,All,all
2018,32,003,0.4880222,0.4959813,0.480063,1,Majority Non-White,race-ethnicity
2018,32,003,0.2630399,0.2726689,0.253411,1,Majority White,race-ethnicity
2018,32,005,0.2308546,0.2583847,0.2033245,1,All,all
2018,32,005,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,32,005,0.2308546,0.2583847,0.2033245,1,Majority White,race-ethnicity
2018,32,007,0.3039702,0.3357454,0.2721951,1,All,all
2018,32,007,0.4823529,0.5892131,0.3754928,1,Majority Non-White,race-ethnicity
2018,32,007,0.2846821,0.3183291,0.2510351,1,Majority White,race-ethnicity
2018,32,009,NA,NA,NA,NA,All,all
2018,32,009,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,32,009,NA,NA,NA,NA,Majority White,race-ethnicity
2018,32,011,NA,NA,NA,NA,All,all
2018,32,011,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,32,011,NA,NA,NA,NA,Majority White,race-ethnicity
2018,32,013,0.2892857,0.3424923,0.2360792,1,All,all
2018,32,013,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,32,013,0.307054,0.3654129,0.248695,1,Majority White,race-ethnicity
2018,32,015,0.3846154,0.4785713,0.2906595,1,All,all
2018,32,015,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,32,015,0.3846154,0.4785713,0.2906595,1,Majority White,race-ethnicity
2018,32,017,0.3064516,0.4221455,0.1907577,1,All,all
2018,32,017,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,32,017,0.3064516,0.4221455,0.1907577,1,Majority White,race-ethnicity
2018,32,019,0.3726708,0.403178,0.3421636,1,All,all
2018,32,019,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,32,019,0.3726708,0.403178,0.3421636,1,Majority White,race-ethnicity
2018,32,021,0.3918919,0.503879,0.2799048,1,All,all
2018,32,021,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,32,021,0.3709677,0.4921937,0.2497418,1,Majority White,race-ethnicity
2018,32,023,0.3648294,0.3990316,0.3306272,1,All,all
2018,32,023,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,32,023,0.3671072,0.4033368,0.3308776,1,Majority White,race-ethnicity
2018,32,027,0.3692308,0.4874669,0.2509946,1,All,all
2018,32,027,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,32,027,0.3692308,0.4874669,0.2509946,1,Majority White,race-ethnicity
2018,32,029,0.260274,0.3616279,0.15892,1,All,all
2018,32,029,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,32,029,0.260274,0.3616279,0.15892,1,Majority White,race-ethnicity
2018,32,031,0.327026,0.3375305,0.3165215,1,All,all
2018,32,031,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,32,031,0.2453831,0.2576725,0.2330937,1,Majority White,race-ethnicity
2018,32,033,0.4628099,0.5520235,0.3735964,1,All,all
2018,32,033,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,32,033,0.4716981,0.567183,0.3762132,1,Majority White,race-ethnicity
2018,32,510,0.338726,0.3682376,0.3092144,1,All,all
2018,32,510,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,32,510,0.3390929,0.369601,0.3085848,1,Majority White,race-ethnicity
2018,33,001,0.2078853,0.2317044,0.1840663,1,All,all
2018,33,001,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,33,001,0.2109158,0.2352469,0.1865848,1,Majority White,race-ethnicity
2018,33,003,0.2275785,0.2551087,0.2000482,1,All,all
2018,33,003,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,33,003,0.2270642,0.2548865,0.1992419,1,Majority White,race-ethnicity
2018,33,005,0.2229351,0.2460458,0.1998243,1,All,all
2018,33,005,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,33,005,0.2210526,0.2442053,0.1979,1,Majority White,race-ethnicity
2018,33,007,0.2280405,0.2618677,0.1942134,1,All,all
2018,33,007,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,33,007,0.2280405,0.2618677,0.1942134,1,Majority White,race-ethnicity
2018,33,009,0.1851332,0.2052999,0.1649666,1,All,all
2018,33,009,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,33,009,0.1855235,0.2057279,0.1653192,1,Majority White,race-ethnicity
2018,33,011,0.2064233,0.2158598,0.1969868,1,All,all
2018,33,011,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,33,011,0.206008,0.215467,0.196549,1,Majority White,race-ethnicity
2018,33,013,0.1830548,0.1980002,0.1681094,1,All,all
2018,33,013,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,33,013,0.1822815,0.1972665,0.1672964,1,Majority White,race-ethnicity
2018,33,015,0.1804259,0.1907274,0.1701243,1,All,all
2018,33,015,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,33,015,0.1805346,0.1908792,0.1701901,1,Majority White,race-ethnicity
2018,33,017,0.2348597,0.2533006,0.2164187,1,All,all
2018,33,017,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,33,017,0.2346786,0.2532246,0.2161327,1,Majority White,race-ethnicity
2018,33,019,0.2318436,0.2627768,0.20091030000000001,1,All,all
2018,33,019,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,33,019,0.2318436,0.2627768,0.20091030000000001,1,Majority White,race-ethnicity
2018,34,001,0.3156139,0.3292007,0.302027,1,All,all
2018,34,001,0.5022272,0.5349481,0.4695063,1,Majority Non-White,race-ethnicity
2018,34,001,0.2587548,0.2756904,0.2418193,1,Majority White,race-ethnicity
2018,34,003,0.1697015,0.1754917,0.1639112,1,All,all
2018,34,003,0.2436947,0.258926,0.2284635,1,Majority Non-White,race-ethnicity
2018,34,003,0.1249008,0.1323548,0.1174467,1,Majority White,race-ethnicity
2018,34,005,0.2576975,0.2676165,0.2477784,1,All,all
2018,34,005,0.4517304,0.4933984,0.4100624,1,Majority Non-White,race-ethnicity
2018,34,005,0.2237838,0.2347499,0.2128176,1,Majority White,race-ethnicity
2018,34,007,0.3740386,0.3843557,0.3637214,1,All,all
2018,34,007,0.6405836,0.6648098,0.6163573,1,Majority Non-White,race-ethnicity
2018,34,007,0.2669441,0.279151,0.2547373,1,Majority White,race-ethnicity
2018,34,009,0.2360695,0.2564496,0.2156895,1,All,all
2018,34,009,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,34,009,0.2320778,0.2524786,0.2116769,1,Majority White,race-ethnicity
2018,34,011,0.4119429,0.4320143,0.3918715,1,All,all
2018,34,011,0.4431185,0.4705913,0.4156457,1,Majority Non-White,race-ethnicity
2018,34,011,0.3759843,0.4057835,0.346185,1,Majority White,race-ethnicity
2018,34,013,0.3916717,0.4000195,0.383324,1,All,all
2018,34,013,0.5384099,0.5497341,0.5270857,1,Majority Non-White,race-ethnicity
2018,34,013,0.1228992,0.1349427,0.1108557,1,Majority White,race-ethnicity
2018,34,015,0.2957543,0.3085974,0.2829113,1,All,all
2018,34,015,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,34,015,0.2975241,0.3105049,0.2845433,1,Majority White,race-ethnicity
2018,34,017,0.2871995,0.2952876,0.2791115,1,All,all
2018,34,017,0.3322369,0.3428273,0.3216465,1,Majority Non-White,race-ethnicity
2018,34,017,0.1257545,0.1463779,0.1051311,1,Majority White,race-ethnicity
2018,34,019,0.1416172,0.1562265,0.1270078,1,All,all
2018,34,019,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,34,019,0.140884,0.1555187,0.1262493,1,Majority White,race-ethnicity
2018,34,021,0.3407708,0.3523757,0.3291658,1,All,all
2018,34,021,0.658002,0.6789983,0.6370057,1,Majority Non-White,race-ethnicity
2018,34,021,0.1811627,0.1971918,0.1651336,1,Majority White,race-ethnicity
2018,34,023,0.2467835,0.2537744,0.2397926,1,All,all
2018,34,023,0.2869444,0.2973936,0.2764953,1,Majority Non-White,race-ethnicity
2018,34,023,0.1953229,0.2069206,0.1837253,1,Majority White,race-ethnicity
2018,34,025,0.2226097,0.2304204,0.2147989,1,All,all
2018,34,025,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,34,025,0.193523,0.2017344,0.1853116,1,Majority White,race-ethnicity
2018,34,027,0.1362935,0.1436212,0.1289658,1,All,all
2018,34,027,0.2977099,0.3429755,0.2524444,1,Majority Non-White,race-ethnicity
2018,34,027,0.126495,0.1342238,0.1187662,1,Majority White,race-ethnicity
2018,34,029,0.2125655,0.2203895,0.2047414,1,All,all
2018,34,029,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,34,029,0.2127193,0.2205518,0.2048868,1,Majority White,race-ethnicity
2018,34,031,0.2983188,0.3082532,0.2883844,1,All,all
2018,34,031,0.4263546,0.4418167,0.4108926,1,Majority Non-White,race-ethnicity
2018,34,031,0.1661352,0.1791644,0.1531061,1,Majority White,race-ethnicity
2018,34,033,0.3369458,0.366039,0.3078526,1,All,all
2018,34,033,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,34,033,0.251634,0.2860434,0.2172246,1,Majority White,race-ethnicity
2018,34,035,0.1757439,0.185585,0.1659027,1,All,all
2018,34,035,0.2789582,0.3019794,0.255937,1,Majority Non-White,race-ethnicity
2018,34,035,0.1334823,0.144623,0.1223415,1,Majority White,race-ethnicity
2018,34,037,0.2173913,0.2337678,0.2010148,1,All,all
2018,34,037,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,34,037,0.2155316,0.2319587,0.1991044,1,Majority White,race-ethnicity
2018,34,039,0.3125474,0.3220009,0.3030939,1,All,all
2018,34,039,0.4314079,0.4451568,0.417659,1,Majority Non-White,race-ethnicity
2018,34,039,0.134106,0.1462617,0.1219502,1,Majority White,race-ethnicity
2018,34,041,0.259297,0.2786892,0.2399048,1,All,all
2018,34,041,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,34,041,0.2589744,0.2784233,0.2395255,1,Majority White,race-ethnicity
2018,35,001,0.3652502,0.3743016,0.3561987,1,All,all
2018,35,001,0.4444686,0.4588285,0.4301087,1,Majority Non-White,race-ethnicity
2018,35,001,0.220038,0.2404913,0.1995847,1,Majority White,race-ethnicity
2018,35,003,0.1785714,0.2797913,0.0773516,1,All,all
2018,35,003,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,35,003,0.1785714,0.2797913,0.0773516,1,Majority White,race-ethnicity
2018,35,005,0.4153355,0.4468715,0.3837994,1,All,all
2018,35,005,0.465887,0.5090963,0.4226776,1,Majority Non-White,race-ethnicity
2018,35,005,NA,NA,NA,NA,Majority White,race-ethnicity
2018,35,006,0.4757282,0.531503,0.4199533,1,All,all
2018,35,006,0.4763514,0.5333453,0.4193574,1,Majority Non-White,race-ethnicity
2018,35,006,NA,NA,NA,NA,Majority White,race-ethnicity
2018,35,007,0.3703704,0.4349205,0.3058202,1,All,all
2018,35,007,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,35,007,NA,NA,NA,NA,Majority White,race-ethnicity
2018,35,009,0.4139344,0.44964,0.3782288,1,All,all
2018,35,009,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,35,009,NA,NA,NA,NA,Majority White,race-ethnicity
2018,35,011,NA,NA,NA,NA,All,all
2018,35,011,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,35,011,NA,NA,NA,NA,Majority White,race-ethnicity
2018,35,013,0.3845694,0.4010611,0.3680777,1,All,all
2018,35,013,0.4068289,0.4251828,0.388475,1,Majority Non-White,race-ethnicity
2018,35,013,NA,NA,NA,NA,Majority White,race-ethnicity
2018,35,015,0.4154176,0.4470389,0.3837962,1,All,all
2018,35,015,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,35,015,NA,NA,NA,NA,Majority White,race-ethnicity
