year,state,county,subgroup_type,subgroup,pctl_20,pctl_50,pctl_80,pctl_quality
2021,02,050,all,All,28220.26,67728.42,124396.23,2
2021,02,050,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,02,050,race-ethnicity,Hispanic,52516.02,72795.08,104012.42,3
2021,02,050,race-ethnicity,Other Races and Ethnicities,21945.40,56308.51,107068.73,2
2021,02,050,race-ethnicity,"White, Non-Hispanic",44442.60,89516.07,154234.90,2
2021,02,060,all,All,28220.26,67728.42,124396.23,2
2021,02,060,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,02,060,race-ethnicity,Hispanic,52516.02,72795.08,104012.42,3
2021,02,060,race-ethnicity,Other Races and Ethnicities,21945.40,56308.51,107068.73,2
2021,02,060,race-ethnicity,"White, Non-Hispanic",44442.60,89516.07,154234.90,2
2021,02,068,all,All,37039.99,81981.83,151650.80,2
2021,02,068,race-ethnicity,"Black, Non-Hispanic",21694.58,76516.17,113998.41,3
2021,02,068,race-ethnicity,Hispanic,36072.33,57675.96,122939.34,3
2021,02,068,race-ethnicity,Other Races and Ethnicities,25233.23,68622.31,136526.97,2
2021,02,068,race-ethnicity,"White, Non-Hispanic",40229.86,87009.83,160574.86,2
2021,02,070,all,All,28220.26,67728.42,124396.23,2
2021,02,070,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,02,070,race-ethnicity,Hispanic,52516.02,72795.08,104012.42,3
2021,02,070,race-ethnicity,Other Races and Ethnicities,21945.40,56308.51,107068.73,2
2021,02,070,race-ethnicity,"White, Non-Hispanic",44442.60,89516.07,154234.90,2
2021,02,090,all,All,37039.99,81981.83,151650.80,2
2021,02,090,race-ethnicity,"Black, Non-Hispanic",21694.58,76516.17,113998.41,3
2021,02,090,race-ethnicity,Hispanic,36072.33,57675.96,122939.34,3
2021,02,090,race-ethnicity,Other Races and Ethnicities,25233.23,68622.31,136526.97,2
2021,02,090,race-ethnicity,"White, Non-Hispanic",40229.86,87009.83,160574.86,2
2021,02,100,all,All,37039.99,81981.83,151650.80,2
2021,02,100,race-ethnicity,"Black, Non-Hispanic",21694.58,76516.17,113998.41,3
2021,02,100,race-ethnicity,Hispanic,36072.33,57675.96,122939.34,3
2021,02,100,race-ethnicity,Other Races and Ethnicities,25233.23,68622.31,136526.97,2
2021,02,100,race-ethnicity,"White, Non-Hispanic",40229.86,87009.83,160574.86,2
2021,02,105,all,All,28220.26,67728.42,124396.23,2
2021,02,105,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,02,105,race-ethnicity,Hispanic,52516.02,72795.08,104012.42,3
2021,02,105,race-ethnicity,Other Races and Ethnicities,21945.40,56308.51,107068.73,2
2021,02,105,race-ethnicity,"White, Non-Hispanic",44442.60,89516.07,154234.90,2
2021,02,110,all,All,37039.99,81981.83,151650.80,2
2021,02,110,race-ethnicity,"Black, Non-Hispanic",21694.58,76516.17,113998.41,3
2021,02,110,race-ethnicity,Hispanic,36072.33,57675.96,122939.34,3
2021,02,110,race-ethnicity,Other Races and Ethnicities,25233.23,68622.31,136526.97,2
2021,02,110,race-ethnicity,"White, Non-Hispanic",40229.86,87009.83,160574.86,2
2021,02,122,all,All,31687.23,76113.41,141938.57,2
2021,02,122,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,02,122,race-ethnicity,Hispanic,32650.91,64872.46,113714.05,2
2021,02,122,race-ethnicity,Other Races and Ethnicities,26120.32,65294.03,128527.17,2
2021,02,122,race-ethnicity,"White, Non-Hispanic",32136.44,78686.49,145219.84,2
2021,02,130,all,All,37039.99,81981.83,151650.80,2
2021,02,130,race-ethnicity,"Black, Non-Hispanic",21694.58,76516.17,113998.41,3
2021,02,130,race-ethnicity,Hispanic,36072.33,57675.96,122939.34,3
2021,02,130,race-ethnicity,Other Races and Ethnicities,25233.23,68622.31,136526.97,2
2021,02,130,race-ethnicity,"White, Non-Hispanic",40229.86,87009.83,160574.86,2
2021,02,150,all,All,28220.26,67728.42,124396.23,2
2021,02,150,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,02,150,race-ethnicity,Hispanic,52516.02,72795.08,104012.42,3
2021,02,150,race-ethnicity,Other Races and Ethnicities,21945.40,56308.51,107068.73,2
2021,02,150,race-ethnicity,"White, Non-Hispanic",44442.60,89516.07,154234.90,2
2021,02,158,all,All,28220.26,67728.42,124396.23,2
2021,02,158,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,02,158,race-ethnicity,Hispanic,52516.02,72795.08,104012.42,3
2021,02,158,race-ethnicity,Other Races and Ethnicities,21945.40,56308.51,107068.73,2
2021,02,158,race-ethnicity,"White, Non-Hispanic",44442.60,89516.07,154234.90,2
2021,02,164,all,All,28220.26,67728.42,124396.23,2
2021,02,164,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,02,164,race-ethnicity,Hispanic,52516.02,72795.08,104012.42,3
2021,02,164,race-ethnicity,Other Races and Ethnicities,21945.40,56308.51,107068.73,2
2021,02,164,race-ethnicity,"White, Non-Hispanic",44442.60,89516.07,154234.90,2
2021,02,170,all,All,31687.23,76113.41,141938.57,2
2021,02,170,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,02,170,race-ethnicity,Hispanic,32650.91,64872.46,113714.05,2
2021,02,170,race-ethnicity,Other Races and Ethnicities,26120.32,65294.03,128527.17,2
2021,02,170,race-ethnicity,"White, Non-Hispanic",32136.44,78686.49,145219.84,2
2021,02,180,all,All,28220.26,67728.42,124396.23,2
2021,02,180,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,02,180,race-ethnicity,Hispanic,52516.02,72795.08,104012.42,3
2021,02,180,race-ethnicity,Other Races and Ethnicities,21945.40,56308.51,107068.73,2
2021,02,180,race-ethnicity,"White, Non-Hispanic",44442.60,89516.07,154234.90,2
2021,02,185,all,All,28220.26,67728.42,124396.23,2
2021,02,185,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,02,185,race-ethnicity,Hispanic,52516.02,72795.08,104012.42,3
2021,02,185,race-ethnicity,Other Races and Ethnicities,21945.40,56308.51,107068.73,2
2021,02,185,race-ethnicity,"White, Non-Hispanic",44442.60,89516.07,154234.90,2
2021,02,188,all,All,28220.26,67728.42,124396.23,2
2021,02,188,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,02,188,race-ethnicity,Hispanic,52516.02,72795.08,104012.42,3
2021,02,188,race-ethnicity,Other Races and Ethnicities,21945.40,56308.51,107068.73,2
2021,02,188,race-ethnicity,"White, Non-Hispanic",44442.60,89516.07,154234.90,2
2021,02,195,all,All,28220.26,67728.42,124396.23,2
2021,02,195,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,02,195,race-ethnicity,Hispanic,52516.02,72795.08,104012.42,3
2021,02,195,race-ethnicity,Other Races and Ethnicities,21945.40,56308.51,107068.73,2
2021,02,195,race-ethnicity,"White, Non-Hispanic",44442.60,89516.07,154234.90,2
2021,02,198,all,All,28220.26,67728.42,124396.23,2
2021,02,198,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,02,198,race-ethnicity,Hispanic,52516.02,72795.08,104012.42,3
2021,02,198,race-ethnicity,Other Races and Ethnicities,21945.40,56308.51,107068.73,2
2021,02,198,race-ethnicity,"White, Non-Hispanic",44442.60,89516.07,154234.90,2
2021,02,220,all,All,28220.26,67728.42,124396.23,2
2021,02,220,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,02,220,race-ethnicity,Hispanic,52516.02,72795.08,104012.42,3
2021,02,220,race-ethnicity,Other Races and Ethnicities,21945.40,56308.51,107068.73,2
2021,02,220,race-ethnicity,"White, Non-Hispanic",44442.60,89516.07,154234.90,2
2021,02,230,all,All,37039.99,81981.83,151650.80,2
2021,02,230,race-ethnicity,"Black, Non-Hispanic",21694.58,76516.17,113998.41,3
2021,02,230,race-ethnicity,Hispanic,36072.33,57675.96,122939.34,3
2021,02,230,race-ethnicity,Other Races and Ethnicities,25233.23,68622.31,136526.97,2
2021,02,230,race-ethnicity,"White, Non-Hispanic",40229.86,87009.83,160574.86,2
2021,02,240,all,All,37039.99,81981.83,151650.80,2
2021,02,240,race-ethnicity,"Black, Non-Hispanic",21694.58,76516.17,113998.41,3
2021,02,240,race-ethnicity,Hispanic,36072.33,57675.96,122939.34,3
2021,02,240,race-ethnicity,Other Races and Ethnicities,25233.23,68622.31,136526.97,2
2021,02,240,race-ethnicity,"White, Non-Hispanic",40229.86,87009.83,160574.86,2
2021,02,261,all,All,37039.99,81981.83,151650.80,2
2021,02,261,race-ethnicity,"Black, Non-Hispanic",21694.58,76516.17,113998.41,3
2021,02,261,race-ethnicity,Hispanic,36072.33,57675.96,122939.34,3
2021,02,261,race-ethnicity,Other Races and Ethnicities,25233.23,68622.31,136526.97,2
2021,02,261,race-ethnicity,"White, Non-Hispanic",40229.86,87009.83,160574.86,2
2021,02,275,all,All,28220.26,67728.42,124396.23,2
2021,02,275,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,02,275,race-ethnicity,Hispanic,52516.02,72795.08,104012.42,3
2021,02,275,race-ethnicity,Other Races and Ethnicities,21945.40,56308.51,107068.73,2
2021,02,275,race-ethnicity,"White, Non-Hispanic",44442.60,89516.07,154234.90,2
2021,02,282,all,All,28220.26,67728.42,124396.23,2
2021,02,282,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,02,282,race-ethnicity,Hispanic,52516.02,72795.08,104012.42,3
2021,02,282,race-ethnicity,Other Races and Ethnicities,21945.40,56308.51,107068.73,2
2021,02,282,race-ethnicity,"White, Non-Hispanic",44442.60,89516.07,154234.90,2
2021,02,290,all,All,28220.26,67728.42,124396.23,2
2021,02,290,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,02,290,race-ethnicity,Hispanic,52516.02,72795.08,104012.42,3
2021,02,290,race-ethnicity,Other Races and Ethnicities,21945.40,56308.51,107068.73,2
2021,02,290,race-ethnicity,"White, Non-Hispanic",44442.60,89516.07,154234.90,2
2021,04,001,all,All,13970.58,41537.99,85303.32,2
2021,04,001,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,04,001,race-ethnicity,Hispanic,16993.81,39137.26,79752.96,2
2021,04,001,race-ethnicity,Other Races and Ethnicities,9527.68,29505.48,70033.00,2
2021,04,001,race-ethnicity,"White, Non-Hispanic",26749.47,56415.58,103946.95,2
2021,04,003,all,All,22017.62,52656.80,105734.18,2
2021,04,003,race-ethnicity,"Black, Non-Hispanic",21410.02,66460.17,140997.04,3
2021,04,003,race-ethnicity,Hispanic,19457.54,43286.59,91646.08,2
2021,04,003,race-ethnicity,Other Races and Ethnicities,23688.34,58705.89,102992.79,2
2021,04,003,race-ethnicity,"White, Non-Hispanic",24047.88,58087.93,113998.41,2
2021,04,005,all,All,24432.31,64187.64,125869.19,1
2021,04,005,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,04,005,race-ethnicity,Hispanic,25907.33,61795.67,109192.63,1
2021,04,005,race-ethnicity,Other Races and Ethnicities,15521.65,44705.67,94782.25,1
2021,04,005,race-ethnicity,"White, Non-Hispanic",30897.83,72300.94,137239.30,1
2021,04,007,all,All,22352.33,52656.80,93022.56,2
2021,04,007,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,04,007,race-ethnicity,Hispanic,23482.35,51922.23,88161.83,2
2021,04,007,race-ethnicity,Other Races and Ethnicities,20598.55,43329.07,83197.45,2
2021,04,007,race-ethnicity,"White, Non-Hispanic",22621.24,55657.86,98574.74,2
2021,04,009,all,All,22352.33,52656.80,93022.56,2
2021,04,009,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,04,009,race-ethnicity,Hispanic,23482.35,51922.23,88161.83,2
2021,04,009,race-ethnicity,Other Races and Ethnicities,20598.55,43329.07,83197.45,2
2021,04,009,race-ethnicity,"White, Non-Hispanic",22621.24,55657.86,98574.74,2
2021,04,011,all,All,22352.33,52656.80,93022.56,2
2021,04,011,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,04,011,race-ethnicity,Hispanic,23482.35,51922.23,88161.83,2
2021,04,011,race-ethnicity,Other Races and Ethnicities,20598.55,43329.07,83197.45,2
2021,04,011,race-ethnicity,"White, Non-Hispanic",22621.24,55657.86,98574.74,2
2021,04,012,all,All,21861.62,47390.62,92675.37,2
2021,04,012,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,04,012,race-ethnicity,Hispanic,26152.38,51156.33,83619.03,2
2021,04,012,race-ethnicity,Other Races and Ethnicities,21424.97,49626.55,108410.58,2
2021,04,012,race-ethnicity,"White, Non-Hispanic",21458.44,46790.95,92675.37,2
2021,04,013,all,All,33173.73,72690.72,139703.84,1
2021,04,013,race-ethnicity,"Black, Non-Hispanic",24594.95,54216.89,104390.52,1
2021,04,013,race-ethnicity,Hispanic,29487.20,60120.21,109856.18,1
2021,04,013,race-ethnicity,Other Races and Ethnicities,32115.53,78574.20,154489.19,1
2021,04,013,race-ethnicity,"White, Non-Hispanic",36322.92,80288.34,153033.36,1
2021,04,015,all,All,21861.62,47390.62,92675.37,1
2021,04,015,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,04,015,race-ethnicity,Hispanic,26152.38,51156.33,83619.03,1
2021,04,015,race-ethnicity,Other Races and Ethnicities,21424.97,49626.55,108410.58,1
2021,04,015,race-ethnicity,"White, Non-Hispanic",21458.44,46790.95,92675.37,1
2021,04,017,all,All,13970.58,41537.99,85303.32,2
2021,04,017,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,04,017,race-ethnicity,Hispanic,16993.81,39137.26,79752.96,2
2021,04,017,race-ethnicity,Other Races and Ethnicities,9527.68,29505.48,70033.00,2
2021,04,017,race-ethnicity,"White, Non-Hispanic",26749.47,56415.58,103946.95,2
2021,04,019,all,All,25233.23,59355.32,117351.51,1
2021,04,019,race-ethnicity,"Black, Non-Hispanic",19269.52,49188.89,100587.01,1
2021,04,019,race-ethnicity,Hispanic,22040.45,52304.76,98351.27,1
2021,04,019,race-ethnicity,Other Races and Ethnicities,20598.55,52528.23,115843.97,1
2021,04,019,race-ethnicity,"White, Non-Hispanic",27327.27,65585.87,129531.90,1
2021,04,021,all,All,30330.36,65585.87,118382.41,1
2021,04,021,race-ethnicity,"Black, Non-Hispanic",24100.31,60765.75,105312.60,1
2021,04,021,race-ethnicity,Hispanic,31852.45,63704.90,113292.07,1
2021,04,021,race-ethnicity,Other Races and Ethnicities,22967.39,60028.86,112684.66,1
2021,04,021,race-ethnicity,"White, Non-Hispanic",31699.80,67549.40,122753.92,1
2021,04,023,all,All,22017.62,52656.80,105734.18,2
2021,04,023,race-ethnicity,"Black, Non-Hispanic",21410.02,66460.17,140997.04,3
2021,04,023,race-ethnicity,Hispanic,19457.54,43286.59,91646.08,2
2021,04,023,race-ethnicity,Other Races and Ethnicities,23688.34,58705.89,102992.79,2
2021,04,023,race-ethnicity,"White, Non-Hispanic",24047.88,58087.93,113998.41,2
2021,04,025,all,All,24588.07,56308.51,109192.23,1
2021,04,025,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,04,025,race-ethnicity,Hispanic,21731.48,52656.80,93321.62,1
2021,04,025,race-ethnicity,Other Races and Ethnicities,16428.40,48740.50,100573.64,1
2021,04,025,race-ethnicity,"White, Non-Hispanic",25275.46,58407.28,110797.75,1
2021,04,027,all,All,22116.16,52114.35,98272.96,1
2021,04,027,race-ethnicity,"Black, Non-Hispanic",33613.58,51970.05,96898.19,3
2021,04,027,race-ethnicity,Hispanic,21430.97,50293.50,89633.75,1
2021,04,027,race-ethnicity,Other Races and Ethnicities,24670.27,58117.07,94115.69,1
2021,04,027,race-ethnicity,"White, Non-Hispanic",22799.27,53556.25,108657.25,1
2021,05,001,all,All,17489.09,45363.44,93455.58,2
2021,05,001,race-ethnicity,"Black, Non-Hispanic",12898.75,32792.93,68427.61,2
2021,05,001,race-ethnicity,Hispanic,21410.02,45600.68,82394.23,3
2021,05,001,race-ethnicity,Other Races and Ethnicities,24252.35,45728.80,85484.02,2
2021,05,001,race-ethnicity,"White, Non-Hispanic",21937.46,56646.03,110923.24,2
2021,05,003,all,All,17489.09,42820.04,90993.86,2
2021,05,003,race-ethnicity,"Black, Non-Hispanic",12153.15,26120.32,57675.96,2
2021,05,003,race-ethnicity,Hispanic,21517.09,43723.24,69048.46,3
2021,05,003,race-ethnicity,Other Races and Ethnicities,19671.62,31480.97,89524.34,3
2021,05,003,race-ethnicity,"White, Non-Hispanic",21315.56,53525.56,105766.22,2
2021,05,005,all,All,20220.57,44286.90,88102.96,2
2021,05,005,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,05,005,race-ethnicity,Hispanic,20598.55,43462.49,82429.85,2
2021,05,005,race-ethnicity,Other Races and Ethnicities,20598.55,43256.97,81144.94,2
2021,05,005,race-ethnicity,"White, Non-Hispanic",20117.60,44705.67,89191.76,2
2021,05,007,all,All,36575.52,77077.09,142130.06,1
2021,05,007,race-ethnicity,"Black, Non-Hispanic",30606.67,70348.93,130174.35,3
2021,05,007,race-ethnicity,Hispanic,33529.00,65585.87,105312.60,1
2021,05,007,race-ethnicity,Other Races and Ethnicities,41750.30,85484.02,144805.97,1
2021,05,007,race-ethnicity,"White, Non-Hispanic",36575.52,78702.44,149753.97,1
2021,05,009,all,All,20220.57,44286.90,88102.96,2
2021,05,009,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,05,009,race-ethnicity,Hispanic,20598.55,43462.49,82429.85,2
2021,05,009,race-ethnicity,Other Races and Ethnicities,20598.55,43256.97,81144.94,2
2021,05,009,race-ethnicity,"White, Non-Hispanic",20117.60,44705.67,89191.76,2
2021,05,011,all,All,17489.09,42820.04,90993.86,2
2021,05,011,race-ethnicity,"Black, Non-Hispanic",12153.15,26120.32,57675.96,2
2021,05,011,race-ethnicity,Hispanic,23246.22,43723.24,69048.46,3
2021,05,011,race-ethnicity,Other Races and Ethnicities,19671.62,31480.97,89524.34,3
2021,05,011,race-ethnicity,"White, Non-Hispanic",21315.56,53525.56,105766.22,2
2021,05,013,all,All,17881.86,46346.75,94006.28,2
2021,05,013,race-ethnicity,"Black, Non-Hispanic",11847.09,30399.37,67058.00,2
2021,05,013,race-ethnicity,Hispanic,21861.62,31594.08,81090.57,3
2021,05,013,race-ethnicity,Other Races and Ethnicities,39961.20,52656.80,94006.28,3
2021,05,013,race-ethnicity,"White, Non-Hispanic",26234.14,55881.33,110578.79,2
2021,05,015,all,All,20220.57,44286.90,88102.96,2
2021,05,015,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,05,015,race-ethnicity,Hispanic,20598.55,43462.49,82429.85,2
2021,05,015,race-ethnicity,Other Races and Ethnicities,20598.55,43256.97,81144.94,2
2021,05,015,race-ethnicity,"White, Non-Hispanic",20117.60,44705.67,89191.76,2
2021,05,017,all,All,17489.09,42820.04,90993.86,2
2021,05,017,race-ethnicity,"Black, Non-Hispanic",12153.15,26120.32,57675.96,2
2021,05,017,race-ethnicity,Hispanic,23246.22,43723.24,69048.46,3
2021,05,017,race-ethnicity,Other Races and Ethnicities,19671.62,31480.97,89524.34,3
2021,05,017,race-ethnicity,"White, Non-Hispanic",21315.56,53525.56,105766.22,2
2021,05,019,all,All,20598.55,48504.71,95886.29,2
2021,05,019,race-ethnicity,"Black, Non-Hispanic",10505.26,28611.59,66136.18,2
2021,05,019,race-ethnicity,Hispanic,26327.90,53525.56,91663.59,3
2021,05,019,race-ethnicity,Other Races and Ethnicities,11775.26,34605.58,94650.38,2
2021,05,019,race-ethnicity,"White, Non-Hispanic",22852.66,51496.39,99594.03,2
2021,05,021,all,All,20598.55,48549.70,99143.69,2
2021,05,021,race-ethnicity,"Black, Non-Hispanic",13411.39,30716.08,64231.07,2
2021,05,021,race-ethnicity,Hispanic,21410.02,33699.95,77675.49,3
2021,05,021,race-ethnicity,Other Races and Ethnicities,15647.13,35763.73,100047.43,2
2021,05,021,race-ethnicity,"White, Non-Hispanic",22480.77,52528.23,103946.95,2
2021,05,023,all,All,18851.20,42820.04,82033.71,2
2021,05,023,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,05,023,race-ethnicity,Hispanic,10953.19,25705.43,53525.56,3
2021,05,023,race-ethnicity,Other Races and Ethnicities,18851.20,38334.27,78274.52,2
2021,05,023,race-ethnicity,"White, Non-Hispanic",19111.47,43565.95,83074.96,2
2021,05,025,all,All,17489.09,42820.04,90993.86,2
2021,05,025,race-ethnicity,"Black, Non-Hispanic",12153.15,26120.32,57675.96,2
2021,05,025,race-ethnicity,Hispanic,21517.09,43723.24,69048.46,3
2021,05,025,race-ethnicity,Other Races and Ethnicities,19671.62,31480.97,89524.34,3
2021,05,025,race-ethnicity,"White, Non-Hispanic",21315.56,53525.56,105766.22,2
2021,05,027,all,All,17881.86,46346.75,94006.28,2
2021,05,027,race-ethnicity,"Black, Non-Hispanic",11847.09,30399.37,67058.00,2
2021,05,027,race-ethnicity,Hispanic,21861.62,31594.08,81090.57,3
2021,05,027,race-ethnicity,Other Races and Ethnicities,39961.20,52656.80,94006.28,3
2021,05,027,race-ethnicity,"White, Non-Hispanic",26234.14,55881.33,110578.79,2
2021,05,029,all,All,21062.72,46032.30,91422.60,2
2021,05,029,race-ethnicity,"Black, Non-Hispanic",12070.56,30540.64,70634.58,3
2021,05,029,race-ethnicity,Hispanic,29146.96,45909.50,85641.10,2
2021,05,029,race-ethnicity,Other Races and Ethnicities,14280.41,38752.19,86356.76,2
2021,05,029,race-ethnicity,"White, Non-Hispanic",21062.72,47390.62,92675.37,2
2021,05,031,all,All,20452.30,48406.61,98783.70,2
2021,05,031,race-ethnicity,"Black, Non-Hispanic",13411.39,31964.69,65940.64,2
2021,05,031,race-ethnicity,Hispanic,21570.63,35744.08,77675.49,2
2021,05,031,race-ethnicity,Other Races and Ethnicities,15647.13,35763.73,100047.43,2
2021,05,031,race-ethnicity,"White, Non-Hispanic",22531.31,52761.44,104936.58,2
2021,05,033,all,All,23253.10,50981.43,101591.29,2
2021,05,033,race-ethnicity,"Black, Non-Hispanic",12242.26,35648.01,73116.31,2
2021,05,033,race-ethnicity,Hispanic,24718.27,48172.80,78233.67,2
2021,05,033,race-ethnicity,Other Races and Ethnicities,24643.60,48279.88,100363.36,2
2021,05,033,race-ethnicity,"White, Non-Hispanic",23482.35,52656.80,104022.72,2
2021,05,035,all,All,18956.85,46552.74,96607.24,2
2021,05,035,race-ethnicity,"Black, Non-Hispanic",13183.07,33186.29,71051.53,2
2021,05,035,race-ethnicity,Hispanic,25692.02,37999.47,69005.17,3
2021,05,035,race-ethnicity,Other Races and Ethnicities,17405.78,39351.72,92063.60,2
