year,state,county,subgroup_type,subgroup,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,preschool_quality
2018,23,17,Race-ethnicity,"White, Non Hispanic",0.3945578231,0.4761048616,0.3130107847,2
2018,23,19,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,23,19,Race-ethnicity,Hispanic,,,,3
2018,23,19,Race-ethnicity,Other Races and Eth,0.6497890295,1.0031821672,0.2963958919,3
2018,23,19,Race-ethnicity,"White, Non Hispanic",0.3547868061,0.4433967395,0.2661768727,1
2018,23,21,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,23,21,Race-ethnicity,Hispanic,0.4,0.9543717165,-0.154371716,3
2018,23,21,Race-ethnicity,Other Races and Eth,0.3333333333,0.6119156027,0.054751064,3
2018,23,21,Race-ethnicity,"White, Non Hispanic",0.3945578231,0.4761048616,0.3130107847,2
2018,23,23,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,23,23,Race-ethnicity,Hispanic,1,1,1,3
2018,23,23,Race-ethnicity,Other Races and Eth,1,1,1,3
2018,23,23,Race-ethnicity,"White, Non Hispanic",0.4854635217,0.6098710359,0.3610560075,3
2018,23,25,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,23,25,Race-ethnicity,Hispanic,0.4,0.9543717165,-0.154371716,3
2018,23,25,Race-ethnicity,Other Races and Eth,0.3333333333,0.6119156027,0.054751064,3
2018,23,25,Race-ethnicity,"White, Non Hispanic",0.3945578231,0.4761048616,0.3130107847,2
2018,23,27,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,23,27,Race-ethnicity,Hispanic,1,1,1,3
2018,23,27,Race-ethnicity,Other Races and Eth,0.4861111111,0.9242113167,0.0480109055,3
2018,23,27,Race-ethnicity,"White, Non Hispanic",0.4214002642,0.4941457344,0.348654794,2
2018,23,29,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,23,29,Race-ethnicity,Hispanic,0.0666666667,0.2514572388,-0.118123905,3
2018,23,29,Race-ethnicity,Other Races and Eth,0.4475806452,0.665507708,0.2296535823,3
2018,23,29,Race-ethnicity,"White, Non Hispanic",0.3333333333,0.4103294051,0.2563372616,2
2018,23,31,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,23,31,Race-ethnicity,Hispanic,,,,3
2018,23,31,Race-ethnicity,Other Races and Eth,0.3008488204,0.6004851858,0.0012124549,3
2018,23,31,Race-ethnicity,"White, Non Hispanic",0.447020798,0.5233482092,0.3706933868,2
2018,24,1,Race-ethnicity,"Black, Non Hispanic",0.35,0.8174302087,-0.117430209,3
2018,24,1,Race-ethnicity,Hispanic,0.3571428571,1.0212211658,-0.306935451,3
2018,24,1,Race-ethnicity,Other Races and Eth,0.1734693878,0.4764545359,-0.12951576,3
2018,24,1,Race-ethnicity,"White, Non Hispanic",0.4281581485,0.5178190737,0.3384972233,2
2018,24,3,Race-ethnicity,"Black, Non Hispanic",0.4147521161,0.5426557474,0.2868484847,3
2018,24,3,Race-ethnicity,Hispanic,0.6118573414,0.7285489014,0.4951657814,3
2018,24,3,Race-ethnicity,Other Races and Eth,0.424925816,0.5500090037,0.2998426283,3
2018,24,3,Race-ethnicity,"White, Non Hispanic",0.5506150547,0.6006956828,0.5005344267,1
2018,24,5,Race-ethnicity,"Black, Non Hispanic",0.5186410102,0.5891339119,0.4481481086,1
2018,24,5,Race-ethnicity,Hispanic,0.338028169,0.4539225247,0.2221338133,3
2018,24,5,Race-ethnicity,Other Races and Eth,0.5824587706,0.6742025991,0.4907149421,1
2018,24,5,Race-ethnicity,"White, Non Hispanic",0.5196797865,0.5643293151,0.475030258,1
2018,24,9,Race-ethnicity,"Black, Non Hispanic",0.4042857143,0.6613579998,0.1472134287,3
2018,24,9,Race-ethnicity,Hispanic,0.4452380952,0.6814931363,0.2089830541,3
2018,24,9,Race-ethnicity,Other Races and Eth,0.3041322314,0.5295513072,0.0787131556,3
2018,24,9,Race-ethnicity,"White, Non Hispanic",0.4402323448,0.5183834451,0.3620812446,2
2018,24,11,Race-ethnicity,"Black, Non Hispanic",0.3802816901,0.5786818533,0.181881527,3
2018,24,11,Race-ethnicity,Hispanic,0.5518134715,0.8034861032,0.3001408398,3
2018,24,11,Race-ethnicity,Other Races and Eth,0.6105610561,0.8358314187,0.3852906935,3
2018,24,11,Race-ethnicity,"White, Non Hispanic",0.3221153846,0.3959192883,0.2483114809,2
2018,24,13,Race-ethnicity,"Black, Non Hispanic",0.8538461538,1.0986431111,0.6090491966,3
2018,24,13,Race-ethnicity,Hispanic,0.4336917563,0.7408577241,0.1265257885,3
2018,24,13,Race-ethnicity,Other Races and Eth,0.6677419355,0.8985431933,0.4369406777,3
2018,24,13,Race-ethnicity,"White, Non Hispanic",0.5261479592,0.5999171569,0.4523787615,1
2018,24,15,Race-ethnicity,"Black, Non Hispanic",0.5984848485,1.153203787,0.04376591,3
2018,24,15,Race-ethnicity,Hispanic,0.4456521739,0.8138627346,0.0774416132,3
2018,24,15,Race-ethnicity,Other Races and Eth,0.1639344262,0.4601689694,-0.132300117,3
2018,24,15,Race-ethnicity,"White, Non Hispanic",0.4495331258,0.5592286658,0.3398375858,3
2018,24,17,Race-ethnicity,"Black, Non Hispanic",0.5168539326,0.6489220124,0.3847858527,3
2018,24,17,Race-ethnicity,Hispanic,0.4985507246,0.825216019,0.1718854302,3
2018,24,17,Race-ethnicity,Other Races and Eth,0.425795053,0.6324179762,0.2191721298,3
2018,24,17,Race-ethnicity,"White, Non Hispanic",0.2803877703,0.3887587264,0.1720168142,3
2018,24,19,Race-ethnicity,"Black, Non Hispanic",0.3802816901,0.5786818533,0.181881527,3
2018,24,19,Race-ethnicity,Hispanic,0.5518134715,0.8034861032,0.3001408398,3
2018,24,19,Race-ethnicity,Other Races and Eth,0.6105610561,0.8358314187,0.3852906935,3
2018,24,19,Race-ethnicity,"White, Non Hispanic",0.3221153846,0.3959192883,0.2483114809,2
2018,24,21,Race-ethnicity,"Black, Non Hispanic",0.2266666667,0.3717302083,0.081603125,3
2018,24,21,Race-ethnicity,Hispanic,0.5275590551,0.6822751095,0.3728430008,3
2018,24,21,Race-ethnicity,Other Races and Eth,0.5395894428,0.6868661589,0.3923127267,3
2018,24,21,Race-ethnicity,"White, Non Hispanic",0.5706018519,0.6378717974,0.5033319064,1
2018,24,23,Race-ethnicity,"Black, Non Hispanic",0.35,0.8174302087,-0.117430209,3
2018,24,23,Race-ethnicity,Hispanic,0.3571428571,1.0212211658,-0.306935451,3
2018,24,23,Race-ethnicity,Other Races and Eth,0.1734693878,0.4764545359,-0.12951576,3
2018,24,23,Race-ethnicity,"White, Non Hispanic",0.4281581485,0.5178190737,0.3384972233,2
2018,24,25,Race-ethnicity,"Black, Non Hispanic",0.4011741683,0.5933075429,0.2090407937,3
2018,24,25,Race-ethnicity,Hispanic,0.3194888179,0.5833107597,0.0556668761,3
2018,24,25,Race-ethnicity,Other Races and Eth,0.3157894737,0.5057598372,0.1258191102,3
2018,24,25,Race-ethnicity,"White, Non Hispanic",0.4916796672,0.5653307784,0.418028556,1
2018,24,27,Race-ethnicity,"Black, Non Hispanic",0.5141210375,0.6821226105,0.3461194644,3
2018,24,27,Race-ethnicity,Hispanic,0.4526226734,0.647740802,0.2575045449,3
2018,24,27,Race-ethnicity,Other Races and Eth,0.6509161041,0.7528559197,0.5489762886,3
2018,24,27,Race-ethnicity,"White, Non Hispanic",0.5899786129,0.6700345342,0.5099226916,1
2018,24,29,Race-ethnicity,"Black, Non Hispanic",0.3802816901,0.5786818533,0.181881527,3
2018,24,29,Race-ethnicity,Hispanic,0.5518134715,0.8034861032,0.3001408398,3
2018,24,29,Race-ethnicity,Other Races and Eth,0.6105610561,0.8358314187,0.3852906935,3
2018,24,29,Race-ethnicity,"White, Non Hispanic",0.3221153846,0.3959192883,0.2483114809,2
2018,24,31,Race-ethnicity,"Black, Non Hispanic",0.4741485795,0.5479200584,0.4003771006,1
2018,24,31,Race-ethnicity,Hispanic,0.3623224833,0.4279627982,0.2966821685,1
2018,24,31,Race-ethnicity,Other Races and Eth,0.5427077281,0.6026886405,0.4827268156,1
2018,24,31,Race-ethnicity,"White, Non Hispanic",0.7042108867,0.7428130273,0.665608746,1
2018,24,33,Race-ethnicity,"Black, Non Hispanic",0.5048444269,0.5484518076,0.4612370463,1
2018,24,33,Race-ethnicity,Hispanic,0.1881201764,0.2386276582,0.1376126946,1
2018,24,33,Race-ethnicity,Other Races and Eth,0.4885496183,0.5929905718,0.3841086648,3
2018,24,33,Race-ethnicity,"White, Non Hispanic",0.5348961108,0.6373775182,0.4324147035,3
2018,24,35,Race-ethnicity,"Black, Non Hispanic",0.3802816901,0.5786818533,0.181881527,3
2018,24,35,Race-ethnicity,Hispanic,0.5518134715,0.8034861032,0.3001408398,3
2018,24,35,Race-ethnicity,Other Races and Eth,0.6105610561,0.8358314187,0.3852906935,3
2018,24,35,Race-ethnicity,"White, Non Hispanic",0.3221153846,0.3959192883,0.2483114809,2
2018,24,37,Race-ethnicity,"Black, Non Hispanic",0.4042857143,0.6613579998,0.1472134287,3
2018,24,37,Race-ethnicity,Hispanic,0.4452380952,0.6814931363,0.2089830541,3
2018,24,37,Race-ethnicity,Other Races and Eth,0.3041322314,0.5295513072,0.0787131556,3
2018,24,37,Race-ethnicity,"White, Non Hispanic",0.4402323448,0.5183834451,0.3620812446,2
2018,24,39,Race-ethnicity,"Black, Non Hispanic",0.4548736462,0.6198478444,0.289899448,3
2018,24,39,Race-ethnicity,Hispanic,0.2260536398,0.4310080479,0.0210992318,3
2018,24,39,Race-ethnicity,Other Races and Eth,0.4639175258,0.694303488,0.2335315636,3
2018,24,39,Race-ethnicity,"White, Non Hispanic",0.3462469734,0.4372511387,0.255242808,2
2018,24,41,Race-ethnicity,"Black, Non Hispanic",0.3802816901,0.5786818533,0.181881527,3
2018,24,41,Race-ethnicity,Hispanic,0.5518134715,0.8034861032,0.3001408398,3
2018,24,41,Race-ethnicity,Other Races and Eth,0.6105610561,0.8358314187,0.3852906935,3
2018,24,41,Race-ethnicity,"White, Non Hispanic",0.3221153846,0.3959192883,0.2483114809,2
2018,24,43,Race-ethnicity,"Black, Non Hispanic",0.5842696629,0.8755239026,0.2930154232,3
2018,24,43,Race-ethnicity,Hispanic,0.2677165354,0.5293762966,0.0060567743,3
2018,24,43,Race-ethnicity,Other Races and Eth,0.470212766,0.6658646433,0.2745608886,3
2018,24,43,Race-ethnicity,"White, Non Hispanic",0.3618940248,0.4458029022,0.2779851474,1
2018,24,45,Race-ethnicity,"Black, Non Hispanic",0.4548736462,0.6198478444,0.289899448,3
2018,24,45,Race-ethnicity,Hispanic,0.2260536398,0.4310080479,0.0210992318,3
2018,24,45,Race-ethnicity,Other Races and Eth,0.4639175258,0.694303488,0.2335315636,3
2018,24,45,Race-ethnicity,"White, Non Hispanic",0.3462469734,0.4372511387,0.255242808,2
2018,24,47,Race-ethnicity,"Black, Non Hispanic",0.4548736462,0.6198478444,0.289899448,3
2018,24,47,Race-ethnicity,Hispanic,0.2260536398,0.4310080479,0.0210992318,3
2018,24,47,Race-ethnicity,Other Races and Eth,0.4639175258,0.694303488,0.2335315636,3
2018,24,47,Race-ethnicity,"White, Non Hispanic",0.3462469734,0.4372511387,0.255242808,2
2018,24,510,Race-ethnicity,"Black, Non Hispanic",0.4660051769,0.5185683913,0.4134419625,1
2018,24,510,Race-ethnicity,Hispanic,0.4012645914,0.5319996548,0.270529528,3
2018,24,510,Race-ethnicity,Other Races and Eth,0.5735607676,0.723132568,0.4239889672,3
2018,24,510,Race-ethnicity,"White, Non Hispanic",0.6852162253,0.7583318526,0.6121005979,1
2018,25,1,Race-ethnicity,"Black, Non Hispanic",0.5157583716,1.0055149514,0.0260017918,3
2018,25,1,Race-ethnicity,Hispanic,0.7084995397,0.9901727088,0.4268263707,3
2018,25,1,Race-ethnicity,Other Races and Eth,0.5130013686,0.7320619347,0.2939408024,3
2018,25,1,Race-ethnicity,"White, Non Hispanic",0.6510976774,0.7330307795,0.5691645752,1
2018,25,3,Race-ethnicity,"Black, Non Hispanic",1,1,1,3
2018,25,3,Race-ethnicity,Hispanic,0.8238636364,1.0599703039,0.5877569688,3
2018,25,3,Race-ethnicity,Other Races and Eth,0.2966101695,0.5665399427,0.0266803963,3
2018,25,3,Race-ethnicity,"White, Non Hispanic",0.5915317559,0.6954220623,0.4876414495,3
2018,25,5,Race-ethnicity,"Black, Non Hispanic",0.3844948034,0.5585778759,0.2104117309,3
2018,25,5,Race-ethnicity,Hispanic,0.4790542988,0.5944470222,0.3636615754,3
2018,25,5,Race-ethnicity,Other Races and Eth,0.477831497,0.5932120313,0.3624509627,3
2018,25,5,Race-ethnicity,"White, Non Hispanic",0.525852387,0.5716837063,0.4800210677,1
2018,25,7,Race-ethnicity,"Black, Non Hispanic",1,1,1,3
2018,25,7,Race-ethnicity,Hispanic,1,1,1,3
2018,25,7,Race-ethnicity,Other Races and Eth,0.7603305785,1.0392266256,0.4814345314,3
2018,25,7,Race-ethnicity,"White, Non Hispanic",0.5841726619,0.7099369101,0.4584084136,3
2018,25,9,Race-ethnicity,"Black, Non Hispanic",0.3932041426,0.5886294467,0.1977788385,3
2018,25,9,Race-ethnicity,Hispanic,0.3216597324,0.3857604859,0.2575589788,1
2018,25,9,Race-ethnicity,Other Races and Eth,0.4592617622,0.5589500506,0.3595734738,3
2018,25,9,Race-ethnicity,"White, Non Hispanic",0.57373965,0.611355158,0.5361241419,1
2018,25,11,Race-ethnicity,"Black, Non Hispanic",0.2121212121,0.674733536,-0.250491112,3
2018,25,11,Race-ethnicity,Hispanic,0.465648855,0.8113125115,0.1199851984,3
2018,25,11,Race-ethnicity,Other Races and Eth,0.4496855346,0.6934419211,0.2059291481,3
2018,25,11,Race-ethnicity,"White, Non Hispanic",0.5771916214,0.6614670379,0.492916205,2
2018,25,13,Race-ethnicity,"Black, Non Hispanic",0.6443024494,0.8101719017,0.4784329971,3
2018,25,13,Race-ethnicity,Hispanic,0.5031943829,0.5821634218,0.4242253441,1
2018,25,13,Race-ethnicity,Other Races and Eth,0.4786789298,0.6517625128,0.3055953468,3
2018,25,13,Race-ethnicity,"White, Non Hispanic",0.4952457543,0.5515427382,0.4389487704,1
2018,25,15,Race-ethnicity,"Black, Non Hispanic",0.2121212121,0.674733536,-0.250491112,3
2018,25,15,Race-ethnicity,Hispanic,0.5000764409,0.7249038575,0.2752490243,3
2018,25,15,Race-ethnicity,Other Races and Eth,0.5984889146,0.7906488714,0.4063289577,3
2018,25,15,Race-ethnicity,"White, Non Hispanic",0.5407736414,0.6026717757,0.4788755071,2
2018,25,17,Race-ethnicity,"Black, Non Hispanic",0.6403999491,0.7536313923,0.5271685059,3
2018,25,17,Race-ethnicity,Hispanic,0.4183672437,0.492088905,0.3446455824,1
2018,25,17,Race-ethnicity,Other Races and Eth,0.6260614972,0.6735975509,0.5785254434,1
2018,25,17,Race-ethnicity,"White, Non Hispanic",0.6910586259,0.7152367565,0.6668804953,1
2018,25,19,Race-ethnicity,"Black, Non Hispanic",1,1,1,3
2018,25,19,Race-ethnicity,Hispanic,1,1,1,3
2018,25,19,Race-ethnicity,Other Races and Eth,0.7603305785,1.0392266256,0.4814345314,3
2018,25,19,Race-ethnicity,"White, Non Hispanic",0.5841726619,0.7099369101,0.4584084136,3
2018,25,21,Race-ethnicity,"Black, Non Hispanic",0.6182451636,0.7274701283,0.509020199,3
2018,25,21,Race-ethnicity,Hispanic,0.4682653257,0.5843354335,0.3521952179,3
2018,25,21,Race-ethnicity,Other Races and Eth,0.6300850662,0.6944693281,0.5657008043,1
2018,25,21,Race-ethnicity,"White, Non Hispanic",0.6784693263,0.7105163208,0.6464223318,1
2018,25,23,Race-ethnicity,"Black, Non Hispanic",0.6027500716,0.7383850237,0.4671151195,3
2018,25,23,Race-ethnicity,Hispanic,0.6139741431,0.7911645931,0.4367836931,3
2018,25,23,Race-ethnicity,Other Races and Eth,0.461990897,0.5881422659,0.3358395282,3
2018,25,23,Race-ethnicity,"White, Non Hispanic",0.6109045083,0.6530947636,0.568714253,1
2018,25,25,Race-ethnicity,"Black, Non Hispanic",0.3774308409,0.4627521917,0.2921094901,1
2018,25,25,Race-ethnicity,Hispanic,0.4091503268,0.480780621,0.3375200326,1
2018,25,25,Race-ethnicity,Other Races and Eth,0.4336080586,0.5343294699,0.3328866473,3
2018,25,25,Race-ethnicity,"White, Non Hispanic",0.5487497132,0.6165398948,0.4809595317,1
2018,25,27,Race-ethnicity,"Black, Non Hispanic",0.5863671203,0.7286882844,0.4440459562,3
2018,25,27,Race-ethnicity,Hispanic,0.3952193388,0.4812717949,0.3091668828,1
2018,25,27,Race-ethnicity,Other Races and Eth,0.5073653922,0.5913905809,0.4233402036,1
2018,25,27,Race-ethnicity,"White, Non Hispanic",0.562485089,0.5979654508,0.5270047272,1
2018,26,1,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,26,1,Race-ethnicity,Hispanic,0.04,0.211765794,-0.131765794,3
2018,26,1,Race-ethnicity,Other Races and Eth,0.4052631579,0.6953918713,0.1151344445,3
2018,26,1,Race-ethnicity,"White, Non Hispanic",0.4122431507,0.4878111358,0.3366751655,2
2018,26,3,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,26,3,Race-ethnicity,Hispanic,0.2716049383,0.5621992735,-0.018989397,3
2018,26,3,Race-ethnicity,Other Races and Eth,0.5189873418,0.6603361295,0.3776385541,3
2018,26,3,Race-ethnicity,"White, Non Hispanic",0.4104826155,0.4977740938,0.3231911371,2
2018,26,5,Race-ethnicity,"Black, Non Hispanic",0.4415584416,1.0034835074,-0.120366624,3
2018,26,5,Race-ethnicity,Hispanic,0.2469879518,0.4728955823,0.0210803213,3
2018,26,5,Race-ethnicity,Other Races and Eth,0.0793650794,0.295656302,-0.136926143,3
2018,26,5,Race-ethnicity,"White, Non Hispanic",0.4898350595,0.5720578358,0.4076122831,1
2018,26,7,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,26,7,Race-ethnicity,Hispanic,0.04,0.211765794,-0.131765794,3
2018,26,7,Race-ethnicity,Other Races and Eth,0.4052631579,0.6953918713,0.1151344445,3
2018,26,7,Race-ethnicity,"White, Non Hispanic",0.4122431507,0.4878111358,0.3366751655,2
2018,26,9,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,26,9,Race-ethnicity,Hispanic,0.3917525773,0.7823474302,0.0011577244,3
2018,26,9,Race-ethnicity,Other Races and Eth,0.3346613546,0.5318440905,0.1374786187,3
2018,26,9,Race-ethnicity,"White, Non Hispanic",0.3988745449,0.4560266507,0.341722439,2
2018,26,11,Race-ethnicity,"Black, Non Hispanic",1,1,1,3
2018,26,11,Race-ethnicity,Hispanic,0.47,0.8397378531,0.1002621469,3
2018,26,11,Race-ethnicity,Other Races and Eth,0.8214285714,1.1967617567,0.4460953861,3
2018,26,11,Race-ethnicity,"White, Non Hispanic",0.3602941176,0.4353915353,0.2851967,2
2018,26,13,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,26,13,Race-ethnicity,Hispanic,0.1403508772,0.3976718764,-0.116970122,3
2018,26,13,Race-ethnicity,Other Races and Eth,0.328125,0.5243293501,0.1319206499,3
2018,26,13,Race-ethnicity,"White, Non Hispanic",0.4068758344,0.4756510236,0.3381006453,2
2018,26,15,Race-ethnicity,"Black, Non Hispanic",0.1703853955,0.4034146518,-0.062643861,3
2018,26,15,Race-ethnicity,Hispanic,0,0,0,3
2018,26,15,Race-ethnicity,Other Races and Eth,0.5748709122,0.7971634319,0.3525783926,3
2018,26,15,Race-ethnicity,"White, Non Hispanic",0.3570524183,0.4262834706,0.287821366,2
2018,26,17,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,26,17,Race-ethnicity,Hispanic,0.436123348,0.7167068771,0.155539819,3
2018,26,17,Race-ethnicity,Other Races and Eth,0.4366925065,0.6965006069,0.176884406,3
2018,26,17,Race-ethnicity,"White, Non Hispanic",0.4617307092,0.5399633434,0.383498075,2
2018,26,19,Race-ethnicity,"Black, Non Hispanic",0.5294117647,1.2211764706,-0.162352941,3
2018,26,19,Race-ethnicity,Hispanic,0.3743315508,0.7985322827,-0.049869181,3
2018,26,19,Race-ethnicity,Other Races and Eth,0.502283105,0.7399655396,0.2646006704,3
2018,26,19,Race-ethnicity,"White, Non Hispanic",0.4647102526,0.5511148152,0.37830569,2
2018,26,21,Race-ethnicity,"Black, Non Hispanic",0.7165861514,0.9446493342,0.4885229685,3
2018,26,21,Race-ethnicity,Hispanic,0.1366742597,0.2741041375,-0.000755618,3
2018,26,21,Race-ethnicity,Other Races and Eth,0.6741071429,0.9288994319,0.4193148538,3
2018,26,21,Race-ethnicity,"White, Non Hispanic",0.3732776618,0.4567446617,0.2898106618,1
2018,26,23,Race-ethnicity,"Black, Non Hispanic",0.0220588235,0.1659962108,-0.121878564,3
2018,26,23,Race-ethnicity,Hispanic,0.5720720721,0.8953272613,0.2488168829,3
2018,26,23,Race-ethnicity,Other Races and Eth,0.4305555556,0.7736797615,0.0874313496,3
2018,26,23,Race-ethnicity,"White, Non Hispanic",0.3284545846,0.4031183066,0.2537908626,2
2018,26,25,Race-ethnicity,"Black, Non Hispanic",0.1703853955,0.4034146518,-0.062643861,3
2018,26,25,Race-ethnicity,Hispanic,0,0,0,3
2018,26,25,Race-ethnicity,Other Races and Eth,0.5748709122,0.7971634319,0.3525783926,3
2018,26,25,Race-ethnicity,"White, Non Hispanic",0.3570524183,0.4262834706,0.287821366,2
2018,26,27,Race-ethnicity,"Black, Non Hispanic",0.3658536585,0.7880549097,-0.056347593,3
2018,26,27,Race-ethnicity,Hispanic,0.4182879377,0.6244156751,0.2121602004,3
2018,26,27,Race-ethnicity,Other Races and Eth,0.7565543071,0.9548169634,0.5582916508,3
2018,26,27,Race-ethnicity,"White, Non Hispanic",0.4001914792,0.4882198826,0.3121630758,2
2018,26,29,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,26,29,Race-ethnicity,Hispanic,0.3917525773,0.7823474302,0.0011577244,3
2018,26,29,Race-ethnicity,Other Races and Eth,0.3346613546,0.5318440905,0.1374786187,3
2018,26,29,Race-ethnicity,"White, Non Hispanic",0.3988745449,0.4560266507,0.341722439,2
2018,26,31,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,26,31,Race-ethnicity,Hispanic,0.04,0.211765794,-0.131765794,3
2018,26,31,Race-ethnicity,Other Races and Eth,0.4052631579,0.6953918713,0.1151344445,3
2018,26,31,Race-ethnicity,"White, Non Hispanic",0.4122431507,0.4878111358,0.3366751655,2
2018,26,33,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,26,33,Race-ethnicity,Hispanic,0.2716049383,0.5621992735,-0.018989397,3
2018,26,33,Race-ethnicity,Other Races and Eth,0.5189873418,0.6603361295,0.3776385541,3
2018,26,33,Race-ethnicity,"White, Non Hispanic",0.4104826155,0.4977740938,0.3231911371,2
2018,26,35,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,26,35,Race-ethnicity,Hispanic,0.3985507246,0.7903122218,0.0067892275,3
2018,26,35,Race-ethnicity,Other Races and Eth,0.206741573,0.4460626696,-0.032579524,3
2018,26,35,Race-ethnicity,"White, Non Hispanic",0.3133741259,0.3809526082,0.2457956436,2
2018,26,37,Race-ethnicity,"Black, Non Hispanic",0.5303030303,1.2219938427,-0.161387782,3
2018,26,37,Race-ethnicity,Hispanic,0.4142857143,0.7361165877,0.0924548408,3
2018,26,37,Race-ethnicity,Other Races and Eth,0.3727598566,0.6174643435,0.1280553698,3
2018,26,37,Race-ethnicity,"White, Non Hispanic",0.4443779904,0.5132443402,0.3755116406,2
2018,26,39,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,26,39,Race-ethnicity,Hispanic,0.04,0.211765794,-0.131765794,3
2018,26,39,Race-ethnicity,Other Races and Eth,0.4052631579,0.6953918713,0.1151344445,3
2018,26,39,Race-ethnicity,"White, Non Hispanic",0.4122431507,0.4878111358,0.3366751655,2
2018,26,41,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,26,41,Race-ethnicity,Hispanic,0.2716049383,0.5621992735,-0.018989397,3
2018,26,41,Race-ethnicity,Other Races and Eth,0.5189873418,0.6603361295,0.3776385541,3
2018,26,41,Race-ethnicity,"White, Non Hispanic",0.4104826155,0.4977740938,0.3231911371,2
2018,26,43,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,26,43,Race-ethnicity,Hispanic,0.1403508772,0.3976718764,-0.116970122,3
2018,26,43,Race-ethnicity,Other Races and Eth,0.328125,0.5243293501,0.1319206499,3
2018,26,43,Race-ethnicity,"White, Non Hispanic",0.4068758344,0.4756510236,0.3381006453,2
2018,26,45,Race-ethnicity,"Black, Non Hispanic",0.5303030303,1.2219938427,-0.161387782,3
2018,26,45,Race-ethnicity,Hispanic,0.4142857143,0.7361165877,0.0924548408,3
2018,26,45,Race-ethnicity,Other Races and Eth,0.3727598566,0.6174643435,0.1280553698,3
2018,26,45,Race-ethnicity,"White, Non Hispanic",0.4443779904,0.5132443402,0.3755116406,2
2018,26,47,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,26,47,Race-ethnicity,Hispanic,0.3917525773,0.7823474302,0.0011577244,3
2018,26,47,Race-ethnicity,Other Races and Eth,0.3346613546,0.5318440905,0.1374786187,3
2018,26,47,Race-ethnicity,"White, Non Hispanic",0.3988745449,0.4560266507,0.341722439,2
2018,26,49,Race-ethnicity,"Black, Non Hispanic",0.5211880086,0.6455363347,0.3968396826,3
2018,26,49,Race-ethnicity,Hispanic,0.478691462,0.6707106625,0.2866722615,3
2018,26,49,Race-ethnicity,Other Races and Eth,0.3555768,0.5328852151,0.1782683849,3
2018,26,49,Race-ethnicity,"White, Non Hispanic",0.4741532506,0.52552114,0.4227853612,1
2018,26,51,Race-ethnicity,"Black, Non Hispanic",1,1,1,3
2018,26,51,Race-ethnicity,Hispanic,0.47,0.8397378531,0.1002621469,3
2018,26,51,Race-ethnicity,Other Races and Eth,0.8214285714,1.1967617567,0.4460953861,3
2018,26,51,Race-ethnicity,"White, Non Hispanic",0.3602941176,0.4353915353,0.2851967,2
2018,26,53,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,26,53,Race-ethnicity,Hispanic,0.1403508772,0.3976718764,-0.116970122,3
2018,26,53,Race-ethnicity,Other Races and Eth,0.328125,0.5243293501,0.1319206499,3
2018,26,53,Race-ethnicity,"White, Non Hispanic",0.4068758344,0.4756510236,0.3381006453,2
2018,26,55,Race-ethnicity,"Black, Non Hispanic",0.5294117647,1.2211764706,-0.162352941,3
2018,26,55,Race-ethnicity,Hispanic,0.3743315508,0.7985322827,-0.049869181,3
2018,26,55,Race-ethnicity,Other Races and Eth,0.502283105,0.7399655396,0.2646006704,3
2018,26,55,Race-ethnicity,"White, Non Hispanic",0.4647102526,0.5511148152,0.37830569,2
2018,26,57,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,26,57,Race-ethnicity,Hispanic,0.3985507246,0.7903122218,0.0067892275,3
2018,26,57,Race-ethnicity,Other Races and Eth,0.206741573,0.4460626696,-0.032579524,3
2018,26,57,Race-ethnicity,"White, Non Hispanic",0.3133741259,0.3809526082,0.2457956436,2
2018,26,59,Race-ethnicity,"Black, Non Hispanic",0.7777777778,1.248231547,0.3073240086,3
2018,26,59,Race-ethnicity,Hispanic,0.5,0.708936702,0.291063298,3
2018,26,59,Race-ethnicity,Other Races and Eth,0.4955752212,0.8222290963,0.1689213462,3
2018,26,59,Race-ethnicity,"White, Non Hispanic",0.3732767762,0.4404788868,0.3060746657,2
2018,26,61,Race-ethnicity,"Black, Non Hispanic",,,,3
