year,state,county,economic_connectedness,economic_connectedness_se,economic_connectedness_quality
2022,27,115,0.99388999,0.01317,1
2022,27,117,0.99159998,0.02045,1
2022,27,119,1.0387599,0.01299,1
2022,27,121,1.1796499,0.016650001,1
2022,27,123,0.85487002,0.0066999998,1
2022,27,125,1.13307,0.02531,1
2022,27,127,1.07268,0.01646,1
2022,27,129,1.03032,0.01598,1
2022,27,131,1.0545,0.01122,1
2022,27,133,1.13959,0.021029999,1
2022,27,135,1.03732,0.01612,1
2022,27,137,1.02886,0.0078999996,1
2022,27,139,1.08085,0.01179,1
2022,27,141,1.13634,0.0098200003,1
2022,27,143,1.05668,0.01963,1
2022,27,145,1.0326101,0.0082799997,1
2022,27,147,1.02923,0.01218,1
2022,27,149,0.95367002,0.026319999,1
2022,27,151,1.00713,0.020269999,1
2022,27,153,0.91159999,0.01452,1
2022,27,155,1.02214,0.030929999,1
2022,27,157,1.1791199,0.01444,1
2022,27,159,1.04469,0.01365,1
2022,27,161,1.06423,0.01397,1
2022,27,163,1.1604199,0.0084800003,1
2022,27,165,0.81116003,0.021,1
2022,27,167,1.10428,0.02134,1
2022,27,169,1.1096801,0.01205,1
2022,27,171,1.25228,0.0093,1
2022,27,173,1.08412,0.017379999,1
2022,28,001,0.52726001,0.00899,1
2022,28,003,0.68052,0.01028,1
2022,28,005,0.60856998,0.01558,1
2022,28,007,0.58020997,0.0116,1
2022,28,009,0.70244002,0.01474,1
2022,28,011,0.55483001,0.0089800004,1
2022,28,013,0.60247999,0.01333,1
2022,28,015,0.65749002,0.018519999,1
2022,28,017,0.57459998,0.01079,1
2022,28,019,0.69454998,0.01709,1
2022,28,021,0.43199,0.01188,1
2022,28,023,0.70547998,0.01385,1
2022,28,025,0.54637003,0.01027,1
2022,28,027,0.43441999,0.0092000002,1
2022,28,029,0.56206,0.0103,1
2022,28,031,0.62176001,0.01146,1
2022,28,033,0.69832999,0.00611,1
2022,28,035,0.69357002,0.0070600002,1
2022,28,037,0.64894003,0.01584,1
2022,28,039,0.78865999,0.01181,1
2022,28,041,0.72386003,0.016960001,1
2022,28,043,0.60509998,0.0097099999,1
2022,28,045,0.73575002,0.0097099999,1
2022,28,047,0.69721001,0.00587,1
2022,28,049,0.60742003,0.0052700001,1
2022,28,051,0.45950001,0.0099900002,1
2022,28,053,0.4305,0.01294,1
NA,28,055,NA,NA,NA
2022,28,057,0.81233001,0.01171,1
2022,28,059,0.68848997,0.0068600001,1
2022,28,061,0.61036003,0.0105,1
NA,28,063,NA,NA,NA
2022,28,065,0.54497999,0.01205,1
2022,28,067,0.62312001,0.0084100002,1
2022,28,069,0.56220001,0.01522,1
2022,28,071,0.86812001,0.0089400001,1
2022,28,073,0.78457999,0.00758,1
2022,28,075,0.62093002,0.0083400002,1
2022,28,077,0.68703002,0.01353,1
2022,28,079,0.58191001,0.01075,1
2022,28,081,0.67948997,0.0076199998,1
2022,28,083,0.48482001,0.0087000001,1
2022,28,085,0.66824001,0.0097700004,1
2022,28,087,0.65670002,0.0084199999,1
2022,28,089,0.69121999,0.0073000002,1
2022,28,091,0.64744002,0.01056,1
2022,28,093,0.71250999,0.0097599998,1
2022,28,095,0.68526,0.01057,1
2022,28,097,0.61407,0.01297,1
2022,28,099,0.57703,0.01046,1
2022,28,101,0.64459002,0.01225,1
2022,28,103,0.50427002,0.01271,1
2022,28,105,0.75051999,0.0084499996,1
2022,28,107,0.59382999,0.0094999997,1
2022,28,109,0.76780999,0.0095100002,1
2022,28,111,0.76682001,0.01465,1
2022,28,113,0.52130002,0.00825,1
2022,28,115,0.70828998,0.0109,1
2022,28,117,0.71544999,0.01038,1
2022,28,119,0.48859999,0.01397,1
2022,28,121,0.86145997,0.0070799999,1
2022,28,123,0.55216998,0.0108,1
NA,28,125,NA,NA,NA
2022,28,127,0.70289999,0.01053,1
2022,28,129,0.71680999,0.01333,1
2022,28,131,0.73018998,0.01111,1
2022,28,133,0.45051,0.0087799998,1
2022,28,135,0.48157001,0.01167,1
2022,28,137,0.73935997,0.0103,1
2022,28,139,0.71019,0.01138,1
2022,28,141,0.75365001,0.0128,1
2022,28,143,0.43650001,0.01099,1
2022,28,145,0.75875002,0.01058,1
2022,28,147,0.57837999,0.01165,1
2022,28,149,0.64959002,0.0094299996,1
2022,28,151,0.46313,0.0079300003,1
2022,28,153,0.67897999,0.01246,1
2022,28,155,0.77095997,0.015790001,1
2022,28,157,0.51727998,0.01347,1
2022,28,159,0.57770002,0.01154,1
2022,28,161,0.63774002,0.01263,1
2022,28,163,0.51337999,0.00973,1
2022,29,001,0.88072002,0.01452,1
2022,29,003,1.05957,0.015629999,1
2022,29,005,0.97996002,0.021509999,1
2022,29,007,0.79408002,0.01323,1
2022,29,009,0.73288,0.01142,1
2022,29,011,0.82981002,0.01732,1
2022,29,013,0.91988999,0.01525,1
2022,29,015,0.80689001,0.01336,1
2022,29,017,0.80588001,0.018859999,1
2022,29,019,0.9393,0.00765,1
2022,29,021,0.78388,0.0097099999,1
2022,29,023,0.69722998,0.01027,1
2022,29,025,0.97439998,0.017689999,1
2022,29,027,0.87033999,0.01152,1
2022,29,029,0.87019002,0.01052,1
2022,29,031,0.88044,0.0091500003,1
2022,29,033,0.88050002,0.01716,1
2022,29,035,0.74786001,0.02399,1
2022,29,037,0.97582,0.0085899998,1
2022,29,039,0.84109002,0.01494,1
2022,29,041,0.97096997,0.02131,1
2022,29,043,0.99311,0.00825,1
2022,29,045,0.79117,0.02001,1
2022,29,047,0.96674001,0.0069599999,1
2022,29,049,0.98892999,0.01214,1
2022,29,051,0.90219998,0.0090399999,1
2022,29,053,0.86589003,0.0142,1
2022,29,055,0.74965,0.01219,1
2022,29,057,0.84232002,0.019300001,1
2022,29,059,0.80125999,0.01376,1
2022,29,061,0.93577999,0.019789999,1
2022,29,063,1.02937,0.018169999,1
2022,29,065,0.72649997,0.01427,1
NA,29,067,NA,NA,NA
2022,29,069,0.62049001,0.0109,1
2022,29,071,0.91658002,0.0088200001,1
2022,29,073,0.92989999,0.015629999,1
2022,29,075,0.97992003,0.019309999,1
2022,29,077,0.87432998,0.0066200001,1
2022,29,079,0.87336999,0.018370001,1
2022,29,081,0.91350001,0.019200001,1
2022,29,083,0.85105002,0.01327,1
2022,29,085,0.81704003,0.018230001,1
2022,29,087,1.0117,0.02194,1
2022,29,089,0.91316003,0.01811,1
2022,29,091,0.72566998,0.01082,1
2022,29,093,0.71837997,0.01572,1
2022,29,095,0.79030001,0.0056500002,1
2022,29,097,0.77467,0.0083999997,1
2022,29,099,0.97249001,0.0071700001,1
2022,29,101,1.00211,0.01004,1
2022,29,103,0.90811998,0.028179999,1
2022,29,105,0.73505002,0.01147,1
2022,29,107,0.94313997,0.01151,1
2022,29,109,0.78855997,0.0118,1
2022,29,111,0.89155,0.01843,1
2022,29,113,0.97053999,0.0096000005,1
2022,29,115,0.92702001,0.01538,1
2022,29,117,0.89129001,0.01509,1
2022,29,119,0.66126001,0.0122,1
2022,29,121,0.88959002,0.014880000000000001,1
2022,29,123,0.78100002,0.01502,1
2022,29,125,0.90549999,0.01729,1
2022,29,127,0.78915,0.01178,1
2022,29,129,0.92129999,0.028039999,1
2022,29,131,0.79863,0.01363,1
2022,29,133,0.59868002,0.01463,1
2022,29,135,0.84129,0.016829998999999998,1
2022,29,137,0.90342999,0.01525,1
2022,29,139,0.87689,0.015930001,1
2022,29,141,0.76003999,0.01257,1
2022,29,143,0.66044003,0.01357,1
2022,29,145,0.75031,0.01083,1
2022,29,147,1.0439399,0.01446,1
2022,29,149,0.75041997,0.016930001,1
2022,29,151,1.02957,0.019160001,1
2022,29,153,0.75700003,0.01643,1
2022,29,155,0.58319998,0.01277,1
2022,29,157,0.88116997,0.01457,1
2022,29,159,0.73417002,0.01074,1
2022,29,161,0.84004998,0.01052,1
2022,29,163,0.84051001,0.016000001,1
2022,29,165,1.04626,0.0083999997,1
2022,29,167,0.83244002,0.01141,1
2022,29,169,0.90042001,0.0083799995,1
2022,29,171,0.86056,0.022770001,1
2022,29,173,0.89137,0.019479999,1
2022,29,175,0.79058999,0.01261,1
2022,29,177,0.90482998,0.01401,1
2022,29,179,0.75088,0.02241,1
2022,29,181,0.70137,0.016000001,1
2022,29,183,1.0878201,0.0066200001,1
2022,29,185,0.82225001,0.01866,1
2022,29,186,0.91892999,0.015969999,1
2022,29,187,0.79751003,0.0094400002,1
2022,29,189,0.78839999,0.0054299999,1
2022,29,195,0.73493999,0.01317,1
2022,29,197,0.86242998,0.02647,1
2022,29,199,0.91273999,0.0239,1
2022,29,201,0.73604,0.0094400002,1
2022,29,203,0.68295002,0.01873,1
2022,29,205,0.91101003,0.02036,1
2022,29,207,0.80798,0.01181,1
2022,29,209,0.81120002,0.01206,1
2022,29,211,0.72105998,0.023150001,1
2022,29,213,0.78805,0.0091399997,1
2022,29,215,0.72820997,0.01248,1
2022,29,217,0.79631001,0.01426,1
2022,29,219,0.94367999,0.0112,1
2022,29,221,0.70084,0.01335,1
2022,29,223,0.71184999,0.017440001,1
2022,29,225,0.87809998,0.01025,1
2022,29,227,0.97425997,0.03121,1
2022,29,229,0.72918999,0.01245,1
2022,29,510,0.70038998,0.0057100002,1
2022,30,001,0.96219999,0.01654,1
2022,30,003,0.48414001,0.01495,1
2022,30,005,0.55576998,0.01815,1
2022,30,007,0.91826999,0.02224,1
2022,30,009,1.074,0.01729,1
NA,30,011,NA,NA,NA
2022,30,013,0.8251,0.0088499999,1
2022,30,015,0.98580998,0.021539999,1
2022,30,017,0.94387001,0.01729,1
2022,30,019,1.1474,0.033969998,1
2022,30,021,1.01449,0.018689999,1
2022,30,023,0.81221002,0.016109999,1
2022,30,025,1.07262,0.026860001,1
2022,30,027,0.91623002,0.016179999,1
2022,30,029,0.91574001,0.0085699996,1
2022,30,031,1.13998,0.0078400001,1
NA,30,033,NA,NA,NA
2022,30,035,0.45486999,0.01427,1
NA,30,037,NA,NA,NA
2022,30,039,1.04951,0.02485,1
2022,30,041,0.64911997,0.01365,1
2022,30,043,0.93286002,0.017890001,1
NA,30,045,NA,NA,NA
2022,30,047,0.66709,0.01212,1
2022,30,049,0.91167003,0.0098099997,1
NA,30,051,NA,NA,NA
2022,30,053,0.79514003,0.01381,1
2022,30,055,1.13685,0.02526,1
2022,30,057,1.1015199,0.01528,1
2022,30,059,0.97684997,0.029130001,1
2022,30,061,0.80008,0.021029999,1
2022,30,063,0.99296999,0.00777,1
2022,30,065,0.93646002,0.02076,1
2022,30,067,1.0350699,0.01378,1
NA,30,069,NA,NA,NA
2022,30,071,0.95931,0.02428,1
2022,30,073,0.83607,0.021880001,1
NA,30,075,NA,NA,NA
2022,30,077,0.78983003,0.018850001,1
NA,30,079,NA,NA,NA
2022,30,081,0.93080997,0.01063,1
2022,30,083,0.97873998,0.01867,1
2022,30,085,0.54457998,0.017519999,1
2022,30,087,0.66921997,0.019029999,1
2022,30,089,0.83388001,0.01568,1
2022,30,091,1.04522,0.026240001,1
2022,30,093,0.75958002,0.01144,1
2022,30,095,1.00655,0.020090001,1
2022,30,097,1.0379699,0.024730001,1
2022,30,099,1.00205,0.01888,1
2022,30,101,0.84884,0.021469999,1
NA,30,103,NA,NA,NA
2022,30,105,0.97478002,0.027760001,1
NA,30,107,NA,NA,NA
NA,30,109,NA,NA,NA
2022,30,111,0.8768,0.00777,1
2022,31,001,0.88799,0.0122,1
2022,31,003,1.11277,0.02115,1
NA,31,005,NA,NA,NA
NA,31,007,NA,NA,NA
NA,31,009,NA,NA,NA
2022,31,011,1.11061,0.02396,1
2022,31,013,0.91351002,0.017349999,1
2022,31,015,1.09176,0.0383,1
2022,31,017,0.97577,0.02447,1
2022,31,019,1.02719,0.01014,1
2022,31,021,1.08513,0.01963,1
2022,31,023,1.06416,0.022220001,1
2022,31,025,1.11209,0.01254,1
2022,31,027,1.22321,0.018169999,1
2022,31,029,0.98749,0.03043,1
2022,31,031,0.986,0.021129999,1
2022,31,033,0.98580998,0.018689999,1
2022,31,035,1.03207,0.02142,1
2022,31,037,0.57292002,0.01967,1
2022,31,039,0.97847998,0.02238,1
2022,31,041,1.03036,0.01609,1
2022,31,043,0.62869,0.0135,1
2022,31,045,1.02863,0.0184,1
2022,31,047,0.67014998,0.01392,1
2022,31,049,1.0208,0.030719999,1
2022,31,051,0.98905998,0.02509,1
2022,31,053,0.83293998,0.01204,1
2022,31,055,0.80927998,0.0065600001,1
2022,31,057,1.04444,0.03466,1
2022,31,059,1.07819,0.02263,1
2022,31,061,1.1055,0.025040001,1
2022,31,063,1.0855401,0.03012,1
2022,31,065,1.06473,0.02282,1
2022,31,067,0.92404997,0.01419,1
NA,31,069,NA,NA,NA
2022,31,071,1.17126,0.024639999,1
2022,31,073,1.06101,0.038350001,1
NA,31,075,NA,NA,NA
2022,31,077,1.15053,0.027249999,1
2022,31,079,0.66930002,0.01067,1
2022,31,081,1.08571,0.020199999,1
2022,31,083,1.1057301,0.027720001,1
NA,31,085,NA,NA,NA
2022,31,087,1.03206,0.026310001,1
2022,31,089,1.03485,0.01918,1
NA,31,091,NA,NA,NA
2022,31,093,1.07802,0.02201,1
2022,31,095,0.85825002,0.01871,1
2022,31,097,0.79079002,0.030680001,1
2022,31,099,1.09842,0.02001,1
2022,31,101,0.97583997,0.01835,1
NA,31,103,NA,NA,NA
2022,31,105,0.96209002,0.02471,1
2022,31,107,0.96733999,0.02252,1
2022,31,109,0.96534002,0.00734,1
2022,31,111,0.89218998,0.01246,1
NA,31,113,NA,NA,NA
NA,31,115,NA,NA,NA
NA,31,117,NA,NA,NA
2022,31,119,0.92909002,0.012,1
2022,31,121,1.11498,0.017209999,1
2022,31,123,0.90884,0.02358,1
2022,31,125,1.11717,0.02304,1
2022,31,127,1.02378,0.019719999,1
2022,31,129,0.99331999,0.023220001,1
2022,31,131,0.92979997,0.01675,1
2022,31,133,1.03197,0.02922,1
2022,31,135,1.14323,0.034000002,1
2022,31,137,1.01046,0.02038,1
2022,31,139,1.16286,0.019160001,1
2022,31,141,0.79223001,0.01411,1
2022,31,143,1.08955,0.02427,1
2022,31,145,0.97069001,0.017109999,1
2022,31,147,0.95959997,0.019780001,1
NA,31,149,NA,NA,NA
2022,31,151,0.72569001,0.017480001,1
2022,31,153,1.02101,0.0082400003,1
2022,31,155,1.14193,0.01424,1
2022,31,157,0.82388997,0.01199,1
2022,31,159,1.1193399,0.01478,1
2022,31,161,0.89170003,0.023150001,1
2022,31,163,0.96961999,0.032910001,1
NA,31,165,NA,NA,NA
2022,31,167,1.06601,0.032499999,1
2022,31,169,0.99821001,0.02372,1
NA,31,171,NA,NA,NA
2022,31,173,0.53644001,0.017960001,1
2022,31,175,1.07447,0.02235,1
2022,31,177,1.14897,0.01437,1
2022,31,179,1.0376101,0.027240001,1
2022,31,181,1.00416,0.024879999,1
NA,31,183,NA,NA,NA
2022,31,185,1.00359,0.016349999,1
2022,32,001,0.82966,0.01215,1
2022,32,003,0.73276001,0.0057100002,1
2022,32,005,0.96063,0.01138,1
2022,32,007,0.89293998,0.01213,1
NA,32,009,NA,NA,NA
2022,32,011,0.85731,0.04786,1
2022,32,013,0.87821001,0.01657,1
2022,32,015,0.94035,0.030990001,1
2022,32,017,0.93839002,0.027210001,1
2022,32,019,0.79903001,0.01031,1
NA,32,021,NA,NA,NA
2022,32,023,0.74346,0.01165,1
2022,32,027,0.77140999,0.02385,1
2022,32,029,0.81353003,0.02307,1
2022,32,031,0.80659002,0.0074,1
2022,32,033,0.84535998,0.01898,1
2022,32,510,0.76688999,0.01014,1
2022,33,001,1.08412,0.01022,1
2022,33,003,1.0821199,0.01108,1
2022,33,005,1.07577,0.01027,1
2022,33,007,0.90846002,0.01263,1
2022,33,009,1.0929,0.00954,1
2022,33,011,1.05302,0.0071399999,1
2022,33,013,1.1284,0.00868,1
2022,33,015,1.3597,0.00679,1
2022,33,017,1.13405,0.0092399996,1
2022,33,019,0.95567,0.01217,1
2022,34,001,0.75431001,0.00746,1
2022,34,003,1.0269099,0.0081000002,1
2022,34,005,0.97755998,0.0071999999,1
2022,34,007,0.76767999,0.0063200002,1
2022,34,009,0.94268,0.01019,1
2022,34,011,0.66140997,0.0083299996,1
2022,34,013,0.63766998,0.0059000002,1
2022,34,015,1.01538,0.0077300002,1
2022,34,017,0.81652999,0.0078699999,1
2022,34,019,1.1822799,0.01385,1
2022,34,021,0.56733,0.0074399998,1
2022,34,023,0.85285997,0.0078800004,1
2022,34,025,0.94753999,0.0079600001,1
2022,34,027,1.08737,0.0097500002,1
2022,34,029,0.99555999,0.0074399998,1
2022,34,031,0.59579003,0.00716,1
2022,34,033,0.86607999,0.0101,1
2022,34,035,1.00537,0.01022,1
2022,34,037,1.25775,0.01002,1
2022,34,039,0.69148999,0.0073600002,1
2022,34,041,1.13434,0.01009,1
2022,35,001,0.66459,0.0061499998,1
NA,35,003,NA,NA,NA
2022,35,005,0.57494998,0.01011,1
2022,35,006,0.46673,0.0118,1
2022,35,007,0.64099997,0.01574,1
2022,35,009,0.66850001,0.00973,1
NA,35,011,NA,NA,NA
2022,35,013,0.59858,0.0070500001,1
2022,35,015,0.74067003,0.01028,1
2022,35,017,0.56770003,0.01238,1
2022,35,019,0.59342998,0.02263,1
NA,35,021,NA,NA,NA
2022,35,023,0.63405001,0.023220001,1
2022,35,025,0.6886,0.01012,1
2022,35,027,0.68344003,0.01361,1
2022,35,028,1.1156501,0.02196,1
2022,35,029,0.46496999,0.0121,1
2022,35,031,0.41604,0.0091500003,1
NA,35,033,NA,NA,NA
2022,35,035,0.73474002,0.0093099996,1
2022,35,037,0.57808,0.01613,1
2022,35,039,0.44734001,0.0096800001,1
2022,35,041,0.68822998,0.01292,1
2022,35,043,0.74976999,0.0078099999,1
2022,35,045,0.59600002,0.0087400004,1
2022,35,047,0.4998,0.01107,1
2022,35,049,0.62910998,0.0087799998,1
2022,35,051,0.57985997,0.016559999,1
2022,35,053,0.53258002,0.01518,1
2022,35,055,0.70545,0.01227,1
2022,35,057,0.65758002,0.01565,1
2022,35,059,0.72306001,0.022609999,1
2022,35,061,0.55430001,0.0089699998,1
2022,36,001,0.87391001,0.0069599999,1
2022,36,003,0.77829999,0.01046,1
2022,36,005,0.68067002,0.0058200001,1
2022,36,007,0.81244999,0.00765,1
2022,36,009,0.75652999,0.0088299997,1
2022,36,011,0.81484997,0.0093900003,1
2022,36,013,0.69059998,0.0080000004,1
2022,36,015,0.73575002,0.0090899998,1
2022,36,017,0.79185998,0.01015,1
2022,36,019,0.84636998,0.01023,1
2022,36,021,0.88366997,0.01088,1
2022,36,023,0.80005997,0.01087,1
2022,36,025,0.85110998,0.01156,1
2022,36,027,0.95771003,0.0078699999,1
2022,36,029,0.75937998,0.00532,1
2022,36,031,0.86543,0.01208,1
2022,36,033,0.76937002,0.0109,1
2022,36,035,0.7155,0.0105,1
2022,36,037,0.90377998,0.01001,1
2022,36,039,0.87491,0.01029,1
2022,36,041,1.0166,0.02531,1
2022,36,043,0.78821999,0.00985,1
2022,36,045,0.87980002,0.0074999998,1
2022,36,047,0.77451998,0.0061300001,1
2022,36,049,0.86748999,0.01331,1
2022,36,051,0.90139002,0.01019,1
2022,36,053,0.89937001,0.0094499998000000009,1
2022,36,055,0.71841002,0.0054100002,1
2022,36,057,0.73624003,0.0091300001,1
2022,36,059,0.95231003,0.0075500002,1
2022,36,061,0.82734001,0.0068100002,1
2022,36,063,0.85018998,0.0072900001,1
2022,36,065,0.75343001,0.0072300001,1
2022,36,067,0.77278,0.00648,1
2022,36,069,0.91204,0.0087599996,1
2022,36,071,0.84834999,0.0074800001,1
2022,36,073,0.80096,0.01066,1
2022,36,075,0.78162998,0.0083600003,1
2022,36,077,0.88191998,0.0099099996,1
2022,36,079,1.03351,0.01314,1
2022,36,081,0.77995998,0.0071899998,1
2022,36,083,0.87690002,0.0075699999,1
2022,36,085,0.93111998,0.0083100004,1
2022,36,087,0.71461999,0.0094699999,1
2022,36,089,0.79506999,0.0093700001,1
2022,36,091,1.03073,0.0079800002,1
2022,36,093,0.83007997,0.0076199998,1
2022,36,095,0.88620001,0.01219,1
2022,36,097,0.79557002,0.01371,1
2022,36,099,0.82130003,0.01142,1
2022,36,101,0.77209002,0.0088299997,1
2022,36,103,0.94288999,0.00654,1
2022,36,105,0.77954,0.0095699998,1
2022,36,107,0.83236003,0.01047,1
2022,36,109,1.05003,0.0097700004,1
2022,36,111,0.90713,0.0079699997,1
2022,36,113,0.91123003,0.0093,1
2022,36,115,0.83695,0.0094600003,1
2022,36,117,0.84524,0.0085100001,1
2022,36,119,0.81660002,0.0070699998,1
2022,36,121,0.91834998,0.0108,1
2022,36,123,0.83705002,0.01365,1
2022,37,001,0.61148,0.0065700002,1
2022,37,003,0.63590997,0.01022,1
2022,37,005,0.56276,0.016650001,1
2022,37,007,0.46175,0.0098299999,1
2022,37,009,0.63370001,0.01372,1
2022,37,011,0.73922002,0.01292,1
2022,37,013,0.56181002,0.0091899997,1
2022,37,015,0.53906,0.01078,1
2022,37,017,0.45526001,0.00887,1
2022,37,019,0.72191,0.0073899999,1
2022,37,021,0.80628997,0.0063499999,1
2022,37,023,0.54716003,0.0079899998,1
2022,37,025,0.73873001,0.0070699998,1
2022,37,027,0.55425,0.0081200004,1
2022,37,029,0.92234999,0.01441,1
2022,37,031,0.80018997,0.0097899996,1
2022,37,033,0.56954002,0.01245,1
2022,37,035,0.64618999,0.0068999999,1
2022,37,037,0.63848001,0.01099,1
2022,37,039,0.61150998,0.01211,1
2022,37,041,0.56221998,0.0121,1
2022,37,043,0.68169999,0.01483,1
2022,37,045,0.55795997,0.0071399999,1
2022,37,047,0.44911999,0.0077999998,1
2022,37,049,0.73456001,0.0072699999,1
2022,37,051,0.68410999,0.00483,1
2022,37,053,0.90688998,0.0105,1
2022,37,055,0.87639999,0.011,1
2022,37,057,0.57999998,0.0067799999,1
2022,37,059,0.70682001,0.01041,1
2022,37,061,0.4862,0.0081599997,1
2022,37,063,0.73408002000000006,0.0066499999,1
2022,37,065,0.45456001,0.0070000002,1
2022,37,067,0.64214998,0.00563,1
2022,37,069,0.76798999,0.0087700002,1
2022,37,071,0.62857002,0.0062500001,1
2022,37,073,0.76517999,0.01444,1
2022,37,075,0.58879,0.018580001,1
2022,37,077,0.61255997,0.0090199998,1
2022,37,079,0.50579,0.01119,1
2022,37,081,0.66260999,0.0050300001,1
2022,37,083,0.45603999,0.0072499998,1
2022,37,085,0.68665999,0.0069599999,1
2022,37,087,0.65478998,0.0096300002,1
2022,37,089,0.70547003,0.0084600002,1
2022,37,091,0.54784,0.01016,1
2022,37,093,0.67730999,0.0081000002,1
2022,37,095,0.60378999,0.02279,1
2022,37,097,0.74871999,0.00722,1
2022,37,099,0.68485999,0.0114,1
2022,37,101,0.70789999,0.00715,1
2022,37,103,0.67894,0.01609,1
2022,37,105,0.63221997,0.00801,1
2022,37,107,0.51138997,0.0075300001,1
2022,37,109,0.73951,0.0083499998,1
2022,37,111,0.50920999,0.0098700002,1
2022,37,113,0.61914998,0.01149,1
2022,37,115,0.62162,0.01218,1
2022,37,117,0.53527999,0.00978,1
2022,37,119,0.69432002,0.00538,1
2022,37,121,0.57977003,0.01427,1
2022,37,123,0.49377999,0.01098,1
2022,37,125,0.78341001,0.0088999998,1
2022,37,127,0.53665,0.0068199998,1
2022,37,129,0.84261,0.00618,1
2022,37,131,0.49340001,0.01003,1
2022,37,133,0.87911999,0.0056799999,1
2022,37,135,1.00869,0.0083400002,1
2022,37,137,0.65873998,0.01595,1
2022,37,139,0.66816998,0.0090100002,1
2022,37,141,0.73663998,0.0090899998,1
2022,37,143,0.67325002,0.01271,1
2022,37,145,0.62191999,0.0096100001,1
2022,37,147,0.63674998,0.0060200002,1
2022,37,149,0.74510998,0.01375,1
2022,37,151,0.59280002,0.0070199999,1
2022,37,153,0.43776,0.0083699999,1
2022,37,155,0.36258,0.0058800001,1
2022,37,157,0.5424,0.0073899999,1
2022,37,159,0.65586001,0.0071999999,1
2022,37,161,0.56173003,0.0087700002,1
2022,37,163,0.45984,0.0080500003,1
2022,37,165,0.39579999,0.0080700004,1
2022,37,167,0.71094,0.0087299999,1
2022,37,169,0.64993,0.00868,1
2022,37,171,0.56948,0.0084499996,1
2022,37,173,0.52556998,0.01181,1
2022,37,175,0.71653003,0.01156,1
NA,37,177,NA,NA,NA
2022,37,179,0.76831001,0.0081200004,1
2022,37,181,0.44448,0.0077,1
2022,37,183,0.87829,0.00557,1
2022,37,185,0.49867001,0.01078,1
2022,37,187,0.47264999,0.01165,1
2022,37,189,0.93870002,0.01149,1
2022,37,191,0.56178999,0.0068199998,1
2022,37,193,0.56142002,0.0097000003,1
2022,37,195,0.55903,0.0073000002,1
2022,37,197,0.60162002,0.0095199998,1
2022,37,199,0.57858002,0.01345,1
2022,38,001,1.1501499,0.02977,1
2022,38,003,1.13077,0.01956,1
2022,38,005,0.52886999,0.021670001,1
NA,38,007,NA,NA,NA
2022,38,009,1.09551,0.02547,1
2022,38,011,1.12242,0.037870001,1
2022,38,013,1.20022,0.0361,1
2022,38,015,1.02599,0.01026,1
2022,38,017,1.0505199,0.0075400001,1
2022,38,019,1.18753,0.042369999,1
2022,38,021,1.18812,0.026009999,1
2022,38,023,1.1331199,0.042040002,1
2022,38,025,0.96776998,0.025669999,1
2022,38,027,0.90284997,0.032600001,1
2022,38,029,1.10806,0.039999999,1
2022,38,031,1.18168,0.0295,1
2022,38,033,1.19318,0.034230001,1
2022,38,035,1.07225,0.0092099998,1
2022,38,037,1.10545,0.036430001,1
2022,38,039,1.17641,0.02806,1
2022,38,041,1.16316,0.03063,1
2022,38,043,1.17696,0.035080001,1
2022,38,045,1.2376699,0.028510001,1
NA,38,047,NA,NA,NA
2022,38,049,1.17722,0.02358,1
2022,38,051,1.17327,0.032419998,1
2022,38,053,0.84794998,0.017279999,1
2022,38,055,1.13799,0.02149,1
2022,38,057,1.15844,0.02392,1
2022,38,059,0.96066999,0.01438,1
2022,38,061,0.79137999,0.01763,1
2022,38,063,1.12535,0.02682,1
2022,38,065,1.05109,0.05023,1
2022,38,067,1.1064,0.02489,1
2022,38,069,1.17816,0.02754,1
2022,38,071,0.89409,0.019060001,1
2022,38,073,1.19326,0.02382,1
2022,38,075,1.1142499,0.039409999,1
2022,38,077,1.06183,0.01619,1
2022,38,079,0.54341,0.01534,1
2022,38,081,1.12652,0.02912,1
NA,38,083,NA,NA,NA
2022,38,085,0.44782999,0.020099999,1
NA,38,087,NA,NA,NA
2022,38,089,1.04264,0.01371,1
NA,38,091,NA,NA,NA
2022,38,093,1.04766,0.01533,1
2022,38,095,1.0874799,0.041560002,1
2022,38,097,1.15844,0.020470001,1
2022,38,099,0.98212999,0.01957,1
2022,38,101,1.03633,0.0098999999,1
2022,38,103,1.16505,0.029139999,1
2022,38,105,0.93216997,0.01223,1
2022,39,001,0.70907998,0.01218,1
2022,39,003,0.74994999,0.0082700001,1
2022,39,005,0.84399998,0.01003,1
2022,39,007,0.66042,0.0085699996,1
2022,39,009,0.82167,0.01022,1
2022,39,011,0.99730998,0.01161,1
2022,39,013,0.81888002,0.0096300002,1
2022,39,015,0.81642002,0.01019,1
2022,39,017,0.74945003,0.0070099998,1
2022,39,019,0.81195003,0.01235,1
2022,39,021,0.83530998,0.01045,1
2022,39,023,0.65981001,0.0080500003,1
2022,39,025,0.92811,0.0075599998,1
2022,39,027,0.80985999,0.01015,1
2022,39,029,0.72987998,0.0086000003,1
2022,39,031,0.67357999,0.01178,1
2022,39,033,0.72738999,0.0097700004,1
2022,39,035,0.70183003,0.0049999999,1
2022,39,037,0.86445999,0.0104,1
2022,39,039,0.85663998,0.0109,1
2022,39,041,1.0463099,0.01055,1
2022,39,043,0.75787002,0.0087000001,1
