county,county_name,num_below_p50,pop2018,ec_county,ec_se_county,child_ec_county,child_ec_se_county,ec_grp_mem_county,ec_high_county,ec_high_se_county,child_high_ec_county,child_high_ec_se_county,ec_grp_mem_high_county,exposure_grp_mem_county,exposure_grp_mem_high_county,child_exposure_county,child_high_exposure_county,bias_grp_mem_county,bias_grp_mem_high_county,child_bias_county,child_high_bias_county,clustering_county,support_ratio_county,volunteering_rate_county,civic_organizations_county
29009,"Barry, Missouri",5857.4985,35493,.73288,.01142,.72785002,.03019,.79281002,1.16811,.01355,.82637,.030060001,1.1842999,.79712999,.93142998,.71434999,.73249,.0054199998,-.27149001,-.0189,-.12816,.10831,.99191999,.060830001,.01812
29011,"Barton, Missouri",2036.316,11850,.82981002,.01732,.74151999,.044709999,.90692002,1.25862,.01599,.84062999,.044829998,1.32252,.98396999,1.07145,.73391002,.75072998,.078299999,-.23433,-.01036,-.11976,.12335,.99631,.066040002,.024970001
29013,"Bates, Missouri",2546.9041,16374,.91988999,.01525,.74721998,.041990001,1.02046,1.29485,.01379,.84082001,.04298,1.35005,1.03714,1.1348799,.71740001,.73798001,.01609,-.18960001,-.041579999,-.13936,.11863,.99686998,.11537,.02166
29015,"Benton, Missouri",2258.6077,18989,.80689001,.01336,.55653,.03889,.83362001,1.20573,.016790001,.57126999,.039500002,1.2056299,.85197002,.97500998,.52201998,.52669001,.02153,-.23653001,-.06611,-.084639996,.10715,.98900002,.16054,.028379999
29017,"Bollinger, Missouri",2037.845,12281,.80588001,.018859999,.45637,.048149999,.89881998,1.1663001,.01894,.52956998,.049460001,1.22097,.91667002,1.05158,.43485999,.48855999,.019479999,-.16109,-.049479999,-.083920002,.12998,.99259001,.15673,.01184
29019,"Boone, Missouri",12029.553,176515,.9393,.00765,.94963002,.02086,.96028,1.49104,.00666,1.20051,.020989999,1.52003,1.09389,1.31162,.98218,1.07382,.12214,-.15888999,.03314,-.11798,.10036,.98689997,.10415,.02131
29021,"Buchanan, Missouri",9906.9971,89076,.78388,.0097099999,.76314998,.022779999,.86706001,1.35782,.0091500003,.94139999,.022740001,1.43718,.96864998,1.1914099,.75667,.85742998,.10488,-.20629001,-.0085699996,-.097939998,.10262,.99505001,.081260003,.0123
29023,"Butler, Missouri",6191.1455,42733,.69722998,.01027,.67312998,.02692,.704,1.17328,.01201,.75393999,.02706,1.17556,.74163997,.84375,.65452999,.66595,.050760001,-.39324999,-.028419999,-.13214,.10912,.99567002,.084870003,.01363
29025,"Caldwell, Missouri",1310.8473,9049,.97439998,.017689999,.73593003,.04809,1.06733,1.31115,.01633,.79262,.048999999,1.34716,1.06373,1.16699,.74505001,.76403999,-.0033799999,-.15439001,.01225,-.037409998,.11577,.99177003,.10126,.01619
29027,"Callaway, Missouri",4585.9644,44840,.87033999,.01152,.74588001,.029899999,.94009,1.30759,.01062,.81585997,.03002,1.33595,1.0409,1.15634,.73325998,.74043,.09685,-.15533,-.017209999,-.10187,.10424,.98751003,.10445,.01477
29029,"Camden, Missouri",4305.7832,45096,.87019002,.01052,.70578003,.028109999,.88622999,1.30047,.01051,.81559998,.028069999,1.32849,.93245,1.09251,.70894003,.73278999,.049570002,-.21600001,.0044499999,-.113,.098459996,.98711997,.052829999,.02307
29031,"Cape Girardeau, Missouri",6018.3794,78324,.88044,.0091500003,.77894998,.022849999,.95029998,1.37963,.00844,.91280001,.023189999,1.44435,1.0427901,1.20638,.80561,.85175002,.088689998,-.19726001,.033089999,-.071670003,.10659,.99528003,.13934,.019099999
29033,"Carroll, Missouri",1593.8997,8843,.88050002,.01716,.68944001,.04679,.85582,1.28416,.01859,.73329997,.047029998,1.22715,.85828,1.02773,.65214002,.67589003,.0028599999,-.19403,-.0572,-.08495,.13831,.99835002,.12905,.015830001
29035,"Carter, Missouri",1046.1996,6197,.74786001,.02399,,,.88581997,1.10026,.02232,,,1.19147,.93102998,.97284001,,,.048549999,-.22473,,,.13601001,.99185002,.15595999,.01481
29037,"Cass, Missouri",8006.9722,102678,.97582,.0085899998,1.02347,.019090001,1.07256,1.39703,.0080000004,1.1479599,.01897,1.4556,1.11734,1.26274,1.01766,1.08376,.04008,-.15273,-.0057100002,-.059239998,.098700002,.97358,.10316,.01224
29039,"Cedar, Missouri",2231.2351,13938,.84109002,.01494,.54488999,.039110001,.80891001,1.20683,.01667,.54795998,.040649999,1.1474299,.80343997,.92268997,.51858002,.52323997,-.0068000001,-.24358,-.050749999,-.04724,.13176,.99593002,.08083,.019440001
29041,"Chariton, Missouri",1166.2802,7546,.97096997,.02131,.67694002,.060869999,1.12674,1.3253,.01739,.69178998,.063409999,1.39533,1.09693,1.1997,.64425999,.66106999,-.027179999,-.16306999,-.050719999,-.046470001,.14215,.99712002,.075939998,.017929999
29043,"Christian, Missouri",6915.7974,84275,.99311,.00825,.74349999,.022159999,1.048,1.386,.0078199999,.88688999,.021950001,1.41792,1.0419,1.1770101,.78386998,.81713003,-.0058499998,-.20468,.0515,-.085369997,.091200002,.95226002,.094679996,.0146
29045,"Clark, Missouri",1073.626,6800,.79117,.02001,.59895003,.056419998,.86065,1.18223,.0209,.65020001,.057829998,1.2216901,.93686002,1.03365,.56085002,.57392001,.08134,-.18192001,-.067929998,-.13291,.14341,1,.12228,.01455
29047,"Clay, Missouri",14041.308,239164,.96674001,.0069599999,.98582,.01646,1.07787,1.46074,.0066499999,1.21577,.016209999,1.52301,1.12064,1.32944,.98987001,1.14791,.038169999,-.14560001,.0040899999,-.059110001,.093429998,.96968001,.096450001,.01036
29049,"Clinton, Missouri",1991.1885,20475,.98892999,.01214,.93475002,.03184,1.03724,1.3661,.01085,.96860999,.032269999,1.39475,1.08927,1.2133,.89613003,.90338999,.047770001,-.14955001,-.043090001,-.0722,.10801,.98369998,.14816,.01323
29051,"Cole, Missouri",5314.8037,76740,.90219998,.0090399999,.82993001,.02269,.92868,1.3827699,.0088600004,.97231001,.022639999,1.39217,.99719,1.15325,.83486998,.88713002,.068700001,-.20716999,.0059199999,-.09601,.10447,.99204999,.096359998,.03005
29053,"Cooper, Missouri",1949.8494,17622,.86589003,.0142,.63577998,.042970002,.91935003,1.32923,.01309,.70393002,.042959999,1.3662,.98225999,1.13033,.62298,.65491998,.064049996,-.20867001,-.020540001,-.074830003,.11671,.99339998,.088359997,.02482
29055,"Crawford, Missouri",3660.106,24280,.74965,.01219,.54654998,.035810001,.72772002,1.1695499,.015659999,.61997998,.036520001,1.11376,.77372003,.89375001,.5467,.56090999,.059450001,-.24616,.00026999999,-.10532,.12123,.99410999,.083240002,.01953
29057,"Dade, Missouri",1297.7343,7590,.84232002,.019300001,.68343002,.065279998,.87075001,1.23314,.021129999,.65930998,.067309998,1.21433,.87519002,1.01675,.63336998,.67098999,.00507,-.19433001,-.07903,.017419999,.10521,.99111998,.11509,.025669999
29059,"Dallas, Missouri",2923.9158,16499,.80125999,.01376,.43397,.04129,.83407998,1.15852,.01582,.49270999,.043949999,1.22514,.87388003,.99435002,.45776001,.47154999,.04555,-.23209,.051970001,-.04487,.104,.98167002,.10889,.01533
29061,"Daviess, Missouri",1298.861,8302,.93577999,.019789999,.66962999,.062150002,1.04255,1.30454,.018279999,.79975998,.062629998,1.34105,1.0412199,1.1594599,.68362999,.72823,-.00128,-.15661,.020479999,-.098229997,.12234,.99482,.097669996,.021579999
29063,"DeKalb, Missouri",1293.7245,12564,1.02937,.018169999,.70857,.060369998,1.11628,1.36088,.01606,.72851998,.060559999,1.40075,1.08534,1.2227499,.69748998,.74026,-.028510001,-.14557999,-.01589,.015860001,.10951,.97996998,.12301,.02682
29065,"Dent, Missouri",2624.071,15504,.72649997,.01427,.66242999,.041680001,.69432998,1.13719,.017589999,.71271002,.041529998,1.0978,.72710001,.85018998,.63858002,.64982998,.045060001,-.29124999,-.037349999,-.096759997,.12747,.99610001,.067890003,.01761
29067,"Douglas, Missouri",2717.1553,13374,,,,,,,,,,,,,,,,,,,.1080419,.77428323,.037362274,.19542867
29069,"Dunklin, Missouri",5793.605,30428,.62049001,.0109,.45017999,.032529999,.68270999,1.11071,.01362,.59750003,.032910001,1.15613,.71206999,.84100997,.46976,.49860999,.041239999,-.37469,.041669998,-.19834,.12246,.99625999,.065049998,.01318
29071,"Franklin, Missouri",9400.3633,102781,.91658002,.0088200001,.83056998,.01887,.96877003,1.37292,.0090500005,.96051002,.019169999,1.41632,1.04368,1.1909699,.83059001,.89025003,.071769997,-.18921,.000029999999,-.078919999,.11278,.99207002,.096610002,.01539
29073,"Gasconade, Missouri",1735.9497,14746,.92989999,.015629999,.72084999,.033380002,.99035001,1.3380001,.01356,.76332998,.033530001,1.36619,1.03724,1.11992,.69673997,.69888997,.045200001,-.21989,-.034600001,-.092210002,.13686,.99615997,.070699997,.024040001
29075,"Gentry, Missouri",1029.8167,6665,.97992003,.019309999,.58252001,.056609999,.98171002,1.40518,.0174,.63186002,.059050001,1.37475,.99576998,1.16503,.56377,.63111001,.01412,-.18001001,-.033270001,-.0012000001,.13438,.99653,.069590002,.016650001
29077,"Greene, Missouri",25945.789,288429,.87432998,.0066200001,.79237002,.017410001,.91637999,1.36859,.0070600002,.96133,.01733,1.39267,.97636002,1.17302,.78526998,.86058003,.06143,-.18726,-.0090399999,-.11708,.088969998,.97916001,.11566,.019540001
29079,"Grundy, Missouri",1431.3734,10039,.87336999,.018370001,.63163,.048319999,.94665998,1.2975399,.016860001,.72044998,.048420001,1.35525,1.0168,1.12326,.62690002,.63335001,.068980001,-.20653,-.0075400001,-.13752,.13237,.99936002,.080779999,.03042
29081,"Harrison, Missouri",1406.9922,8554,.91350001,.019200001,.57036,.055459999,.96919,1.2859499,.01846,.60118002,.05852,1.28936,.96643001,1.09707,.54776001,.60004002,-.0028599999,-.17527001,-.041250002,-.0019,.14207,.99730003,.07779,.01363
29083,"Henry, Missouri",2911.9885,21765,.85105002,.01327,.67391998,.03757,.87702,1.25534,.01348,.76121002,.03785,1.2801501,.92866999,1.0351501,.67860001,.69107002,.05562,-.23668,.0068899998,-.1015,.11192,.99469,.086850002,.02194
29085,"Hickory, Missouri",1336.5657,9368,.81704003,.018230001,,,.93583,1.15141,.020609999,,,1.24779,.92756999,1.04565,,,-.0088999998,-.19330999,,,.10382,.98815,.065360002,.024350001
29087,"Holt, Missouri",821.05579,4456,1.0117,.02194,,,1.0469,1.36164,.020540001,,,1.3444999,1.03926,1.18567,,,-.0073500001,-.13395,,,.12544,.99702001,.05926,.035750002
29089,"Howard, Missouri",1397.8164,10113,.91316003,.01811,.63562,.056439999,1.00231,1.33125,.01639,.68602997,.056079999,1.35586,1.01552,1.15654,.60772997,.64892,.013,-.17235,-.045899998,-.057179999,.12522,.99450999,.088699996,.03088
29091,"Howell, Missouri",6434.6865,40102,.72566998,.01082,.60119998,.02533,.72557998,1.09882,.01255,.70327997,.025490001,1.09453,.74054998,.83656001,.58361,.59213001,.02021,-.30836999,-.030130001,-.18771,.11976,.99791002,.093560003,.018619999
29093,"Iron, Missouri",1737.8992,10221,.71837997,.01572,.46079001,.049219999,.80111003,1.09724,.01826,.51340002,.051150002,1.13192,.80961001,.90632999,.45155999,.46424001,.0105,-.2489,-.02045,-.10589,.11943,.99089998,.12227,.021229999
29095,"Jackson, Missouri",82738.406,692003,.79030001,.0056500002,.80276,.01449,.90796,1.44622,.0057700002,1.19964,.01389,1.52016,.94755,1.32631,.77951998,1.13589,.041779999,-.14616001,-.02981,-.056129999,.085929997,.98207003,.081040002,.015900001
29097,"Jasper, Missouri",15269.066,119238,.77467,.0083999997,.69,.01894,.80360001,1.28976,.0084600002,.86954999,.01884,1.32809,.90047002,1.06777,.72538,.75151998,.10757,-.2438,.048780002,-.15706,.095940001,.99122,.072849996,.01549
29099,"Jefferson, Missouri",18540.959,223302,.97249001,.0071700001,.82292998,.01555,1.03785,1.40114,.0074700001,.95613998,.01574,1.44313,1.09927,1.2454799,.80996001,.89058,.055879999,-.1587,-.016009999,-.073619999,.097060002,.97970998,.11886,.0097899996
29101,"Johnson, Missouri",5378.8794,53689,1.00211,.01004,.91738999,.027729999,1.05211,1.34069,.0087200003,1.0196,.02816,1.37468,1.10171,1.21461,.90969002,.96164,.045019999,-.13178,-.0084600002,-.06027,.096479997,.97991002,.10929,.02146
29103,"Knox, Missouri",759.14386,3951,.90811998,.028179999,,,1.0196,1.3283,.0228,,,1.35613,1.03772,1.15207,,,.01746,-.17713,,,.14091,.99404001,.16989,.01258
29105,"Laclede, Missouri",5673.9395,35507,.73505002,.01147,.54663002,.02966,.75821,1.17137,.01291,.60861999,.03039,1.19074,.83367002,.92692,.53767002,.53886002,.090510003,-.28461999,-.016659999,-.12947001,.10727,.99553001,.0605,.01657
29107,"Lafayette, Missouri",3977.1777,32589,.94313997,.01151,.75259,.030379999,1.00609,1.35245,.0105,.81436998,.030479999,1.38141,1.0577,1.18195,.73658001,.76778001,.048799999,-.16876,-.02173,-.060690001,.11404,.99050999,.09736,.018409999
29109,"Lawrence, Missouri",5745.5112,38133,.78855997,.0118,.66079003,.03033,.88379002,1.19268,.01224,.78349,.030950001,1.28011,.91952997,1.03926,.65222001,.69401997,.038869999,-.23176,-.01314,-.12891001,.10327,.98505998,.069339998,.017859999
29111,"Lewis, Missouri",1384.567,10027,.89155,.01843,.56536001,.048020002,1.00809,1.2627,.016720001,.60653001,.050099999,1.33939,1.0473,1.16361,.55940998,.56332999,.03743,-.15106,-.01064,-.076679997,.13079999,.99519002,.10181,.020570001
29113,"Lincoln, Missouri",4297.2622,55563,.97053999,.0096000005,.89559001,.02396,1.0256799,1.36508,.0089800004,.99453998,.02385,1.41129,1.10745,1.21965,.88018,.89775002,.07384,-.15713,-.017510001,-.10781,.097520001,.97816002,.10684,.01007
29115,"Linn, Missouri",2096.7249,12186,.92702001,.01538,.71335,.04329,.94431001,1.28686,.01609,.78104001,.043669999,1.27795,.93669999,1.06264,.66785002,.71856999,-.00813,-.20262,-.068120003,-.086929999,.13691001,.99864,.11959,.020230001
29117,"Livingston, Missouri",1624.3345,15076,.89129001,.01509,.66022003,.040679999,.89696997,1.3349,.01451,.73365003,.040380001,1.33576,.95784998,1.0752,.63323998,.63524997,.063550003,-.24234,-.04259,-.15491,.12882,.99812001,.1376,.02538
29119,"McDonald, Missouri",4418.6011,22827,.66126001,.0122,.57858002,.034589998,.71403003,1.10115,.01678,.70586002,.034669999,1.1605999,.80479997,.92607999,.56765997,.56845999,.1128,-.25323999,-.019239999,-.24172001,.10661,.98461002,.088540003,.016030001
29121,"Macon, Missouri",2190.4961,15254,.88959002,.01488,.49105999,.042459998,.90161002,1.25702,.01551,.57058001,.043269999,1.24496,.91611999,1.03558,.48734999,.52279001,.01584,-.20219,-.0076100002,-.091399997,.12853999,.99572003,.11489,.01795
29123,"Madison, Missouri",1926.2365,12205,.78100002,.01502,.55476999,.046300001,.78303999,1.13186,.01754,.60381001,.045990001,1.1267101,.80053997,.87327999,.50321001,.51754999,.02186,-.29021001,-.10248,-.16665,.12609001,.99414998,.15666001,.0163
29125,"Maries, Missouri",1379.5427,8884,.90549999,.01729,.66720003,.063510001,.90641999,1.27938,.01695,.66658002,.06177,1.26103,.90346998,1.04214,.59754002,.59694999,-.0032599999,-.21004,-.11658,-.11666,.1427,.99308997,.095289998,.018549999
29127,"Marion, Missouri",3550.2917,28672,.78915,.01178,.70705003,.02898,.78066999,1.27925,.01197,.85026002,.029370001,1.26065,.86523002,1.0062,.72302997,.73333001,.097730003,-.25288001,.0221,-.15944999,.11986,.99583,.080640003,.01956
29129,"Mercer, Missouri",543.30225,3664,.92129999,.028039999,,,1.05902,1.2622401,.02276,,,1.33219,1.04985,1.1554,,,-.0087299999,-.15301,,,.12985,.99677002,.09228,.01874
29131,"Miller, Missouri",3825.4922,25049,.79863,.01363,.55285001,.037319999,.81898999,1.19634,.01409,.59952998,.039299998,1.20096,.87281001,.98851001,.55593002,.56247997,.061659999,-.21492,.0055300002,-.065870002,.11954,.99167001,.060600001,.024259999
29133,"Mississippi, Missouri",2572.0044,13748,.59868002,.01463,.41848999,.04042,.58762997,1.11917,.02063,.50288999,.041189998,1.08483,.64771998,.81908,.44025999,.46538001,.092780001,-.32444999,.04944,-.080590002,.15603,.99914002,.078060001,.02008
29135,"Moniteau, Missouri",1870.3923,15958,.84129,.016829999,.70963001,.0403,.96490997,1.29333,.01501,.78403997,.040690001,1.36019,1.03035,1.13112,.69700003,.70419002,.063519999,-.20252,-.01811,-.1134,.12271,.99522001,.13123,.01338
29137,"Monroe, Missouri",1218.9303,8654,.90342999,.01525,.47272,.046999998,.86984003,1.26834,.017759999,.50112998,.049010001,1.19113,.88125998,1.00924,.46733001,.47882,.01296,-.18023001,-.01153,-.04659,.13145,.99589002,.14113,.0196
29139,"Montgomery, Missouri",1638.5874,11545,.87689,.015930001,.53852999,.050609998,.92987001,1.31951,.01525,.57331997,.052069999,1.34075,.97986001,1.1072299,.53771001,.53759003,.05102,-.21091001,-.00152,-.066480003,.11954,.99011999,.094180003,.01623
29141,"Morgan, Missouri",3089.0132,20137,.76003999,.01257,.52012002,.054900002,.74980998,1.1888601,.017270001,.67403001,.05649,1.1493599,.78719997,.95030999,.54580998,.55834001,.047499999,-.20947,.047060002,-.20721,.11529,.98953003,.081579998,.021050001
29143,"New Madrid, Missouri",2928.9351,17811,.66044003,.01357,.53650999,.039190002,.72350001,1.1341799,.017349999,.64236999,.038800001,1.18313,.76071,.89779001,.5165,.54832,.048920002,-.31783,-.038740002,-.17152999,.13596,.99703997,.059050001,.017759999
29145,"Newton, Missouri",7447.9175,58202,.75031,.01083,.72463,.02527,.83218998,1.18854,.01181,.81147999,.025529999,1.27302,.90379,1.0133801,.72646999,.72930002,.079219997,-.25619999,.0025299999,-.11268,.10369,.98074001,.092759997,.02692
29147,"Nodaway, Missouri",1913.2667,22547,1.0439399,.01446,.81559002,.04194,1.10629,1.43516,.01182,.90478998,.041820001,1.4675,1.15356,1.30678,.80269998,.84621,.04098,-.12299,-.01606,-.069219999,.12125,.99633998,.069559999,.028069999
29149,"Oregon, Missouri",2025.7924,10699,.75041997,.016930001,.48258001,.050620001,.73896998,1.07538,.02128,.51600999,.05167,1.0379,.73347002,.84478998,.47549999,.50229001,-.0074999998,-.22859,-.01489,-.027319999,.13325,.99555999,.050379999,.01808
29151,"Osage, Missouri",1463.7731,13619,1.02957,.019160001,.58904999,.04053,1.15622,1.36008,.0145,.60999,.042100001,1.42988,1.17046,1.26467,.57951999,.59017003,.01216,-.13063,-.016450001,-.03359,.14590999,.99804002,.06938,.02265
29153,"Ozark, Missouri",1646.1588,9236,.75700003,.01643,,,.73638999,1.10387,.025699999,,,1.06936,.73987001,.87867999,,,.00471,-.21699999,,,.1179,.99058998,.15195,.0242
29155,"Pemiscot, Missouri",4334.2271,17031,.58319998,.01277,.50663,.0359,.64096999,1.10357,.01677,.65004998,.036809999,1.16113,.67782003,.82681,.50076002,.57164001,.054359999,-.40434,-.01173,-.13716,.13547,.99717999,.032590002,.0093
29157,"Perry, Missouri",1885.8062,19146,.88116997,.01457,.64484,.036869999,.93869001,1.30686,.01425,.72373003,.037020002,1.3492,1.00904,1.11178,.64051002,.66736001,.069729999,-.21355,-.0067599998,-.084469996,.14347,.99792999,.11967,.01684
29159,"Pettis, Missouri",5653.7515,42371,.73417002,.01074,.67899001,.028829999,.69292003,1.22885,.01241,.84482998,.028689999,1.19285,.78500003,.93822002,.66614997,.68875998,.1173,-.2714,-.019269999,-.22660001,.10576,.99383998,.084700003,.01536
29161,"Phelps, Missouri",5010.4971,44789,.84004998,.01052,.83352,.02768,.83517998,1.29203,.01174,.98311001,.02799,1.27867,.89907998,1.0361201,.87169999,.88269001,.071079999,-.2341,.0438,-.11377,.11089,.99365002,.084880002,.02736
29163,"Pike, Missouri",2246.0903,18489,.84051001,.016000001,.61004001,.037590001,.91974998,1.24192,.01481,.65942001,.038400002,1.29019,.97178,1.08367,.58551002,.60864002,.053550001,-.19058,-.04191,-.08343,.13165,.99765998,.093829997,.01921
29165,"Platte, Missouri",4706.3218,98824,1.04626,.0083999997,1.20994,.020679999,1.16289,1.53045,.0067500002,1.3162301,.020439999,1.57324,1.16619,1.36079,1.2230999,1.23812,.0028299999,-.15613,.01076,-.063079998,.089440003,.92853999,.088569999,.01038
29167,"Polk, Missouri",4419.5459,31549,.83244002,.01141,.68194002,.032820001,.88783002,1.2769901,.01198,.82230997,.031959999,1.31116,.92237002,1.0592099,.68431997,.72722,.037450001,-.23786999,.0034700001,-.13075,.102,.98851001,.072109997,.01969
29169,"Pulaski, Missouri",6546.748,52591,.90042001,.0083799995,.77671999,.02833,.93177003,1.2275,.0085899998,.85808003,.02899,1.27361,.98108,1.11227,.78114998,.82773,.050269999,-.14506,.0056799999,-.036660001,.090170003,.97281998,.062449999,.01915
29171,"Putnam, Missouri",907.33868,4815,.86056,.022770001,,,.82822001,1.2677,.02445,,,1.19917,.82642001,.98341,,,-.0021899999,-.2194,,,.13567001,.99914998,.083570004,.01757
29173,"Ralls, Missouri",1098.962,10217,.89137,.019479999,.61142999,.063600004,1.0139,1.25248,.01764,.62330002,.064549997,1.32311,1.01162,1.09969,.5345,.53784001,-.00226,-.20317,-.14393,-.15889999,.13080999,.99330997,.089910001,.021989999
29175,"Randolph, Missouri",3213.9617,24945,.79058999,.01261,.64384001,.032559998,.79870999,1.23041,.01328,.76323998,.033300001,1.22615,.86250001,.99787998,.68351001,.69011003,.07395,-.22875001,.05804,-.10596,.11706,.99484003,.10034,.018139999
29177,"Ray, Missouri",2525.2375,22825,.90482998,.01401,.84577,.034230001,.97499001,1.28227,.01249,.90412003,.03421,1.32239,1.00892,1.11745,.84109002,.88005,.033629999,-.18340001,-.00557,-.027349999,.11206,.98952001,.1034,.0146
29179,"Reynolds, Missouri",1063.1654,6315,.75088,.02241,,,.80418998,1.1219,.02499,,,1.1440099,.80836999,.90538001,,,.0051699998,-.26357001,,,.1432,.99800003,.066320002,.01695
29181,"Ripley, Missouri",2593.6946,13693,.70137,.016000001,.40777999,.041019998,.75716001,1.09155,.01794,.43945,.042040002,1.13265,.79338998,.85846001,.3795,.38126999,.04566,-.31939,-.074519999,-.15257999,.12825,.99580002,.086139999,.01345
29183,"St. Charles, Missouri",16657.18,389985,1.0878201,.0066200001,1.32578,.01432,1.18839,1.50907,.0064900001,1.46029,.0144,1.57701,1.21974,1.3818099,1.33488,1.39354,.025699999,-.14126,.0068199998,-.047899999,.089529999,.97306001,.10356,.01056
29185,"St. Clair, Missouri",1575.8335,9383,.82225001,.01866,,,.93809003,1.21175,.02035,,,1.2377501,.94585001,1.04196,,,.0082,-.18790001,,,.11606,.99185002,.1033,.02345
29186,"Ste Genevieve, Missouri",1689.3491,17871,.91892999,.015969999,.76253003,.039179999,.99684,1.3355401,.01367,.86572999,.04002,1.39844,1.09174,1.18882,.74668998,.80987,.086929999,-.17633,-.02122,-.068980001,.13269,.99489999,.095739998,.01371
29187,"St. Francois, Missouri",7271.9702,66342,.79751003,.0094400002,.65570998,.02517,.82783997,1.2096699,.01079,.76753998,.024879999,1.24087,.86903,.96986002,.66724002,.69063002,.047400001,-.27943,.017270001,-.11136,.10515,.99497002,.12406,.01595
29189,"St. Louis County, Missouri",76835.078,998684,.78839999,.0054299999,.99315,.01374,.8387,1.50343,.0060999999,1.36936,.01342,1.54975,.88172001,1.40104,1.00818,1.33401,.04879,-.10615,.0149,-.0265,.08495,.98043001,.084590003,.01251
29195,"Saline, Missouri",3449.5317,23102,.73493999,.01317,.53868997,.033599999,.72665,1.23074,.01482,.64930999,.034010001,1.22232,.79826999,.96388,.55466998,.56309003,.089709997,-.26813,.028790001,-.15312999,.12436,.99781001,.058880001,.0184
29197,"Schuyler, Missouri",690.58514,4502,.86242998,.02647,,,.92039001,1.18668,.02513,,,1.20003,.93896002,1.03785,,,.01977,-.15627,,,.14612,.99804002,.14888,.02063
29199,"Scotland, Missouri",975.0163,4898,.91273999,.0239,,,.94817001,1.28054,.02451,,,1.2709301,.92584997,1.05884,,,-.024119999,-.20029999,,,.15666001,.99786001,.15239,.01945
29201,"Scott, Missouri",6166.5591,38729,.73604,.0094400002,.59847999,.027109999,.75887001,1.23033,.01082,.67773002,.02754,1.23379,.78596997,.96662998,.57393003,.58960998,.034480002,-.27638999,-.042780001,-.14944001,.12207,.99716997,.12284,.01506
29203,"Shannon, Missouri",1856.7115,8246,.68295002,.01873,,,.74805999,1.06361,.02148,,,1.0948,.74576998,.85852998,,,-.0030700001,-.27520999,,,.14916,.99777001,.08585,.01294
29205,"Shelby, Missouri",1058.6598,6061,.91101003,.02036,.66614997,.05443,.97057003,1.29857,.020719999,.80176002,.055640001,1.29748,.97597998,1.09706,.65211999,.76437998,.0055399998,-.18268999,-.021509999,-.048900001,.142,.99833,.11908,.01784
29207,"Stoddard, Missouri",4484.3408,29512,.80798,.01181,.5442,.033190001,.86467999,1.2287,.01222,.58355999,.033920001,1.2688299,.86769003,.97882003,.52249002,.53583997,.0034700001,-.29629001,-.041560002,-.08907,.12141,.99684,.093189999,.016829999
29209,"Stone, Missouri",3695.8538,31527,.81120002,.01206,.60662001,.034359999,.90183002,1.2395999,.01422,.69274998,.03427,1.27478,.89775002,1.04186,.60487002,.62352002,-.0045500002,-.22356001,-.0029,-.11103,.10013,.97577,.083789997,.031780001
29211,"Sullivan, Missouri",1204.7671,6317,.72105998,.023150001,,,.94063997,1.16337,.021709999,,,1.27632,.97808999,1.11472,,,.038279999,-.14497,,,.13189,.99489999,.074199997,.01197
29213,"Taney, Missouri",5557.7212,54720,.78805,.0091399997,.60508001,.02414,.80901003,1.26034,.01022,.72500002,.024490001,1.25507,.86611998,1.0226001,.60337001,.653,.06594,-.22733,-.0028299999,-.11027,.097240001,.98782003,.066409998,.02208
29215,"Texas, Missouri",4239.9927,25671,.72820997,.01248,.54359001,.034809999,.67619002,1.06743,.016489999,.62131,.036090001,.99746001,.69240999,.82020998,.52995998,.57543999,.023429999,-.21611001,-.02572,-.079709999,.12205,.99575001,.076130003,.02665
29217,"Vernon, Missouri",3373.3853,20691,.79631001,.01426,.63015002,.038860001,.83949,1.20839,.01536,.68812001,.03892,1.2525899,.92818999,1.02018,.59319001,.60298997,.095559999,-.22781999,-.062309999,-.14117999,.12104,.99580997,.11647,.017340001
29219,"Warren, Missouri",2450.4128,33908,.94367999,.0112,.86175001,.03067,.99742001,1.36366,.01015,.92245001,.030339999,1.38966,1.08743,1.21703,.85835999,.86426997,.082769997,-.14184,-.0039599999,-.067319997,.10126,.97013003,.1054,.01474
29221,"Washington, Missouri",3953.3726,24931,.70084,.01335,.52859002,.035859998,.75314999,1.0944901,.01622,.57002997,.036049999,1.14552,.81020999,.92451,.46439001,.47545999,.070419997,-.23906,-.13826001,-.19889,.12122,.99594998,.10312,.01437
29223,"Wayne, Missouri",2336.8616,13308,.71184999,.017440001,.37222999,.045650002,.7209,1.08509,.022129999,.41187999,.046629999,1.07424,.73909003,.82977998,.35582,.36627999,.02462,-.29462001,-.04614,-.12449,.1372,.99734998,.09268,.01905
29225,"Webster, Missouri",5602.3716,38082,.87809998,.01025,.71037,.0272,.92659003,1.26465,.01078,.81889999,.027009999,1.29256,.92342001,1.0563,.70469999,.75810999,-.00343,-.22366001,-.0080500003,-.080190003,.1015,.97091001,.10175,.01578
29227,"Worth, Missouri",382.17175,2040,.97425997,.03121,,,1.04245,1.28918,.028929999,,,1.31795,1.04144,1.15333,,,-.00096999999,-.14274,,,.15343,.99918997,.072659999,.041170001
29229,"Wright, Missouri",3677.9797,18293,.72918999,.01245,.53461999,.035530001,.70108998,1.1006,.016419999,.64389002,.036559999,1.03748,.69047999,.82211,.54777998,.56704998,-.01536,-.26196,.02403,-.13551,.1134,.99616998,.077420004,.019090001
