year,state,county,subgroup_type,subgroup,environmental,environmental_quality
2014,08,029,all,All,97.41559681348345,1
2014,08,029,poverty,High Poverty,NA,NA
2014,08,029,poverty,Not High Poverty,97.50484999795358,1
2014,08,029,race-ethnicity,Majority Non-White,NA,NA
2014,08,029,race-ethnicity,"Majority White, Non-Hispanic",97.57589571337172,1
2014,08,029,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,031,all,All,34.59277632353336,1
2014,08,031,poverty,High Poverty,24.767942368302567,1
2014,08,031,poverty,Not High Poverty,35.77071933804885,1
2014,08,031,race-ethnicity,Majority Non-White,37.60577068685776,1
2014,08,031,race-ethnicity,"Majority White, Non-Hispanic",32.11862578246853,1
2014,08,031,race-ethnicity,Mixed Race and Ethnicity,33.46020214030916,1
2014,08,033,all,All,99,1
2014,08,033,poverty,High Poverty,NA,NA
2014,08,033,poverty,Not High Poverty,99,1
2014,08,033,race-ethnicity,Majority Non-White,NA,NA
2014,08,033,race-ethnicity,"Majority White, Non-Hispanic",99,1
2014,08,033,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,035,all,All,86.48400901952674,1
2014,08,035,poverty,High Poverty,NA,NA
2014,08,035,poverty,Not High Poverty,86.46297117207052,1
2014,08,035,race-ethnicity,Majority Non-White,NA,NA
2014,08,035,race-ethnicity,"Majority White, Non-Hispanic",86.66450693325753,1
2014,08,035,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,037,all,All,99.39229988704459,1
2014,08,037,poverty,High Poverty,NA,NA
2014,08,037,poverty,Not High Poverty,99.36981811170384,1
2014,08,037,race-ethnicity,Majority Non-White,99,1
2014,08,037,race-ethnicity,"Majority White, Non-Hispanic",99.63835873962974,1
2014,08,037,race-ethnicity,Mixed Race and Ethnicity,98.97707378074197,1
2014,08,039,all,All,98.8716500318539,1
2014,08,039,poverty,High Poverty,NA,NA
2014,08,039,poverty,Not High Poverty,98.84960324783171,1
2014,08,039,race-ethnicity,Majority Non-White,NA,NA
2014,08,039,race-ethnicity,"Majority White, Non-Hispanic",98.87951637184796,1
2014,08,039,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,041,all,All,90.97786921932084,1
2014,08,041,poverty,High Poverty,82.410741301059,1
2014,08,041,poverty,Not High Poverty,91.33498005601912,1
2014,08,041,race-ethnicity,Majority Non-White,77.07471306923362,1
2014,08,041,race-ethnicity,"Majority White, Non-Hispanic",93.19938980661601,1
2014,08,041,race-ethnicity,Mixed Race and Ethnicity,83.61077156917975,1
2014,08,043,all,All,99.14034002431792,1
2014,08,043,poverty,High Poverty,NA,NA
2014,08,043,poverty,Not High Poverty,99.11543688001088,1
2014,08,043,race-ethnicity,Majority Non-White,99.37247238742566,1
2014,08,043,race-ethnicity,"Majority White, Non-Hispanic",99.10729703176635,1
2014,08,043,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,045,all,All,89.47918283819067,1
2014,08,045,poverty,High Poverty,NA,NA
2014,08,045,poverty,Not High Poverty,89.5718707995601,1
2014,08,045,race-ethnicity,Majority Non-White,NA,NA
2014,08,045,race-ethnicity,"Majority White, Non-Hispanic",89.08551868823497,1
2014,08,045,race-ethnicity,Mixed Race and Ethnicity,86,1
2014,08,047,all,All,100,1
2014,08,047,poverty,High Poverty,NA,NA
2014,08,047,poverty,Not High Poverty,100,1
2014,08,047,race-ethnicity,Majority Non-White,NA,NA
2014,08,047,race-ethnicity,"Majority White, Non-Hispanic",100,1
2014,08,047,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,049,all,All,99.78961182483768,1
2014,08,049,poverty,High Poverty,NA,NA
2014,08,049,poverty,Not High Poverty,99.80101113832056,1
2014,08,049,race-ethnicity,Majority Non-White,NA,NA
2014,08,049,race-ethnicity,"Majority White, Non-Hispanic",99.81813199718155,1
2014,08,049,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,051,all,All,99.5995613752177,1
2014,08,051,poverty,High Poverty,NA,NA
2014,08,051,poverty,Not High Poverty,99.70503296886737,1
2014,08,051,race-ethnicity,Majority Non-White,NA,NA
2014,08,051,race-ethnicity,"Majority White, Non-Hispanic",99.62891196256216,1
2014,08,051,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,053,all,All,100,1
2014,08,053,poverty,High Poverty,NA,NA
2014,08,053,poverty,Not High Poverty,100,1
2014,08,053,race-ethnicity,Majority Non-White,NA,NA
2014,08,053,race-ethnicity,"Majority White, Non-Hispanic",100,1
2014,08,053,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,055,all,All,99.53709923664123,1
2014,08,055,poverty,High Poverty,NA,NA
2014,08,055,poverty,Not High Poverty,99.58138126009693,1
2014,08,055,race-ethnicity,Majority Non-White,99,1
2014,08,055,race-ethnicity,"Majority White, Non-Hispanic",100,1
2014,08,055,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,057,all,All,100,1
2014,08,057,poverty,High Poverty,NA,NA
2014,08,057,poverty,Not High Poverty,100,1
2014,08,057,race-ethnicity,Majority Non-White,NA,NA
2014,08,057,race-ethnicity,"Majority White, Non-Hispanic",100,1
2014,08,057,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,059,all,All,64.29177057356608,1
2014,08,059,poverty,High Poverty,NA,NA
2014,08,059,poverty,Not High Poverty,65.56976582898173,1
2014,08,059,race-ethnicity,Majority Non-White,4,1
2014,08,059,race-ethnicity,"Majority White, Non-Hispanic",67.91644947789999,1
2014,08,059,race-ethnicity,Mixed Race and Ethnicity,40.374044485315245,1
2014,08,061,all,All,99,1
2014,08,061,poverty,High Poverty,NA,NA
2014,08,061,poverty,Not High Poverty,99,1
2014,08,061,race-ethnicity,Majority Non-White,NA,NA
2014,08,061,race-ethnicity,"Majority White, Non-Hispanic",99,1
2014,08,061,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,063,all,All,98.30398916523023,1
2014,08,063,poverty,High Poverty,NA,NA
2014,08,063,poverty,Not High Poverty,98.32696046662346,1
2014,08,063,race-ethnicity,Majority Non-White,NA,NA
2014,08,063,race-ethnicity,"Majority White, Non-Hispanic",98.34579439252336,1
2014,08,063,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,065,all,All,100,1
2014,08,065,poverty,High Poverty,NA,NA
2014,08,065,poverty,Not High Poverty,100,1
2014,08,065,race-ethnicity,Majority Non-White,100,1
2014,08,065,race-ethnicity,"Majority White, Non-Hispanic",100,1
2014,08,065,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,067,all,All,96.87925095628675,1
2014,08,067,poverty,High Poverty,NA,NA
2014,08,067,poverty,Not High Poverty,96.83516483516483,1
2014,08,067,race-ethnicity,Majority Non-White,NA,NA
2014,08,067,race-ethnicity,"Majority White, Non-Hispanic",97.7678603749192,1
2014,08,067,race-ethnicity,Mixed Race and Ethnicity,90,1
2014,08,069,all,All,84.24207298473196,1
2014,08,069,poverty,High Poverty,86.07727333601179,1
2014,08,069,poverty,Not High Poverty,84.18263469515583,1
2014,08,069,race-ethnicity,Majority Non-White,92,1
2014,08,069,race-ethnicity,"Majority White, Non-Hispanic",84.25612319008546,1
2014,08,069,race-ethnicity,Mixed Race and Ethnicity,85,1
2014,08,071,all,All,98.82480221786463,1
2014,08,071,poverty,High Poverty,NA,NA
2014,08,071,poverty,Not High Poverty,98.82791088692728,1
2014,08,071,race-ethnicity,Majority Non-White,99,1
2014,08,071,race-ethnicity,"Majority White, Non-Hispanic",99,1
2014,08,071,race-ethnicity,Mixed Race and Ethnicity,98.68274764295334,1
2014,08,073,all,All,99,1
2014,08,073,poverty,High Poverty,NA,NA
2014,08,073,poverty,Not High Poverty,99,1
2014,08,073,race-ethnicity,Majority Non-White,NA,NA
2014,08,073,race-ethnicity,"Majority White, Non-Hispanic",99,1
2014,08,073,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,075,all,All,96.84082463280835,1
2014,08,075,poverty,High Poverty,NA,NA
2014,08,075,poverty,Not High Poverty,96.90563191418036,1
2014,08,075,race-ethnicity,Majority Non-White,NA,NA
2014,08,075,race-ethnicity,"Majority White, Non-Hispanic",96.89699356556467,1
2014,08,075,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,077,all,All,85.43217701970727,1
2014,08,077,poverty,High Poverty,NA,NA
2014,08,077,poverty,Not High Poverty,86.68063694582499,1
2014,08,077,race-ethnicity,Majority Non-White,NA,NA
2014,08,077,race-ethnicity,"Majority White, Non-Hispanic",85.60990953947369,1
2014,08,077,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,079,all,All,100,1
2014,08,079,poverty,High Poverty,NA,NA
2014,08,079,poverty,Not High Poverty,100,1
2014,08,079,race-ethnicity,Majority Non-White,NA,NA
2014,08,079,race-ethnicity,"Majority White, Non-Hispanic",100,1
2014,08,079,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,081,all,All,98.66506096643083,1
2014,08,081,poverty,High Poverty,NA,NA
2014,08,081,poverty,Not High Poverty,98.65860869565218,1
2014,08,081,race-ethnicity,Majority Non-White,NA,NA
2014,08,081,race-ethnicity,"Majority White, Non-Hispanic",98.6752878815573,1
2014,08,081,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,083,all,All,98.74711564785483,1
2014,08,083,poverty,High Poverty,NA,NA
2014,08,083,poverty,Not High Poverty,98.77009763442949,1
2014,08,083,race-ethnicity,Majority Non-White,99,1
2014,08,083,race-ethnicity,"Majority White, Non-Hispanic",98.78927793422241,1
2014,08,083,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,085,all,All,97.6066528066528,1
2014,08,085,poverty,High Poverty,NA,NA
2014,08,085,poverty,Not High Poverty,97.64891418301633,1
2014,08,085,race-ethnicity,Majority Non-White,NA,NA
2014,08,085,race-ethnicity,"Majority White, Non-Hispanic",97.93261736288208,1
2014,08,085,race-ethnicity,Mixed Race and Ethnicity,96,1
2014,08,087,all,All,94.1454025827394,1
2014,08,087,poverty,High Poverty,NA,NA
2014,08,087,poverty,Not High Poverty,94.2101443298969,1
2014,08,087,race-ethnicity,Majority Non-White,95,1
2014,08,087,race-ethnicity,"Majority White, Non-Hispanic",94.59400998336106,1
2014,08,087,race-ethnicity,Mixed Race and Ethnicity,93.41573143359032,1
2014,08,089,all,All,97.16016460025652,1
2014,08,089,poverty,High Poverty,97,1
2014,08,089,poverty,Not High Poverty,97.20405197469653,1
2014,08,089,race-ethnicity,Majority Non-White,97,1
2014,08,089,race-ethnicity,"Majority White, Non-Hispanic",97,1
2014,08,089,race-ethnicity,Mixed Race and Ethnicity,97.37518778167251,1
2014,08,091,all,All,100,1
2014,08,091,poverty,High Poverty,NA,NA
2014,08,091,poverty,Not High Poverty,100,1
2014,08,091,race-ethnicity,Majority Non-White,NA,NA
2014,08,091,race-ethnicity,"Majority White, Non-Hispanic",100,1
2014,08,091,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,093,all,All,100,1
2014,08,093,poverty,High Poverty,NA,NA
2014,08,093,poverty,Not High Poverty,100,1
2014,08,093,race-ethnicity,Majority Non-White,NA,NA
2014,08,093,race-ethnicity,"Majority White, Non-Hispanic",100,1
2014,08,093,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,095,all,All,98.31288483466362,1
2014,08,095,poverty,High Poverty,NA,NA
2014,08,095,poverty,Not High Poverty,98.34423897581793,1
2014,08,095,race-ethnicity,Majority Non-White,NA,NA
2014,08,095,race-ethnicity,"Majority White, Non-Hispanic",98.40978398983482,1
2014,08,095,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,097,all,All,100,1
2014,08,097,poverty,High Poverty,NA,NA
2014,08,097,poverty,Not High Poverty,100,1
2014,08,097,race-ethnicity,Majority Non-White,NA,NA
2014,08,097,race-ethnicity,"Majority White, Non-Hispanic",100,1
2014,08,097,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,099,all,All,97.20066348410066,1
2014,08,099,poverty,High Poverty,NA,NA
2014,08,099,poverty,Not High Poverty,97.25952,1
2014,08,099,race-ethnicity,Majority Non-White,NA,NA
2014,08,099,race-ethnicity,"Majority White, Non-Hispanic",98,1
2014,08,099,race-ethnicity,Mixed Race and Ethnicity,96.6806891025641,1
2014,08,101,all,All,89.47798851682975,1
2014,08,101,poverty,High Poverty,81.7421748203107,1
2014,08,101,poverty,Not High Poverty,90.34229907669926,1
2014,08,101,race-ethnicity,Majority Non-White,84.90513720485004,1
2014,08,101,race-ethnicity,"Majority White, Non-Hispanic",93.50312346758203,1
2014,08,101,race-ethnicity,Mixed Race and Ethnicity,88.88461459467231,1
2014,08,103,all,All,98.80828016026116,1
2014,08,103,poverty,High Poverty,NA,NA
2014,08,103,poverty,Not High Poverty,98.79230197099294,1
2014,08,103,race-ethnicity,Majority Non-White,NA,NA
2014,08,103,race-ethnicity,"Majority White, Non-Hispanic",98.74441730635031,1
2014,08,103,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,105,all,All,99.56824324324324,1
2014,08,105,poverty,High Poverty,NA,NA
2014,08,105,poverty,Not High Poverty,99.57264397905759,1
2014,08,105,race-ethnicity,Majority Non-White,99,1
2014,08,105,race-ethnicity,"Majority White, Non-Hispanic",100,1
2014,08,105,race-ethnicity,Mixed Race and Ethnicity,100,1
2014,08,107,all,All,99.2628051903705,1
2014,08,107,poverty,High Poverty,NA,NA
2014,08,107,poverty,Not High Poverty,99.26709453264489,1
2014,08,107,race-ethnicity,Majority Non-White,NA,NA
2014,08,107,race-ethnicity,"Majority White, Non-Hispanic",99.27678486997635,1
2014,08,107,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,109,all,All,100,1
2014,08,109,poverty,High Poverty,NA,NA
2014,08,109,poverty,Not High Poverty,100,1
2014,08,109,race-ethnicity,Majority Non-White,100,1
2014,08,109,race-ethnicity,"Majority White, Non-Hispanic",100,1
2014,08,109,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,111,all,All,100,1
2014,08,111,poverty,High Poverty,NA,NA
2014,08,111,poverty,Not High Poverty,100,1
2014,08,111,race-ethnicity,Majority Non-White,NA,NA
2014,08,111,race-ethnicity,"Majority White, Non-Hispanic",100,1
2014,08,111,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,113,all,All,100,1
2014,08,113,poverty,High Poverty,NA,NA
2014,08,113,poverty,Not High Poverty,100,1
2014,08,113,race-ethnicity,Majority Non-White,NA,NA
2014,08,113,race-ethnicity,"Majority White, Non-Hispanic",100,1
2014,08,113,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,115,all,All,99,1
2014,08,115,poverty,High Poverty,NA,NA
2014,08,115,poverty,Not High Poverty,99,1
2014,08,115,race-ethnicity,Majority Non-White,NA,NA
2014,08,115,race-ethnicity,"Majority White, Non-Hispanic",99,1
2014,08,115,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,117,all,All,100,1
2014,08,117,poverty,High Poverty,NA,NA
2014,08,117,poverty,Not High Poverty,100,1
2014,08,117,race-ethnicity,Majority Non-White,NA,NA
2014,08,117,race-ethnicity,"Majority White, Non-Hispanic",100,1
2014,08,117,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,119,all,All,99.68950905277576,1
2014,08,119,poverty,High Poverty,NA,NA
2014,08,119,poverty,Not High Poverty,99.69629284215435,1
2014,08,119,race-ethnicity,Majority Non-White,NA,NA
2014,08,119,race-ethnicity,"Majority White, Non-Hispanic",99.66415633937083,1
2014,08,119,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,121,all,All,99,1
2014,08,121,poverty,High Poverty,NA,NA
2014,08,121,poverty,Not High Poverty,99,1
2014,08,121,race-ethnicity,Majority Non-White,NA,NA
2014,08,121,race-ethnicity,"Majority White, Non-Hispanic",99,1
2014,08,121,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,08,123,all,All,45.381040948292124,1
2014,08,123,poverty,High Poverty,32.99935149156939,1
2014,08,123,poverty,Not High Poverty,46.45389832072338,1
2014,08,123,race-ethnicity,Majority Non-White,33.43995850263681,1
2014,08,123,race-ethnicity,"Majority White, Non-Hispanic",50.66534576701915,1
2014,08,123,race-ethnicity,Mixed Race and Ethnicity,39.349200561521215,1
2014,08,125,all,All,98.53193169479815,1
2014,08,125,poverty,High Poverty,NA,NA
2014,08,125,poverty,Not High Poverty,98.5426018983808,1
2014,08,125,race-ethnicity,Majority Non-White,NA,NA
2014,08,125,race-ethnicity,"Majority White, Non-Hispanic",98.50121561100448,1
2014,08,125,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,09,001,all,All,68.28845608344974,1
2014,09,001,poverty,High Poverty,58.08298388876628,1
2014,09,001,poverty,Not High Poverty,68.83539649481627,1
2014,09,001,race-ethnicity,Majority Non-White,60.29142401455632,1
2014,09,001,race-ethnicity,"Majority White, Non-Hispanic",72.52942192640894,1
2014,09,001,race-ethnicity,Mixed Race and Ethnicity,62.5626255315299,1
2014,09,003,all,All,66.77639869218409,1
2014,09,003,poverty,High Poverty,51.90286379511059,1
2014,09,003,poverty,Not High Poverty,68.26662182794036,1
2014,09,003,race-ethnicity,Majority Non-White,54.19484082752538,1
2014,09,003,race-ethnicity,"Majority White, Non-Hispanic",71.98517396133091,1
2014,09,003,race-ethnicity,Mixed Race and Ethnicity,63.719133895471394,1
2014,09,005,all,All,87.67929850380182,1
2014,09,005,poverty,High Poverty,NA,NA
2014,09,005,poverty,Not High Poverty,87.63121522116295,1
2014,09,005,race-ethnicity,Majority Non-White,NA,NA
2014,09,005,race-ethnicity,"Majority White, Non-Hispanic",87.69360168218684,1
2014,09,005,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,09,007,all,All,78.39262628825499,1
2014,09,007,poverty,High Poverty,NA,NA
2014,09,007,poverty,Not High Poverty,78.73384443937218,1
2014,09,007,race-ethnicity,Majority Non-White,NA,NA
2014,09,007,race-ethnicity,"Majority White, Non-Hispanic",79.40815270091939,1
2014,09,007,race-ethnicity,Mixed Race and Ethnicity,70.66766623207302,1
2014,09,009,all,All,72.78589535050767,1
2014,09,009,poverty,High Poverty,71.22458895705522,1
2014,09,009,poverty,Not High Poverty,73.07213544872911,1
2014,09,009,race-ethnicity,Majority Non-White,69.54457867519258,1
2014,09,009,race-ethnicity,"Majority White, Non-Hispanic",73.89699985434106,1
2014,09,009,race-ethnicity,Mixed Race and Ethnicity,73.57722835210326,1
2014,09,011,all,All,87.84599975918648,1
2014,09,011,poverty,High Poverty,86,1
2014,09,011,poverty,Not High Poverty,87.92291991327326,1
2014,09,011,race-ethnicity,Majority Non-White,87,1
2014,09,011,race-ethnicity,"Majority White, Non-Hispanic",88.20647962054828,1
2014,09,011,race-ethnicity,Mixed Race and Ethnicity,86.6433952080351,1
2014,09,013,all,All,82.51031520318422,1
2014,09,013,poverty,High Poverty,86,1
2014,09,013,poverty,Not High Poverty,82.21854736147965,1
2014,09,013,race-ethnicity,Majority Non-White,81,1
2014,09,013,race-ethnicity,"Majority White, Non-Hispanic",82.63996959331052,1
2014,09,013,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,09,015,all,All,87.98211468986923,1
2014,09,015,poverty,High Poverty,86,1
2014,09,015,poverty,Not High Poverty,88.20831628477904,1
2014,09,015,race-ethnicity,Majority Non-White,86,1
2014,09,015,race-ethnicity,"Majority White, Non-Hispanic",88.38837510660213,1
2014,09,015,race-ethnicity,Mixed Race and Ethnicity,86.28794296202175,1
2014,10,001,all,All,73.61407238008802,1
2014,10,001,poverty,High Poverty,65,1
2014,10,001,poverty,Not High Poverty,73.90316843563848,1
2014,10,001,race-ethnicity,Majority Non-White,70.21603711066932,1
2014,10,001,race-ethnicity,"Majority White, Non-Hispanic",76.10809194223704,1
2014,10,001,race-ethnicity,Mixed Race and Ethnicity,68.83339627986025,1
2014,10,003,all,All,49.90847784906366,1
2014,10,003,poverty,High Poverty,39.36924778761062,1
2014,10,003,poverty,Not High Poverty,50.6976672812036,1
2014,10,003,race-ethnicity,Majority Non-White,37.119128799369044,1
2014,10,003,race-ethnicity,"Majority White, Non-Hispanic",54.11358201421585,1
2014,10,003,race-ethnicity,Mixed Race and Ethnicity,48.07959474251665,1
2014,10,005,all,All,85.12751243024094,1
2014,10,005,poverty,High Poverty,NA,NA
2014,10,005,poverty,Not High Poverty,85.25900974820496,1
2014,10,005,race-ethnicity,Majority Non-White,82,1
2014,10,005,race-ethnicity,"Majority White, Non-Hispanic",85.63226048675628,1
2014,10,005,race-ethnicity,Mixed Race and Ethnicity,83.73249637856108,1
2014,11,001,all,All,20.228647260057816,1
2014,11,001,poverty,High Poverty,23.535891647855532,1
2014,11,001,poverty,Not High Poverty,19.927943010330342,1
2014,11,001,race-ethnicity,Majority Non-White,22.099452087926398,1
2014,11,001,race-ethnicity,"Majority White, Non-Hispanic",19.370582067150522,1
2014,11,001,race-ethnicity,Mixed Race and Ethnicity,14.942122788483397,1
2014,12,001,all,All,28.85256932224866,1
2014,12,001,poverty,High Poverty,22.49039214290798,1
2014,12,001,poverty,Not High Poverty,31.20336138860484,1
2014,12,001,race-ethnicity,Majority Non-White,26.578903267852155,1
2014,12,001,race-ethnicity,"Majority White, Non-Hispanic",30.754398667164924,1
2014,12,001,race-ethnicity,Mixed Race and Ethnicity,23.999117718419832,1
2014,12,003,all,All,38.901984698968846,1
2014,12,003,poverty,High Poverty,NA,NA
2014,12,003,poverty,Not High Poverty,38.81118633791431,1
2014,12,003,race-ethnicity,Majority Non-White,NA,NA
2014,12,003,race-ethnicity,"Majority White, Non-Hispanic",38.84815247684977,1
2014,12,003,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,12,005,all,All,43.62445950008093,1
2014,12,005,poverty,High Poverty,NA,NA
2014,12,005,poverty,Not High Poverty,43.78214594650704,1
2014,12,005,race-ethnicity,Majority Non-White,39.30683624801272,1
2014,12,005,race-ethnicity,"Majority White, Non-Hispanic",44.13562836016207,1
2014,12,005,race-ethnicity,Mixed Race and Ethnicity,42.41764759558354,1
2014,12,007,all,All,42.38066202090592,1
2014,12,007,poverty,High Poverty,NA,NA
2014,12,007,poverty,Not High Poverty,42.32494540917126,1
2014,12,007,race-ethnicity,Majority Non-White,NA,NA
2014,12,007,race-ethnicity,"Majority White, Non-Hispanic",42.49186415831908,1
2014,12,007,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,12,009,all,All,63.021313885634854,1
2014,12,009,poverty,High Poverty,63.3353969410051,1
2014,12,009,poverty,Not High Poverty,63.20926650334832,1
2014,12,009,race-ethnicity,Majority Non-White,61.02247396309154,1
2014,12,009,race-ethnicity,"Majority White, Non-Hispanic",64.01579747522028,1
2014,12,009,race-ethnicity,Mixed Race and Ethnicity,57.784906807856046,1
2014,12,011,all,All,50.791727286699654,1
2014,12,011,poverty,High Poverty,58.850223269660134,1
2014,12,011,poverty,Not High Poverty,50.80112424863024,1
2014,12,011,race-ethnicity,Majority Non-White,44.74603190890541,1
2014,12,011,race-ethnicity,"Majority White, Non-Hispanic",64.85486653227443,1
2014,12,011,race-ethnicity,Mixed Race and Ethnicity,50.36484862462186,1
2014,12,013,all,All,26.73562120488504,1
2014,12,013,poverty,High Poverty,NA,NA
2014,12,013,poverty,Not High Poverty,26.933991363355954,1
2014,12,013,race-ethnicity,Majority Non-White,NA,NA
2014,12,013,race-ethnicity,"Majority White, Non-Hispanic",26.90550555849656,1
2014,12,013,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,12,015,all,All,59.42699094703679,1
2014,12,015,poverty,High Poverty,NA,NA
2014,12,015,poverty,Not High Poverty,59.87393071997591,1
2014,12,015,race-ethnicity,Majority Non-White,NA,NA
2014,12,015,race-ethnicity,"Majority White, Non-Hispanic",60.14601578704771,1
2014,12,015,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,12,017,all,All,45.216210801954624,1
2014,12,017,poverty,High Poverty,NA,NA
2014,12,017,poverty,Not High Poverty,45.230002118045746,1
2014,12,017,race-ethnicity,Majority Non-White,NA,NA
2014,12,017,race-ethnicity,"Majority White, Non-Hispanic",45.325951501525616,1
2014,12,017,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,12,019,all,All,38.356708130632015,1
2014,12,019,poverty,High Poverty,NA,NA
2014,12,019,poverty,Not High Poverty,38.13912822085535,1
2014,12,019,race-ethnicity,Majority Non-White,NA,NA
2014,12,019,race-ethnicity,"Majority White, Non-Hispanic",39.16726628793039,1
2014,12,019,race-ethnicity,Mixed Race and Ethnicity,37.330162658211535,1
2014,12,021,all,All,64.85725347859625,1
2014,12,021,poverty,High Poverty,51.48826159865847,1
2014,12,021,poverty,Not High Poverty,65.66597904565441,1
2014,12,021,race-ethnicity,Majority Non-White,58.817708711104665,1
2014,12,021,race-ethnicity,"Majority White, Non-Hispanic",67.9815162817796,1
2014,12,021,race-ethnicity,Mixed Race and Ethnicity,60.11319236116192,1
2014,12,023,all,All,33.38002128225592,1
2014,12,023,poverty,High Poverty,NA,NA
2014,12,023,poverty,Not High Poverty,33.418457398393286,1
2014,12,023,race-ethnicity,Majority Non-White,NA,NA
2014,12,023,race-ethnicity,"Majority White, Non-Hispanic",33.94023394074146,1
2014,12,023,race-ethnicity,Mixed Race and Ethnicity,32.18158645384475,1
2014,12,027,all,All,39.07474486129079,1
2014,12,027,poverty,High Poverty,36.940377358490565,1
2014,12,027,poverty,Not High Poverty,39.85298331798178,1
2014,12,027,race-ethnicity,Majority Non-White,37.29299805501528,1
2014,12,027,race-ethnicity,"Majority White, Non-Hispanic",42.240614764424286,1
2014,12,027,race-ethnicity,Mixed Race and Ethnicity,36,1
2014,12,029,all,All,49.713081737621614,1
2014,12,029,poverty,High Poverty,NA,NA
2014,12,029,poverty,Not High Poverty,49.87149532710281,1
2014,12,029,race-ethnicity,Majority Non-White,NA,NA
2014,12,029,race-ethnicity,"Majority White, Non-Hispanic",49.75603062256247,1
2014,12,029,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,12,031,all,All,31.094101617939256,1
2014,12,031,poverty,High Poverty,17.79816980172852,1
2014,12,031,poverty,Not High Poverty,32.28100141988451,1
2014,12,031,race-ethnicity,Majority Non-White,26.465982152754684,1
2014,12,031,race-ethnicity,"Majority White, Non-Hispanic",35.275394059532566,1
2014,12,031,race-ethnicity,Mixed Race and Ethnicity,28.027459873027365,1
2014,12,033,all,All,36.10579778295884,1
2014,12,033,poverty,High Poverty,43.046370967741936,1
2014,12,033,poverty,Not High Poverty,35.47091223223449,1
2014,12,033,race-ethnicity,Majority Non-White,41.46075036075036,1
2014,12,033,race-ethnicity,"Majority White, Non-Hispanic",36.555668756367545,1
2014,12,033,race-ethnicity,Mixed Race and Ethnicity,32.00721482771489,1
2014,12,035,all,All,62.29146221786065,1
2014,12,035,poverty,High Poverty,NA,NA
2014,12,035,poverty,Not High Poverty,62.505473740673914,1
2014,12,035,race-ethnicity,Majority Non-White,NA,NA
2014,12,035,race-ethnicity,"Majority White, Non-Hispanic",62.972499788892954,1
2014,12,035,race-ethnicity,Mixed Race and Ethnicity,57,1
2014,12,037,all,All,66.57064283258852,1
2014,12,037,poverty,High Poverty,NA,NA
2014,12,037,poverty,Not High Poverty,69.08500400962309,1
2014,12,037,race-ethnicity,Majority Non-White,NA,NA
2014,12,037,race-ethnicity,"Majority White, Non-Hispanic",67.51096563011457,1
2014,12,037,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2014,12,039,all,All,17.848266296809985,1
2014,12,039,poverty,High Poverty,18.57139593328764,1
2014,12,039,poverty,Not High Poverty,17.552270125906144,1
2014,12,039,race-ethnicity,Majority Non-White,16.486495373197425,1
