year,state,place,subgroup_type,subgroup,environmental,environmental_quality
2018,48,53388,race-ethnicity,Majority Non-White,87.65613103339645,1
2018,48,53388,race-ethnicity,"Majority White, Non-Hispanic",95,1
2018,48,53388,race-ethnicity,Mixed Race and Ethnicity,78.19589948419419,1
2018,48,56000,all,All,2.9837987520210336,1
2018,48,56000,poverty,High Poverty,5,1
2018,48,56000,poverty,Not High Poverty,2.8880210352203277,1
2018,48,56000,race-ethnicity,Majority Non-White,3.2284839278310753,1
2018,48,56000,race-ethnicity,"Majority White, Non-Hispanic",0.8147547645043943,1
2018,48,56000,race-ethnicity,Mixed Race and Ethnicity,3.432176754534422,1
2018,48,56348,all,All,26.10869797570514,1
2018,48,56348,poverty,High Poverty,NA,NA
2018,48,56348,poverty,Not High Poverty,26.04341710867084,1
2018,48,56348,race-ethnicity,Majority Non-White,36,1
2018,48,56348,race-ethnicity,"Majority White, Non-Hispanic",22.02287069442035,1
2018,48,56348,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,48,57200,all,All,76,1
2018,48,57200,poverty,High Poverty,76,1
2018,48,57200,poverty,Not High Poverty,76,1
2018,48,57200,race-ethnicity,Majority Non-White,76,1
2018,48,57200,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,48,57200,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,48,58016,all,All,40.36837752352084,1
2018,48,58016,poverty,High Poverty,NA,NA
2018,48,58016,poverty,Not High Poverty,40.416459896000404,1
2018,48,58016,race-ethnicity,Majority Non-White,40,1
2018,48,58016,race-ethnicity,"Majority White, Non-Hispanic",40.63271941894564,1
2018,48,58016,race-ethnicity,Mixed Race and Ethnicity,40.22862948813775,1
2018,48,61796,all,All,36.90469760073559,1
2018,48,61796,poverty,High Poverty,NA,NA
2018,48,61796,poverty,Not High Poverty,37.129358718043285,1
2018,48,61796,race-ethnicity,Majority Non-White,34.5542570951586,1
2018,48,61796,race-ethnicity,"Majority White, Non-Hispanic",36.0855405347122,1
2018,48,61796,race-ethnicity,Mixed Race and Ethnicity,40,1
2018,48,63500,all,All,62.7561260348976,1
2018,48,63500,poverty,High Poverty,NA,NA
2018,48,63500,poverty,Not High Poverty,63.20939846826984,1
2018,48,63500,race-ethnicity,Majority Non-White,66.16233667361331,1
2018,48,63500,race-ethnicity,"Majority White, Non-Hispanic",63.72636630744895,1
2018,48,63500,race-ethnicity,Mixed Race and Ethnicity,59.90288729373429,1
2018,48,64472,all,All,74.52769220113026,1
2018,48,64472,poverty,High Poverty,NA,NA
2018,48,64472,poverty,Not High Poverty,74.39830721386157,1
2018,48,64472,race-ethnicity,Majority Non-White,60.16264779970446,1
2018,48,64472,race-ethnicity,"Majority White, Non-Hispanic",88.52883702777714,1
2018,48,64472,race-ethnicity,Mixed Race and Ethnicity,73.94314538066392,1
2018,48,65000,all,All,64.26212906703371,1
2018,48,65000,poverty,High Poverty,60.9309637956687,1
2018,48,65000,poverty,Not High Poverty,64.69643977243828,1
2018,48,65000,race-ethnicity,Majority Non-White,64.40357242949341,1
2018,48,65000,race-ethnicity,"Majority White, Non-Hispanic",62.34211446703383,1
2018,48,65000,race-ethnicity,Mixed Race and Ethnicity,63.11313210220171,1
2018,48,70808,all,All,48.83322881067935,1
2018,48,70808,poverty,High Poverty,NA,NA
2018,48,70808,poverty,Not High Poverty,48.92239396692124,1
2018,48,70808,race-ethnicity,Majority Non-White,49,1
2018,48,70808,race-ethnicity,"Majority White, Non-Hispanic",48.89980245688804,1
2018,48,70808,race-ethnicity,Mixed Race and Ethnicity,48.79359063542406,1
2018,48,72176,all,All,60.26645785926476,1
2018,48,72176,poverty,High Poverty,60.96862467185962,1
2018,48,72176,poverty,Not High Poverty,60.44082189613765,1
2018,48,72176,race-ethnicity,Majority Non-White,59.362083609583024,1
2018,48,72176,race-ethnicity,"Majority White, Non-Hispanic",67.11084793838366,1
2018,48,72176,race-ethnicity,Mixed Race and Ethnicity,56.1900169780115,1
2018,48,74144,all,All,40.406986445443344,1
2018,48,74144,poverty,High Poverty,40,1
2018,48,74144,poverty,Not High Poverty,40.65972684532236,1
2018,48,74144,race-ethnicity,Majority Non-White,39.166756825672515,1
2018,48,74144,race-ethnicity,"Majority White, Non-Hispanic",42.00150465555932,1
2018,48,74144,race-ethnicity,Mixed Race and Ethnicity,40,1
2018,48,76000,all,All,54.786777834300004,1
2018,48,76000,poverty,High Poverty,53.420344699621886,1
2018,48,76000,poverty,Not High Poverty,55.56961634767043,1
2018,48,76000,race-ethnicity,Majority Non-White,55,1
2018,48,76000,race-ethnicity,"Majority White, Non-Hispanic",55.688759226148875,1
2018,48,76000,race-ethnicity,Mixed Race and Ethnicity,53.93446737644516,1
2018,48,79000,all,All,56.07403534707187,1
2018,48,79000,poverty,High Poverty,55,1
2018,48,79000,poverty,Not High Poverty,60.080610781466156,1
2018,48,79000,race-ethnicity,Majority Non-White,57.93996831951711,1
2018,48,79000,race-ethnicity,"Majority White, Non-Hispanic",53.18406759705056,1
2018,48,79000,race-ethnicity,Mixed Race and Ethnicity,60.91594899533821,1
2018,49,43660,all,All,61.97411622060972,1
2018,49,43660,poverty,High Poverty,NA,NA
2018,49,43660,poverty,Not High Poverty,62.08201703624464,1
2018,49,43660,race-ethnicity,Majority Non-White,NA,NA
2018,49,43660,race-ethnicity,"Majority White, Non-Hispanic",62.65454884733158,1
2018,49,43660,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,49,44320,all,All,44.24244488671292,1
2018,49,44320,poverty,High Poverty,NA,NA
2018,49,44320,poverty,Not High Poverty,44.20031916756464,1
2018,49,44320,race-ethnicity,Majority Non-White,NA,NA
2018,49,44320,race-ethnicity,"Majority White, Non-Hispanic",44.226545177745116,1
2018,49,44320,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,49,55980,all,All,69.29601913131381,1
2018,49,55980,poverty,High Poverty,55,1
2018,49,55980,poverty,Not High Poverty,71.35360813813409,1
2018,49,55980,race-ethnicity,Majority Non-White,55,1
2018,49,55980,race-ethnicity,"Majority White, Non-Hispanic",74.90081068677557,1
2018,49,55980,race-ethnicity,Mixed Race and Ethnicity,63.834755001740305,1
2018,49,57300,all,All,50.86532648764914,1
2018,49,57300,poverty,High Poverty,NA,NA
2018,49,57300,poverty,Not High Poverty,51.01097423638058,1
2018,49,57300,race-ethnicity,Majority Non-White,NA,NA
2018,49,57300,race-ethnicity,"Majority White, Non-Hispanic",51.17432436462403,1
2018,49,57300,race-ethnicity,Mixed Race and Ethnicity,49,1
2018,49,62470,all,All,50.76339101280736,1
2018,49,62470,poverty,High Poverty,51.79083796776322,1
2018,49,62470,poverty,Not High Poverty,49.83589576382541,1
2018,49,62470,race-ethnicity,Majority Non-White,NA,NA
2018,49,62470,race-ethnicity,"Majority White, Non-Hispanic",51.03423423415418,1
2018,49,62470,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,49,65330,all,All,76,1
2018,49,65330,poverty,High Poverty,NA,NA
2018,49,65330,poverty,Not High Poverty,76,1
2018,49,65330,race-ethnicity,Majority Non-White,NA,NA
2018,49,65330,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,49,65330,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,49,67000,all,All,35.709290351217916,1
2018,49,67000,poverty,High Poverty,NA,NA
2018,49,67000,poverty,Not High Poverty,36.77414055963965,1
2018,49,67000,race-ethnicity,Majority Non-White,13.096328505539997,1
2018,49,67000,race-ethnicity,"Majority White, Non-Hispanic",45.418230966379305,1
2018,49,67000,race-ethnicity,Mixed Race and Ethnicity,24.738177403539357,1
2018,49,67440,all,All,51.60316780770205,1
2018,49,67440,poverty,High Poverty,NA,NA
2018,49,67440,poverty,Not High Poverty,51.790050114001694,1
2018,49,67440,race-ethnicity,Majority Non-White,NA,NA
2018,49,67440,race-ethnicity,"Majority White, Non-Hispanic",52.91401929499067,1
2018,49,67440,race-ethnicity,Mixed Race and Ethnicity,25,1
2018,49,70850,all,All,28.457689443503487,1
2018,49,70850,poverty,High Poverty,NA,NA
2018,49,70850,poverty,Not High Poverty,28.393370618709078,1
2018,49,70850,race-ethnicity,Majority Non-White,NA,NA
2018,49,70850,race-ethnicity,"Majority White, Non-Hispanic",28.680826456665844,1
2018,49,70850,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,49,82950,all,All,17.514446158816256,1
2018,49,82950,poverty,High Poverty,NA,NA
2018,49,82950,poverty,Not High Poverty,17.377203418736435,1
2018,49,82950,race-ethnicity,Majority Non-White,NA,NA
2018,49,82950,race-ethnicity,"Majority White, Non-Hispanic",18.731885551122016,1
2018,49,82950,race-ethnicity,Mixed Race and Ethnicity,1,1
2018,49,83470,all,All,12.88295623246677,1
2018,49,83470,poverty,High Poverty,NA,NA
2018,49,83470,poverty,Not High Poverty,12.91389756292292,1
2018,49,83470,race-ethnicity,Majority Non-White,10.742881295485939,1
2018,49,83470,race-ethnicity,"Majority White, Non-Hispanic",15.855051770311496,1
2018,49,83470,race-ethnicity,Mixed Race and Ethnicity,13.112671219825812,1
2018,51,01000,all,All,24.072207582373196,1
2018,51,01000,poverty,High Poverty,NA,NA
2018,51,01000,poverty,Not High Poverty,24.030635685174403,1
2018,51,01000,race-ethnicity,Majority Non-White,24.22982283464567,1
2018,51,01000,race-ethnicity,"Majority White, Non-Hispanic",23.844031485839487,1
2018,51,01000,race-ethnicity,Mixed Race and Ethnicity,24.417349857006673,1
2018,51,16000,all,All,54.40473915261422,1
2018,51,16000,poverty,High Poverty,NA,NA
2018,51,16000,poverty,Not High Poverty,54.550040934108246,1
2018,51,16000,race-ethnicity,Majority Non-White,52.25146968139774,1
2018,51,16000,race-ethnicity,"Majority White, Non-Hispanic",56.44435615090627,1
2018,51,16000,race-ethnicity,Mixed Race and Ethnicity,52.81885621469611,1
2018,51,35000,all,All,51.111229642884794,1
2018,51,35000,poverty,High Poverty,49,1
2018,51,35000,poverty,Not High Poverty,51.55521757228395,1
2018,51,35000,race-ethnicity,Majority Non-White,49.419685020495244,1
2018,51,35000,race-ethnicity,"Majority White, Non-Hispanic",50.97818937164618,1
2018,51,35000,race-ethnicity,Mixed Race and Ethnicity,53.6501446790269,1
2018,51,47672,all,All,39.56359325605901,1
2018,51,47672,poverty,High Poverty,28.02558635394456,1
2018,51,47672,poverty,Not High Poverty,42.161323033791646,1
2018,51,47672,race-ethnicity,Majority Non-White,32.137026239067055,1
2018,51,47672,race-ethnicity,"Majority White, Non-Hispanic",43.090507234854506,1
2018,51,47672,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,51,56000,all,All,48.533661477881004,1
2018,51,56000,poverty,High Poverty,49,1
2018,51,56000,poverty,Not High Poverty,48.315943630837246,1
2018,51,56000,race-ethnicity,Majority Non-White,48.60584950413686,1
2018,51,56000,race-ethnicity,"Majority White, Non-Hispanic",48.138091720179574,1
2018,51,56000,race-ethnicity,Mixed Race and Ethnicity,48.88440741069054,1
2018,51,57000,all,All,44.41644678979771,1
2018,51,57000,poverty,High Poverty,50.07895937927887,1
2018,51,57000,poverty,Not High Poverty,46.50655183128814,1
2018,51,57000,race-ethnicity,Majority Non-White,50.39284361290007,1
2018,51,57000,race-ethnicity,"Majority White, Non-Hispanic",49.47229088947818,1
2018,51,57000,race-ethnicity,Mixed Race and Ethnicity,34.13584489614,1
2018,51,64000,all,All,53.15639328094344,1
2018,51,64000,poverty,High Poverty,49,1
2018,51,64000,poverty,Not High Poverty,53.575966510711645,1
2018,51,64000,race-ethnicity,Majority Non-White,52.57111377245509,1
2018,51,64000,race-ethnicity,"Majority White, Non-Hispanic",54.68205876984851,1
2018,51,64000,race-ethnicity,Mixed Race and Ethnicity,52.64631504487378,1
2018,51,67000,all,All,14.429019521443438,1
2018,51,67000,poverty,High Poverty,10.159222776953177,1
2018,51,67000,poverty,Not High Poverty,15.389802514106135,1
2018,51,67000,race-ethnicity,Majority Non-White,12.619872482797803,1
2018,51,67000,race-ethnicity,"Majority White, Non-Hispanic",15.671069025666583,1
2018,51,67000,race-ethnicity,Mixed Race and Ethnicity,17.505167567567568,1
2018,51,68000,all,All,42.461109639372964,1
2018,51,68000,poverty,High Poverty,46.401826484018265,1
2018,51,68000,poverty,Not High Poverty,42.33305646538889,1
2018,51,68000,race-ethnicity,Majority Non-White,42.90208565515045,1
2018,51,68000,race-ethnicity,"Majority White, Non-Hispanic",42.86585664920299,1
2018,51,68000,race-ethnicity,Mixed Race and Ethnicity,41.50112275449102,1
2018,51,76432,all,All,57.75390887779024,1
2018,51,76432,poverty,High Poverty,NA,NA
2018,51,76432,poverty,Not High Poverty,57.741005224612714,1
2018,51,76432,race-ethnicity,Majority Non-White,55,1
2018,51,76432,race-ethnicity,"Majority White, Non-Hispanic",59.87585291887794,1
2018,51,76432,race-ethnicity,Mixed Race and Ethnicity,55,1
2018,51,82000,all,All,52.179280840196746,1
2018,51,82000,poverty,High Poverty,55,1
2018,51,82000,poverty,Not High Poverty,52.682640251974256,1
2018,51,82000,race-ethnicity,Majority Non-White,54.03322350356947,1
2018,51,82000,race-ethnicity,"Majority White, Non-Hispanic",53.938146606106486,1
2018,51,82000,race-ethnicity,Mixed Race and Ethnicity,49.57778000635143,1
2018,53,03180,all,All,7.935075094316641,1
2018,53,03180,poverty,High Poverty,NA,NA
2018,53,03180,poverty,Not High Poverty,8.013722452679287,1
2018,53,03180,race-ethnicity,Majority Non-White,7,1
2018,53,03180,race-ethnicity,"Majority White, Non-Hispanic",8.54012661666258,1
2018,53,03180,race-ethnicity,Mixed Race and Ethnicity,7.467220062304882,1
2018,53,05210,all,All,12.003248645287373,1
2018,53,05210,poverty,High Poverty,NA,NA
2018,53,05210,poverty,Not High Poverty,12.044212935710162,1
2018,53,05210,race-ethnicity,Majority Non-White,11.579754798125682,1
2018,53,05210,race-ethnicity,"Majority White, Non-Hispanic",12.199826508971427,1
2018,53,05210,race-ethnicity,Mixed Race and Ethnicity,12.140762165727914,1
2018,53,05280,all,All,52.71281117209474,1
2018,53,05280,poverty,High Poverty,49,1
2018,53,05280,poverty,Not High Poverty,53.87478309305873,1
2018,53,05280,race-ethnicity,Majority Non-White,NA,NA
2018,53,05280,race-ethnicity,"Majority White, Non-Hispanic",52.64575395059382,1
2018,53,05280,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,53,22640,all,All,17.198677995946337,1
2018,53,22640,poverty,High Poverty,NA,NA
2018,53,22640,poverty,Not High Poverty,17.17048765541384,1
2018,53,22640,race-ethnicity,Majority Non-White,17,1
2018,53,22640,race-ethnicity,"Majority White, Non-Hispanic",17.242814161616835,1
2018,53,22640,race-ethnicity,Mixed Race and Ethnicity,17,1
2018,53,23515,all,All,7.637504642256308,1
2018,53,23515,poverty,High Poverty,NA,NA
2018,53,23515,poverty,Not High Poverty,7.719036788843225,1
2018,53,23515,race-ethnicity,Majority Non-White,4.686236272195423,1
2018,53,23515,race-ethnicity,"Majority White, Non-Hispanic",7,1
2018,53,23515,race-ethnicity,Mixed Race and Ethnicity,8.430215920191644,1
2018,53,35275,all,All,49.28355579763301,1
2018,53,35275,poverty,High Poverty,NA,NA
2018,53,35275,poverty,Not High Poverty,49.30915143588903,1
2018,53,35275,race-ethnicity,Majority Non-White,NA,NA
2018,53,35275,race-ethnicity,"Majority White, Non-Hispanic",49.46805036418976,1
2018,53,35275,race-ethnicity,Mixed Race and Ethnicity,49.00000000000001,1
2018,53,35415,all,All,10.870756119062307,1
2018,53,35415,poverty,High Poverty,NA,NA
2018,53,35415,poverty,Not High Poverty,10.923590141976957,1
2018,53,35415,race-ethnicity,Majority Non-White,10.79604743083004,1
2018,53,35415,race-ethnicity,"Majority White, Non-Hispanic",12.203206310499656,1
2018,53,35415,race-ethnicity,Mixed Race and Ethnicity,10.792888413009132,1
2018,53,35940,all,All,13.060606856151008,1
2018,53,35940,poverty,High Poverty,NA,NA
2018,53,35940,poverty,Not High Poverty,13.098640889728236,1
2018,53,35940,race-ethnicity,Majority Non-White,NA,NA
2018,53,35940,race-ethnicity,"Majority White, Non-Hispanic",13.134194099957353,1
2018,53,35940,race-ethnicity,Mixed Race and Ethnicity,12.916107687640713,1
2018,53,53545,all,All,49.00000000000001,1
2018,53,53545,poverty,High Poverty,NA,NA
2018,53,53545,poverty,Not High Poverty,49,1
2018,53,53545,race-ethnicity,Majority Non-White,49,1
2018,53,53545,race-ethnicity,"Majority White, Non-Hispanic",49,1
2018,53,53545,race-ethnicity,Mixed Race and Ethnicity,48.99999999999999,1
2018,53,57745,all,All,10.723623590124177,1
2018,53,57745,poverty,High Poverty,NA,NA
2018,53,57745,poverty,Not High Poverty,10.745192653250628,1
2018,53,57745,race-ethnicity,Majority Non-White,9.071506496502009,1
2018,53,57745,race-ethnicity,"Majority White, Non-Hispanic",14,1
2018,53,57745,race-ethnicity,Mixed Race and Ethnicity,11.854784916024611,1
2018,53,63000,all,All,10.876536271695162,1
2018,53,63000,poverty,High Poverty,8.131850244167119,1
2018,53,63000,poverty,Not High Poverty,11.043949564110303,1
2018,53,63000,race-ethnicity,Majority Non-White,9.237632586164827,1
2018,53,63000,race-ethnicity,"Majority White, Non-Hispanic",11.461959362118877,1
2018,53,63000,race-ethnicity,Mixed Race and Ethnicity,10.352838942273165,1
2018,53,67000,all,All,16.64569598753409,1
2018,53,67000,poverty,High Poverty,12.564056939501778,1
2018,53,67000,poverty,Not High Poverty,17.288754334348692,1
2018,53,67000,race-ethnicity,Majority Non-White,NA,NA
2018,53,67000,race-ethnicity,"Majority White, Non-Hispanic",16.913992340578464,1
2018,53,67000,race-ethnicity,Mixed Race and Ethnicity,17,1
2018,53,67167,all,All,23.63496634015605,1
2018,53,67167,poverty,High Poverty,NA,NA
2018,53,67167,poverty,Not High Poverty,23.98701844683433,1
2018,53,67167,race-ethnicity,Majority Non-White,NA,NA
2018,53,67167,race-ethnicity,"Majority White, Non-Hispanic",23.767148406421338,1
2018,53,67167,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,53,70000,all,All,14.509113936332275,1
2018,53,70000,poverty,High Poverty,10.791832778876547,1
2018,53,70000,poverty,Not High Poverty,14.759032843557303,1
2018,53,70000,race-ethnicity,Majority Non-White,13.425528721115208,1
2018,53,70000,race-ethnicity,"Majority White, Non-Hispanic",15.95539926038382,1
2018,53,70000,race-ethnicity,Mixed Race and Ethnicity,13.310771217012183,1
2018,53,74060,all,All,16.961523824447482,1
2018,53,74060,poverty,High Poverty,NA,NA
2018,53,74060,poverty,Not High Poverty,16.979312865337093,1
2018,53,74060,race-ethnicity,Majority Non-White,NA,NA
2018,53,74060,race-ethnicity,"Majority White, Non-Hispanic",16.849989189148967,1
2018,53,74060,race-ethnicity,Mixed Race and Ethnicity,17.351255780926127,1
2018,53,80010,all,All,47.19968581409649,1
2018,53,80010,poverty,High Poverty,47,1
2018,53,80010,poverty,Not High Poverty,47.24460426549057,1
2018,53,80010,race-ethnicity,Majority Non-White,47,1
2018,53,80010,race-ethnicity,"Majority White, Non-Hispanic",47.009246064020914,1
2018,53,80010,race-ethnicity,Mixed Race and Ethnicity,48.098730974172184,1
2018,55,02375,all,All,60.804847143971884,1
2018,55,02375,poverty,High Poverty,NA,NA
2018,55,02375,poverty,Not High Poverty,61.27624079872406,1
2018,55,02375,race-ethnicity,Majority Non-White,NA,NA
2018,55,02375,race-ethnicity,"Majority White, Non-Hispanic",60.97308266692573,1
2018,55,02375,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,55,31000,all,All,72.76590080960096,1
2018,55,31000,poverty,High Poverty,76,1
2018,55,31000,poverty,Not High Poverty,72.83277653041496,1
2018,55,31000,race-ethnicity,Majority Non-White,58.209586945436,1
2018,55,31000,race-ethnicity,"Majority White, Non-Hispanic",75.65624098277958,1
2018,55,31000,race-ethnicity,Mixed Race and Ethnicity,66.36230454993661,1
2018,55,39225,all,All,74.62564508247671,1
2018,55,39225,poverty,High Poverty,74,1
2018,55,39225,poverty,Not High Poverty,74.63281970209538,1
2018,55,39225,race-ethnicity,Majority Non-White,74,1
2018,55,39225,race-ethnicity,"Majority White, Non-Hispanic",74.61117355653285,1
2018,55,39225,race-ethnicity,Mixed Race and Ethnicity,74.8321491379263,1
2018,55,48000,all,All,70.69365972589355,1
2018,55,48000,poverty,High Poverty,76,1
2018,55,48000,poverty,Not High Poverty,69.89603117155362,1
2018,55,48000,race-ethnicity,Majority Non-White,65.03030286071653,1
2018,55,48000,race-ethnicity,"Majority White, Non-Hispanic",71.63292001679753,1
2018,55,48000,race-ethnicity,Mixed Race and Ethnicity,67.78342970609778,1
2018,55,53000,all,All,57.15862375112133,1
2018,55,53000,poverty,High Poverty,53.04288376573068,1
2018,55,53000,poverty,Not High Poverty,57.907503870075274,1
2018,55,53000,race-ethnicity,Majority Non-White,56.0628333238885,1
2018,55,53000,race-ethnicity,"Majority White, Non-Hispanic",60.33198444411342,1
2018,55,53000,race-ethnicity,Mixed Race and Ethnicity,55.785301907284264,1
2018,55,66000,all,All,73.86355256560597,1
2018,55,66000,poverty,High Poverty,75.03018307768431,1
2018,55,66000,poverty,Not High Poverty,73.5899574474272,1
2018,55,66000,race-ethnicity,Majority Non-White,75.44099828194231,1
2018,55,66000,race-ethnicity,"Majority White, Non-Hispanic",74.81846830402979,1
2018,55,66000,race-ethnicity,Mixed Race and Ethnicity,72.12774594703392,1
2014,01,03076,all,All,6.667533510466036,1
2014,01,03076,poverty,High Poverty,6,1
2014,01,03076,poverty,Not High Poverty,6.945407274811749,1
2014,01,03076,race-ethnicity,Majority Non-White,NA,NA
2014,01,03076,race-ethnicity,"Majority White, Non-Hispanic",6.387861732666293,1
2014,01,03076,race-ethnicity,Mixed Race and Ethnicity,7.154676694883445,1
2014,01,07000,all,All,6.258683874603815,1
2014,01,07000,poverty,High Poverty,3.9699262273213405,1
2014,01,07000,poverty,Not High Poverty,6.9996466976750416,1
2014,01,07000,race-ethnicity,Majority Non-White,6.220112552792495,1
2014,01,07000,race-ethnicity,"Majority White, Non-Hispanic",5.490409066383466,1
2014,01,07000,race-ethnicity,Mixed Race and Ethnicity,7.452437339504739,1
2014,01,35896,all,All,7.905757893130798,1
2014,01,35896,poverty,High Poverty,NA,NA
2014,01,35896,poverty,Not High Poverty,7.966850722344311,1
2014,01,35896,race-ethnicity,Majority Non-White,6.546125283863184,1
2014,01,35896,race-ethnicity,"Majority White, Non-Hispanic",8.399621161404038,1
2014,01,35896,race-ethnicity,Mixed Race and Ethnicity,7.007466853631875,1
2014,01,37000,all,All,20.567329389172492,1
2014,01,37000,poverty,High Poverty,15.340738603577611,1
2014,01,37000,poverty,Not High Poverty,21.59460527312126,1
2014,01,37000,race-ethnicity,Majority Non-White,20.62378434181425,1
2014,01,37000,race-ethnicity,"Majority White, Non-Hispanic",21.61246716179847,1
2014,01,37000,race-ethnicity,Mixed Race and Ethnicity,16.6610028733832,1
2014,01,50000,all,All,11.014854274750594,1
2014,01,50000,poverty,High Poverty,9.491992497294593,1
2014,01,50000,poverty,Not High Poverty,11.315715909666295,1
2014,01,50000,race-ethnicity,Majority Non-White,10.692628192306387,1
2014,01,50000,race-ethnicity,"Majority White, Non-Hispanic",10.88574647926665,1
2014,01,50000,race-ethnicity,Mixed Race and Ethnicity,11.203848944636224,1
2014,01,51000,all,All,5.450745709309396,1
2014,01,51000,poverty,High Poverty,5.121151379089159,1
2014,01,51000,poverty,Not High Poverty,5.525493821279069,1
2014,01,51000,race-ethnicity,Majority Non-White,5.564953694895943,1
2014,01,51000,race-ethnicity,"Majority White, Non-Hispanic",5.13523979892685,1
2014,01,51000,race-ethnicity,Mixed Race and Ethnicity,5.812880371130952,1
2014,01,77256,all,All,5.092704018933865,1
2014,01,77256,poverty,High Poverty,4.393861386138614,1
2014,01,77256,poverty,Not High Poverty,5.843148809213342,1
2014,01,77256,race-ethnicity,Majority Non-White,3.935414954991106,1
2014,01,77256,race-ethnicity,"Majority White, Non-Hispanic",6.320243091138484,1
2014,01,77256,race-ethnicity,Mixed Race and Ethnicity,4.843973310106552,1
2014,02,03000,all,All,68.22053209851956,1
2014,02,03000,poverty,High Poverty,NA,NA
2014,02,03000,poverty,Not High Poverty,68.5889759950825,1
2014,02,03000,race-ethnicity,Majority Non-White,60.63682906688687,1
2014,02,03000,race-ethnicity,"Majority White, Non-Hispanic",75.42781030637914,1
2014,02,03000,race-ethnicity,Mixed Race and Ethnicity,62.36715091586261,1
2014,04,04720,all,All,7.836541171574576,1
2014,04,04720,poverty,High Poverty,8.50258064516129,1
2014,04,04720,poverty,Not High Poverty,7.8006463271362945,1
2014,04,04720,race-ethnicity,Majority Non-White,7.076923317670333,1
2014,04,04720,race-ethnicity,"Majority White, Non-Hispanic",9,1
2014,04,04720,race-ethnicity,Mixed Race and Ethnicity,9.401412571116389,1
2014,04,07940,all,All,33.858726362026296,1
2014,04,07940,poverty,High Poverty,41,1
2014,04,07940,poverty,Not High Poverty,32.73514157206657,1
2014,04,07940,race-ethnicity,Majority Non-White,30,1
2014,04,07940,race-ethnicity,"Majority White, Non-Hispanic",56.93599724480153,1
2014,04,07940,race-ethnicity,Mixed Race and Ethnicity,31.134771191010834,1
2014,04,12000,all,All,16.389655806652687,1
2014,04,12000,poverty,High Poverty,16,1
2014,04,12000,poverty,Not High Poverty,16.4411840826908,1
2014,04,12000,race-ethnicity,Majority Non-White,15.81877589861193,1
2014,04,12000,race-ethnicity,"Majority White, Non-Hispanic",17.241032996288542,1
2014,04,12000,race-ethnicity,Mixed Race and Ethnicity,15.03364441625064,1
2014,04,23620,all,All,92.59505319277376,1
2014,04,23620,poverty,High Poverty,90.66080691642651,1
2014,04,23620,poverty,Not High Poverty,93.85471383350298,1
2014,04,23620,race-ethnicity,Majority Non-White,NA,NA
2014,04,23620,race-ethnicity,"Majority White, Non-Hispanic",92.48892632312533,1
2014,04,23620,race-ethnicity,Mixed Race and Ethnicity,94,1
2014,04,27400,all,All,16.486426677905193,1
2014,04,27400,poverty,High Poverty,NA,NA
2014,04,27400,poverty,Not High Poverty,16.513823066022063,1
2014,04,27400,race-ethnicity,Majority Non-White,NA,NA
2014,04,27400,race-ethnicity,"Majority White, Non-Hispanic",16.60566953092597,1
2014,04,27400,race-ethnicity,Mixed Race and Ethnicity,15.488498659105373,1
2014,04,27820,all,All,16.452344676144662,1
2014,04,27820,poverty,High Poverty,13.841786648406606,1
2014,04,27820,poverty,Not High Poverty,17.212333464294016,1
2014,04,27820,race-ethnicity,Majority Non-White,13.773230680570572,1
2014,04,27820,race-ethnicity,"Majority White, Non-Hispanic",19.979006327361635,1
2014,04,27820,race-ethnicity,Mixed Race and Ethnicity,14.795940135025422,1
2014,04,28380,all,All,16.797244263965023,1
2014,04,28380,poverty,High Poverty,41,1
2014,04,28380,poverty,Not High Poverty,14.994654998828356,1
2014,04,28380,race-ethnicity,Majority Non-White,15,1
2014,04,28380,race-ethnicity,"Majority White, Non-Hispanic",17.05366264725249,1
2014,04,28380,race-ethnicity,Mixed Race and Ethnicity,16.620920951923402,1
2014,04,46000,all,All,18.246414024647322,1
2014,04,46000,poverty,High Poverty,12.926448286320898,1
2014,04,46000,poverty,Not High Poverty,18.709591805529737,1
2014,04,46000,race-ethnicity,Majority Non-White,14.927843798675848,1
2014,04,46000,race-ethnicity,"Majority White, Non-Hispanic",20.27448445331812,1
2014,04,46000,race-ethnicity,Mixed Race and Ethnicity,15.066853146721591,1
2014,04,54050,all,All,20.81898752146673,1
2014,04,54050,poverty,High Poverty,16,1
2014,04,54050,poverty,Not High Poverty,21.250734084292002,1
2014,04,54050,race-ethnicity,Majority Non-White,16,1
2014,04,54050,race-ethnicity,"Majority White, Non-Hispanic",23.573596640433074,1
