year,state,place,subgroup_type,subgroup,environmental,environmental_quality
2018,12,16475,all,All,43,1
2018,12,16475,poverty,High Poverty,NA,NA
2018,12,16475,poverty,Not High Poverty,44,1
2018,12,16475,race-ethnicity,Majority Non-White,40,1
2018,12,16475,race-ethnicity,"Majority White, Non-Hispanic",42,1
2018,12,16475,race-ethnicity,Mixed Race and Ethnicity,44,1
2018,12,16725,all,All,66,1
2018,12,16725,poverty,High Poverty,71,1
2018,12,16725,poverty,Not High Poverty,66,1
2018,12,16725,race-ethnicity,Majority Non-White,75,1
2018,12,16725,race-ethnicity,"Majority White, Non-Hispanic",63,1
2018,12,16725,race-ethnicity,Mixed Race and Ethnicity,63,1
2018,12,17200,all,All,42,1
2018,12,17200,poverty,High Poverty,NA,NA
2018,12,17200,poverty,Not High Poverty,43,1
2018,12,17200,race-ethnicity,Majority Non-White,NA,NA
2018,12,17200,race-ethnicity,"Majority White, Non-Hispanic",45,1
2018,12,17200,race-ethnicity,Mixed Race and Ethnicity,41,1
2018,12,17935,all,All,42,1
2018,12,17935,poverty,High Poverty,37,1
2018,12,17935,poverty,Not High Poverty,42,1
2018,12,17935,race-ethnicity,Majority Non-White,42,1
2018,12,17935,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,17935,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,24000,all,All,60,1
2018,12,24000,poverty,High Poverty,54,1
2018,12,24000,poverty,Not High Poverty,62,1
2018,12,24000,race-ethnicity,Majority Non-White,41,1
2018,12,24000,race-ethnicity,"Majority White, Non-Hispanic",78,1
2018,12,24000,race-ethnicity,Mixed Race and Ethnicity,45,1
2018,12,24125,all,All,46,1
2018,12,24125,poverty,High Poverty,48,1
2018,12,24125,poverty,Not High Poverty,45,1
2018,12,24125,race-ethnicity,Majority Non-White,48,1
2018,12,24125,race-ethnicity,"Majority White, Non-Hispanic",48,1
2018,12,24125,race-ethnicity,Mixed Race and Ethnicity,42,1
2018,12,25175,all,All,25,1
2018,12,25175,poverty,High Poverty,23,1
2018,12,25175,poverty,Not High Poverty,27,1
2018,12,25175,race-ethnicity,Majority Non-White,26,1
2018,12,25175,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,12,25175,race-ethnicity,Mixed Race and Ethnicity,23,1
2018,12,30000,all,All,26,1
2018,12,30000,poverty,High Poverty,20,1
2018,12,30000,poverty,Not High Poverty,26,1
2018,12,30000,race-ethnicity,Majority Non-White,26,1
2018,12,30000,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,30000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,32000,all,All,42,1
2018,12,32000,poverty,High Poverty,62,1
2018,12,32000,poverty,Not High Poverty,42,1
2018,12,32000,race-ethnicity,Majority Non-White,35,1
2018,12,32000,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,12,32000,race-ethnicity,Mixed Race and Ethnicity,40,1
2018,12,32275,all,All,55,1
2018,12,32275,poverty,High Poverty,60,1
2018,12,32275,poverty,Not High Poverty,55,1
2018,12,32275,race-ethnicity,Majority Non-White,55,1
2018,12,32275,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,32275,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,35000,all,All,28,1
2018,12,35000,poverty,High Poverty,19,1
2018,12,35000,poverty,Not High Poverty,29,1
2018,12,35000,race-ethnicity,Majority Non-White,24,1
2018,12,35000,race-ethnicity,"Majority White, Non-Hispanic",31,1
2018,12,35000,race-ethnicity,Mixed Race and Ethnicity,28,1
2018,12,36950,all,All,30,1
2018,12,36950,poverty,High Poverty,29,1
2018,12,36950,poverty,Not High Poverty,30,1
2018,12,36950,race-ethnicity,Majority Non-White,30,1
2018,12,36950,race-ethnicity,"Majority White, Non-Hispanic",37,1
2018,12,36950,race-ethnicity,Mixed Race and Ethnicity,31,1
2018,12,38250,all,All,28,1
2018,12,38250,poverty,High Poverty,23,1
2018,12,38250,poverty,Not High Poverty,29,1
2018,12,38250,race-ethnicity,Majority Non-White,23,1
2018,12,38250,race-ethnicity,"Majority White, Non-Hispanic",30,1
2018,12,38250,race-ethnicity,Mixed Race and Ethnicity,26,1
2018,12,39425,all,All,56,1
2018,12,39425,poverty,High Poverty,62,1
2018,12,39425,poverty,Not High Poverty,56,1
2018,12,39425,race-ethnicity,Majority Non-White,NA,NA
2018,12,39425,race-ethnicity,"Majority White, Non-Hispanic",57,1
2018,12,39425,race-ethnicity,Mixed Race and Ethnicity,51,1
2018,12,43975,all,All,63,1
2018,12,43975,poverty,High Poverty,55,1
2018,12,43975,poverty,Not High Poverty,64,1
2018,12,43975,race-ethnicity,Majority Non-White,54,1
2018,12,43975,race-ethnicity,"Majority White, Non-Hispanic",64,1
2018,12,43975,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,45000,all,All,43,1
2018,12,45000,poverty,High Poverty,41,1
2018,12,45000,poverty,Not High Poverty,46,1
2018,12,45000,race-ethnicity,Majority Non-White,41,1
2018,12,45000,race-ethnicity,"Majority White, Non-Hispanic",53,1
2018,12,45000,race-ethnicity,Mixed Race and Ethnicity,59,1
2018,12,45025,all,All,75,1
2018,12,45025,poverty,High Poverty,NA,NA
2018,12,45025,poverty,Not High Poverty,75,1
2018,12,45025,race-ethnicity,Majority Non-White,76,1
2018,12,45025,race-ethnicity,"Majority White, Non-Hispanic",74,1
2018,12,45025,race-ethnicity,Mixed Race and Ethnicity,73,1
2018,12,45060,all,All,29,1
2018,12,45060,poverty,High Poverty,27,1
2018,12,45060,poverty,Not High Poverty,29,1
2018,12,45060,race-ethnicity,Majority Non-White,29,1
2018,12,45060,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,45060,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,45975,all,All,33,1
2018,12,45975,poverty,High Poverty,NA,NA
2018,12,45975,poverty,Not High Poverty,33,1
2018,12,45975,race-ethnicity,Majority Non-White,33,1
2018,12,45975,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,45975,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,49675,all,All,56,1
2018,12,49675,poverty,High Poverty,NA,NA
2018,12,49675,poverty,Not High Poverty,56,1
2018,12,49675,race-ethnicity,Majority Non-White,NA,NA
2018,12,49675,race-ethnicity,"Majority White, Non-Hispanic",56,1
2018,12,49675,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,53000,all,All,22,1
2018,12,53000,poverty,High Poverty,20,1
2018,12,53000,poverty,Not High Poverty,22,1
2018,12,53000,race-ethnicity,Majority Non-White,23,1
2018,12,53000,race-ethnicity,"Majority White, Non-Hispanic",22,1
2018,12,53000,race-ethnicity,Mixed Race and Ethnicity,20,1
2018,12,54000,all,All,62,1
2018,12,54000,poverty,High Poverty,NA,NA
2018,12,54000,poverty,Not High Poverty,62,1
2018,12,54000,race-ethnicity,Majority Non-White,NA,NA
2018,12,54000,race-ethnicity,"Majority White, Non-Hispanic",62,1
2018,12,54000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,54200,all,All,61,1
2018,12,54200,poverty,High Poverty,NA,NA
2018,12,54200,poverty,Not High Poverty,61,1
2018,12,54200,race-ethnicity,Majority Non-White,NA,NA
2018,12,54200,race-ethnicity,"Majority White, Non-Hispanic",62,1
2018,12,54200,race-ethnicity,Mixed Race and Ethnicity,57,1
2018,12,55775,all,All,37,1
2018,12,55775,poverty,High Poverty,NA,NA
2018,12,55775,poverty,Not High Poverty,38,1
2018,12,55775,race-ethnicity,Majority Non-White,37,1
2018,12,55775,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,55775,race-ethnicity,Mixed Race and Ethnicity,43,1
2018,12,57425,all,All,43,1
2018,12,57425,poverty,High Poverty,NA,NA
2018,12,57425,poverty,Not High Poverty,43,1
2018,12,57425,race-ethnicity,Majority Non-White,42,1
2018,12,57425,race-ethnicity,"Majority White, Non-Hispanic",44,1
2018,12,57425,race-ethnicity,Mixed Race and Ethnicity,42,1
2018,12,58050,all,All,72,1
2018,12,58050,poverty,High Poverty,64,1
2018,12,58050,poverty,Not High Poverty,73,1
2018,12,58050,race-ethnicity,Majority Non-White,65,1
2018,12,58050,race-ethnicity,"Majority White, Non-Hispanic",79,1
2018,12,58050,race-ethnicity,Mixed Race and Ethnicity,71,1
2018,12,58715,all,All,63,1
2018,12,58715,poverty,High Poverty,NA,NA
2018,12,58715,poverty,Not High Poverty,63,1
2018,12,58715,race-ethnicity,Majority Non-White,NA,NA
2018,12,58715,race-ethnicity,"Majority White, Non-Hispanic",66,1
2018,12,58715,race-ethnicity,Mixed Race and Ethnicity,60,1
2018,12,63000,all,All,55,1
2018,12,63000,poverty,High Poverty,59,1
2018,12,63000,poverty,Not High Poverty,55,1
2018,12,63000,race-ethnicity,Majority Non-White,64,1
2018,12,63000,race-ethnicity,"Majority White, Non-Hispanic",52,1
2018,12,63000,race-ethnicity,Mixed Race and Ethnicity,60,1
2018,12,69700,all,All,49,1
2018,12,69700,poverty,High Poverty,NA,NA
2018,12,69700,poverty,Not High Poverty,49,1
2018,12,69700,race-ethnicity,Majority Non-White,47,1
2018,12,69700,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,69700,race-ethnicity,Mixed Race and Ethnicity,51,1
2018,12,70600,all,All,13,1
2018,12,70600,poverty,High Poverty,11,1
2018,12,70600,poverty,Not High Poverty,13,1
2018,12,70600,race-ethnicity,Majority Non-White,12,1
2018,12,70600,race-ethnicity,"Majority White, Non-Hispanic",13,1
2018,12,70600,race-ethnicity,Mixed Race and Ethnicity,13,1
2018,12,71000,all,All,32,1
2018,12,71000,poverty,High Poverty,21,1
2018,12,71000,poverty,Not High Poverty,34,1
2018,12,71000,race-ethnicity,Majority Non-White,24,1
2018,12,71000,race-ethnicity,"Majority White, Non-Hispanic",39,1
2018,12,71000,race-ethnicity,Mixed Race and Ethnicity,32,1
2018,12,76600,all,All,63,1
2018,12,76600,poverty,High Poverty,74,1
2018,12,76600,poverty,Not High Poverty,63,1
2018,12,76600,race-ethnicity,Majority Non-White,64,1
2018,12,76600,race-ethnicity,"Majority White, Non-Hispanic",62,1
2018,12,76600,race-ethnicity,Mixed Race and Ethnicity,63,1
2018,13,03440,all,All,24,1
2018,13,03440,poverty,High Poverty,22,1
2018,13,03440,poverty,Not High Poverty,26,1
2018,13,03440,race-ethnicity,Majority Non-White,24,1
2018,13,03440,race-ethnicity,"Majority White, Non-Hispanic",23,1
2018,13,03440,race-ethnicity,Mixed Race and Ethnicity,26,1
2018,13,04000,all,All,7,1
2018,13,04000,poverty,High Poverty,7,1
2018,13,04000,poverty,Not High Poverty,7,1
2018,13,04000,race-ethnicity,Majority Non-White,8,1
2018,13,04000,race-ethnicity,"Majority White, Non-Hispanic",6,1
2018,13,04000,race-ethnicity,Mixed Race and Ethnicity,4,1
2018,13,04204,all,All,20,1
2018,13,04204,poverty,High Poverty,12,1
2018,13,04204,poverty,Not High Poverty,21,1
2018,13,04204,race-ethnicity,Majority Non-White,20,1
2018,13,04204,race-ethnicity,"Majority White, Non-Hispanic",20,1
2018,13,04204,race-ethnicity,Mixed Race and Ethnicity,18,1
2018,13,19000,all,All,7,1
2018,13,19000,poverty,High Poverty,4,1
2018,13,19000,poverty,Not High Poverty,8,1
2018,13,19000,race-ethnicity,Majority Non-White,7,1
2018,13,19000,race-ethnicity,"Majority White, Non-Hispanic",7,1
2018,13,19000,race-ethnicity,Mixed Race and Ethnicity,8,1
2018,13,42425,all,All,22,1
2018,13,42425,poverty,High Poverty,NA,NA
2018,13,42425,poverty,Not High Poverty,22,1
2018,13,42425,race-ethnicity,Majority Non-White,NA,NA
2018,13,42425,race-ethnicity,"Majority White, Non-Hispanic",22,1
2018,13,42425,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,13,49008,all,All,14,1
2018,13,49008,poverty,High Poverty,13,1
2018,13,49008,poverty,Not High Poverty,15,1
2018,13,49008,race-ethnicity,Majority Non-White,14,1
2018,13,49008,race-ethnicity,"Majority White, Non-Hispanic",14,1
2018,13,49008,race-ethnicity,Mixed Race and Ethnicity,16,1
2018,13,67284,all,All,18,1
2018,13,67284,poverty,High Poverty,NA,NA
2018,13,67284,poverty,Not High Poverty,18,1
2018,13,67284,race-ethnicity,Majority Non-White,11,1
2018,13,67284,race-ethnicity,"Majority White, Non-Hispanic",19,1
2018,13,67284,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,13,68516,all,All,14,1
2018,13,68516,poverty,High Poverty,NA,NA
2018,13,68516,poverty,Not High Poverty,14,1
2018,13,68516,race-ethnicity,Majority Non-White,NA,NA
2018,13,68516,race-ethnicity,"Majority White, Non-Hispanic",14,1
2018,13,68516,race-ethnicity,Mixed Race and Ethnicity,14,1
2018,13,69000,all,All,40,1
2018,13,69000,poverty,High Poverty,33,1
2018,13,69000,poverty,Not High Poverty,41,1
2018,13,69000,race-ethnicity,Majority Non-White,38,1
2018,13,69000,race-ethnicity,"Majority White, Non-Hispanic",42,1
2018,13,69000,race-ethnicity,Mixed Race and Ethnicity,41,1
2018,13,72122,all,All,10,1
2018,13,72122,poverty,High Poverty,NA,NA
2018,13,72122,poverty,Not High Poverty,10,1
2018,13,72122,race-ethnicity,Majority Non-White,10,1
2018,13,72122,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,13,72122,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,13,80508,all,All,15,1
2018,13,80508,poverty,High Poverty,11,1
2018,13,80508,poverty,Not High Poverty,16,1
2018,13,80508,race-ethnicity,Majority Non-White,12,1
2018,13,80508,race-ethnicity,"Majority White, Non-Hispanic",17,1
2018,13,80508,race-ethnicity,Mixed Race and Ethnicity,15,1
2018,15,71550,all,All,87,1
2018,15,71550,poverty,High Poverty,87,1
2018,15,71550,poverty,Not High Poverty,88,1
2018,15,71550,race-ethnicity,Majority Non-White,88,1
2018,15,71550,race-ethnicity,"Majority White, Non-Hispanic",77,1
2018,15,71550,race-ethnicity,Mixed Race and Ethnicity,83,1
2018,16,08830,all,All,33,1
2018,16,08830,poverty,High Poverty,19,1
2018,16,08830,poverty,Not High Poverty,35,1
2018,16,08830,race-ethnicity,Majority Non-White,NA,NA
2018,16,08830,race-ethnicity,"Majority White, Non-Hispanic",33,1
2018,16,08830,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,16,52120,all,All,NA,NA
2018,16,52120,poverty,High Poverty,NA,NA
2018,16,52120,poverty,Not High Poverty,NA,NA
2018,16,52120,race-ethnicity,Majority Non-White,NA,NA
2018,16,52120,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,16,52120,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,16,56260,all,All,41,1
2018,16,56260,poverty,High Poverty,29,1
2018,16,56260,poverty,Not High Poverty,46,1
2018,16,56260,race-ethnicity,Majority Non-White,NA,NA
2018,16,56260,race-ethnicity,"Majority White, Non-Hispanic",45,1
2018,16,56260,race-ethnicity,Mixed Race and Ethnicity,29,1
2018,17,02154,all,All,15,1
2018,17,02154,poverty,High Poverty,NA,NA
2018,17,02154,poverty,Not High Poverty,15,1
2018,17,02154,race-ethnicity,Majority Non-White,13,1
2018,17,02154,race-ethnicity,"Majority White, Non-Hispanic",16,1
2018,17,02154,race-ethnicity,Mixed Race and Ethnicity,9,1
2018,17,03012,all,All,32,1
2018,17,03012,poverty,High Poverty,NA,NA
2018,17,03012,poverty,Not High Poverty,31,1
2018,17,03012,race-ethnicity,Majority Non-White,33,1
2018,17,03012,race-ethnicity,"Majority White, Non-Hispanic",32,1
2018,17,03012,race-ethnicity,Mixed Race and Ethnicity,30,1
2018,17,06613,all,All,67,1
2018,17,06613,poverty,High Poverty,61,1
2018,17,06613,poverty,Not High Poverty,68,1
2018,17,06613,race-ethnicity,Majority Non-White,NA,NA
2018,17,06613,race-ethnicity,"Majority White, Non-Hispanic",67,1
2018,17,06613,race-ethnicity,Mixed Race and Ethnicity,61,1
2018,17,12385,all,All,65,1
2018,17,12385,poverty,High Poverty,53,1
2018,17,12385,poverty,Not High Poverty,68,1
2018,17,12385,race-ethnicity,Majority Non-White,60,1
2018,17,12385,race-ethnicity,"Majority White, Non-Hispanic",66,1
2018,17,12385,race-ethnicity,Mixed Race and Ethnicity,68,1
2018,17,14000,all,All,5,1
2018,17,14000,poverty,High Poverty,7,1
2018,17,14000,poverty,Not High Poverty,5,1
2018,17,14000,race-ethnicity,Majority Non-White,7,1
2018,17,14000,race-ethnicity,"Majority White, Non-Hispanic",2,1
2018,17,14000,race-ethnicity,Mixed Race and Ethnicity,5,1
2018,17,14351,all,All,3,1
2018,17,14351,poverty,High Poverty,NA,NA
2018,17,14351,poverty,Not High Poverty,3,1
2018,17,14351,race-ethnicity,Majority Non-White,3,1
2018,17,14351,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,17,14351,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,17,23074,all,All,30,1
2018,17,23074,poverty,High Poverty,NA,NA
2018,17,23074,poverty,Not High Poverty,30,1
2018,17,23074,race-ethnicity,Majority Non-White,26,1
2018,17,23074,race-ethnicity,"Majority White, Non-Hispanic",33,1
2018,17,23074,race-ethnicity,Mixed Race and Ethnicity,31,1
2018,17,24582,all,All,20,1
2018,17,24582,poverty,High Poverty,27,1
2018,17,24582,poverty,Not High Poverty,18,1
2018,17,24582,race-ethnicity,Majority Non-White,18,1
2018,17,24582,race-ethnicity,"Majority White, Non-Hispanic",21,1
2018,17,24582,race-ethnicity,Mixed Race and Ethnicity,21,1
2018,17,38570,all,All,34,1
2018,17,38570,poverty,High Poverty,30,1
2018,17,38570,poverty,Not High Poverty,35,1
2018,17,38570,race-ethnicity,Majority Non-White,31,1
2018,17,38570,race-ethnicity,"Majority White, Non-Hispanic",38,1
2018,17,38570,race-ethnicity,Mixed Race and Ethnicity,32,1
2018,17,51622,all,All,24,1
2018,17,51622,poverty,High Poverty,NA,NA
2018,17,51622,poverty,Not High Poverty,24,1
2018,17,51622,race-ethnicity,Majority Non-White,NA,NA
2018,17,51622,race-ethnicity,"Majority White, Non-Hispanic",24,1
2018,17,51622,race-ethnicity,Mixed Race and Ethnicity,25,1
2018,17,59000,all,All,54,1
2018,17,59000,poverty,High Poverty,46,1
2018,17,59000,poverty,Not High Poverty,57,1
2018,17,59000,race-ethnicity,Majority Non-White,45,1
2018,17,59000,race-ethnicity,"Majority White, Non-Hispanic",59,1
2018,17,59000,race-ethnicity,Mixed Race and Ethnicity,49,1
2018,17,65000,all,All,47,1
2018,17,65000,poverty,High Poverty,49,1
2018,17,65000,poverty,Not High Poverty,46,1
2018,17,65000,race-ethnicity,Majority Non-White,55,1
2018,17,65000,race-ethnicity,"Majority White, Non-Hispanic",46,1
2018,17,65000,race-ethnicity,Mixed Race and Ethnicity,45,1
2018,17,68003,all,All,14,1
2018,17,68003,poverty,High Poverty,NA,NA
2018,17,68003,poverty,Not High Poverty,14,1
2018,17,68003,race-ethnicity,Majority Non-White,15,1
2018,17,68003,race-ethnicity,"Majority White, Non-Hispanic",13,1
2018,17,68003,race-ethnicity,Mixed Race and Ethnicity,15,1
2018,17,72000,all,All,63,1
2018,17,72000,poverty,High Poverty,52,1
2018,17,72000,poverty,Not High Poverty,64,1
2018,17,72000,race-ethnicity,Majority Non-White,55,1
2018,17,72000,race-ethnicity,"Majority White, Non-Hispanic",64,1
2018,17,72000,race-ethnicity,Mixed Race and Ethnicity,55,1
2018,17,79293,all,All,29,1
2018,17,79293,poverty,High Poverty,11,1
2018,17,79293,poverty,Not High Poverty,32,1
2018,17,79293,race-ethnicity,Majority Non-White,23,1
2018,17,79293,race-ethnicity,"Majority White, Non-Hispanic",49,1
2018,17,79293,race-ethnicity,Mixed Race and Ethnicity,55,1
2018,18,05860,all,All,59,1
2018,18,05860,poverty,High Poverty,56,1
2018,18,05860,poverty,Not High Poverty,63,1
2018,18,05860,race-ethnicity,Majority Non-White,NA,NA
2018,18,05860,race-ethnicity,"Majority White, Non-Hispanic",59,1
2018,18,05860,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,18,10342,all,All,61,1
2018,18,10342,poverty,High Poverty,NA,NA
2018,18,10342,poverty,Not High Poverty,61,1
2018,18,10342,race-ethnicity,Majority Non-White,NA,NA
2018,18,10342,race-ethnicity,"Majority White, Non-Hispanic",61,1
2018,18,10342,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,18,22000,all,All,47,1
2018,18,22000,poverty,High Poverty,42,1
2018,18,22000,poverty,Not High Poverty,48,1
2018,18,22000,race-ethnicity,Majority Non-White,39,1
2018,18,22000,race-ethnicity,"Majority White, Non-Hispanic",48,1
2018,18,22000,race-ethnicity,Mixed Race and Ethnicity,43,1
2018,18,23278,all,All,56,1
2018,18,23278,poverty,High Poverty,NA,NA
2018,18,23278,poverty,Not High Poverty,56,1
2018,18,23278,race-ethnicity,Majority Non-White,NA,NA
2018,18,23278,race-ethnicity,"Majority White, Non-Hispanic",56,1
2018,18,23278,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,18,25000,all,All,67,1
2018,18,25000,poverty,High Poverty,63,1
2018,18,25000,poverty,Not High Poverty,68,1
2018,18,25000,race-ethnicity,Majority Non-White,68,1
2018,18,25000,race-ethnicity,"Majority White, Non-Hispanic",67,1
2018,18,25000,race-ethnicity,Mixed Race and Ethnicity,62,1
2018,18,31000,all,All,34,1
2018,18,31000,poverty,High Poverty,36,1
2018,18,31000,poverty,Not High Poverty,34,1
2018,18,31000,race-ethnicity,Majority Non-White,35,1
2018,18,31000,race-ethnicity,"Majority White, Non-Hispanic",25,1
2018,18,31000,race-ethnicity,Mixed Race and Ethnicity,34,1
2018,18,36003,all,All,42,1
2018,18,36003,poverty,High Poverty,32,1
2018,18,36003,poverty,Not High Poverty,44,1
2018,18,36003,race-ethnicity,Majority Non-White,41,1
2018,18,36003,race-ethnicity,"Majority White, Non-Hispanic",43,1
2018,18,36003,race-ethnicity,Mixed Race and Ethnicity,40,1
2018,18,71000,all,All,74,1
2018,18,71000,poverty,High Poverty,73,1
2018,18,71000,poverty,Not High Poverty,75,1
2018,18,71000,race-ethnicity,Majority Non-White,73,1
2018,18,71000,race-ethnicity,"Majority White, Non-Hispanic",75,1
2018,18,71000,race-ethnicity,Mixed Race and Ethnicity,74,1
2018,19,12000,all,All,51,1
2018,19,12000,poverty,High Poverty,23,1
2018,19,12000,poverty,Not High Poverty,53,1
2018,19,12000,race-ethnicity,Majority Non-White,NA,NA
2018,19,12000,race-ethnicity,"Majority White, Non-Hispanic",52,1
2018,19,12000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,19,19000,all,All,65,1
2018,19,19000,poverty,High Poverty,56,1
2018,19,19000,poverty,Not High Poverty,65,1
2018,19,19000,race-ethnicity,Majority Non-White,NA,NA
2018,19,19000,race-ethnicity,"Majority White, Non-Hispanic",66,1
2018,19,19000,race-ethnicity,Mixed Race and Ethnicity,56,1
2018,19,21000,all,All,75,1
2018,19,21000,poverty,High Poverty,72,1
2018,19,21000,poverty,Not High Poverty,75,1
2018,19,21000,race-ethnicity,Majority Non-White,74,1
2018,19,21000,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,19,21000,race-ethnicity,Mixed Race and Ethnicity,74,1
2018,19,73335,all,All,89,1
2018,19,73335,poverty,High Poverty,89,1
2018,19,73335,poverty,Not High Poverty,89,1
2018,19,73335,race-ethnicity,Majority Non-White,84,1
2018,19,73335,race-ethnicity,"Majority White, Non-Hispanic",89,1
2018,19,73335,race-ethnicity,Mixed Race and Ethnicity,89,1
2018,20,36000,all,All,52,1
2018,20,36000,poverty,High Poverty,45,1
2018,20,36000,poverty,Not High Poverty,54,1
2018,20,36000,race-ethnicity,Majority Non-White,50,1
2018,20,36000,race-ethnicity,"Majority White, Non-Hispanic",59,1
2018,20,36000,race-ethnicity,Mixed Race and Ethnicity,51,1
2018,20,38900,all,All,67,1
2018,20,38900,poverty,High Poverty,NA,NA
2018,20,38900,poverty,Not High Poverty,68,1
2018,20,38900,race-ethnicity,Majority Non-White,NA,NA
2018,20,38900,race-ethnicity,"Majority White, Non-Hispanic",67,1
2018,20,38900,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,20,52575,all,All,63,1
2018,20,52575,poverty,High Poverty,NA,NA
2018,20,52575,poverty,Not High Poverty,63,1
2018,20,52575,race-ethnicity,Majority Non-White,NA,NA
2018,20,52575,race-ethnicity,"Majority White, Non-Hispanic",63,1
2018,20,52575,race-ethnicity,Mixed Race and Ethnicity,62,1
2018,20,53775,all,All,55,1
2018,20,53775,poverty,High Poverty,NA,NA
2018,20,53775,poverty,Not High Poverty,56,1
2018,20,53775,race-ethnicity,Majority Non-White,NA,NA
2018,20,53775,race-ethnicity,"Majority White, Non-Hispanic",56,1
2018,20,53775,race-ethnicity,Mixed Race and Ethnicity,51,1
2018,20,71000,all,All,68,1
2018,20,71000,poverty,High Poverty,64,1
2018,20,71000,poverty,Not High Poverty,68,1
2018,20,71000,race-ethnicity,Majority Non-White,66,1
2018,20,71000,race-ethnicity,"Majority White, Non-Hispanic",68,1
2018,20,71000,race-ethnicity,Mixed Race and Ethnicity,67,1
2018,20,79000,all,All,30,1
2018,20,79000,poverty,High Poverty,20,1
2018,20,79000,poverty,Not High Poverty,32,1
2018,20,79000,race-ethnicity,Majority Non-White,24,1
2018,20,79000,race-ethnicity,"Majority White, Non-Hispanic",37,1
2018,20,79000,race-ethnicity,Mixed Race and Ethnicity,17,1
2018,21,46027,all,All,55,1
2018,21,46027,poverty,High Poverty,47,1
2018,21,46027,poverty,Not High Poverty,56,1
2018,21,46027,race-ethnicity,Majority Non-White,48,1
2018,21,46027,race-ethnicity,"Majority White, Non-Hispanic",56,1
2018,21,46027,race-ethnicity,Mixed Race and Ethnicity,46,1
2018,21,48006,all,All,35,1
2018,21,48006,poverty,High Poverty,30,1
2018,21,48006,poverty,Not High Poverty,36,1
2018,21,48006,race-ethnicity,Majority Non-White,17,1
2018,21,48006,race-ethnicity,"Majority White, Non-Hispanic",38,1
2018,21,48006,race-ethnicity,Mixed Race and Ethnicity,26,1
2018,22,05000,all,All,2,1
2018,22,05000,poverty,High Poverty,2,1
2018,22,05000,poverty,Not High Poverty,2,1
2018,22,05000,race-ethnicity,Majority Non-White,2,1
2018,22,05000,race-ethnicity,"Majority White, Non-Hispanic",1,1
2018,22,05000,race-ethnicity,Mixed Race and Ethnicity,3,1
2018,22,40735,all,All,27,1
2018,22,40735,poverty,High Poverty,25,1
2018,22,40735,poverty,Not High Poverty,28,1
2018,22,40735,race-ethnicity,Majority Non-White,24,1
2018,22,40735,race-ethnicity,"Majority White, Non-Hispanic",28,1
2018,22,40735,race-ethnicity,Mixed Race and Ethnicity,30,1
2018,22,41155,all,All,4,1
2018,22,41155,poverty,High Poverty,2,1
2018,22,41155,poverty,Not High Poverty,4,1
2018,22,41155,race-ethnicity,Majority Non-White,5,1
2018,22,41155,race-ethnicity,"Majority White, Non-Hispanic",4,1
2018,22,41155,race-ethnicity,Mixed Race and Ethnicity,2,1
2018,22,55000,all,All,13,1
2018,22,55000,poverty,High Poverty,12,1
2018,22,55000,poverty,Not High Poverty,13,1
2018,22,55000,race-ethnicity,Majority Non-White,14,1
2018,22,55000,race-ethnicity,"Majority White, Non-Hispanic",13,1
2018,22,55000,race-ethnicity,Mixed Race and Ethnicity,12,1
2018,22,70000,all,All,20,1
2018,22,70000,poverty,High Poverty,20,1
2018,22,70000,poverty,Not High Poverty,20,1
2018,22,70000,race-ethnicity,Majority Non-White,20,1
2018,22,70000,race-ethnicity,"Majority White, Non-Hispanic",20,1
