year,state,place,subgroup_type,subgroup,environmental,environmental_quality
2018,08,04000,race-ethnicity,Mixed Race and Ethnicity,69.09248848452435,1
2018,08,07850,all,All,93.53420858436009,1
2018,08,07850,poverty,High Poverty,95,1
2018,08,07850,poverty,Not High Poverty,93.343867954028,1
2018,08,07850,race-ethnicity,Majority Non-White,NA,NA
2018,08,07850,race-ethnicity,"Majority White, Non-Hispanic",93.55828511735051,1
2018,08,07850,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,08,12815,all,All,67.14353836569072,1
2018,08,12815,poverty,High Poverty,NA,NA
2018,08,12815,poverty,Not High Poverty,67.25949565910236,1
2018,08,12815,race-ethnicity,Majority Non-White,NA,NA
2018,08,12815,race-ethnicity,"Majority White, Non-Hispanic",66.44411597180353,1
2018,08,12815,race-ethnicity,Mixed Race and Ethnicity,61.35678479712802,1
2018,08,16000,all,All,88.49952361996948,1
2018,08,16000,poverty,High Poverty,82.410741301059,1
2018,08,16000,poverty,Not High Poverty,89.07078519118173,1
2018,08,16000,race-ethnicity,Majority Non-White,77.07471306923362,1
2018,08,16000,race-ethnicity,"Majority White, Non-Hispanic",91.70925908942999,1
2018,08,16000,race-ethnicity,Mixed Race and Ethnicity,80.84999246886015,1
2018,08,20000,all,All,36.37115643817299,1
2018,08,20000,poverty,High Poverty,28.943975973200878,1
2018,08,20000,poverty,Not High Poverty,37.385465441426426,1
2018,08,20000,race-ethnicity,Majority Non-White,38.97579966450446,1
2018,08,20000,race-ethnicity,"Majority White, Non-Hispanic",32.34350897572704,1
2018,08,20000,race-ethnicity,Mixed Race and Ethnicity,38.93607968097083,1
2018,08,27425,all,All,82.63473807629428,1
2018,08,27425,poverty,High Poverty,86.07278258649195,1
2018,08,27425,poverty,Not High Poverty,81.98704999668189,1
2018,08,27425,race-ethnicity,Majority Non-White,92,1
2018,08,27425,race-ethnicity,"Majority White, Non-Hispanic",82.47996342867667,1
2018,08,27425,race-ethnicity,Mixed Race and Ethnicity,85,1
2018,08,32155,all,All,44.14429458334355,1
2018,08,32155,poverty,High Poverty,33.203330795446234,1
2018,08,32155,poverty,Not High Poverty,46.26615271966814,1
2018,08,32155,race-ethnicity,Majority Non-White,37.77160989458263,1
2018,08,32155,race-ethnicity,"Majority White, Non-Hispanic",48.92470143105132,1
2018,08,32155,race-ethnicity,Mixed Race and Ethnicity,40.8729653037109,1
2018,08,43000,all,All,52.07026615354666,1
2018,08,43000,poverty,High Poverty,NA,NA
2018,08,43000,poverty,Not High Poverty,53.63333329685149,1
2018,08,43000,race-ethnicity,Majority Non-White,4,1
2018,08,43000,race-ethnicity,"Majority White, Non-Hispanic",56.402477361970355,1
2018,08,43000,race-ethnicity,Mixed Race and Ethnicity,42.07200191113235,1
2018,08,45970,all,All,71.0511838124656,1
2018,08,45970,poverty,High Poverty,NA,NA
2018,08,45970,poverty,Not High Poverty,71.10154382653799,1
2018,08,45970,race-ethnicity,Majority Non-White,67,1
2018,08,45970,race-ethnicity,"Majority White, Non-Hispanic",72.66168343766795,1
2018,08,45970,race-ethnicity,Mixed Race and Ethnicity,68.69662871909122,1
2018,08,46465,all,All,80.2004261833619,1
2018,08,46465,poverty,High Poverty,NA,NA
2018,08,46465,poverty,Not High Poverty,80.48434341809791,1
2018,08,46465,race-ethnicity,Majority Non-White,NA,NA
2018,08,46465,race-ethnicity,"Majority White, Non-Hispanic",80.24777116183157,1
2018,08,46465,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,08,62000,all,All,86.45582945319782,1
2018,08,62000,poverty,High Poverty,81.7421748203107,1
2018,08,62000,poverty,Not High Poverty,86.995606058859,1
2018,08,62000,race-ethnicity,Majority Non-White,84.89797631840078,1
2018,08,62000,race-ethnicity,"Majority White, Non-Hispanic",87.96914845781893,1
2018,08,62000,race-ethnicity,Mixed Race and Ethnicity,87.50564010344259,1
2018,08,77290,all,All,51.336105971109376,1
2018,08,77290,poverty,High Poverty,NA,NA
2018,08,77290,poverty,Not High Poverty,51.74262832218718,1
2018,08,77290,race-ethnicity,Majority Non-White,43.65701702089915,1
2018,08,77290,race-ethnicity,"Majority White, Non-Hispanic",55.49601034357999,1
2018,08,77290,race-ethnicity,Mixed Race and Ethnicity,47.777894717057556,1
2018,08,83835,all,All,52.49723751657299,1
2018,08,83835,poverty,High Poverty,NA,NA
2018,08,83835,poverty,Not High Poverty,53.1666610776742,1
2018,08,83835,race-ethnicity,Majority Non-White,32.94007540146131,1
2018,08,83835,race-ethnicity,"Majority White, Non-Hispanic",55.95305146893097,1
2018,08,83835,race-ethnicity,Mixed Race and Ethnicity,38.76657570581481,1
2018,09,08000,all,All,59.832083446959366,1
2018,09,08000,poverty,High Poverty,58.08298388876628,1
2018,09,08000,poverty,Not High Poverty,60.15793971042013,1
2018,09,08000,race-ethnicity,Majority Non-White,58.681901279707496,1
2018,09,08000,race-ethnicity,"Majority White, Non-Hispanic",66.42299503193755,1
2018,09,08000,race-ethnicity,Mixed Race and Ethnicity,62.30188115855479,1
2018,09,18430,all,All,76.65570255376632,1
2018,09,18430,poverty,High Poverty,NA,NA
2018,09,18430,poverty,Not High Poverty,78.15280251824016,1
2018,09,18430,race-ethnicity,Majority Non-White,60.75505617977528,1
2018,09,18430,race-ethnicity,"Majority White, Non-Hispanic",79.6476139696081,1
2018,09,18430,race-ethnicity,Mixed Race and Ethnicity,77,1
2018,09,37000,all,All,51.20182604115281,1
2018,09,37000,poverty,High Poverty,49.967451936095316,1
2018,09,37000,poverty,Not High Poverty,51.805096926365444,1
2018,09,37000,race-ethnicity,Majority Non-White,51.11201714494799,1
2018,09,37000,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,09,37000,race-ethnicity,Mixed Race and Ethnicity,51.8423626787058,1
2018,09,52000,all,All,66.56941439062207,1
2018,09,52000,poverty,High Poverty,66.87234292425133,1
2018,09,52000,poverty,Not High Poverty,66.46709385922537,1
2018,09,52000,race-ethnicity,Majority Non-White,66.42056283710141,1
2018,09,52000,race-ethnicity,"Majority White, Non-Hispanic",67.19529234737747,1
2018,09,52000,race-ethnicity,Mixed Race and Ethnicity,70,1
2018,09,55990,all,All,60.44044534134428,1
2018,09,55990,poverty,High Poverty,NA,NA
2018,09,55990,poverty,Not High Poverty,60.671838878279225,1
2018,09,55990,race-ethnicity,Majority Non-White,59.75613201489662,1
2018,09,55990,race-ethnicity,"Majority White, Non-Hispanic",66.84343969921913,1
2018,09,55990,race-ethnicity,Mixed Race and Ethnicity,50.703281547884636,1
2018,09,73000,all,All,63.88519238033565,1
2018,09,73000,poverty,High Poverty,NA,NA
2018,09,73000,poverty,Not High Poverty,64.03388891319247,1
2018,09,73000,race-ethnicity,Majority Non-White,60.07872451646628,1
2018,09,73000,race-ethnicity,"Majority White, Non-Hispanic",66.9751100899866,1
2018,09,73000,race-ethnicity,Mixed Race and Ethnicity,62.10792660990526,1
2018,09,80000,all,All,76.83091292161252,1
2018,09,80000,poverty,High Poverty,74.8923982869379,1
2018,09,80000,poverty,Not High Poverty,77.36256217117557,1
2018,09,80000,race-ethnicity,Majority Non-White,75.67569323450374,1
2018,09,80000,race-ethnicity,"Majority White, Non-Hispanic",78.20194986072423,1
2018,09,80000,race-ethnicity,Mixed Race and Ethnicity,77.25397577797266,1
2018,11,50000,all,All,20.861059731479415,1
2018,11,50000,poverty,High Poverty,23.535891647855532,1
2018,11,50000,poverty,Not High Poverty,20.602446756262,1
2018,11,50000,race-ethnicity,Majority Non-White,22.333925632569027,1
2018,11,50000,race-ethnicity,"Majority White, Non-Hispanic",19.467559287416318,1
2018,11,50000,race-ethnicity,Mixed Race and Ethnicity,15.33024843883373,1
2018,12,07300,all,All,74.0238249942661,1
2018,12,07300,poverty,High Poverty,73,1
2018,12,07300,poverty,Not High Poverty,73.98182435196397,1
2018,12,07300,race-ethnicity,Majority Non-White,NA,NA
2018,12,07300,race-ethnicity,"Majority White, Non-Hispanic",74.35241703001141,1
2018,12,07300,race-ethnicity,Mixed Race and Ethnicity,67.758957886356,1
2018,12,07875,all,All,74.15051356502062,1
2018,12,07875,poverty,High Poverty,NA,NA
2018,12,07875,poverty,Not High Poverty,73.40018505214293,1
2018,12,07875,race-ethnicity,Majority Non-White,78.73559468808077,1
2018,12,07875,race-ethnicity,"Majority White, Non-Hispanic",71.06545044820324,1
2018,12,07875,race-ethnicity,Mixed Race and Ethnicity,68,1
2018,12,10275,all,All,63.30912147754389,1
2018,12,10275,poverty,High Poverty,NA,NA
2018,12,10275,poverty,Not High Poverty,63.36586650559519,1
2018,12,10275,race-ethnicity,Majority Non-White,NA,NA
2018,12,10275,race-ethnicity,"Majority White, Non-Hispanic",63.54301845979035,1
2018,12,10275,race-ethnicity,Mixed Race and Ethnicity,62,1
2018,12,12875,all,All,51.80349506729749,1
2018,12,12875,poverty,High Poverty,63.89804325633858,1
2018,12,12875,poverty,Not High Poverty,51.32024414141219,1
2018,12,12875,race-ethnicity,Majority Non-White,64,1
2018,12,12875,race-ethnicity,"Majority White, Non-Hispanic",50.597206910096176,1
2018,12,12875,race-ethnicity,Mixed Race and Ethnicity,55.81323274042423,1
2018,12,14400,all,All,57.84909809204397,1
2018,12,14400,poverty,High Poverty,NA,NA
2018,12,14400,poverty,Not High Poverty,57.86925904576882,1
2018,12,14400,race-ethnicity,Majority Non-White,58.36084105810536,1
2018,12,14400,race-ethnicity,"Majority White, Non-Hispanic",56.25371979243571,1
2018,12,14400,race-ethnicity,Mixed Race and Ethnicity,58.156696912888,1
2018,12,16475,all,All,43.48116117378523,1
2018,12,16475,poverty,High Poverty,NA,NA
2018,12,16475,poverty,Not High Poverty,43.86516589306145,1
2018,12,16475,race-ethnicity,Majority Non-White,40.39042027998093,1
2018,12,16475,race-ethnicity,"Majority White, Non-Hispanic",42.181504446756236,1
2018,12,16475,race-ethnicity,Mixed Race and Ethnicity,44.06881260036054,1
2018,12,16725,all,All,65.99376915005828,1
2018,12,16725,poverty,High Poverty,71,1
2018,12,16725,poverty,Not High Poverty,65.52725103825655,1
2018,12,16725,race-ethnicity,Majority Non-White,75.04783836895112,1
2018,12,16725,race-ethnicity,"Majority White, Non-Hispanic",63.39448269593102,1
2018,12,16725,race-ethnicity,Mixed Race and Ethnicity,62.567848837209304,1
2018,12,17200,all,All,42.25592141269637,1
2018,12,17200,poverty,High Poverty,NA,NA
2018,12,17200,poverty,Not High Poverty,42.51487738192591,1
2018,12,17200,race-ethnicity,Majority Non-White,NA,NA
2018,12,17200,race-ethnicity,"Majority White, Non-Hispanic",45.11950676765629,1
2018,12,17200,race-ethnicity,Mixed Race and Ethnicity,40.71162062761397,1
2018,12,17935,all,All,41.81793849610899,1
2018,12,17935,poverty,High Poverty,37,1
2018,12,17935,poverty,Not High Poverty,41.64959714308359,1
2018,12,17935,race-ethnicity,Majority Non-White,42.03330844325353,1
2018,12,17935,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,17935,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,24000,all,All,59.5216793931285,1
2018,12,24000,poverty,High Poverty,53.55358828228376,1
2018,12,24000,poverty,Not High Poverty,61.87223689163862,1
2018,12,24000,race-ethnicity,Majority Non-White,41.4764768491471,1
2018,12,24000,race-ethnicity,"Majority White, Non-Hispanic",78.42897361263182,1
2018,12,24000,race-ethnicity,Mixed Race and Ethnicity,45.490729011689545,1
2018,12,24125,all,All,45.82573751769358,1
2018,12,24125,poverty,High Poverty,47.77740016992353,1
2018,12,24125,poverty,Not High Poverty,45.003155869622134,1
2018,12,24125,race-ethnicity,Majority Non-White,47.8762011120437,1
2018,12,24125,race-ethnicity,"Majority White, Non-Hispanic",47.638123812963094,1
2018,12,24125,race-ethnicity,Mixed Race and Ethnicity,42.09615160034353,1
2018,12,25175,all,All,24.968309601238758,1
2018,12,25175,poverty,High Poverty,22.630553482200337,1
2018,12,25175,poverty,Not High Poverty,26.637545772515416,1
2018,12,25175,race-ethnicity,Majority Non-White,25.804716853083587,1
2018,12,25175,race-ethnicity,"Majority White, Non-Hispanic",25.72418253676091,1
2018,12,25175,race-ethnicity,Mixed Race and Ethnicity,22.70733874732189,1
2018,12,30000,all,All,25.675135498390492,1
2018,12,30000,poverty,High Poverty,19.63235294117647,1
2018,12,30000,poverty,Not High Poverty,26.434175920321632,1
2018,12,30000,race-ethnicity,Majority Non-White,25.62578652921081,1
2018,12,30000,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,30000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,32000,all,All,42.15894833772017,1
2018,12,32000,poverty,High Poverty,62.00000000000001,1
2018,12,32000,poverty,Not High Poverty,41.737114026622315,1
2018,12,32000,race-ethnicity,Majority Non-White,35.062066493614275,1
2018,12,32000,race-ethnicity,"Majority White, Non-Hispanic",55.3060685072165,1
2018,12,32000,race-ethnicity,Mixed Race and Ethnicity,39.99881546482336,1
2018,12,32275,all,All,55.18710688871484,1
2018,12,32275,poverty,High Poverty,60,1
2018,12,32275,poverty,Not High Poverty,55.141851220897216,1
2018,12,32275,race-ethnicity,Majority Non-White,55.154198451348734,1
2018,12,32275,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,32275,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,35000,all,All,28.256459364778664,1
2018,12,35000,poverty,High Poverty,18.822630713981376,1
2018,12,35000,poverty,Not High Poverty,29.167362591068283,1
2018,12,35000,race-ethnicity,Majority Non-White,24.241489505493444,1
2018,12,35000,race-ethnicity,"Majority White, Non-Hispanic",30.525193624730424,1
2018,12,35000,race-ethnicity,Mixed Race and Ethnicity,27.793378934071544,1
2018,12,36950,all,All,30.0704573157989,1
2018,12,36950,poverty,High Poverty,29.461803655380027,1
2018,12,36950,poverty,Not High Poverty,30.095268317724702,1
2018,12,36950,race-ethnicity,Majority Non-White,30.28234799119924,1
2018,12,36950,race-ethnicity,"Majority White, Non-Hispanic",37,1
2018,12,36950,race-ethnicity,Mixed Race and Ethnicity,30.597896042470566,1
2018,12,38250,all,All,27.972903577463228,1
2018,12,38250,poverty,High Poverty,23.31709975781795,1
2018,12,38250,poverty,Not High Poverty,28.572783274321953,1
2018,12,38250,race-ethnicity,Majority Non-White,22.971910523637856,1
2018,12,38250,race-ethnicity,"Majority White, Non-Hispanic",29.665718566590506,1
2018,12,38250,race-ethnicity,Mixed Race and Ethnicity,26.397577508621062,1
2018,12,39425,all,All,55.750527948459784,1
2018,12,39425,poverty,High Poverty,62,1
2018,12,39425,poverty,Not High Poverty,55.882019097828795,1
2018,12,39425,race-ethnicity,Majority Non-White,NA,NA
2018,12,39425,race-ethnicity,"Majority White, Non-Hispanic",56.86824663129504,1
2018,12,39425,race-ethnicity,Mixed Race and Ethnicity,50.792539805755595,1
2018,12,43975,all,All,63.12336052108076,1
2018,12,43975,poverty,High Poverty,55,1
2018,12,43975,poverty,Not High Poverty,64.11129451141478,1
2018,12,43975,race-ethnicity,Majority Non-White,53.95145631067961,1
2018,12,43975,race-ethnicity,"Majority White, Non-Hispanic",64.30428248390058,1
2018,12,43975,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,45000,all,All,43.35622263617104,1
2018,12,45000,poverty,High Poverty,41.081264119919794,1
2018,12,45000,poverty,Not High Poverty,45.56806126506175,1
2018,12,45000,race-ethnicity,Majority Non-White,41.335230270676234,1
2018,12,45000,race-ethnicity,"Majority White, Non-Hispanic",52.78140596611017,1
2018,12,45000,race-ethnicity,Mixed Race and Ethnicity,58.511083508503724,1
2018,12,45025,all,All,74.70656374931686,1
2018,12,45025,poverty,High Poverty,NA,NA
2018,12,45025,poverty,Not High Poverty,74.59757998854047,1
2018,12,45025,race-ethnicity,Majority Non-White,75.67220722240972,1
2018,12,45025,race-ethnicity,"Majority White, Non-Hispanic",74.2802333408122,1
2018,12,45025,race-ethnicity,Mixed Race and Ethnicity,73.21405085886575,1
2018,12,45060,all,All,28.903324979425275,1
2018,12,45060,poverty,High Poverty,27,1
2018,12,45060,poverty,Not High Poverty,29.140485017816463,1
2018,12,45060,race-ethnicity,Majority Non-White,28.902209594954606,1
2018,12,45060,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,45060,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,45975,all,All,33.111274273613425,1
2018,12,45975,poverty,High Poverty,NA,NA
2018,12,45975,poverty,Not High Poverty,33.27786565987946,1
2018,12,45975,race-ethnicity,Majority Non-White,33.07023286892219,1
2018,12,45975,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,45975,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,49675,all,All,55.843386393872365,1
2018,12,49675,poverty,High Poverty,NA,NA
2018,12,49675,poverty,Not High Poverty,55.91589866658407,1
2018,12,49675,race-ethnicity,Majority Non-White,NA,NA
2018,12,49675,race-ethnicity,"Majority White, Non-Hispanic",55.86307575108251,1
2018,12,49675,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,53000,all,All,22.005133550099544,1
2018,12,53000,poverty,High Poverty,20.381498434440935,1
2018,12,53000,poverty,Not High Poverty,22.02774825218347,1
2018,12,53000,race-ethnicity,Majority Non-White,23.43856508184783,1
2018,12,53000,race-ethnicity,"Majority White, Non-Hispanic",22.34731285983215,1
2018,12,53000,race-ethnicity,Mixed Race and Ethnicity,19.620162511772158,1
2018,12,54000,all,All,61.86919820137643,1
2018,12,54000,poverty,High Poverty,NA,NA
2018,12,54000,poverty,Not High Poverty,61.806206586646006,1
2018,12,54000,race-ethnicity,Majority Non-White,NA,NA
2018,12,54000,race-ethnicity,"Majority White, Non-Hispanic",61.93473266304854,1
2018,12,54000,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,12,54200,all,All,61.35568953245307,1
2018,12,54200,poverty,High Poverty,NA,NA
2018,12,54200,poverty,Not High Poverty,61.42067895949985,1
2018,12,54200,race-ethnicity,Majority Non-White,NA,NA
2018,12,54200,race-ethnicity,"Majority White, Non-Hispanic",62.02755934349415,1
2018,12,54200,race-ethnicity,Mixed Race and Ethnicity,57,1
2018,12,55775,all,All,37.2305594631298,1
2018,12,55775,poverty,High Poverty,NA,NA
2018,12,55775,poverty,Not High Poverty,37.626181216465604,1
2018,12,55775,race-ethnicity,Majority Non-White,36.67050517316953,1
2018,12,55775,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,55775,race-ethnicity,Mixed Race and Ethnicity,42.94262172787178,1
2018,12,57425,all,All,42.86341025265005,1
2018,12,57425,poverty,High Poverty,NA,NA
2018,12,57425,poverty,Not High Poverty,42.97047380767546,1
2018,12,57425,race-ethnicity,Majority Non-White,41.7141264889106,1
2018,12,57425,race-ethnicity,"Majority White, Non-Hispanic",44.12714633711604,1
2018,12,57425,race-ethnicity,Mixed Race and Ethnicity,42.418134183232496,1
2018,12,58050,all,All,71.994633618039245,1
2018,12,58050,poverty,High Poverty,64,1
2018,12,58050,poverty,Not High Poverty,72.93999622875515,1
2018,12,58050,race-ethnicity,Majority Non-White,64.92083247475789,1
2018,12,58050,race-ethnicity,"Majority White, Non-Hispanic",78.65990473760313,1
2018,12,58050,race-ethnicity,Mixed Race and Ethnicity,71.26263210395255,1
2018,12,58715,all,All,63.01194267704023,1
2018,12,58715,poverty,High Poverty,NA,NA
2018,12,58715,poverty,Not High Poverty,63.16361830709927,1
2018,12,58715,race-ethnicity,Majority Non-White,NA,NA
2018,12,58715,race-ethnicity,"Majority White, Non-Hispanic",65.70159331860074,1
2018,12,58715,race-ethnicity,Mixed Race and Ethnicity,60.30189124576368,1
2018,12,63000,all,All,55.47631090798412,1
2018,12,63000,poverty,High Poverty,59.144650237257004,1
2018,12,63000,poverty,Not High Poverty,55.011645177987695,1
2018,12,63000,race-ethnicity,Majority Non-White,63.93319343356532,1
2018,12,63000,race-ethnicity,"Majority White, Non-Hispanic",52.353115866230276,1
2018,12,63000,race-ethnicity,Mixed Race and Ethnicity,60.051067025068235,1
2018,12,69700,all,All,48.657967421166994,1
2018,12,69700,poverty,High Poverty,NA,NA
2018,12,69700,poverty,Not High Poverty,48.906427594701725,1
2018,12,69700,race-ethnicity,Majority Non-White,46.50919107463143,1
2018,12,69700,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,69700,race-ethnicity,Mixed Race and Ethnicity,51.37077483133399,1
2018,12,70600,all,All,12.765284532044076,1
2018,12,70600,poverty,High Poverty,10.895572011344793,1
2018,12,70600,poverty,Not High Poverty,13.37424333561974,1
2018,12,70600,race-ethnicity,Majority Non-White,12.220297707703457,1
2018,12,70600,race-ethnicity,"Majority White, Non-Hispanic",13.203978910433634,1
2018,12,70600,race-ethnicity,Mixed Race and Ethnicity,12.665290043090343,1
2018,12,71000,all,All,31.639275045960353,1
2018,12,71000,poverty,High Poverty,20.827084439169663,1
2018,12,71000,poverty,Not High Poverty,33.68834828917179,1
2018,12,71000,race-ethnicity,Majority Non-White,23.95998784788888,1
2018,12,71000,race-ethnicity,"Majority White, Non-Hispanic",39.41052778901854,1
2018,12,71000,race-ethnicity,Mixed Race and Ethnicity,31.902110736327355,1
2018,12,76600,all,All,63.35749771769055,1
2018,12,76600,poverty,High Poverty,73.92429374754917,1
2018,12,76600,poverty,Not High Poverty,62.885195300953825,1
2018,12,76600,race-ethnicity,Majority Non-White,64.22112877071804,1
2018,12,76600,race-ethnicity,"Majority White, Non-Hispanic",62.25319415425296,1
2018,12,76600,race-ethnicity,Mixed Race and Ethnicity,62.58934657087408,1
2018,13,03440,all,All,23.805813516095622,1
2018,13,03440,poverty,High Poverty,22.305527937959834,1
2018,13,03440,poverty,Not High Poverty,25.585393041121915,1
2018,13,03440,race-ethnicity,Majority Non-White,24.326587164134793,1
2018,13,03440,race-ethnicity,"Majority White, Non-Hispanic",22.65892930750206,1
2018,13,03440,race-ethnicity,Mixed Race and Ethnicity,25.73198560369409,1
2018,13,04000,all,All,6.930513791655121,1
2018,13,04000,poverty,High Poverty,7.423815930180413,1
2018,13,04000,poverty,Not High Poverty,6.9644754887267775,1
2018,13,04000,race-ethnicity,Majority Non-White,7.959408263164624,1
2018,13,04000,race-ethnicity,"Majority White, Non-Hispanic",5.609282660322925,1
2018,13,04000,race-ethnicity,Mixed Race and Ethnicity,4.367464327892414,1
2018,13,04204,all,All,19.80634207120625,1
2018,13,04204,poverty,High Poverty,12.098957709356656,1
2018,13,04204,poverty,Not High Poverty,20.9560671276777,1
2018,13,04204,race-ethnicity,Majority Non-White,20.30797797413241,1
2018,13,04204,race-ethnicity,"Majority White, Non-Hispanic",19.95249406175772,1
2018,13,04204,race-ethnicity,Mixed Race and Ethnicity,18.057783861624046,1
2018,13,19000,all,All,7.151983477415724,1
2018,13,19000,poverty,High Poverty,4.345824678022435,1
2018,13,19000,poverty,Not High Poverty,7.7058916427309425,1
2018,13,19000,race-ethnicity,Majority Non-White,6.728740760976795,1
2018,13,19000,race-ethnicity,"Majority White, Non-Hispanic",7.211313490300607,1
2018,13,19000,race-ethnicity,Mixed Race and Ethnicity,7.777979103915663,1
2018,13,42425,all,All,21.90139482759608,1
2018,13,42425,poverty,High Poverty,NA,NA
2018,13,42425,poverty,Not High Poverty,21.903086668988053,1
2018,13,42425,race-ethnicity,Majority Non-White,NA,NA
2018,13,42425,race-ethnicity,"Majority White, Non-Hispanic",21.90676893712817,1
2018,13,42425,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,13,49008,all,All,14.285187713310581,1
2018,13,49008,poverty,High Poverty,12.53766246800823,1
2018,13,49008,poverty,Not High Poverty,15.181970125880865,1
2018,13,49008,race-ethnicity,Majority Non-White,13.558751828376401,1
2018,13,49008,race-ethnicity,"Majority White, Non-Hispanic",13.922765812298996,1
2018,13,49008,race-ethnicity,Mixed Race and Ethnicity,16.23719841189046,1
2018,13,67284,all,All,18.153872436499405,1
2018,13,67284,poverty,High Poverty,NA,NA
2018,13,67284,poverty,Not High Poverty,18.26254886790474,1
2018,13,67284,race-ethnicity,Majority Non-White,11,1
2018,13,67284,race-ethnicity,"Majority White, Non-Hispanic",18.769642877678113,1
2018,13,67284,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,13,68516,all,All,14.229857319203957,1
2018,13,68516,poverty,High Poverty,NA,NA
2018,13,68516,poverty,Not High Poverty,14.332230177973399,1
2018,13,68516,race-ethnicity,Majority Non-White,NA,NA
2018,13,68516,race-ethnicity,"Majority White, Non-Hispanic",14.287294769454064,1
2018,13,68516,race-ethnicity,Mixed Race and Ethnicity,14.083187899941827,1
2018,13,69000,all,All,39.777685466027634,1
2018,13,69000,poverty,High Poverty,33.23123028391167,1
2018,13,69000,poverty,Not High Poverty,40.84824340275027,1
2018,13,69000,race-ethnicity,Majority Non-White,37.63242086442678,1
2018,13,69000,race-ethnicity,"Majority White, Non-Hispanic",42.488943028061925,1
2018,13,69000,race-ethnicity,Mixed Race and Ethnicity,41.40946296807239,1
2018,13,72122,all,All,10.429349413890366,1
2018,13,72122,poverty,High Poverty,NA,NA
2018,13,72122,poverty,Not High Poverty,10.361252276941888,1
2018,13,72122,race-ethnicity,Majority Non-White,10.430689600480727,1
2018,13,72122,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,13,72122,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,13,80508,all,All,14.776725901070058,1
2018,13,80508,poverty,High Poverty,11,1
2018,13,80508,poverty,Not High Poverty,15.599148468984,1
2018,13,80508,race-ethnicity,Majority Non-White,12.035573217559781,1
2018,13,80508,race-ethnicity,"Majority White, Non-Hispanic",16.873583565573824,1
2018,13,80508,race-ethnicity,Mixed Race and Ethnicity,15.409399054478055,1
2018,15,71550,all,All,87.46892156629328,1
2018,15,71550,poverty,High Poverty,86.8664979436887,1
2018,15,71550,poverty,Not High Poverty,87.94716416216819,1
2018,15,71550,race-ethnicity,Majority Non-White,87.60136222060132,1
2018,15,71550,race-ethnicity,"Majority White, Non-Hispanic",77,1
2018,15,71550,race-ethnicity,Mixed Race and Ethnicity,83.21428176642901,1
2018,16,08830,all,All,32.90209517807927,1
2018,16,08830,poverty,High Poverty,19,1
2018,16,08830,poverty,Not High Poverty,34.534259225177294,1
2018,16,08830,race-ethnicity,Majority Non-White,NA,NA
2018,16,08830,race-ethnicity,"Majority White, Non-Hispanic",33.29438450806108,1
2018,16,08830,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,16,52120,all,All,NA,NA
2018,16,52120,poverty,High Poverty,NA,NA
2018,16,52120,poverty,Not High Poverty,NA,NA
2018,16,52120,race-ethnicity,Majority Non-White,NA,NA
2018,16,52120,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,16,52120,race-ethnicity,Mixed Race and Ethnicity,NA,NA
2018,16,56260,all,All,41.36569352510143,1
2018,16,56260,poverty,High Poverty,28.822273961971284,1
2018,16,56260,poverty,Not High Poverty,45.726181413351384,1
2018,16,56260,race-ethnicity,Majority Non-White,NA,NA
2018,16,56260,race-ethnicity,"Majority White, Non-Hispanic",44.999543108987275,1
2018,16,56260,race-ethnicity,Mixed Race and Ethnicity,29,1
2018,17,02154,all,All,15.20375064894405,1
2018,17,02154,poverty,High Poverty,NA,NA
2018,17,02154,poverty,Not High Poverty,15.232943730694544,1
2018,17,02154,race-ethnicity,Majority Non-White,12.5918570266092,1
2018,17,02154,race-ethnicity,"Majority White, Non-Hispanic",15.574910522203236,1
2018,17,02154,race-ethnicity,Mixed Race and Ethnicity,9,1
2018,17,03012,all,All,31.518071308015227,1
2018,17,03012,poverty,High Poverty,NA,NA
2018,17,03012,poverty,Not High Poverty,31.365961677797653,1
2018,17,03012,race-ethnicity,Majority Non-White,32.91231327113689,1
