year,state,county,economic_connectedness,economic_connectedness_lb,economic_connectedness_ub,economic_connectedness_quality
2022,29,099,0.97249001,0.9584370680348514,0.9865429519651486,1
2022,29,101,1.00211,0.982431961595218,1.0217880384047822,1
2022,29,103,0.90811998,0.8528881968756253,0.9633517631243748,1
2022,29,105,0.73505002,0.7125692330973256,0.7575308069026744,1
2022,29,107,0.94313997,0.920580784537944,0.9656991554620561,1
2022,29,109,0.78855997,0.7654323949824273,0.8116875450175727,1
2022,29,111,0.89155,0.8554278637649267,0.9276721362350732,1
2022,29,113,0.97053999,0.9517243347684335,0.9893556452315665,1
2022,29,115,0.92702001,0.896875763917774,0.957164256082226,1
2022,29,117,0.89129001,0.8617141534732906,0.9208658665267093,1
2022,29,119,0.66126001,0.6373484493886113,0.6851715706113887,1
2022,29,121,0.88959002,0.860425755910044,0.918754284089956,1
2022,29,123,0.78100002,0.7515613609522084,0.8104386790477917,1
2022,29,125,0.90549999,0.8716122127073025,0.9393877672926976,1
2022,29,127,0.78915,0.7660616242621182,0.8122383757378818,1
2022,29,129,0.92129999,0.8663426018334608,0.9762573781665391,1
2022,29,131,0.79863,0.771915690890719,0.8253443091092809,1
2022,29,133,0.59868002,0.570005746906179,0.627354293093821,1
2022,29,135,0.84129,0.8083038081001549,0.8742761918998451,1
2022,29,137,0.90342999,0.8735405392357642,0.9333194407642358,1
2022,29,139,0.87689,0.8456677717663129,0.908112228233687,1
2022,29,141,0.76003999,0.7354032427143316,0.7846767372856684,1
2022,29,143,0.66044003,0.6338433187297914,0.6870367412702085,1
2022,29,145,0.75031,0.7290835900474313,0.7715364099525688,1
2022,29,147,1.0439399,1.015598820783551,1.0722809792164492,1
2022,29,149,0.75041997,0.717237777781773,0.7836021622182271,1
2022,29,151,1.02957,0.9920170880962487,1.0671229119037515,1
2022,29,153,0.75700003,0.724797821734007,0.7892022382659931,1
2022,29,155,0.58319998,0.5581712399174235,0.6082287200825764,1
2022,29,157,0.88116997,0.8526132947452514,0.9097266452547486,1
2022,29,159,0.73417002,0.7131200068060398,0.7552200331939601,1
2022,29,161,0.84004998,0.8194311588826386,0.8606688011173613,1
2022,29,163,0.84051001,0.8091505842873952,0.8718694357126049,1
2022,29,165,1.04626,1.0297963031178528,1.0627236968821472,1
2022,29,167,0.83244002,0.8100768309363979,0.854803209063602,1
2022,29,169,0.90042001,0.8839955127895364,0.9168445072104637,1
2022,29,171,0.86056,0.8159316181120589,0.905188381887941,1
2022,29,173,0.89137,0.8531899035411238,0.9295500964588762,1
2022,29,175,0.79058999,0.7658748441549499,0.81530513584505,1
2022,29,177,0.90482998,0.8773708845765938,0.9322890754234062,1
2022,29,179,0.75088,0.7069572071064574,0.7948027928935426,1
2022,29,181,0.70137,0.6700105742873952,0.7327294257126049,1
2022,29,183,1.0878201,1.0748451382263484,1.1007950617736517,1
2022,29,185,0.82225001,0.7856770820484826,0.8588229379515173,1
2022,29,186,0.91892999,0.8876293671268594,0.9502306128731406,1
2022,29,187,0.79751003,0.7790079695939491,0.8160120904060508,1
2022,29,189,0.78839999,0.7777573857599439,0.7990425942400562,1
2022,29,195,0.73493999,0.7091272643236075,0.7607527156763925,1
2022,29,197,0.86242998,0.8105497333292249,0.9143102266707752,1
2022,29,199,0.91273999,0.8658968507694926,0.9595831292305073,1
2022,29,201,0.73604,0.7175379395939492,0.7545420604060509,1
2022,29,203,0.68295002,0.6462398945695649,0.7196601454304352,1
2022,29,205,0.91101003,0.8711051632747645,0.9509148967252355,1
2022,29,207,0.80798,0.784832825342582,0.831127174657418,1
2022,29,209,0.81120002,0.787562854346447,0.834837185653553,1
2022,29,211,0.72105998,0.6756868117979338,0.7664331482020663,1
2022,29,213,0.78805,0.7701359297692931,0.8059640702307069,1
2022,29,215,0.72820997,0.7037496194729401,0.7526703205270598,1
2022,29,217,0.79631001,0.7683609235804588,0.8242590964195412,1
2022,29,219,0.94367999,0.9217283933731514,0.9656315866268487,1
2022,29,221,0.70084,0.6746744808063903,0.7270055191936098,1
2022,29,223,0.71184999,0.6776682161496576,0.7460317638503425,1
2022,29,225,0.87809998,0.8580103491584644,0.8981896108415356,1
2022,29,227,0.97425997,0.913089494042505,1.035430445957495,1
2022,29,229,0.72918999,0.7047884383924763,0.7535915416075236,1
2022,29,510,0.70038998,0.6891985852562834,0.7115813747437165,1
2022,30,001,0.96219999,0.9297821856957075,0.9946177943042925,1
2022,30,003,0.48414001,0.4548385484311262,0.5134414715688738,1
2022,30,005,0.55576998,0.520196633680598,0.591343326319402,1
2022,30,007,0.91826999,0.8746803909838292,0.9618595890161707,1
2022,30,009,1.074,1.0401122227073025,1.1078877772926976,1
NA,30,011,NA,NA,NA,NA
2022,30,013,0.8251,0.8077543189328169,0.842445681067183,1
2022,30,015,0.98580998,0.9435923577329712,1.0280276022670287,1
2022,30,017,0.94387001,0.9099822327073025,0.9777577872926976,1
2022,30,019,1.1474,1.0808200273651023,1.2139799726348977,1
2022,30,021,1.01449,0.9778582750889103,1.0511217249110896,1
2022,30,023,0.81221002,0.7806350021690237,0.8437850378309762,1
2022,30,025,1.07262,1.01997536541529,1.1252646345847097,1
2022,30,027,0.91623002,0.8845178046901059,0.9479422353098941,1
2022,30,029,0.91574001,0.8989431194364774,0.9325369005635227,1
2022,30,031,1.13998,1.1246138821652096,1.1553461178347904,1
NA,30,033,NA,NA,NA,NA
2022,30,035,0.45486999,0.42690130394061343,0.4828386760593866,1
NA,30,037,NA,NA,NA,NA
2022,30,039,1.04951,1.0008048949841797,1.0982151050158202,1
2022,30,041,0.64911997,0.6223664616110283,0.6758734783889717,1
2022,30,043,0.93286002,0.8977962623566145,0.9679237776433856,1
NA,30,045,NA,NA,NA,NA
2022,30,047,0.66709,0.6433352365073746,0.6908447634926254,1
2022,30,049,0.91167003,0.8924427838996513,0.9308972761003488,1
NA,30,051,NA,NA,NA,NA
2022,30,053,0.79514003,0.7680729273735019,0.8222071326264981,1
2022,30,055,1.13685,1.0873413097505182,1.1863586902494816,1
2022,30,057,1.1015199,1.071571650316228,1.131468149683772,1
2022,30,059,0.97684997,0.9197562171703842,1.0339437228296158,1
2022,30,061,0.80008,0.7588619593650867,0.8412980406349133,1
2022,30,063,0.99296999,0.9777410698401238,1.0081989101598763,1
2022,30,065,0.93646002,0.8957711676809484,0.9771488723190515,1
2022,30,067,1.0350699,1.0080615962930382,1.062078203706962,1
NA,30,069,NA,NA,NA,NA
2022,30,071,0.95931,0.9117220744553675,1.0068979255446324,1
2022,30,073,0.83607,0.7931859860582996,0.8789540139417004,1
NA,30,075,NA,NA,NA,NA
2022,30,077,0.78983003,0.7528847069314559,0.826775353068544,1
NA,30,079,NA,NA,NA,NA
2022,30,081,0.93080997,0.9099755528443392,0.9516443871556608,1
2022,30,083,0.97873998,0.9421474524086372,1.0153325075913628,1
2022,30,085,0.54457998,0.5102414129508221,0.5789185470491778,1
2022,30,087,0.66921997,0.6319218573341667,0.7065180826658333,1
2022,30,089,0.83388001,0.80314777472241194,0.8646122452775881,1
2022,30,091,1.04522,0.993790543085705,1.096649456914295,1
2022,30,093,0.75958002,0.7371580320168618,0.7820020079831382,1
2022,30,095,1.00655,0.9671743215906264,1.0459256784093738,1
2022,30,097,1.0379699,0.9894999887023604,1.0864398112976394,1
2022,30,099,1.00205,0.9650458799718838,1.0390541200281163,1
2022,30,101,0.84884,0.8067595752118891,0.890920424788111,1
NA,30,103,NA,NA,NA,NA
2022,30,105,0.97478002,0.9203714178292041,1.0291886221707958,1
NA,30,107,NA,NA,NA,NA
NA,30,109,NA,NA,NA,NA
2022,30,111,0.8768,0.8615710798401238,0.8920289201598762,1
2022,31,001,0.88799,0.8640784393886113,0.9119015606113886,1
2022,31,003,1.11277,1.0713167617269779,1.1542232382730222,1
NA,31,005,NA,NA,NA,NA
NA,31,007,NA,NA,NA,NA
NA,31,009,NA,NA,NA,NA
2022,31,011,1.11061,1.0636492629304204,1.1575707370695798,1
2022,31,013,0.91351002,0.8795046468281941,0.947515393171806,1
2022,31,015,1.09176,1.016693379392116,1.1668266206078841,1
2022,31,017,0.97577,0.9278096812983049,1.023730318701695,1
2022,31,019,1.02719,1.0073159651967638,1.0470640348032363,1
2022,31,021,1.08513,1.0466559069834787,1.1236040930165212,1
2022,31,023,1.06416,1.020609598303556,1.107710401696444,1
2022,31,025,1.11209,1.0875120516338677,1.1366679483661324,1
2022,31,027,1.22321,1.187597456360871,1.2588225436391287,1
2022,31,029,0.98749,0.9278482959504462,1.0471317040495538,1
2022,31,031,0.986,0.9445859629666327,1.0274140370333673,1
2022,31,033,0.98580998,0.9491782550889104,1.0224417049110897,1
2022,31,035,1.03207,0.9900875714511521,1.074052428548848,1
2022,31,037,0.57292002,0.5343675284240971,0.6114725115759029,1
2022,31,039,0.97847998,0.9346159860259936,1.0223439739740063,1
2022,31,041,1.03036,0.9988241794887505,1.0618958205112494,1
2022,31,043,0.62869,0.6022304862087092,0.6551495137912907,1
2022,31,045,1.02863,0.9925666626844629,1.064693337315537,1
2022,31,047,0.67014998,0.6428672813352024,0.6974326786647976,1
2022,31,049,1.0208,0.9605899083548934,1.0810100916451064,1
2022,31,051,0.98905998,0.93988448362789,1.03823547637211,1
2022,31,053,0.83293998,0.8093420136261378,0.8565379463738623,1
2022,31,055,0.80927998,0.7964226160654209,0.8221373439345792,1
2022,31,057,1.04444,0.9765076482958418,1.1123723517041584,1
2022,31,059,1.07819,1.0338360150298587,1.1225439849701413,1
2022,31,061,1.1055,1.056422499867153,1.1545775001328469,1
2022,31,063,1.0855401,1.0265059847856537,1.1445742152143463,1
2022,31,065,1.06473,1.020003621872796,1.109456378127204,1
2022,31,067,0.92404997,0.8962380810593766,0.9518618589406234,1
NA,31,069,NA,NA,NA,NA
2022,31,071,1.17126,1.122966489380897,1.2195535106191029,1
2022,31,073,1.06101,0.9858453792329249,1.136174620767075,1
NA,31,075,NA,NA,NA,NA
2022,31,077,1.15053,1.0971209833812476,1.2039390166187525,1
2022,31,079,0.66930002,0.6483872042849577,0.6902128357150423,1
2022,31,081,1.08571,1.046118729472255,1.125301270527745,1
2022,31,083,1.1057301,1.0513998963885856,1.1600603036114143,1
NA,31,085,NA,NA,NA,NA
2022,31,087,1.03206,0.9804933456067871,1.0836266543932127,1
2022,31,089,1.03485,0.9972578907765218,1.0724421092234784,1
NA,31,091,NA,NA,NA,NA
2022,31,093,1.07802,1.0348811927002735,1.1211588072997265,1
2022,31,095,0.85825002,0.8215790938492555,0.8949209461507444,1
2022,31,097,0.79079002,0.7306583229943472,0.8509217170056528,1
2022,31,099,1.09842,1.0592011206693535,1.1376388793306464,1
2022,31,101,0.97583997,0.93987463088369,1.01180530911631,1
NA,31,103,NA,NA,NA,NA
2022,31,105,0.96209002,0.9136593099420153,1.0105207300579848,1
2022,31,107,0.96733999,0.9232016010681581,1.011478378931842,1
2022,31,109,0.96534002,0.9509538843534759,0.979726155646524,1
2022,31,111,0.89218998,0.867768828752631,0.9166111312473691,1
NA,31,113,NA,NA,NA,NA
NA,31,115,NA,NA,NA,NA
NA,31,117,NA,NA,NA,NA
2022,31,119,0.92909002,0.9055704521855193,0.9526095878144806,1
2022,31,121,1.11498,1.0812490217860298,1.1487109782139704,1
2022,31,123,0.90884,0.8626240492445455,0.9550559507554545,1
2022,31,125,1.11717,1.0720124297961973,1.1623275702038027,1
2022,31,127,1.02378,0.985129512184834,1.0624304878151658,1
2022,31,129,0.99331999,0.947809624319016,1.0388303556809841,1
2022,31,131,0.92979997,0.8969705732589541,0.9626293667410459,1
2022,31,133,1.03197,0.9746998523717397,1.0892401476282605,1
2022,31,135,1.14323,1.0765912206057102,1.2098687793942897,1
2022,31,137,1.01046,0.9705159339950736,1.0504040660049263,1
2022,31,139,1.16286,1.1253070880962486,1.2004129119037514,1
2022,31,141,0.79223001,0.7645749181781398,0.8198851018218603,1
2022,31,143,1.08955,1.0419816740952128,1.1371183259047872,1
2022,31,145,0.97069001,0.9371550281844837,1.0042249918155164,1
2022,31,147,0.95959997,0.9208318804258337,0.9983680595741662,1
NA,31,149,NA,NA,NA,NA
2022,31,151,0.72569001,0.6914298375902759,0.7599501824097241,1
2022,31,153,1.02101,1.0048598961794006,1.0371601038205993,1
2022,31,155,1.14193,1.1140201128601495,1.1698398871398503,1
2022,31,157,0.82388997,0.8003900018253647,0.8473899381746353,1
2022,31,159,1.1193399,1.090371632308498,1.148308167691502,1
2022,31,161,0.89170003,0.8463268617979337,0.9370731982020662,1
2022,31,163,0.96961999,0.9051175733088228,1.0341224066911772,1
NA,31,165,NA,NA,NA,NA
2022,31,167,1.06601,1.002311172462412,1.1297088275375877,1
2022,31,169,0.99821001,0.95171966428671,1.0447003557132901,1
NA,31,171,NA,NA,NA,NA
2022,31,173,0.53644001,0.5012390548776966,0.5716409651223033,1
2022,31,175,1.07447,1.0306648049455298,1.1182751950544703,1
2022,31,177,1.14897,1.1208053175421595,1.1771346824578406,1
2022,31,179,1.0376101,0.984220679101165,1.090999520898835,1
2022,31,181,1.00416,0.9553960980246073,1.0529239019753924,1
NA,31,183,NA,NA,NA,NA
2022,31,185,1.00359,0.971544590812734,1.035635409187266,1
2022,32,001,0.82966,0.8058464375878382,0.8534735624121617,1
2022,32,003,0.73276001,0.7215686152562835,0.7439514047437166,1
2022,32,005,0.96063,0.9383256098559342,0.9829343901440658,1
2022,32,007,0.89293998,0.8691656168675291,0.9167143431324708,1
NA,32,009,NA,NA,NA,NA
2022,32,011,0.85731,0.763506123699913,0.951113876300087,1
2022,32,013,0.87821001,0.8457334067761713,0.9106866132238287,1
2022,32,015,0.94035,0.8796107141591398,1.0010892858408602,1
2022,32,017,0.93839002,0.8850593980207012,0.9917206419792989,1
2022,32,019,0.79903001,0.778822781319392,0.8192372386806079,1
NA,32,021,NA,NA,NA,NA
2022,32,023,0.74346,0.7206264195801084,0.7662935804198916,1
2022,32,027,0.77140999,0.7246648489687197,0.8181551310312802,1
2022,32,029,0.81353003,0.768313660876661,0.858746399123339,1
2022,32,031,0.80659002,0.7920862865144036,0.8210937534855964,1
2022,32,033,0.84535998,0.8081598635734298,0.8825600964265702,1
2022,32,510,0.76688999,0.7470159551967639,0.7867640248032362,1
2022,33,001,1.08412,1.0640891680780007,1.1041508319219993,1
2022,33,003,1.0821199,1.060403499051296,1.1038363009487038,1
2022,33,005,1.07577,1.0556411698787735,1.0958988301212262,1
2022,33,007,0.90846002,0.8837056748752592,0.9332143651247409,1
2022,33,009,1.0929,1.0742019435874879,1.111598056412512,1
2022,33,011,1.05302,1.0390258573463804,1.0670141426536197,1
2022,33,013,1.1284,1.1113875126141923,1.1454124873858078,1
2022,33,015,1.3597,1.346391844544973,1.3730081554550269,1
2022,33,017,1.13405,1.1159399335668354,1.1521600664331646,1
2022,33,019,0.95567,0.9318172383081476,0.9795227616918525,1
2022,34,001,0.75431001,0.7396886786753312,0.7689313413246688,1
2022,34,003,1.0269099,1.0110341913332328,1.042785608666767,1
2022,34,005,0.97755998,0.963448239507308,0.991671720492692,1
2022,34,007,0.76767999,0.7552930172257141,0.7800669627742859,1
2022,34,009,0.94268,0.9227079669975368,0.9626520330024632,1
2022,34,011,0.66140997,0.645083470792767,0.6777364692072331,1
2022,34,013,0.63766998,0.6261061920992208,0.6492337679007791,1
2022,34,015,1.01538,1.0002294780075125,1.0305305219924874,1
2022,34,017,0.81652999,0.8011050736376663,0.8319549063623338,1
2022,34,019,1.1822799,1.1551343988141203,1.2094254011858796,1
2022,34,021,0.56733,0.5527478683470148,0.5819121316529852,1
2022,34,023,0.85285997,0.8374154530178388,0.8683044869821612,1
2022,34,025,0.94753999,0.9319386764870647,0.9631413035129353,1
2022,34,027,1.08737,1.0682603507587416,1.1064796492412583,1
2022,34,029,0.99555999,0.9809778583470148,1.0101421216529851,1
2022,34,031,0.59579003,0.5817566878706932,0.6098233721293067,1
2022,34,033,0.86607999,0.8462843537561455,0.8858756262438545,1
2022,34,035,1.00537,0.9853391680780007,1.0254008319219994,1
2022,34,037,1.25775,1.2381111608749087,1.2773888391250912,1
2022,34,039,0.69148999,0.6770646546817924,0.7059153253182076,1
2022,34,041,1.13434,1.1145639633959907,1.154116036604009,1
2022,35,001,0.66459,0.6525362218870715,0.6766437781129285,1
NA,35,003,NA,NA,NA,NA
2022,35,005,0.57494998,0.5551347441163,0.5947652158836999,1
2022,35,006,0.46673,0.44360242498242736,0.4898575750175726,1
2022,35,007,0.64099997,0.6101501368833395,0.6718498031166604,1
2022,35,009,0.66850001,0.6494295604304253,0.6875704595695747,1
NA,35,011,NA,NA,NA,NA
2022,35,013,0.59858,0.5847622537129962,0.6123977462870038,1
2022,35,015,0.74067003,0.7205216002389282,0.7608184597610718,1
2022,35,017,0.56770003,0.5434356758713942,0.5919643841286059,1
2022,35,019,0.59342998,0.5490759950298586,0.6377839649701414,1
NA,35,021,NA,NA,NA,NA
2022,35,023,0.63405001,0.5885396443190161,0.679560375680984,1
2022,35,025,0.6886,0.6687651644764546,0.7084348355235454,1
2022,35,027,0.68344003,0.6567649201704099,0.7101151398295901,1
2022,35,028,1.1156501,1.0726092908995004,1.1586909091004998,1
2022,35,029,0.46496999,0.44125442578706536,0.48868555421293464,1
2022,35,031,0.41604,0.3981063289534693,0.43397367104653073,1
NA,35,033,NA,NA,NA,NA
2022,35,035,0.73474002,0.7164927560879177,0.7529872839120824,1
2022,35,037,0.57808,0.5464657809293689,0.6096942190706311,1
2022,35,039,0.44734001,0.42836755843365587,0.46631246156634415,1
2022,35,041,0.68822998,0.6629072453197425,0.7135527146802575,1
2022,35,043,0.74976999,0.7344626714767386,0.7650773085232614,1
2022,35,045,0.59600002,0.5788699339911343,0.6131301060088656,1
2022,35,047,0.4998,0.47810319869114165,0.5214968013088584,1
2022,35,049,0.62910998,0.6119014966077311,0.6463184633922688,1
2022,35,051,0.57985997,0.5474029683759807,0.6123169716240193,1
2022,35,053,0.53258002,0.502827766714682,0.5623322732853181,1
2022,35,055,0.70545,0.6814012419096935,0.7294987580903065,1
2022,35,057,0.65758002,0.6269065836419482,0.6882534563580519,1
2022,35,059,0.72306001,0.6787452262695134,0.7673747937304866,1
2022,35,061,0.55430001,0.5367191334506685,0.5718808865493314,1
2022,36,001,0.87391001,0.8602686608635977,0.8875513591364024,1
2022,36,003,0.77829999,0.7577987667217111,0.798801213278289,1
2022,36,005,0.68067002,0.6692630294139805,0.6920770105860194,1
2022,36,007,0.81244999,0.7974562655182685,0.8274437144817314,1
2022,36,009,0.75652999,0.7392235086045005,0.7738364713954995,1
2022,36,011,0.81484997,0.7964459075971797,0.8332540324028204,1
2022,36,013,0.69059998,0.674920267339694,0.706279692660306,1
2022,36,015,0.73575002,0.7179339477725237,0.7535660922274763,1
2022,36,017,0.79185998,0.7719663455569185,0.8117536144430816,1
2022,36,019,0.84636998,0.8263195484381552,0.8664204115618447,1
2022,36,021,0.88366997,0.8623455618482042,0.9049943781517958,1
2022,36,023,0.80005997,0.7787551614880496,0.8213647785119503,1
2022,36,025,0.85110998,0.828452796338717,0.873767163661283,1
2022,36,027,0.95771003,0.9422851136376662,0.9731349463623338,1
2022,36,029,0.75937998,0.7489529716022468,0.7698069883977531,1
2022,36,031,0.86543,0.8417536350667562,0.8891063649332439,1
2022,36,033,0.76937002,0.7480064125685134,0.7907336274314866,1
2022,36,035,0.7155,0.6949203781623294,0.7360796218376706,1
2022,36,037,0.90377998,0.8841607405147541,0.923399219485246,1
2022,36,039,0.87491,0.8547419705990829,0.8950780294009171,1
2022,36,041,1.0166,0.9669933115512912,1.0662066884487087,1
2022,36,043,0.78821999,0.7689143447522805,0.8075256352477195,1
2022,36,045,0.87980002,0.8651002905079425,0.8944997494920576,1
2022,36,047,0.77451998,0.762505400578773,0.786534559421227,1
2022,36,049,0.86748999,0.8414028693657719,0.8935771106342282,1
2022,36,051,0.90139002,0.8814179869975368,0.9213620530024632,1
2022,36,053,0.89937001,0.8808483507380893,0.9178916692619108,1
2022,36,055,0.71841002,0.7078066144516455,0.7290134255483545,1
2022,36,057,0.73624003,0.7183455586251529,0.7541345013748472,1
2022,36,059,0.95231003,0.9375123015247299,0.9671077584752702,1
2022,36,061,0.82734001,0.8139926548732894,0.8406873651267106,1
2022,36,063,0.85018998,0.8359018423567066,0.8644781176432934,1
2022,36,065,0.75343001,0.739259470195779,0.767600549804221,1
2022,36,067,0.77278,0.7600794333801805,0.7854805666198196,1
2022,36,069,0.91204,0.8948707162794147,0.9292092837205852,1
2022,36,071,0.84834999,0.833689459199644,0.863010520800356,1
2022,36,073,0.80096,0.780066783924803,0.821853216075197,1
2022,36,075,0.78162998,0.7652446805012559,0.798015279498744,1
2022,36,077,0.88191998,0.8624967376971937,0.9013432223028064,1
2022,36,079,1.03351,1.0077560732431436,1.0592639267568562,1
2022,36,081,0.77995998,0.7658678393431498,0.7940521206568502,1
2022,36,083,0.87690002,0.8620630928330282,0.8917369471669718,1
2022,36,085,0.93111998,0.9148326785044865,0.9474072814955135,1
2022,36,087,0.71461999,0.696059131262402,0.7331808487375979,1
2022,36,089,0.79506999,0.7767051272688633,0.8134348527311367,1
2022,36,091,1.03073,1.0150894870113776,1.0463705129886223,1
2022,36,093,0.83007997,0.8151450448297975,0.8450148951702025,1
2022,36,095,0.88620001,0.8623080490284568,0.9100919709715433,1
2022,36,097,0.79557002,0.7686989137719559,0.8224411262280441,1
2022,36,099,0.82130003,0.7989172412965525,0.8436828187034474,1
2022,36,101,0.77209002,0.7547835386045005,0.7893965013954996,1
2022,36,103,0.94288999,0.930071825541108,0.9557081544588919,1
2022,36,105,0.77954,0.7607831450599445,0.7982968549400555,1
2022,36,107,0.83236003,0.8118392070818656,0.8528808529181344,1
2022,36,109,1.05003,1.0308811510870581,1.069178848912942,1
2022,36,111,0.90713,0.891509087631205,0.922750912368795,1
2022,36,113,0.91123003,0.8930023649437775,0.9294576950562226,1
2022,36,115,0.83695,0.8184087401182618,0.8554912598817381,1
2022,36,117,0.84524,0.8285607062955678,0.8619192937044322,1
2022,36,119,0.81660002,0.8027430750212946,0.8304569649787054,1
2022,36,121,0.91834998,0.8971823689669675,0.9395175910330326,1
2022,36,123,0.83705002,0.8102965116110282,0.8638035283889717,1
2022,37,001,0.61148,0.5986030362295791,0.6243569637704209,1
2022,37,003,0.63590997,0.6158791380780007,0.6559408019219994,1
2022,37,005,0.56276,0.5301265976974442,0.5953934023025559,1
2022,37,007,0.46175,0.44248355422796765,0.48101644577203234,1
2022,37,009,0.63370001,0.6068093041321104,0.6605907158678895,1
2022,37,011,0.73922002,0.7138972853197425,0.7645427546802575,1
2022,37,013,0.56181002,0.5437979515700662,0.5798220884299339,1
2022,37,015,0.53906,0.5179315882466582,0.5601884117533418,1
2022,37,017,0.45526001,0.4378751294571297,0.4726448905428703,1
2022,37,019,0.72191,0.7074258663502454,0.7363941336497547,1
2022,37,021,0.80628997,0.7938441988941671,0.8187357411058329,1
2022,37,023,0.54716003,0.5314999181555178,0.5628201418444823,1
2022,37,025,0.73873001,0.7248730650212947,0.7525869549787054,1
2022,37,027,0.55425,0.5383350916615491,0.5701649083384509,1
2022,37,029,0.92234999,0.8941069089827778,0.9505930710172221,1
2022,37,031,0.80018997,0.7810019233753385,0.8193780166246616,1
2022,37,033,0.56954002,0.5451384683924764,0.5939415716075237,1
2022,37,035,0.64618999,0.63266623870267,0.65971374129733,1
2022,37,037,0.63848001,0.6169400058099048,0.66002001419009515,1
2022,37,039,0.61150998,0.5877748161472199,0.6352451438527801,1
2022,37,041,0.56221998,0.5385044157870653,0.5859355442129346,1
2022,37,043,0.68169999,0.652633724109271,0.7107662558907291,1
2022,37,045,0.55795997,0.5439658273463804,0.5719541126536195,1
2022,37,047,0.44911999,0.4338322713125804,0.46440770868741965,1
2022,37,049,0.73456001,0.7203110720283903,0.7488089479716098,1
2022,37,051,0.68410999,0.6746433639546715,0.6935766160453284,1
2022,37,053,0.90688998,0.8863103581623294,0.9274696018376706,1
2022,37,055,0.87639999,0.8548403861700594,0.8979595938299406,1
2022,37,057,0.57999998,0.5667114243808148,0.5932885356191852,1
2022,37,059,0.70682001,0.686416784920938,0.7272232350790621,1
2022,37,061,0.4862,0.4702066944741424,0.5021933055258576,1
2022,37,063,0.73408002000000006,0.7210462596988051,0.747113780301195,1
2022,37,065,0.45456001,0.44084026171622687,0.46827975828377316,1
2022,37,067,0.64214998,0.6311153827670395,0.6531845772329605,1
2022,37,069,0.76798999,0.7508011054635909,0.7851788745364091,1
2022,37,071,0.62857002,0.6163202449006282,0.6408197950993717,1
2022,37,073,0.76517999,0.7368781100632417,0.7934818699367584,1
2022,37,075,0.58879,0.5523738672072819,0.6252061327927182,1
2022,37,077,0.61255997,0.5948810952514415,0.6302388447485584,1
2022,37,079,0.50579,0.48385800301299675,0.5277219969870032,1
2022,37,081,0.66260999,0.6527513709617672,0.6724686090382328,1
2022,37,083,0.45603999,0.4418302515040774,0.4702497284959226,1
2022,37,085,0.68665999,0.6730186408635976,0.7003013391364024,1
2022,37,087,0.65478998,0.6359155264368865,0.6736644335631135,1
2022,37,089,0.70547003,0.6888887342987984,0.7220513257012016,1
2022,37,091,0.54784,0.527926765917073,0.567753234082927,1
2022,37,093,0.67730999,0.6614342813332328,0.6931856986667673,1
2022,37,095,0.60378999,0.5591224107923322,0.6484575692076678,1
2022,37,097,0.74871999,0.7345690500316208,0.7628709299683792,1
2022,37,099,0.68485999,0.6625164005762434,0.7072035794237566,1
2022,37,101,0.70789999,0.6938862475105386,0.7219137324894614,1
2022,37,103,0.67894,0.6474041794887505,0.7104758205112495,1
2022,37,105,0.63221997,0.6165206584838341,0.6479192815161658,1
2022,37,107,0.51138997,0.49663144100041695,0.5261484989995829,1
2022,37,109,0.73951,0.7231443011210833,0.7558756988789167,1
2022,37,111,0.50920999,0.48986514508059686,0.5285548349194031,1
2022,37,113,0.61914998,0.5966299938176348,0.6416699661823652,1
2022,37,115,0.62162,0.597747638668302,0.6454923613316979,1
2022,37,117,0.53527999,0.5161115422311983,0.5544484377688018,1
2022,37,119,0.69432002,0.6837754137631745,0.7048646262368256,1
2022,37,121,0.57977003,0.5518013439406135,0.6077387160593866,1
2022,37,123,0.49377999,0.4722595854497502,0.5153003945502498,1
2022,37,125,0.78341001,0.7659663309295863,0.8008536890704137,1
2022,37,127,0.53665,0.5232830460174296,0.5500169539825703,1
2022,37,129,0.84261,0.8304974225755425,0.8547225774244575,1
2022,37,131,0.49340001,0.4737415712350633,0.5130584487649368,1
2022,37,133,0.87911999,0.8679873947638088,0.8902525852361911,1
2022,37,135,1.00869,0.9923438999769433,1.025036100023057,1
2022,37,137,0.65873998,0.6274785544465862,0.6900014055534138,1
2022,37,139,0.66816998,0.6505107041073014,0.6858292558926987,1
2022,37,141,0.73663998,0.7188239077725237,0.7544560522274762,1
2022,37,143,0.67325002,0.6483388777564959,0.6981611622435041,1
2022,37,145,0.62191999,0.6030847359125736,0.6407552440874263,1
2022,37,147,0.63674998,0.6249509964210761,0.648548963578924,1
2022,37,149,0.74510998,0.7181604752125742,0.7720594847874257,1
2022,37,151,0.59280002,0.5790410730245252,0.6065589669754747,1
2022,37,153,0.43776,0.42135510164539614,0.45416489835460383,1
2022,37,155,0.36258,0.3510554115749081,0.3741045884250919,1
2022,37,157,0.5424,0.5279158663502453,0.5568841336497546,1
2022,37,159,0.65586001,0.641748269507308,0.6699717504926921,1
2022,37,161,0.56173003,0.5445411454635909,0.5789189145364091,1
2022,37,163,0.45984,0.4440622893364634,0.47561771066353664,1
2022,37,165,0.39579999,0.3799830798607762,0.4116169001392238,1
2022,37,167,0.71094,0.6938295146109618,0.7280504853890383,1
2022,37,169,0.64993,0.6329175126141924,0.6669424873858076,1
2022,37,171,0.56948,0.5529183051146221,0.5860416948853778,1
