year,state,county,environmental,subgroup,subgroup_type,environmental_quality
2014,27,023,92.23073150796894,All,all,1
2014,27,023,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,023,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,023,92.25465557765322,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,025,80.83326517714413,All,all,1
2014,27,025,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,025,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,025,80.83000768215572,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,027,86.05917110657438,All,all,1
2014,27,027,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,027,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,027,86.34671539583218,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,029,97.69582140812823,All,all,1
2014,27,029,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,029,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,029,97.68443440116975,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,031,99,All,all,1
2014,27,031,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,031,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,031,99,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,033,74.81380609797876,All,all,1
2014,27,033,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,033,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,033,74.90634117875899,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,035,96.73971383147854,All,all,1
2014,27,035,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,035,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,035,96.75138819617622,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,037,59.1792607534505,All,all,1
2014,27,037,43.699738903394255,No Predominant Racial Group,race-ethnicity,1
2014,27,037,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,037,60.4715562316395,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,039,92.91855181270374,All,all,1
2014,27,039,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,039,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,039,92.95686045895384,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,041,95.44442918737813,All,all,1
2014,27,041,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,041,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,041,95.45803411768046,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,043,93.85436283741369,All,all,1
2014,27,043,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,043,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,043,93.90684496826836,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,045,94.97524229920353,All,all,1
2014,27,045,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,045,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,045,94.97399527186761,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,047,93.39324611716182,All,all,1
2014,27,047,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,047,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,047,93.49733249935612,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,049,91.05464433701657,All,all,1
2014,27,049,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,049,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,049,91.14683867968387,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,051,97,All,all,1
2014,27,051,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,051,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,051,97,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,053,35.19213134801295,All,all,1
2014,27,053,23.951687572596466,No Predominant Racial Group,race-ethnicity,1
2014,27,053,19.54676926134043,Predominantly People of Color,race-ethnicity,1
2014,27,053,40.68471087825267,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,055,92.53263693727133,All,all,1
2014,27,055,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,055,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,055,92.50873063659752,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,057,97.45740325567795,All,all,1
2014,27,057,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,057,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,057,97.44701900546733,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,059,88.37792615868028,All,all,1
2014,27,059,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,059,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,059,88.38161167302272,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,061,96.07489570227138,All,all,1
2014,27,061,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,061,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,061,96.01229087611274,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,063,89.64171539961013,All,all,1
2014,27,063,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,063,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,063,89.75957136912193,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,065,94.41096742103954,All,all,1
2014,27,065,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,065,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,065,94.40623576124455,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,067,95.00725493903015,All,all,1
2014,27,067,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,067,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,067,95.28551387447041,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,069,98,All,all,1
2014,27,069,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,069,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,069,98,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,071,97.02527020855534,All,all,1
2014,27,071,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,071,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,071,97.02426554130822,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,073,96.85259301014656,All,all,1
2014,27,073,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,073,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,073,96.85620149363011,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,075,97.42989528310629,All,all,1
2014,27,075,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,075,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,075,97.4337048424289,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,077,98,All,all,1
2014,27,077,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,077,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,077,98,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,079,91.79665909008912,All,all,1
2014,27,079,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,079,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,079,91.86418062294568,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,081,98,All,all,1
2014,27,081,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,081,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,081,98,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,083,96.28902969989115,All,all,1
2014,27,083,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,083,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,083,96.39262405006706,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,085,92.29296140661285,All,all,1
2014,27,085,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,085,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,085,92.27782421781706,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,087,98,All,all,1
2014,27,087,98,No Predominant Racial Group,race-ethnicity,1
2014,27,087,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,087,NA,"Predominantly White, Non-Hispanic",race-ethnicity,NA
2014,27,089,97.42669630570552,All,all,1
2014,27,089,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,089,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,089,97.44207453973956,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,091,93.85010967584694,All,all,1
2014,27,091,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,091,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,091,93.88922186628088,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,093,95.51777768177301,All,all,1
2014,27,093,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,093,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,093,95.53319700068167,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,095,94.18747827430381,All,all,1
2014,27,095,97,No Predominant Racial Group,race-ethnicity,1
2014,27,095,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,095,93.79738137245798,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,097,95.94832698009319,All,all,1
2014,27,097,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,097,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,097,95.95917022344966,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,099,90.76203194953194,All,all,1
2014,27,099,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,099,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,099,91.07437355880093,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,101,97.61705101327743,All,all,1
2014,27,101,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,101,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,101,97.61115214180207,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,103,85.26899128268991,All,all,1
2014,27,103,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,103,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,103,85.3083681309504,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,105,96.02654129417759,All,all,1
2014,27,105,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,105,94.56616595135908,Predominantly People of Color,race-ethnicity,1
2014,27,105,97,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,107,98,All,all,1
2014,27,107,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,107,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,107,98,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,109,87.34697587345944,All,all,1
2014,27,109,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,109,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,109,87.62186893123992,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,111,96.81564693383493,All,all,1
2014,27,111,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,111,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,111,96.81991776559491,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,113,95.85556584288868,All,all,1
2014,27,113,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,113,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,113,95.87813229571985,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,115,94.87664837973217,All,all,1
2014,27,115,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,115,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,115,94.87395466757484,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,117,97.36951206548315,All,all,1
2014,27,117,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,117,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,117,97.38483863478059,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,119,94.90034777110338,All,all,1
2014,27,119,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,119,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,119,94.92511761168689,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,121,96.69322126804312,All,all,1
2014,27,121,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,121,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,121,96.69059266227657,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,123,20.067526114356422,All,all,1
2014,27,123,16.184979137691236,No Predominant Racial Group,race-ethnicity,1
2014,27,123,14.256256243099731,Predominantly People of Color,race-ethnicity,1
2014,27,123,22.720465878304818,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,125,93.06460329157456,All,all,1
2014,27,125,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,125,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,125,93.05891635981062,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,127,93.00429455601869,All,all,1
2014,27,127,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,127,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,127,92.97315001439678,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,129,94.92502936186872,All,all,1
2014,27,129,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,129,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,129,94.9506628993697,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,131,86.31094109117834,All,all,1
2014,27,131,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,131,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,131,86.61507900348089,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,133,96.24700114738708,All,all,1
2014,27,133,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,133,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,133,96.25499890134037,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,135,97.75792859440334,All,all,1
2014,27,135,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,135,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,135,97.754627399711,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,137,92.12456933731546,All,all,1
2014,27,137,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,137,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,137,92.34748642779587,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,139,79.07243448852577,All,all,1
2014,27,139,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,139,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,139,79.83289999646256,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,141,84.30038988526233,All,all,1
2014,27,141,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,141,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,141,84.51200615947259,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,143,91.66766030736619,All,all,1
2014,27,143,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,143,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,143,91.73178442761562,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,145,85.57899662554044,All,all,1
2014,27,145,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,145,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,145,86.14017519147812,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,147,90.56081377495065,All,all,1
2014,27,147,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,147,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,147,90.79291375291375,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,149,95.36243331965531,All,all,1
2014,27,149,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,149,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,149,95.37219324109776,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,151,95.66277858779421,All,all,1
2014,27,151,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,151,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,151,95.66030195381883,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,153,96.92650886611355,All,all,1
2014,27,153,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,153,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,153,97.00644250286824,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,155,92.95513748191027,All,all,1
2014,27,155,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,155,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,155,92.86225290241606,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,157,90.83607167791483,All,all,1
2014,27,157,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,157,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,157,90.84719101123595,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,159,97.29096989966555,All,all,1
2014,27,159,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,159,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,159,97.28275967335725,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,161,92.72384587232708,All,all,1
2014,27,161,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,161,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,161,92.77027105800059,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,163,55.893540841366146,All,all,1
2014,27,163,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,163,83,Predominantly People of Color,race-ethnicity,1
2014,27,163,56.543594633315266,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,165,91.02340597255852,All,all,1
2014,27,165,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,165,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,165,91.26427136272308,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,167,95.48285322359396,All,all,1
2014,27,167,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,167,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,167,95.49012999518537,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,169,88.32225797016672,All,all,1
2014,27,169,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,169,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,169,88.23169417383403,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,171,86.96815976637934,All,all,1
2014,27,171,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,171,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,171,87.07049674280809,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,27,173,95.22378579106811,All,all,1
2014,27,173,NA,No Predominant Racial Group,race-ethnicity,NA
2014,27,173,NA,Predominantly People of Color,race-ethnicity,NA
2014,27,173,95.35397660191049,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,001,42.46994314828047,All,all,1
2014,28,001,43.9760234437439,No Predominant Racial Group,race-ethnicity,1
2014,28,001,41.614104882459316,Predominantly People of Color,race-ethnicity,1
2014,28,001,41,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,003,37.253601223208776,All,all,1
2014,28,003,NA,No Predominant Racial Group,race-ethnicity,NA
2014,28,003,NA,Predominantly People of Color,race-ethnicity,NA
2014,28,003,37.941944801026956,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,005,32.82750636721463,All,all,1
2014,28,005,30,No Predominant Racial Group,race-ethnicity,1
2014,28,005,NA,Predominantly People of Color,race-ethnicity,NA
2014,28,005,34.46374116772034,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,007,31.55706366885976,All,all,1
2014,28,007,28.496450100468856,No Predominant Racial Group,race-ethnicity,1
2014,28,007,33,Predominantly People of Color,race-ethnicity,1
2014,28,007,33.70587293967035,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,009,40.3684824448851,All,all,1
2014,28,009,43,No Predominant Racial Group,race-ethnicity,1
2014,28,009,NA,Predominantly People of Color,race-ethnicity,NA
2014,28,009,35,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,011,55.377521274402994,All,all,1
2014,28,011,53,No Predominant Racial Group,race-ethnicity,1
2014,28,011,57.54449850886831,Predominantly People of Color,race-ethnicity,1
2014,28,011,49,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,013,33.92978909776969,All,all,1
2014,28,013,28.340976163450623,No Predominant Racial Group,race-ethnicity,1
2014,28,013,NA,Predominantly People of Color,race-ethnicity,NA
2014,28,013,36.27304641789104,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,015,44.85793818391246,All,all,1
2014,28,015,43,No Predominant Racial Group,race-ethnicity,1
2014,28,015,NA,Predominantly People of Color,race-ethnicity,NA
2014,28,015,47,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,017,29.926680478821364,All,all,1
2014,28,017,27,No Predominant Racial Group,race-ethnicity,1
2014,28,017,29,Predominantly People of Color,race-ethnicity,1
2014,28,017,31.821067317753748,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,019,32.65424455292297,All,all,1
2014,28,019,31.049154334038054,No Predominant Racial Group,race-ethnicity,1
2014,28,019,NA,Predominantly People of Color,race-ethnicity,NA
2014,28,019,36,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,021,39.04469987228608,All,all,1
2014,28,021,NA,No Predominant Racial Group,race-ethnicity,NA
2014,28,021,39.161210623841875,Predominantly People of Color,race-ethnicity,1
2014,28,021,NA,"Predominantly White, Non-Hispanic",race-ethnicity,NA
2014,28,023,19.47652795444909,All,all,1
2014,28,023,NA,No Predominant Racial Group,race-ethnicity,NA
2014,28,023,22,Predominantly People of Color,race-ethnicity,1
2014,28,023,18.803177966101696,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,025,20.07220534927011,All,all,1
2014,28,025,22.865071686164132,No Predominant Racial Group,race-ethnicity,1
2014,28,025,16.514910858995137,Predominantly People of Color,race-ethnicity,1
2014,28,025,NA,"Predominantly White, Non-Hispanic",race-ethnicity,NA
2014,28,027,58.97543777177106,All,all,1
2014,28,027,64,No Predominant Racial Group,race-ethnicity,1
2014,28,027,58.35817126893736,Predominantly People of Color,race-ethnicity,1
2014,28,027,NA,"Predominantly White, Non-Hispanic",race-ethnicity,NA
2014,28,029,25.27618161774838,All,all,1
2014,28,029,30.5868796833027,No Predominant Racial Group,race-ethnicity,1
2014,28,029,19.63529411764706,Predominantly People of Color,race-ethnicity,1
2014,28,029,28.18406554598107,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,031,25.07571172095409,All,all,1
2014,28,031,27,No Predominant Racial Group,race-ethnicity,1
2014,28,031,23.717960933777988,Predominantly People of Color,race-ethnicity,1
2014,28,031,25,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,033,34.47860657019475,All,all,1
2014,28,033,32.84849694067571,No Predominant Racial Group,race-ethnicity,1
2014,28,033,NA,Predominantly People of Color,race-ethnicity,NA
2014,28,033,35.308555178963054,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,035,17.80570910857548,All,all,1
2014,28,035,14.072642881109495,No Predominant Racial Group,race-ethnicity,1
2014,28,035,15.537809870366159,Predominantly People of Color,race-ethnicity,1
2014,28,035,21.321006978412573,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,037,33.408358509566966,All,all,1
2014,28,037,36,No Predominant Racial Group,race-ethnicity,1
2014,28,037,NA,Predominantly People of Color,race-ethnicity,NA
2014,28,037,32,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,039,28.285540069686412,All,all,1
2014,28,039,NA,No Predominant Racial Group,race-ethnicity,NA
2014,28,039,NA,Predominantly People of Color,race-ethnicity,NA
2014,28,039,28.362908803477918,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,041,26,All,all,1
2014,28,041,NA,No Predominant Racial Group,race-ethnicity,NA
2014,28,041,NA,Predominantly People of Color,race-ethnicity,NA
2014,28,041,26,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,043,33.1556325023084,All,all,1
2014,28,043,33,No Predominant Racial Group,race-ethnicity,1
2014,28,043,29,Predominantly People of Color,race-ethnicity,1
2014,28,043,35.58797265243477,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,045,46.61299184686281,All,all,1
2014,28,045,NA,No Predominant Racial Group,race-ethnicity,NA
2014,28,045,NA,Predominantly People of Color,race-ethnicity,NA
2014,28,045,46.2037699647376,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,047,37.80516964345683,All,all,1
2014,28,047,36.698832081019276,No Predominant Racial Group,race-ethnicity,1
2014,28,047,43.173437891048636,Predominantly People of Color,race-ethnicity,1
2014,28,047,37.723147949980124,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,049,17.045136464743226,All,all,1
2014,28,049,23.90513133426313,No Predominant Racial Group,race-ethnicity,1
2014,28,049,14.86337610009543,Predominantly People of Color,race-ethnicity,1
2014,28,049,18.587124967867503,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,051,38.48684418665964,All,all,1
2014,28,051,NA,No Predominant Racial Group,race-ethnicity,NA
2014,28,051,38.645242596093254,Predominantly People of Color,race-ethnicity,1
2014,28,051,NA,"Predominantly White, Non-Hispanic",race-ethnicity,NA
2014,28,053,55.42697122776192,All,all,1
2014,28,053,58,No Predominant Racial Group,race-ethnicity,1
2014,28,053,54.72050905531082,Predominantly People of Color,race-ethnicity,1
2014,28,053,NA,"Predominantly White, Non-Hispanic",race-ethnicity,NA
2014,28,055,57,All,all,1
2014,28,055,NA,No Predominant Racial Group,race-ethnicity,NA
2014,28,055,57,Predominantly People of Color,race-ethnicity,1
2014,28,055,NA,"Predominantly White, Non-Hispanic",race-ethnicity,NA
2014,28,057,31.544052957505873,All,all,1
2014,28,057,NA,No Predominant Racial Group,race-ethnicity,NA
2014,28,057,NA,Predominantly People of Color,race-ethnicity,NA
2014,28,057,31.66119298245614,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,059,29.460426266459336,All,all,1
2014,28,059,21.557834070499933,No Predominant Racial Group,race-ethnicity,1
2014,28,059,6.9810023520897415,Predominantly People of Color,race-ethnicity,1
2014,28,059,34.262731328387105,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,061,14.781266854437586,All,all,1
2014,28,061,17,No Predominant Racial Group,race-ethnicity,1
2014,28,061,14.66537342386033,Predominantly People of Color,race-ethnicity,1
2014,28,061,14,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,063,43.24011003405816,All,all,1
2014,28,063,NA,No Predominant Racial Group,race-ethnicity,NA
2014,28,063,43.25387184937747,Predominantly People of Color,race-ethnicity,1
2014,28,063,NA,"Predominantly White, Non-Hispanic",race-ethnicity,NA
2014,28,065,29.175371900826445,All,all,1
2014,28,065,29,No Predominant Racial Group,race-ethnicity,1
2014,28,065,29.277428622732987,Predominantly People of Color,race-ethnicity,1
2014,28,065,NA,"Predominantly White, Non-Hispanic",race-ethnicity,NA
2014,28,067,16.290978864265522,All,all,1
2014,28,067,13.338860345632883,No Predominant Racial Group,race-ethnicity,1
2014,28,067,9.79217174053854,Predominantly People of Color,race-ethnicity,1
2014,28,067,19.206814647250106,"Predominantly White, Non-Hispanic",race-ethnicity,1
2014,28,069,23.131425800193988,All,all,1
2014,28,069,26,No Predominant Racial Group,race-ethnicity,1
2014,28,069,21,Predominantly People of Color,race-ethnicity,1
2014,28,069,NA,"Predominantly White, Non-Hispanic",race-ethnicity,NA
2014,28,071,34.74026981852913,All,all,1
2014,28,071,39,No Predominant Racial Group,race-ethnicity,1
