year,state,county,state_name,county_name,subgroup_type,subgroup,poverty_exposure,poverty_exposure_quality
2021,01,045,Alabama,Dale County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,047,Alabama,Dallas County,all,All,0.38592,1
2021,01,047,Alabama,Dallas County,race-ethnicity,Black,0.4319577499385901,1
2021,01,047,Alabama,Dallas County,race-ethnicity,Hispanic,NA,NA
2021,01,047,Alabama,Dallas County,race-ethnicity,Other Races and Ethnicities,0.4264705882352941,3
2021,01,047,Alabama,Dallas County,race-ethnicity,"White, Non-Hispanic",0.03930530164533821,2
2021,01,049,Alabama,DeKalb County,all,All,0,1
2021,01,049,Alabama,DeKalb County,race-ethnicity,Black,0,3
2021,01,049,Alabama,DeKalb County,race-ethnicity,Hispanic,0,1
2021,01,049,Alabama,DeKalb County,race-ethnicity,Other Races and Ethnicities,0,1
2021,01,049,Alabama,DeKalb County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,051,Alabama,Elmore County,all,All,0,1
2021,01,051,Alabama,Elmore County,race-ethnicity,Black,0,1
2021,01,051,Alabama,Elmore County,race-ethnicity,Hispanic,0,2
2021,01,051,Alabama,Elmore County,race-ethnicity,Other Races and Ethnicities,0,2
2021,01,051,Alabama,Elmore County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,053,Alabama,Escambia County,all,All,0,1
2021,01,053,Alabama,Escambia County,race-ethnicity,Black,0,1
2021,01,053,Alabama,Escambia County,race-ethnicity,Hispanic,0,3
2021,01,053,Alabama,Escambia County,race-ethnicity,Other Races and Ethnicities,0,2
2021,01,053,Alabama,Escambia County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,055,Alabama,Etowah County,all,All,0.19919394235466537,1
2021,01,055,Alabama,Etowah County,race-ethnicity,Black,0.3595309381237525,1
2021,01,055,Alabama,Etowah County,race-ethnicity,Hispanic,0.2170747849106552,2
2021,01,055,Alabama,Etowah County,race-ethnicity,Other Races and Ethnicities,0.23683045595396193,1
2021,01,055,Alabama,Etowah County,race-ethnicity,"White, Non-Hispanic",0.12219652016494016,1
2021,01,057,Alabama,Fayette County,all,All,0,1
2021,01,057,Alabama,Fayette County,race-ethnicity,Black,0,2
2021,01,057,Alabama,Fayette County,race-ethnicity,Hispanic,NA,NA
2021,01,057,Alabama,Fayette County,race-ethnicity,Other Races and Ethnicities,0,3
2021,01,057,Alabama,Fayette County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,059,Alabama,Franklin County,all,All,0,1
2021,01,059,Alabama,Franklin County,race-ethnicity,Black,0,3
2021,01,059,Alabama,Franklin County,race-ethnicity,Hispanic,0,2
2021,01,059,Alabama,Franklin County,race-ethnicity,Other Races and Ethnicities,0,2
2021,01,059,Alabama,Franklin County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,061,Alabama,Geneva County,all,All,0,1
2021,01,061,Alabama,Geneva County,race-ethnicity,Black,0,2
2021,01,061,Alabama,Geneva County,race-ethnicity,Hispanic,0,2
2021,01,061,Alabama,Geneva County,race-ethnicity,Other Races and Ethnicities,0,2
2021,01,061,Alabama,Geneva County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,063,Alabama,Greene County,all,All,0.6696979538811303,1
2021,01,063,Alabama,Greene County,race-ethnicity,Black,0.6669158878504673,1
2021,01,063,Alabama,Greene County,race-ethnicity,Hispanic,0.976470588235294,3
2021,01,063,Alabama,Greene County,race-ethnicity,Other Races and Ethnicities,1,3
2021,01,063,Alabama,Greene County,race-ethnicity,"White, Non-Hispanic",0.42452830188679247,2
2021,01,065,Alabama,Hale County,all,All,0.2055662717001929,1
2021,01,065,Alabama,Hale County,race-ethnicity,Black,0.25537249283667623,1
2021,01,065,Alabama,Hale County,race-ethnicity,Hispanic,NA,NA
2021,01,065,Alabama,Hale County,race-ethnicity,Other Races and Ethnicities,0,3
2021,01,065,Alabama,Hale County,race-ethnicity,"White, Non-Hispanic",0.05084745762711865,1
2021,01,067,Alabama,Henry County,all,All,0,1
2021,01,067,Alabama,Henry County,race-ethnicity,Black,0,2
2021,01,067,Alabama,Henry County,race-ethnicity,Hispanic,0,3
2021,01,067,Alabama,Henry County,race-ethnicity,Other Races and Ethnicities,0,3
2021,01,067,Alabama,Henry County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,069,Alabama,Houston County,all,All,0.1159061558329746,1
2021,01,069,Alabama,Houston County,race-ethnicity,Black,0.19767820331995223,1
2021,01,069,Alabama,Houston County,race-ethnicity,Hispanic,0.07868852459016394,1
2021,01,069,Alabama,Houston County,race-ethnicity,Other Races and Ethnicities,0.02903682719546742,1
2021,01,069,Alabama,Houston County,race-ethnicity,"White, Non-Hispanic",0.03589059372915277,1
2021,01,071,Alabama,Jackson County,all,All,0,1
2021,01,071,Alabama,Jackson County,race-ethnicity,Black,0,2
2021,01,071,Alabama,Jackson County,race-ethnicity,Hispanic,0,2
2021,01,071,Alabama,Jackson County,race-ethnicity,Other Races and Ethnicities,0,2
2021,01,071,Alabama,Jackson County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,073,Alabama,Jefferson County,all,All,0.18963654270933936,1
2021,01,073,Alabama,Jefferson County,race-ethnicity,Black,0.24717683714567976,1
2021,01,073,Alabama,Jefferson County,race-ethnicity,Hispanic,0.12377514182568336,1
2021,01,073,Alabama,Jefferson County,race-ethnicity,Other Races and Ethnicities,0.13892709766162312,1
2021,01,073,Alabama,Jefferson County,race-ethnicity,"White, Non-Hispanic",0.07275705186533211,1
2021,01,075,Alabama,Lamar County,all,All,0,1
2021,01,075,Alabama,Lamar County,race-ethnicity,Black,0,2
2021,01,075,Alabama,Lamar County,race-ethnicity,Hispanic,NA,NA
2021,01,075,Alabama,Lamar County,race-ethnicity,Other Races and Ethnicities,0,3
2021,01,075,Alabama,Lamar County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,077,Alabama,Lauderdale County,all,All,0.10070700427490956,1
2021,01,077,Alabama,Lauderdale County,race-ethnicity,Black,0.3186599142968446,1
2021,01,077,Alabama,Lauderdale County,race-ethnicity,Hispanic,0,2
2021,01,077,Alabama,Lauderdale County,race-ethnicity,Other Races and Ethnicities,0.0027359781121751,2
2021,01,077,Alabama,Lauderdale County,race-ethnicity,"White, Non-Hispanic",0.04673436418186014,1
2021,01,079,Alabama,Lawrence County,all,All,0,1
2021,01,079,Alabama,Lawrence County,race-ethnicity,Black,0,2
2021,01,079,Alabama,Lawrence County,race-ethnicity,Hispanic,0,3
2021,01,079,Alabama,Lawrence County,race-ethnicity,Other Races and Ethnicities,0,2
2021,01,079,Alabama,Lawrence County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,081,Alabama,Lee County,all,All,0.26639666324125005,1
2021,01,081,Alabama,Lee County,race-ethnicity,Black,0.07884057971014492,1
2021,01,081,Alabama,Lee County,race-ethnicity,Hispanic,0.3427931292008962,2
2021,01,081,Alabama,Lee County,race-ethnicity,Other Races and Ethnicities,0.5254001391788448,1
2021,01,081,Alabama,Lee County,race-ethnicity,"White, Non-Hispanic",0.32994426094137075,1
2021,01,083,Alabama,Limestone County,all,All,0,1
2021,01,083,Alabama,Limestone County,race-ethnicity,Black,0,2
2021,01,083,Alabama,Limestone County,race-ethnicity,Hispanic,0,2
2021,01,083,Alabama,Limestone County,race-ethnicity,Other Races and Ethnicities,0,2
2021,01,083,Alabama,Limestone County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,085,Alabama,Lowndes County,all,All,0,1
2021,01,085,Alabama,Lowndes County,race-ethnicity,Black,0,1
2021,01,085,Alabama,Lowndes County,race-ethnicity,Hispanic,NA,NA
2021,01,085,Alabama,Lowndes County,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,01,085,Alabama,Lowndes County,race-ethnicity,"White, Non-Hispanic",0,3
2021,01,087,Alabama,Macon County,all,All,0.16565549986810868,1
2021,01,087,Alabama,Macon County,race-ethnicity,Black,0.18192385934321417,1
2021,01,087,Alabama,Macon County,race-ethnicity,Hispanic,NA,NA
2021,01,087,Alabama,Macon County,race-ethnicity,Other Races and Ethnicities,0,3
2021,01,087,Alabama,Macon County,race-ethnicity,"White, Non-Hispanic",0.0072992700729927,2
2021,01,089,Alabama,Madison County,all,All,0.15299509646896484,1
2021,01,089,Alabama,Madison County,race-ethnicity,Black,0.2459025658415282,1
2021,01,089,Alabama,Madison County,race-ethnicity,Hispanic,0.206487835308796,1
2021,01,089,Alabama,Madison County,race-ethnicity,Other Races and Ethnicities,0.1326809285389167,1
2021,01,089,Alabama,Madison County,race-ethnicity,"White, Non-Hispanic",0.05251533742331288,1
2021,01,091,Alabama,Marengo County,all,All,0,1
2021,01,091,Alabama,Marengo County,race-ethnicity,Black,0,1
2021,01,091,Alabama,Marengo County,race-ethnicity,Hispanic,0,3
2021,01,091,Alabama,Marengo County,race-ethnicity,Other Races and Ethnicities,0,3
2021,01,091,Alabama,Marengo County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,093,Alabama,Marion County,all,All,0.13796516231195566,1
2021,01,093,Alabama,Marion County,race-ethnicity,Black,0,3
2021,01,093,Alabama,Marion County,race-ethnicity,Hispanic,0,3
2021,01,093,Alabama,Marion County,race-ethnicity,Other Races and Ethnicities,0,2
2021,01,093,Alabama,Marion County,race-ethnicity,"White, Non-Hispanic",0.15797824116047143,1
2021,01,095,Alabama,Marshall County,all,All,0,1
2021,01,095,Alabama,Marshall County,race-ethnicity,Black,0,2
2021,01,095,Alabama,Marshall County,race-ethnicity,Hispanic,0,1
2021,01,095,Alabama,Marshall County,race-ethnicity,Other Races and Ethnicities,0,1
2021,01,095,Alabama,Marshall County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,097,Alabama,Mobile County,all,All,0.1350201553847656,1
2021,01,097,Alabama,Mobile County,race-ethnicity,Black,0.23790477655564957,1
2021,01,097,Alabama,Mobile County,race-ethnicity,Hispanic,0.00164041994750656,1
2021,01,097,Alabama,Mobile County,race-ethnicity,Other Races and Ethnicities,0.02659202239328201,1
2021,01,097,Alabama,Mobile County,race-ethnicity,"White, Non-Hispanic",0.00965827547418641,1
2021,01,099,Alabama,Monroe County,all,All,0,1
2021,01,099,Alabama,Monroe County,race-ethnicity,Black,0,1
2021,01,099,Alabama,Monroe County,race-ethnicity,Hispanic,NA,NA
2021,01,099,Alabama,Monroe County,race-ethnicity,Other Races and Ethnicities,0,3
2021,01,099,Alabama,Monroe County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,101,Alabama,Montgomery County,all,All,0.2693397856895956,1
2021,01,101,Alabama,Montgomery County,race-ethnicity,Black,0.30746847720659554,1
2021,01,101,Alabama,Montgomery County,race-ethnicity,Hispanic,0.27294117647058824,1
2021,01,101,Alabama,Montgomery County,race-ethnicity,Other Races and Ethnicities,0.12178127840048472,1
2021,01,101,Alabama,Montgomery County,race-ethnicity,"White, Non-Hispanic",0.10830385716691932,1
2021,01,103,Alabama,Morgan County,all,All,0.04621776993568217,1
2021,01,103,Alabama,Morgan County,race-ethnicity,Black,0.11803588290840417,1
2021,01,103,Alabama,Morgan County,race-ethnicity,Hispanic,0.09746791536593824,2
2021,01,103,Alabama,Morgan County,race-ethnicity,Other Races and Ethnicities,0.09477234401349072,1
2021,01,103,Alabama,Morgan County,race-ethnicity,"White, Non-Hispanic",0.00319258496395468,1
2021,01,105,Alabama,Perry County,all,All,0.5487761617594892,1
2021,01,105,Alabama,Perry County,race-ethnicity,Black,0.5890202058711399,1
2021,01,105,Alabama,Perry County,race-ethnicity,Hispanic,0,3
2021,01,105,Alabama,Perry County,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,01,105,Alabama,Perry County,race-ethnicity,"White, Non-Hispanic",0,3
2021,01,107,Alabama,Pickens County,all,All,0.2799397439116244,1
2021,01,107,Alabama,Pickens County,race-ethnicity,Black,0.4100691775557264,1
2021,01,107,Alabama,Pickens County,race-ethnicity,Hispanic,0,3
2021,01,107,Alabama,Pickens County,race-ethnicity,Other Races and Ethnicities,0,2
2021,01,107,Alabama,Pickens County,race-ethnicity,"White, Non-Hispanic",0.0402347024308466,2
2021,01,109,Alabama,Pike County,all,All,0.2167336010709505,1
2021,01,109,Alabama,Pike County,race-ethnicity,Black,0.01452991452991453,1
2021,01,109,Alabama,Pike County,race-ethnicity,Hispanic,0.2318181818181818,2
2021,01,109,Alabama,Pike County,race-ethnicity,Other Races and Ethnicities,0.5971223021582733,2
2021,01,109,Alabama,Pike County,race-ethnicity,"White, Non-Hispanic",0.34425675675675677,1
2021,01,111,Alabama,Randolph County,all,All,0,1
2021,01,111,Alabama,Randolph County,race-ethnicity,Black,0,1
2021,01,111,Alabama,Randolph County,race-ethnicity,Hispanic,0,3
2021,01,111,Alabama,Randolph County,race-ethnicity,Other Races and Ethnicities,0,2
2021,01,111,Alabama,Randolph County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,113,Alabama,Russell County,all,All,0.2934731199747753,1
2021,01,113,Alabama,Russell County,race-ethnicity,Black,0.33118701007838747,1
2021,01,113,Alabama,Russell County,race-ethnicity,Hispanic,0.5655405405405406,2
2021,01,113,Alabama,Russell County,race-ethnicity,Other Races and Ethnicities,0.6971569839307787,2
2021,01,113,Alabama,Russell County,race-ethnicity,"White, Non-Hispanic",0.06402349486049927,1
2021,01,115,Alabama,St. Clair County,all,All,0,1
2021,01,115,Alabama,St. Clair County,race-ethnicity,Black,0,2
2021,01,115,Alabama,St. Clair County,race-ethnicity,Hispanic,0,3
2021,01,115,Alabama,St. Clair County,race-ethnicity,Other Races and Ethnicities,0,2
2021,01,115,Alabama,St. Clair County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,117,Alabama,Shelby County,all,All,0,1
2021,01,117,Alabama,Shelby County,race-ethnicity,Black,0,1
2021,01,117,Alabama,Shelby County,race-ethnicity,Hispanic,0,2
2021,01,117,Alabama,Shelby County,race-ethnicity,Other Races and Ethnicities,0,2
2021,01,117,Alabama,Shelby County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,119,Alabama,Sumter County,all,All,0.3778563656147987,1
2021,01,119,Alabama,Sumter County,race-ethnicity,Black,0.37979937737806985,1
2021,01,119,Alabama,Sumter County,race-ethnicity,Hispanic,0,3
2021,01,119,Alabama,Sumter County,race-ethnicity,Other Races and Ethnicities,0.6770833333333334,3
2021,01,119,Alabama,Sumter County,race-ethnicity,"White, Non-Hispanic",0.33933933933933935,2
2021,01,121,Alabama,Talladega County,all,All,0.08630870639934084,1
2021,01,121,Alabama,Talladega County,race-ethnicity,Black,0.1796206144032231,1
2021,01,121,Alabama,Talladega County,race-ethnicity,Hispanic,0.08450704225352113,2
2021,01,121,Alabama,Talladega County,race-ethnicity,Other Races and Ethnicities,0.04604691572545612,2
2021,01,121,Alabama,Talladega County,race-ethnicity,"White, Non-Hispanic",0.01891853734293378,1
2021,01,123,Alabama,Tallapoosa County,all,All,0,1
2021,01,123,Alabama,Tallapoosa County,race-ethnicity,Black,0,1
2021,01,123,Alabama,Tallapoosa County,race-ethnicity,Hispanic,0,3
2021,01,123,Alabama,Tallapoosa County,race-ethnicity,Other Races and Ethnicities,0,3
2021,01,123,Alabama,Tallapoosa County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,125,Alabama,Tuscaloosa County,all,All,0.17091383193078108,1
2021,01,125,Alabama,Tuscaloosa County,race-ethnicity,Black,0.0964896270608992,1
2021,01,125,Alabama,Tuscaloosa County,race-ethnicity,Hispanic,0.03682719546742209,2
2021,01,125,Alabama,Tuscaloosa County,race-ethnicity,Other Races and Ethnicities,0.1192950745594216,1
2021,01,125,Alabama,Tuscaloosa County,race-ethnicity,"White, Non-Hispanic",0.2672994909891319,1
2021,01,127,Alabama,Walker County,all,All,0,1
2021,01,127,Alabama,Walker County,race-ethnicity,Black,0,2
2021,01,127,Alabama,Walker County,race-ethnicity,Hispanic,0,2
2021,01,127,Alabama,Walker County,race-ethnicity,Other Races and Ethnicities,0,2
2021,01,127,Alabama,Walker County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,129,Alabama,Washington County,all,All,0,1
2021,01,129,Alabama,Washington County,race-ethnicity,Black,0,2
2021,01,129,Alabama,Washington County,race-ethnicity,Hispanic,0,3
2021,01,129,Alabama,Washington County,race-ethnicity,Other Races and Ethnicities,0,3
2021,01,129,Alabama,Washington County,race-ethnicity,"White, Non-Hispanic",0,1
2021,01,131,Alabama,Wilcox County,all,All,0,1
2021,01,131,Alabama,Wilcox County,race-ethnicity,Black,0,1
2021,01,131,Alabama,Wilcox County,race-ethnicity,Hispanic,NA,NA
2021,01,131,Alabama,Wilcox County,race-ethnicity,Other Races and Ethnicities,0,3
2021,01,131,Alabama,Wilcox County,race-ethnicity,"White, Non-Hispanic",0,2
2021,01,133,Alabama,Winston County,all,All,0,1
2021,01,133,Alabama,Winston County,race-ethnicity,Black,0,3
2021,01,133,Alabama,Winston County,race-ethnicity,Hispanic,0,3
2021,01,133,Alabama,Winston County,race-ethnicity,Other Races and Ethnicities,0,2
2021,01,133,Alabama,Winston County,race-ethnicity,"White, Non-Hispanic",0,1
2021,02,013,Alaska,Aleutians East Borough,all,All,0,1
2021,02,013,Alaska,Aleutians East Borough,race-ethnicity,Black,NA,NA
2021,02,013,Alaska,Aleutians East Borough,race-ethnicity,Hispanic,0,3
2021,02,013,Alaska,Aleutians East Borough,race-ethnicity,Other Races and Ethnicities,0,1
2021,02,013,Alaska,Aleutians East Borough,race-ethnicity,"White, Non-Hispanic",0,3
2021,02,016,Alaska,Aleutians West Census Area,all,All,0,2
2021,02,016,Alaska,Aleutians West Census Area,race-ethnicity,Black,0,3
2021,02,016,Alaska,Aleutians West Census Area,race-ethnicity,Hispanic,0,2
2021,02,016,Alaska,Aleutians West Census Area,race-ethnicity,Other Races and Ethnicities,0,2
2021,02,016,Alaska,Aleutians West Census Area,race-ethnicity,"White, Non-Hispanic",0,2
2021,02,020,Alaska,Anchorage Municipality,all,All,0.08903063173172408,1
2021,02,020,Alaska,Anchorage Municipality,race-ethnicity,Black,0.07097457627118645,2
2021,02,020,Alaska,Anchorage Municipality,race-ethnicity,Hispanic,0.23293768545994065,1
2021,02,020,Alaska,Anchorage Municipality,race-ethnicity,Other Races and Ethnicities,0.15606519544208855,1
2021,02,020,Alaska,Anchorage Municipality,race-ethnicity,"White, Non-Hispanic",0.00345658321985964,1
2021,02,050,Alaska,Bethel Census Area,all,All,0,1
2021,02,050,Alaska,Bethel Census Area,race-ethnicity,Black,NA,NA
2021,02,050,Alaska,Bethel Census Area,race-ethnicity,Hispanic,0,3
2021,02,050,Alaska,Bethel Census Area,race-ethnicity,Other Races and Ethnicities,0,1
2021,02,050,Alaska,Bethel Census Area,race-ethnicity,"White, Non-Hispanic",0,3
2021,02,060,Alaska,Bristol Bay Borough,all,All,NA,NA
2021,02,060,Alaska,Bristol Bay Borough,race-ethnicity,Black,NA,NA
2021,02,060,Alaska,Bristol Bay Borough,race-ethnicity,Hispanic,NA,NA
2021,02,060,Alaska,Bristol Bay Borough,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,02,060,Alaska,Bristol Bay Borough,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,02,063,Alaska,Chugach Census Area,all,All,0,2
2021,02,063,Alaska,Chugach Census Area,race-ethnicity,Black,NA,NA
2021,02,063,Alaska,Chugach Census Area,race-ethnicity,Hispanic,NA,NA
2021,02,063,Alaska,Chugach Census Area,race-ethnicity,Other Races and Ethnicities,0,3
2021,02,063,Alaska,Chugach Census Area,race-ethnicity,"White, Non-Hispanic",0,2
2021,02,066,Alaska,Copper River Census Area,all,All,0,2
2021,02,066,Alaska,Copper River Census Area,race-ethnicity,Black,NA,NA
2021,02,066,Alaska,Copper River Census Area,race-ethnicity,Hispanic,NA,NA
2021,02,066,Alaska,Copper River Census Area,race-ethnicity,Other Races and Ethnicities,0,2
2021,02,066,Alaska,Copper River Census Area,race-ethnicity,"White, Non-Hispanic",0,2
2021,02,068,Alaska,Denali Borough,all,All,0,3
2021,02,068,Alaska,Denali Borough,race-ethnicity,Black,NA,NA
2021,02,068,Alaska,Denali Borough,race-ethnicity,Hispanic,NA,NA
2021,02,068,Alaska,Denali Borough,race-ethnicity,Other Races and Ethnicities,0,3
2021,02,068,Alaska,Denali Borough,race-ethnicity,"White, Non-Hispanic",0,3
2021,02,070,Alaska,Dillingham Census Area,all,All,0,1
2021,02,070,Alaska,Dillingham Census Area,race-ethnicity,Black,NA,NA
2021,02,070,Alaska,Dillingham Census Area,race-ethnicity,Hispanic,0,3
2021,02,070,Alaska,Dillingham Census Area,race-ethnicity,Other Races and Ethnicities,0,1
2021,02,070,Alaska,Dillingham Census Area,race-ethnicity,"White, Non-Hispanic",0,3
2021,02,090,Alaska,Fairbanks North Star Borough,all,All,0,1
2021,02,090,Alaska,Fairbanks North Star Borough,race-ethnicity,Black,0,3
2021,02,090,Alaska,Fairbanks North Star Borough,race-ethnicity,Hispanic,0,2
2021,02,090,Alaska,Fairbanks North Star Borough,race-ethnicity,Other Races and Ethnicities,0,1
2021,02,090,Alaska,Fairbanks North Star Borough,race-ethnicity,"White, Non-Hispanic",0,1
2021,02,100,Alaska,Haines Borough,all,All,0,2
2021,02,100,Alaska,Haines Borough,race-ethnicity,Black,NA,NA
2021,02,100,Alaska,Haines Borough,race-ethnicity,Hispanic,NA,NA
2021,02,100,Alaska,Haines Borough,race-ethnicity,Other Races and Ethnicities,0,3
2021,02,100,Alaska,Haines Borough,race-ethnicity,"White, Non-Hispanic",0,3
2021,02,105,Alaska,Hoonah-Angoon Census Area,all,All,0,1
2021,02,105,Alaska,Hoonah-Angoon Census Area,race-ethnicity,Black,NA,NA
2021,02,105,Alaska,Hoonah-Angoon Census Area,race-ethnicity,Hispanic,NA,NA
2021,02,105,Alaska,Hoonah-Angoon Census Area,race-ethnicity,Other Races and Ethnicities,0,1
2021,02,105,Alaska,Hoonah-Angoon Census Area,race-ethnicity,"White, Non-Hispanic",0,2
2021,02,110,Alaska,Juneau City and Borough,all,All,0,1
2021,02,110,Alaska,Juneau City and Borough,race-ethnicity,Black,NA,NA
2021,02,110,Alaska,Juneau City and Borough,race-ethnicity,Hispanic,0,2
2021,02,110,Alaska,Juneau City and Borough,race-ethnicity,Other Races and Ethnicities,0,1
2021,02,110,Alaska,Juneau City and Borough,race-ethnicity,"White, Non-Hispanic",0,2
2021,02,122,Alaska,Kenai Peninsula Borough,all,All,0,1
2021,02,122,Alaska,Kenai Peninsula Borough,race-ethnicity,Black,NA,NA
2021,02,122,Alaska,Kenai Peninsula Borough,race-ethnicity,Hispanic,0,2
2021,02,122,Alaska,Kenai Peninsula Borough,race-ethnicity,Other Races and Ethnicities,0,1
2021,02,122,Alaska,Kenai Peninsula Borough,race-ethnicity,"White, Non-Hispanic",0,1
2021,02,130,Alaska,Ketchikan Gateway Borough,all,All,0,1
2021,02,130,Alaska,Ketchikan Gateway Borough,race-ethnicity,Black,NA,NA
2021,02,130,Alaska,Ketchikan Gateway Borough,race-ethnicity,Hispanic,0,3
2021,02,130,Alaska,Ketchikan Gateway Borough,race-ethnicity,Other Races and Ethnicities,0,1
2021,02,130,Alaska,Ketchikan Gateway Borough,race-ethnicity,"White, Non-Hispanic",0,1
2021,02,150,Alaska,Kodiak Island Borough,all,All,0,1
2021,02,150,Alaska,Kodiak Island Borough,race-ethnicity,Black,0,3
2021,02,150,Alaska,Kodiak Island Borough,race-ethnicity,Hispanic,NA,NA
2021,02,150,Alaska,Kodiak Island Borough,race-ethnicity,Other Races and Ethnicities,0,1
2021,02,150,Alaska,Kodiak Island Borough,race-ethnicity,"White, Non-Hispanic",0,2
2021,02,158,Alaska,Kusilvak Census Area,all,All,0,1
2021,02,158,Alaska,Kusilvak Census Area,race-ethnicity,Black,NA,NA
2021,02,158,Alaska,Kusilvak Census Area,race-ethnicity,Hispanic,NA,NA
2021,02,158,Alaska,Kusilvak Census Area,race-ethnicity,Other Races and Ethnicities,0,1
2021,02,158,Alaska,Kusilvak Census Area,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,02,164,Alaska,Lake and Peninsula Borough,all,All,0,2
2021,02,164,Alaska,Lake and Peninsula Borough,race-ethnicity,Black,NA,NA
2021,02,164,Alaska,Lake and Peninsula Borough,race-ethnicity,Hispanic,NA,NA
2021,02,164,Alaska,Lake and Peninsula Borough,race-ethnicity,Other Races and Ethnicities,0,2
2021,02,164,Alaska,Lake and Peninsula Borough,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,02,170,Alaska,Matanuska-Susitna Borough,all,All,0,1
2021,02,170,Alaska,Matanuska-Susitna Borough,race-ethnicity,Black,0,3
2021,02,170,Alaska,Matanuska-Susitna Borough,race-ethnicity,Hispanic,0,1
2021,02,170,Alaska,Matanuska-Susitna Borough,race-ethnicity,Other Races and Ethnicities,0,1
2021,02,170,Alaska,Matanuska-Susitna Borough,race-ethnicity,"White, Non-Hispanic",0,1
2021,02,180,Alaska,Nome Census Area,all,All,0,1
2021,02,180,Alaska,Nome Census Area,race-ethnicity,Black,NA,NA
2021,02,180,Alaska,Nome Census Area,race-ethnicity,Hispanic,NA,NA
2021,02,180,Alaska,Nome Census Area,race-ethnicity,Other Races and Ethnicities,0,1
2021,02,180,Alaska,Nome Census Area,race-ethnicity,"White, Non-Hispanic",0,3
2021,02,185,Alaska,North Slope Borough,all,All,0,1
2021,02,185,Alaska,North Slope Borough,race-ethnicity,Black,NA,NA
2021,02,185,Alaska,North Slope Borough,race-ethnicity,Hispanic,NA,NA
2021,02,185,Alaska,North Slope Borough,race-ethnicity,Other Races and Ethnicities,0,1
2021,02,185,Alaska,North Slope Borough,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,02,188,Alaska,Northwest Arctic Borough,all,All,0,1
2021,02,188,Alaska,Northwest Arctic Borough,race-ethnicity,Black,NA,NA
2021,02,188,Alaska,Northwest Arctic Borough,race-ethnicity,Hispanic,NA,NA
2021,02,188,Alaska,Northwest Arctic Borough,race-ethnicity,Other Races and Ethnicities,0,1
2021,02,188,Alaska,Northwest Arctic Borough,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,02,195,Alaska,Petersburg Borough,all,All,0,2
2021,02,195,Alaska,Petersburg Borough,race-ethnicity,Black,NA,NA
2021,02,195,Alaska,Petersburg Borough,race-ethnicity,Hispanic,NA,NA
2021,02,195,Alaska,Petersburg Borough,race-ethnicity,Other Races and Ethnicities,0,2
2021,02,195,Alaska,Petersburg Borough,race-ethnicity,"White, Non-Hispanic",0,2
2021,02,198,Alaska,Prince of Wales-Hyder Census Area,all,All,0,1
2021,02,198,Alaska,Prince of Wales-Hyder Census Area,race-ethnicity,Black,NA,NA
2021,02,198,Alaska,Prince of Wales-Hyder Census Area,race-ethnicity,Hispanic,NA,NA
2021,02,198,Alaska,Prince of Wales-Hyder Census Area,race-ethnicity,Other Races and Ethnicities,0,1
2021,02,198,Alaska,Prince of Wales-Hyder Census Area,race-ethnicity,"White, Non-Hispanic",0,1
2021,02,220,Alaska,Sitka City and Borough,all,All,0,1
2021,02,220,Alaska,Sitka City and Borough,race-ethnicity,Black,NA,NA
2021,02,220,Alaska,Sitka City and Borough,race-ethnicity,Hispanic,0,3
2021,02,220,Alaska,Sitka City and Borough,race-ethnicity,Other Races and Ethnicities,0,1
2021,02,220,Alaska,Sitka City and Borough,race-ethnicity,"White, Non-Hispanic",0,2
2021,02,230,Alaska,Skagway Municipality,all,All,0,2
2021,02,230,Alaska,Skagway Municipality,race-ethnicity,Black,NA,NA
2021,02,230,Alaska,Skagway Municipality,race-ethnicity,Hispanic,NA,NA
2021,02,230,Alaska,Skagway Municipality,race-ethnicity,Other Races and Ethnicities,NA,NA
