state,county,state_name,county_name,population,pctl_20,pctl_50,pctl_80,pctl_quality,share_debt_coll,share_debt_coll_ub,share_debt_coll_lb,share_debt_coll_quality,share_affordable_80_ami,share_affordable_50_ami,housing_quality,homeless_count,homeless_share,homeless_count_lb,homeless_count_ub,homeless_quality,famstruc_2par_married,famstruc_2par_married_ub,famstruc_2par_married_lb,famstruc_2par_unmarried,famstruc_2par_unmarried_ub,famstruc_2par_unmarried_lb,famstruc_1par_plusadults,famstruc_1par_plusadults_ub,famstruc_1par_plusadults_lb,famstruc_1par_noadults,famstruc_1par_noadults_ub,famstruc_1par_noadults_lb,famstruc_0par_2adults,famstruc_0par_2adults_ub,famstruc_0par_2adults_lb,famstruc_0par_other,famstruc_0par_other_ub,famstruc_0par_other_lb,famstruc_quality,hpsa_yn,hpsa_yn_quality,lbw,lbw_lb,lbw_ub,lbw_quality,asian_other,asian_other_quality,black_nonhispanic,black_nonhispanic_quality,hispanic,hispanic_quality,white_nonhispanic,white_nonhispanic_quality,election_turnout,election_turnout_quality,haz_idx,haz_idx_quality,poverty_exposure,poverty_exposure_quality,black_nh_exposure,black_nh_exposure_quality,hispanic_exposure,hispanic_exposure_quality,other_nh_exposure,other_nh_exposure_quality,white_nh_exposure,white_nh_exposure_quality,transit_cost,transit_trips,transit_cost_quality,transit_trips_quality,violent_crime_rate,property_crime_rate,coverage_indicator_crime,crime_rate_quality,juvenile_arrest_rate,juvenile_arrests_under10,coverage_indicator_jjarrest,adult_under18,jjarrest_rate_quality,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,hs_degree_quality,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,preschool_quality,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality,frpl40_total,poverty_measure_used,frpl40_total_quality,frpl40_white,frpl40_white_quality,frpl40_black,frpl40_black_quality,frpl40_hispanic,frpl40_hispanic_quality,share_employed,share_employed_ub,share_employed_lb,employed_quality,average_to_living_wage_ratio,wage_ratio_quality
37,155,North Carolina,Robeson County,131831,13879.43,33938.75,70714.17,1,0.5210227,0.5443686,0.4976769,1,1.4935432242,1.5296738071,1,300,0.013609146,300,300,1,0.4796213673,0.520779612,0.4384631226,0.0833557718,0.1061285543,0.0605829893,0.0222394801,0.0343880854,0.0100908749,0.3316718794,0.3704598492,0.2928839096,0.0088946064,0.0166297993,0.0011594136,0.074216895,0.095811928,0.052621862,1,1,1,0.11896349,0.10356454,0.13436243,1,0.4962068394163358,3,1.2280391450596864,3,0,3,1.1348544719742584,3,0.4306962525694408,1,52.54265341368141,1,0.10628972167433706,1,0.6573288079220827,1,0.8413323785537274,1,0.42290748409154383,1,0.6369356226424373,1,1,14.19,1,1,353.67932,2879.2061,63.28139825218477,3,2894.9216,30,0.97741938,1,2,0.939239562,0.9973157403,0.8811633838,1,0.3389868319,0.4729026634,0.2050710004,1,0.68099338,0.61217225,0.74981451,1,1,FRPL,1,1,1,1,1,1,1,0.6954191742,0.7259839775,0.664854371,1,0.59960443,1
37,157,North Carolina,Rockingham County,90690,17222.65,42550.07,86113.24,2,0.4109782,0.4365692,0.3853872,1,1.630746701,1.7292202769,2,121,0.010015727,120,122,1,0.5353775173,0.599418544,0.4713364906,0.1006146454,0.1392408127,0.0619884781,0.0361458439,0.0601128042,0.0121788835,0.2421596739,0.2971666636,0.1871526843,0.0015715583,0.0066578565,-0.00351474,0.0841307612,0.1197735976,0.0484879249,2,0,1,0.098375395,0.095067807,0.10168298,3,0,3,0.7998215691322373,3,0,3,1.143691487135798,3,0.5993054078956694,1,56.463748083194744,1,0,1,0.7462187465722842,1,0.9146270067018383,1,0.952139865755506,1,0.2530072010136385,1,14.62,6.25,1,1,302.36725,2544.283,98.67560861525868,2,2566.2131,8,0.96513468,1,2,0.8664462627,1.0119403228,0.7209522026,3,0.5435473617,0.7565882582,0.3305064653,3,0.91493332,0.82709658,1.0027701,1,0.81728077,FRPL,1,0.76293558,1,0.92353189,1,0.88644266,1,0.7286544049,0.770634133,0.6866746768,2,0.61218983,1
37,159,North Carolina,Rowan County,141262,21578.97,45589.36,93204.92,1,0.4319013,0.4526617,0.4111409,1,1.669830866,1.9590324689,1,292,0.015387858,292,292,1,0.6115529252,0.6717310641,0.5513747863,0.0630663954,0.093079382,0.0330534089,0.0456198755,0.0713827039,0.019857047,0.2385179705,0.2911374058,0.1858985352,0,0,0,0.0412428334,0.0657946911,0.0166909756,1,0,1,0.11048336,0.095088579,0.12587816,1,NA,NA,NA,NA,NA,NA,NA,NA,0.622945901480693,1,34.59531559683463,1,0,1,0.661453089779601,1,0.8787876715564844,1,0.9559232655840082,1,0.2270924533802042,1,39.06,31.9,1,1,282.98398,2277.3811,94.02039384933586,2,3213.1611,12,0.98302209,1,2,0.8551569507,1.033264442,0.6770494594,3,0.3371773751,0.5555748906,0.1187798595,3,0.73796409,0.66535568,0.8105725,1,0.98333591,FRPL,1,0.97352672,1,1,1,0.99425447,1,0.8157155515,0.8535700296,0.7778610734,1,0.73830158,1
37,161,North Carolina,Rutherford County,66826,16108.24,40726.5,84492.29,2,0.4448858,0.4755953,0.4141763,1,1.6439944580999999,1.6088676506,2,269,0.033362273,269,269,1,0.5380722701,0.596468442,0.4796760983,0.0850300819,0.117701408,0.0523587558,0.0281706907,0.0475514505,0.0087899309,0.2750926597,0.327399418,0.2227859014,0,0,0,0.0736342976,0.1042263323,0.0430422629,2,0,1,0.098375395,0.095067807,0.10168298,3,0,3,0,3,0,3,1.0498988536749831,3,0.5879146459747817,1,47.51362736487995,1,0,1,0.8363464947686785,1,0.9286727053095634,2,0.9608692571605423,2,0.15451471756855462,1,3.12,4.74,1,1,324.56311,2504.8459,91.78650025624793,2,2136.4478,2,0.97959185,1,2,0.990459884,1.0278248568,0.9530949113,3,0.3307969563,0.4913279181,0.1702659946,2,0.7614193,0.65860349,0.8642351,1,0.81337637,FRPL,1,0.7970714,1,0.91483516,1,0.83835948,1,0.7319824193,0.7719416427,0.692023196,2,0.61398774,1
37,163,North Carolina,Sampson County,63626,18337.06,43563.17,80439.9,2,0.4693666,0.5009037,0.4378294,1,1.7462631607,1.8641469835,2,112,0.009947597,112,112,1,0.5548273323,0.6161892567,0.493465408,0.1847743765,0.2326942413,0.1368545116,0.0514242535,0.0786936676,0.0241548394,0.1445496866,0.1879668826,0.1011324905,0.0166732701,0.0324826603,8.6388e-4,0.047751081,0.0740793708,0.0214227913,2,0,1,0.098375395,0.095067807,0.10168298,3,0,3,0.8438856015779092,3,0,3,1.5948187494175752,3,0.5996299722479186,1,61.93339807650136,1,0,1,0.7104047584312296,1,0.7764777964084215,1,0.9455127944864443,1,0.44798133655257216,1,2.91,9.09,1,1,299.54282,2632.8235,81.97814880357006,2,1558.4786,0,0.99528301,1,2,0.8938379072,1.014591535,0.7730842794,3,0.3578199052,0.5144104334,0.201229377,2,0.90217298,0.80832189,0.99602407,1,1,FRPL,1,1,1,1,1,1,1,0.7289637561,0.7712734415,0.6866540707,2,0.65354186,1
37,165,North Carolina,Scotland County,34810,15804.31,40523.88,87126.34,2,0.5679513,0.6117232,0.5241794,1,1.5350512717,1.435347463,2,164,0.028606314,164,164,1,0.4510733256,0.506377335,0.3957693163,0.0964161291,0.129220745,0.0636115132,0.0267873499,0.0447323979,0.0088423019,0.3396122552,0.3922463377,0.2869781728,0.0159011629,0.0298042,0.0019981259,0.0702097772,0.0986064307,0.0418131237,2,0,1,0.098375395,0.095067807,0.10168298,3,0,3,0.8175264638885167,3,0,3,1.5590800681431005,3,0.5188303222201527,1,42.82838430371316,1,0.3777408637873754,1,0.551637995608524,1,0.9621870240158257,2,0.8393919710901352,1,0.5240780560772359,1,0.51,4.59,1,1,732.33978,3584.7605,96.32174843688391,2,4048.542,0,0.99719101,1,2,0.9023593448,1.0263959392,0.7783227504,3,0.4907183212,0.661285028,0.3201516145,2,0.88807589,0.75189775,1.024254,1,1,FRPL,1,1,1,1,1,1,1,0.720425009,0.7618451288,0.6790048892,2,0.63574493,1
37,167,North Carolina,Stanly County,62075,27454.93,60785.82,107388.3,2,0.4022472,0.4344811,0.3700133,1,1.8142627245,1.9028134027,2,165,0.019538188,165,165,1,0.7109449265,0.7641388773,0.6577509756,0.0626778526,0.0911195468,0.0342361583,0.0211236753,0.0379970761,0.0042502744,0.1706311423,0.2147736479,0.1264886367,0.0070412264,0.0168529144,-0.002770462,0.027581177,0.0467982414,0.0083641126,2,0,1,0.098375395,0.095067807,0.10168298,3,0,3,0.6443643775614313,3,0,3,1.289785278389785,3,0.6489587852494577,1,36.546958862484104,1,0,1,0.7824960281871433,1,0.9420397586826552,2,0.9373021919346634,2,0.17624009990951234,1,13.16,0.58,1,1,286.26263,2875.6384,81.25949026074747,2,1048.3517,0,0.94585985,1,2,0.9294020131,1.051169004,0.8076350223,3,0.5809727418,0.751927069,0.4100184147,2,0.91432399,0.80550659,1.0231414,1,0.63169813,FRPL,1,0.57034749,1,0.91037345,1,0.6229713,1,0.8018277581,0.8379820272,0.7656734891,2,0.62387627,1
37,169,North Carolina,Stokes County,45467,17222.65,42550.07,86113.24,2,0.3650307,0.402014,0.3280473,1,1.6374749898,1.8111494318,2,64,0.010808985,64,64,1,0.5353775243,0.5994185509,0.4713364976,0.1006146323,0.1392407974,0.0619884673,0.0361458384,0.060112797,0.0121788798,0.2421596825,0.2971666728,0.1871526922,0.0015715584,0.0066578569,-0.00351474,0.0841307641,0.119773601,0.0484879272,2,1,3,0.098375395,0.095067807,0.10168298,3,0,3,0.7793984416914598,3,0,3,0.9898102656756647,3,0.6175544296864303,1,66.25391608690084,1,0,1,0.9181089453278283,2,0.9520513287798315,3,0.9749441339390705,2,0.08507765738708468,1,13.03,15.8,1,1,212.1749,2401.7324,97.13518352730529,2,3902.8176,3,0.98866212,1,2,0.8664462624,1.0119403226,0.7209522022,3,0.5435473617,0.7565882582,0.3305064653,3,0.92120236,0.79684824,1.0455565,1,0.76794457,FRPL,1,0.76445723,1,0.87978142,1,0.76838237,1,0.7286543978,0.7706341263,0.6866746694,2,0.55901176,1
37,171,North Carolina,Surry County,71948,19248.84,44576.27,83073.95,2,0.3614896,0.3898813,0.3330978,1,1.779015903,2.0383057221,2,145,0.0135997,145,145,1,0.654554414,0.7090959479,0.6000128801,0.0837901128,0.1155704514,0.0520097742,0.0267906652,0.045311456,0.0082698744,0.1556013959,0.1971776295,0.1140251624,0.0092073662,0.0201626527,-0.00174792,0.0700560459,0.0993323226,0.0407797691,2,0,1,0.098375395,0.095067807,0.10168298,3,0,3,0,3,0,3,1.170481452249408,3,0.5953952843273231,1,71.03161150549795,1,0.08690933377859408,1,0.9204390847034319,1,0.8506140993265061,1,0.9716542033042626,2,0.15060701368465512,1,4.17,8.48,1,1,175.84183,2802.3926,99.83372646963599,2,1866.5326,2,0.98717946,1,2,1,1,1,3,0.3365664403,0.5256198757,0.147513005,3,0.88200444,0.78896016,0.97504872,1,0.88039982,FRPL,1,0.864196,1,0.90053761,1,0.93742889,1,0.7544216631,0.7901358753,0.718707451,2,0.63915855,1
37,173,North Carolina,Swain County,14245,18235.75,41536.98,89355.16,2,0.3733333,0.4509991,0.2956676,1,1.569224875,1.7342241238,2,49,0.023972603,49,49,1,0.5976785811,0.6654705841,0.5298865781,0.0549999861,0.0865177385,0.0234822336,0.0143749998,0.0308307551,-0.002080756,0.1693750006,0.2212293508,0.1175206504,0.0077678592,0.0199049712,-0.004369253,0.1558035733,0.2059417463,0.1056654003,2,0,1,0.098375395,0.095067807,0.10168298,3,0,3,0,3,0,3,1.195104895104895,3,0.5667746413697362,1,85.64136460554371,1,0,2,0.989425737371654,3,0.9319575429285186,2,0.4176264990725238,1,0.2292404099449503,1,1,7.96,1,1,839.51306,7177.8369,89.90647731208867,2,2008.2712,0,0.94117647,1,2,0.903771136,1.0330188845,0.7745233875,3,0.3127729258,0.5399480565,0.085597795,3,0.83188421,0.59310681,1.0706617,1,0.91664183,FRPL,1,0.86057371,1,0.75,2,0.79365081,1,0.7206580635,0.7649618306,0.6763542964,2,0.61848253,1
37,175,North Carolina,Transylvania County,34215,24922.19,52681.04,101917.6,2,0.2971312,0.3377196,0.2565427,1,1.5880420199,2.025675741,2,165,0.043409631,165,165,1,0.689257941,0.7529226797,0.6255932023,0.0161953934,0.0335597313,-0.001168945,0.0263689393,0.0484109695,0.0043269091,0.1541367352,0.2038086855,0.1044647849,0,0,0,0.1140409911,0.1577675558,0.0703144265,2,0,1,0.098375395,0.095067807,0.10168298,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6658841065772312,1,84.62207449230489,1,0,1,0.8774452737008,2,0.9565082295298035,2,0.9742436489930072,2,0.09244769100732113,1,13.2,3.72,1,1,159.02933,1445.9889,100,1,2125.072,0,0.99378884,1,2,0.9601417315,1.0481059722,0.8721774908,3,0.3618739903,0.5626799689,0.1610680117,3,0.83403122,0.65991443,1.008148,1,0.70139438,FRPL,1,0.70019531,1,0.69178081,1,0.73333335,1,0.7961511363,0.8343179666,0.757984306,2,0.59455585,1
37,177,North Carolina,Tyrrell County,4131,16716.1,43968.41,91178.73,2,NA,NA,NA,3,1.5305942319,1.5325219133,2,NA,NA,NA,NA,NA,0.521367033,0.5985312974,0.4442027685,0.1462072782,0.2007835486,0.0916310078,0.0780772548,0.119520396,0.0366341136,0.1684912494,0.2263095364,0.1106729624,0,0,0,0.0858571846,0.1291323245,0.0425820448,2,1,1,0.098375395,0.095067807,0.10168298,3,NA,NA,NA,NA,NA,NA,NA,NA,0.5375579598145286,2,87,1,0,2,0.6261228453508133,1,0.9361495508618597,3,0.9711094925952901,3,0.4666181111920369,1,26,28,1,1,394.86673,2369.2004,83.83343539497857,2,2013.4904,0,1,1,1,0.8599656355,1.0249297467,0.6950015242,3,0.4625074985,0.6867019524,0.2383130446,3,0.49627867,0.037940875,0.95461649,1,1,FRPL,1,1,1,1,1,1,1,0.7391995412,0.787534512,0.6908645705,2,0.56454509,1
37,179,North Carolina,Union County,235908,34445.3,78515.02,147932.4,1,0.2970623,0.3125716,0.2815531,1,1.6607059113,1.5756187782,1,262,0.0061751674,262,262,1,0.7531845351,0.7852168506,0.7211522197,0.0326815632,0.0458911001,0.0194720262,0.0237204439,0.035026209,0.0124146789,0.1626869644,0.1901072362,0.1352666926,0,0,0,0.0277264934,0.0399246204,0.0155283664,1,0,1,0.076640844,0.066113405,0.087168284,1,0,3,0.6966445182144536,3,1.2629959322613524,3,1.1761758856534332,3,0.7272039349224366,1,31.528557169260747,1,0,1,0.820861579493182,1,0.8100719348266757,1,0.9208770172000463,1,0.23847118882832097,1,32.14,27.56,1,1,204.43799,1911.6897,97.87552383211495,2,2199.6829,11,0.9988479,1,2,0.8578590993,0.973547432,0.7421707667,1,0.5729147981,0.7281628108,0.4176667853,1,0.89211792,0.84324211,0.94099373,1,0.23152193,FRPL,1,0.1120674,1,0.45791855,1,0.53135848,1,0.8385864556,0.8609041708,0.8162687404,1,0.70930231,1
37,181,North Carolina,Vance County,44582,21275.04,50654.85,101411,2,0.5398089,0.5788221,0.5007957,1,1.6575934692,1.6241193485,2,216,0.036904152,216,216,1,0.4705097617,0.5363169345,0.404702589,0.0561409473,0.0864905756,0.0257913191,0.1229216341,0.1662122033,0.0796310649,0.2659596383,0.3242139093,0.2077053673,0,0,0,0.0844680185,0.1211322721,0.047803765,2,0,1,0.098375395,0.095067807,0.10168298,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6156240369799691,1,53.54293524156629,1,0.1681178834561286,1,0.43946550027372916,1,0.8591352960309937,1,0.9690487218934823,2,0.5294279066124754,1,2.39,0,1,1,515.70874,2671.281,100,1,2975.8472,4,0.98086125,1,2,0.7785580759,0.988687017,0.5684291348,3,0.3227540312,0.4847447507,0.1607633118,2,0.90062863,0.78444219,1.0168151,1,0.89631599,FRPL,1,0.59541065,1,0.98483557,1,0.97189099,1,0.7461370193,0.7901287583,0.7021452802,2,0.61308879,1
37,183,North Carolina,Wake County,1092305,36471.49,80034.66,156158.8,1,0.2709208,0.2777641,0.2640774,1,1.7726231255,1.5141346068,1,3988,0.02404771,3984,3992,1,0.7184269797,0.737187435,0.6996665244,0.0414733828,0.0497899357,0.0331568298,0.0352833256,0.0429789026,0.0275877487,0.1839491073,0.2001099499,0.1677882647,0.0018570171,0.0036528291,6.12051e-5,0.0190101875,0.0247063449,0.01331403,1,0,1,0.0752149,0.070603162,0.079826638,1,0,3,0.921320858693024,3,0,3,1.4209636073003633,3,0.77498880018801,1,37.30349507040849,1,0.06893478979144348,1,0.6555196834044933,1,0.8418636893500082,1,0.8060717364807027,1,0.32017097897493735,1,70.63,66.97,1,1,390.03809,2474.9045,56.57398339602484,3,1337.5476,5,0.99059409,1,2,0.9272319282,0.9698067339,0.8846571225,1,0.5254764157,0.5925376875,0.458415144,1,0.91755009,0.89175725,0.94334292,1,0.29119697,FRPL,1,0.16647848,1,0.48957855,1,0.48046088,1,0.8626689938,0.873455059,0.8518829285,1,0.94324154,1
37,185,North Carolina,Warren County,19807,20059.32,46805.08,94461.16,2,0.3891403,0.4535674,0.3247132,1,1.6261311967,1.5944834076,2,78,0.039314516,78,78,1,0.4507474993,0.496771629,0.4047233696,0.0553518684,0.0765030229,0.0342007138,0.0977858487,0.1252600909,0.0703116064,0.311301786,0.3541308107,0.2684727612,1.32073e-4,0.0011950192,-9.30873e-4,0.0846809247,0.1104329833,0.058928866,2,0,1,0.098375395,0.095067807,0.10168298,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6103565891472869,1,62.01754896257514,1,0,1,0.4417747789420055,1,0.9355708028047587,2,0.7465180437765004,1,0.5162854389839029,1,1.29,8.62,1,1,201.17688,2399.0344,85.01862715350124,2,306.29749,0,0.98148149,1,2,0.8139060452,0.9393092049,0.6885028855,2,0.3607467611,0.4854151458,0.2360783764,2,0.79455221,0.58137327,1.0077311,1,1,FRPL,1,1,1,1,1,1,1,0.7370155336,0.7677550005,0.7062760666,2,0.56094927000000006,1
37,187,North Carolina,Washington County,11859,16716.1,43968.41,91178.73,2,0.4851485,0.5542419,0.4160551,1,1.5305942,1.5325218944,2,14,0.010301692,14,14,1,0.5213670408,0.5985313052,0.4442027764,0.1462072847,0.200783556,0.0916310133,0.0780772517,0.1195203922,0.0366341113,0.1684912385,0.226309524,0.1106729529,0,0,0,0.0858571843,0.1291323241,0.0425820445,2,1,1,0.098375395,0.095067807,0.10168298,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6425221469515373,1,80.04198800342759,1,0,1,0.4847895344605154,1,0.9392409973383259,2,0.9589290812460771,3,0.5185432631321117,1,1,0,1,1,899.10089,5844.1558000000005,29.42980275153323,3,966.29559,0,0.85869563,1,2,0.8599656057,1.0249297316,0.6950014798,3,0.4625074985,0.6867019524,0.2383130446,3,1.0326456,0.76178205,1.3035091,1,1,FRPL,1,1,1,1,1,1,1,0.7391995495,0.7875345197,0.6908645792,2,0.71950775,1
37,189,North Carolina,Watauga County,55945,17729.2,47818.18,90165.63,2,0.2474964,0.2795124,0.2154804,1,1.6405443056,1.8909836112,2,40,0.0084961765,40,40,1,0.7489143354,0.8037770738,0.694051597,0.0373075359,0.0612844077,0.0133306642,0.0340998831,0.0570609997,0.0111387664,0.143900512,0.1883067251,0.0994942989,0,0,0,0.0357777336,0.0592765204,0.0122789467,2,0,1,0.098375395,0.095067807,0.10168298,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6665555185061687,1,88.7034660809587,1,0.6208285822881033,1,0.9688058876684881,2,0.9572071511396708,2,0.9596016125735535,2,0.08023066462402272,1,9.94,4.95,1,1,114.29401,1569.2749,99.62848410534214,2,619.65692,0,0.98309177,1,2,0.8702815339,0.9744069769,0.7661560908,2,0.4689857502,0.6506167543,0.2873547461,3,1.0158439,0.85879749,1.1728902,1,0.20410256,FRPL,1,0.22380492,1,0.095238097,1,0.076749437,1,0.818562947,0.8523429825,0.7847829115,2,0.58943784,1
37,191,North Carolina,Wayne County,123248,17222.65,40929.12,84593.6,1,0.5002698,0.5230421,0.4774976,1,1.4562451311,1.4138364028,1,297,0.015833244,296,298,1,0.3823439256,0.4470025797,0.3176852715,0.0471033003,0.0752919832,0.0189146174,0.028098498,0.0500861515,0.0061108445,0.4278124042,0.4936421397,0.3619826687,0,0,0,0.1146418719,0.1570312776,0.0722524661,1,0,1,0.088522591,0.074766368,0.10227881,1,0,3,0.8330162378110294,3,0,3,1.5871177736510154,3,0.5768307254623044,1,57.46211309259991,1,0.11924014392385963,1,0.5703118692961607,1,0.7853781631945642,1,0.9313044641964333,1,0.38232631093804936,1,10.98,14.83,1,1,391.39258,3043.3591,97.56578156914574,2,2845.9194,5,0.99134946,1,2,0.7653614458,0.9510880213,0.5796348703,3,0.3725739739,0.5621020652,0.1830458827,3,0.95048219,0.8765462,1.0244182,1,0.94134295,FRPL,1,0.90076005,1,0.96525592,1,0.97753572,1,0.7664611591,0.8106598468,0.7222624713,1,0.63538349,1
37,193,North Carolina,Wilkes County,68557,19248.84,44576.27,83073.95,2,0.3837638,0.4127271,0.3548006,1,1.7933555472,2.0388412438,2,319,0.033813864,319,319,1,0.6545544114,0.7090959453,0.6000128774,0.0837901221,0.1155704623,0.0520097819,0.0267906657,0.0453114567,0.0082698747,0.1556013884,0.1971776211,0.1140251557,0.0092073666,0.0201626533,-0.00174792,0.0700560459,0.0993323226,0.0407797691,2,0,1,0.098375395,0.095067807,0.10168298,3,0,3,0,3,0,3,1.4303711270003403,3,0.6010370654887651,1,70.70487603664625,1,0,1,0.9092219010854604,2,0.9040788395562203,2,0.9596884427591786,2,0.11482552073440282,1,2.18,3.78,1,1,236.23425,1819.8787,99.40268718453062,2,1982.672,3,1,1,1,1,1,1,3,0.3365664403,0.5256198757,0.147513005,3,0.90951526,0.80749214,1.0115384,1,0.90404409,FRPL,1,0.89493948,1,0.97478992,1,0.91103202,1,0.7544216705,0.7901358823,0.7187074587,2,0.6274721,1
37,195,North Carolina,Wilson County,81455,17020.03,43563.17,85100.15,1,0.4814509,0.5095813,0.4533206,1,1.6572977468,1.3902419513,1,164,0.014713799,164,164,1,0.4597243555,0.5271310259,0.3923176851,0.1190466286,0.1628473673,0.0752458898,0.0332593354,0.0575119296,0.0090067411,0.3296611323,0.3932421533,0.2660801113,0.0014660912,0.006641067,-0.003708885,0.0568424571,0.0881590831,0.025525831,1,1,1,0.098375395,0.095067807,0.10168298,3,0,2,0.7908774910126051,2,0,2,1.6374487295237756,2,0.6498253386725739,1,57.01343574767789,1,0.3545300740913599,1,0.5319831387003361,1,0.828246537871235,1,0.9487536447249909,2,0.43258410132288594,1,11.33,11.25,1,1,460.38373,3019.4316,89.49093279601755,2,2488.104,2,0.99533802,1,2,0.7435707071,0.9399176865,0.5472237277,3,0.6436186415,0.8150014441,0.4722358388,1,0.81196392,0.72365266,0.90027517,1,0.496371,FRPL,1,0.40180707,1,0.5342257,1,0.55639911,1,0.8099846889,0.8512038503,0.7687655274,1,0.76137173,1
37,197,North Carolina,Yadkin County,37543,25327.42,53694.14,101309.7,2,0.3126143,0.3514977,0.2737308,1,1.8007055802,2.2238952955,2,58,0.010837071,58,58,1,0.6942827344,0.757660397,0.6309050717,0.0246328951,0.0459559701,0.0033098202,0.0636892825,0.0972824711,0.0300960939,0.1101312151,0.1531963939,0.0670660363,0.0171170408,0.0349602636,-7.26182e-4,0.0901468321,0.1295443573,0.0507493068,2,0,1,0.098375395,0.095067807,0.10168298,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6241898353107845,1,62.93727198761187,1,0,1,0.9420551114824574,2,0.8737341823731856,1,0.9773991866718315,2,0.15372462088356298,1,12.45,16.53,1,1,240.90645,2448.7742,95.21381666755646,2,1513.9166,3,0.99421966,1,2,0.7313683992,0.9556827647,0.5070540336,3,0.1598774885,0.2932671106,0.0264878664,3,1.0089897,0.86646783,1.1515115,1,0.95235425,FRPL,1,0.94029033,1,0.98726118,1,0.97810221,1,0.7856988568,0.8283245424,0.7430731712,2,0.62033421,1
37,199,North Carolina,Yancey County,17903,17729.2,47818.18,90165.63,2,0.3450704,0.4004582,0.2896826,1,1.7697167398,1.8828487035,2,17,0.0079143392,17,17,1,0.7489143399,0.803777078,0.6940516018,0.0373075404,0.0612844135,0.0133306673,0.0340998674,0.057060979,0.0111387559,0.1439005191,0.1883067331,0.0994943051,0,0,0,0.0357777332,0.0592765198,0.0122789465,2,0,1,0.098375395,0.095067807,0.10168298,3,NA,NA,NA,NA,NA,NA,NA,NA,0.7206946454413893,1,90.12965689049938,1,0,1,0.9867674380172361,3,0.9368945842467349,2,0.9828011045593622,2,0.07294254174985244,1,3.08,2.31,1,1,61.992786,665.01355,100,1,1507.0701,0,0.96603775,1,2,0.8702815168,0.9744069657,0.766156068,2,0.4689857502,0.6506167543,0.2873547461,3,0.87561125,0.66039777,1.0908247,1,1,FRPL,1,1,1,1,3,1,1,0.8185629457,0.8523429814,0.7847829101,2,0.63151276,1
38,001,North Dakota,Adams County,2294,31000.77,68080.12,124610.9,2,NA,NA,NA,3,1.9912635563,2.2657118283,2,NA,NA,NA,NA,NA,0.7030761859,0.7455761239,0.660576248,0.0908909877,0.1176292377,0.0641527377,0.0102140374,0.0195666717,8.614031e-4,0.1725435312,0.2076903891,0.1373966733,0.0103733196,0.019797838,9.488013e-4,0.0129019381,0.0233991077,0.0024047685,2,0,1,0.065273196,0.05992062,0.070625767,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6619565217391304,1,99,1,0,2,0.9795831561037857,3,0.9825606125053169,3,0.9519353466609953,2,0.08592088472990217,1,24,0,1,1,43.14064,474.54703,100,1,0,0,0.96153843,0,2,0.9666666775,1.0279125432,0.9054208119,2,0.3851714862,0.5161868423,0.2541561302,2,NA,NA,NA,NA,0,FRPL,1,0,1,0,3,0,3,0.8515946439,0.8770545273,0.8261347604,2,0.76594961,1
38,003,North Dakota,Barnes County,10542,25732.66,60785.82,111947.2,2,0.2087912,0.2680044,0.149578,1,1.8051962175,2.6618241549,2,4,0.0036798527,4,4,1,0.6266183977,0.6751887901,0.5780480054,0.1231379701,0.1561335078,0.0901424323,0.0556174322,0.0786304212,0.0326044431,0.1251566169,0.1583831973,0.0919300365,0.004072114,0.0104667745,-0.002322547,0.0653974692,0.0902223705,0.0405725679,2,1,3,0.065273196,0.05992062,0.070625767,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6139000574382539,1,98.40474044700792,1,0,2,0.9642225057246765,3,0.9772724516394089,2,0.9687219959961901,3,0.07139634289631414,1,38.45,28.53,1,1,111.7943,1751.444,100,1,4464.5986,5,0.99333334,0,2,0.8553953384,0.97539325,0.7353974268,2,0.2783641161,0.4093171304,0.1474111018,2,1.0036404,0.69032574,1.3169551,2,0.21527778,FRPL,1,0.20560747,1,0.42222223,1,0.12820514,1,0.8609848475,0.8896392187,0.8323304763,2,0.69525546,1
