year,state,place,state_name,place_name,in_universe,subgroup,subgroup_type,pctl_income_20,pctl_income_20_lb,pctl_income_20_ub,pctl_income_20_quality,pctl_income_50,pctl_income_50_lb,pctl_income_50_ub,pctl_income_50_quality,pctl_income_80,pctl_income_80_lb,pctl_income_80_ub,pctl_income_80_quality,rate_juv_arrest,rate_juv_arrest_quality,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2018,05,66080,Arkansas,Springdale city,TRUE,Male,gender,31941,28876,34149,Weak,69373,66165,73516,Weak,141655,132944,148714,Weak,NA,NA,0.9202,0.8679,0.9724,Weak,0.89,0.87,0.92,Strong,0.8781,0.8586,0.8977,Weak
2018,05,66080,Arkansas,Springdale city,TRUE,Female,gender,23980,21654,26560,Weak,56140,52997,59627,Weak,116360,110289,123190,Weak,NA,NA,0.9237,0.8715,0.976,Weak,1.04,1.01,1.07,Strong,0.7251,0.6972,0.7529,Weak
2018,06,00562,California,Alameda city,TRUE,All,all,43059,39746,46069,Marginal,101815,97009,107506,Marginal,202365,198494,211192,Marginal,NA,NA,0.8775,0.8095,0.9454,Marginal,0.88,0.83,0.93,Strong,0.8219,0.8031,0.8407,Marginal
2018,06,00562,California,Alameda city,TRUE,Male,gender,48788,45447,53441,Marginal,110048,102923,119241,Marginal,221134,210604,230480,Marginal,NA,NA,0.8828,0.7962,0.9694,Marginal,0.87,0.81,0.93,Strong,0.8737,0.8504,0.897,Marginal
2018,06,00562,California,Alameda city,TRUE,Female,gender,38172,34183,42779,Marginal,94772,88585,101617,Marginal,190982,183646,198735,Marginal,NA,NA,NA,NA,NA,NA,0.89,0.83,0.94,Strong,0.7736,0.7479,0.7993,Marginal
2018,06,00884,California,Alhambra city,TRUE,All,all,31619,28220,33751,Marginal,82277,77591,88219,Marginal,172010,164233,181044,Marginal,NA,NA,0.9621,0.9322,0.9921,Marginal,1.25,1.21,1.3,Strong,0.8107,0.7914,0.83,Marginal
2018,06,00884,California,Alhambra city,TRUE,Male,gender,37098,32505,41463,Marginal,93108,84740,99574,Marginal,187510,172010,204320,Marginal,NA,NA,0.9645,0.9223,1,Marginal,1.21,1.16,1.26,Strong,0.8606,0.8375,0.8836,Marginal
2018,06,00884,California,Alhambra city,TRUE,Female,gender,26498,23848,31036,Marginal,73516,67570,79398,Marginal,157954,145738,172275,Marginal,NA,NA,0.9591,0.9105,1,Marginal,1.29,1.25,1.34,Strong,0.7626,0.7303,0.7948,Marginal
2018,06,02000,California,Anaheim city,TRUE,All,all,37628,35433,39488,Weak,86772,84867,89556,Weak,166050,161006,171116,Weak,NA,NA,0.9264,0.8978,0.955,Weak,0.81,0.77,0.86,Strong,0.7934,0.7824,0.8044,Weak
2018,06,02000,California,Anaheim city,TRUE,Male,gender,45261,42253,48062,Weak,100250,97404,103591,Weak,181817,176389,188227,Weak,NA,NA,0.9026,0.8542,0.951,Weak,0.79,0.74,0.83,Strong,0.8745,0.8612,0.8877,Weak
2018,06,02000,California,Anaheim city,TRUE,Female,gender,31277,28899,33656,Weak,76213,72869,80333,Weak,151230,144835,157164,Weak,NA,NA,0.9541,0.9247,0.9835,Weak,0.84,0.8,0.89,Strong,0.7118,0.6939,0.7298,Weak
2018,06,02252,California,Antioch city,TRUE,All,all,36679,32631,42121,Strong,90623,84263,98779,Strong,168112,159060,180186,Strong,NA,NA,0.8619,0.7755,0.9482,Strong,0.75,0.71,0.79,Strong,0.7337,0.7095,0.7579,Strong
2018,06,02252,California,Antioch city,TRUE,Male,gender,47697,36079,56140,Strong,105264,97162,112617,Strong,181251,168216,202710,Strong,NA,NA,0.791,0.6386,0.9434,Strong,0.7,0.66,0.74,Strong,0.8033,0.7715,0.8352,Strong
2018,06,02252,California,Antioch city,TRUE,Female,gender,32079,29015,36338,Strong,75917,69563,85879,Strong,155543,144835,168112,Strong,NA,NA,0.9427,0.8732,1,Strong,0.85,0.81,0.9,Strong,0.6691,0.6284,0.7098,Strong
2018,06,02364,California,Apple Valley town,TRUE,All,all,28449,26498,30355,Marginal,66832,64504,69563,Marginal,128995,123948,133339,Marginal,NA,NA,0.8648,0.8088,0.9209,Marginal,0.95,0.91,1,Strong,0.667,0.6468,0.6872,Marginal
2018,06,02364,California,Apple Valley town,TRUE,Male,gender,33123,31036,37961,Marginal,76190,70220,82211,Marginal,137147,132489,148991,Marginal,NA,NA,0.8531,0.7699,0.9363,Marginal,0.95,0.91,1,Strong,0.7735,0.7457,0.8012,Marginal
2018,06,02364,California,Apple Valley town,TRUE,Female,gender,24378,21375,26498,Marginal,57240,52109,62556,Marginal,113830,105989,126793,Marginal,NA,NA,0.8762,0.7993,0.9531,Marginal,0.95,0.9,0.99,Strong,0.561,0.5245,0.5976,Marginal
2018,06,03526,California,Bakersfield city,TRUE,All,all,30538,29148,31619,Marginal,71125,68894,73843,Marginal,140770,136339,146452,Marginal,NA,NA,0.8795,0.8474,0.9116,Marginal,1.12,1.08,1.17,Strong,0.7238,0.7108,0.7369,Marginal
2018,06,03526,California,Bakersfield city,TRUE,Male,gender,37230,34915,38795,Marginal,81609,79229,85588,Marginal,152379,147032,161646,Marginal,NA,NA,0.8655,0.8183,0.9127,Marginal,1.09,1.04,1.14,Strong,0.8248,0.8093,0.8404,Marginal
2018,06,03526,California,Bakersfield city,TRUE,Female,gender,24878,23277,26813,Marginal,60877,58193,64235,Marginal,127743,121558,132731,Marginal,NA,NA,0.8969,0.857,0.9369,Marginal,1.15,1.1,1.2,Strong,0.623,0.6014,0.6445,Marginal
2018,06,04982,California,Bellflower city,TRUE,All,all,31036,29406,33364,Marginal,66832,65769,70219,Marginal,122818,119241,127490,Marginal,NA,NA,0.9519,0.9264,0.9773,Marginal,1.09,1.04,1.13,Strong,0.764,0.7488,0.7791,Marginal
2018,06,04982,California,Bellflower city,TRUE,Male,gender,36209,33623,38951,Marginal,72725,67769,76844,Marginal,131628,121891,142248,Marginal,NA,NA,0.9332,0.8861,0.9804,Marginal,1.06,1.01,1.11,Strong,0.8671,0.847,0.8872,Marginal
2018,06,04982,California,Bellflower city,TRUE,Female,gender,26498,23277,29406,Marginal,62072,59485,66245,Marginal,116385,110307,122334,Marginal,NA,NA,0.9691,0.9432,0.995,Marginal,1.13,1.08,1.18,Strong,0.6634,0.6419,0.6849,Marginal
2018,06,06000,California,Berkeley city,TRUE,All,all,33302,31493,36209,Strong,103739,98653,111212,Strong,237297,227913,252324,Strong,NA,NA,0.9909,0.9829,0.999,Strong,1.05,0.97,1.12,Strong,0.7945,0.7777,0.8113,Strong
2018,06,06000,California,Berkeley city,TRUE,Male,gender,39312,33123,45045,Strong,117678,107803,125866,Strong,264980,243649,283204,Strong,NA,NA,0.9921,0.9795,1,Strong,NA,NA,NA,NA,0.8408,0.8197,0.8618,Strong
2018,06,06000,California,Berkeley city,TRUE,Female,gender,30208,26734,33416,Strong,94772,87270,101514,Strong,221257,205712,234364,Strong,NA,NA,0.9897,0.9778,1,Strong,1.12,1.04,1.2,Strong,0.7486,0.7226,0.7745,Strong
2018,06,08786,California,Buena Park city,TRUE,All,all,40635,38951,42876,Weak,100037,96089,103965,Weak,187314,182304,193567,Weak,NA,NA,0.9336,0.8908,0.9763,Weak,0.8,0.75,0.86,Strong,0.7949,0.7817,0.8082,Weak
2018,06,08786,California,Buena Park city,TRUE,Male,gender,48119,44912,50950,Weak,108238,103986,113616,Weak,200499,191447,209419,Weak,NA,NA,0.9084,0.8405,0.9763,Weak,0.66,0.59,0.73,Strong,0.8682,0.8508,0.8856,Weak
2018,06,08786,California,Buena Park city,TRUE,Female,gender,35540,33416,37891,Weak,87936,82873,92743,Weak,171092,165686,180449,Weak,NA,NA,0.9626,0.922,1,Weak,0.87,0.81,0.92,Strong,0.7256,0.7035,0.7478,Weak
2018,06,08954,California,Burbank city,TRUE,All,all,35243,31619,39335,Strong,91815,87664,96352,Strong,186216,176130,196044,Strong,NA,NA,0.9361,0.8896,0.9826,Strong,0.82,0.78,0.87,Strong,0.824,0.8043,0.8436,Strong
2018,06,08954,California,Burbank city,TRUE,Male,gender,43635,39082,47386,Strong,102670,94918,111292,Strong,198757,185595,210604,Strong,NA,NA,0.9502,0.8895,1,Strong,0.78,0.73,0.83,Strong,0.8556,0.8266,0.8846,Strong
2018,06,08954,California,Burbank city,TRUE,Female,gender,27932,23693,32884,Strong,81536,72179,88322,Strong,165784,155180,187132,Strong,NA,NA,0.927,0.8576,0.9964,Strong,0.87,0.83,0.92,Strong,0.792,0.7629,0.8211,Strong
2018,06,11194,California,Carlsbad city,TRUE,All,all,56674,51603,61847,Strong,129317,126478,133815,Strong,250092,238481,259415,Strong,NA,NA,0.8862,0.7707,1,Strong,0.8,0.75,0.85,Strong,0.8255,0.806,0.845,Strong
2018,06,11194,California,Carlsbad city,TRUE,Male,gender,69027,63239,75004,Strong,142414,133668,151310,Strong,274254,257030,284853,Strong,NA,NA,0.9136,0.8024,1,Strong,0.76,0.71,0.82,Strong,0.904,0.8815,0.9265,Strong
2018,06,11194,California,Carlsbad city,TRUE,Female,gender,43843,39441,50591,Strong,111807,102923,122414,Strong,222126,213309,237614,Strong,NA,NA,NA,NA,NA,NA,0.8,0.75,0.85,Strong,0.7518,0.7215,0.7821,Strong
2018,06,11530,California,Carson city,TRUE,All,all,42121,38630,45807,Strong,95177,90557,100695,Strong,171116,164930,178458,Strong,NA,NA,0.8974,0.8412,0.9537,Strong,NA,NA,NA,NA,0.7933,0.7701,0.8165,Strong
2018,06,11530,California,Carson city,TRUE,Male,gender,51595,47847,56970,Strong,107506,100695,114716,Strong,183113,170515,195269,Strong,NA,NA,0.9068,0.8275,0.9861,Strong,NA,NA,NA,NA,0.8456,0.8197,0.8715,Strong
2018,06,11530,California,Carson city,TRUE,Female,gender,33918,28871,39689,Strong,84055,74318,93566,Strong,159063,147600,171992,Strong,NA,NA,0.889,0.8126,0.9654,Strong,NA,NA,NA,NA,0.7423,0.7064,0.7781,Strong
2018,06,13014,California,Chico city,TRUE,All,all,22640,20236,24726,Strong,64659,61167,68894,Strong,143023,135805,151108,Strong,NA,NA,0.974,0.9537,0.9943,Strong,1.22,1.17,1.27,Strong,0.7904,0.7667,0.8141,Strong
2018,06,13014,California,Chico city,TRUE,Male,gender,25438,23525,30738,Strong,71079,64160,77797,Strong,152496,141765,169560,Strong,NA,NA,0.9582,0.9216,0.9948,Strong,1.15,1.09,1.2,Strong,0.8321,0.808,0.8561,Strong
2018,06,13014,California,Chico city,TRUE,Female,gender,19605,17533,22590,Strong,59445,53019,65551,Strong,137676,126860,144791,Strong,NA,NA,0.9898,0.9756,1,Strong,1.3,1.25,1.35,Strong,0.7461,0.7086,0.7837,Strong
2018,06,13210,California,Chino city,TRUE,All,all,48119,44267,51856,Marginal,109039,104667,113830,Marginal,200060,194760,206665,Marginal,NA,NA,0.8803,0.816,0.9447,Marginal,0.93,0.9,0.96,Strong,0.7818,0.7632,0.8004,Marginal
2018,06,13210,California,Chino city,TRUE,Male,gender,61075,55645,65813,Marginal,120786,113799,127998,Marginal,206656,197079,218675,Marginal,NA,NA,0.8335,0.7246,0.9424,Marginal,0.88,0.85,0.91,Strong,0.868,0.8475,0.8884,Marginal
2018,06,13210,California,Chino city,TRUE,Female,gender,38421,34448,43450,Marginal,94201,86913,103460,Marginal,193975,184784,204508,Marginal,NA,NA,0.9364,0.8751,0.9977,Marginal,0.97,0.94,1.01,Strong,0.6989,0.6722,0.7255,Marginal
2018,06,13214,California,Chino Hills city,TRUE,All,all,50434,45532,53600,Marginal,112117,106241,118889,Marginal,203895,198735,210604,Marginal,NA,NA,0.878,0.8068,0.9492,Marginal,NA,NA,NA,NA,0.7824,0.7626,0.8023,Marginal
2018,06,13214,California,Chino Hills city,TRUE,Male,gender,63247,56915,68446,Marginal,123106,116385,129839,Marginal,211984,199161,223767,Marginal,NA,NA,0.8305,0.7128,0.9482,Marginal,NA,NA,NA,NA,0.8681,0.846,0.8901,Marginal
2018,06,13214,California,Chino Hills city,TRUE,Female,gender,38925,34448,44119,Marginal,97764,88914,105890,Marginal,198757,189717,206907,Marginal,NA,NA,0.9375,0.8688,1,Marginal,NA,NA,NA,NA,0.7,0.6715,0.7285,Marginal
2018,06,13392,California,Chula Vista city,TRUE,All,all,37293,34915,38795,Strong,92611,88322,96882,Strong,169057,162962,175065,Strong,NA,NA,0.9476,0.9273,0.9679,Strong,0.87,0.85,0.89,Strong,0.7738,0.758,0.7896,Strong
2018,06,13392,California,Chula Vista city,TRUE,Male,gender,48702,45261,52651,Strong,105303,101354,109919,Strong,177536,172237,187132,Strong,NA,NA,0.9422,0.9142,0.9702,Strong,0.85,0.83,0.87,Strong,0.8558,0.8371,0.8745,Strong
2018,06,13392,California,Chula Vista city,TRUE,Female,gender,28708,26852,31665,Strong,74875,69563,80868,Strong,154016,147422,162423,Strong,NA,NA,0.9542,0.924,0.9844,Strong,0.9,0.87,0.92,Strong,0.693,0.6693,0.7167,Strong
2018,06,13588,California,Citrus Heights city,TRUE,All,all,33816,32063,36338,Strong,72659,69159,76314,Strong,134735,130610,140391,Strong,NA,NA,0.9084,0.8514,0.9654,Strong,NA,NA,NA,NA,0.765,0.7428,0.7872,Strong
2018,06,13588,California,Citrus Heights city,TRUE,Male,gender,40276,37250,46372,Strong,78596,72869,85557,Strong,144317,136102,155360,Strong,NA,NA,0.9369,0.8835,0.9902,Strong,NA,NA,NA,NA,0.8194,0.7883,0.8505,Strong
2018,06,13588,California,Citrus Heights city,TRUE,Female,gender,29975,26734,32481,Strong,66245,62005,71125,Strong,125379,117148,131903,Strong,NA,NA,0.8782,0.7764,0.9799,Strong,NA,NA,NA,NA,0.7114,0.677,0.7457,Strong
2018,06,14218,California,Clovis city,TRUE,All,all,39488,37943,42244,Strong,90263,84793,94772,Strong,167595,162798,175946,Strong,NA,NA,0.9187,0.8685,0.969,Strong,1.32,1.3,1.35,Strong,0.7833,0.7643,0.8024,Strong
2018,06,14218,California,Clovis city,TRUE,Male,gender,46372,42396,50877,Strong,100029,92764,108627,Strong,181786,173591,195152,Strong,NA,NA,0.9346,0.8802,0.989,Strong,1.3,1.28,1.33,Strong,0.8575,0.8302,0.8848,Strong
2018,06,14218,California,Clovis city,TRUE,Female,gender,34884,30354,37943,Strong,78699,71544,88219,Strong,157954,150046,165151,Strong,NA,NA,0.9034,0.8104,0.9964,Strong,1.34,1.31,1.36,Strong,0.7141,0.6848,0.7433,Strong
2018,06,15044,California,Compton city,TRUE,All,all,26630,25140,28514,Marginal,62128,59890,65010,Marginal,115001,110942,120700,Marginal,NA,NA,0.8032,0.7523,0.8541,Marginal,1.11,1.08,1.14,Strong,0.7059,0.6877,0.7242,Marginal
2018,06,15044,California,Compton city,TRUE,Male,gender,31591,29090,34753,Marginal,68169,63239,72345,Marginal,118963,112247,127377,Marginal,NA,NA,0.7239,0.6415,0.8063,Marginal,1.01,0.97,1.04,Strong,0.7973,0.7706,0.824,Marginal
2018,06,15044,California,Compton city,TRUE,Female,gender,22766,20852,25864,Marginal,57765,53667,60415,Marginal,111358,103453,118972,Marginal,NA,NA,0.8788,0.8186,0.939,Marginal,1.2,1.17,1.24,Strong,0.618,0.5928,0.6432,Marginal
2018,06,16000,California,Concord city,TRUE,All,all,50018,47386,52264,Weak,114953,112247,117626,Weak,219139,214634,225233,Weak,NA,NA,0.8862,0.8359,0.9366,Weak,0.95,0.92,0.97,Strong,0.7976,0.787,0.8083,Weak
2018,06,16000,California,Concord city,TRUE,Male,gender,58413,54313,62154,Weak,126396,122593,129656,Weak,237021,228503,246144,Weak,NA,NA,0.913,0.8572,0.9689,Weak,0.88,0.85,0.91,Strong,0.8588,0.8435,0.874,Weak
2018,06,16000,California,Concord city,TRUE,Female,gender,43191,39830,46069,Weak,102161,98410,107333,Weak,205614,194019,212230,Weak,NA,NA,0.8517,0.762,0.9413,Weak,1,0.97,1.03,Strong,0.737,0.72,0.754,Weak
2018,06,16350,California,Corona city,TRUE,All,all,41738,38896,45447,Marginal,100169,94858,104795,Marginal,182836,177698,188241,Marginal,NA,NA,0.9578,0.936,0.9796,Marginal,0.9,0.86,0.94,Strong,0.7685,0.7569,0.7801,Marginal
2018,06,16350,California,Corona city,TRUE,Male,gender,46902,42158,51727,Marginal,106399,100250,111292,Marginal,187132,179013,195599,Marginal,NA,NA,0.9539,0.9234,0.9845,Marginal,0.8,0.76,0.84,Strong,0.8706,0.8561,0.8851,Marginal
2018,06,16350,California,Corona city,TRUE,Female,gender,37098,32505,40673,Marginal,91039,85012,98678,Marginal,177069,168112,186679,Marginal,NA,NA,0.9618,0.9271,0.9965,Marginal,0.97,0.93,1.01,Strong,0.6671,0.6453,0.6888,Marginal
2018,06,16532,California,Costa Mesa city,TRUE,All,all,42648,39488,47781,Marginal,104260,99367,108269,Marginal,196562,189717,206907,Marginal,NA,NA,0.9673,0.9399,0.9948,Marginal,0.92,0.88,0.95,Strong,0.8238,0.8105,0.8371,Marginal
2018,06,16532,California,Costa Mesa city,TRUE,Male,gender,50347,42773,53968,Marginal,113616,105597,120032,Marginal,207984,197442,225895,Marginal,NA,NA,0.9705,0.9408,1,Marginal,0.85,0.81,0.89,Strong,0.8879,0.8702,0.9056,Marginal
2018,06,16532,California,Costa Mesa city,TRUE,Female,gender,38496,33517,42396,Marginal,94996,89229,101182,Marginal,181044,171116,197410,Marginal,NA,NA,0.9629,0.9202,1,Marginal,0.98,0.94,1.02,Strong,0.756,0.7317,0.7802,Marginal
2018,06,17918,California,Daly City city,TRUE,All,all,52651,48755,56074,Marginal,121096,115222,128251,Marginal,223767,214606,232771,Marginal,NA,NA,0.957,0.9234,0.9907,Marginal,1.06,0.99,1.13,Strong,0.8526,0.8396,0.8656,Marginal
2018,06,17918,California,Daly City city,TRUE,Male,gender,63113,54313,66832,Marginal,127468,120524,134260,Marginal,233792,221886,240599,Marginal,NA,NA,0.9715,0.9434,0.9996,Marginal,1.01,0.94,1.09,Strong,0.8709,0.8532,0.8886,Marginal
2018,06,17918,California,Daly City city,TRUE,Female,gender,45229,41437,51194,Marginal,113616,105992,122940,Marginal,213373,200441,225141,Marginal,NA,NA,0.941,0.8763,1,Marginal,1.12,1.05,1.19,Strong,0.833,0.8139,0.852,Marginal
2018,06,19766,California,Downey city,TRUE,All,all,43308,40100,47429,Strong,88535,84793,92229,Strong,154050,144691,163073,Strong,NA,NA,0.9115,0.8588,0.9642,Strong,0.88,0.84,0.91,Strong,0.8091,0.7909,0.8273,Strong
2018,06,19766,California,Downey city,TRUE,Male,gender,50018,44267,53466,Strong,96718,91948,102812,Strong,167082,153888,185923,Strong,NA,NA,0.8869,0.7972,0.9766,Strong,0.85,0.81,0.89,Strong,0.8701,0.8451,0.8951,Strong
2018,06,19766,California,Downey city,TRUE,Female,gender,39488,34655,43456,Strong,78416,69831,85295,Strong,136559,128468,154050,Strong,NA,NA,0.9353,0.8796,0.9911,Strong,0.9,0.86,0.94,Strong,0.7516,0.7241,0.7792,Strong
2018,06,21712,California,El Cajon city,TRUE,All,all,34448,33011,36329,Marginal,79494,76844,83204,Marginal,153671,148918,158988,Marginal,NA,NA,0.8744,0.8019,0.9469,Marginal,1,0.97,1.03,Strong,0.7702,0.7525,0.7879,Marginal
2018,06,21712,California,El Cajon city,TRUE,Male,gender,36855,33918,40367,Marginal,83584,78567,89556,Marginal,158097,151774,166407,Marginal,NA,NA,0.8202,0.7005,0.9398,Marginal,0.94,0.9,0.97,Strong,0.8465,0.8284,0.8645,Marginal
2018,06,21712,California,El Cajon city,TRUE,Female,gender,31679,28883,34224,Marginal,74989,69506,80819,Marginal,147593,140052,155188,Marginal,NA,NA,0.9389,0.8909,0.9869,Marginal,1.06,1.03,1.1,Strong,0.6921,0.6633,0.7209,Marginal
2018,06,22020,California,Elk Grove city,TRUE,All,all,46769,43968,51672,Strong,109919,106040,115092,Strong,194911,189460,200767,Strong,NA,NA,0.8504,0.7855,0.9154,Strong,0.98,0.96,1,Strong,0.7969,0.7792,0.8147,Strong
2018,06,22020,California,Elk Grove city,TRUE,Male,gender,62460,56006,68446,Strong,121756,115601,126982,Strong,201735,195287,213874,Strong,NA,NA,0.832,0.7436,0.9204,Strong,0.91,0.89,0.94,Strong,0.8506,0.8259,0.8753,Strong
2018,06,22020,California,Elk Grove city,TRUE,Female,gender,38020,33770,43382,Strong,100171,93566,106932,Strong,183520,175225,195687,Strong,NA,NA,0.8741,0.7889,0.9593,Strong,1.04,1.02,1.06,Strong,0.7501,0.722,0.7782,Strong
2018,06,22230,California,El Monte city,TRUE,All,all,27572,26466,28958,Strong,59485,56599,63065,Strong,113830,108884,118963,Strong,NA,NA,0.8654,0.8074,0.9234,Strong,1.14,1.09,1.19,Strong,0.7419,0.7233,0.7605,Strong
2018,06,22230,California,El Monte city,TRUE,Male,gender,29148,27115,32079,Strong,64160,59215,68894,Strong,119269,112565,125336,Strong,NA,NA,0.8199,0.7341,0.9056,Strong,1.14,1.08,1.19,Strong,0.8432,0.8172,0.8691,Strong
2018,06,22230,California,El Monte city,TRUE,Female,gender,25664,22903,27825,Strong,54231,51209,58193,Strong,105195,99574,111471,Strong,NA,NA,0.9264,0.8631,0.9897,Strong,1.14,1.09,1.19,Strong,0.6332,0.6039,0.6626,Strong
2018,06,22804,California,Escondido city,TRUE,All,all,34646,32329,37426,Strong,81346,78318,85233,Strong,161646,155187,167330,Strong,NA,NA,0.8236,0.7589,0.8884,Strong,1.2,1.16,1.23,Strong,0.7863,0.7713,0.8013,Strong
2018,06,22804,California,Escondido city,TRUE,Male,gender,41640,38435,45447,Strong,89507,85547,95437,Strong,165851,158988,180850,Strong,NA,NA,0.7551,0.6568,0.8534,Strong,1.15,1.12,1.19,Strong,0.8779,0.859,0.8968,Strong
2018,06,22804,California,Escondido city,TRUE,Female,gender,31367,28471,32329,Strong,72395,67245,77591,Strong,156338,144922,165686,Strong,NA,NA,0.9091,0.8435,0.9748,Strong,1.24,1.2,1.28,Strong,0.6892,0.6646,0.7137,Strong
2018,06,23182,California,Fairfield city,TRUE,All,all,44754,41734,47432,Strong,98720,94114,102522,Strong,178331,172010,190333,Strong,NA,NA,0.8881,0.8174,0.9587,Strong,1.02,0.98,1.06,Strong,0.7831,0.7661,0.8001,Strong
2018,06,23182,California,Fairfield city,TRUE,Male,gender,51727,47697,57792,Strong,106932,101353,114968,Strong,192682,176439,213866,Strong,NA,NA,0.825,0.7042,0.9458,Strong,0.95,0.9,0.99,Strong,0.8655,0.8434,0.8877,Strong
2018,06,23182,California,Fairfield city,TRUE,Female,gender,35692,33123,39833,Strong,87443,80435,93594,Strong,165612,158795,178331,Strong,NA,NA,0.9501,0.8994,1,Strong,1.07,1.03,1.12,Strong,0.7021,0.677,0.7271,Strong
2018,06,24638,California,Folsom city,TRUE,All,all,53704,50434,57421,Marginal,120308,113941,125866,Marginal,220549,212646,229905,Marginal,NA,NA,0.9426,0.891,0.9943,Marginal,NA,NA,NA,NA,0.8214,0.8017,0.8411,Marginal
2018,06,24638,California,Folsom city,TRUE,Male,gender,65583,60600,72869,Marginal,134067,129008,143023,Marginal,232784,222601,244409,Marginal,NA,NA,0.9387,0.8664,1,Marginal,NA,NA,NA,NA,0.8961,0.87,0.9223,Marginal
2018,06,24638,California,Folsom city,TRUE,Female,gender,39879,35692,45709,Marginal,102194,92743,110178,Marginal,206907,188870,217186,Marginal,NA,NA,0.9465,0.8755,1,Marginal,NA,NA,NA,NA,0.7471,0.7195,0.7746,Marginal
2018,06,24680,California,Fontana city,TRUE,All,all,34845,32614,37628,Strong,80176,77591,83945,Strong,144678,138369,148585,Strong,NA,NA,0.9157,0.8807,0.9508,Strong,1.08,1.05,1.1,Strong,0.7361,0.7215,0.7507,Strong
2018,06,24680,California,Fontana city,TRUE,Male,gender,41858,39488,46069,Strong,86780,84055,92139,Strong,150008,144678,159063,Strong,NA,NA,0.9143,0.8697,0.959,Strong,1.04,1.01,1.07,Strong,0.8476,0.8279,0.8672,Strong
2018,06,24680,California,Fontana city,TRUE,Female,gender,29015,26734,31812,Strong,72395,67245,76870,Strong,135078,126731,144386,Strong,NA,NA,0.9173,0.8608,0.9738,Strong,1.12,1.09,1.15,Strong,0.6285,0.6058,0.6512,Strong
2018,06,26000,California,Fremont city,TRUE,All,all,68446,65781,73516,Marginal,153026,148369,157663,Marginal,267332,258355,279050,Marginal,NA,NA,0.9202,0.8671,0.9733,Marginal,1.06,1.03,1.08,Strong,0.7989,0.7837,0.814,Marginal
2018,06,26000,California,Fremont city,TRUE,Male,gender,83408,76950,89534,Marginal,161917,157954,170051,Marginal,282046,272307,292544,Marginal,NA,NA,0.889,0.8032,0.9749,Marginal,1.01,0.98,1.04,Strong,0.9196,0.9071,0.932,Marginal
2018,06,26000,California,Fremont city,TRUE,Female,gender,53466,44873,59775,Marginal,130992,122023,137583,Marginal,243273,235301,252956,Marginal,NA,NA,0.9633,0.9196,1,Marginal,1.11,1.08,1.14,Strong,0.6747,0.6487,0.7006,Marginal
2018,06,27000,California,Fresno city,TRUE,All,all,23450,22501,24752,Weak,62072,60549,63358,Weak,126541,124012,130272,Weak,NA,NA,0.8782,0.8561,0.9003,Weak,1.15,1.11,1.18,Strong,0.7158,0.7053,0.7263,Weak
2018,06,27000,California,Fresno city,TRUE,Male,gender,29148,27803,31036,Weak,69506,66832,72500,Weak,141529,135584,147701,Weak,NA,NA,0.859,0.825,0.893,Weak,1.12,1.09,1.15,Strong,0.7851,0.7695,0.8007,Weak
2018,06,27000,California,Fresno city,TRUE,Female,gender,19874,18719,21119,Weak,54442,52397,56915,Weak,115266,111884,120301,Weak,NA,NA,0.8978,0.866,0.9296,Weak,1.18,1.15,1.21,Strong,0.6466,0.6318,0.6615,Weak
2018,06,28000,California,Fullerton city,TRUE,All,all,40089,37098,44267,Weak,93587,90134,97404,Weak,190982,183393,196769,Weak,NA,NA,0.9431,0.902,0.9842,Weak,1,0.97,1.04,Strong,0.7777,0.7598,0.7957,Weak
2018,06,28000,California,Fullerton city,TRUE,Male,gender,50793,45843,55284,Weak,107013,100250,115266,Weak,207841,199810,218427,Weak,NA,NA,0.9652,0.9324,0.998,Weak,0.93,0.89,0.97,Strong,0.8383,0.8151,0.8615,Weak
2018,06,28000,California,Fullerton city,TRUE,Female,gender,32071,28088,36090,Weak,81470,76345,87178,Weak,161736,150173,176211,Weak,NA,NA,0.9224,0.8539,0.9908,Weak,1.09,1.05,1.13,Strong,0.7165,0.6935,0.7395,Weak
2018,06,29000,California,Garden Grove city,TRUE,All,all,32776,30610,35149,Weak,80293,78318,84614,Weak,148932,144835,154531,Weak,NA,NA,0.9303,0.8985,0.9621,Weak,1.37,1.34,1.39,Strong,0.7823,0.7673,0.7972,Weak
2018,06,29000,California,Garden Grove city,TRUE,Male,gender,35692,32481,39488,Weak,88219,82211,92743,Weak,156833,149244,165612,Weak,NA,NA,0.9244,0.872,0.9768,Weak,1.34,1.31,1.37,Strong,0.8548,0.8382,0.8715,Weak
2018,06,29000,California,Garden Grove city,TRUE,Female,gender,29406,26498,32907,Weak,73516,68303,78863,Weak,141765,133814,148548,Weak,NA,NA,0.9361,0.8998,0.9724,Weak,1.4,1.37,1.42,Strong,0.7073,0.6852,0.7295,Weak
2018,06,30000,California,Glendale city,TRUE,All,all,26062,23848,28062,Marginal,77639,73710,80293,Marginal,168262,161646,177165,Marginal,NA,NA,0.9416,0.9076,0.9755,Marginal,0.94,0.91,0.98,Strong,0.7728,0.7567,0.7889,Marginal
