year,state,county,state_name,county_name,in_universe,subgroup,subgroup_type,share_low_birth_weight,share_low_birth_weight_lb,share_low_birth_weight_ub,share_low_birth_weight_quality
2019,48,107,Texas,Crosby County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,107,Texas,Crosby County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,107,Texas,Crosby County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,107,Texas,Crosby County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,109,Texas,Culberson County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,109,Texas,Culberson County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,109,Texas,Culberson County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,109,Texas,Culberson County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,109,Texas,Culberson County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,111,Texas,Dallam County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,111,Texas,Dallam County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,111,Texas,Dallam County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,111,Texas,Dallam County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,111,Texas,Dallam County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,113,Texas,Dallas County,TRUE,All,all,0.0853,0.0825,0.0882,Strong
2019,48,113,Texas,Dallas County,TRUE,Less than High School,mothers-education,0.0773,0.071,0.0836,Strong
2019,48,113,Texas,Dallas County,TRUE,GED/High School Degree,mothers-education,0.092,0.0871,0.0969,Strong
2019,48,113,Texas,Dallas County,TRUE,Some College,mothers-education,0.0957,0.0891,0.1023,Strong
2019,48,113,Texas,Dallas County,TRUE,College Degree or Higher,mothers-education,0.0727,0.0675,0.0779,Strong
2019,48,115,Texas,Dawson County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,115,Texas,Dawson County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,115,Texas,Dawson County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,115,Texas,Dawson County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,115,Texas,Dawson County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,117,Texas,Deaf Smith County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,117,Texas,Deaf Smith County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,117,Texas,Deaf Smith County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,117,Texas,Deaf Smith County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,117,Texas,Deaf Smith County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,119,Texas,Delta County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,119,Texas,Delta County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,119,Texas,Delta County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,119,Texas,Delta County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,119,Texas,Delta County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,121,Texas,Denton County,TRUE,All,all,0.0706,0.0657,0.0756,Strong
2019,48,121,Texas,Denton County,TRUE,Less than High School,mothers-education,0.0639,0.0467,0.081,Strong
2019,48,121,Texas,Denton County,TRUE,GED/High School Degree,mothers-education,0.0796,0.0667,0.0926,Strong
2019,48,121,Texas,Denton County,TRUE,Some College,mothers-education,0.0686,0.0589,0.0783,Strong
2019,48,121,Texas,Denton County,TRUE,College Degree or Higher,mothers-education,0.0695,0.0625,0.0764,Strong
2019,48,123,Texas,DeWitt County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,123,Texas,DeWitt County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,123,Texas,DeWitt County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,123,Texas,DeWitt County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,123,Texas,DeWitt County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,125,Texas,Dickens County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,125,Texas,Dickens County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,125,Texas,Dickens County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,125,Texas,Dickens County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,125,Texas,Dickens County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,127,Texas,Dimmit County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,127,Texas,Dimmit County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,127,Texas,Dimmit County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,127,Texas,Dimmit County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,127,Texas,Dimmit County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,129,Texas,Donley County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,129,Texas,Donley County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,129,Texas,Donley County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,129,Texas,Donley County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,129,Texas,Donley County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,131,Texas,Duval County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,131,Texas,Duval County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,131,Texas,Duval County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,131,Texas,Duval County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,131,Texas,Duval County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,133,Texas,Eastland County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,133,Texas,Eastland County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,133,Texas,Eastland County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,133,Texas,Eastland County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,133,Texas,Eastland County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,135,Texas,Ector County,TRUE,All,all,0.0888,0.079,0.0986,Strong
2019,48,135,Texas,Ector County,TRUE,Less than High School,mothers-education,0.1024,0.0788,0.1259,Strong
2019,48,135,Texas,Ector County,TRUE,GED/High School Degree,mothers-education,0.0835,0.0679,0.0992,Strong
2019,48,135,Texas,Ector County,TRUE,Some College,mothers-education,0.0924,0.0744,0.1104,Strong
2019,48,135,Texas,Ector County,TRUE,College Degree or Higher,mothers-education,0.0742,0.0482,0.1001,Strong
2019,48,137,Texas,Edwards County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,137,Texas,Edwards County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,137,Texas,Edwards County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,137,Texas,Edwards County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,137,Texas,Edwards County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,139,Texas,Ellis County,TRUE,All,all,0.0744,0.0636,0.0852,Strong
2019,48,139,Texas,Ellis County,TRUE,Less than High School,mothers-education,0.0857,0.0507,0.1208,Strong
2019,48,139,Texas,Ellis County,TRUE,GED/High School Degree,mothers-education,0.0958,0.0717,0.1199,Strong
2019,48,139,Texas,Ellis County,TRUE,Some College,mothers-education,0.0816,0.0623,0.1009,Strong
2019,48,139,Texas,Ellis County,TRUE,College Degree or Higher,mothers-education,0.0442,0.0288,0.0597,Strong
2019,48,141,Texas,El Paso County,TRUE,All,all,0.0865,0.0814,0.0916,Strong
2019,48,141,Texas,El Paso County,TRUE,Less than High School,mothers-education,0.0903,0.0765,0.1041,Strong
2019,48,141,Texas,El Paso County,TRUE,GED/High School Degree,mothers-education,0.0864,0.0765,0.0962,Strong
2019,48,141,Texas,El Paso County,TRUE,Some College,mothers-education,0.0872,0.0787,0.0956,Strong
2019,48,141,Texas,El Paso County,TRUE,College Degree or Higher,mothers-education,0.0827,0.072,0.0934,Strong
2019,48,143,Texas,Erath County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,143,Texas,Erath County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,143,Texas,Erath County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,143,Texas,Erath County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,143,Texas,Erath County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,145,Texas,Falls County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,145,Texas,Falls County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,145,Texas,Falls County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,145,Texas,Falls County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,145,Texas,Falls County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,147,Texas,Fannin County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,147,Texas,Fannin County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,147,Texas,Fannin County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,147,Texas,Fannin County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,147,Texas,Fannin County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,149,Texas,Fayette County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,149,Texas,Fayette County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,149,Texas,Fayette County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,149,Texas,Fayette County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,149,Texas,Fayette County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,151,Texas,Fisher County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,151,Texas,Fisher County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,151,Texas,Fisher County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,151,Texas,Fisher County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,151,Texas,Fisher County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,153,Texas,Floyd County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,153,Texas,Floyd County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,153,Texas,Floyd County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,153,Texas,Floyd County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,153,Texas,Floyd County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,155,Texas,Foard County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,155,Texas,Foard County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,155,Texas,Foard County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,155,Texas,Foard County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,155,Texas,Foard County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,157,Texas,Fort Bend County,TRUE,All,all,0.0871,0.0813,0.0929,Strong
2019,48,157,Texas,Fort Bend County,TRUE,Less than High School,mothers-education,0.078,0.0563,0.0996,Strong
2019,48,157,Texas,Fort Bend County,TRUE,GED/High School Degree,mothers-education,0.0829,0.0677,0.0982,Strong
2019,48,157,Texas,Fort Bend County,TRUE,Some College,mothers-education,0.0987,0.0863,0.1111,Strong
2019,48,157,Texas,Fort Bend County,TRUE,College Degree or Higher,mothers-education,0.0833,0.0756,0.091,Strong
2019,48,159,Texas,Franklin County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,159,Texas,Franklin County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,159,Texas,Franklin County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,159,Texas,Franklin County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,159,Texas,Franklin County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,161,Texas,Freestone County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,161,Texas,Freestone County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,161,Texas,Freestone County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,161,Texas,Freestone County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,161,Texas,Freestone County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,163,Texas,Frio County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,163,Texas,Frio County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,163,Texas,Frio County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,163,Texas,Frio County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,163,Texas,Frio County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,165,Texas,Gaines County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,165,Texas,Gaines County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,165,Texas,Gaines County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,165,Texas,Gaines County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,165,Texas,Gaines County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,167,Texas,Galveston County,TRUE,All,all,0.0852,0.0765,0.0939,Strong
2019,48,167,Texas,Galveston County,TRUE,Less than High School,mothers-education,0.1189,0.0901,0.1476,Strong
2019,48,167,Texas,Galveston County,TRUE,GED/High School Degree,mothers-education,0.0956,0.0771,0.1141,Strong
2019,48,167,Texas,Galveston County,TRUE,Some College,mothers-education,0.0865,0.0714,0.1016,Strong
2019,48,167,Texas,Galveston County,TRUE,College Degree or Higher,mothers-education,0.0607,0.0469,0.0745,Strong
2019,48,169,Texas,Garza County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,169,Texas,Garza County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,169,Texas,Garza County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,169,Texas,Garza County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,169,Texas,Garza County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,171,Texas,Gillespie County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,171,Texas,Gillespie County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,171,Texas,Gillespie County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,171,Texas,Gillespie County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,171,Texas,Gillespie County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,173,Texas,Glasscock County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,173,Texas,Glasscock County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,173,Texas,Glasscock County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,173,Texas,Glasscock County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,173,Texas,Glasscock County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,175,Texas,Goliad County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,175,Texas,Goliad County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,175,Texas,Goliad County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,175,Texas,Goliad County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,175,Texas,Goliad County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,177,Texas,Gonzales County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,177,Texas,Gonzales County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,177,Texas,Gonzales County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,177,Texas,Gonzales County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,177,Texas,Gonzales County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,179,Texas,Gray County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,179,Texas,Gray County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,179,Texas,Gray County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,179,Texas,Gray County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,179,Texas,Gray County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,181,Texas,Grayson County,TRUE,All,all,0.0745,0.0616,0.0875,Strong
2019,48,181,Texas,Grayson County,TRUE,Less than High School,mothers-education,0.0625,0.0319,0.0931,Strong
2019,48,181,Texas,Grayson County,TRUE,GED/High School Degree,mothers-education,0.0894,0.0639,0.1149,Strong
2019,48,181,Texas,Grayson County,TRUE,Some College,mothers-education,0.0701,0.0486,0.0916,Strong
2019,48,181,Texas,Grayson County,TRUE,College Degree or Higher,mothers-education,0.0707,0.0422,0.0992,Strong
2019,48,183,Texas,Gregg County,TRUE,All,all,0.082,0.069,0.0949,Strong
2019,48,183,Texas,Gregg County,TRUE,Less than High School,mothers-education,0.0857,0.0529,0.1185,Strong
2019,48,183,Texas,Gregg County,TRUE,GED/High School Degree,mothers-education,0.1032,0.0774,0.129,Strong
2019,48,183,Texas,Gregg County,TRUE,Some College,mothers-education,0.0747,0.053900000000000003,0.0954,Strong
2019,48,183,Texas,Gregg County,TRUE,College Degree or Higher,mothers-education,0.055,0.0288,0.0812,Strong
2019,48,185,Texas,Grimes County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,185,Texas,Grimes County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,185,Texas,Grimes County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,185,Texas,Grimes County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,185,Texas,Grimes County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,187,Texas,Guadalupe County,TRUE,All,all,0.0787,0.0665,0.091,Strong
2019,48,187,Texas,Guadalupe County,TRUE,Less than High School,mothers-education,NA,NA,NA,NA
2019,48,187,Texas,Guadalupe County,TRUE,GED/High School Degree,mothers-education,0.0982,0.0724,0.1241,Strong
2019,48,187,Texas,Guadalupe County,TRUE,Some College,mothers-education,0.0776,0.0553,0.0999,Strong
2019,48,187,Texas,Guadalupe County,TRUE,College Degree or Higher,mothers-education,0.0698,0.0499,0.0897,Strong
2019,48,189,Texas,Hale County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,189,Texas,Hale County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,189,Texas,Hale County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,189,Texas,Hale County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,189,Texas,Hale County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,191,Texas,Hall County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,191,Texas,Hall County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,191,Texas,Hall County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,191,Texas,Hall County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,191,Texas,Hall County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,193,Texas,Hamilton County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,193,Texas,Hamilton County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,193,Texas,Hamilton County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,193,Texas,Hamilton County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,193,Texas,Hamilton County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,195,Texas,Hansford County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,195,Texas,Hansford County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,195,Texas,Hansford County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,195,Texas,Hansford County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,195,Texas,Hansford County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,197,Texas,Hardeman County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,197,Texas,Hardeman County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,197,Texas,Hardeman County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,197,Texas,Hardeman County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,197,Texas,Hardeman County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,199,Texas,Hardin County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,199,Texas,Hardin County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,199,Texas,Hardin County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,199,Texas,Hardin County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,199,Texas,Hardin County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,201,Texas,Harris County,TRUE,All,all,0.0892,0.0871,0.0914,Strong
2019,48,201,Texas,Harris County,TRUE,Less than High School,mothers-education,0.0875,0.0828,0.0923,Strong
2019,48,201,Texas,Harris County,TRUE,GED/High School Degree,mothers-education,0.0988,0.0943,0.1034,Strong
2019,48,201,Texas,Harris County,TRUE,Some College,mothers-education,0.0952,0.0907,0.0996,Strong
2019,48,201,Texas,Harris County,TRUE,College Degree or Higher,mothers-education,0.0765,0.0727,0.0802,Strong
2019,48,203,Texas,Harrison County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,203,Texas,Harrison County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,203,Texas,Harrison County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,203,Texas,Harrison County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,203,Texas,Harrison County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,205,Texas,Hartley County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,205,Texas,Hartley County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,205,Texas,Hartley County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,205,Texas,Hartley County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,205,Texas,Hartley County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,207,Texas,Haskell County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,207,Texas,Haskell County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,207,Texas,Haskell County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,207,Texas,Haskell County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,207,Texas,Haskell County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,209,Texas,Hays County,TRUE,All,all,0.073,0.0629,0.0831,Strong
2019,48,209,Texas,Hays County,TRUE,Less than High School,mothers-education,0.0945,0.0585,0.1305,Strong
2019,48,209,Texas,Hays County,TRUE,GED/High School Degree,mothers-education,0.0939,0.0709,0.1168,Strong
2019,48,209,Texas,Hays County,TRUE,Some College,mothers-education,0.0694,0.0514,0.0874,Strong
2019,48,209,Texas,Hays County,TRUE,College Degree or Higher,mothers-education,0.0564,0.0415,0.0713,Strong
2019,48,211,Texas,Hemphill County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,211,Texas,Hemphill County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,211,Texas,Hemphill County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,211,Texas,Hemphill County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,211,Texas,Hemphill County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,213,Texas,Henderson County,TRUE,All,all,0.0823,0.0801,0.0846,Weak
2019,48,213,Texas,Henderson County,TRUE,Less than High School,mothers-education,0.0958,0.09,0.1017,Weak
2019,48,213,Texas,Henderson County,TRUE,GED/High School Degree,mothers-education,0.0861,0.0821,0.09,Weak
2019,48,213,Texas,Henderson County,TRUE,Some College,mothers-education,0.0799,0.076,0.0839,Weak
2019,48,213,Texas,Henderson County,TRUE,College Degree or Higher,mothers-education,0.0651,0.0601,0.07,Weak
2019,48,215,Texas,Hidalgo County,TRUE,All,all,0.0913,0.0865,0.0961,Strong
