year,state,place,subgroup_type,subgroup,share_digital_access,share_digital_access_quality,state_name,place_name
2021,18,71000,race-ethnicity,Black,0.7180497604697883,1,Indiana,South Bend city
2021,18,71000,race-ethnicity,Hispanic,0.8445388498953331,1,Indiana,South Bend city
2021,18,71000,race-ethnicity,White,0.8276640955711345,1,Indiana,South Bend city
2021,19,12000,all,All,0.8930643459915611,1,Iowa,Cedar Rapids city
2021,19,12000,race-ethnicity,Other Races and Ethnicities,0.8879236795160165,1,Iowa,Cedar Rapids city
2021,19,12000,race-ethnicity,Black,0.8501739274474076,1,Iowa,Cedar Rapids city
2021,19,12000,race-ethnicity,Hispanic,0.8557453158680153,1,Iowa,Cedar Rapids city
2021,19,12000,race-ethnicity,White,0.898301134071451,1,Iowa,Cedar Rapids city
2021,19,19000,all,All,0.8582649299582207,1,Iowa,Davenport city
2021,19,19000,race-ethnicity,Other Races and Ethnicities,0.8956694778735904,1,Iowa,Davenport city
2021,19,19000,race-ethnicity,Black,0.7515042658284687,1,Iowa,Davenport city
2021,19,19000,race-ethnicity,Hispanic,0.904014154594714,1,Iowa,Davenport city
2021,19,19000,race-ethnicity,White,0.8681859639916538,1,Iowa,Davenport city
2021,19,21000,all,All,0.8616450865157227,1,Iowa,Des Moines city
2021,19,21000,race-ethnicity,Other Races and Ethnicities,0.9029805851791084,1,Iowa,Des Moines city
2021,19,21000,race-ethnicity,Black,0.8089342479504769,1,Iowa,Des Moines city
2021,19,21000,race-ethnicity,Hispanic,0.8639549839228295,1,Iowa,Des Moines city
2021,19,21000,race-ethnicity,White,0.860002482572991,1,Iowa,Des Moines city
2021,19,73335,all,All,0.828974741716717,1,Iowa,Sioux City city
2021,19,73335,race-ethnicity,Other Races and Ethnicities,0.820247805242513,1,Iowa,Sioux City city
2021,19,73335,race-ethnicity,Black,0.8055420515313564,2,Iowa,Sioux City city
2021,19,73335,race-ethnicity,Hispanic,0.7862993716337523,1,Iowa,Sioux City city
2021,19,73335,race-ethnicity,White,0.8326194804794627,1,Iowa,Sioux City city
2021,20,36000,all,All,0.8540948345051206,1,Kansas,Kansas City city
2021,20,36000,race-ethnicity,Other Races and Ethnicities,0.896438679245283,1,Kansas,Kansas City city
2021,20,36000,race-ethnicity,Black,0.7982246601197323,1,Kansas,Kansas City city
2021,20,36000,race-ethnicity,Hispanic,0.8826992753623188,1,Kansas,Kansas City city
2021,20,36000,race-ethnicity,White,0.8553426657938467,1,Kansas,Kansas City city
2021,20,38900,all,All,0.8487202490896617,1,Kansas,Lawrence city
2021,20,38900,race-ethnicity,Other Races and Ethnicities,0.8157488101860436,1,Kansas,Lawrence city
2021,20,38900,race-ethnicity,Black,0.7351952960940781,1,Kansas,Lawrence city
2021,20,38900,race-ethnicity,Hispanic,0.8062134727776069,1,Kansas,Lawrence city
2021,20,38900,race-ethnicity,White,0.8632729933336947,1,Kansas,Lawrence city
2021,20,52575,all,All,0.9556644981081523,1,Kansas,Olathe city
2021,20,52575,race-ethnicity,Other Races and Ethnicities,0.9583210517007604,1,Kansas,Olathe city
2021,20,52575,race-ethnicity,Black,0.9313257436650751,1,Kansas,Olathe city
2021,20,52575,race-ethnicity,Hispanic,0.9611247405170787,1,Kansas,Olathe city
2021,20,52575,race-ethnicity,White,0.9569991406772158,1,Kansas,Olathe city
2021,20,53775,all,All,0.961039493160016,1,Kansas,Overland Park city
2021,20,53775,race-ethnicity,Other Races and Ethnicities,0.981285792200709,1,Kansas,Overland Park city
2021,20,53775,race-ethnicity,Black,0.9397045523063008,1,Kansas,Overland Park city
2021,20,53775,race-ethnicity,Hispanic,0.9310141509433962,1,Kansas,Overland Park city
2021,20,53775,race-ethnicity,White,0.9585924776548134,1,Kansas,Overland Park city
2021,20,71000,all,All,0.7740414189050646,1,Kansas,Topeka city
2021,20,71000,race-ethnicity,Other Races and Ethnicities,0.8488744175602089,1,Kansas,Topeka city
2021,20,71000,race-ethnicity,Black,0.5315651849084796,1,Kansas,Topeka city
2021,20,71000,race-ethnicity,Hispanic,0.7950353902901007,1,Kansas,Topeka city
2021,20,71000,race-ethnicity,White,0.794046274214468,1,Kansas,Topeka city
2021,20,79000,all,All,0.895051371859271,1,Kansas,Wichita city
2021,20,79000,race-ethnicity,Other Races and Ethnicities,0.8979025415328497,1,Kansas,Wichita city
2021,20,79000,race-ethnicity,Black,0.8018898181728468,1,Kansas,Wichita city
2021,20,79000,race-ethnicity,Hispanic,0.8829736762655088,1,Kansas,Wichita city
2021,20,79000,race-ethnicity,White,0.9078411368714482,1,Kansas,Wichita city
2021,21,46027,all,All,0.889380558511797,1,Kentucky,Lexington-Fayette urban county
2021,21,46027,race-ethnicity,Other Races and Ethnicities,0.9067059727004732,1,Kentucky,Lexington-Fayette urban county
2021,21,46027,race-ethnicity,Black,0.843530741506899,1,Kentucky,Lexington-Fayette urban county
2021,21,46027,race-ethnicity,Hispanic,0.8754436369781984,1,Kentucky,Lexington-Fayette urban county
2021,21,46027,race-ethnicity,White,0.8955770282277357,1,Kentucky,Lexington-Fayette urban county
2021,21,48006,all,All,0.8857312855012217,1,Kentucky,Louisville/Jefferson County metro government (balance)
2021,21,48006,race-ethnicity,Other Races and Ethnicities,0.9213655542769468,1,Kentucky,Louisville/Jefferson County metro government (balance)
2021,21,48006,race-ethnicity,Black,0.8458072074230867,1,Kentucky,Louisville/Jefferson County metro government (balance)
2021,21,48006,race-ethnicity,Hispanic,0.9182200403431598,1,Kentucky,Louisville/Jefferson County metro government (balance)
2021,21,48006,race-ethnicity,White,0.895086497331264,1,Kentucky,Louisville/Jefferson County metro government (balance)
2021,22,05000,all,All,0.8378816967353762,1,Louisiana,Baton Rouge city
2021,22,05000,race-ethnicity,Other Races and Ethnicities,0.9243078366963868,1,Louisiana,Baton Rouge city
2021,22,05000,race-ethnicity,Black,0.7928602908770384,1,Louisiana,Baton Rouge city
2021,22,05000,race-ethnicity,Hispanic,0.8759640102827764,1,Louisiana,Baton Rouge city
2021,22,05000,race-ethnicity,White,0.8804244271900157,1,Louisiana,Baton Rouge city
2021,22,40735,all,All,0.8784835346087582,1,Louisiana,Lafayette city
2021,22,40735,race-ethnicity,Other Races and Ethnicities,0.8817738439306358,1,Louisiana,Lafayette city
2021,22,40735,race-ethnicity,Black,0.8222537439646471,1,Louisiana,Lafayette city
2021,22,40735,race-ethnicity,Hispanic,0.8296074634747403,1,Louisiana,Lafayette city
2021,22,40735,race-ethnicity,White,0.9055768150070914,1,Louisiana,Lafayette city
2021,22,41155,all,All,0.8096927280571401,1,Louisiana,Lake Charles city
2021,22,41155,race-ethnicity,Other Races and Ethnicities,0.8774552407439596,2,Louisiana,Lake Charles city
2021,22,41155,race-ethnicity,Black,0.7469411032766486,1,Louisiana,Lake Charles city
2021,22,41155,race-ethnicity,Hispanic,0.7475389012384884,2,Louisiana,Lake Charles city
2021,22,41155,race-ethnicity,White,0.8616131918701265,1,Louisiana,Lake Charles city
2021,22,55000,all,All,0.8089766494606405,1,Louisiana,New Orleans city
2021,22,55000,race-ethnicity,Other Races and Ethnicities,0.8664545996762192,1,Louisiana,New Orleans city
2021,22,55000,race-ethnicity,Black,0.7535857305394049,1,Louisiana,New Orleans city
2021,22,55000,race-ethnicity,Hispanic,0.8279534578211504,1,Louisiana,New Orleans city
2021,22,55000,race-ethnicity,White,0.8913710274938456,1,Louisiana,New Orleans city
2021,22,70000,all,All,0.7835077676977832,1,Louisiana,Shreveport city
2021,22,70000,race-ethnicity,Other Races and Ethnicities,0.8934906291834003,1,Louisiana,Shreveport city
2021,22,70000,race-ethnicity,Black,0.7429980755217578,1,Louisiana,Shreveport city
2021,22,70000,race-ethnicity,Hispanic,0.8729158947758429,1,Louisiana,Shreveport city
2021,22,70000,race-ethnicity,White,0.8264421710713271,1,Louisiana,Shreveport city
2021,24,04000,all,All,0.7989314619282655,1,Maryland,Baltimore city
2021,24,04000,race-ethnicity,Other Races and Ethnicities,0.829318194385564,1,Maryland,Baltimore city
2021,24,04000,race-ethnicity,Black,0.7672242030919839,1,Maryland,Baltimore city
2021,24,04000,race-ethnicity,Hispanic,0.8036756301509956,1,Maryland,Baltimore city
2021,24,04000,race-ethnicity,White,0.8562506138815223,1,Maryland,Baltimore city
2021,24,30325,all,All,0.9143186341259034,1,Maryland,Frederick city
2021,24,30325,race-ethnicity,Other Races and Ethnicities,0.956159977625507,1,Maryland,Frederick city
2021,24,30325,race-ethnicity,Black,0.8527560846159679,1,Maryland,Frederick city
2021,24,30325,race-ethnicity,Hispanic,0.931624570318338,1,Maryland,Frederick city
2021,24,30325,race-ethnicity,White,0.9186867137158636,1,Maryland,Frederick city
2021,25,07000,all,All,0.8456824620177344,1,Massachusetts,Boston city
2021,25,07000,race-ethnicity,Other Races and Ethnicities,0.8500782190809539,1,Massachusetts,Boston city
2021,25,07000,race-ethnicity,Black,0.8403561844969875,1,Massachusetts,Boston city
2021,25,07000,race-ethnicity,Hispanic,0.8593735937359374,1,Massachusetts,Boston city
2021,25,07000,race-ethnicity,White,0.845861762088401,1,Massachusetts,Boston city
2021,25,09000,all,All,0.8767751592845628,1,Massachusetts,Brockton city
2021,25,09000,race-ethnicity,Other Races and Ethnicities,0.9146549437222876,1,Massachusetts,Brockton city
2021,25,09000,race-ethnicity,Black,0.8781058991592703,1,Massachusetts,Brockton city
2021,25,09000,race-ethnicity,Hispanic,0.8854388875720945,1,Massachusetts,Brockton city
2021,25,09000,race-ethnicity,White,0.846703484399909,1,Massachusetts,Brockton city
2021,25,11000,all,All,0.791234643944838,1,Massachusetts,Cambridge city
2021,25,11000,race-ethnicity,Other Races and Ethnicities,0.7746522506893027,1,Massachusetts,Cambridge city
2021,25,11000,race-ethnicity,Black,0.7140329714515481,1,Massachusetts,Cambridge city
2021,25,11000,race-ethnicity,Hispanic,0.7837311251826595,1,Massachusetts,Cambridge city
2021,25,11000,race-ethnicity,White,0.811951010003048,1,Massachusetts,Cambridge city
2021,25,23000,all,All,0.7954017077534579,1,Massachusetts,Fall River city
2021,25,23000,race-ethnicity,Other Races and Ethnicities,0.83189166616954,1,Massachusetts,Fall River city
2021,25,23000,race-ethnicity,Black,0.8131121642969984,2,Massachusetts,Fall River city
2021,25,23000,race-ethnicity,Hispanic,0.8131087847064179,1,Massachusetts,Fall River city
2021,25,23000,race-ethnicity,White,0.785098083876662,1,Massachusetts,Fall River city
2021,25,34550,all,All,0.8120458324790998,1,Massachusetts,Lawrence city
2021,25,34550,race-ethnicity,Other Races and Ethnicities,0.8227325558093864,1,Massachusetts,Lawrence city
2021,25,34550,race-ethnicity,Black,0.9085392284351972,2,Massachusetts,Lawrence city
2021,25,34550,race-ethnicity,Hispanic,0.8133859357696567,1,Massachusetts,Lawrence city
2021,25,34550,race-ethnicity,White,0.7826452737215311,1,Massachusetts,Lawrence city
2021,25,37000,all,All,0.812489111877635,1,Massachusetts,Lowell city
2021,25,37000,race-ethnicity,Other Races and Ethnicities,0.816605136649757,1,Massachusetts,Lowell city
2021,25,37000,race-ethnicity,Black,0.8107506053268765,2,Massachusetts,Lowell city
2021,25,37000,race-ethnicity,Hispanic,0.7632361689470554,1,Massachusetts,Lowell city
2021,25,37000,race-ethnicity,White,0.8104387382534267,1,Massachusetts,Lowell city
2021,25,37490,all,All,0.8671395648139835,1,Massachusetts,Lynn city
2021,25,37490,race-ethnicity,Other Races and Ethnicities,0.8430862955510843,1,Massachusetts,Lynn city
2021,25,37490,race-ethnicity,Black,0.8793883708173341,1,Massachusetts,Lynn city
2021,25,37490,race-ethnicity,Hispanic,0.8557885184831407,1,Massachusetts,Lynn city
2021,25,37490,race-ethnicity,White,0.8808182091647448,1,Massachusetts,Lynn city
2021,25,45000,all,All,0.8458463348253895,1,Massachusetts,New Bedford city
2021,25,45000,race-ethnicity,Other Races and Ethnicities,0.8489301212030526,1,Massachusetts,New Bedford city
2021,25,45000,race-ethnicity,Black,0.8278340411630186,2,Massachusetts,New Bedford city
2021,25,45000,race-ethnicity,Hispanic,0.8339658444022771,1,Massachusetts,New Bedford city
2021,25,45000,race-ethnicity,White,0.8459652471532942,1,Massachusetts,New Bedford city
2021,25,45560,all,All,0.8903403386465419,1,Massachusetts,Newton city
2021,25,45560,race-ethnicity,Other Races and Ethnicities,0.907280890103455,1,Massachusetts,Newton city
2021,25,45560,race-ethnicity,Black,0.8215981012658228,2,Massachusetts,Newton city
2021,25,45560,race-ethnicity,Hispanic,0.819672131147541,2,Massachusetts,Newton city
2021,25,45560,race-ethnicity,White,0.887698660612248,1,Massachusetts,Newton city
2021,25,55745,all,All,0.923575747931254,1,Massachusetts,Quincy city
2021,25,55745,race-ethnicity,Other Races and Ethnicities,0.9362902550065636,1,Massachusetts,Quincy city
2021,25,55745,race-ethnicity,Black,0.9076324744773944,2,Massachusetts,Quincy city
2021,25,55745,race-ethnicity,Hispanic,0.9434043468904668,2,Massachusetts,Quincy city
2021,25,55745,race-ethnicity,White,0.9174833532525184,1,Massachusetts,Quincy city
2021,25,62535,all,All,0.8998858674077015,1,Massachusetts,Somerville city
2021,25,62535,race-ethnicity,Other Races and Ethnicities,0.918917300437152,1,Massachusetts,Somerville city
2021,25,62535,race-ethnicity,Black,0.8065647707341519,2,Massachusetts,Somerville city
2021,25,62535,race-ethnicity,Hispanic,0.9109041206844184,1,Massachusetts,Somerville city
2021,25,62535,race-ethnicity,White,0.9007977569344772,1,Massachusetts,Somerville city
2021,25,67000,all,All,0.8012133273415933,1,Massachusetts,Springfield city
2021,25,67000,race-ethnicity,Other Races and Ethnicities,0.8577933620668663,1,Massachusetts,Springfield city
2021,25,67000,race-ethnicity,Black,0.8075412168641158,1,Massachusetts,Springfield city
2021,25,67000,race-ethnicity,Hispanic,0.8139519160559266,1,Massachusetts,Springfield city
2021,25,67000,race-ethnicity,White,0.7705222521669459,1,Massachusetts,Springfield city
2021,25,82000,all,All,0.8414750793409429,1,Massachusetts,Worcester city
2021,25,82000,race-ethnicity,Other Races and Ethnicities,0.9008341660511796,1,Massachusetts,Worcester city
2021,25,82000,race-ethnicity,Black,0.8847268931926244,1,Massachusetts,Worcester city
2021,25,82000,race-ethnicity,Hispanic,0.8786216249537665,1,Massachusetts,Worcester city
2021,25,82000,race-ethnicity,White,0.812289715376921,1,Massachusetts,Worcester city
2021,26,03000,all,All,0.8344346579103894,1,Michigan,Ann Arbor city
2021,26,03000,race-ethnicity,Other Races and Ethnicities,0.7839737251024156,1,Michigan,Ann Arbor city
2021,26,03000,race-ethnicity,Black,0.7931743918673605,1,Michigan,Ann Arbor city
2021,26,03000,race-ethnicity,Hispanic,0.7564647538080057,1,Michigan,Ann Arbor city
2021,26,03000,race-ethnicity,White,0.8549772495124895,1,Michigan,Ann Arbor city
2021,26,21000,all,All,0.9181738204380238,1,Michigan,Dearborn city
2021,26,21000,race-ethnicity,Other Races and Ethnicities,0.8769144773616545,1,Michigan,Dearborn city
2021,26,21000,race-ethnicity,Black,0.760894495412844,2,Michigan,Dearborn city
2021,26,21000,race-ethnicity,Hispanic,0.9172413793103448,2,Michigan,Dearborn city
2021,26,21000,race-ethnicity,White,0.9277775452109844,1,Michigan,Dearborn city
2021,26,22000,all,All,0.7813439932595895,1,Michigan,Detroit city
2021,26,22000,race-ethnicity,Other Races and Ethnicities,0.8064363223916982,1,Michigan,Detroit city
2021,26,22000,race-ethnicity,Black,0.7743428518055553,1,Michigan,Detroit city
2021,26,22000,race-ethnicity,Hispanic,0.80685438903935,1,Michigan,Detroit city
2021,26,22000,race-ethnicity,White,0.8058160450893392,1,Michigan,Detroit city
2021,26,27440,all,All,0.9402858541594526,1,Michigan,Farmington Hills city
2021,26,27440,race-ethnicity,Other Races and Ethnicities,0.9696225284601556,1,Michigan,Farmington Hills city
2021,26,27440,race-ethnicity,Black,0.9297427009732036,1,Michigan,Farmington Hills city
2021,26,27440,race-ethnicity,Hispanic,0.8907517577068685,2,Michigan,Farmington Hills city
2021,26,27440,race-ethnicity,White,0.9339185892387192,1,Michigan,Farmington Hills city
2021,26,29000,all,All,0.7426781256001537,1,Michigan,Flint city
2021,26,29000,race-ethnicity,Other Races and Ethnicities,0.8741804993722974,2,Michigan,Flint city
2021,26,29000,race-ethnicity,Black,0.7124444444444444,1,Michigan,Flint city
2021,26,29000,race-ethnicity,Hispanic,0.8042838018741634,2,Michigan,Flint city
2021,26,29000,race-ethnicity,White,0.759491918457758,1,Michigan,Flint city
2021,26,34000,all,All,0.8580294959011008,1,Michigan,Grand Rapids city
2021,26,34000,race-ethnicity,Other Races and Ethnicities,0.8793078752112756,1,Michigan,Grand Rapids city
2021,26,34000,race-ethnicity,Black,0.8201515900477838,1,Michigan,Grand Rapids city
2021,26,34000,race-ethnicity,Hispanic,0.8572116619573593,1,Michigan,Grand Rapids city
2021,26,34000,race-ethnicity,White,0.8630598164963608,1,Michigan,Grand Rapids city
2021,26,46000,all,All,0.8709768293541799,1,Michigan,Lansing city
2021,26,46000,race-ethnicity,Other Races and Ethnicities,0.8997749515884231,1,Michigan,Lansing city
2021,26,46000,race-ethnicity,Black,0.8309342057433661,1,Michigan,Lansing city
2021,26,46000,race-ethnicity,Hispanic,0.8628225202532507,1,Michigan,Lansing city
2021,26,46000,race-ethnicity,White,0.8792086599477417,1,Michigan,Lansing city
2021,26,49000,all,All,0.9336999181480472,1,Michigan,Livonia city
2021,26,49000,race-ethnicity,Other Races and Ethnicities,0.9611496080881518,1,Michigan,Livonia city
2021,26,49000,race-ethnicity,Black,0.7720430107526882,2,Michigan,Livonia city
2021,26,49000,race-ethnicity,Hispanic,0.97224709042077,2,Michigan,Livonia city
2021,26,49000,race-ethnicity,White,0.9389837921901198,1,Michigan,Livonia city
2021,26,69035,all,All,0.9370969864455848,1,Michigan,Rochester Hills city
2021,26,69035,race-ethnicity,Other Races and Ethnicities,0.9806577803535208,1,Michigan,Rochester Hills city
2021,26,69035,race-ethnicity,Black,0.7940456769983687,2,Michigan,Rochester Hills city
2021,26,69035,race-ethnicity,Hispanic,0.9416331224841864,2,Michigan,Rochester Hills city
2021,26,69035,race-ethnicity,White,0.9329025345699268,1,Michigan,Rochester Hills city
2021,26,74900,all,All,0.901832117171505,1,Michigan,Southfield city
2021,26,74900,race-ethnicity,Other Races and Ethnicities,0.9295753588516746,2,Michigan,Southfield city
2021,26,74900,race-ethnicity,Black,0.9199244867458508,1,Michigan,Southfield city
2021,26,74900,race-ethnicity,Hispanic,0.9322301024428684,3,Michigan,Southfield city
2021,26,74900,race-ethnicity,White,0.8425707547169812,1,Michigan,Southfield city
2021,26,76460,all,All,0.9345452104250273,1,Michigan,Sterling Heights city
2021,26,76460,race-ethnicity,Other Races and Ethnicities,0.976786843769766,1,Michigan,Sterling Heights city
2021,26,76460,race-ethnicity,Black,0.9415292353823088,1,Michigan,Sterling Heights city
2021,26,76460,race-ethnicity,Hispanic,0.9716952725082806,1,Michigan,Sterling Heights city
2021,26,76460,race-ethnicity,White,0.9279805529352008,1,Michigan,Sterling Heights city
2021,26,80700,all,All,0.964837997054492,1,Michigan,Troy city
2021,26,80700,race-ethnicity,Other Races and Ethnicities,0.9779445030915396,1,Michigan,Troy city
2021,26,80700,race-ethnicity,Black,0.931297709923664,2,Michigan,Troy city
2021,26,80700,race-ethnicity,Hispanic,0.9833420093701196,2,Michigan,Troy city
2021,26,80700,race-ethnicity,White,0.960607225211376,1,Michigan,Troy city
2021,26,84000,all,All,0.9020763187429854,1,Michigan,Warren city
2021,26,84000,race-ethnicity,Other Races and Ethnicities,0.9508089097303636,1,Michigan,Warren city
2021,26,84000,race-ethnicity,Black,0.9083246977547496,1,Michigan,Warren city
2021,26,84000,race-ethnicity,Hispanic,0.921244394618834,2,Michigan,Warren city
2021,26,84000,race-ethnicity,White,0.8883240720911622,1,Michigan,Warren city
2021,26,86000,all,All,0.9154435564553148,1,Michigan,Westland city
2021,26,86000,race-ethnicity,Other Races and Ethnicities,0.9480081716036772,2,Michigan,Westland city
2021,26,86000,race-ethnicity,Black,0.9213038662376708,1,Michigan,Westland city
2021,26,86000,race-ethnicity,Hispanic,0.9433188615533044,2,Michigan,Westland city
2021,26,86000,race-ethnicity,White,0.907795488507792,1,Michigan,Westland city
2021,26,88940,all,All,0.9027862969004894,1,Michigan,Wyoming city
2021,26,88940,race-ethnicity,Other Races and Ethnicities,0.8813559322033898,1,Michigan,Wyoming city
2021,26,88940,race-ethnicity,Black,0.9019665828774212,1,Michigan,Wyoming city
2021,26,88940,race-ethnicity,Hispanic,0.8878906675378416,1,Michigan,Wyoming city
2021,26,88940,race-ethnicity,White,0.9101319392581528,1,Michigan,Wyoming city
2021,27,06616,all,All,0.922033632988953,1,Minnesota,Bloomington city
2021,27,06616,race-ethnicity,Other Races and Ethnicities,0.9502249225915756,1,Minnesota,Bloomington city
2021,27,06616,race-ethnicity,Black,0.9062739516040732,1,Minnesota,Bloomington city
2021,27,06616,race-ethnicity,Hispanic,0.928562809219259,1,Minnesota,Bloomington city
2021,27,06616,race-ethnicity,White,0.9166745798119836,1,Minnesota,Bloomington city
2021,27,07966,all,All,0.925475383297946,1,Minnesota,Brooklyn Park city
2021,27,07966,race-ethnicity,Other Races and Ethnicities,0.9538001776916244,1,Minnesota,Brooklyn Park city
2021,27,07966,race-ethnicity,Black,0.8799335111523445,1,Minnesota,Brooklyn Park city
2021,27,07966,race-ethnicity,Hispanic,0.8608485823446612,2,Minnesota,Brooklyn Park city
2021,27,07966,race-ethnicity,White,0.9392477467067252,1,Minnesota,Brooklyn Park city
2021,27,17000,all,All,0.8418770398219373,1,Minnesota,Duluth city
2021,27,17000,race-ethnicity,Other Races and Ethnicities,0.8119134515119917,1,Minnesota,Duluth city
2021,27,17000,race-ethnicity,Black,0.712511091393079,2,Minnesota,Duluth city
2021,27,17000,race-ethnicity,Hispanic,0.8111401218450827,2,Minnesota,Duluth city
2021,27,17000,race-ethnicity,White,0.8486683597056717,1,Minnesota,Duluth city
2021,27,43000,all,All,0.862083647971846,1,Minnesota,Minneapolis city
2021,27,43000,race-ethnicity,Other Races and Ethnicities,0.8317178484543567,1,Minnesota,Minneapolis city
2021,27,43000,race-ethnicity,Black,0.8048312883435583,1,Minnesota,Minneapolis city
2021,27,43000,race-ethnicity,Hispanic,0.8458464924873194,1,Minnesota,Minneapolis city
2021,27,43000,race-ethnicity,White,0.887661176119848,1,Minnesota,Minneapolis city
2021,27,51730,all,All,0.9560811655046604,1,Minnesota,Plymouth city
2021,27,51730,race-ethnicity,Other Races and Ethnicities,0.9789444900191414,1,Minnesota,Plymouth city
2021,27,51730,race-ethnicity,Black,0.9004763098520933,2,Minnesota,Plymouth city
2021,27,51730,race-ethnicity,Hispanic,0.9747311827956988,2,Minnesota,Plymouth city
2021,27,51730,race-ethnicity,White,0.9542471954019246,1,Minnesota,Plymouth city
2021,27,54880,all,All,0.9122540340092874,1,Minnesota,Rochester city
2021,27,54880,race-ethnicity,Other Races and Ethnicities,0.9255573749842548,1,Minnesota,Rochester city
2021,27,54880,race-ethnicity,Black,0.9427333087421615,1,Minnesota,Rochester city
2021,27,54880,race-ethnicity,Hispanic,0.8452176403207331,1,Minnesota,Rochester city
2021,27,54880,race-ethnicity,White,0.9064294161918072,1,Minnesota,Rochester city
2021,27,58000,all,All,0.8993385009249365,1,Minnesota,St. Paul city
2021,27,58000,race-ethnicity,Other Races and Ethnicities,0.9220937850472478,1,Minnesota,St. Paul city
2021,27,58000,race-ethnicity,Black,0.8799395465994962,1,Minnesota,St. Paul city
2021,27,58000,race-ethnicity,Hispanic,0.9009182464454976,1,Minnesota,St. Paul city
2021,27,58000,race-ethnicity,White,0.8929493323298191,1,Minnesota,St. Paul city
2021,27,71428,all,All,0.9719512524657498,1,Minnesota,Woodbury city
2021,27,71428,race-ethnicity,Other Races and Ethnicities,0.9792313201241346,1,Minnesota,Woodbury city
2021,27,71428,race-ethnicity,Black,0.9826912339475152,2,Minnesota,Woodbury city
2021,27,71428,race-ethnicity,Hispanic,0.99009900990099,2,Minnesota,Woodbury city
2021,27,71428,race-ethnicity,White,0.9697053486563552,1,Minnesota,Woodbury city
2021,28,36000,all,All,0.8485679483173154,1,Mississippi,Jackson city
2021,28,36000,race-ethnicity,Other Races and Ethnicities,0.8690791409238011,2,Mississippi,Jackson city
2021,28,36000,race-ethnicity,Black,0.8477857434373147,1,Mississippi,Jackson city
2021,28,36000,race-ethnicity,Hispanic,0.8636167457919723,2,Mississippi,Jackson city
2021,28,36000,race-ethnicity,White,0.8499214137037508,1,Mississippi,Jackson city
2021,29,15670,all,All,0.8319956249698413,1,Missouri,Columbia city
2021,29,15670,race-ethnicity,Other Races and Ethnicities,0.8859391592229371,1,Missouri,Columbia city
2021,29,15670,race-ethnicity,Black,0.8019091415830546,1,Missouri,Columbia city
2021,29,15670,race-ethnicity,Hispanic,0.806331061771818,1,Missouri,Columbia city
2021,29,15670,race-ethnicity,White,0.8274012832381014,1,Missouri,Columbia city
2021,29,35000,all,All,0.8882925632005236,1,Missouri,Independence city
2021,29,35000,race-ethnicity,Other Races and Ethnicities,0.8969254032258065,1,Missouri,Independence city
2021,29,35000,race-ethnicity,Black,0.8672921108742004,1,Missouri,Independence city
2021,29,35000,race-ethnicity,Hispanic,0.8761092444214698,1,Missouri,Independence city
2021,29,35000,race-ethnicity,White,0.8894465989665339,1,Missouri,Independence city
2021,29,38000,all,All,0.8705782167422408,1,Missouri,Kansas City city
2021,29,38000,race-ethnicity,Other Races and Ethnicities,0.8783856164681018,1,Missouri,Kansas City city
2021,29,38000,race-ethnicity,Black,0.815903126640174,1,Missouri,Kansas City city
2021,29,38000,race-ethnicity,Hispanic,0.8721382933144571,1,Missouri,Kansas City city
2021,29,38000,race-ethnicity,White,0.8930760824659835,1,Missouri,Kansas City city
2021,29,41348,all,All,0.9523181042353036,1,Missouri,Lee's Summit city
2021,29,41348,race-ethnicity,Other Races and Ethnicities,0.9439593235326628,1,Missouri,Lee's Summit city
2021,29,41348,race-ethnicity,Black,0.9337404932011985,1,Missouri,Lee's Summit city
2021,29,41348,race-ethnicity,Hispanic,0.919046640641052,2,Missouri,Lee's Summit city
2021,29,41348,race-ethnicity,White,0.9551699639962912,1,Missouri,Lee's Summit city
2021,29,54074,all,All,0.9548908614347702,1,Missouri,O'Fallon city
2021,29,54074,race-ethnicity,Other Races and Ethnicities,0.95875,1,Missouri,O'Fallon city
2021,29,54074,race-ethnicity,Black,0.9382303839732888,2,Missouri,O'Fallon city
2021,29,54074,race-ethnicity,Hispanic,0.9541123370110332,2,Missouri,O'Fallon city
2021,29,54074,race-ethnicity,White,0.9552214059789818,1,Missouri,O'Fallon city
2021,29,65000,all,All,0.812247553560754,1,Missouri,St. Louis city
2021,29,65000,race-ethnicity,Other Races and Ethnicities,0.8632215462234752,1,Missouri,St. Louis city
2021,29,65000,race-ethnicity,Black,0.7356649853995222,1,Missouri,St. Louis city
2021,29,65000,race-ethnicity,Hispanic,0.8458473318227987,1,Missouri,St. Louis city
2021,29,65000,race-ethnicity,White,0.8765145950263517,1,Missouri,St. Louis city
2021,29,70000,all,All,0.7619911863964461,1,Missouri,Springfield city
2021,29,70000,race-ethnicity,Other Races and Ethnicities,0.8342459983150801,1,Missouri,Springfield city
2021,29,70000,race-ethnicity,Black,0.677826152229395,1,Missouri,Springfield city
2021,29,70000,race-ethnicity,Hispanic,0.7297939778129953,1,Missouri,Springfield city
2021,29,70000,race-ethnicity,White,0.7588186705304066,1,Missouri,Springfield city
2021,30,06550,all,All,0.8885373717466656,1,Montana,Billings city
2021,30,06550,race-ethnicity,Other Races and Ethnicities,0.8588601636613803,1,Montana,Billings city
2021,30,06550,race-ethnicity,Black,0.8946553059643687,3,Montana,Billings city
2021,30,06550,race-ethnicity,Hispanic,0.9072691062982324,1,Montana,Billings city
