year,state,place,subgroup,subgroup_type,share_debt_col,share_debt_col_quality,index_air_quality,index_air_quality_quality,state_name,place_name,population
2014,29,41348,All,all,NA,NA,66,1,Missouri,Lee's Summit city,98461
2014,29,41348,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Missouri,Lee's Summit city,98461
2014,29,41348,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,66,1,Missouri,Lee's Summit city,98461
2014,29,41348,Mixed Race and Ethnicity,race-ethnicity,NA,NA,75,1,Missouri,Lee's Summit city,98461
2014,29,54074,All,all,NA,NA,45,1,Missouri,O'Fallon city,88472
2014,29,54074,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Missouri,O'Fallon city,88472
2014,29,54074,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,45,1,Missouri,O'Fallon city,88472
2014,29,54074,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Missouri,O'Fallon city,88472
2014,29,65000,All,all,NA,NA,21,1,Missouri,St. Louis city,302838
2014,29,65000,Majority Non-White,race-ethnicity,NA,NA,22,1,Missouri,St. Louis city,302838
2014,29,65000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,20,1,Missouri,St. Louis city,302838
2014,29,65000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,20,1,Missouri,St. Louis city,302838
2014,29,70000,All,all,NA,NA,42,1,Missouri,Springfield city,168122
2014,29,70000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Missouri,Springfield city,168122
2014,29,70000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,42,1,Missouri,Springfield city,168122
2014,29,70000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Missouri,Springfield city,168122
2014,30,06550,All,all,NA,NA,81,1,Montana,Billings city,109550
2014,30,06550,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Montana,Billings city,109550
2014,30,06550,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,81,1,Montana,Billings city,109550
2014,30,06550,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Montana,Billings city,109550
2014,31,28000,All,all,NA,NA,75,1,Nebraska,Lincoln city,287401
2014,31,28000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Nebraska,Lincoln city,287401
2014,31,28000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,76,1,Nebraska,Lincoln city,287401
2014,31,28000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,68,1,Nebraska,Lincoln city,287401
2014,31,37000,All,all,NA,NA,65,1,Nebraska,Omaha city,468262
2014,31,37000,Majority Non-White,race-ethnicity,NA,NA,64,1,Nebraska,Omaha city,468262
2014,31,37000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,65,1,Nebraska,Omaha city,468262
2014,31,37000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,62,1,Nebraska,Omaha city,468262
2014,32,31900,All,all,NA,NA,24,1,Nevada,Henderson city,310390
2014,32,31900,Majority Non-White,race-ethnicity,NA,NA,26,1,Nevada,Henderson city,310390
2014,32,31900,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,27,1,Nevada,Henderson city,310390
2014,32,31900,Mixed Race and Ethnicity,race-ethnicity,NA,NA,16,1,Nevada,Henderson city,310390
2014,32,40000,All,all,NA,NA,33,1,Nevada,Las Vegas city,644644
2014,32,40000,Majority Non-White,race-ethnicity,NA,NA,12,1,Nevada,Las Vegas city,644644
2014,32,40000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,51,1,Nevada,Las Vegas city,644644
2014,32,40000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,35,1,Nevada,Las Vegas city,644644
2014,32,51800,All,all,NA,NA,31,1,Nevada,North Las Vegas city,245949
2014,32,51800,Majority Non-White,race-ethnicity,NA,NA,27,1,Nevada,North Las Vegas city,245949
2014,32,51800,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,59,1,Nevada,North Las Vegas city,245949
2014,32,51800,Mixed Race and Ethnicity,race-ethnicity,NA,NA,37,1,Nevada,North Las Vegas city,245949
2014,32,60600,All,all,NA,NA,63,1,Nevada,Reno city,250998
2014,32,60600,Majority Non-White,race-ethnicity,NA,NA,53,1,Nevada,Reno city,250998
2014,32,60600,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,69,1,Nevada,Reno city,250998
2014,32,60600,Mixed Race and Ethnicity,race-ethnicity,NA,NA,59,1,Nevada,Reno city,250998
2014,32,68400,All,all,NA,NA,36,1,Nevada,Sparks city,104246
2014,32,68400,Majority Non-White,race-ethnicity,NA,NA,26,1,Nevada,Sparks city,104246
2014,32,68400,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,47,1,Nevada,Sparks city,104246
2014,32,68400,Mixed Race and Ethnicity,race-ethnicity,NA,NA,26,1,Nevada,Sparks city,104246
2014,33,45140,All,all,NA,NA,60,1,New Hampshire,Manchester city,112525
2014,33,45140,Majority Non-White,race-ethnicity,NA,NA,NA,NA,New Hampshire,Manchester city,112525
2014,33,45140,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,60,1,New Hampshire,Manchester city,112525
2014,33,45140,Mixed Race and Ethnicity,race-ethnicity,NA,NA,57,1,New Hampshire,Manchester city,112525
2014,33,50260,All,all,NA,NA,54,1,New Hampshire,Nashua city,89246
2014,33,50260,Majority Non-White,race-ethnicity,NA,NA,NA,NA,New Hampshire,Nashua city,89246
2014,33,50260,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,54,1,New Hampshire,Nashua city,89246
2014,33,50260,Mixed Race and Ethnicity,race-ethnicity,NA,NA,53,1,New Hampshire,Nashua city,89246
2014,34,13690,All,all,NA,NA,23,1,New Jersey,Clifton city,85273
2014,34,13690,Majority Non-White,race-ethnicity,NA,NA,23,1,New Jersey,Clifton city,85273
2014,34,13690,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,26,1,New Jersey,Clifton city,85273
2014,34,13690,Mixed Race and Ethnicity,race-ethnicity,NA,NA,22,1,New Jersey,Clifton city,85273
2014,34,21000,All,all,NA,NA,6,1,New Jersey,Elizabeth city,128885
2014,34,21000,Majority Non-White,race-ethnicity,NA,NA,6,1,New Jersey,Elizabeth city,128885
2014,34,21000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,New Jersey,Elizabeth city,128885
2014,34,21000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,17,1,New Jersey,Elizabeth city,128885
2014,34,36000,All,all,NA,NA,13,1,New Jersey,Jersey City city,265549
2014,34,36000,Majority Non-White,race-ethnicity,NA,NA,14,1,New Jersey,Jersey City city,265549
2014,34,36000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,12,1,New Jersey,Jersey City city,265549
2014,34,36000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,11,1,New Jersey,Jersey City city,265549
2014,34,51000,All,all,NA,NA,20,1,New Jersey,Newark city,282090
2014,34,51000,Majority Non-White,race-ethnicity,NA,NA,21,1,New Jersey,Newark city,282090
2014,34,51000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,3,1,New Jersey,Newark city,282090
2014,34,51000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,8,1,New Jersey,Newark city,282090
2014,34,57000,All,all,NA,NA,33,1,New Jersey,Paterson city,145627
2014,34,57000,Majority Non-White,race-ethnicity,NA,NA,33,1,New Jersey,Paterson city,145627
2014,34,57000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,New Jersey,Paterson city,145627
2014,34,57000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,26,1,New Jersey,Paterson city,145627
2014,34,74000,All,all,NA,NA,42,1,New Jersey,Trenton city,83974
2014,34,74000,Majority Non-White,race-ethnicity,NA,NA,42,1,New Jersey,Trenton city,83974
2014,34,74000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,New Jersey,Trenton city,83974
2014,34,74000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,New Jersey,Trenton city,83974
2014,35,02000,All,all,NA,NA,63,1,New Mexico,Albuquerque city,560218
2014,35,02000,Majority Non-White,race-ethnicity,NA,NA,54,1,New Mexico,Albuquerque city,560218
2014,35,02000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,73,1,New Mexico,Albuquerque city,560218
2014,35,02000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,68,1,New Mexico,Albuquerque city,560218
2014,35,39380,All,all,NA,NA,54,1,New Mexico,Las Cruces city,102926
2014,35,39380,Majority Non-White,race-ethnicity,NA,NA,51,1,New Mexico,Las Cruces city,102926
2014,35,39380,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,81,1,New Mexico,Las Cruces city,102926
2014,35,39380,Mixed Race and Ethnicity,race-ethnicity,NA,NA,61,1,New Mexico,Las Cruces city,102926
2014,35,63460,All,all,NA,NA,79,1,New Mexico,Rio Rancho city,98023
2014,35,63460,Majority Non-White,race-ethnicity,NA,NA,90,1,New Mexico,Rio Rancho city,98023
2014,35,63460,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,72,1,New Mexico,Rio Rancho city,98023
2014,35,63460,Mixed Race and Ethnicity,race-ethnicity,NA,NA,81,1,New Mexico,Rio Rancho city,98023
2014,35,70500,All,all,NA,NA,89,1,New Mexico,Santa Fe city,84612
2014,35,70500,Majority Non-White,race-ethnicity,NA,NA,86,1,New Mexico,Santa Fe city,84612
2014,35,70500,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,95,1,New Mexico,Santa Fe city,84612
2014,35,70500,Mixed Race and Ethnicity,race-ethnicity,NA,NA,90,1,New Mexico,Santa Fe city,84612
2014,36,01000,All,all,NA,NA,56,1,New York,Albany city,97279
2014,36,01000,Majority Non-White,race-ethnicity,NA,NA,50,1,New York,Albany city,97279
2014,36,01000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,60,1,New York,Albany city,97279
2014,36,01000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,55,1,New York,Albany city,97279
2014,36,11000,All,all,NA,NA,63,1,New York,Buffalo city,256304
2014,36,11000,Majority Non-White,race-ethnicity,NA,NA,55,1,New York,Buffalo city,256304
2014,36,11000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,70,1,New York,Buffalo city,256304
2014,36,11000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,69,1,New York,Buffalo city,256304
2014,36,50617,All,all,NA,NA,25,1,New York,New Rochelle city,78742
2014,36,50617,Majority Non-White,race-ethnicity,NA,NA,21,1,New York,New Rochelle city,78742
2014,36,50617,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,31,1,New York,New Rochelle city,78742
2014,36,50617,Mixed Race and Ethnicity,race-ethnicity,NA,NA,27,1,New York,New Rochelle city,78742
2014,36,51000,All,all,NA,NA,8,1,New York,New York city,8398748
2014,36,51000,Majority Non-White,race-ethnicity,NA,NA,7,1,New York,New York city,8398748
2014,36,51000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,9,1,New York,New York city,8398748
2014,36,51000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,7,1,New York,New York city,8398748
2014,36,63000,All,all,NA,NA,66,1,New York,Rochester city,206284
2014,36,63000,Majority Non-White,race-ethnicity,NA,NA,63,1,New York,Rochester city,206284
2014,36,63000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,71,1,New York,Rochester city,206284
2014,36,63000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,67,1,New York,Rochester city,206284
2014,36,73000,All,all,NA,NA,69,1,New York,Syracuse city,142749
2014,36,73000,Majority Non-White,race-ethnicity,NA,NA,71,1,New York,Syracuse city,142749
2014,36,73000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,69,1,New York,Syracuse city,142749
2014,36,73000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,67,1,New York,Syracuse city,142749
2014,36,84000,All,all,NA,NA,20,1,New York,Yonkers city,199663
2014,36,84000,Majority Non-White,race-ethnicity,NA,NA,19,1,New York,Yonkers city,199663
2014,36,84000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,21,1,New York,Yonkers city,199663
2014,36,84000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,20,1,New York,Yonkers city,199663
2014,37,02140,All,all,NA,NA,64,1,North Carolina,Asheville city,92452
2014,37,02140,Majority Non-White,race-ethnicity,NA,NA,53,1,North Carolina,Asheville city,92452
2014,37,02140,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,65,1,North Carolina,Asheville city,92452
2014,37,02140,Mixed Race and Ethnicity,race-ethnicity,NA,NA,63,1,North Carolina,Asheville city,92452
2014,37,10740,All,all,NA,NA,34,1,North Carolina,Cary town,168160
2014,37,10740,Majority Non-White,race-ethnicity,NA,NA,32,1,North Carolina,Cary town,168160
2014,37,10740,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,35,1,North Carolina,Cary town,168160
2014,37,10740,Mixed Race and Ethnicity,race-ethnicity,NA,NA,33,1,North Carolina,Cary town,168160
2014,37,12000,All,all,NA,NA,17,1,North Carolina,Charlotte city,872498
2014,37,12000,Majority Non-White,race-ethnicity,NA,NA,17,1,North Carolina,Charlotte city,872498
2014,37,12000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,17,1,North Carolina,Charlotte city,872498
2014,37,12000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,18,1,North Carolina,Charlotte city,872498
2014,37,14100,All,all,NA,NA,27,1,North Carolina,Concord city,94130
2014,37,14100,Majority Non-White,race-ethnicity,NA,NA,27,1,North Carolina,Concord city,94130
2014,37,14100,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,27,1,North Carolina,Concord city,94130
2014,37,14100,Mixed Race and Ethnicity,race-ethnicity,NA,NA,26,1,North Carolina,Concord city,94130
2014,37,19000,All,all,NA,NA,32,1,North Carolina,Durham city,274291
2014,37,19000,Majority Non-White,race-ethnicity,NA,NA,31,1,North Carolina,Durham city,274291
2014,37,19000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,35,1,North Carolina,Durham city,274291
2014,37,19000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,31,1,North Carolina,Durham city,274291
2014,37,22920,All,all,NA,NA,37,1,North Carolina,Fayetteville city,209468
2014,37,22920,Majority Non-White,race-ethnicity,NA,NA,37,1,North Carolina,Fayetteville city,209468
2014,37,22920,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,35,1,North Carolina,Fayetteville city,209468
2014,37,22920,Mixed Race and Ethnicity,race-ethnicity,NA,NA,38,1,North Carolina,Fayetteville city,209468
2014,37,25580,All,all,NA,NA,22,1,North Carolina,Gastonia city,77024
2014,37,25580,Majority Non-White,race-ethnicity,NA,NA,24,1,North Carolina,Gastonia city,77024
2014,37,25580,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,23,1,North Carolina,Gastonia city,77024
2014,37,25580,Mixed Race and Ethnicity,race-ethnicity,NA,NA,20,1,North Carolina,Gastonia city,77024
2014,37,28000,All,all,NA,NA,33,1,North Carolina,Greensboro city,294722
2014,37,28000,Majority Non-White,race-ethnicity,NA,NA,29,1,North Carolina,Greensboro city,294722
2014,37,28000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,38,1,North Carolina,Greensboro city,294722
2014,37,28000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,34,1,North Carolina,Greensboro city,294722
2014,37,28080,All,all,NA,NA,61,1,North Carolina,Greenville city,93137
2014,37,28080,Majority Non-White,race-ethnicity,NA,NA,60,1,North Carolina,Greenville city,93137
2014,37,28080,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,60,1,North Carolina,Greenville city,93137
2014,37,28080,Mixed Race and Ethnicity,race-ethnicity,NA,NA,64,1,North Carolina,Greenville city,93137
2014,37,31400,All,all,NA,NA,29,1,North Carolina,High Point city,112316
2014,37,31400,Majority Non-White,race-ethnicity,NA,NA,25,1,North Carolina,High Point city,112316
2014,37,31400,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,35,1,North Carolina,High Point city,112316
2014,37,31400,Mixed Race and Ethnicity,race-ethnicity,NA,NA,27,1,North Carolina,High Point city,112316
2014,37,55000,All,all,NA,NA,34,1,North Carolina,Raleigh city,469298
2014,37,55000,Majority Non-White,race-ethnicity,NA,NA,35,1,North Carolina,Raleigh city,469298
2014,37,55000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,34,1,North Carolina,Raleigh city,469298
2014,37,55000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,34,1,North Carolina,Raleigh city,469298
2014,37,74440,All,all,NA,NA,39,1,North Carolina,Wilmington city,122607
2014,37,74440,Majority Non-White,race-ethnicity,NA,NA,47,1,North Carolina,Wilmington city,122607
2014,37,74440,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,41,1,North Carolina,Wilmington city,122607
2014,37,74440,Mixed Race and Ethnicity,race-ethnicity,NA,NA,31,1,North Carolina,Wilmington city,122607
2014,37,75000,All,all,NA,NA,39,1,North Carolina,Winston-Salem city,246328
2014,37,75000,Majority Non-White,race-ethnicity,NA,NA,36,1,North Carolina,Winston-Salem city,246328
2014,37,75000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,41,1,North Carolina,Winston-Salem city,246328
2014,37,75000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,39,1,North Carolina,Winston-Salem city,246328
2014,38,25700,All,all,NA,NA,75,1,North Dakota,Fargo city,124844
2014,38,25700,Majority Non-White,race-ethnicity,NA,NA,NA,NA,North Dakota,Fargo city,124844
2014,38,25700,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,76,1,North Dakota,Fargo city,124844
2014,38,25700,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,North Dakota,Fargo city,124844
2014,39,01000,All,all,NA,NA,51,1,Ohio,Akron city,198006
2014,39,01000,Majority Non-White,race-ethnicity,NA,NA,45,1,Ohio,Akron city,198006
2014,39,01000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,53,1,Ohio,Akron city,198006
2014,39,01000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,50,1,Ohio,Akron city,198006
2014,39,15000,All,all,NA,NA,28,1,Ohio,Cincinnati city,302605
2014,39,15000,Majority Non-White,race-ethnicity,NA,NA,26,1,Ohio,Cincinnati city,302605
2014,39,15000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,30,1,Ohio,Cincinnati city,302605
2014,39,15000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,28,1,Ohio,Cincinnati city,302605
2014,39,16000,All,all,NA,NA,33,1,Ohio,Cleveland city,383793
2014,39,16000,Majority Non-White,race-ethnicity,NA,NA,30,1,Ohio,Cleveland city,383793
2014,39,16000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,40,1,Ohio,Cleveland city,383793
2014,39,16000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,35,1,Ohio,Cleveland city,383793
2014,39,18000,All,all,NA,NA,43,1,Ohio,Columbus city,892533
2014,39,18000,Majority Non-White,race-ethnicity,NA,NA,37,1,Ohio,Columbus city,892533
2014,39,18000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,45,1,Ohio,Columbus city,892533
2014,39,18000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,45,1,Ohio,Columbus city,892533
2014,39,21000,All,all,NA,NA,40,1,Ohio,Dayton city,140640
2014,39,21000,Majority Non-White,race-ethnicity,NA,NA,48,1,Ohio,Dayton city,140640
2014,39,21000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,35,1,Ohio,Dayton city,140640
2014,39,21000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,35,1,Ohio,Dayton city,140640
2014,39,61000,All,all,NA,NA,56,1,Ohio,Parma city,78751
2014,39,61000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Ohio,Parma city,78751
2014,39,61000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,56,1,Ohio,Parma city,78751
2014,39,61000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Ohio,Parma city,78751
2014,39,77000,All,all,NA,NA,57,1,Ohio,Toledo city,274975
2014,39,77000,Majority Non-White,race-ethnicity,NA,NA,49,1,Ohio,Toledo city,274975
2014,39,77000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,60,1,Ohio,Toledo city,274975
2014,39,77000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,54,1,Ohio,Toledo city,274975
2014,40,09050,All,all,NA,NA,44,1,Oklahoma,Broken Arrow city,109171
2014,40,09050,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Oklahoma,Broken Arrow city,109171
2014,40,09050,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,44,1,Oklahoma,Broken Arrow city,109171
2014,40,09050,Mixed Race and Ethnicity,race-ethnicity,NA,NA,38,1,Oklahoma,Broken Arrow city,109171
2014,40,23200,All,all,NA,NA,49,1,Oklahoma,Edmond city,93127
2014,40,23200,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Oklahoma,Edmond city,93127
2014,40,23200,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,49,1,Oklahoma,Edmond city,93127
2014,40,23200,Mixed Race and Ethnicity,race-ethnicity,NA,NA,48,1,Oklahoma,Edmond city,93127
2014,40,41850,All,all,NA,NA,67,1,Oklahoma,Lawton city,92859
2014,40,41850,Majority Non-White,race-ethnicity,NA,NA,62,1,Oklahoma,Lawton city,92859
2014,40,41850,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,64,1,Oklahoma,Lawton city,92859
2014,40,41850,Mixed Race and Ethnicity,race-ethnicity,NA,NA,67,1,Oklahoma,Lawton city,92859
2014,40,52500,All,all,NA,NA,41,1,Oklahoma,Norman city,123471
2014,40,52500,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Oklahoma,Norman city,123471
2014,40,52500,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,41,1,Oklahoma,Norman city,123471
2014,40,52500,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Oklahoma,Norman city,123471
2014,40,55000,All,all,NA,NA,42,1,Oklahoma,Oklahoma City city,649021
2014,40,55000,Majority Non-White,race-ethnicity,NA,NA,37,1,Oklahoma,Oklahoma City city,649021
2014,40,55000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,45,1,Oklahoma,Oklahoma City city,649021
2014,40,55000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,40,1,Oklahoma,Oklahoma City city,649021
2014,40,75000,All,all,NA,NA,30,1,Oklahoma,Tulsa city,400669
2014,40,75000,Majority Non-White,race-ethnicity,NA,NA,28,1,Oklahoma,Tulsa city,400669
2014,40,75000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,33,1,Oklahoma,Tulsa city,400669
2014,40,75000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,26,1,Oklahoma,Tulsa city,400669
2014,41,05350,All,all,NA,NA,26,1,Oregon,Beaverton city,98962
2014,41,05350,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Oregon,Beaverton city,98962
2014,41,05350,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,26,1,Oregon,Beaverton city,98962
2014,41,05350,Mixed Race and Ethnicity,race-ethnicity,NA,NA,27,1,Oregon,Beaverton city,98962
2014,41,05800,All,all,NA,NA,75,1,Oregon,Bend city,97590
2014,41,05800,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Oregon,Bend city,97590
2014,41,05800,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,75,1,Oregon,Bend city,97590
2014,41,05800,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Oregon,Bend city,97590
2014,41,23850,All,all,NA,NA,29,1,Oregon,Eugene city,171245
2014,41,23850,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Oregon,Eugene city,171245
2014,41,23850,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,29,1,Oregon,Eugene city,171245
2014,41,23850,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Oregon,Eugene city,171245
2014,41,31250,All,all,NA,NA,28,1,Oregon,Gresham city,110158
2014,41,31250,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Oregon,Gresham city,110158
2014,41,31250,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,30,1,Oregon,Gresham city,110158
2014,41,31250,Mixed Race and Ethnicity,race-ethnicity,NA,NA,25,1,Oregon,Gresham city,110158
2014,41,34100,All,all,NA,NA,43,1,Oregon,Hillsboro city,108389
2014,41,34100,Majority Non-White,race-ethnicity,NA,NA,44,1,Oregon,Hillsboro city,108389
2014,41,34100,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,45,1,Oregon,Hillsboro city,108389
2014,41,34100,Mixed Race and Ethnicity,race-ethnicity,NA,NA,41,1,Oregon,Hillsboro city,108389
2014,41,47000,All,all,NA,NA,31,1,Oregon,Medford city,82347
2014,41,47000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Oregon,Medford city,82347
2014,41,47000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,32,1,Oregon,Medford city,82347
2014,41,47000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,Oregon,Medford city,82347
2014,41,59000,All,all,NA,NA,16,1,Oregon,Portland city,653115
2014,41,59000,Majority Non-White,race-ethnicity,NA,NA,NA,NA,Oregon,Portland city,653115
2014,41,59000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,15,1,Oregon,Portland city,653115
2014,41,59000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,18,1,Oregon,Portland city,653115
2014,41,64900,All,all,NA,NA,33,1,Oregon,Salem city,173442
2014,41,64900,Majority Non-White,race-ethnicity,NA,NA,31,1,Oregon,Salem city,173442
2014,41,64900,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,34,1,Oregon,Salem city,173442
2014,41,64900,Mixed Race and Ethnicity,race-ethnicity,NA,NA,29,1,Oregon,Salem city,173442
2014,42,02000,All,all,NA,NA,7,1,Pennsylvania,Allentown city,121433
2014,42,02000,Majority Non-White,race-ethnicity,NA,NA,4,1,Pennsylvania,Allentown city,121433
2014,42,02000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,15,1,Pennsylvania,Allentown city,121433
2014,42,02000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,9,1,Pennsylvania,Allentown city,121433
2014,42,06088,All,all,NA,NA,6,1,Pennsylvania,Bethlehem city,75790
2014,42,06088,Majority Non-White,race-ethnicity,NA,NA,9,1,Pennsylvania,Bethlehem city,75790
2014,42,06088,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,5,1,Pennsylvania,Bethlehem city,75790
2014,42,06088,Mixed Race and Ethnicity,race-ethnicity,NA,NA,2,1,Pennsylvania,Bethlehem city,75790
2014,42,24000,All,all,NA,NA,71,1,Pennsylvania,Erie city,96471
2014,42,24000,Majority Non-White,race-ethnicity,NA,NA,72,1,Pennsylvania,Erie city,96471
2014,42,24000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,72,1,Pennsylvania,Erie city,96471
2014,42,24000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,67,1,Pennsylvania,Erie city,96471
2014,42,60000,All,all,NA,NA,13,1,Pennsylvania,Philadelphia city,1584138
2014,42,60000,Majority Non-White,race-ethnicity,NA,NA,12,1,Pennsylvania,Philadelphia city,1584138
2014,42,60000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,14,1,Pennsylvania,Philadelphia city,1584138
2014,42,60000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,13,1,Pennsylvania,Philadelphia city,1584138
2014,42,61000,All,all,NA,NA,29,1,Pennsylvania,Pittsburgh city,301048
