state,county,state_name,county_name,population,subgroup_type,subgroup,lbw,lbw_lb,lbw_ub,lbw_quality
28,091,Mississippi,Marion County,24715,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,091,Mississippi,Marion County,24715,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,091,Mississippi,Marion County,24715,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,091,Mississippi,Marion County,24715,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,093,Mississippi,Marshall County,35451,all,All,0.12508239,0.12104497,0.1291198,3
28,093,Mississippi,Marshall County,35451,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,093,Mississippi,Marshall County,35451,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,093,Mississippi,Marshall County,35451,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,093,Mississippi,Marshall County,35451,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,095,Mississippi,Monroe County,35564,all,All,0.12508239,0.12104497,0.1291198,3
28,095,Mississippi,Monroe County,35564,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,095,Mississippi,Monroe County,35564,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,095,Mississippi,Monroe County,35564,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,095,Mississippi,Monroe County,35564,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,097,Mississippi,Montgomery County,10023,all,All,0.12508239,0.12104497,0.1291198,3
28,097,Mississippi,Montgomery County,10023,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,097,Mississippi,Montgomery County,10023,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,097,Mississippi,Montgomery County,10023,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,097,Mississippi,Montgomery County,10023,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,099,Mississippi,Neshoba County,29125,all,All,0.12508239,0.12104497,0.1291198,3
28,099,Mississippi,Neshoba County,29125,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,099,Mississippi,Neshoba County,29125,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,099,Mississippi,Neshoba County,29125,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,099,Mississippi,Neshoba County,29125,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,101,Mississippi,Newton County,21443,all,All,0.12508239,0.12104497,0.1291198,3
28,101,Mississippi,Newton County,21443,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,101,Mississippi,Newton County,21443,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,101,Mississippi,Newton County,21443,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,101,Mississippi,Newton County,21443,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,103,Mississippi,Noxubee County,10535,all,All,0.12508239,0.12104497,0.1291198,3
28,103,Mississippi,Noxubee County,10535,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,103,Mississippi,Noxubee County,10535,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,103,Mississippi,Noxubee County,10535,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,103,Mississippi,Noxubee County,10535,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,105,Mississippi,Oktibbeha County,49599,all,All,0.12508239,0.12104497,0.1291198,3
28,105,Mississippi,Oktibbeha County,49599,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,105,Mississippi,Oktibbeha County,49599,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,105,Mississippi,Oktibbeha County,49599,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,105,Mississippi,Oktibbeha County,49599,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,107,Mississippi,Panola County,34178,all,All,0.12508239,0.12104497,0.1291198,3
28,107,Mississippi,Panola County,34178,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,107,Mississippi,Panola County,34178,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,107,Mississippi,Panola County,34178,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,107,Mississippi,Panola County,34178,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,109,Mississippi,Pearl River County,55387,all,All,0.12508239,0.12104497,0.1291198,3
28,109,Mississippi,Pearl River County,55387,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,109,Mississippi,Pearl River County,55387,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,109,Mississippi,Pearl River County,55387,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,109,Mississippi,Pearl River County,55387,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,111,Mississippi,Perry County,11931,all,All,0.12508239,0.12104497,0.1291198,3
28,111,Mississippi,Perry County,11931,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,111,Mississippi,Perry County,11931,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,111,Mississippi,Perry County,11931,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,111,Mississippi,Perry County,11931,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,113,Mississippi,Pike County,39563,all,All,0.12508239,0.12104497,0.1291198,3
28,113,Mississippi,Pike County,39563,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,113,Mississippi,Pike County,39563,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,113,Mississippi,Pike County,39563,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,113,Mississippi,Pike County,39563,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,115,Mississippi,Pontotoc County,31833,all,All,0.12508239,0.12104497,0.1291198,3
28,115,Mississippi,Pontotoc County,31833,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,115,Mississippi,Pontotoc County,31833,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,115,Mississippi,Pontotoc County,31833,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,115,Mississippi,Pontotoc County,31833,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,117,Mississippi,Prentiss County,25315,all,All,0.12508239,0.12104497,0.1291198,3
28,117,Mississippi,Prentiss County,25315,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,117,Mississippi,Prentiss County,25315,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,117,Mississippi,Prentiss County,25315,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,117,Mississippi,Prentiss County,25315,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,119,Mississippi,Quitman County,7051,all,All,0.12508239,0.12104497,0.1291198,3
28,119,Mississippi,Quitman County,7051,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,119,Mississippi,Quitman County,7051,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,119,Mississippi,Quitman County,7051,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,119,Mississippi,Quitman County,7051,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,121,Mississippi,Rankin County,153902,all,All,0.097532988,0.083604664,0.11146131,1
28,121,Mississippi,Rankin County,153902,race-ethnicity,"Black, Non-Hispanic",0.1637931,0.12490909,0.20267712,1
28,121,Mississippi,Rankin County,153902,race-ethnicity,Hispanic,NA,NA,NA,3
28,121,Mississippi,Rankin County,153902,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
28,121,Mississippi,Rankin County,153902,race-ethnicity,"White, Non-Hispanic",0.082482323,0.067370057,0.097594589,1
28,123,Mississippi,Scott County,28287,all,All,0.12508239,0.12104497,0.1291198,3
28,123,Mississippi,Scott County,28287,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,123,Mississippi,Scott County,28287,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,123,Mississippi,Scott County,28287,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,123,Mississippi,Scott County,28287,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,125,Mississippi,Sharkey County,4377,all,All,0.12508239,0.12104497,0.1291198,3
28,125,Mississippi,Sharkey County,4377,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,125,Mississippi,Sharkey County,4377,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,125,Mississippi,Sharkey County,4377,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,125,Mississippi,Sharkey County,4377,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,127,Mississippi,Simpson County,26758,all,All,0.12508239,0.12104497,0.1291198,3
28,127,Mississippi,Simpson County,26758,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,127,Mississippi,Simpson County,26758,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,127,Mississippi,Simpson County,26758,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,127,Mississippi,Simpson County,26758,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,129,Mississippi,Smith County,16002,all,All,0.12508239,0.12104497,0.1291198,3
28,129,Mississippi,Smith County,16002,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,129,Mississippi,Smith County,16002,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,129,Mississippi,Smith County,16002,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,129,Mississippi,Smith County,16002,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,131,Mississippi,Stone County,18717,all,All,0.12508239,0.12104497,0.1291198,3
28,131,Mississippi,Stone County,18717,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,131,Mississippi,Stone County,18717,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,131,Mississippi,Stone County,18717,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,131,Mississippi,Stone County,18717,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,133,Mississippi,Sunflower County,25735,all,All,0.12508239,0.12104497,0.1291198,3
28,133,Mississippi,Sunflower County,25735,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,133,Mississippi,Sunflower County,25735,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,133,Mississippi,Sunflower County,25735,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,133,Mississippi,Sunflower County,25735,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,135,Mississippi,Tallahatchie County,13987,all,All,0.12508239,0.12104497,0.1291198,3
28,135,Mississippi,Tallahatchie County,13987,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,135,Mississippi,Tallahatchie County,13987,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,135,Mississippi,Tallahatchie County,13987,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,135,Mississippi,Tallahatchie County,13987,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,137,Mississippi,Tate County,28759,all,All,0.12508239,0.12104497,0.1291198,3
28,137,Mississippi,Tate County,28759,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,137,Mississippi,Tate County,28759,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,137,Mississippi,Tate County,28759,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,137,Mississippi,Tate County,28759,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,139,Mississippi,Tippah County,21995,all,All,0.12508239,0.12104497,0.1291198,3
28,139,Mississippi,Tippah County,21995,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,139,Mississippi,Tippah County,21995,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,139,Mississippi,Tippah County,21995,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,139,Mississippi,Tippah County,21995,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,141,Mississippi,Tishomingo County,19454,all,All,0.12508239,0.12104497,0.1291198,3
28,141,Mississippi,Tishomingo County,19454,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,141,Mississippi,Tishomingo County,19454,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,141,Mississippi,Tishomingo County,19454,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,141,Mississippi,Tishomingo County,19454,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,143,Mississippi,Tunica County,9944,all,All,0.12508239,0.12104497,0.1291198,3
28,143,Mississippi,Tunica County,9944,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,143,Mississippi,Tunica County,9944,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,143,Mississippi,Tunica County,9944,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,143,Mississippi,Tunica County,9944,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,145,Mississippi,Union County,28606,all,All,0.12508239,0.12104497,0.1291198,3
28,145,Mississippi,Union County,28606,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,145,Mississippi,Union County,28606,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,145,Mississippi,Union County,28606,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,145,Mississippi,Union County,28606,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,147,Mississippi,Walthall County,14465,all,All,0.12508239,0.12104497,0.1291198,3
28,147,Mississippi,Walthall County,14465,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,147,Mississippi,Walthall County,14465,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,147,Mississippi,Walthall County,14465,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,147,Mississippi,Walthall County,14465,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,149,Mississippi,Warren County,46176,all,All,0.12508239,0.12104497,0.1291198,3
28,149,Mississippi,Warren County,46176,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,149,Mississippi,Warren County,46176,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,149,Mississippi,Warren County,46176,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,149,Mississippi,Warren County,46176,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,151,Mississippi,Washington County,45063,all,All,0.12508239,0.12104497,0.1291198,3
28,151,Mississippi,Washington County,45063,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,151,Mississippi,Washington County,45063,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,151,Mississippi,Washington County,45063,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,151,Mississippi,Washington County,45063,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,153,Mississippi,Wayne County,20298,all,All,0.12508239,0.12104497,0.1291198,3
28,153,Mississippi,Wayne County,20298,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,153,Mississippi,Wayne County,20298,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,153,Mississippi,Wayne County,20298,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,153,Mississippi,Wayne County,20298,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,155,Mississippi,Webster County,9788,all,All,0.12508239,0.12104497,0.1291198,3
28,155,Mississippi,Webster County,9788,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,155,Mississippi,Webster County,9788,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,155,Mississippi,Webster County,9788,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,155,Mississippi,Webster County,9788,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,157,Mississippi,Wilkinson County,8792,all,All,0.12508239,0.12104497,0.1291198,3
28,157,Mississippi,Wilkinson County,8792,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,157,Mississippi,Wilkinson County,8792,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,157,Mississippi,Wilkinson County,8792,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,157,Mississippi,Wilkinson County,8792,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,159,Mississippi,Winston County,18165,all,All,0.12508239,0.12104497,0.1291198,3
28,159,Mississippi,Winston County,18165,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,159,Mississippi,Winston County,18165,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,159,Mississippi,Winston County,18165,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,159,Mississippi,Winston County,18165,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,161,Mississippi,Yalobusha County,12392,all,All,0.12508239,0.12104497,0.1291198,3
28,161,Mississippi,Yalobusha County,12392,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,161,Mississippi,Yalobusha County,12392,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,161,Mississippi,Yalobusha County,12392,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,161,Mississippi,Yalobusha County,12392,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
28,163,Mississippi,Yazoo County,28248,all,All,0.12508239,0.12104497,0.1291198,3
28,163,Mississippi,Yazoo County,28248,race-ethnicity,"Black, Non-Hispanic",0.1742539,0.16723648,0.18127131,3
28,163,Mississippi,Yazoo County,28248,race-ethnicity,Hispanic,0.080240719,0.063377403,0.097104035,3
28,163,Mississippi,Yazoo County,28248,race-ethnicity,Other Races and Ethnicities,0.066907778,0.046082344,0.087733217,3
28,163,Mississippi,Yazoo County,28248,race-ethnicity,"White, Non-Hispanic",0.088574506,0.083691366,0.093457647,3
29,001,Missouri,Adair County,25339,all,All,0.080713093,0.077662379,0.083763808,3
29,001,Missouri,Adair County,25339,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3
29,001,Missouri,Adair County,25339,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3
29,001,Missouri,Adair County,25339,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3
29,001,Missouri,Adair County,25339,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3
29,003,Missouri,Andrew County,17607,all,All,0.080713093,0.077662379,0.083763808,3
29,003,Missouri,Andrew County,17607,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3
29,003,Missouri,Andrew County,17607,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3
29,003,Missouri,Andrew County,17607,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3
29,003,Missouri,Andrew County,17607,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3
29,005,Missouri,Atchison County,5171,all,All,0.080713093,0.077662379,0.083763808,3
29,005,Missouri,Atchison County,5171,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3
29,005,Missouri,Atchison County,5171,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3
29,005,Missouri,Atchison County,5171,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3
29,005,Missouri,Atchison County,5171,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3
29,007,Missouri,Audrain County,25473,all,All,0.080713093,0.077662379,0.083763808,3
29,007,Missouri,Audrain County,25473,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3
29,007,Missouri,Audrain County,25473,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3
29,007,Missouri,Audrain County,25473,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3
29,007,Missouri,Audrain County,25473,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3
29,009,Missouri,Barry County,35886,all,All,0.080713093,0.077662379,0.083763808,3
29,009,Missouri,Barry County,35886,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3
29,009,Missouri,Barry County,35886,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3
29,009,Missouri,Barry County,35886,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3
29,009,Missouri,Barry County,35886,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3
29,011,Missouri,Barton County,11798,all,All,0.080713093,0.077662379,0.083763808,3
29,011,Missouri,Barton County,11798,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3
29,011,Missouri,Barton County,11798,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3
29,011,Missouri,Barton County,11798,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3
29,011,Missouri,Barton County,11798,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3
29,013,Missouri,Bates County,16320,all,All,0.080713093,0.077662379,0.083763808,3
29,013,Missouri,Bates County,16320,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3
29,013,Missouri,Bates County,16320,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3
29,013,Missouri,Bates County,16320,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3
29,013,Missouri,Bates County,16320,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3
29,015,Missouri,Benton County,19278,all,All,0.080713093,0.077662379,0.083763808,3
29,015,Missouri,Benton County,19278,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3
29,015,Missouri,Benton County,19278,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3
29,015,Missouri,Benton County,19278,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3
29,015,Missouri,Benton County,19278,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3
29,017,Missouri,Bollinger County,12169,all,All,0.080713093,0.077662379,0.083763808,3
29,017,Missouri,Bollinger County,12169,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3
29,017,Missouri,Bollinger County,12169,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3
29,017,Missouri,Bollinger County,12169,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3
29,017,Missouri,Bollinger County,12169,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3
29,019,Missouri,Boone County,180005,all,All,0.089311861,0.076963067,0.10166065,1
29,019,Missouri,Boone County,180005,race-ethnicity,"Black, Non-Hispanic",0.15162455,0.10938736,0.19386174,1
29,019,Missouri,Boone County,180005,race-ethnicity,Hispanic,NA,NA,NA,3
29,019,Missouri,Boone County,180005,race-ethnicity,Other Races and Ethnicities,0.11320755,0.070555799,0.15585929,2
29,019,Missouri,Boone County,180005,race-ethnicity,"White, Non-Hispanic",0.074431427,0.06092611,0.087936744,1
29,021,Missouri,Buchanan County,88571,all,All,0.080713093,0.077662379,0.083763808,3
29,021,Missouri,Buchanan County,88571,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3
29,021,Missouri,Buchanan County,88571,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3
29,021,Missouri,Buchanan County,88571,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3
29,021,Missouri,Buchanan County,88571,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3
29,023,Missouri,Butler County,42639,all,All,0.080713093,0.077662379,0.083763808,3
29,023,Missouri,Butler County,42639,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3
29,023,Missouri,Butler County,42639,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3
29,023,Missouri,Butler County,42639,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3
29,023,Missouri,Butler County,42639,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3
29,025,Missouri,Caldwell County,9108,all,All,0.080713093,0.077662379,0.083763808,3
29,025,Missouri,Caldwell County,9108,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3
29,025,Missouri,Caldwell County,9108,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3
29,025,Missouri,Caldwell County,9108,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3
29,025,Missouri,Caldwell County,9108,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3
29,027,Missouri,Callaway County,44889,all,All,0.080713093,0.077662379,0.083763808,3
29,027,Missouri,Callaway County,44889,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3
29,027,Missouri,Callaway County,44889,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3
29,027,Missouri,Callaway County,44889,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3
29,027,Missouri,Callaway County,44889,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3
29,029,Missouri,Camden County,45815,all,All,0.080713093,0.077662379,0.083763808,3
29,029,Missouri,Camden County,45815,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3
