year,state,county,subgroup_type,subgroup,poverty_exposure,poverty_exposure_quality
2018,30,089,all,All,0,1
2018,30,089,race-ethnicity,Black,NA,NA
2018,30,089,race-ethnicity,Hispanic,0,3
2018,30,089,race-ethnicity,Other Races and Ethnicities,0,2
2018,30,089,race-ethnicity,"White, Non-Hispanic",0,1
2018,30,091,all,All,0,2
2018,30,091,race-ethnicity,Black,NA,NA
2018,30,091,race-ethnicity,Hispanic,NA,NA
2018,30,091,race-ethnicity,Other Races and Ethnicities,0,3
2018,30,091,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,093,all,All,0.3152846534653465,1
2018,30,093,race-ethnicity,Black,0.2535211267605634,3
2018,30,093,race-ethnicity,Hispanic,0.22448979591836735,3
2018,30,093,race-ethnicity,Other Races and Ethnicities,0.7793103448275862,3
2018,30,093,race-ethnicity,"White, Non-Hispanic",0.2697474476088125,1
2018,30,095,all,All,0,2
2018,30,095,race-ethnicity,Black,NA,NA
2018,30,095,race-ethnicity,Hispanic,0,3
2018,30,095,race-ethnicity,Other Races and Ethnicities,0,3
2018,30,095,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,097,all,All,0,3
2018,30,097,race-ethnicity,Black,NA,NA
2018,30,097,race-ethnicity,Hispanic,0,3
2018,30,097,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,097,race-ethnicity,"White, Non-Hispanic",0,3
2018,30,099,all,All,0,2
2018,30,099,race-ethnicity,Black,NA,NA
2018,30,099,race-ethnicity,Hispanic,NA,NA
2018,30,099,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,099,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,101,all,All,0,2
2018,30,101,race-ethnicity,Black,NA,NA
2018,30,101,race-ethnicity,Hispanic,0,3
2018,30,101,race-ethnicity,Other Races and Ethnicities,0,3
2018,30,101,race-ethnicity,"White, Non-Hispanic",0,3
2018,30,103,all,All,0,2
2018,30,103,race-ethnicity,Black,NA,NA
2018,30,103,race-ethnicity,Hispanic,NA,NA
2018,30,103,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,103,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,105,all,All,0,2
2018,30,105,race-ethnicity,Black,NA,NA
2018,30,105,race-ethnicity,Hispanic,NA,NA
2018,30,105,race-ethnicity,Other Races and Ethnicities,0,3
2018,30,105,race-ethnicity,"White, Non-Hispanic",0,2
2018,30,107,all,All,0,3
2018,30,107,race-ethnicity,Black,NA,NA
2018,30,107,race-ethnicity,Hispanic,NA,NA
2018,30,107,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,107,race-ethnicity,"White, Non-Hispanic",0,3
2018,30,109,all,All,0,3
2018,30,109,race-ethnicity,Black,NA,NA
2018,30,109,race-ethnicity,Hispanic,NA,NA
2018,30,109,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,30,109,race-ethnicity,"White, Non-Hispanic",0,3
2018,30,111,all,All,0,1
2018,30,111,race-ethnicity,Black,0,3
2018,30,111,race-ethnicity,Hispanic,0,2
2018,30,111,race-ethnicity,Other Races and Ethnicities,0,2
2018,30,111,race-ethnicity,"White, Non-Hispanic",0,1
2018,31,001,all,All,0,1
2018,31,001,race-ethnicity,Black,NA,NA
2018,31,001,race-ethnicity,Hispanic,0,3
2018,31,001,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,001,race-ethnicity,"White, Non-Hispanic",0,1
2018,31,003,all,All,0,2
2018,31,003,race-ethnicity,Black,NA,NA
2018,31,003,race-ethnicity,Hispanic,NA,NA
2018,31,003,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,003,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,005,all,All,0,3
2018,31,005,race-ethnicity,Black,NA,NA
2018,31,005,race-ethnicity,Hispanic,NA,NA
2018,31,005,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,005,race-ethnicity,"White, Non-Hispanic",0,3
2018,31,007,all,All,0,3
2018,31,007,race-ethnicity,Black,NA,NA
2018,31,007,race-ethnicity,Hispanic,NA,NA
2018,31,007,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,007,race-ethnicity,"White, Non-Hispanic",0,3
2018,31,009,all,All,0,3
2018,31,009,race-ethnicity,Black,NA,NA
2018,31,009,race-ethnicity,Hispanic,NA,NA
2018,31,009,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,009,race-ethnicity,"White, Non-Hispanic",0,3
2018,31,011,all,All,0,2
2018,31,011,race-ethnicity,Black,NA,NA
2018,31,011,race-ethnicity,Hispanic,NA,NA
2018,31,011,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,011,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,013,all,All,0,2
2018,31,013,race-ethnicity,Black,NA,NA
2018,31,013,race-ethnicity,Hispanic,0,3
2018,31,013,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,013,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,015,all,All,0,2
2018,31,015,race-ethnicity,Black,NA,NA
2018,31,015,race-ethnicity,Hispanic,NA,NA
2018,31,015,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,015,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,017,all,All,0,2
2018,31,017,race-ethnicity,Black,NA,NA
2018,31,017,race-ethnicity,Hispanic,NA,NA
2018,31,017,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,017,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,019,all,All,0,1
2018,31,019,race-ethnicity,Black,0,3
2018,31,019,race-ethnicity,Hispanic,0,2
2018,31,019,race-ethnicity,Other Races and Ethnicities,0,2
2018,31,019,race-ethnicity,"White, Non-Hispanic",0,1
2018,31,021,all,All,0,2
2018,31,021,race-ethnicity,Black,NA,NA
2018,31,021,race-ethnicity,Hispanic,NA,NA
2018,31,021,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,021,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,023,all,All,0,2
2018,31,023,race-ethnicity,Black,NA,NA
2018,31,023,race-ethnicity,Hispanic,0,3
2018,31,023,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,023,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,025,all,All,0,1
2018,31,025,race-ethnicity,Black,NA,NA
2018,31,025,race-ethnicity,Hispanic,0,3
2018,31,025,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,025,race-ethnicity,"White, Non-Hispanic",0,1
2018,31,027,all,All,0,2
2018,31,027,race-ethnicity,Black,NA,NA
2018,31,027,race-ethnicity,Hispanic,0,3
2018,31,027,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,027,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,029,all,All,0,2
2018,31,029,race-ethnicity,Black,NA,NA
2018,31,029,race-ethnicity,Hispanic,0,3
2018,31,029,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,029,race-ethnicity,"White, Non-Hispanic",0,3
2018,31,031,all,All,0,2
2018,31,031,race-ethnicity,Black,NA,NA
2018,31,031,race-ethnicity,Hispanic,0,3
2018,31,031,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,031,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,033,all,All,0,2
2018,31,033,race-ethnicity,Black,NA,NA
2018,31,033,race-ethnicity,Hispanic,0,3
2018,31,033,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,033,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,035,all,All,0,1
2018,31,035,race-ethnicity,Black,NA,NA
2018,31,035,race-ethnicity,Hispanic,0,3
2018,31,035,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,035,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,037,all,All,0,2
2018,31,037,race-ethnicity,Black,0,3
2018,31,037,race-ethnicity,Hispanic,0,3
2018,31,037,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,037,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,039,all,All,0,2
2018,31,039,race-ethnicity,Black,NA,NA
2018,31,039,race-ethnicity,Hispanic,0,3
2018,31,039,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,039,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,041,all,All,0,2
2018,31,041,race-ethnicity,Black,NA,NA
2018,31,041,race-ethnicity,Hispanic,0,3
2018,31,041,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,041,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,043,all,All,0,2
2018,31,043,race-ethnicity,Black,0,3
2018,31,043,race-ethnicity,Hispanic,0,3
2018,31,043,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,043,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,045,all,All,0,2
2018,31,045,race-ethnicity,Black,NA,NA
2018,31,045,race-ethnicity,Hispanic,0,3
2018,31,045,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,045,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,047,all,All,0,1
2018,31,047,race-ethnicity,Black,0,3
2018,31,047,race-ethnicity,Hispanic,0,2
2018,31,047,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,047,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,049,all,All,0,2
2018,31,049,race-ethnicity,Black,NA,NA
2018,31,049,race-ethnicity,Hispanic,NA,NA
2018,31,049,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,049,race-ethnicity,"White, Non-Hispanic",0,3
2018,31,051,all,All,0,2
2018,31,051,race-ethnicity,Black,NA,NA
2018,31,051,race-ethnicity,Hispanic,0,3
2018,31,051,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,051,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,053,all,All,0,1
2018,31,053,race-ethnicity,Black,0,3
2018,31,053,race-ethnicity,Hispanic,0,2
2018,31,053,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,053,race-ethnicity,"White, Non-Hispanic",0,1
2018,31,055,all,All,0.09909544242143106,1
2018,31,055,race-ethnicity,Black,0.17923675167299694,1
2018,31,055,race-ethnicity,Hispanic,0.11035540441421618,1
2018,31,055,race-ethnicity,Other Races and Ethnicities,0.07603353570396068,1
2018,31,055,race-ethnicity,"White, Non-Hispanic",0.05746268656716417,1
2018,31,057,all,All,0,2
2018,31,057,race-ethnicity,Black,NA,NA
2018,31,057,race-ethnicity,Hispanic,NA,NA
2018,31,057,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,057,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,059,all,All,0,2
2018,31,059,race-ethnicity,Black,NA,NA
2018,31,059,race-ethnicity,Hispanic,0,3
2018,31,059,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,059,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,061,all,All,0,2
2018,31,061,race-ethnicity,Black,NA,NA
2018,31,061,race-ethnicity,Hispanic,NA,NA
2018,31,061,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,061,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,063,all,All,0,2
2018,31,063,race-ethnicity,Black,NA,NA
2018,31,063,race-ethnicity,Hispanic,NA,NA
2018,31,063,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,063,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,065,all,All,0,2
2018,31,065,race-ethnicity,Black,NA,NA
2018,31,065,race-ethnicity,Hispanic,0,3
2018,31,065,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,065,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,067,all,All,0,1
2018,31,067,race-ethnicity,Black,0,3
2018,31,067,race-ethnicity,Hispanic,0,3
2018,31,067,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,067,race-ethnicity,"White, Non-Hispanic",0,1
2018,31,069,all,All,0,2
2018,31,069,race-ethnicity,Black,NA,NA
2018,31,069,race-ethnicity,Hispanic,NA,NA
2018,31,069,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,069,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,071,all,All,0,3
2018,31,071,race-ethnicity,Black,NA,NA
2018,31,071,race-ethnicity,Hispanic,NA,NA
2018,31,071,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,071,race-ethnicity,"White, Non-Hispanic",0,3
2018,31,073,all,All,0,3
2018,31,073,race-ethnicity,Black,NA,NA
2018,31,073,race-ethnicity,Hispanic,NA,NA
2018,31,073,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,073,race-ethnicity,"White, Non-Hispanic",0,3
2018,31,075,all,All,0,2
2018,31,075,race-ethnicity,Black,NA,NA
2018,31,075,race-ethnicity,Hispanic,NA,NA
2018,31,075,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,075,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,077,all,All,0,2
2018,31,077,race-ethnicity,Black,NA,NA
2018,31,077,race-ethnicity,Hispanic,NA,NA
2018,31,077,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,077,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,079,all,All,0,1
2018,31,079,race-ethnicity,Black,0,3
2018,31,079,race-ethnicity,Hispanic,0,2
2018,31,079,race-ethnicity,Other Races and Ethnicities,0,2
2018,31,079,race-ethnicity,"White, Non-Hispanic",0,1
2018,31,081,all,All,0,2
2018,31,081,race-ethnicity,Black,NA,NA
2018,31,081,race-ethnicity,Hispanic,0,3
2018,31,081,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,081,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,083,all,All,0,2
2018,31,083,race-ethnicity,Black,NA,NA
2018,31,083,race-ethnicity,Hispanic,NA,NA
2018,31,083,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,083,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,085,all,All,0,2
2018,31,085,race-ethnicity,Black,NA,NA
2018,31,085,race-ethnicity,Hispanic,NA,NA
2018,31,085,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,085,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,087,all,All,0,2
2018,31,087,race-ethnicity,Black,NA,NA
2018,31,087,race-ethnicity,Hispanic,NA,NA
2018,31,087,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,087,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,089,all,All,0,2
2018,31,089,race-ethnicity,Black,NA,NA
2018,31,089,race-ethnicity,Hispanic,NA,NA
2018,31,089,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,089,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,091,all,All,0,2
2018,31,091,race-ethnicity,Black,NA,NA
2018,31,091,race-ethnicity,Hispanic,NA,NA
2018,31,091,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,091,race-ethnicity,"White, Non-Hispanic",0,3
2018,31,093,all,All,0,2
2018,31,093,race-ethnicity,Black,NA,NA
2018,31,093,race-ethnicity,Hispanic,NA,NA
2018,31,093,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,093,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,095,all,All,0,2
2018,31,095,race-ethnicity,Black,NA,NA
2018,31,095,race-ethnicity,Hispanic,0,3
2018,31,095,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,095,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,097,all,All,0,2
2018,31,097,race-ethnicity,Black,NA,NA
2018,31,097,race-ethnicity,Hispanic,0,3
2018,31,097,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,097,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,099,all,All,0,2
2018,31,099,race-ethnicity,Black,NA,NA
2018,31,099,race-ethnicity,Hispanic,0,3
2018,31,099,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,099,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,101,all,All,0,2
2018,31,101,race-ethnicity,Black,NA,NA
2018,31,101,race-ethnicity,Hispanic,0,3
2018,31,101,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,101,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,103,all,All,0,3
2018,31,103,race-ethnicity,Black,NA,NA
2018,31,103,race-ethnicity,Hispanic,NA,NA
2018,31,103,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,103,race-ethnicity,"White, Non-Hispanic",0,3
2018,31,105,all,All,0,2
2018,31,105,race-ethnicity,Black,NA,NA
2018,31,105,race-ethnicity,Hispanic,0,3
2018,31,105,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,105,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,107,all,All,0,1
2018,31,107,race-ethnicity,Black,NA,NA
2018,31,107,race-ethnicity,Hispanic,NA,NA
2018,31,107,race-ethnicity,Other Races and Ethnicities,0,2
2018,31,107,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,109,all,All,0.1880262887656603,1
2018,31,109,race-ethnicity,Black,0.2948345908299478,1
2018,31,109,race-ethnicity,Hispanic,0.24724724724724725,1
2018,31,109,race-ethnicity,Other Races and Ethnicities,0.19679277596138875,1
2018,31,109,race-ethnicity,"White, Non-Hispanic",0.16805082475410463,1
2018,31,111,all,All,0,1
2018,31,111,race-ethnicity,Black,0,3
2018,31,111,race-ethnicity,Hispanic,0,3
2018,31,111,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,111,race-ethnicity,"White, Non-Hispanic",0,1
2018,31,113,all,All,0,3
2018,31,113,race-ethnicity,Black,NA,NA
2018,31,113,race-ethnicity,Hispanic,NA,NA
2018,31,113,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,113,race-ethnicity,"White, Non-Hispanic",0,3
2018,31,115,all,All,0,3
2018,31,115,race-ethnicity,Black,NA,NA
2018,31,115,race-ethnicity,Hispanic,NA,NA
2018,31,115,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,115,race-ethnicity,"White, Non-Hispanic",0,3
2018,31,117,all,All,0,3
2018,31,117,race-ethnicity,Black,NA,NA
2018,31,117,race-ethnicity,Hispanic,NA,NA
2018,31,117,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,117,race-ethnicity,"White, Non-Hispanic",0,3
2018,31,119,all,All,0,1
2018,31,119,race-ethnicity,Black,0,3
2018,31,119,race-ethnicity,Hispanic,0,2
2018,31,119,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,119,race-ethnicity,"White, Non-Hispanic",0,1
2018,31,121,all,All,0,2
2018,31,121,race-ethnicity,Black,0,3
2018,31,121,race-ethnicity,Hispanic,NA,NA
2018,31,121,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,121,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,123,all,All,0,2
2018,31,123,race-ethnicity,Black,NA,NA
2018,31,123,race-ethnicity,Hispanic,0,3
2018,31,123,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,123,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,125,all,All,0,2
2018,31,125,race-ethnicity,Black,NA,NA
2018,31,125,race-ethnicity,Hispanic,NA,NA
2018,31,125,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,125,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,127,all,All,0,2
2018,31,127,race-ethnicity,Black,0,3
2018,31,127,race-ethnicity,Hispanic,0,3
2018,31,127,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,127,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,129,all,All,0,2
2018,31,129,race-ethnicity,Black,NA,NA
2018,31,129,race-ethnicity,Hispanic,0,3
2018,31,129,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,129,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,131,all,All,0,2
2018,31,131,race-ethnicity,Black,0,3
2018,31,131,race-ethnicity,Hispanic,0,3
2018,31,131,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,131,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,133,all,All,0,2
2018,31,133,race-ethnicity,Black,NA,NA
2018,31,133,race-ethnicity,Hispanic,0,2
2018,31,133,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,133,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,135,all,All,0,3
2018,31,135,race-ethnicity,Black,NA,NA
2018,31,135,race-ethnicity,Hispanic,NA,NA
2018,31,135,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,135,race-ethnicity,"White, Non-Hispanic",0,3
2018,31,137,all,All,0,2
2018,31,137,race-ethnicity,Black,NA,NA
2018,31,137,race-ethnicity,Hispanic,0,3
2018,31,137,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,137,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,139,all,All,0,2
2018,31,139,race-ethnicity,Black,NA,NA
2018,31,139,race-ethnicity,Hispanic,NA,NA
2018,31,139,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,139,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,141,all,All,0,2
2018,31,141,race-ethnicity,Black,NA,NA
2018,31,141,race-ethnicity,Hispanic,0,2
2018,31,141,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,141,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,143,all,All,0,2
2018,31,143,race-ethnicity,Black,NA,NA
2018,31,143,race-ethnicity,Hispanic,NA,NA
2018,31,143,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,143,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,145,all,All,0,2
2018,31,145,race-ethnicity,Black,NA,NA
2018,31,145,race-ethnicity,Hispanic,NA,NA
2018,31,145,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,145,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,147,all,All,0,2
2018,31,147,race-ethnicity,Black,NA,NA
2018,31,147,race-ethnicity,Hispanic,NA,NA
2018,31,147,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,147,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,149,all,All,0,2
2018,31,149,race-ethnicity,Black,NA,NA
2018,31,149,race-ethnicity,Hispanic,NA,NA
2018,31,149,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,149,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,151,all,All,0,2
2018,31,151,race-ethnicity,Black,NA,NA
2018,31,151,race-ethnicity,Hispanic,0,3
2018,31,151,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,151,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,153,all,All,0,1
2018,31,153,race-ethnicity,Black,0,2
2018,31,153,race-ethnicity,Hispanic,0,2
2018,31,153,race-ethnicity,Other Races and Ethnicities,0,2
2018,31,153,race-ethnicity,"White, Non-Hispanic",0,1
2018,31,155,all,All,0,2
2018,31,155,race-ethnicity,Black,NA,NA
2018,31,155,race-ethnicity,Hispanic,0,3
2018,31,155,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,155,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,157,all,All,0,1
2018,31,157,race-ethnicity,Black,0,3
2018,31,157,race-ethnicity,Hispanic,0,2
2018,31,157,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,157,race-ethnicity,"White, Non-Hispanic",0,1
2018,31,159,all,All,0,2
2018,31,159,race-ethnicity,Black,NA,NA
2018,31,159,race-ethnicity,Hispanic,NA,NA
2018,31,159,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,159,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,161,all,All,0,2
2018,31,161,race-ethnicity,Black,NA,NA
2018,31,161,race-ethnicity,Hispanic,0,3
2018,31,161,race-ethnicity,Other Races and Ethnicities,0,2
2018,31,161,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,163,all,All,0,2
2018,31,163,race-ethnicity,Black,NA,NA
2018,31,163,race-ethnicity,Hispanic,NA,NA
2018,31,163,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,163,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,165,all,All,0,3
2018,31,165,race-ethnicity,Black,NA,NA
2018,31,165,race-ethnicity,Hispanic,NA,NA
2018,31,165,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,165,race-ethnicity,"White, Non-Hispanic",0,3
2018,31,167,all,All,0,2
2018,31,167,race-ethnicity,Black,NA,NA
2018,31,167,race-ethnicity,Hispanic,0,3
2018,31,167,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,167,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,169,all,All,0,1
2018,31,169,race-ethnicity,Black,NA,NA
2018,31,169,race-ethnicity,Hispanic,NA,NA
2018,31,169,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,169,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,171,all,All,0,3
2018,31,171,race-ethnicity,Black,NA,NA
2018,31,171,race-ethnicity,Hispanic,NA,NA
2018,31,171,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,171,race-ethnicity,"White, Non-Hispanic",0,3
2018,31,173,all,All,0,1
2018,31,173,race-ethnicity,Black,NA,NA
2018,31,173,race-ethnicity,Hispanic,0,2
2018,31,173,race-ethnicity,Other Races and Ethnicities,0,1
2018,31,173,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,175,all,All,0,2
2018,31,175,race-ethnicity,Black,NA,NA
2018,31,175,race-ethnicity,Hispanic,0,3
2018,31,175,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,175,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,177,all,All,0,2
2018,31,177,race-ethnicity,Black,0,3
2018,31,177,race-ethnicity,Hispanic,0,3
2018,31,177,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,177,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,179,all,All,0,2
2018,31,179,race-ethnicity,Black,0,3
2018,31,179,race-ethnicity,Hispanic,0,3
2018,31,179,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,179,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,181,all,All,0,2
2018,31,181,race-ethnicity,Black,NA,NA
2018,31,181,race-ethnicity,Hispanic,NA,NA
2018,31,181,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,181,race-ethnicity,"White, Non-Hispanic",0,2
2018,31,183,all,All,0,3
2018,31,183,race-ethnicity,Black,NA,NA
2018,31,183,race-ethnicity,Hispanic,NA,NA
2018,31,183,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,31,183,race-ethnicity,"White, Non-Hispanic",0,3
2018,31,185,all,All,0,1
2018,31,185,race-ethnicity,Black,0,3
2018,31,185,race-ethnicity,Hispanic,0,3
2018,31,185,race-ethnicity,Other Races and Ethnicities,0,3
2018,31,185,race-ethnicity,"White, Non-Hispanic",0,2
2018,32,001,all,All,0,1
2018,32,001,race-ethnicity,Black,0,3
2018,32,001,race-ethnicity,Hispanic,0,3
2018,32,001,race-ethnicity,Other Races and Ethnicities,0,2
2018,32,001,race-ethnicity,"White, Non-Hispanic",0,2
2018,32,003,all,All,0.05096116241990313,1
2018,32,003,race-ethnicity,Black,0.06754418699324898,1
2018,32,003,race-ethnicity,Hispanic,0.06925003927145255,1
2018,32,003,race-ethnicity,Other Races and Ethnicities,0.04860337635676691,1
2018,32,003,race-ethnicity,"White, Non-Hispanic",0.02274383683668629,1
2018,32,005,all,All,0,1
2018,32,005,race-ethnicity,Black,NA,NA
2018,32,005,race-ethnicity,Hispanic,0,3
2018,32,005,race-ethnicity,Other Races and Ethnicities,0,2
2018,32,005,race-ethnicity,"White, Non-Hispanic",0,1
2018,32,007,all,All,0.19725669497060744,1
2018,32,007,race-ethnicity,Black,0.14035087719298245,3
