state,county,state_name,county_name,population,subgroup_type,subgroup,juvenile_arrest_rate,juvenile_arrest_rate_quality
28,021,Mississippi,Claiborne County,9002,race-ethnicity,Black,NA,NA
28,021,Mississippi,Claiborne County,9002,race-ethnicity,Other Races,NA,NA
28,021,Mississippi,Claiborne County,9002,race-ethnicity,White,NA,NA
28,023,Mississippi,Clarke County,15604,all,All,NA,NA
28,023,Mississippi,Clarke County,15604,race-ethnicity,Black,NA,NA
28,023,Mississippi,Clarke County,15604,race-ethnicity,Other Races,NA,NA
28,023,Mississippi,Clarke County,15604,race-ethnicity,White,NA,NA
28,025,Mississippi,Clay County,19386,all,All,331.87466,2
28,025,Mississippi,Clay County,19386,race-ethnicity,Black,678.12701,2
28,025,Mississippi,Clay County,19386,race-ethnicity,Other Races,NA,NA
28,025,Mississippi,Clay County,19386,race-ethnicity,White,NA,NA
28,027,Mississippi,Coahoma County,22628,all,All,33.956665,3
28,027,Mississippi,Coahoma County,22628,race-ethnicity,Black,54.256859,3
28,027,Mississippi,Coahoma County,22628,race-ethnicity,Other Races,NA,NA
28,027,Mississippi,Coahoma County,22628,race-ethnicity,White,NA,NA
28,029,Mississippi,Copiah County,28543,all,All,NA,NA
28,029,Mississippi,Copiah County,28543,race-ethnicity,Black,NA,NA
28,029,Mississippi,Copiah County,28543,race-ethnicity,Other Races,NA,NA
28,029,Mississippi,Copiah County,28543,race-ethnicity,White,NA,NA
28,031,Mississippi,Covington County,18853,all,All,NA,NA
28,031,Mississippi,Covington County,18853,race-ethnicity,Black,NA,NA
28,031,Mississippi,Covington County,18853,race-ethnicity,Other Races,NA,NA
28,031,Mississippi,Covington County,18853,race-ethnicity,White,NA,NA
28,033,Mississippi,DeSoto County,182001,all,All,2262.1367,1
28,033,Mississippi,DeSoto County,182001,race-ethnicity,Black,3715.1702,1
28,033,Mississippi,DeSoto County,182001,race-ethnicity,Other Races,34.940601,1
28,033,Mississippi,DeSoto County,182001,race-ethnicity,White,2005.2572,1
28,035,Mississippi,Forrest County,75036,all,All,468.70551,2
28,035,Mississippi,Forrest County,75036,race-ethnicity,Black,430.39633,2
28,035,Mississippi,Forrest County,75036,race-ethnicity,Other Races,NA,NA
28,035,Mississippi,Forrest County,75036,race-ethnicity,White,504.80267,2
28,037,Mississippi,Franklin County,7788,all,All,NA,NA
28,037,Mississippi,Franklin County,7788,race-ethnicity,Black,NA,NA
28,037,Mississippi,Franklin County,7788,race-ethnicity,Other Races,NA,NA
28,037,Mississippi,Franklin County,7788,race-ethnicity,White,NA,NA
28,039,Mississippi,George County,24250,all,All,NA,NA
28,039,Mississippi,George County,24250,race-ethnicity,Black,NA,NA
28,039,Mississippi,George County,24250,race-ethnicity,Other Races,NA,NA
28,039,Mississippi,George County,24250,race-ethnicity,White,NA,NA
28,041,Mississippi,Greene County,13586,all,All,133.21611,2
28,041,Mississippi,Greene County,13586,race-ethnicity,Black,NA,NA
28,041,Mississippi,Greene County,13586,race-ethnicity,Other Races,NA,NA
28,041,Mississippi,Greene County,13586,race-ethnicity,White,240.59195,2
28,043,Mississippi,Grenada County,21055,all,All,823.6825,2
28,043,Mississippi,Grenada County,21055,race-ethnicity,Black,311.9743,2
28,043,Mississippi,Grenada County,21055,race-ethnicity,Other Races,NA,NA
28,043,Mississippi,Grenada County,21055,race-ethnicity,White,2014.0717,2
28,045,Mississippi,Hancock County,47334,all,All,2206.8035,2
28,045,Mississippi,Hancock County,47334,race-ethnicity,Black,3829.0793,2
28,045,Mississippi,Hancock County,47334,race-ethnicity,Other Races,NA,NA
28,045,Mississippi,Hancock County,47334,race-ethnicity,White,2076.7979,2
28,047,Mississippi,Harrison County,206650,all,All,4736.3394,1
28,047,Mississippi,Harrison County,206650,race-ethnicity,Black,7584.7788,1
28,047,Mississippi,Harrison County,206650,race-ethnicity,Other Races,1396.6481,1
28,047,Mississippi,Harrison County,206650,race-ethnicity,White,3376.584,1
28,049,Mississippi,Hinds County,237085,all,All,2800.6375,2
28,049,Mississippi,Hinds County,237085,race-ethnicity,Black,3407.146,2
28,049,Mississippi,Hinds County,237085,race-ethnicity,Other Races,176.2599,2
28,049,Mississippi,Hinds County,237085,race-ethnicity,White,608.98254,2
28,051,Mississippi,Holmes County,17622,all,All,NA,NA
28,051,Mississippi,Holmes County,17622,race-ethnicity,Black,NA,NA
28,051,Mississippi,Holmes County,17622,race-ethnicity,Other Races,NA,NA
28,051,Mississippi,Holmes County,17622,race-ethnicity,White,NA,NA
28,053,Mississippi,Humphreys County,8257,all,All,NA,NA
28,053,Mississippi,Humphreys County,8257,race-ethnicity,Black,NA,NA
28,053,Mississippi,Humphreys County,8257,race-ethnicity,Other Races,NA,NA
28,053,Mississippi,Humphreys County,8257,race-ethnicity,White,NA,NA
28,055,Mississippi,Issaquena County,1308,all,All,NA,NA
28,055,Mississippi,Issaquena County,1308,race-ethnicity,Black,NA,NA
28,055,Mississippi,Issaquena County,1308,race-ethnicity,Other Races,NA,NA
28,055,Mississippi,Issaquena County,1308,race-ethnicity,White,NA,NA
28,057,Mississippi,Itawamba County,23517,all,All,446.50467,2
28,057,Mississippi,Itawamba County,23517,race-ethnicity,Black,NA,NA
28,057,Mississippi,Itawamba County,23517,race-ethnicity,Other Races,NA,NA
28,057,Mississippi,Itawamba County,23517,race-ethnicity,White,671.16632,2
28,059,Mississippi,Jackson County,143277,all,All,1066.4578,2
28,059,Mississippi,Jackson County,143277,race-ethnicity,Black,1240.8759,2
28,059,Mississippi,Jackson County,143277,race-ethnicity,Other Races,106.89471,2
28,059,Mississippi,Jackson County,143277,race-ethnicity,White,1120.9495,2
28,061,Mississippi,Jasper County,16428,all,All,NA,NA
28,061,Mississippi,Jasper County,16428,race-ethnicity,Black,NA,NA
28,061,Mississippi,Jasper County,16428,race-ethnicity,Other Races,NA,NA
28,061,Mississippi,Jasper County,16428,race-ethnicity,White,NA,NA
28,063,Mississippi,Jefferson County,7106,all,All,NA,NA
28,063,Mississippi,Jefferson County,7106,race-ethnicity,Black,NA,NA
28,063,Mississippi,Jefferson County,7106,race-ethnicity,Other Races,NA,NA
28,063,Mississippi,Jefferson County,7106,race-ethnicity,White,NA,NA
28,065,Mississippi,Jefferson Davis County,11234,all,All,NA,NA
28,065,Mississippi,Jefferson Davis County,11234,race-ethnicity,Black,NA,NA
28,065,Mississippi,Jefferson Davis County,11234,race-ethnicity,Other Races,NA,NA
28,065,Mississippi,Jefferson Davis County,11234,race-ethnicity,White,NA,NA
28,067,Mississippi,Jones County,68461,all,All,440.11835,2
28,067,Mississippi,Jones County,68461,race-ethnicity,Black,261.76501,2
28,067,Mississippi,Jones County,68461,race-ethnicity,Other Races,NA,NA
28,067,Mississippi,Jones County,68461,race-ethnicity,White,615.3786,2
28,069,Mississippi,Kemper County,10027,all,All,NA,NA
28,069,Mississippi,Kemper County,10027,race-ethnicity,Black,NA,NA
28,069,Mississippi,Kemper County,10027,race-ethnicity,Other Races,NA,NA
28,069,Mississippi,Kemper County,10027,race-ethnicity,White,NA,NA
28,071,Mississippi,Lafayette County,54793,all,All,982.71619,2
28,071,Mississippi,Lafayette County,54793,race-ethnicity,Black,2317.9299,2
28,071,Mississippi,Lafayette County,54793,race-ethnicity,Other Races,NA,NA
28,071,Mississippi,Lafayette County,54793,race-ethnicity,White,391.90482,2
28,073,Mississippi,Lamar County,62447,all,All,355.4866,2
28,073,Mississippi,Lamar County,62447,race-ethnicity,Black,289.33655,2
28,073,Mississippi,Lamar County,62447,race-ethnicity,Other Races,NA,NA
28,073,Mississippi,Lamar County,62447,race-ethnicity,White,407.22803,2
28,075,Mississippi,Lauderdale County,75317,all,All,1610.821,1
28,075,Mississippi,Lauderdale County,75317,race-ethnicity,Black,3355.4858,1
28,075,Mississippi,Lauderdale County,75317,race-ethnicity,Other Races,NA,NA
28,075,Mississippi,Lauderdale County,75317,race-ethnicity,White,634.56799,1
28,077,Mississippi,Lawrence County,12455,all,All,NA,NA
28,077,Mississippi,Lawrence County,12455,race-ethnicity,Black,NA,NA
28,077,Mississippi,Lawrence County,12455,race-ethnicity,Other Races,NA,NA
28,077,Mississippi,Lawrence County,12455,race-ethnicity,White,NA,NA
28,079,Mississippi,Leake County,22763,all,All,90.786118,2
28,079,Mississippi,Leake County,22763,race-ethnicity,Black,476.32382,2
28,079,Mississippi,Leake County,22763,race-ethnicity,Other Races,NA,NA
28,079,Mississippi,Leake County,22763,race-ethnicity,White,NA,NA
28,081,Mississippi,Lee County,85202,all,All,472.80103,2
28,081,Mississippi,Lee County,85202,race-ethnicity,Black,1159.5204,2
28,081,Mississippi,Lee County,85202,race-ethnicity,Other Races,NA,NA
28,081,Mississippi,Lee County,85202,race-ethnicity,White,289.63626,2
28,083,Mississippi,Leflore County,28919,all,All,808.76367,2
28,083,Mississippi,Leflore County,28919,race-ethnicity,Black,929.53613,2
28,083,Mississippi,Leflore County,28919,race-ethnicity,Other Races,NA,NA
28,083,Mississippi,Leflore County,28919,race-ethnicity,White,636.46783,2
28,085,Mississippi,Lincoln County,34205,all,All,NA,NA
28,085,Mississippi,Lincoln County,34205,race-ethnicity,Black,NA,NA
28,085,Mississippi,Lincoln County,34205,race-ethnicity,Other Races,NA,NA
28,085,Mississippi,Lincoln County,34205,race-ethnicity,White,NA,NA
28,087,Mississippi,Lowndes County,58930,all,All,1158.6786,2
28,087,Mississippi,Lowndes County,58930,race-ethnicity,Black,816.97198,2
28,087,Mississippi,Lowndes County,58930,race-ethnicity,Other Races,701.50336,2
28,087,Mississippi,Lowndes County,58930,race-ethnicity,White,1642.0168,2
28,089,Mississippi,Madison County,105630,all,All,2345.2236,2
28,089,Mississippi,Madison County,105630,race-ethnicity,Black,3744.1978,2
28,089,Mississippi,Madison County,105630,race-ethnicity,Other Races,174.64442,2
28,089,Mississippi,Madison County,105630,race-ethnicity,White,1350.0887,2
28,091,Mississippi,Marion County,24715,all,All,NA,NA
28,091,Mississippi,Marion County,24715,race-ethnicity,Black,NA,NA
28,091,Mississippi,Marion County,24715,race-ethnicity,Other Races,NA,NA
28,091,Mississippi,Marion County,24715,race-ethnicity,White,NA,NA
28,093,Mississippi,Marshall County,35451,all,All,1165.9542,1
28,093,Mississippi,Marshall County,35451,race-ethnicity,Black,6801.7554,1
28,093,Mississippi,Marshall County,35451,race-ethnicity,Other Races,NA,NA
28,093,Mississippi,Marshall County,35451,race-ethnicity,White,103.3824,1
28,095,Mississippi,Monroe County,35564,all,All,539.21783,2
28,095,Mississippi,Monroe County,35564,race-ethnicity,Black,906.78278,2
28,095,Mississippi,Monroe County,35564,race-ethnicity,Other Races,NA,NA
28,095,Mississippi,Monroe County,35564,race-ethnicity,White,385.96686,2
28,097,Mississippi,Montgomery County,10023,all,All,NA,NA
28,097,Mississippi,Montgomery County,10023,race-ethnicity,Black,NA,NA
28,097,Mississippi,Montgomery County,10023,race-ethnicity,Other Races,NA,NA
28,097,Mississippi,Montgomery County,10023,race-ethnicity,White,NA,NA
28,099,Mississippi,Neshoba County,29125,all,All,2217.5205,2
28,099,Mississippi,Neshoba County,29125,race-ethnicity,Black,NA,NA
28,099,Mississippi,Neshoba County,29125,race-ethnicity,Other Races,20980.078,2
28,099,Mississippi,Neshoba County,29125,race-ethnicity,White,NA,NA
28,101,Mississippi,Newton County,21443,all,All,NA,NA
28,101,Mississippi,Newton County,21443,race-ethnicity,Black,NA,NA
28,101,Mississippi,Newton County,21443,race-ethnicity,Other Races,NA,NA
28,101,Mississippi,Newton County,21443,race-ethnicity,White,NA,NA
28,103,Mississippi,Noxubee County,10535,all,All,NA,NA
28,103,Mississippi,Noxubee County,10535,race-ethnicity,Black,NA,NA
28,103,Mississippi,Noxubee County,10535,race-ethnicity,Other Races,NA,NA
28,103,Mississippi,Noxubee County,10535,race-ethnicity,White,NA,NA
28,105,Mississippi,Oktibbeha County,49599,all,All,1005.5325,1
28,105,Mississippi,Oktibbeha County,49599,race-ethnicity,Black,1430.8986,1
28,105,Mississippi,Oktibbeha County,49599,race-ethnicity,Other Races,NA,NA
28,105,Mississippi,Oktibbeha County,49599,race-ethnicity,White,491.61307,1
28,107,Mississippi,Panola County,34178,all,All,2482.1135,2
28,107,Mississippi,Panola County,34178,race-ethnicity,Black,2616.7307,2
28,107,Mississippi,Panola County,34178,race-ethnicity,Other Races,NA,NA
28,107,Mississippi,Panola County,34178,race-ethnicity,White,2556.554,2
28,109,Mississippi,Pearl River County,55387,all,All,2075.7937,2
28,109,Mississippi,Pearl River County,55387,race-ethnicity,Black,14115.521,2
28,109,Mississippi,Pearl River County,55387,race-ethnicity,Other Races,NA,NA
28,109,Mississippi,Pearl River County,55387,race-ethnicity,White,968.56165,2
28,111,Mississippi,Perry County,11931,all,All,NA,NA
28,111,Mississippi,Perry County,11931,race-ethnicity,Black,NA,NA
28,111,Mississippi,Perry County,11931,race-ethnicity,Other Races,NA,NA
28,111,Mississippi,Perry County,11931,race-ethnicity,White,NA,NA
28,113,Mississippi,Pike County,39563,all,All,2953.0676,2
28,113,Mississippi,Pike County,39563,race-ethnicity,Black,4229.769,2
28,113,Mississippi,Pike County,39563,race-ethnicity,Other Races,NA,NA
28,113,Mississippi,Pike County,39563,race-ethnicity,White,926.20898,2
28,115,Mississippi,Pontotoc County,31833,all,All,NA,NA
28,115,Mississippi,Pontotoc County,31833,race-ethnicity,Black,NA,NA
28,115,Mississippi,Pontotoc County,31833,race-ethnicity,Other Races,NA,NA
28,115,Mississippi,Pontotoc County,31833,race-ethnicity,White,NA,NA
28,117,Mississippi,Prentiss County,25315,all,All,NA,NA
28,117,Mississippi,Prentiss County,25315,race-ethnicity,Black,NA,NA
28,117,Mississippi,Prentiss County,25315,race-ethnicity,Other Races,NA,NA
28,117,Mississippi,Prentiss County,25315,race-ethnicity,White,NA,NA
28,119,Mississippi,Quitman County,7051,all,All,NA,NA
28,119,Mississippi,Quitman County,7051,race-ethnicity,Black,NA,NA
28,119,Mississippi,Quitman County,7051,race-ethnicity,Other Races,NA,NA
28,119,Mississippi,Quitman County,7051,race-ethnicity,White,NA,NA
28,121,Mississippi,Rankin County,153902,all,All,1549.2673,2
28,121,Mississippi,Rankin County,153902,race-ethnicity,Black,1909.8124,2
28,121,Mississippi,Rankin County,153902,race-ethnicity,Other Races,388.85049,2
28,121,Mississippi,Rankin County,153902,race-ethnicity,White,1546.9233,2
28,123,Mississippi,Scott County,28287,all,All,NA,NA
28,123,Mississippi,Scott County,28287,race-ethnicity,Black,NA,NA
28,123,Mississippi,Scott County,28287,race-ethnicity,Other Races,NA,NA
28,123,Mississippi,Scott County,28287,race-ethnicity,White,NA,NA
28,125,Mississippi,Sharkey County,4377,all,All,NA,NA
28,125,Mississippi,Sharkey County,4377,race-ethnicity,Black,NA,NA
28,125,Mississippi,Sharkey County,4377,race-ethnicity,Other Races,NA,NA
28,125,Mississippi,Sharkey County,4377,race-ethnicity,White,NA,NA
28,127,Mississippi,Simpson County,26758,all,All,28.111128,2
28,127,Mississippi,Simpson County,26758,race-ethnicity,Black,NA,NA
28,127,Mississippi,Simpson County,26758,race-ethnicity,Other Races,NA,NA
28,127,Mississippi,Simpson County,26758,race-ethnicity,White,40.32185,2
28,129,Mississippi,Smith County,16002,all,All,NA,NA
28,129,Mississippi,Smith County,16002,race-ethnicity,Black,NA,NA
28,129,Mississippi,Smith County,16002,race-ethnicity,Other Races,NA,NA
28,129,Mississippi,Smith County,16002,race-ethnicity,White,NA,NA
28,131,Mississippi,Stone County,18717,all,All,3572.552,1
28,131,Mississippi,Stone County,18717,race-ethnicity,Black,12386.093,1
28,131,Mississippi,Stone County,18717,race-ethnicity,Other Races,NA,NA
28,131,Mississippi,Stone County,18717,race-ethnicity,White,2737.7532,1
28,133,Mississippi,Sunflower County,25735,all,All,155.37553,2
28,133,Mississippi,Sunflower County,25735,race-ethnicity,Black,203.68158,2
28,133,Mississippi,Sunflower County,25735,race-ethnicity,Other Races,NA,NA
28,133,Mississippi,Sunflower County,25735,race-ethnicity,White,NA,NA
28,135,Mississippi,Tallahatchie County,13987,all,All,NA,NA
28,135,Mississippi,Tallahatchie County,13987,race-ethnicity,Black,NA,NA
28,135,Mississippi,Tallahatchie County,13987,race-ethnicity,Other Races,NA,NA
28,135,Mississippi,Tallahatchie County,13987,race-ethnicity,White,NA,NA
28,137,Mississippi,Tate County,28759,all,All,NA,NA
28,137,Mississippi,Tate County,28759,race-ethnicity,Black,NA,NA
28,137,Mississippi,Tate County,28759,race-ethnicity,Other Races,NA,NA
28,137,Mississippi,Tate County,28759,race-ethnicity,White,NA,NA
28,139,Mississippi,Tippah County,21995,all,All,NA,NA
28,139,Mississippi,Tippah County,21995,race-ethnicity,Black,NA,NA
28,139,Mississippi,Tippah County,21995,race-ethnicity,Other Races,NA,NA
28,139,Mississippi,Tippah County,21995,race-ethnicity,White,NA,NA
28,141,Mississippi,Tishomingo County,19454,all,All,45.985466,2
28,141,Mississippi,Tishomingo County,19454,race-ethnicity,Black,NA,NA
28,141,Mississippi,Tishomingo County,19454,race-ethnicity,Other Races,NA,NA
28,141,Mississippi,Tishomingo County,19454,race-ethnicity,White,65.238762,2
28,143,Mississippi,Tunica County,9944,all,All,329.41873,1
28,143,Mississippi,Tunica County,9944,race-ethnicity,Black,526.35388,1
28,143,Mississippi,Tunica County,9944,race-ethnicity,Other Races,NA,NA
28,143,Mississippi,Tunica County,9944,race-ethnicity,White,NA,NA
28,145,Mississippi,Union County,28606,all,All,NA,NA
28,145,Mississippi,Union County,28606,race-ethnicity,Black,NA,NA
28,145,Mississippi,Union County,28606,race-ethnicity,Other Races,NA,NA
28,145,Mississippi,Union County,28606,race-ethnicity,White,NA,NA
28,147,Mississippi,Walthall County,14465,all,All,NA,NA
28,147,Mississippi,Walthall County,14465,race-ethnicity,Black,NA,NA
28,147,Mississippi,Walthall County,14465,race-ethnicity,Other Races,NA,NA
28,147,Mississippi,Walthall County,14465,race-ethnicity,White,NA,NA
28,149,Mississippi,Warren County,46176,all,All,5451.9526,1
28,149,Mississippi,Warren County,46176,race-ethnicity,Black,8535.1797,1
28,149,Mississippi,Warren County,46176,race-ethnicity,Other Races,NA,NA
28,149,Mississippi,Warren County,46176,race-ethnicity,White,3050.8567,1
28,151,Mississippi,Washington County,45063,all,All,6539.2383,2
28,151,Mississippi,Washington County,45063,race-ethnicity,Black,939.42938,2
28,151,Mississippi,Washington County,45063,race-ethnicity,Other Races,NA,NA
28,151,Mississippi,Washington County,45063,race-ethnicity,White,1873.8713,2
28,153,Mississippi,Wayne County,20298,all,All,NA,NA
28,153,Mississippi,Wayne County,20298,race-ethnicity,Black,NA,NA
28,153,Mississippi,Wayne County,20298,race-ethnicity,Other Races,NA,NA
28,153,Mississippi,Wayne County,20298,race-ethnicity,White,NA,NA
28,155,Mississippi,Webster County,9788,all,All,NA,NA
28,155,Mississippi,Webster County,9788,race-ethnicity,Black,NA,NA
28,155,Mississippi,Webster County,9788,race-ethnicity,Other Races,NA,NA
28,155,Mississippi,Webster County,9788,race-ethnicity,White,NA,NA
28,157,Mississippi,Wilkinson County,8792,all,All,NA,NA
28,157,Mississippi,Wilkinson County,8792,race-ethnicity,Black,NA,NA
28,157,Mississippi,Wilkinson County,8792,race-ethnicity,Other Races,NA,NA
28,157,Mississippi,Wilkinson County,8792,race-ethnicity,White,NA,NA
28,159,Mississippi,Winston County,18165,all,All,50.922718,2
28,159,Mississippi,Winston County,18165,race-ethnicity,Black,91.04483,2
28,159,Mississippi,Winston County,18165,race-ethnicity,Other Races,NA,NA
28,159,Mississippi,Winston County,18165,race-ethnicity,White,NA,NA
28,161,Mississippi,Yalobusha County,12392,all,All,NA,NA
28,161,Mississippi,Yalobusha County,12392,race-ethnicity,Black,NA,NA
28,161,Mississippi,Yalobusha County,12392,race-ethnicity,Other Races,NA,NA
28,161,Mississippi,Yalobusha County,12392,race-ethnicity,White,NA,NA
28,163,Mississippi,Yazoo County,28248,all,All,NA,NA
28,163,Mississippi,Yazoo County,28248,race-ethnicity,Black,NA,NA
28,163,Mississippi,Yazoo County,28248,race-ethnicity,Other Races,NA,NA
28,163,Mississippi,Yazoo County,28248,race-ethnicity,White,NA,NA
29,001,Missouri,Adair County,25339,all,All,1285.0071,1
29,001,Missouri,Adair County,25339,race-ethnicity,Black,15976.567,1
29,001,Missouri,Adair County,25339,race-ethnicity,Other Races,NA,NA
29,001,Missouri,Adair County,25339,race-ethnicity,White,1220.8447,1
29,003,Missouri,Andrew County,17607,all,All,5252.6475,1
29,003,Missouri,Andrew County,17607,race-ethnicity,Black,NA,NA
29,003,Missouri,Andrew County,17607,race-ethnicity,Other Races,NA,NA
29,003,Missouri,Andrew County,17607,race-ethnicity,White,6488.1782,1
29,005,Missouri,Atchison County,5171,all,All,976.5625,1
29,005,Missouri,Atchison County,5171,race-ethnicity,Black,NA,NA
29,005,Missouri,Atchison County,5171,race-ethnicity,Other Races,NA,NA
29,005,Missouri,Atchison County,5171,race-ethnicity,White,1107.7877,1
29,007,Missouri,Audrain County,25473,all,All,5162.0898,2
29,007,Missouri,Audrain County,25473,race-ethnicity,Black,65130.484,2
29,007,Missouri,Audrain County,25473,race-ethnicity,Other Races,1629.7527,2
29,007,Missouri,Audrain County,25473,race-ethnicity,White,5289.6748,2
29,009,Missouri,Barry County,35886,all,All,3241.5818,1
29,009,Missouri,Barry County,35886,race-ethnicity,Black,NA,NA
29,009,Missouri,Barry County,35886,race-ethnicity,Other Races,NA,NA
29,009,Missouri,Barry County,35886,race-ethnicity,White,3701.4377,1
29,011,Missouri,Barton County,11798,all,All,3746.498,1
29,011,Missouri,Barton County,11798,race-ethnicity,Black,NA,NA
29,011,Missouri,Barton County,11798,race-ethnicity,Other Races,NA,NA
29,011,Missouri,Barton County,11798,race-ethnicity,White,4505.3252,1
29,013,Missouri,Bates County,16320,all,All,3771.1638,1
29,013,Missouri,Bates County,16320,race-ethnicity,Black,NA,NA
29,013,Missouri,Bates County,16320,race-ethnicity,Other Races,329.29401,1
29,013,Missouri,Bates County,16320,race-ethnicity,White,4324.2837,1
29,015,Missouri,Benton County,19278,all,All,2942.2583,1
29,015,Missouri,Benton County,19278,race-ethnicity,Black,NA,NA
29,015,Missouri,Benton County,19278,race-ethnicity,Other Races,1494.8801,1
29,015,Missouri,Benton County,19278,race-ethnicity,White,3379.0442,1
29,017,Missouri,Bollinger County,12169,all,All,1188.441,1
29,017,Missouri,Bollinger County,12169,race-ethnicity,Black,NA,NA
29,017,Missouri,Bollinger County,12169,race-ethnicity,Other Races,NA,NA
29,017,Missouri,Bollinger County,12169,race-ethnicity,White,1356.484,1
29,019,Missouri,Boone County,180005,all,All,6325.4072,1
29,019,Missouri,Boone County,180005,race-ethnicity,Black,22951.563,1
29,019,Missouri,Boone County,180005,race-ethnicity,Other Races,127.84454,1
29,019,Missouri,Boone County,180005,race-ethnicity,White,5678.291,1
29,021,Missouri,Buchanan County,88571,all,All,7863.9448,2
29,021,Missouri,Buchanan County,88571,race-ethnicity,Black,12692.746,2
29,021,Missouri,Buchanan County,88571,race-ethnicity,Other Races,1127.0526,2
29,021,Missouri,Buchanan County,88571,race-ethnicity,White,8038.0552,2
29,023,Missouri,Butler County,42639,all,All,7660.7769,1
29,023,Missouri,Butler County,42639,race-ethnicity,Black,NA,NA
29,023,Missouri,Butler County,42639,race-ethnicity,Other Races,NA,NA
29,023,Missouri,Butler County,42639,race-ethnicity,White,6950.7427,1
29,025,Missouri,Caldwell County,9108,all,All,2082.1973,2
29,025,Missouri,Caldwell County,9108,race-ethnicity,Black,NA,NA
29,025,Missouri,Caldwell County,9108,race-ethnicity,Other Races,NA,NA
29,025,Missouri,Caldwell County,9108,race-ethnicity,White,2344.9133,2
29,027,Missouri,Callaway County,44889,all,All,4709.4175,2
29,027,Missouri,Callaway County,44889,race-ethnicity,Black,13408.858,2
29,027,Missouri,Callaway County,44889,race-ethnicity,Other Races,302.72208,2
29,027,Missouri,Callaway County,44889,race-ethnicity,White,4385.4077,2
29,029,Missouri,Camden County,45815,all,All,2331.4583,1
29,029,Missouri,Camden County,45815,race-ethnicity,Black,1725.0183,1
29,029,Missouri,Camden County,45815,race-ethnicity,Other Races,NA,NA
29,029,Missouri,Camden County,45815,race-ethnicity,White,2778.9221,1
29,031,Missouri,Cape Girardeau County,78753,all,All,4813.8403,2
29,031,Missouri,Cape Girardeau County,78753,race-ethnicity,Black,80942.078,2
29,031,Missouri,Cape Girardeau County,78753,race-ethnicity,Other Races,612.26678,2
29,031,Missouri,Cape Girardeau County,78753,race-ethnicity,White,3147.0078,2
29,033,Missouri,Carroll County,8743,all,All,1209.6969,1
29,033,Missouri,Carroll County,8743,race-ethnicity,Black,NA,NA
29,033,Missouri,Carroll County,8743,race-ethnicity,Other Races,NA,NA
29,033,Missouri,Carroll County,8743,race-ethnicity,White,1292.0675,1
29,035,Missouri,Carter County,6054,all,All,1353.2859,1
29,035,Missouri,Carter County,6054,race-ethnicity,Black,NA,NA
29,035,Missouri,Carter County,6054,race-ethnicity,Other Races,NA,NA
29,035,Missouri,Carter County,6054,race-ethnicity,White,1565.1793,1
29,037,Missouri,Cass County,104954,all,All,8322.7275,2
29,037,Missouri,Cass County,104954,race-ethnicity,Black,110732.1,3
29,037,Missouri,Cass County,104954,race-ethnicity,Other Races,168.88849,2
29,037,Missouri,Cass County,104954,race-ethnicity,White,8581.6465,2
29,039,Missouri,Cedar County,14165,all,All,2931.8459,1
29,039,Missouri,Cedar County,14165,race-ethnicity,Black,NA,NA
29,039,Missouri,Cedar County,14165,race-ethnicity,Other Races,NA,NA
29,039,Missouri,Cedar County,14165,race-ethnicity,White,4146.937,1
29,041,Missouri,Chariton County,7451,all,All,236.37756,1
29,041,Missouri,Chariton County,7451,race-ethnicity,Black,NA,NA
29,041,Missouri,Chariton County,7451,race-ethnicity,Other Races,NA,NA
29,041,Missouri,Chariton County,7451,race-ethnicity,White,126.23649,1
29,043,Missouri,Christian County,86983,all,All,2168.5879,1
29,043,Missouri,Christian County,86983,race-ethnicity,Black,5877.1177,1
29,043,Missouri,Christian County,86983,race-ethnicity,Other Races,NA,NA
29,043,Missouri,Christian County,86983,race-ethnicity,White,2264.0691,1
29,045,Missouri,Clark County,6842,all,All,807.60443,1
29,045,Missouri,Clark County,6842,race-ethnicity,Black,NA,NA
29,045,Missouri,Clark County,6842,race-ethnicity,Other Races,NA,NA
29,045,Missouri,Clark County,6842,race-ethnicity,White,931.69727,1
29,047,Missouri,Clay County,246365,all,All,3058.7078,1
29,047,Missouri,Clay County,246365,race-ethnicity,Black,13073.772,1
29,047,Missouri,Clay County,246365,race-ethnicity,Other Races,258.15378,1
29,047,Missouri,Clay County,246365,race-ethnicity,White,3014.6082,1
29,049,Missouri,Clinton County,20470,all,All,4235.5879,1
29,049,Missouri,Clinton County,20470,race-ethnicity,Black,25567.273,1
29,049,Missouri,Clinton County,20470,race-ethnicity,Other Races,NA,NA
29,049,Missouri,Clinton County,20470,race-ethnicity,White,4409.4097,1
29,051,Missouri,Cole County,76796,all,All,10783.349,1
29,051,Missouri,Cole County,76796,race-ethnicity,Black,53653.496,1
29,051,Missouri,Cole County,76796,race-ethnicity,Other Races,706.94861,1
29,051,Missouri,Cole County,76796,race-ethnicity,White,8230.7129,1
29,053,Missouri,Cooper County,17603,all,All,5958.5332,1
29,053,Missouri,Cooper County,17603,race-ethnicity,Black,NA,NA
29,053,Missouri,Cooper County,17603,race-ethnicity,Other Races,NA,NA
29,053,Missouri,Cooper County,17603,race-ethnicity,White,5012.5596,1
29,055,Missouri,Crawford County,23957,all,All,805.92139,2
29,055,Missouri,Crawford County,23957,race-ethnicity,Black,NA,NA
29,055,Missouri,Crawford County,23957,race-ethnicity,Other Races,NA,NA
