year,state,county,state_name,county_name,subgroup,subgroup_type,ratio_living_wage,ratio_living_wage_quality
2021,53,007,Washington,Chelan County,Information Services,industry,0.7098,Strong
2021,53,007,Washington,Chelan County,Professional Services,industry,0.6875,Strong
2021,53,007,Washington,Chelan County,Education and Health,industry,0.8731,Strong
2021,53,007,Washington,Chelan County,Leisure and Other,industry,0.3936,Strong
2021,53,009,Washington,Clallam County,All,all,0.5965,Strong
2021,53,009,Washington,Clallam County,Goods Producing,industry,0.6633,Strong
2021,53,009,Washington,Clallam County,Public Administration,industry,0.8357,Strong
2021,53,009,Washington,Clallam County,"Trade, Transit, Utilities",industry,0.4733,Strong
2021,53,009,Washington,Clallam County,Information Services,industry,0.6367,Weak
2021,53,009,Washington,Clallam County,Professional Services,industry,0.6905,Strong
2021,53,009,Washington,Clallam County,Education and Health,industry,0.4979,Strong
2021,53,009,Washington,Clallam County,Leisure and Other,industry,0.3569,Strong
2021,53,011,Washington,Clark County,All,all,0.7354,Strong
2021,53,011,Washington,Clark County,Goods Producing,industry,0.7754,Strong
2021,53,011,Washington,Clark County,Public Administration,industry,0.8822,Strong
2021,53,011,Washington,Clark County,"Trade, Transit, Utilities",industry,0.6353,Strong
2021,53,011,Washington,Clark County,Information Services,industry,1.157,Strong
2021,53,011,Washington,Clark County,Professional Services,industry,1.0283,Strong
2021,53,011,Washington,Clark County,Education and Health,industry,0.6736,Strong
2021,53,011,Washington,Clark County,Leisure and Other,industry,0.418,Strong
2021,53,013,Washington,Columbia County,All,all,0.7001,Strong
2021,53,013,Washington,Columbia County,Goods Producing,industry,0.7422,Strong
2021,53,013,Washington,Columbia County,Public Administration,industry,0.8474,Weak
2021,53,013,Washington,Columbia County,"Trade, Transit, Utilities",industry,1.1037,Strong
2021,53,013,Washington,Columbia County,Information Services,industry,0.2892,Weak
2021,53,013,Washington,Columbia County,Professional Services,industry,0.6587,Weak
2021,53,013,Washington,Columbia County,Education and Health,industry,0.3563,Strong
2021,53,013,Washington,Columbia County,Leisure and Other,industry,0.3228,Strong
2021,53,015,Washington,Cowlitz County,All,all,0.7342,Strong
2021,53,015,Washington,Cowlitz County,Goods Producing,industry,0.921,Strong
2021,53,015,Washington,Cowlitz County,Public Administration,industry,0.8286,Strong
2021,53,015,Washington,Cowlitz County,"Trade, Transit, Utilities",industry,0.7329,Strong
2021,53,015,Washington,Cowlitz County,Information Services,industry,0.709,Strong
2021,53,015,Washington,Cowlitz County,Professional Services,industry,0.7436,Strong
2021,53,015,Washington,Cowlitz County,Education and Health,industry,0.669,Strong
2021,53,015,Washington,Cowlitz County,Leisure and Other,industry,0.36,Strong
2021,53,017,Washington,Douglas County,All,all,0.5741,Strong
2021,53,017,Washington,Douglas County,Goods Producing,industry,0.505,Strong
2021,53,017,Washington,Douglas County,Public Administration,industry,0.9479,Strong
2021,53,017,Washington,Douglas County,"Trade, Transit, Utilities",industry,0.5601,Strong
2021,53,017,Washington,Douglas County,Information Services,industry,0.7314,Weak
2021,53,017,Washington,Douglas County,Professional Services,industry,0.578,Strong
2021,53,017,Washington,Douglas County,Education and Health,industry,0.4838,Strong
2021,53,017,Washington,Douglas County,Leisure and Other,industry,0.3766,Strong
2021,53,019,Washington,Ferry County,All,all,0.6633,Strong
2021,53,019,Washington,Ferry County,Goods Producing,industry,0.8974,Strong
2021,53,019,Washington,Ferry County,Public Administration,industry,0.8553,Strong
2021,53,019,Washington,Ferry County,"Trade, Transit, Utilities",industry,0.3493,Strong
2021,53,019,Washington,Ferry County,Information Services,industry,NA,NA
2021,53,019,Washington,Ferry County,Professional Services,industry,0.5749,Strong
2021,53,019,Washington,Ferry County,Education and Health,industry,NA,NA
2021,53,019,Washington,Ferry County,Leisure and Other,industry,0.3673,Strong
2021,53,021,Washington,Franklin County,All,all,0.619,Strong
2021,53,021,Washington,Franklin County,Goods Producing,industry,0.5704,Strong
2021,53,021,Washington,Franklin County,Public Administration,industry,0.8743,Strong
2021,53,021,Washington,Franklin County,"Trade, Transit, Utilities",industry,0.6527,Strong
2021,53,021,Washington,Franklin County,Information Services,industry,1.352,Weak
2021,53,021,Washington,Franklin County,Professional Services,industry,0.6951,Strong
2021,53,021,Washington,Franklin County,Education and Health,industry,0.562,Strong
2021,53,021,Washington,Franklin County,Leisure and Other,industry,0.4154,Strong
2021,53,023,Washington,Garfield County,All,all,0.754,Strong
2021,53,023,Washington,Garfield County,Goods Producing,industry,NA,NA
2021,53,023,Washington,Garfield County,Public Administration,industry,NA,NA
2021,53,023,Washington,Garfield County,"Trade, Transit, Utilities",industry,0.6213,Weak
2021,53,023,Washington,Garfield County,Information Services,industry,NA,NA
2021,53,023,Washington,Garfield County,Professional Services,industry,NA,NA
2021,53,023,Washington,Garfield County,Education and Health,industry,NA,NA
2021,53,023,Washington,Garfield County,Leisure and Other,industry,NA,NA
2021,53,025,Washington,Grant County,All,all,0.7119,Strong
2021,53,025,Washington,Grant County,Goods Producing,industry,0.6121,Strong
2021,53,025,Washington,Grant County,Public Administration,industry,0.9911,Strong
2021,53,025,Washington,Grant County,"Trade, Transit, Utilities",industry,0.6489,Strong
2021,53,025,Washington,Grant County,Information Services,industry,2.1066,Strong
2021,53,025,Washington,Grant County,Professional Services,industry,0.9599,Strong
2021,53,025,Washington,Grant County,Education and Health,industry,0.5909,Strong
2021,53,025,Washington,Grant County,Leisure and Other,industry,0.3591,Strong
2021,53,027,Washington,Grays Harbor County,All,all,0.6737,Strong
2021,53,027,Washington,Grays Harbor County,Goods Producing,industry,0.8006,Strong
2021,53,027,Washington,Grays Harbor County,Public Administration,industry,0.8319,Strong
2021,53,027,Washington,Grays Harbor County,"Trade, Transit, Utilities",industry,0.592,Strong
2021,53,027,Washington,Grays Harbor County,Information Services,industry,0.9683,Weak
2021,53,027,Washington,Grays Harbor County,Professional Services,industry,0.6963,Strong
2021,53,027,Washington,Grays Harbor County,Education and Health,industry,0.5755,Strong
2021,53,027,Washington,Grays Harbor County,Leisure and Other,industry,0.363,Strong
2021,53,029,Washington,Island County,All,all,0.6024,Strong
2021,53,029,Washington,Island County,Goods Producing,industry,0.6327,Strong
2021,53,029,Washington,Island County,Public Administration,industry,0.7183,Strong
2021,53,029,Washington,Island County,"Trade, Transit, Utilities",industry,0.5013,Strong
2021,53,029,Washington,Island County,Information Services,industry,0.8824,Strong
2021,53,029,Washington,Island County,Professional Services,industry,0.8113,Strong
2021,53,029,Washington,Island County,Education and Health,industry,0.457,Strong
2021,53,029,Washington,Island County,Leisure and Other,industry,0.3966,Strong
2021,53,031,Washington,Jefferson County,All,all,0.5942,Strong
2021,53,031,Washington,Jefferson County,Goods Producing,industry,0.6463,Strong
2021,53,031,Washington,Jefferson County,Public Administration,industry,0.8082,Strong
2021,53,031,Washington,Jefferson County,"Trade, Transit, Utilities",industry,0.4577,Strong
2021,53,031,Washington,Jefferson County,Information Services,industry,0.6399,Strong
2021,53,031,Washington,Jefferson County,Professional Services,industry,0.6494,Strong
2021,53,031,Washington,Jefferson County,Education and Health,industry,0.3993,Strong
2021,53,031,Washington,Jefferson County,Leisure and Other,industry,0.3895,Strong
2021,53,033,Washington,King County,All,all,1.1601,Strong
2021,53,033,Washington,King County,Goods Producing,industry,0.929,Strong
2021,53,033,Washington,King County,Public Administration,industry,0.887,Strong
2021,53,033,Washington,King County,"Trade, Transit, Utilities",industry,1.1669,Strong
2021,53,033,Washington,King County,Information Services,industry,2.9804,Strong
2021,53,033,Washington,King County,Professional Services,industry,1.2848,Strong
2021,53,033,Washington,King County,Education and Health,industry,0.6488,Strong
2021,53,033,Washington,King County,Leisure and Other,industry,0.511,Strong
2021,53,035,Washington,Kitsap County,All,all,0.7082,Strong
2021,53,035,Washington,Kitsap County,Goods Producing,industry,0.7142,Strong
2021,53,035,Washington,Kitsap County,Public Administration,industry,0.8317,Strong
2021,53,035,Washington,Kitsap County,"Trade, Transit, Utilities",industry,0.5,Strong
2021,53,035,Washington,Kitsap County,Information Services,industry,1.0346,Strong
2021,53,035,Washington,Kitsap County,Professional Services,industry,0.8476,Strong
2021,53,035,Washington,Kitsap County,Education and Health,industry,0.5943,Strong
2021,53,035,Washington,Kitsap County,Leisure and Other,industry,0.3607,Strong
2021,53,037,Washington,Kittitas County,All,all,0.6082,Strong
2021,53,037,Washington,Kittitas County,Goods Producing,industry,0.6572,Strong
2021,53,037,Washington,Kittitas County,Public Administration,industry,0.8931,Strong
2021,53,037,Washington,Kittitas County,"Trade, Transit, Utilities",industry,0.5284,Strong
2021,53,037,Washington,Kittitas County,Information Services,industry,0.8625,Weak
2021,53,037,Washington,Kittitas County,Professional Services,industry,0.6484,Strong
2021,53,037,Washington,Kittitas County,Education and Health,industry,0.4767,Strong
2021,53,037,Washington,Kittitas County,Leisure and Other,industry,0.3705,Strong
2021,53,039,Washington,Klickitat County,All,all,0.6809,Strong
2021,53,039,Washington,Klickitat County,Goods Producing,industry,0.7453,Strong
2021,53,039,Washington,Klickitat County,Public Administration,industry,0.7286,Strong
2021,53,039,Washington,Klickitat County,"Trade, Transit, Utilities",industry,0.5691,Strong
2021,53,039,Washington,Klickitat County,Information Services,industry,1.7091,Weak
2021,53,039,Washington,Klickitat County,Professional Services,industry,0.6934,Strong
2021,53,039,Washington,Klickitat County,Education and Health,industry,0.4629,Strong
2021,53,039,Washington,Klickitat County,Leisure and Other,industry,0.4932,Strong
2021,53,041,Washington,Lewis County,All,all,0.6539,Strong
2021,53,041,Washington,Lewis County,Goods Producing,industry,0.7654,Strong
2021,53,041,Washington,Lewis County,Public Administration,industry,0.8113,Strong
2021,53,041,Washington,Lewis County,"Trade, Transit, Utilities",industry,0.6265,Strong
2021,53,041,Washington,Lewis County,Information Services,industry,0.6766,Strong
2021,53,041,Washington,Lewis County,Professional Services,industry,0.6809,Strong
2021,53,041,Washington,Lewis County,Education and Health,industry,0.6793,Strong
2021,53,041,Washington,Lewis County,Leisure and Other,industry,0.3587,Strong
2021,53,043,Washington,Lincoln County,All,all,0.591,Strong
2021,53,043,Washington,Lincoln County,Goods Producing,industry,0.6034,Strong
2021,53,043,Washington,Lincoln County,Public Administration,industry,0.7027,Strong
2021,53,043,Washington,Lincoln County,"Trade, Transit, Utilities",industry,0.6269,Strong
2021,53,043,Washington,Lincoln County,Information Services,industry,0.4513,Weak
2021,53,043,Washington,Lincoln County,Professional Services,industry,0.5899,Strong
2021,53,043,Washington,Lincoln County,Education and Health,industry,0.3255,Strong
2021,53,043,Washington,Lincoln County,Leisure and Other,industry,0.3,Strong
2021,53,045,Washington,Mason County,All,all,0.6452,Strong
2021,53,045,Washington,Mason County,Goods Producing,industry,0.6096,Strong
2021,53,045,Washington,Mason County,Public Administration,industry,0.8447,Strong
2021,53,045,Washington,Mason County,"Trade, Transit, Utilities",industry,0.5438,Strong
2021,53,045,Washington,Mason County,Information Services,industry,0.5719,Weak
2021,53,045,Washington,Mason County,Professional Services,industry,0.7726,Strong
2021,53,045,Washington,Mason County,Education and Health,industry,0.4747,Strong
2021,53,045,Washington,Mason County,Leisure and Other,industry,0.3856,Strong
2021,53,047,Washington,Okanogan County,All,all,0.5758,Strong
2021,53,047,Washington,Okanogan County,Goods Producing,industry,0.4418,Strong
2021,53,047,Washington,Okanogan County,Public Administration,industry,0.902,Strong
2021,53,047,Washington,Okanogan County,"Trade, Transit, Utilities",industry,0.5081,Strong
2021,53,047,Washington,Okanogan County,Information Services,industry,0.8093,Weak
2021,53,047,Washington,Okanogan County,Professional Services,industry,0.6645,Strong
2021,53,047,Washington,Okanogan County,Education and Health,industry,0.6018,Strong
2021,53,047,Washington,Okanogan County,Leisure and Other,industry,0.3412,Strong
2021,53,049,Washington,Pacific County,All,all,0.57,Strong
2021,53,049,Washington,Pacific County,Goods Producing,industry,0.6084,Strong
2021,53,049,Washington,Pacific County,Public Administration,industry,0.773,Strong
2021,53,049,Washington,Pacific County,"Trade, Transit, Utilities",industry,0.4352,Strong
2021,53,049,Washington,Pacific County,Information Services,industry,0.5819,Weak
2021,53,049,Washington,Pacific County,Professional Services,industry,0.5993,Strong
2021,53,049,Washington,Pacific County,Education and Health,industry,0.4806,Strong
2021,53,049,Washington,Pacific County,Leisure and Other,industry,0.3566,Strong
2021,53,051,Washington,Pend Oreille County,All,all,0.6665,Strong
2021,53,051,Washington,Pend Oreille County,Goods Producing,industry,0.7265,Strong
2021,53,051,Washington,Pend Oreille County,Public Administration,industry,0.8374,Strong
2021,53,051,Washington,Pend Oreille County,"Trade, Transit, Utilities",industry,0.4108,Strong
2021,53,051,Washington,Pend Oreille County,Information Services,industry,0.5862,Weak
2021,53,051,Washington,Pend Oreille County,Professional Services,industry,0.6999,Strong
2021,53,051,Washington,Pend Oreille County,Education and Health,industry,0.3751,Strong
2021,53,051,Washington,Pend Oreille County,Leisure and Other,industry,0.2604,Strong
2021,53,053,Washington,Pierce County,All,all,0.6958,Strong
2021,53,053,Washington,Pierce County,Goods Producing,industry,0.7887,Strong
2021,53,053,Washington,Pierce County,Public Administration,industry,NA,NA
2021,53,053,Washington,Pierce County,"Trade, Transit, Utilities",industry,0.6117,Strong
2021,53,053,Washington,Pierce County,Information Services,industry,0.9273,Strong
2021,53,053,Washington,Pierce County,Professional Services,industry,0.8545,Strong
2021,53,053,Washington,Pierce County,Education and Health,industry,0.7094,Strong
2021,53,053,Washington,Pierce County,Leisure and Other,industry,0.3997,Strong
2021,53,055,Washington,San Juan County,All,all,0.5291,Strong
2021,53,055,Washington,San Juan County,Goods Producing,industry,0.5214,Strong
2021,53,055,Washington,San Juan County,Public Administration,industry,0.6649,Strong
2021,53,055,Washington,San Juan County,"Trade, Transit, Utilities",industry,0.4667,Strong
2021,53,055,Washington,San Juan County,Information Services,industry,1.0719,Weak
2021,53,055,Washington,San Juan County,Professional Services,industry,0.5944,Strong
2021,53,055,Washington,San Juan County,Education and Health,industry,0.4869,Strong
2021,53,055,Washington,San Juan County,Leisure and Other,industry,0.4166,Strong
2021,53,057,Washington,Skagit County,All,all,0.6773,Strong
2021,53,057,Washington,Skagit County,Goods Producing,industry,0.7911,Strong
2021,53,057,Washington,Skagit County,Public Administration,industry,0.787,Strong
2021,53,057,Washington,Skagit County,"Trade, Transit, Utilities",industry,0.577,Strong
2021,53,057,Washington,Skagit County,Information Services,industry,0.8901,Strong
2021,53,057,Washington,Skagit County,Professional Services,industry,0.8535,Strong
2021,53,057,Washington,Skagit County,Education and Health,industry,0.5358,Strong
2021,53,057,Washington,Skagit County,Leisure and Other,industry,0.3925,Strong
2021,53,059,Washington,Skamania County,All,all,0.5449,Strong
2021,53,059,Washington,Skamania County,Goods Producing,industry,0.5661,Strong
2021,53,059,Washington,Skamania County,Public Administration,industry,0.7379,Strong
2021,53,059,Washington,Skamania County,"Trade, Transit, Utilities",industry,0.4691,Strong
2021,53,059,Washington,Skamania County,Information Services,industry,1.4666,Weak
2021,53,059,Washington,Skamania County,Professional Services,industry,0.7746,Strong
2021,53,059,Washington,Skamania County,Education and Health,industry,0.3192,Strong
2021,53,059,Washington,Skamania County,Leisure and Other,industry,0.3541,Strong
2021,53,061,Washington,Snohomish County,All,all,0.7012,Strong
2021,53,061,Washington,Snohomish County,Goods Producing,industry,0.8981,Strong
2021,53,061,Washington,Snohomish County,Public Administration,industry,0.769,Strong
2021,53,061,Washington,Snohomish County,"Trade, Transit, Utilities",industry,0.5308,Strong
2021,53,061,Washington,Snohomish County,Information Services,industry,1.2801,Strong
2021,53,061,Washington,Snohomish County,Professional Services,industry,0.8627,Strong
2021,53,061,Washington,Snohomish County,Education and Health,industry,0.5751,Strong
2021,53,061,Washington,Snohomish County,Leisure and Other,industry,0.3575,Strong
2021,53,063,Washington,Spokane County,All,all,0.7233,Strong
2021,53,063,Washington,Spokane County,Goods Producing,industry,0.7582,Strong
2021,53,063,Washington,Spokane County,Public Administration,industry,0.8956,Strong
2021,53,063,Washington,Spokane County,"Trade, Transit, Utilities",industry,0.6102,Strong
2021,53,063,Washington,Spokane County,Information Services,industry,0.9265,Strong
2021,53,063,Washington,Spokane County,Professional Services,industry,0.9873,Strong
2021,53,063,Washington,Spokane County,Education and Health,industry,0.7154,Strong
2021,53,063,Washington,Spokane County,Leisure and Other,industry,0.4123,Strong
2021,53,065,Washington,Stevens County,All,all,0.6154,Strong
2021,53,065,Washington,Stevens County,Goods Producing,industry,0.703,Strong
2021,53,065,Washington,Stevens County,Public Administration,industry,0.8375,Strong
2021,53,065,Washington,Stevens County,"Trade, Transit, Utilities",industry,0.5355,Strong
2021,53,065,Washington,Stevens County,Information Services,industry,0.5579,Weak
2021,53,065,Washington,Stevens County,Professional Services,industry,0.6704,Strong
2021,53,065,Washington,Stevens County,Education and Health,industry,0.6182,Strong
2021,53,065,Washington,Stevens County,Leisure and Other,industry,0.4026,Strong
2021,53,067,Washington,Thurston County,All,all,0.7474,Strong
2021,53,067,Washington,Thurston County,Goods Producing,industry,0.7624,Strong
2021,53,067,Washington,Thurston County,Public Administration,industry,0.9084,Strong
2021,53,067,Washington,Thurston County,"Trade, Transit, Utilities",industry,0.613,Strong
2021,53,067,Washington,Thurston County,Information Services,industry,1.2484,Strong
2021,53,067,Washington,Thurston County,Professional Services,industry,0.8947,Strong
2021,53,067,Washington,Thurston County,Education and Health,industry,0.6905,Strong
2021,53,067,Washington,Thurston County,Leisure and Other,industry,0.4794,Strong
2021,53,069,Washington,Wahkiakum County,All,all,0.5479,Strong
2021,53,069,Washington,Wahkiakum County,Goods Producing,industry,0.6341,Strong
2021,53,069,Washington,Wahkiakum County,Public Administration,industry,NA,NA
2021,53,069,Washington,Wahkiakum County,"Trade, Transit, Utilities",industry,0.3488,Weak
2021,53,069,Washington,Wahkiakum County,Information Services,industry,0.699,Weak
2021,53,069,Washington,Wahkiakum County,Professional Services,industry,NA,NA
2021,53,069,Washington,Wahkiakum County,Education and Health,industry,0.3618,Weak
2021,53,069,Washington,Wahkiakum County,Leisure and Other,industry,NA,NA
2021,53,071,Washington,Walla Walla County,All,all,0.6194,Strong
2021,53,071,Washington,Walla Walla County,Goods Producing,industry,0.6316,Strong
2021,53,071,Washington,Walla Walla County,Public Administration,industry,0.7336,Strong
2021,53,071,Washington,Walla Walla County,"Trade, Transit, Utilities",industry,0.5246,Strong
2021,53,071,Washington,Walla Walla County,Information Services,industry,0.6367,Weak
2021,53,071,Washington,Walla Walla County,Professional Services,industry,0.6995,Strong
2021,53,071,Washington,Walla Walla County,Education and Health,industry,0.6751,Strong
2021,53,071,Washington,Walla Walla County,Leisure and Other,industry,0.3619,Strong
2021,53,073,Washington,Whatcom County,All,all,0.6495,Strong
2021,53,073,Washington,Whatcom County,Goods Producing,industry,0.7426,Strong
2021,53,073,Washington,Whatcom County,Public Administration,industry,0.9513,Strong
2021,53,073,Washington,Whatcom County,"Trade, Transit, Utilities",industry,0.5371,Strong
2021,53,073,Washington,Whatcom County,Information Services,industry,0.9625,Strong
2021,53,073,Washington,Whatcom County,Professional Services,industry,0.8192,Strong
2021,53,073,Washington,Whatcom County,Education and Health,industry,0.6224,Strong
2021,53,073,Washington,Whatcom County,Leisure and Other,industry,0.3848,Strong
2021,53,075,Washington,Whitman County,All,all,0.7446,Strong
2021,53,075,Washington,Whitman County,Goods Producing,industry,NA,NA
2021,53,075,Washington,Whitman County,Public Administration,industry,NA,NA
2021,53,075,Washington,Whitman County,"Trade, Transit, Utilities",industry,0.5737,Strong
2021,53,075,Washington,Whitman County,Information Services,industry,0.8118,Weak
2021,53,075,Washington,Whitman County,Professional Services,industry,0.7676,Strong
2021,53,075,Washington,Whitman County,Education and Health,industry,0.5915,Strong
2021,53,075,Washington,Whitman County,Leisure and Other,industry,0.3373,Strong
2021,53,077,Washington,Yakima County,All,all,0.5942,Strong
2021,53,077,Washington,Yakima County,Goods Producing,industry,0.5352,Strong
2021,53,077,Washington,Yakima County,Public Administration,industry,0.8385,Strong
2021,53,077,Washington,Yakima County,"Trade, Transit, Utilities",industry,0.5847,Strong
2021,53,077,Washington,Yakima County,Information Services,industry,0.628,Strong
2021,53,077,Washington,Yakima County,Professional Services,industry,0.7869,Strong
2021,53,077,Washington,Yakima County,Education and Health,industry,0.643,Strong
2021,53,077,Washington,Yakima County,Leisure and Other,industry,0.3848,Strong
2021,54,001,West Virginia,Barbour County,All,all,0.5805,Strong
2021,54,001,West Virginia,Barbour County,Goods Producing,industry,1.0534,Strong
2021,54,001,West Virginia,Barbour County,Public Administration,industry,0.5714,Strong
2021,54,001,West Virginia,Barbour County,"Trade, Transit, Utilities",industry,0.439,Strong
2021,54,001,West Virginia,Barbour County,Information Services,industry,NA,NA
2021,54,001,West Virginia,Barbour County,Professional Services,industry,0.5479,Strong
2021,54,001,West Virginia,Barbour County,Education and Health,industry,0.4024,Strong
2021,54,001,West Virginia,Barbour County,Leisure and Other,industry,NA,NA
2021,54,003,West Virginia,Berkeley County,All,all,0.5628,Strong
2021,54,003,West Virginia,Berkeley County,Goods Producing,industry,0.6916,Strong
2021,54,003,West Virginia,Berkeley County,Public Administration,industry,0.6789,Strong
2021,54,003,West Virginia,Berkeley County,"Trade, Transit, Utilities",industry,0.4187,Strong
2021,54,003,West Virginia,Berkeley County,Information Services,industry,0.6852,Strong
2021,54,003,West Virginia,Berkeley County,Professional Services,industry,0.6828,Strong
2021,54,003,West Virginia,Berkeley County,Education and Health,industry,0.6014,Strong
2021,54,003,West Virginia,Berkeley County,Leisure and Other,industry,0.3142,Strong
2021,54,005,West Virginia,Boone County,All,all,0.589,Strong
2021,54,005,West Virginia,Boone County,Goods Producing,industry,0.9868,Strong
2021,54,005,West Virginia,Boone County,Public Administration,industry,0.6416,Strong
2021,54,005,West Virginia,Boone County,"Trade, Transit, Utilities",industry,0.5414,Strong
2021,54,005,West Virginia,Boone County,Information Services,industry,NA,NA
2021,54,005,West Virginia,Boone County,Professional Services,industry,NA,NA
2021,54,005,West Virginia,Boone County,Education and Health,industry,0.3431,Strong
2021,54,005,West Virginia,Boone County,Leisure and Other,industry,0.2573,Strong
2021,54,007,West Virginia,Braxton County,All,all,0.495,Strong
2021,54,007,West Virginia,Braxton County,Goods Producing,industry,0.6898,Strong
2021,54,007,West Virginia,Braxton County,Public Administration,industry,0.544,Strong
2021,54,007,West Virginia,Braxton County,"Trade, Transit, Utilities",industry,0.5062,Strong
2021,54,007,West Virginia,Braxton County,Information Services,industry,0.6566,Weak
2021,54,007,West Virginia,Braxton County,Professional Services,industry,0.54,Strong
2021,54,007,West Virginia,Braxton County,Education and Health,industry,0.487,Strong
2021,54,007,West Virginia,Braxton County,Leisure and Other,industry,0.375,Strong
2021,54,009,West Virginia,Brooke County,All,all,0.5552,Strong
2021,54,009,West Virginia,Brooke County,Goods Producing,industry,0.8012,Strong
2021,54,009,West Virginia,Brooke County,Public Administration,industry,0.5253,Strong
2021,54,009,West Virginia,Brooke County,"Trade, Transit, Utilities",industry,0.4406,Strong
2021,54,009,West Virginia,Brooke County,Information Services,industry,NA,NA
2021,54,009,West Virginia,Brooke County,Professional Services,industry,NA,NA
2021,54,009,West Virginia,Brooke County,Education and Health,industry,0.637,Strong
2021,54,009,West Virginia,Brooke County,Leisure and Other,industry,NA,NA
2021,54,011,West Virginia,Cabell County,All,all,0.607,Strong
2021,54,011,West Virginia,Cabell County,Goods Producing,industry,0.7727,Strong
2021,54,011,West Virginia,Cabell County,Public Administration,industry,0.7451,Strong
2021,54,011,West Virginia,Cabell County,"Trade, Transit, Utilities",industry,0.4918,Strong
2021,54,011,West Virginia,Cabell County,Information Services,industry,NA,NA
2021,54,011,West Virginia,Cabell County,Professional Services,industry,0.6527,Strong
2021,54,011,West Virginia,Cabell County,Education and Health,industry,0.7345,Strong
2021,54,011,West Virginia,Cabell County,Leisure and Other,industry,0.3446,Strong
2021,54,013,West Virginia,Calhoun County,All,all,0.6561,Strong
2021,54,013,West Virginia,Calhoun County,Goods Producing,industry,1.0311,Strong
2021,54,013,West Virginia,Calhoun County,Public Administration,industry,0.5505,Weak
2021,54,013,West Virginia,Calhoun County,"Trade, Transit, Utilities",industry,0.3365,Weak
2021,54,013,West Virginia,Calhoun County,Information Services,industry,NA,NA
2021,54,013,West Virginia,Calhoun County,Professional Services,industry,0.6565,Weak
2021,54,013,West Virginia,Calhoun County,Education and Health,industry,0.6582,Weak
2021,54,013,West Virginia,Calhoun County,Leisure and Other,industry,NA,NA
2021,54,015,West Virginia,Clay County,All,all,0.4278,Strong
2021,54,015,West Virginia,Clay County,Goods Producing,industry,0.5713,Weak
2021,54,015,West Virginia,Clay County,Public Administration,industry,0.4981,Strong
2021,54,015,West Virginia,Clay County,"Trade, Transit, Utilities",industry,0.3638,Weak
2021,54,015,West Virginia,Clay County,Information Services,industry,0.9134,Weak
2021,54,015,West Virginia,Clay County,Professional Services,industry,NA,NA
2021,54,015,West Virginia,Clay County,Education and Health,industry,0.3264,Strong
2021,54,015,West Virginia,Clay County,Leisure and Other,industry,0.3737,Weak
2021,54,017,West Virginia,Doddridge County,All,all,0.6704,Strong
2021,54,017,West Virginia,Doddridge County,Goods Producing,industry,0.9154,Weak
2021,54,017,West Virginia,Doddridge County,Public Administration,industry,0.5576,Weak
2021,54,017,West Virginia,Doddridge County,"Trade, Transit, Utilities",industry,0.839,Weak
2021,54,017,West Virginia,Doddridge County,Information Services,industry,0.4149,Weak
2021,54,017,West Virginia,Doddridge County,Professional Services,industry,0.5548,Weak
2021,54,017,West Virginia,Doddridge County,Education and Health,industry,0.4064,Weak
2021,54,017,West Virginia,Doddridge County,Leisure and Other,industry,0.2735,Weak
2021,54,019,West Virginia,Fayette County,All,all,0.5215,Strong
2021,54,019,West Virginia,Fayette County,Goods Producing,industry,0.8031,Strong
2021,54,019,West Virginia,Fayette County,Public Administration,industry,0.6414,Strong
2021,54,019,West Virginia,Fayette County,"Trade, Transit, Utilities",industry,0.5122,Strong
2021,54,019,West Virginia,Fayette County,Information Services,industry,0.7613,Weak
2021,54,019,West Virginia,Fayette County,Professional Services,industry,NA,NA
2021,54,019,West Virginia,Fayette County,Education and Health,industry,0.548,Strong
2021,54,019,West Virginia,Fayette County,Leisure and Other,industry,0.3621,Strong
2021,54,021,West Virginia,Gilmer County,All,all,0.5785,Strong
2021,54,021,West Virginia,Gilmer County,Goods Producing,industry,0.596,Weak
2021,54,021,West Virginia,Gilmer County,Public Administration,industry,0.6997,Strong
2021,54,021,West Virginia,Gilmer County,"Trade, Transit, Utilities",industry,0.4414,Strong
2021,54,021,West Virginia,Gilmer County,Information Services,industry,0.5463,Weak
2021,54,021,West Virginia,Gilmer County,Professional Services,industry,0.3917,Weak
2021,54,021,West Virginia,Gilmer County,Education and Health,industry,0.4568,Weak
2021,54,021,West Virginia,Gilmer County,Leisure and Other,industry,0.2571,Weak
2021,54,023,West Virginia,Grant County,All,all,0.5844,Strong
2021,54,023,West Virginia,Grant County,Goods Producing,industry,0.7593,Strong
2021,54,023,West Virginia,Grant County,Public Administration,industry,0.6672,Strong
2021,54,023,West Virginia,Grant County,"Trade, Transit, Utilities",industry,0.7004,Strong
2021,54,023,West Virginia,Grant County,Information Services,industry,NA,NA
2021,54,023,West Virginia,Grant County,Professional Services,industry,0.7096,Strong
2021,54,023,West Virginia,Grant County,Education and Health,industry,0.4552,Strong
2021,54,023,West Virginia,Grant County,Leisure and Other,industry,NA,NA
2021,54,025,West Virginia,Greenbrier County,All,all,0.5098,Strong
2021,54,025,West Virginia,Greenbrier County,Goods Producing,industry,0.5925,Strong
2021,54,025,West Virginia,Greenbrier County,Public Administration,industry,0.6287,Strong
2021,54,025,West Virginia,Greenbrier County,"Trade, Transit, Utilities",industry,0.4607,Strong
2021,54,025,West Virginia,Greenbrier County,Information Services,industry,0.5518,Weak
2021,54,025,West Virginia,Greenbrier County,Professional Services,industry,0.5153,Strong
