year,state,county,subgroup_type,subgroup,share_poverty_exposure,share_poverty_exposure_quality,state_name,county_name
2021,19,091,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Humboldt County
2021,19,093,all,All,0,1,Iowa,Ida County
2021,19,093,race-ethnicity,Black,NA,NA,Iowa,Ida County
2021,19,093,race-ethnicity,Hispanic,0,2,Iowa,Ida County
2021,19,093,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Ida County
2021,19,093,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Ida County
2021,19,095,all,All,0,1,Iowa,Iowa County
2021,19,095,race-ethnicity,Black,NA,NA,Iowa,Iowa County
2021,19,095,race-ethnicity,Hispanic,0,3,Iowa,Iowa County
2021,19,095,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Iowa County
2021,19,095,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Iowa County
2021,19,097,all,All,0,1,Iowa,Jackson County
2021,19,097,race-ethnicity,Black,0,3,Iowa,Jackson County
2021,19,097,race-ethnicity,Hispanic,0,3,Iowa,Jackson County
2021,19,097,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Jackson County
2021,19,097,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Jackson County
2021,19,099,all,All,0.00221238938053097,1,Iowa,Jasper County
2021,19,099,race-ethnicity,Black,0.015625,3,Iowa,Jasper County
2021,19,099,race-ethnicity,Hispanic,NA,NA,Iowa,Jasper County
2021,19,099,race-ethnicity,Other Races and Ethnicities,0,2,Iowa,Jasper County
2021,19,099,race-ethnicity,"White, Non-Hispanic",0.00220588235294117,1,Iowa,Jasper County
2021,19,101,all,All,0,1,Iowa,Jefferson County
2021,19,101,race-ethnicity,Black,0,3,Iowa,Jefferson County
2021,19,101,race-ethnicity,Hispanic,0,3,Iowa,Jefferson County
2021,19,101,race-ethnicity,Other Races and Ethnicities,0,2,Iowa,Jefferson County
2021,19,101,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Jefferson County
2021,19,103,all,All,0.3973452425257412,1,Iowa,Johnson County
2021,19,103,race-ethnicity,Black,0.4443474465298996,1,Iowa,Johnson County
2021,19,103,race-ethnicity,Hispanic,0.11299153807864608,1,Iowa,Johnson County
2021,19,103,race-ethnicity,Other Races and Ethnicities,0.3274891774891775,1,Iowa,Johnson County
2021,19,103,race-ethnicity,"White, Non-Hispanic",0.4271553570335923,1,Iowa,Johnson County
2021,19,105,all,All,0,1,Iowa,Jones County
2021,19,105,race-ethnicity,Black,NA,NA,Iowa,Jones County
2021,19,105,race-ethnicity,Hispanic,0,3,Iowa,Jones County
2021,19,105,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Jones County
2021,19,105,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Jones County
2021,19,107,all,All,0,1,Iowa,Keokuk County
2021,19,107,race-ethnicity,Black,NA,NA,Iowa,Keokuk County
2021,19,107,race-ethnicity,Hispanic,0,2,Iowa,Keokuk County
2021,19,107,race-ethnicity,Other Races and Ethnicities,0,2,Iowa,Keokuk County
2021,19,107,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Keokuk County
2021,19,109,all,All,0,1,Iowa,Kossuth County
2021,19,109,race-ethnicity,Black,NA,NA,Iowa,Kossuth County
2021,19,109,race-ethnicity,Hispanic,0,2,Iowa,Kossuth County
2021,19,109,race-ethnicity,Other Races and Ethnicities,0,2,Iowa,Kossuth County
2021,19,109,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Kossuth County
2021,19,111,all,All,0,1,Iowa,Lee County
2021,19,111,race-ethnicity,Black,0,2,Iowa,Lee County
2021,19,111,race-ethnicity,Hispanic,0,3,Iowa,Lee County
2021,19,111,race-ethnicity,Other Races and Ethnicities,0,2,Iowa,Lee County
2021,19,111,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Lee County
2021,19,113,all,All,0.03123538763677172,1,Iowa,Linn County
2021,19,113,race-ethnicity,Black,0.05774569683509161,1,Iowa,Linn County
2021,19,113,race-ethnicity,Hispanic,0.08661417322834646,2,Iowa,Linn County
2021,19,113,race-ethnicity,Other Races and Ethnicities,0.06675307841866494,1,Iowa,Linn County
2021,19,113,race-ethnicity,"White, Non-Hispanic",0.01642897091722595,1,Iowa,Linn County
2021,19,115,all,All,0,1,Iowa,Louisa County
2021,19,115,race-ethnicity,Black,0,3,Iowa,Louisa County
2021,19,115,race-ethnicity,Hispanic,0,2,Iowa,Louisa County
2021,19,115,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Louisa County
2021,19,115,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Louisa County
2021,19,117,all,All,0,1,Iowa,Lucas County
2021,19,117,race-ethnicity,Black,NA,NA,Iowa,Lucas County
2021,19,117,race-ethnicity,Hispanic,0,3,Iowa,Lucas County
2021,19,117,race-ethnicity,Other Races and Ethnicities,NA,NA,Iowa,Lucas County
2021,19,117,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Lucas County
2021,19,119,all,All,0,1,Iowa,Lyon County
2021,19,119,race-ethnicity,Black,NA,NA,Iowa,Lyon County
2021,19,119,race-ethnicity,Hispanic,0,2,Iowa,Lyon County
2021,19,119,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Lyon County
2021,19,119,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Lyon County
2021,19,121,all,All,0,1,Iowa,Madison County
2021,19,121,race-ethnicity,Black,NA,NA,Iowa,Madison County
2021,19,121,race-ethnicity,Hispanic,NA,NA,Iowa,Madison County
2021,19,121,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Madison County
2021,19,121,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Madison County
2021,19,123,all,All,0,1,Iowa,Mahaska County
2021,19,123,race-ethnicity,Black,0,3,Iowa,Mahaska County
2021,19,123,race-ethnicity,Hispanic,0,3,Iowa,Mahaska County
2021,19,123,race-ethnicity,Other Races and Ethnicities,0,2,Iowa,Mahaska County
2021,19,123,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Mahaska County
2021,19,125,all,All,0,1,Iowa,Marion County
2021,19,125,race-ethnicity,Black,NA,NA,Iowa,Marion County
2021,19,125,race-ethnicity,Hispanic,NA,NA,Iowa,Marion County
2021,19,125,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Marion County
2021,19,125,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Marion County
2021,19,127,all,All,0,1,Iowa,Marshall County
2021,19,127,race-ethnicity,Black,0,3,Iowa,Marshall County
2021,19,127,race-ethnicity,Hispanic,0,1,Iowa,Marshall County
2021,19,127,race-ethnicity,Other Races and Ethnicities,0,2,Iowa,Marshall County
2021,19,127,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Marshall County
2021,19,129,all,All,0,1,Iowa,Mills County
2021,19,129,race-ethnicity,Black,NA,NA,Iowa,Mills County
2021,19,129,race-ethnicity,Hispanic,0,3,Iowa,Mills County
2021,19,129,race-ethnicity,Other Races and Ethnicities,0,2,Iowa,Mills County
2021,19,129,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Mills County
2021,19,131,all,All,0,1,Iowa,Mitchell County
2021,19,131,race-ethnicity,Black,NA,NA,Iowa,Mitchell County
2021,19,131,race-ethnicity,Hispanic,0,3,Iowa,Mitchell County
2021,19,131,race-ethnicity,Other Races and Ethnicities,NA,NA,Iowa,Mitchell County
2021,19,131,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Mitchell County
2021,19,133,all,All,0,1,Iowa,Monona County
2021,19,133,race-ethnicity,Black,NA,NA,Iowa,Monona County
2021,19,133,race-ethnicity,Hispanic,0,2,Iowa,Monona County
2021,19,133,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Monona County
2021,19,133,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Monona County
2021,19,135,all,All,0,1,Iowa,Monroe County
2021,19,135,race-ethnicity,Black,NA,NA,Iowa,Monroe County
2021,19,135,race-ethnicity,Hispanic,NA,NA,Iowa,Monroe County
2021,19,135,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Monroe County
2021,19,135,race-ethnicity,"White, Non-Hispanic",0,2,Iowa,Monroe County
2021,19,137,all,All,0,1,Iowa,Montgomery County
2021,19,137,race-ethnicity,Black,NA,NA,Iowa,Montgomery County
2021,19,137,race-ethnicity,Hispanic,0,3,Iowa,Montgomery County
2021,19,137,race-ethnicity,Other Races and Ethnicities,0,2,Iowa,Montgomery County
2021,19,137,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Montgomery County
2021,19,139,all,All,0,1,Iowa,Muscatine County
2021,19,139,race-ethnicity,Black,0,3,Iowa,Muscatine County
2021,19,139,race-ethnicity,Hispanic,0,2,Iowa,Muscatine County
2021,19,139,race-ethnicity,Other Races and Ethnicities,0,2,Iowa,Muscatine County
2021,19,139,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Muscatine County
2021,19,141,all,All,0,1,Iowa,O'Brien County
2021,19,141,race-ethnicity,Black,0,2,Iowa,O'Brien County
2021,19,141,race-ethnicity,Hispanic,0,2,Iowa,O'Brien County
2021,19,141,race-ethnicity,Other Races and Ethnicities,0,2,Iowa,O'Brien County
2021,19,141,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,O'Brien County
2021,19,143,all,All,0,1,Iowa,Osceola County
2021,19,143,race-ethnicity,Black,NA,NA,Iowa,Osceola County
2021,19,143,race-ethnicity,Hispanic,0,3,Iowa,Osceola County
2021,19,143,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Osceola County
2021,19,143,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Osceola County
2021,19,145,all,All,0,1,Iowa,Page County
2021,19,145,race-ethnicity,Black,NA,NA,Iowa,Page County
2021,19,145,race-ethnicity,Hispanic,0,2,Iowa,Page County
2021,19,145,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Page County
2021,19,145,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Page County
2021,19,147,all,All,0,1,Iowa,Palo Alto County
2021,19,147,race-ethnicity,Black,NA,NA,Iowa,Palo Alto County
2021,19,147,race-ethnicity,Hispanic,NA,NA,Iowa,Palo Alto County
2021,19,147,race-ethnicity,Other Races and Ethnicities,NA,NA,Iowa,Palo Alto County
2021,19,147,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Palo Alto County
2021,19,149,all,All,0,1,Iowa,Plymouth County
2021,19,149,race-ethnicity,Black,0,3,Iowa,Plymouth County
2021,19,149,race-ethnicity,Hispanic,0,2,Iowa,Plymouth County
2021,19,149,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Plymouth County
2021,19,149,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Plymouth County
2021,19,151,all,All,0,1,Iowa,Pocahontas County
2021,19,151,race-ethnicity,Black,NA,NA,Iowa,Pocahontas County
2021,19,151,race-ethnicity,Hispanic,0,2,Iowa,Pocahontas County
2021,19,151,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Pocahontas County
2021,19,151,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Pocahontas County
2021,19,153,all,All,0.08982925018559762,1,Iowa,Polk County
2021,19,153,race-ethnicity,Black,0.1927849927849928,1,Iowa,Polk County
2021,19,153,race-ethnicity,Hispanic,0.12106741573033708,1,Iowa,Polk County
2021,19,153,race-ethnicity,Other Races and Ethnicities,0.13069667007614502,1,Iowa,Polk County
2021,19,153,race-ethnicity,"White, Non-Hispanic",0.04222170289008335,1,Iowa,Polk County
2021,19,155,all,All,0,1,Iowa,Pottawattamie County
2021,19,155,race-ethnicity,Black,0,3,Iowa,Pottawattamie County
2021,19,155,race-ethnicity,Hispanic,0,1,Iowa,Pottawattamie County
2021,19,155,race-ethnicity,Other Races and Ethnicities,0,2,Iowa,Pottawattamie County
2021,19,155,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Pottawattamie County
2021,19,157,all,All,0,1,Iowa,Poweshiek County
2021,19,157,race-ethnicity,Black,0,3,Iowa,Poweshiek County
2021,19,157,race-ethnicity,Hispanic,0,3,Iowa,Poweshiek County
2021,19,157,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Poweshiek County
2021,19,157,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Poweshiek County
2021,19,159,all,All,0,1,Iowa,Ringgold County
2021,19,159,race-ethnicity,Black,NA,NA,Iowa,Ringgold County
2021,19,159,race-ethnicity,Hispanic,NA,NA,Iowa,Ringgold County
2021,19,159,race-ethnicity,Other Races and Ethnicities,NA,NA,Iowa,Ringgold County
2021,19,159,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Ringgold County
2021,19,161,all,All,0,1,Iowa,Sac County
2021,19,161,race-ethnicity,Black,NA,NA,Iowa,Sac County
2021,19,161,race-ethnicity,Hispanic,0,3,Iowa,Sac County
2021,19,161,race-ethnicity,Other Races and Ethnicities,NA,NA,Iowa,Sac County
2021,19,161,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Sac County
2021,19,163,all,All,0.06865612452287712,1,Iowa,Scott County
2021,19,163,race-ethnicity,Black,0.05178820250812819,1,Iowa,Scott County
2021,19,163,race-ethnicity,Hispanic,0.0717234262125903,1,Iowa,Scott County
2021,19,163,race-ethnicity,Other Races and Ethnicities,0.04393789230260984,1,Iowa,Scott County
2021,19,163,race-ethnicity,"White, Non-Hispanic",0.0811111111111111,1,Iowa,Scott County
2021,19,165,all,All,0,1,Iowa,Shelby County
2021,19,165,race-ethnicity,Black,NA,NA,Iowa,Shelby County
2021,19,165,race-ethnicity,Hispanic,0,3,Iowa,Shelby County
2021,19,165,race-ethnicity,Other Races and Ethnicities,NA,NA,Iowa,Shelby County
2021,19,165,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Shelby County
2021,19,167,all,All,0,1,Iowa,Sioux County
2021,19,167,race-ethnicity,Black,NA,NA,Iowa,Sioux County
2021,19,167,race-ethnicity,Hispanic,0,2,Iowa,Sioux County
2021,19,167,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Sioux County
2021,19,167,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Sioux County
2021,19,169,all,All,0.5949479940564636,1,Iowa,Story County
2021,19,169,race-ethnicity,Black,0.5995623632385121,2,Iowa,Story County
2021,19,169,race-ethnicity,Hispanic,0.5687103594080338,2,Iowa,Story County
2021,19,169,race-ethnicity,Other Races and Ethnicities,0.7101012866137422,1,Iowa,Story County
2021,19,169,race-ethnicity,"White, Non-Hispanic",0.5634244372990354,1,Iowa,Story County
2021,19,171,all,All,0,1,Iowa,Tama County
2021,19,171,race-ethnicity,Black,NA,NA,Iowa,Tama County
2021,19,171,race-ethnicity,Hispanic,0,2,Iowa,Tama County
2021,19,171,race-ethnicity,Other Races and Ethnicities,0,1,Iowa,Tama County
2021,19,171,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Tama County
2021,19,173,all,All,0,1,Iowa,Taylor County
2021,19,173,race-ethnicity,Black,NA,NA,Iowa,Taylor County
2021,19,173,race-ethnicity,Hispanic,0,3,Iowa,Taylor County
2021,19,173,race-ethnicity,Other Races and Ethnicities,NA,NA,Iowa,Taylor County
2021,19,173,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Taylor County
2021,19,175,all,All,0,1,Iowa,Union County
2021,19,175,race-ethnicity,Black,0,3,Iowa,Union County
2021,19,175,race-ethnicity,Hispanic,0,2,Iowa,Union County
2021,19,175,race-ethnicity,Other Races and Ethnicities,0,2,Iowa,Union County
2021,19,175,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Union County
2021,19,177,all,All,0,1,Iowa,Van Buren County
2021,19,177,race-ethnicity,Black,NA,NA,Iowa,Van Buren County
2021,19,177,race-ethnicity,Hispanic,0,2,Iowa,Van Buren County
2021,19,177,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Van Buren County
2021,19,177,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Van Buren County
2021,19,179,all,All,0,1,Iowa,Wapello County
2021,19,179,race-ethnicity,Black,0,2,Iowa,Wapello County
2021,19,179,race-ethnicity,Hispanic,0,2,Iowa,Wapello County
2021,19,179,race-ethnicity,Other Races and Ethnicities,0,2,Iowa,Wapello County
2021,19,179,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Wapello County
2021,19,181,all,All,0,1,Iowa,Warren County
2021,19,181,race-ethnicity,Black,0,3,Iowa,Warren County
2021,19,181,race-ethnicity,Hispanic,0,2,Iowa,Warren County
2021,19,181,race-ethnicity,Other Races and Ethnicities,0,2,Iowa,Warren County
2021,19,181,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Warren County
2021,19,183,all,All,0,1,Iowa,Washington County
2021,19,183,race-ethnicity,Black,0,3,Iowa,Washington County
2021,19,183,race-ethnicity,Hispanic,0,2,Iowa,Washington County
2021,19,183,race-ethnicity,Other Races and Ethnicities,0,2,Iowa,Washington County
2021,19,183,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Washington County
2021,19,185,all,All,0,1,Iowa,Wayne County
2021,19,185,race-ethnicity,Black,NA,NA,Iowa,Wayne County
2021,19,185,race-ethnicity,Hispanic,NA,NA,Iowa,Wayne County
2021,19,185,race-ethnicity,Other Races and Ethnicities,0,2,Iowa,Wayne County
2021,19,185,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Wayne County
2021,19,187,all,All,0,1,Iowa,Webster County
2021,19,187,race-ethnicity,Black,0,2,Iowa,Webster County
2021,19,187,race-ethnicity,Hispanic,0,2,Iowa,Webster County
2021,19,187,race-ethnicity,Other Races and Ethnicities,0,2,Iowa,Webster County
2021,19,187,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Webster County
2021,19,189,all,All,0,1,Iowa,Winnebago County
2021,19,189,race-ethnicity,Black,NA,NA,Iowa,Winnebago County
2021,19,189,race-ethnicity,Hispanic,0,2,Iowa,Winnebago County
2021,19,189,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Winnebago County
2021,19,189,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Winnebago County
2021,19,191,all,All,0,1,Iowa,Winneshiek County
2021,19,191,race-ethnicity,Black,NA,NA,Iowa,Winneshiek County
2021,19,191,race-ethnicity,Hispanic,0,2,Iowa,Winneshiek County
2021,19,191,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Winneshiek County
2021,19,191,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Winneshiek County
2021,19,193,all,All,0.06348396501457726,1,Iowa,Woodbury County
2021,19,193,race-ethnicity,Black,0.11758793969849246,2,Iowa,Woodbury County
2021,19,193,race-ethnicity,Hispanic,0.12524352908433065,1,Iowa,Woodbury County
2021,19,193,race-ethnicity,Other Races and Ethnicities,0.13783323879750423,1,Iowa,Woodbury County
2021,19,193,race-ethnicity,"White, Non-Hispanic",0.02505916747876931,1,Iowa,Woodbury County
2021,19,195,all,All,0,1,Iowa,Worth County
2021,19,195,race-ethnicity,Black,NA,NA,Iowa,Worth County
2021,19,195,race-ethnicity,Hispanic,NA,NA,Iowa,Worth County
2021,19,195,race-ethnicity,Other Races and Ethnicities,NA,NA,Iowa,Worth County
2021,19,195,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Worth County
2021,19,197,all,All,0,1,Iowa,Wright County
2021,19,197,race-ethnicity,Black,NA,NA,Iowa,Wright County
2021,19,197,race-ethnicity,Hispanic,0,2,Iowa,Wright County
2021,19,197,race-ethnicity,Other Races and Ethnicities,0,3,Iowa,Wright County
2021,19,197,race-ethnicity,"White, Non-Hispanic",0,1,Iowa,Wright County
2021,20,001,all,All,0,1,Kansas,Allen County
2021,20,001,race-ethnicity,Black,NA,NA,Kansas,Allen County
2021,20,001,race-ethnicity,Hispanic,0,2,Kansas,Allen County
2021,20,001,race-ethnicity,Other Races and Ethnicities,0,2,Kansas,Allen County
2021,20,001,race-ethnicity,"White, Non-Hispanic",0,1,Kansas,Allen County
2021,20,003,all,All,0,1,Kansas,Anderson County
2021,20,003,race-ethnicity,Black,NA,NA,Kansas,Anderson County
2021,20,003,race-ethnicity,Hispanic,0,3,Kansas,Anderson County
2021,20,003,race-ethnicity,Other Races and Ethnicities,0,3,Kansas,Anderson County
2021,20,003,race-ethnicity,"White, Non-Hispanic",0,2,Kansas,Anderson County
2021,20,005,all,All,0,1,Kansas,Atchison County
2021,20,005,race-ethnicity,Black,0,3,Kansas,Atchison County
2021,20,005,race-ethnicity,Hispanic,0,3,Kansas,Atchison County
2021,20,005,race-ethnicity,Other Races and Ethnicities,0,2,Kansas,Atchison County
2021,20,005,race-ethnicity,"White, Non-Hispanic",0,1,Kansas,Atchison County
2021,20,007,all,All,0,2,Kansas,Barber County
2021,20,007,race-ethnicity,Black,NA,NA,Kansas,Barber County
2021,20,007,race-ethnicity,Hispanic,0,2,Kansas,Barber County
2021,20,007,race-ethnicity,Other Races and Ethnicities,NA,NA,Kansas,Barber County
2021,20,007,race-ethnicity,"White, Non-Hispanic",0,2,Kansas,Barber County
2021,20,009,all,All,0,1,Kansas,Barton County
2021,20,009,race-ethnicity,Black,0,3,Kansas,Barton County
2021,20,009,race-ethnicity,Hispanic,0,2,Kansas,Barton County
2021,20,009,race-ethnicity,Other Races and Ethnicities,0,2,Kansas,Barton County
2021,20,009,race-ethnicity,"White, Non-Hispanic",0,1,Kansas,Barton County
2021,20,011,all,All,0,1,Kansas,Bourbon County
2021,20,011,race-ethnicity,Black,0,3,Kansas,Bourbon County
2021,20,011,race-ethnicity,Hispanic,0,3,Kansas,Bourbon County
2021,20,011,race-ethnicity,Other Races and Ethnicities,0,2,Kansas,Bourbon County
2021,20,011,race-ethnicity,"White, Non-Hispanic",0,1,Kansas,Bourbon County
2021,20,013,all,All,0,1,Kansas,Brown County
2021,20,013,race-ethnicity,Black,NA,NA,Kansas,Brown County
2021,20,013,race-ethnicity,Hispanic,0,2,Kansas,Brown County
2021,20,013,race-ethnicity,Other Races and Ethnicities,0,1,Kansas,Brown County
2021,20,013,race-ethnicity,"White, Non-Hispanic",0,1,Kansas,Brown County
2021,20,015,all,All,0,1,Kansas,Butler County
2021,20,015,race-ethnicity,Black,0,3,Kansas,Butler County
2021,20,015,race-ethnicity,Hispanic,0,2,Kansas,Butler County
2021,20,015,race-ethnicity,Other Races and Ethnicities,0,2,Kansas,Butler County
2021,20,015,race-ethnicity,"White, Non-Hispanic",0,1,Kansas,Butler County
2021,20,017,all,All,0,2,Kansas,Chase County
2021,20,017,race-ethnicity,Black,NA,NA,Kansas,Chase County
2021,20,017,race-ethnicity,Hispanic,NA,NA,Kansas,Chase County
2021,20,017,race-ethnicity,Other Races and Ethnicities,NA,NA,Kansas,Chase County
2021,20,017,race-ethnicity,"White, Non-Hispanic",0,2,Kansas,Chase County
2021,20,019,all,All,0,1,Kansas,Chautauqua County
2021,20,019,race-ethnicity,Black,0,3,Kansas,Chautauqua County
2021,20,019,race-ethnicity,Hispanic,0,3,Kansas,Chautauqua County
2021,20,019,race-ethnicity,Other Races and Ethnicities,0,2,Kansas,Chautauqua County
2021,20,019,race-ethnicity,"White, Non-Hispanic",0,1,Kansas,Chautauqua County
2021,20,021,all,All,0,1,Kansas,Cherokee County
2021,20,021,race-ethnicity,Black,0,3,Kansas,Cherokee County
2021,20,021,race-ethnicity,Hispanic,0,3,Kansas,Cherokee County
2021,20,021,race-ethnicity,Other Races and Ethnicities,0,2,Kansas,Cherokee County
2021,20,021,race-ethnicity,"White, Non-Hispanic",0,1,Kansas,Cherokee County
2021,20,023,all,All,0,1,Kansas,Cheyenne County
2021,20,023,race-ethnicity,Black,NA,NA,Kansas,Cheyenne County
2021,20,023,race-ethnicity,Hispanic,0,3,Kansas,Cheyenne County
2021,20,023,race-ethnicity,Other Races and Ethnicities,NA,NA,Kansas,Cheyenne County
2021,20,023,race-ethnicity,"White, Non-Hispanic",0,1,Kansas,Cheyenne County
2021,20,025,all,All,0,2,Kansas,Clark County
2021,20,025,race-ethnicity,Black,NA,NA,Kansas,Clark County
2021,20,025,race-ethnicity,Hispanic,NA,NA,Kansas,Clark County
2021,20,025,race-ethnicity,Other Races and Ethnicities,NA,NA,Kansas,Clark County
2021,20,025,race-ethnicity,"White, Non-Hispanic",0,2,Kansas,Clark County
2021,20,027,all,All,0,1,Kansas,Clay County
2021,20,027,race-ethnicity,Black,NA,NA,Kansas,Clay County
2021,20,027,race-ethnicity,Hispanic,0,3,Kansas,Clay County
2021,20,027,race-ethnicity,Other Races and Ethnicities,NA,NA,Kansas,Clay County
2021,20,027,race-ethnicity,"White, Non-Hispanic",0,1,Kansas,Clay County
2021,20,029,all,All,0,1,Kansas,Cloud County
2021,20,029,race-ethnicity,Black,0,3,Kansas,Cloud County
2021,20,029,race-ethnicity,Hispanic,0,3,Kansas,Cloud County
2021,20,029,race-ethnicity,Other Races and Ethnicities,0,3,Kansas,Cloud County
2021,20,029,race-ethnicity,"White, Non-Hispanic",0,1,Kansas,Cloud County
2021,20,031,all,All,0,1,Kansas,Coffey County
2021,20,031,race-ethnicity,Black,NA,NA,Kansas,Coffey County
2021,20,031,race-ethnicity,Hispanic,0,3,Kansas,Coffey County
2021,20,031,race-ethnicity,Other Races and Ethnicities,NA,NA,Kansas,Coffey County
2021,20,031,race-ethnicity,"White, Non-Hispanic",0,1,Kansas,Coffey County
2021,20,033,all,All,0,2,Kansas,Comanche County
2021,20,033,race-ethnicity,Black,NA,NA,Kansas,Comanche County
2021,20,033,race-ethnicity,Hispanic,NA,NA,Kansas,Comanche County
2021,20,033,race-ethnicity,Other Races and Ethnicities,NA,NA,Kansas,Comanche County
2021,20,033,race-ethnicity,"White, Non-Hispanic",0,2,Kansas,Comanche County
2021,20,035,all,All,0,1,Kansas,Cowley County
2021,20,035,race-ethnicity,Black,0,2,Kansas,Cowley County
2021,20,035,race-ethnicity,Hispanic,0,2,Kansas,Cowley County
2021,20,035,race-ethnicity,Other Races and Ethnicities,0,2,Kansas,Cowley County
2021,20,035,race-ethnicity,"White, Non-Hispanic",0,1,Kansas,Cowley County
2021,20,037,all,All,0.1422379826635146,1,Kansas,Crawford County
2021,20,037,race-ethnicity,Black,0,3,Kansas,Crawford County
2021,20,037,race-ethnicity,Hispanic,0.28434504792332266,2,Kansas,Crawford County
2021,20,037,race-ethnicity,Other Races and Ethnicities,0.1916342412451362,1,Kansas,Crawford County
2021,20,037,race-ethnicity,"White, Non-Hispanic",0.130335241210139,1,Kansas,Crawford County
2021,20,039,all,All,0,1,Kansas,Decatur County
2021,20,039,race-ethnicity,Black,NA,NA,Kansas,Decatur County
2021,20,039,race-ethnicity,Hispanic,0,1,Kansas,Decatur County
2021,20,039,race-ethnicity,Other Races and Ethnicities,NA,NA,Kansas,Decatur County
2021,20,039,race-ethnicity,"White, Non-Hispanic",0,2,Kansas,Decatur County
2021,20,041,all,All,0,1,Kansas,Dickinson County
2021,20,041,race-ethnicity,Black,NA,NA,Kansas,Dickinson County
2021,20,041,race-ethnicity,Hispanic,0,2,Kansas,Dickinson County
2021,20,041,race-ethnicity,Other Races and Ethnicities,0,2,Kansas,Dickinson County
2021,20,041,race-ethnicity,"White, Non-Hispanic",0,1,Kansas,Dickinson County
2021,20,043,all,All,0,1,Kansas,Doniphan County
2021,20,043,race-ethnicity,Black,NA,NA,Kansas,Doniphan County
2021,20,043,race-ethnicity,Hispanic,0,3,Kansas,Doniphan County
2021,20,043,race-ethnicity,Other Races and Ethnicities,NA,NA,Kansas,Doniphan County
2021,20,043,race-ethnicity,"White, Non-Hispanic",0,1,Kansas,Doniphan County
2021,20,045,all,All,0.17452236273060712,1,Kansas,Douglas County
2021,20,045,race-ethnicity,Black,0.11996572407883462,2,Kansas,Douglas County
