year,state,county,subgroup_type,subgroup,share_employed,share_employed_ub,share_employed_lb,employed_quality
2018,31,169,race-ethnicity,Hispanic,0.6920195909,0.7779041959,0.6061349859,2
2018,31,169,race-ethnicity,Other Races and Ethnicities,0.7552870091,0.8678891318,0.6426848863,3
2018,31,169,race-ethnicity,"White, Non-Hispanic",0.8669396873,0.8791322162,0.8547471583,2
2018,31,171,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,31,171,race-ethnicity,Hispanic,0.8236947791,0.8877423054,0.7596472529,2
2018,31,171,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,31,171,race-ethnicity,"White, Non-Hispanic",0.8761479102,0.8910386931,0.8612571273,2
2018,31,173,race-ethnicity,"Black, Non-Hispanic",0.7855178735,0.9255645125,0.6454712345,3
2018,31,173,race-ethnicity,Hispanic,0.7746910713,0.8201832821,0.7291988605,2
2018,31,173,race-ethnicity,Other Races and Ethnicities,0.7005470775,0.7509678367,0.6501263182,2
2018,31,173,race-ethnicity,"White, Non-Hispanic",0.8937097467,0.9040820001,0.8833374933,2
2018,31,175,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,31,175,race-ethnicity,Hispanic,0.7617165443,0.8263327534,0.6971003353,2
2018,31,175,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,31,175,race-ethnicity,"White, Non-Hispanic",0.8825205296,0.896823179,0.8682178801,2
2018,31,177,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,31,177,race-ethnicity,Hispanic,0.6106965174,0.7225505143,0.4988425205,3
2018,31,177,race-ethnicity,Other Races and Ethnicities,0.8327605956,0.9514176773,0.714103514,3
2018,31,177,race-ethnicity,"White, Non-Hispanic",0.8618483979,0.8771248125,0.8465719833,2
2018,31,179,race-ethnicity,"Black, Non-Hispanic",0.7855178735,0.9255645125,0.6454712345,3
2018,31,179,race-ethnicity,Hispanic,0.7746910713,0.8201832821,0.7291988605,2
2018,31,179,race-ethnicity,Other Races and Ethnicities,0.7005470775,0.7509678367,0.6501263182,2
2018,31,179,race-ethnicity,"White, Non-Hispanic",0.8937097467,0.9040820001,0.8833374933,2
2018,31,181,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,31,181,race-ethnicity,Hispanic,0.8730831974,0.9296572939,0.8165091008,2
2018,31,181,race-ethnicity,Other Races and Ethnicities,0.683127572,0.8310579633,0.5351971807,3
2018,31,181,race-ethnicity,"White, Non-Hispanic",0.8801747865,0.8937609669,0.8665886061,2
2018,31,183,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,31,183,race-ethnicity,Hispanic,0.7617165443,0.8263327534,0.6971003353,2
2018,31,183,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,31,183,race-ethnicity,"White, Non-Hispanic",0.8825205296,0.896823179,0.8682178801,2
2018,31,185,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,31,185,race-ethnicity,Hispanic,0.6920195909,0.7779041959,0.6061349859,2
2018,31,185,race-ethnicity,Other Races and Ethnicities,0.7552870091,0.8678891318,0.6426848863,3
2018,31,185,race-ethnicity,"White, Non-Hispanic",0.8669396873,0.8791322162,0.8547471583,2
2018,32,001,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,32,001,race-ethnicity,Hispanic,0.7719298246,0.8105266249,0.7333330242,2
2018,32,001,race-ethnicity,Other Races and Ethnicities,0.6732291064,0.7152331827,0.63122503,2
2018,32,001,race-ethnicity,"White, Non-Hispanic",0.751536643,0.7713733232,0.7316999628,2
2018,32,003,race-ethnicity,"Black, Non-Hispanic",0.7173193264,0.7322935905,0.7023450622,1
2018,32,003,race-ethnicity,Hispanic,0.778356207,0.7861338328,0.7705785813,1
2018,32,003,race-ethnicity,Other Races and Ethnicities,0.7851528713,0.7956482602,0.7746574824,1
2018,32,003,race-ethnicity,"White, Non-Hispanic",0.7800306389,0.7861193746,0.7739419032,1
2018,32,005,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,32,005,race-ethnicity,Hispanic,0.807706355,0.8456239898,0.7697887203,2
2018,32,005,race-ethnicity,Other Races and Ethnicities,0.7072154207,0.7590548458,0.6553759956,2
2018,32,005,race-ethnicity,"White, Non-Hispanic",0.7657846342,0.7844250558,0.7471442127,2
2018,32,007,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,32,007,race-ethnicity,Hispanic,0.7719298246,0.8105266249,0.7333330242,2
2018,32,007,race-ethnicity,Other Races and Ethnicities,0.6732291064,0.7152331827,0.63122503,2
2018,32,007,race-ethnicity,"White, Non-Hispanic",0.751536643,0.7713733232,0.7316999628,2
2018,32,009,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,32,009,race-ethnicity,Hispanic,0.7719298246,0.8105266249,0.7333330242,2
2018,32,009,race-ethnicity,Other Races and Ethnicities,0.6732291064,0.7152331827,0.63122503,2
2018,32,009,race-ethnicity,"White, Non-Hispanic",0.751536643,0.7713733232,0.7316999628,2
2018,32,011,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,32,011,race-ethnicity,Hispanic,0.7719298246,0.8105266249,0.7333330242,2
2018,32,011,race-ethnicity,Other Races and Ethnicities,0.6732291064,0.7152331827,0.63122503,2
2018,32,011,race-ethnicity,"White, Non-Hispanic",0.751536643,0.7713733232,0.7316999628,2
2018,32,013,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,32,013,race-ethnicity,Hispanic,0.7719298246,0.8105266249,0.7333330242,2
2018,32,013,race-ethnicity,Other Races and Ethnicities,0.6732291064,0.7152331827,0.63122503,2
2018,32,013,race-ethnicity,"White, Non-Hispanic",0.751536643,0.7713733232,0.7316999628,2
2018,32,015,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,32,015,race-ethnicity,Hispanic,0.7719298246,0.8105266249,0.7333330242,2
2018,32,015,race-ethnicity,Other Races and Ethnicities,0.6732291064,0.7152331827,0.63122503,2
2018,32,015,race-ethnicity,"White, Non-Hispanic",0.751536643,0.7713733232,0.7316999628,2
2018,32,017,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,32,017,race-ethnicity,Hispanic,0.7719298246,0.8105266249,0.7333330242,2
2018,32,017,race-ethnicity,Other Races and Ethnicities,0.6732291064,0.7152331827,0.63122503,2
2018,32,017,race-ethnicity,"White, Non-Hispanic",0.751536643,0.7713733232,0.7316999628,2
2018,32,019,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,32,019,race-ethnicity,Hispanic,0.807706355,0.8456239898,0.7697887203,2
2018,32,019,race-ethnicity,Other Races and Ethnicities,0.7072154207,0.7590548458,0.6553759956,2
2018,32,019,race-ethnicity,"White, Non-Hispanic",0.7657846342,0.7844250558,0.7471442127,2
2018,32,021,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,32,021,race-ethnicity,Hispanic,0.7719298246,0.8105266249,0.7333330242,2
2018,32,021,race-ethnicity,Other Races and Ethnicities,0.6732291064,0.7152331827,0.63122503,2
2018,32,021,race-ethnicity,"White, Non-Hispanic",0.751536643,0.7713733232,0.7316999628,2
2018,32,023,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,32,023,race-ethnicity,Hispanic,0.7719298246,0.8105266249,0.7333330242,2
2018,32,023,race-ethnicity,Other Races and Ethnicities,0.6732291064,0.7152331827,0.63122503,2
2018,32,023,race-ethnicity,"White, Non-Hispanic",0.751536643,0.7713733232,0.7316999628,2
2018,32,027,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,32,027,race-ethnicity,Hispanic,0.7719298246,0.8105266249,0.7333330242,2
2018,32,027,race-ethnicity,Other Races and Ethnicities,0.6732291064,0.7152331827,0.63122503,2
2018,32,027,race-ethnicity,"White, Non-Hispanic",0.751536643,0.7713733232,0.7316999628,2
2018,32,029,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,32,029,race-ethnicity,Hispanic,0.807706355,0.8456239898,0.7697887203,2
2018,32,029,race-ethnicity,Other Races and Ethnicities,0.7072154207,0.7590548458,0.6553759956,2
2018,32,029,race-ethnicity,"White, Non-Hispanic",0.7657846342,0.7844250558,0.7471442127,2
2018,32,031,race-ethnicity,"Black, Non-Hispanic",0.7699091395,0.8386546351,0.7011636439,1
2018,32,031,race-ethnicity,Hispanic,0.8100201748,0.8295749572,0.7904653925,1
2018,32,031,race-ethnicity,Other Races and Ethnicities,0.7728376809,0.7990310645,0.7466442972,1
2018,32,031,race-ethnicity,"White, Non-Hispanic",0.8192776491,0.829692336,0.8088629623,1
2018,32,033,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,32,033,race-ethnicity,Hispanic,0.7719298246,0.8105266249,0.7333330242,2
2018,32,033,race-ethnicity,Other Races and Ethnicities,0.6732291064,0.7152331827,0.63122503,2
2018,32,033,race-ethnicity,"White, Non-Hispanic",0.751536643,0.7713733232,0.7316999628,2
2018,32,510,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,32,510,race-ethnicity,Hispanic,0.807706355,0.8456239898,0.7697887203,2
2018,32,510,race-ethnicity,Other Races and Ethnicities,0.7072154207,0.7590548458,0.6553759956,2
2018,32,510,race-ethnicity,"White, Non-Hispanic",0.7657846342,0.7844250558,0.7471442127,2
2018,33,001,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,33,001,race-ethnicity,Hispanic,0,0,0,3
2018,33,001,race-ethnicity,Other Races and Ethnicities,0.6170212766,0.739012489,0.4950300642,3
2018,33,001,race-ethnicity,"White, Non-Hispanic",0.8250091946,0.8417539935,0.8082643956,2
2018,33,003,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,33,003,race-ethnicity,Hispanic,0.7675436277,0.8651126799,0.6699745755,3
2018,33,003,race-ethnicity,Other Races and Ethnicities,0.6876274882,0.7572972989,0.6179576776,2
2018,33,003,race-ethnicity,"White, Non-Hispanic",0.8260970562,0.8375180412,0.8146760711,2
2018,33,005,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,33,005,race-ethnicity,Hispanic,0,0,0,3
2018,33,005,race-ethnicity,Other Races and Ethnicities,0.8333333333,0.9225718662,0.7440948004,3
2018,33,005,race-ethnicity,"White, Non-Hispanic",0.8357533565,0.850981542,0.8205251711,2
2018,33,007,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,33,007,race-ethnicity,Hispanic,0.6660730187,0.8070371178,0.5251089196,3
2018,33,007,race-ethnicity,Other Races and Ethnicities,0.7748691099,0.8658280268,0.6839101931,3
2018,33,007,race-ethnicity,"White, Non-Hispanic",0.816676351,0.8315238487,0.8018288532,2
2018,33,009,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,33,009,race-ethnicity,Hispanic,0.6660730187,0.8070371178,0.5251089196,3
2018,33,009,race-ethnicity,Other Races and Ethnicities,0.7748691099,0.8658280268,0.6839101931,3
2018,33,009,race-ethnicity,"White, Non-Hispanic",0.816676351,0.8315238487,0.8018288532,2
2018,33,011,race-ethnicity,"Black, Non-Hispanic",0.8477455847,0.9095048486,0.7859863207,1
2018,33,011,race-ethnicity,Hispanic,0.7683234469,0.810688394,0.7259584998,1
2018,33,011,race-ethnicity,Other Races and Ethnicities,0.7886425693,0.8239041133,0.7533810253,1
2018,33,011,race-ethnicity,"White, Non-Hispanic",0.8540631187,0.8620940259,0.8460322116,1
2018,33,013,race-ethnicity,"Black, Non-Hispanic",0.8599247238,0.9613300523,0.7585193954,3
2018,33,013,race-ethnicity,Hispanic,0.7647070217,0.8412432559,0.6881707874,1
2018,33,013,race-ethnicity,Other Races and Ethnicities,0.7417604309,0.8012399748,0.6822808871,1
2018,33,013,race-ethnicity,"White, Non-Hispanic",0.8473116898,0.8562000311,0.8384233485,1
2018,33,015,race-ethnicity,"Black, Non-Hispanic",0.8883175189,0.9793410744,0.7972939633,3
2018,33,015,race-ethnicity,Hispanic,0.8181509965,0.8728540517,0.7634479414,1
2018,33,015,race-ethnicity,Other Races and Ethnicities,0.8138758469,0.857063462,0.7706882318,1
2018,33,015,race-ethnicity,"White, Non-Hispanic",0.8645865741,0.8723637422,0.856809406,1
2018,33,017,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,33,017,race-ethnicity,Hispanic,0.71875,0.8409551741,0.5965448259,3
2018,33,017,race-ethnicity,Other Races and Ethnicities,0.9037417881,0.9591129835,0.8483705927,1
2018,33,017,race-ethnicity,"White, Non-Hispanic",0.8334884781,0.8488717041,0.8181052521,1
2018,33,019,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,33,019,race-ethnicity,Hispanic,0,0,0,3
2018,33,019,race-ethnicity,Other Races and Ethnicities,0.8333333333,0.9225718662,0.7440948004,3
2018,33,019,race-ethnicity,"White, Non-Hispanic",0.8357533565,0.850981542,0.8205251711,2
2018,34,001,race-ethnicity,"Black, Non-Hispanic",0.706813134,0.747838273,0.6657879949,1
2018,34,001,race-ethnicity,Hispanic,0.786997442,0.8140031016,0.7599917823,1
2018,34,001,race-ethnicity,Other Races and Ethnicities,0.7538266369,0.7898946369,0.7177586369,1
2018,34,001,race-ethnicity,"White, Non-Hispanic",0.8071092719,0.8192032551,0.7950152888,1
2018,34,003,race-ethnicity,"Black, Non-Hispanic",0.8175200194,0.8457132764,0.7893267624,1
2018,34,003,race-ethnicity,Hispanic,0.8350809264,0.8485623171,0.8215995357,1
2018,34,003,race-ethnicity,Other Races and Ethnicities,0.7916661198,0.8049197235,0.7784125161,1
2018,34,003,race-ethnicity,"White, Non-Hispanic",0.8264789448,0.8341436057,0.8188142839,1
2018,34,005,race-ethnicity,"Black, Non-Hispanic",0.8073612348,0.8305410232,0.7841814464,1
2018,34,005,race-ethnicity,Hispanic,0.8391775806,0.868048533,0.8103066282,1
2018,34,005,race-ethnicity,Other Races and Ethnicities,0.7881578947,0.8158239232,0.7604918663,1
2018,34,005,race-ethnicity,"White, Non-Hispanic",0.8359478654,0.8447570094,0.8271387215,1
2018,34,007,race-ethnicity,"Black, Non-Hispanic",0.7591146535,0.7830516532,0.7351776537,1
2018,34,007,race-ethnicity,Hispanic,0.7197292408,0.7457899793,0.6936685024,1
2018,34,007,race-ethnicity,Other Races and Ethnicities,0.777784399,0.8078198427,0.7477489554,1
2018,34,007,race-ethnicity,"White, Non-Hispanic",0.8285219957,0.8378289496,0.8192150418,1
2018,34,009,race-ethnicity,"Black, Non-Hispanic",0.7842548077,0.8761324552,0.6923771601,3
2018,34,009,race-ethnicity,Hispanic,0.7893491124,0.8648693364,0.7138288885,1
2018,34,009,race-ethnicity,Other Races and Ethnicities,0.7301006404,0.8496123416,0.6105889393,3
2018,34,009,race-ethnicity,"White, Non-Hispanic",0.8057789585,0.8249841379,0.786573779,1
2018,34,011,race-ethnicity,"Black, Non-Hispanic",0.6574663096,0.6953442027,0.6195884165,1
2018,34,011,race-ethnicity,Hispanic,0.7409997392,0.7730665391,0.7089329393,1
2018,34,011,race-ethnicity,Other Races and Ethnicities,0.7325128101,0.7984745536,0.6665510667,1
2018,34,011,race-ethnicity,"White, Non-Hispanic",0.7936158237,0.8089959042,0.7782357431,1
2018,34,013,race-ethnicity,"Black, Non-Hispanic",0.7475809475,0.7603057984,0.7348560966,1
2018,34,013,race-ethnicity,Hispanic,0.773207961,0.7886392306,0.7577766914,1
2018,34,013,race-ethnicity,Other Races and Ethnicities,0.833650936,0.8537026007,0.8135992713,1
2018,34,013,race-ethnicity,"White, Non-Hispanic",0.8292545405,0.8397510045,0.8187580766,1
2018,34,015,race-ethnicity,"Black, Non-Hispanic",0.7910642745,0.8321578933,0.7499706558,1
2018,34,015,race-ethnicity,Hispanic,0.7535211268,0.8040005777,0.7030416758,1
2018,34,015,race-ethnicity,Other Races and Ethnicities,0.8187523071,0.8647024326,0.7728021817,1
2018,34,015,race-ethnicity,"White, Non-Hispanic",0.8320484581,0.8427200103,0.821376906,1
2018,34,017,race-ethnicity,"Black, Non-Hispanic",0.7752627825,0.8001574404,0.7503681247,1
2018,34,017,race-ethnicity,Hispanic,0.7931080206,0.8047498412,0.7814662001,1
2018,34,017,race-ethnicity,Other Races and Ethnicities,0.7896533333,0.8031749747,0.776131692,1
2018,34,017,race-ethnicity,"White, Non-Hispanic",0.8479979955,0.857629383,0.838366608,1
2018,34,019,race-ethnicity,"Black, Non-Hispanic",0.6473551637,0.8183313071,0.4763790203,3
2018,34,019,race-ethnicity,Hispanic,0.8182099721,0.8777844913,0.758635453,1
2018,34,019,race-ethnicity,Other Races and Ethnicities,0.8084391337,0.8714169361,0.7454613313,1
2018,34,019,race-ethnicity,"White, Non-Hispanic",0.8659217877,0.8797692329,0.8520743425,1
2018,34,021,race-ethnicity,"Black, Non-Hispanic",0.736208375,0.7651612668,0.7072554833,1
2018,34,021,race-ethnicity,Hispanic,0.7764246405,0.8032458173,0.7496034638,1
2018,34,021,race-ethnicity,Other Races and Ethnicities,0.7916158313,0.8198669349,0.7633647278,1
2018,34,021,race-ethnicity,"White, Non-Hispanic",0.8317039744,0.8451889985,0.8182189503,1
2018,34,023,race-ethnicity,"Black, Non-Hispanic",0.8399476668,0.8616451758,0.8182501579,1
2018,34,023,race-ethnicity,Hispanic,0.8239659515,0.8381132796,0.8098186233,1
2018,34,023,race-ethnicity,Other Races and Ethnicities,0.766544542,0.7782539414,0.7548351426,1
2018,34,023,race-ethnicity,"White, Non-Hispanic",0.8289750458,0.8379450838,0.8200050077,1
2018,34,025,race-ethnicity,"Black, Non-Hispanic",0.817334233,0.8469029566,0.7877655093,1
2018,34,025,race-ethnicity,Hispanic,0.7922531409,0.8157523121,0.7687539696,1
2018,34,025,race-ethnicity,Other Races and Ethnicities,0.8308059295,0.8558932796,0.8057185794,1
2018,34,025,race-ethnicity,"White, Non-Hispanic",0.827439056,0.8352212696,0.8196568423,1
2018,34,027,race-ethnicity,"Black, Non-Hispanic",0.8040304665,0.8570904821,0.7509704509,1
2018,34,027,race-ethnicity,Hispanic,0.8536261254,0.8746788096,0.8325734411,1
2018,34,027,race-ethnicity,Other Races and Ethnicities,0.8164657545,0.8373410295,0.7955904795,1
2018,34,027,race-ethnicity,"White, Non-Hispanic",0.8452210197,0.8538548366,0.8365872028,1
2018,34,029,race-ethnicity,"Black, Non-Hispanic",0.7759323096,0.8344571587,0.7174074605,1
2018,34,029,race-ethnicity,Hispanic,0.7846296726,0.8135718045,0.7556875407,1
2018,34,029,race-ethnicity,Other Races and Ethnicities,0.8420979603,0.8851967329,0.7989991877,1
2018,34,029,race-ethnicity,"White, Non-Hispanic",0.7921021923,0.8012408059,0.7829635787,1
2018,34,031,race-ethnicity,"Black, Non-Hispanic",0.7208549531,0.7541337231,0.6875761831,1
2018,34,031,race-ethnicity,Hispanic,0.763477495,0.7784030718,0.7485519183,1
2018,34,031,race-ethnicity,Other Races and Ethnicities,0.785331943,0.8169703257,0.7536935603,1
2018,34,031,race-ethnicity,"White, Non-Hispanic",0.8216900669,0.8345489451,0.8088311887,1
2018,34,033,race-ethnicity,"Black, Non-Hispanic",0.7005725834,0.7532870022,0.6478581645,2
2018,34,033,race-ethnicity,Hispanic,0.7483548302,0.7933711561,0.7033385044,2
2018,34,033,race-ethnicity,Other Races and Ethnicities,0.7055793991,0.8073840813,0.603774717,3
2018,34,033,race-ethnicity,"White, Non-Hispanic",0.8139626958,0.8327506605,0.795174731,2
2018,34,035,race-ethnicity,"Black, Non-Hispanic",0.8632379179,0.8995478099,0.826928026,1
2018,34,035,race-ethnicity,Hispanic,0.8482569744,0.8753028355,0.8212111134,1
2018,34,035,race-ethnicity,Other Races and Ethnicities,0.8160065724,0.8363112079,0.7957019369,1
2018,34,035,race-ethnicity,"White, Non-Hispanic",0.8391757703,0.8511748163,0.8271767243,1
2018,34,037,race-ethnicity,"Black, Non-Hispanic",0.6466666667,0.7753584086,0.5179749247,3
2018,34,037,race-ethnicity,Hispanic,0.8517212775,0.9029317017,0.8005108533,1
2018,34,037,race-ethnicity,Other Races and Ethnicities,0.749043193,0.8235742561,0.6745121299,1
2018,34,037,race-ethnicity,"White, Non-Hispanic",0.8258072816,0.8396043528,0.8120102104,1
2018,34,039,race-ethnicity,"Black, Non-Hispanic",0.8084364098,0.8273223001,0.7895505194,1
2018,34,039,race-ethnicity,Hispanic,0.8196753121,0.8337631927,0.8055874314,1
2018,34,039,race-ethnicity,Other Races and Ethnicities,0.8267768595,0.8523694082,0.8011843108,1
2018,34,039,race-ethnicity,"White, Non-Hispanic",0.828921375,0.8403444328,0.8174983171,1
2018,34,041,race-ethnicity,"Black, Non-Hispanic",0.8961716937,0.9656731185,0.826670269,3
2018,34,041,race-ethnicity,Hispanic,0.8220649256,0.8726041499,0.7715257012,1
2018,34,041,race-ethnicity,Other Races and Ethnicities,0.8226700252,0.8943745786,0.7509654718,1
2018,34,041,race-ethnicity,"White, Non-Hispanic",0.8353576248,0.8515305069,0.8191847428,1
2018,35,001,race-ethnicity,"Black, Non-Hispanic",0.7954894999,0.852542763,0.7384362369,1
2018,35,001,race-ethnicity,Hispanic,0.7530436244,0.7655221868,0.7405650619,1
2018,35,001,race-ethnicity,Other Races and Ethnicities,0.7649209026,0.792029523,0.7378122822,1
2018,35,001,race-ethnicity,"White, Non-Hispanic",0.7684373689,0.7810223866,0.7558523513,1
2018,35,003,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,35,003,race-ethnicity,Hispanic,0.6548831289,0.6928288152,0.6169374426,2
2018,35,003,race-ethnicity,Other Races and Ethnicities,0.5816326531,0.6988805052,0.464384801,3
2018,35,003,race-ethnicity,"White, Non-Hispanic",0.671326915,0.7132189644,0.6294348657,2
2018,35,005,race-ethnicity,"Black, Non-Hispanic",0.7637130802,0.9108989223,0.616527238,3
2018,35,005,race-ethnicity,Hispanic,0.6715526135,0.7053001853,0.6378050416,2
2018,35,005,race-ethnicity,Other Races and Ethnicities,0.7091932458,0.7753541335,0.643032358,2
2018,35,005,race-ethnicity,"White, Non-Hispanic",0.7744202992,0.8018034189,0.7470371794,2
2018,35,006,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,35,006,race-ethnicity,Hispanic,0.6431552588,0.7049352218,0.5813752957,2
2018,35,006,race-ethnicity,Other Races and Ethnicities,0.5470061556,0.562730334,0.5312819771,2
2018,35,006,race-ethnicity,"White, Non-Hispanic",0.618484556,0.6930577527,0.5439113592,2
2018,35,007,race-ethnicity,"Black, Non-Hispanic",0.7242681775,0.8548380446,0.5936983104,3
2018,35,007,race-ethnicity,Hispanic,0.7105661329,0.7465845274,0.6745477384,2
2018,35,007,race-ethnicity,Other Races and Ethnicities,0.5942446043,0.7145488238,0.4739403848,3
2018,35,007,race-ethnicity,"White, Non-Hispanic",0.7626026148,0.7908277519,0.7343774777,2
2018,35,009,race-ethnicity,"Black, Non-Hispanic",0.7242681775,0.8548380446,0.5936983104,3
2018,35,009,race-ethnicity,Hispanic,0.7105661329,0.7465845274,0.6745477384,2
2018,35,009,race-ethnicity,Other Races and Ethnicities,0.5942446043,0.7145488238,0.4739403848,3
2018,35,009,race-ethnicity,"White, Non-Hispanic",0.7626026148,0.7908277519,0.7343774777,2
2018,35,011,race-ethnicity,"Black, Non-Hispanic",0.7242681775,0.8548380446,0.5936983104,3
2018,35,011,race-ethnicity,Hispanic,0.7105661329,0.7465845274,0.6745477384,2
2018,35,011,race-ethnicity,Other Races and Ethnicities,0.5942446043,0.7145488238,0.4739403848,3
2018,35,011,race-ethnicity,"White, Non-Hispanic",0.7626026148,0.7908277519,0.7343774777,2
2018,35,013,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,35,013,race-ethnicity,Hispanic,0.7244021223,0.7471356541,0.7016685904,1
2018,35,013,race-ethnicity,Other Races and Ethnicities,0.7298976608,0.8284357029,0.6313596188,3
2018,35,013,race-ethnicity,"White, Non-Hispanic",0.7196436677,0.7547188338,0.6845685017,1
2018,35,015,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,35,015,race-ethnicity,Hispanic,0.6993959493,0.7306657432,0.6681261554,2
2018,35,015,race-ethnicity,Other Races and Ethnicities,0.5574506284,0.7197021916,0.3951990651,3
2018,35,015,race-ethnicity,"White, Non-Hispanic",0.8156864819,0.8435483243,0.7878246396,2
2018,35,017,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,35,017,race-ethnicity,Hispanic,0.6548831289,0.6928288152,0.6169374426,2
2018,35,017,race-ethnicity,Other Races and Ethnicities,0.5816326531,0.6988805052,0.464384801,3
2018,35,017,race-ethnicity,"White, Non-Hispanic",0.671326915,0.7132189644,0.6294348657,2
2018,35,019,race-ethnicity,"Black, Non-Hispanic",0.7242681775,0.8548380446,0.5936983104,3
2018,35,019,race-ethnicity,Hispanic,0.7105661329,0.7465845274,0.6745477384,2
2018,35,019,race-ethnicity,Other Races and Ethnicities,0.5942446043,0.7145488238,0.4739403848,3
2018,35,019,race-ethnicity,"White, Non-Hispanic",0.7626026148,0.7908277519,0.7343774777,2
2018,35,021,race-ethnicity,"Black, Non-Hispanic",0.7242681775,0.8548380446,0.5936983104,3
2018,35,021,race-ethnicity,Hispanic,0.7105661329,0.7465845274,0.6745477384,2
2018,35,021,race-ethnicity,Other Races and Ethnicities,0.5942446043,0.7145488238,0.4739403848,3
2018,35,021,race-ethnicity,"White, Non-Hispanic",0.7626026148,0.7908277519,0.7343774777,2
2018,35,023,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,35,023,race-ethnicity,Hispanic,0.6548831289,0.6928288152,0.6169374426,2
2018,35,023,race-ethnicity,Other Races and Ethnicities,0.5816326531,0.6988805052,0.464384801,3
2018,35,023,race-ethnicity,"White, Non-Hispanic",0.671326915,0.7132189644,0.6294348657,2
2018,35,025,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,35,025,race-ethnicity,Hispanic,0.6993959493,0.7306657432,0.6681261554,2
2018,35,025,race-ethnicity,Other Races and Ethnicities,0.5574506284,0.7197021916,0.3951990651,3
2018,35,025,race-ethnicity,"White, Non-Hispanic",0.8156864819,0.8435483243,0.7878246396,2
2018,35,027,race-ethnicity,"Black, Non-Hispanic",0.7637130802,0.9108989223,0.616527238,3
2018,35,027,race-ethnicity,Hispanic,0.6715526135,0.7053001853,0.6378050416,2
2018,35,027,race-ethnicity,Other Races and Ethnicities,0.7091932458,0.7753541335,0.643032358,2
2018,35,027,race-ethnicity,"White, Non-Hispanic",0.7744202992,0.8018034189,0.7470371794,2
2018,35,028,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,35,028,race-ethnicity,Hispanic,0.6478707224,0.6741815473,0.6215598976,2
2018,35,028,race-ethnicity,Other Races and Ethnicities,0.6684420772,0.7191590905,0.617725064,2
2018,35,028,race-ethnicity,"White, Non-Hispanic",0.7727186312,0.8086011596,0.7368361027,2
2018,35,029,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,35,029,race-ethnicity,Hispanic,0.6548831289,0.6928288152,0.6169374426,2
2018,35,029,race-ethnicity,Other Races and Ethnicities,0.5816326531,0.6988805052,0.464384801,3
2018,35,029,race-ethnicity,"White, Non-Hispanic",0.671326915,0.7132189644,0.6294348657,2
2018,35,031,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,35,031,race-ethnicity,Hispanic,0.6431552588,0.7049352218,0.5813752957,2
2018,35,031,race-ethnicity,Other Races and Ethnicities,0.5470061556,0.562730334,0.5312819771,2
2018,35,031,race-ethnicity,"White, Non-Hispanic",0.618484556,0.6930577527,0.5439113592,2
2018,35,033,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,35,033,race-ethnicity,Hispanic,0.6478707224,0.6741815473,0.6215598976,2
