year,state,county,juvenile_arrest_rate,juvenile_arrests_under10,coverage_indicator_jjarrest,adult_under18,jjarrest_rate_quality
2016,26,105,3974.5488,0,.9951691,1,2
2016,26,107,1901.2147,0,.97585511,1,2
2016,26,109,4010.4001,0,1,1,1
2016,26,111,785.53998,0,.99709302,1,2
2016,26,113,3088.103,0,1,1,1
2016,26,115,631.98834,0,.97266883,1,2
2016,26,117,2602.781,0,.97399998,1,2
2016,26,119,869.10742,0,1,1,1
2016,26,121,2013.5474,0,.99367589,1,2
2016,26,123,4902.0225,0,.99671054,1,2
2016,26,125,1335.9904,0,.99135566,1,2
2016,26,127,5224.9214,0,.93617022,1,2
2016,26,129,5780.5415,0,1,1,1
2016,26,131,1239.5524,0,.89610392,1,2
2016,26,133,2693.3826,0,.98972601,1,2
2016,26,135,2658.5623,0,.96875,1,2
2016,26,137,7072.1006,1,1,1,1
2016,26,139,4606.4141,4,.99527746,1,2
2016,26,141,2158.8364,0,.93333334,1,2
2016,26,143,6680.8262,0,.97664541,1,2
2016,26,145,2728.6453,1,.97635937,1,2
2016,26,147,2120.7532,1,.98826039,1,2
2016,26,149,616.34821,0,.93350381,1,2
2016,26,151,711.49243,0,.76190478,1,3
2016,26,153,3544.7795,0,.99425286,1,2
2016,26,155,1630.87,2,.91762769,1,2
2016,26,157,2491.1636,0,.96138209,1,2
2016,26,159,2465.5896,2,.99195403,1,2
2016,26,161,1627.9603,0,.99225807,1,2
2016,26,163,1929.8438,5,.99456912,1,2
2016,26,165,5951.6904,0,.99793816,1,2
2016,27,001,2076.4536,0,.95238096,0,2
2016,27,003,3468.2666,5,1,0,1
2016,27,005,3106.7776,2,.85882354,0,2
2016,27,007,8236.8008,1,.98178136,0,2
2016,27,009,792.88544,0,.99324322,0,2
2016,27,011,0,0,.77142859,0,3
2016,27,013,7470.853,0,.98785424,0,2
2016,27,015,2058.5244,0,.90860218,0,2
2016,27,017,3000.0959,0,1,0,1
2016,27,019,3932.7014,0,1,0,1
2016,27,021,5177.6982,0,.94,0,2
2016,27,023,0,0,.7241379,0,3
2016,27,025,3748.3933,0,1,0,1
2016,27,027,5846.5459,3,.9579646,0,2
2016,27,029,2586.6785,0,1,0,1
2016,27,031,456.12427,0,1,0,1
2016,27,033,3258.0957,0,.93793106,0,2
2016,27,035,6262.979,0,.96612668,0,2
2016,27,037,4248.7261,3,1,0,1
2016,27,039,1198.0352,0,.93693691,0,2
2016,27,041,3950.7563,0,1,0,1
2016,27,043,4370.6294,0,.89400923,0,2
2016,27,045,102.95004,0,.57446808,0,3
2016,27,047,7309.9648,2,1,0,1
2016,27,049,5095.4907,0,.99776286,0,2
2016,27,051,167.11369,0,.47058824,0,3
2016,27,053,5014.0166,7,.99563891,0,2
2016,27,055,1247.0453,0,.76966292,0,3
2016,27,057,5691.04,0,.99615383,0,2
2016,27,059,2173.2402,0,.95999998,0,2
2016,27,061,2027.9912,1,.93666667,0,2
2016,27,063,617.91522,0,.72916669,0,3
2016,27,065,0,0,1,0,1
2016,27,067,5275.8208,1,.97805643,0,2
2016,27,069,0,0,.66666669,0,3
2016,27,071,1232.8936,0,.85714287,0,2
2016,27,073,0,0,.34615386,0,3
2016,27,075,857.29382,0,.83544302,0,2
2016,27,077,0,0,.88679248,0,2
2016,27,079,1170.2242,0,.99465239,0,2
2016,27,081,0,0,0,0,3
2016,27,083,3650.9675,0,.96085411,0,2
2016,27,085,2464.0872,0,.98873872,0,2
2016,27,087,0,0,0,0,3
2016,27,089,0,0,1,0,1
2016,27,091,3340.9263,0,1,0,1
2016,27,093,2306.8049,0,.99095023,0,2
2016,27,095,4392.8438,0,.92145014,0,2
2016,27,097,84.621696,0,.91743118,0,2
2016,27,099,5147.0757,0,1,0,1
2016,27,101,0,0,0,0,3
2016,27,103,2025.3616,0,1,0,1
2016,27,105,3168.0972,0,1,0,1
2016,27,107,0,0,0,0,3
2016,27,109,3935.5994,0,1,0,1
2016,27,111,3295.7388,0,1,0,1
2016,27,113,616.24841,0,.89772725,0,2
2016,27,115,2938.24,1,1,0,1
2016,27,117,0,0,1,0,1
2016,27,119,4070.6423,0,1,0,1
2016,27,121,901.53442,0,.9868421,0,2
2016,27,123,6213.0063,35,.98301631,0,2
2016,27,125,1173.8081,0,1,0,1
2016,27,127,3057.3408,0,.95373666,0,2
2016,27,129,1160.7306,0,.82746476,0,2
2016,27,131,2514.7415,0,.95261848,0,2
2016,27,133,0,0,1,0,1
2016,27,135,365.18564,0,.91111112,0,2
2016,27,137,4167.1104,0,.9948225,0,2
2016,27,139,2768.3682,0,.98625791,0,2
2016,27,141,4061.6704,0,1,0,1
2016,27,143,0,0,.13157895,0,3
2016,27,145,7395.3848,0,.98134989,0,2
2016,27,147,2190.8503,1,.93902439,0,2
2016,27,149,511.31802,0,.83999997,0,2
2016,27,151,1022.636,0,.94520545,0,2
2016,27,153,1016.8342,0,.94711536,0,2
2016,27,155,2854.8589,0,.95454544,0,2
2016,27,157,3868.6831,0,.9623431,0,2
2016,27,159,811.71027,0,.71910113,0,3
2016,27,161,2992.1677,0,.92655367,0,2
2016,27,163,3743.4368,1,1,0,1
2016,27,165,8393.8506,0,1,0,1
2016,27,167,4720.0332,0,1,0,1
2016,27,169,2553.3911,0,.97897196,0,2
2016,27,171,3881.9126,0,.98604649,0,2
2016,27,173,1915.0852,1,.97241378,0,2
2016,28,001,4356.5391,0,.99415207,0,2
2016,28,003,0,0,0,0,3
2016,28,005,0,0,0,0,3
2016,28,007,0,0,0,0,3
2016,28,009,0,0,0,0,3
2016,28,011,0,0,0,0,3
2016,28,013,0,0,0,0,3
2016,28,015,0,0,0,0,3
2016,28,017,0,0,0,0,3
2016,28,019,114.57589,0,1,0,1
2016,28,021,0,0,.99137932,0,2
2016,28,023,0,0,0,0,3
2016,28,025,331.87466,1,.98952878,0,2
2016,28,027,33.956665,0,.375,0,3
2016,28,029,0,0,0,0,3
2016,28,031,0,0,0,0,3
2016,28,033,2262.1367,4,1,0,1
2016,28,035,468.70551,0,.99421966,0,2
2016,28,037,0,0,.33333334,0,3
2016,28,039,0,0,0,0,3
2016,28,041,133.21611,0,.9937107,0,2
2016,28,043,823.6825,0,.98305082,0,2
2016,28,045,2206.8035,0,.99690402,0,2
2016,28,047,4736.3394,6,1,0,1
2016,28,049,2800.6375,1,.96411091,0,2
2016,28,051,0,0,.16666667,0,3
2016,28,053,0,0,0,0,3
2016,28,055,0,0,0,0,3
2016,28,057,446.50467,0,.97468352,0,2
2016,28,059,1066.4578,0,.98559421,0,2
2016,28,061,0,0,0,0,3
2016,28,063,0,0,0,0,3
2016,28,065,0,0,0,0,3
2016,28,067,440.11835,1,.99558496,0,2
2016,28,069,0,0,.96774191,0,2
2016,28,071,982.71619,0,.99647886,0,2
2016,28,073,355.4866,0,.99310344,0,2
2016,28,075,1610.821,0,1,0,1
2016,28,077,0,0,0,0,3
2016,28,079,90.786118,3,.98876405,0,2
2016,28,081,472.80103,0,.875,0,2
2016,28,083,808.76367,0,.95999998,0,2
2016,28,085,0,0,.99390244,0,2
2016,28,087,1158.6786,0,.99130434,0,2
2016,28,089,2345.2236,0,.99676377,0,2
2016,28,091,0,0,.99224806,0,2
2016,28,093,1165.9542,1,1,0,1
2016,28,095,539.21783,0,.98780489,0,2
2016,28,097,0,0,0,0,3
2016,28,099,2217.5205,0,.99333334,0,2
2016,28,101,0,0,0,0,3
2016,28,103,0,0,0,0,3
2016,28,105,1005.5325,0,1,0,1
2016,28,107,2482.1135,0,.99183673,0,2
2016,28,109,2075.7937,4,.99646646,0,2
2016,28,111,0,0,0,0,3
2016,28,113,2953.0676,0,.93103451,0,2
2016,28,115,0,0,0,0,3
2016,28,117,0,0,0,0,3
2016,28,119,0,0,0,0,3
2016,28,121,1549.2673,7,.99507391,0,2
2016,28,123,0,0,.99122804,0,2
2016,28,125,0,0,0,0,3
2016,28,127,28.111128,0,.96428573,0,2
2016,28,129,0,0,0,0,3
2016,28,131,3572.552,0,1,0,1
2016,28,133,155.37553,0,.96511626,0,2
2016,28,135,0,0,0,0,3
2016,28,137,0,0,0,0,3
2016,28,139,0,0,0,0,3
2016,28,141,45.985466,0,.99065423,0,2
2016,28,143,329.41873,0,1,0,1
2016,28,145,0,0,0,0,3
2016,28,147,0,0,0,0,3
2016,28,149,5451.9526,0,1,0,1
2016,28,151,6539.2383,1,.99418604,0,2
2016,28,153,0,0,0,0,3
2016,28,155,0,0,0,0,3
2016,28,157,0,0,0,0,3
2016,28,159,50.922718,0,.94444442,0,2
2016,28,161,0,0,0,0,3
2016,28,163,0,0,0,0,3
2016,29,001,1285.0071,0,1,1,1
2016,29,003,5252.6475,1,1,1,1
2016,29,005,976.5625,0,1,1,1
2016,29,007,5162.0898,19,.99473685,1,2
2016,29,009,3241.5818,5,1,1,1
2016,29,011,3746.498,3,1,1,1
2016,29,013,3771.1638,5,1,1,1
2016,29,015,2942.2583,6,1,1,1
2016,29,017,1188.441,0,1,1,1
2016,29,019,6325.4072,54,1,1,1
2016,29,021,7863.9448,9,.99839741,1,2
2016,29,023,7660.7769,25,1,1,1
2016,29,025,2082.1973,1,.99047619,1,2
2016,29,027,4709.4175,0,.99776286,1,2
2016,29,029,2331.4583,1,1,1,1
2016,29,031,4813.8403,10,.99820143,1,2
2016,29,033,1209.6969,0,1,1,1
2016,29,035,1353.2859,0,1,1,1
2016,29,037,8322.7275,42,.99618322,1,2
2016,29,039,2931.8459,10,1,1,1
2016,29,041,236.37756,0,1,1,1
2016,29,043,2168.5879,4,1,1,1
2016,29,045,807.60443,0,1,1,1
2016,29,047,3058.7078,16,1,1,1
2016,29,049,4235.5879,5,1,1,1
2016,29,051,10783.349,5,1,1,1
2016,29,053,5958.5332,17,1,1,1
2016,29,055,805.92139,4,.99706745,1,2
2016,29,057,1211.2925,0,.99489796,1,2
2016,29,059,343.26346,0,.98989898,1,2
2016,29,061,1451.647,0,1,1,1
2016,29,063,698.23138,0,.99009901,1,2
2016,29,065,1142.5653,0,1,1,1
2016,29,067,2882.052,0,1,1,1
2016,29,069,2626.2581,2,1,1,1
2016,29,071,2369.5112,4,1,1,1
2016,29,073,1037.3732,1,.98907101,1,2
2016,29,075,1158.6335,0,1,1,1
2016,29,077,3274.3916,5,1,1,1
2016,29,079,2821.1807,0,1,1,1
2016,29,081,2595.9255,1,1,1,1
2016,29,083,2781.4839,1,.99676377,1,2
2016,29,085,342.12305,0,1,1,1
2016,29,087,0,0,1,1,1
2016,29,089,3564.5737,1,1,1,1
2016,29,091,2073.7576,0,1,1,1
2016,29,093,354.86163,0,1,1,1
2016,29,095,4110.3979,11,1,1,1
2016,29,097,3192.6707,6,1,1,1
2016,29,099,3418.6965,8,.99914968,1,2
2016,29,101,4405.3018,2,.9982993,1,2
2016,29,103,0,0,1,1,1
2016,29,105,1067.3795,0,1,1,1
2016,29,107,2946.3516,6,.9935205,1,2
2016,29,109,3081.4539,4,1,1,1
2016,29,111,3978.2146,6,1,1,1
2016,29,113,2563.6274,3,.99785864,1,2
2016,29,115,4621.2334,1,1,1,1
2016,29,117,4478.9707,3,1,1,1
2016,29,119,86.248901,0,.99504948,1,2
2016,29,121,5925.7227,2,1,1,1
2016,29,123,2545.7463,0,1,1,1
2016,29,125,1839.7698,0,1,1,1
2016,29,127,12585.177,26,1,1,1
2016,29,129,1183.712,0,1,1,1
2016,29,131,2422.7954,0,1,1,1
2016,29,133,4219.542,3,1,1,1
2016,29,135,1569.2223,1,1,1,1
2016,29,137,548.01727,0,1,1,1
2016,29,139,1110.9877,0,.99441344,1,2
2016,29,141,2500.2861,5,1,1,1
2016,29,143,807.78131,0,.98453611,1,2
2016,29,145,4426.5928,11,1,1,1
2016,29,147,2048.3994,1,1,1,1
2016,29,149,272.09897,0,.99354839,1,2
2016,29,151,0,0,1,1,1
2016,29,153,608.6452,0,1,1,1
2016,29,155,4978.0176,4,.99743587,1,2
2016,29,157,5616.2446,4,1,1,1
2016,29,159,6876.9878,1,.99686521,1,2
2016,29,161,3831.4531,3,.99550897,1,2
2016,29,163,2262.6772,1,1,1,1
2016,29,165,2170.156,2,.99686027,1,2
2016,29,167,1799.2227,1,.99390244,1,2
2016,29,169,999.14911,1,1,1,1
2016,29,171,0,0,1,1,1
2016,29,173,1515.5103,3,1,1,1
2016,29,175,1392.9823,0,1,1,1
2016,29,177,8501.7207,3,.99392098,1,2
2016,29,179,281.6362,0,1,1,1
2016,29,181,1600.8751,0,1,1,1
2016,29,183,3842.8733,6,1,1,1
2016,29,185,2567.5259,0,.98581558,1,2
2016,29,186,2270.29,0,.99604744,1,2
2016,29,187,1607.6201,1,1,1,1
2016,29,189,6003.4995,79,1,1,1
2016,29,195,4862.2241,1,.99239546,1,2
2016,29,197,219.20691,0,1,1,1
2016,29,199,807.60443,0,.97142857,1,2
2016,29,201,5009.6162,1,.99803537,1,2
2016,29,203,467.24277,1,1,1,1
2016,29,205,1203.4889,0,1,1,1
2016,29,207,661.27032,0,1,1,1
2016,29,209,4018.5969,1,.99695122,1,2
2016,29,211,331.03815,0,1,1,1
2016,29,213,4284.333,2,1,1,1
2016,29,215,2392.6079,1,1,1,1
2016,29,217,9635.873,11,1,1,1
2016,29,219,5463.1489,6,1,1,1
2016,29,221,800.81891,0,1,1,1
2016,29,223,1536.8065,0,1,1,1
2016,29,225,1802.5698,0,.99796748,1,2
2016,29,227,1541.9408,0,1,1,1
2016,29,229,472.00983,0,1,1,1
2016,29,510,3590.4426,13,1,1,1
2016,30,001,8230.7412,1,.99411762,0,2
2016,30,003,25224.918,36,1,0,1
2016,30,005,8515.6309,1,.96551722,0,2
2016,30,007,1809.2802,0,1,0,1
2016,30,009,699.23779,0,.83146065,0,2
2016,30,011,0,0,.07692308,0,3
2016,30,013,8124.5425,7,1,0,1
2016,30,015,355.82883,0,.96666664,0,2
2016,30,017,3105.0071,1,.98809522,0,2
2016,30,019,1498.3518,0,.5625,0,3
2016,30,021,12081.89,1,1,0,1
2016,30,023,5182.7124,1,1,0,1
2016,30,025,0,0,.7027027,0,3
2016,30,027,2579.7498,0,1,0,1
2016,30,029,3638.874,1,1,0,1
2016,30,031,4098.1152,0,.99459457,0,2
2016,30,033,1997.8025,0,.83333331,0,2
2016,30,035,3341.3718,7,.98979592,0,2
2016,30,037,0,0,.80769229,0,2
2016,30,039,0,0,.86956519,0,2
2016,30,041,20243.043,2,1,0,1
2016,30,043,5637.3262,2,.98601401,0,2
2016,30,045,0,0,.7368421,0,3
2016,30,047,1281.1438,0,.99705017,0,2
2016,30,049,5929.2695,0,.99463809,0,2
2016,30,051,0,0,.38461539,0,3
2016,30,053,4193.8652,3,.99676377,0,2
2016,30,055,0,0,.78571427,0,3
2016,30,057,525.04602,0,.953125,0,2
2016,30,059,0,0,.72222221,0,3
2016,30,061,0,0,.60000002,0,3
2016,30,063,4572.1587,13,1,0,1
2016,30,065,1685.6459,0,1,0,1
2016,30,067,1099.6261,0,1,0,1
2016,30,069,0,0,0,0,3
2016,30,071,5993.4072,0,1,0,1
2016,30,073,991.23743,1,.88235295,0,2
2016,30,075,0,0,.85714287,0,2
2016,30,077,2706.2212,0,.97196263,0,2
2016,30,079,0,0,0,0,3
2016,30,081,5404.3281,3,1,0,1
2016,30,083,2779.5391,0,.99453551,0,2
2016,30,085,20976.926,38,1,0,1
2016,30,087,4610.292,0,.96899223,0,2
2016,30,089,321.37289,0,.90370369,0,2
2016,30,091,3745.8794,0,1,0,1
2016,30,093,7844.4556,0,1,0,1
2016,30,095,2889.8137,0,1,0,1
2016,30,097,1632.7063,0,.97674417,0,2
2016,30,099,2707.7705,0,1,0,1
2016,30,101,1927.4063,0,1,0,1
2016,30,103,0,0,.5,0,3
2016,30,105,4725.5713,0,1,0,1
2016,30,107,1387.7325,0,.97222221,0,2
2016,30,109,0,0,.15384616,0,3
2016,30,111,5759.2041,1,1,0,1
2016,31,001,8629.2217,1,1,0,1
2016,31,003,998.70667,0,.91111112,0,2
2016,31,005,0,0,0,0,3
2016,31,007,4348.2041,0,.96428573,0,2
2016,31,009,0,0,.5,0,3
2016,31,011,0,0,.85714287,0,2
2016,31,013,2238.6775,0,.9948718,0,2
2016,31,015,0,0,.5,0,3
2016,31,017,310.58603,0,1,0,1
2016,31,019,9050.4902,3,.99806952,0,2
2016,31,021,1579.0363,0,.97979796,0,2
2016,31,023,2402.0461,0,1,0,1
2016,31,025,1676.1077,0,.99421966,0,2
2016,31,027,280.88571,0,.8877551,0,2
2016,31,029,826.13562,0,.9285714,0,2
2016,31,031,2557.7673,0,.99363059,0,2
2016,31,033,2898.8027,0,.99074072,0,2
2016,31,035,0,0,.66666669,0,3
2016,31,037,2049.9719,0,.98913044,0,2
2016,31,039,629.18518,0,.89156628,0,2
2016,31,041,2071.5688,0,1,0,1
2016,31,043,6149.9399,0,1,0,1
2016,31,045,5514.7954,0,.99453551,0,2
2016,31,047,10278.007,1,1,0,1
2016,31,049,0,0,.88524592,0,2
2016,31,051,1361.8727,0,.96774191,0,2
2016,31,053,6921.0068,0,.98850572,0,2
2016,31,055,5682.1743,10,.98115575,0,2
2016,31,057,402.1976,0,1,0,1
2016,31,059,1061.774,0,1,0,1
2016,31,061,0,0,.76190478,0,3
2016,31,063,293.91364,0,.91666669,0,2
2016,31,065,2764.0388,0,1,0,1
2016,31,067,5856.2373,0,.99668872,0,2
2016,31,069,0,0,.89999998,0,2
2016,31,071,0,0,.25,0,3
2016,31,073,3217.5808,0,.92307693,0,2
2016,31,075,0,0,.5,0,3
2016,31,077,0,0,.66666669,0,3
2016,31,079,9831.5117,0,1,0,1
2016,31,081,1673.5001,0,1,0,1
2016,31,083,965.0647,0,.96153843,0,2
2016,31,085,0,0,.71428573,0,3
2016,31,087,283.02795,0,1,0,1
2016,31,089,3700.5854,0,1,0,1
2016,31,091,1091.6792,0,.5,0,3
2016,31,093,401.82913,0,.84615386,0,2
2016,31,095,4601.0205,0,.99122804,0,2
2016,31,097,0,0,.96551722,0,2
2016,31,099,2539.644,0,.98850572,0,2
2016,31,101,6094.0806,0,.99612403,0,2
2016,31,103,0,0,.26666668,0,3
2016,31,105,1278.8835,3,.94117647,0,2
2016,31,107,0,0,1,0,1
2016,31,109,8296.5928,24,1,0,1
2016,31,111,7440.0591,0,1,0,1
2016,31,113,0,0,.85714287,0,2
2016,31,115,0,0,.75,0,3
2016,31,117,0,0,0,0,3
2016,31,119,9390.4707,0,.97215778,0,2
2016,31,121,427.16971,0,.96842104,0,2
2016,31,123,5024.5913,0,.98863637,0,2
2016,31,125,0,0,.80000001,0,2
2016,31,127,1470.1486,0,1,0,1
2016,31,129,1732.1672,0,.93333334,0,2
2016,31,131,4848.4575,1,1,0,1
2016,31,133,0,1,.84210527,0,2
2016,31,135,2456.2783,0,1,0,1
2016,31,137,3257.093,0,1,0,1
2016,31,139,230.47076,0,.87179488,0,2
2016,31,141,9219.4775,1,1,0,1
2016,31,143,326.69971,0,.89999998,0,2
2016,31,145,5216.9824,2,.96568626,0,2
2016,31,147,4140.9185,0,.97674417,0,2
2016,31,149,0,0,.14285715,0,3
2016,31,151,3435.1599,0,.98636365,0,2
2016,31,153,6276.8784,4,1,0,1
2016,31,155,2748.1836,2,1,0,1
2016,31,157,7934.4854,0,.97560978,0,2
2016,31,159,1316.2467,0,.99578059,0,2
2016,31,161,532.43317,0,.99082571,0,2
2016,31,163,1053.6853,0,.86363637,0,2
2016,31,165,0,0,.93333334,0,2
2016,31,167,9124.5469,1,1,0,1
2016,31,169,0,0,.93333334,0,2
2016,31,171,0,0,.92307693,0,2
2016,31,173,9816.2354,1,.955414,0,2
2016,31,175,2173.2258,0,.84745765,0,2
2016,31,177,2740.7307,0,1,0,1
2016,31,179,259.28006,0,.84782606,0,2
2016,31,181,0,0,.95652175,0,2
2016,31,183,0,0,.15384616,0,3
2016,31,185,4290.4224,0,1,0,1
2016,32,001,7125.4111,5,.98780489,0,2
2016,32,003,2820.1541,19,.98698699,0,2
2016,32,005,5977.3599,0,.99650347,0,2
2016,32,007,3164.8335,6,.99869794,0,2
2016,32,009,0,0,.97777778,0,2
2016,32,011,419.64615,0,1,0,1
2016,32,013,3945.531,0,.9375,0,2
2016,32,015,2517.877,0,1,0,1
2016,32,017,472.10193,0,1,0,1
2016,32,019,2316.4336,0,.99715906,0,2
2016,32,021,539.54504,0,1,0,1
2016,32,023,1769.3196,6,.97630334,0,2
2016,32,027,5917.0107,3,.9357143,0,2
2016,32,029,1168.907,0,1,0,1
2016,32,031,5795.7583,3,1,0,1
2016,32,033,2304.5015,0,.99350649,0,2
2016,32,510,9168.7236,4,.96801704,0,2
2016,33,001,4389.8965,0,.99754298,0,2
2016,33,003,5035.855,0,.97663552,0,2
2016,33,005,4120.3062,1,.98875254,0,2
2016,33,007,2544.0156,0,.9638989,0,2
2016,33,009,3587.7266,0,.98073339,0,2
2016,33,011,3417.0552,1,.99485773,0,2
2016,33,013,3729.4241,4,.98875773,0,2
2016,33,015,5308.4976,0,.99557865,0,2
2016,33,017,3823.2927,2,.99743921,0,2
2016,33,019,2697.2234,0,.95041323,0,2
2016,34,001,3581.2898,2,1,0,1
2016,34,003,2491.7537,19,1,0,1
2016,34,005,2975.1399,5,1,0,1
2016,34,007,6144.0596,29,.99957848,0,2
2016,34,009,9557.4072,0,1,0,1
2016,34,011,4180.5869,3,.99903566,0,2
2016,34,013,3056.4207,21,1,0,1
2016,34,015,2852.3765,3,1,0,1
2016,34,017,2842.4114,3,1,0,1
2016,34,019,1676.4459,1,1,0,1
2016,34,021,3640.9387,6,.99853659,0,2
2016,34,023,2184.0032,3,1,0,1
2016,34,025,3378.6238,7,1,0,1
2016,34,027,1987.702,16,1,0,1
2016,34,029,1823.0723,5,.99970877,0,2
2016,34,031,4485.4829,38,1,0,1
2016,34,033,4459.0327,2,1,0,1
2016,34,035,1778.9801,6,1,0,1
2016,34,037,1896.4124,2,1,0,1
2016,34,039,1965.6061,6,1,0,1
2016,34,041,2213.5544,0,1,0,1
2016,35,001,1745.9686,0,1,0,1
2016,35,003,326.5434,0,1,0,1
2016,35,005,10845.493,0,1,0,1
2016,35,006,5325.0547,2,1,0,1
2016,35,007,2843.22,0,.99610895,0,2
2016,35,009,1959.0051,0,.996732,0,2
2016,35,011,4233.2524,0,1,0,1
2016,35,013,3932.4712,0,1,0,1
2016,35,015,3619.5193,0,.99378884,0,2
2016,35,017,1398.0896,0,.95522386,0,2
2016,35,019,230.06805,0,1,0,1
2016,35,021,0,0,.5,0,3
2016,35,023,493.44336,0,1,0,1
2016,35,025,1974.4053,0,1,0,1
2016,35,027,2275.1885,0,1,0,1
2016,35,028,3178.1819,0,.9921875,0,2
2016,35,029,7563.2695,4,1,0,1
2016,35,031,1329.025,0,1,0,1
2016,35,033,364.16739,0,1,0,1
2016,35,035,6146.0107,0,.99723756,0,2
2016,35,037,601.31421,0,1,0,1
2016,35,039,6039.3955,0,.99342108,0,2
2016,35,041,2906.2434,0,.99350649,0,2
2016,35,043,2721.2078,0,.99839228,0,2
2016,35,045,4954.8838,1,1,0,1
2016,35,047,364.16718,0,.99408287,0,2
2016,35,049,3565.3289,0,.990794,0,2
2016,35,051,3027.948,0,1,0,1
2016,35,053,1498.4946,0,1,0,1
2016,35,055,3537.1277,0,.98895025,0,2
2016,35,057,1480.3301,0,1,0,1
2016,35,059,721.57709,0,.97368419,0,2
2016,35,061,714.97516,0,1,0,1
2016,36,001,3693.0854,2,.99612653,1,2
2016,36,003,1631.9425,0,.94070512,1,2
2016,36,005,0,0,.36842105,1,3
2016,36,007,3827.7952,1,.99664712,1,2
2016,36,009,3373.062,1,.97276264,1,2
2016,36,011,2243.7271,1,.9612245,1,2
2016,36,013,5035.1104,7,.98933333,1,2
2016,36,015,5097.0693,2,.99860334,1,2
2016,36,017,3761.3083,3,.94476193,1,2
2016,36,019,2222.249,0,.98214287,1,2
2016,36,021,3434.0723,0,.97292417,1,2
2016,36,023,3518.9084,1,.99617589,1,2
2016,36,025,2727.6572,0,.97706419,1,2
2016,36,027,1659.3512,1,.98877192,1,2
2016,36,029,2988.0342,6,.99793172,1,2
2016,36,031,1927.7687,0,1,1,1
2016,36,033,3299.4397,2,.99816513,1,2
2016,36,035,2497.8098,3,.9773196,1,2
2016,36,037,2720.9414,0,1,1,1
2016,36,039,2564.5029,1,.96504855,1,2
2016,36,041,258.67465,0,.93220341,1,2
2016,36,043,2229.9885,0,.99688476,1,2
2016,36,045,2427.7969,1,.89466667,1,2
2016,36,047,0,0,.40000001,1,3
2016,36,049,1269.5426,0,1,1,1
2016,36,051,3646.6152,1,.99738222,1,2
2016,36,053,3008.0459,2,.99365485,1,2
2016,36,055,2300.0669,10,.99946523,1,2
2016,36,057,3024.6252,0,1,1,1
2016,36,059,1101.147,6,.94818342,1,2
2016,36,061,123.53769,0,.94838709,1,2
2016,36,063,2515.6384,1,.99381626,1,2
2016,36,065,4379.8491,12,.98232692,1,2
2016,36,067,3621.7827,2,.98408341,1,2
2016,36,069,3011.3335,6,.95786059,1,2
2016,36,071,2465.4329,4,.99428189,1,2
2016,36,073,3767.4539,2,1,1,1
2016,36,075,2519.0029,3,.99648714,1,2
2016,36,077,1728.4497,0,.99349242,1,2
2016,36,079,1045.8505,0,.98858446,1,2
2016,36,081,0,0,1,1,1
2016,36,083,2456.7056,3,.98726737,1,2
2016,36,085,0,0,1,1,1
2016,36,087,1141.438,0,.99849397,1,2
2016,36,089,1999.6173,0,.99011123,1,2
2016,36,091,1571.2013,1,1,1,1
2016,36,093,3667.0874,1,.98548973,1,2
2016,36,095,2330.9248,0,.95865631,1,2
2016,36,097,633.64258,0,1,1,1
2016,36,099,2598.729,0,.97243106,1,2
2016,36,101,2281.459,0,.98275864,1,2
2016,36,103,1158.005,1,.97928655,1,2
2016,36,105,2923.5933,1,.98148149,1,2
2016,36,107,1837.9078,0,1,1,1
2016,36,109,3011.636,2,.98552823,1,2
2016,36,111,2849.8611,1,.98719591,1,2
2016,36,113,3263.7896,0,.98648649,1,2
2016,36,115,3527.6594,1,1,1,1
2016,36,117,2746.04,9,.97284347,1,2
2016,36,119,1425.2809,1,.98961467,1,2
2016,36,121,1978.3197,0,.99618322,1,2
2016,36,123,3593.1946,3,1,1,1
2016,37,001,1794.8427,1,.99507391,1,2
2016,37,003,1942.8578,0,1,1,1
2016,37,005,84.874519,1,.88764048,1,2
2016,37,007,3228.8655,2,.99109793,1,2
2016,37,009,471.405,0,.90659338,1,2
2016,37,011,1320.0624,1,.95169079,1,2
2016,37,013,5266.7183,11,.97921479,1,2
2016,37,015,900.625,3,.97849464,1,2
2016,37,017,0,0,.58064514,1,3
2016,37,019,859.63403,0,.96436524,1,2
2016,37,021,828.49677,0,.9665513,1,2
2016,37,023,3261.0706,2,.98985803,1,2
2016,37,025,2482.6943,7,1,1,1
2016,37,027,1489.377,16,.99801981,1,2
2016,37,029,87.568741,0,.98412699,1,2
2016,37,031,2522.3767,5,.96360761,1,2
2016,37,033,870.87897,0,1,1,1
2016,37,035,1564.6907,14,.99615383,1,2
2016,37,037,2249.1492,0,.99695122,1,2
2016,37,039,979.72437,0,.99680513,1,2
2016,37,041,2716.6692,1,1,1,1
2016,37,043,481.46365,0,1,1,1
2016,37,045,994.45667,0,.92749244,1,2
2016,37,047,1041.0178,1,.99130434,1,2
2016,37,049,1360.5442,1,.972103,1,2
2016,37,051,2510.3853,49,.96949601,1,2
2016,37,053,1858.1627,0,1,1,1
2016,37,055,3308.3081,0,.96801704,1,2
2016,37,057,3363.2288,12,.99852943,1,2
2016,37,059,3478.4163,8,.98564595,1,2
2016,37,061,449.19455,0,.96178347,1,2
2016,37,063,1121.4812,0,.99390244,1,2
2016,37,065,2649.6218,1,.997549,1,2
