fips,name,name2
33019,"Sullivan County, New Hampshire","Sullivan County, New Hampshire"
34001,"Atlantic County, New Jersey","Atlantic County, New Jersey"
34003,"Bergen County, New Jersey","Bergen County, New Jersey"
34005,"Burlington County, New Jersey","Burlington County, New Jersey"
34007,"Camden County, New Jersey","Camden County, New Jersey"
34009,"Cape May County, New Jersey","Cape May County, New Jersey"
34011,"Cumberland County, New Jersey","Cumberland County, New Jersey"
34013,"Essex County, New Jersey","Essex County, New Jersey"
34015,"Gloucester County, New Jersey","Gloucester County, New Jersey"
34017,"Hudson County, New Jersey","Hudson County, New Jersey"
34019,"Hunterdon County, New Jersey","Hunterdon County, New Jersey"
34021,"Mercer County, New Jersey","Mercer County, New Jersey"
34023,"Middlesex County, New Jersey","Middlesex County, New Jersey"
34025,"Monmouth County, New Jersey","Monmouth County, New Jersey"
34027,"Morris County, New Jersey","Morris County, New Jersey"
34029,"Ocean County, New Jersey","Ocean County, New Jersey"
34031,"Passaic County, New Jersey","Passaic County, New Jersey"
34033,"Salem County, New Jersey","Salem County, New Jersey"
34035,"Somerset County, New Jersey","Somerset County, New Jersey"
34037,"Sussex County, New Jersey","Sussex County, New Jersey"
34039,"Union County, New Jersey","Union County, New Jersey"
34041,"Warren County, New Jersey","Warren County, New Jersey"
35001,"Bernalillo County, New Mexico","Bernalillo County, New Mexico"
35003,"Catron County, New Mexico","Catron County, New Mexico"
35005,"Chaves County, New Mexico","Chaves County, New Mexico"
35006,"Cibola County, New Mexico","Cibola County, New Mexico"
35007,"Colfax County, New Mexico","Colfax County, New Mexico"
35009,"Curry County, New Mexico","Curry County, New Mexico"
35011,"De Baca County, New Mexico","De Baca County, New Mexico"
35013,"Doña Ana County, New Mexico","Doña Ana County, New Mexico"
35015,"Eddy County, New Mexico","Eddy County, New Mexico"
35017,"Grant County, New Mexico","Grant County, New Mexico"
35019,"Guadalupe County, New Mexico","Guadalupe County, New Mexico"
35021,"Harding County, New Mexico","Harding County, New Mexico"
35023,"Hidalgo County, New Mexico","Hidalgo County, New Mexico"
35025,"Lea County, New Mexico","Lea County, New Mexico"
35027,"Lincoln County, New Mexico","Lincoln County, New Mexico"
35028,"Los Alamos County, New Mexico","Los Alamos County, New Mexico"
35029,"Luna County, New Mexico","Luna County, New Mexico"
35031,"McKinley County, New Mexico","McKinley County, New Mexico"
35033,"Mora County, New Mexico","Mora County, New Mexico"
35035,"Otero County, New Mexico","Otero County, New Mexico"
35037,"Quay County, New Mexico","Quay County, New Mexico"
35039,"Rio Arriba County, New Mexico","Rio Arriba County, New Mexico"
35041,"Roosevelt County, New Mexico","Roosevelt County, New Mexico"
35043,"Sandoval County, New Mexico","Sandoval County, New Mexico"
35045,"San Juan County, New Mexico","San Juan County, New Mexico"
35047,"San Miguel County, New Mexico","San Miguel County, New Mexico"
35049,"Santa Fe County, New Mexico","Santa Fe County, New Mexico"
35051,"Sierra County, New Mexico","Sierra County, New Mexico"
35053,"Socorro County, New Mexico","Socorro County, New Mexico"
35055,"Taos County, New Mexico","Taos County, New Mexico"
35057,"Torrance County, New Mexico","Torrance County, New Mexico"
35059,"Union County, New Mexico","Union County, New Mexico"
35061,"Valencia County, New Mexico","Valencia County, New Mexico"
36001,"Albany County, New York","Albany County, New York"
36003,"Allegany County, New York","Allegany County, New York"
36005,"Bronx County, New York","Bronx County, New York"
36007,"Broome County, New York","Broome County, New York"
36009,"Cattaraugus County, New York","Cattaraugus County, New York"
36011,"Cayuga County, New York","Cayuga County, New York"
36013,"Chautauqua County, New York","Chautauqua County, New York"
36015,"Chemung County, New York","Chemung County, New York"
36017,"Chenango County, New York","Chenango County, New York"
36019,"Clinton County, New York","Clinton County, New York"
36021,"Columbia County, New York","Columbia County, New York"
36023,"Cortland County, New York","Cortland County, New York"
36025,"Delaware County, New York","Delaware County, New York"
36027,"Dutchess County, New York","Dutchess County, New York"
36029,"Erie County, New York","Erie County, New York"
36031,"Essex County, New York","Essex County, New York"
36033,"Franklin County, New York","Franklin County, New York"
36035,"Fulton County, New York","Fulton County, New York"
36037,"Genesee County, New York","Genesee County, New York"
36039,"Greene County, New York","Greene County, New York"
36041,"Hamilton County, New York","Hamilton County, New York"
36043,"Herkimer County, New York","Herkimer County, New York"
36045,"Jefferson County, New York","Jefferson County, New York"
36047,"Kings County, New York","Kings County, New York"
36049,"Lewis County, New York","Lewis County, New York"
36051,"Livingston County, New York","Livingston County, New York"
36053,"Madison County, New York","Madison County, New York"
36055,"Monroe County, New York","Monroe County, New York"
36057,"Montgomery County, New York","Montgomery County, New York"
36059,"Nassau County, New York","Nassau County, New York"
36061,"New York County, New York","New York County, New York"
36063,"Niagara County, New York","Niagara County, New York"
36065,"Oneida County, New York","Oneida County, New York"
36067,"Onondaga County, New York","Onondaga County, New York"
36069,"Ontario County, New York","Ontario County, New York"
36071,"Orange County, New York","Orange County, New York"
36073,"Orleans County, New York","Orleans County, New York"
36075,"Oswego County, New York","Oswego County, New York"
36077,"Otsego County, New York","Otsego County, New York"
36079,"Putnam County, New York","Putnam County, New York"
36081,"Queens County, New York","Queens County, New York"
36083,"Rensselaer County, New York","Rensselaer County, New York"
36085,"Richmond County, New York","Richmond County, New York"
36087,"Rockland County, New York","Rockland County, New York"
36089,"St. Lawrence County, New York","St. Lawrence County, New York"
36091,"Saratoga County, New York","Saratoga County, New York"
36093,"Schenectady County, New York","Schenectady County, New York"
36095,"Schoharie County, New York","Schoharie County, New York"
36097,"Schuyler County, New York","Schuyler County, New York"
36099,"Seneca County, New York","Seneca County, New York"
36101,"Steuben County, New York","Steuben County, New York"
36103,"Suffolk County, New York","Suffolk County, New York"
36105,"Sullivan County, New York","Sullivan County, New York"
36107,"Tioga County, New York","Tioga County, New York"
36109,"Tompkins County, New York","Tompkins County, New York"
36111,"Ulster County, New York","Ulster County, New York"
36113,"Warren County, New York","Warren County, New York"
36115,"Washington County, New York","Washington County, New York"
36117,"Wayne County, New York","Wayne County, New York"
36119,"Westchester County, New York","Westchester County, New York"
36121,"Wyoming County, New York","Wyoming County, New York"
36123,"Yates County, New York","Yates County, New York"
37001,"Alamance County, North Carolina","Alamance County, North Carolina"
37003,"Alexander County, North Carolina","Alexander County, North Carolina"
37005,"Alleghany County, North Carolina","Alleghany County, North Carolina"
37007,"Anson County, North Carolina","Anson County, North Carolina"
37009,"Ashe County, North Carolina","Ashe County, North Carolina"
37011,"Avery County, North Carolina","Avery County, North Carolina"
37013,"Beaufort County, North Carolina","Beaufort County, North Carolina"
37015,"Bertie County, North Carolina","Bertie County, North Carolina"
37017,"Bladen County, North Carolina","Bladen County, North Carolina"
37019,"Brunswick County, North Carolina","Brunswick County, North Carolina"
37021,"Buncombe County, North Carolina","Buncombe County, North Carolina"
37023,"Burke County, North Carolina","Burke County, North Carolina"
37025,"Cabarrus County, North Carolina","Cabarrus County, North Carolina"
37027,"Caldwell County, North Carolina","Caldwell County, North Carolina"
37029,"Camden County, North Carolina","Camden County, North Carolina"
37031,"Carteret County, North Carolina","Carteret County, North Carolina"
37033,"Caswell County, North Carolina","Caswell County, North Carolina"
37035,"Catawba County, North Carolina","Catawba County, North Carolina"
37037,"Chatham County, North Carolina","Chatham County, North Carolina"
37039,"Cherokee County, North Carolina","Cherokee County, North Carolina"
37041,"Chowan County, North Carolina","Chowan County, North Carolina"
37043,"Clay County, North Carolina","Clay County, North Carolina"
37045,"Cleveland County, North Carolina","Cleveland County, North Carolina"
37047,"Columbus County, North Carolina","Columbus County, North Carolina"
37049,"Craven County, North Carolina","Craven County, North Carolina"
37051,"Cumberland County, North Carolina","Cumberland County, North Carolina"
37053,"Currituck County, North Carolina","Currituck County, North Carolina"
37055,"Dare County, North Carolina","Dare County, North Carolina"
37057,"Davidson County, North Carolina","Davidson County, North Carolina"
37059,"Davie County, North Carolina","Davie County, North Carolina"
37061,"Duplin County, North Carolina","Duplin County, North Carolina"
37063,"Durham County, North Carolina","Durham County, North Carolina"
37065,"Edgecombe County, North Carolina","Edgecombe County, North Carolina"
37067,"Forsyth County, North Carolina","Forsyth County, North Carolina"
37069,"Franklin County, North Carolina","Franklin County, North Carolina"
37071,"Gaston County, North Carolina","Gaston County, North Carolina"
37073,"Gates County, North Carolina","Gates County, North Carolina"
37075,"Graham County, North Carolina","Graham County, North Carolina"
37077,"Granville County, North Carolina","Granville County, North Carolina"
37079,"Greene County, North Carolina","Greene County, North Carolina"
37081,"Guilford County, North Carolina","Guilford County, North Carolina"
37083,"Halifax County, North Carolina","Halifax County, North Carolina"
37085,"Harnett County, North Carolina","Harnett County, North Carolina"
37087,"Haywood County, North Carolina","Haywood County, North Carolina"
37089,"Henderson County, North Carolina","Henderson County, North Carolina"
37091,"Hertford County, North Carolina","Hertford County, North Carolina"
37093,"Hoke County, North Carolina","Hoke County, North Carolina"
37095,"Hyde County, North Carolina","Hyde County, North Carolina"
37097,"Iredell County, North Carolina","Iredell County, North Carolina"
37099,"Jackson County, North Carolina","Jackson County, North Carolina"
37101,"Johnston County, North Carolina","Johnston County, North Carolina"
37103,"Jones County, North Carolina","Jones County, North Carolina"
37105,"Lee County, North Carolina","Lee County, North Carolina"
37107,"Lenoir County, North Carolina","Lenoir County, North Carolina"
37109,"Lincoln County, North Carolina","Lincoln County, North Carolina"
37111,"McDowell County, North Carolina","McDowell County, North Carolina"
37113,"Macon County, North Carolina","Macon County, North Carolina"
37115,"Madison County, North Carolina","Madison County, North Carolina"
37117,"Martin County, North Carolina","Martin County, North Carolina"
37119,"Mecklenburg County, North Carolina","Mecklenburg County, North Carolina"
37121,"Mitchell County, North Carolina","Mitchell County, North Carolina"
37123,"Montgomery County, North Carolina","Montgomery County, North Carolina"
37125,"Moore County, North Carolina","Moore County, North Carolina"
37127,"Nash County, North Carolina","Nash County, North Carolina"
37129,"New Hanover County, North Carolina","New Hanover County, North Carolina"
37131,"Northampton County, North Carolina","Northampton County, North Carolina"
37133,"Onslow County, North Carolina","Onslow County, North Carolina"
37135,"Orange County, North Carolina","Orange County, North Carolina"
37137,"Pamlico County, North Carolina","Pamlico County, North Carolina"
37139,"Pasquotank County, North Carolina","Pasquotank County, North Carolina"
37141,"Pender County, North Carolina","Pender County, North Carolina"
37143,"Perquimans County, North Carolina","Perquimans County, North Carolina"
37145,"Person County, North Carolina","Person County, North Carolina"
37147,"Pitt County, North Carolina","Pitt County, North Carolina"
37149,"Polk County, North Carolina","Polk County, North Carolina"
37151,"Randolph County, North Carolina","Randolph County, North Carolina"
37153,"Richmond County, North Carolina","Richmond County, North Carolina"
37155,"Robeson County, North Carolina","Robeson County, North Carolina"
37157,"Rockingham County, North Carolina","Rockingham County, North Carolina"
37159,"Rowan County, North Carolina","Rowan County, North Carolina"
37161,"Rutherford County, North Carolina","Rutherford County, North Carolina"
37163,"Sampson County, North Carolina","Sampson County, North Carolina"
37165,"Scotland County, North Carolina","Scotland County, North Carolina"
37167,"Stanly County, North Carolina","Stanly County, North Carolina"
37169,"Stokes County, North Carolina","Stokes County, North Carolina"
37171,"Surry County, North Carolina","Surry County, North Carolina"
37173,"Swain County, North Carolina","Swain County, North Carolina"
37175,"Transylvania County, North Carolina","Transylvania County, North Carolina"
37177,"Tyrrell County, North Carolina","Tyrrell County, North Carolina"
37179,"Union County, North Carolina","Union County, North Carolina"
37181,"Vance County, North Carolina","Vance County, North Carolina"
37183,"Wake County, North Carolina","Wake County, North Carolina"
37185,"Warren County, North Carolina","Warren County, North Carolina"
37187,"Washington County, North Carolina","Washington County, North Carolina"
37189,"Watauga County, North Carolina","Watauga County, North Carolina"
37191,"Wayne County, North Carolina","Wayne County, North Carolina"
37193,"Wilkes County, North Carolina","Wilkes County, North Carolina"
37195,"Wilson County, North Carolina","Wilson County, North Carolina"
37197,"Yadkin County, North Carolina","Yadkin County, North Carolina"
37199,"Yancey County, North Carolina","Yancey County, North Carolina"
38001,"Adams County, North Dakota","Adams County, North Dakota"
38003,"Barnes County, North Dakota","Barnes County, North Dakota"
38005,"Benson County, North Dakota","Benson County, North Dakota"
38007,"Billings County, North Dakota","Billings County, North Dakota"
38009,"Bottineau County, North Dakota","Bottineau County, North Dakota"
38011,"Bowman County, North Dakota","Bowman County, North Dakota"
38013,"Burke County, North Dakota","Burke County, North Dakota"
38015,"Burleigh County, North Dakota","Burleigh County, North Dakota"
38017,"Cass County, North Dakota","Cass County, North Dakota"
38019,"Cavalier County, North Dakota","Cavalier County, North Dakota"
38021,"Dickey County, North Dakota","Dickey County, North Dakota"
38023,"Divide County, North Dakota","Divide County, North Dakota"
38025,"Dunn County, North Dakota","Dunn County, North Dakota"
38027,"Eddy County, North Dakota","Eddy County, North Dakota"
38029,"Emmons County, North Dakota","Emmons County, North Dakota"
38031,"Foster County, North Dakota","Foster County, North Dakota"
38033,"Golden Valley County, North Dakota","Golden Valley County, North Dakota"
38035,"Grand Forks County, North Dakota","Grand Forks County, North Dakota"
38037,"Grant County, North Dakota","Grant County, North Dakota"
38039,"Griggs County, North Dakota","Griggs County, North Dakota"
38041,"Hettinger County, North Dakota","Hettinger County, North Dakota"
38043,"Kidder County, North Dakota","Kidder County, North Dakota"
38045,"LaMoure County, North Dakota","LaMoure County, North Dakota"
38047,"Logan County, North Dakota","Logan County, North Dakota"
38049,"McHenry County, North Dakota","McHenry County, North Dakota"
38051,"McIntosh County, North Dakota","McIntosh County, North Dakota"
38053,"McKenzie County, North Dakota","McKenzie County, North Dakota"
38055,"McLean County, North Dakota","McLean County, North Dakota"
38057,"Mercer County, North Dakota","Mercer County, North Dakota"
38059,"Morton County, North Dakota","Morton County, North Dakota"
38061,"Mountrail County, North Dakota","Mountrail County, North Dakota"
38063,"Nelson County, North Dakota","Nelson County, North Dakota"
38065,"Oliver County, North Dakota","Oliver County, North Dakota"
38067,"Pembina County, North Dakota","Pembina County, North Dakota"
38069,"Pierce County, North Dakota","Pierce County, North Dakota"
38071,"Ramsey County, North Dakota","Ramsey County, North Dakota"
38073,"Ransom County, North Dakota","Ransom County, North Dakota"
38075,"Renville County, North Dakota","Renville County, North Dakota"
38077,"Richland County, North Dakota","Richland County, North Dakota"
38079,"Rolette County, North Dakota","Rolette County, North Dakota"
38081,"Sargent County, North Dakota","Sargent County, North Dakota"
38083,"Sheridan County, North Dakota","Sheridan County, North Dakota"
38085,"Sioux County, North Dakota","Sioux County, North Dakota"
38087,"Slope County, North Dakota","Slope County, North Dakota"
38089,"Stark County, North Dakota","Stark County, North Dakota"
38091,"Steele County, North Dakota","Steele County, North Dakota"
38093,"Stutsman County, North Dakota","Stutsman County, North Dakota"
38095,"Towner County, North Dakota","Towner County, North Dakota"
38097,"Traill County, North Dakota","Traill County, North Dakota"
38099,"Walsh County, North Dakota","Walsh County, North Dakota"
38101,"Ward County, North Dakota","Ward County, North Dakota"
38103,"Wells County, North Dakota","Wells County, North Dakota"
38105,"Williams County, North Dakota","Williams County, North Dakota"
39001,"Adams County, Ohio","Adams County, Ohio"
39003,"Allen County, Ohio","Allen County, Ohio"
39005,"Ashland County, Ohio","Ashland County, Ohio"
39007,"Ashtabula County, Ohio","Ashtabula County, Ohio"
39009,"Athens County, Ohio","Athens County, Ohio"
39011,"Auglaize County, Ohio","Auglaize County, Ohio"
39013,"Belmont County, Ohio","Belmont County, Ohio"
39015,"Brown County, Ohio","Brown County, Ohio"
39017,"Butler County, Ohio","Butler County, Ohio"
39019,"Carroll County, Ohio","Carroll County, Ohio"
39021,"Champaign County, Ohio","Champaign County, Ohio"
39023,"Clark County, Ohio","Clark County, Ohio"
39025,"Clermont County, Ohio","Clermont County, Ohio"
39027,"Clinton County, Ohio","Clinton County, Ohio"
39029,"Columbiana County, Ohio","Columbiana County, Ohio"
39031,"Coshocton County, Ohio","Coshocton County, Ohio"
39033,"Crawford County, Ohio","Crawford County, Ohio"
39035,"Cuyahoga County, Ohio","Cuyahoga County, Ohio"
39037,"Darke County, Ohio","Darke County, Ohio"
39039,"Defiance County, Ohio","Defiance County, Ohio"
39041,"Delaware County, Ohio","Delaware County, Ohio"
39043,"Erie County, Ohio","Erie County, Ohio"
39045,"Fairfield County, Ohio","Fairfield County, Ohio"
39047,"Fayette County, Ohio","Fayette County, Ohio"
39049,"Franklin County, Ohio","Franklin County, Ohio"
39051,"Fulton County, Ohio","Fulton County, Ohio"
39053,"Gallia County, Ohio","Gallia County, Ohio"
39055,"Geauga County, Ohio","Geauga County, Ohio"
39057,"Greene County, Ohio","Greene County, Ohio"
39059,"Guernsey County, Ohio","Guernsey County, Ohio"
39061,"Hamilton County, Ohio","Hamilton County, Ohio"
39063,"Hancock County, Ohio","Hancock County, Ohio"
39065,"Hardin County, Ohio","Hardin County, Ohio"
39067,"Harrison County, Ohio","Harrison County, Ohio"
39069,"Henry County, Ohio","Henry County, Ohio"
39071,"Highland County, Ohio","Highland County, Ohio"
39073,"Hocking County, Ohio","Hocking County, Ohio"
39075,"Holmes County, Ohio","Holmes County, Ohio"
39077,"Huron County, Ohio","Huron County, Ohio"
39079,"Jackson County, Ohio","Jackson County, Ohio"
39081,"Jefferson County, Ohio","Jefferson County, Ohio"
39083,"Knox County, Ohio","Knox County, Ohio"
39085,"Lake County, Ohio","Lake County, Ohio"
39087,"Lawrence County, Ohio","Lawrence County, Ohio"
39089,"Licking County, Ohio","Licking County, Ohio"
39091,"Logan County, Ohio","Logan County, Ohio"
39093,"Lorain County, Ohio","Lorain County, Ohio"
39095,"Lucas County, Ohio","Lucas County, Ohio"
39097,"Madison County, Ohio","Madison County, Ohio"
39099,"Mahoning County, Ohio","Mahoning County, Ohio"
39101,"Marion County, Ohio","Marion County, Ohio"
39103,"Medina County, Ohio","Medina County, Ohio"
39105,"Meigs County, Ohio","Meigs County, Ohio"
39107,"Mercer County, Ohio","Mercer County, Ohio"
39109,"Miami County, Ohio","Miami County, Ohio"
39111,"Monroe County, Ohio","Monroe County, Ohio"
39113,"Montgomery County, Ohio","Montgomery County, Ohio"
39115,"Morgan County, Ohio","Morgan County, Ohio"
39117,"Morrow County, Ohio","Morrow County, Ohio"
39119,"Muskingum County, Ohio","Muskingum County, Ohio"
39121,"Noble County, Ohio","Noble County, Ohio"
39123,"Ottawa County, Ohio","Ottawa County, Ohio"
39125,"Paulding County, Ohio","Paulding County, Ohio"
39127,"Perry County, Ohio","Perry County, Ohio"
39129,"Pickaway County, Ohio","Pickaway County, Ohio"
39131,"Pike County, Ohio","Pike County, Ohio"
39133,"Portage County, Ohio","Portage County, Ohio"
39135,"Preble County, Ohio","Preble County, Ohio"
39137,"Putnam County, Ohio","Putnam County, Ohio"
39139,"Richland County, Ohio","Richland County, Ohio"
39141,"Ross County, Ohio","Ross County, Ohio"
39143,"Sandusky County, Ohio","Sandusky County, Ohio"
39145,"Scioto County, Ohio","Scioto County, Ohio"
39147,"Seneca County, Ohio","Seneca County, Ohio"
39149,"Shelby County, Ohio","Shelby County, Ohio"
39151,"Stark County, Ohio","Stark County, Ohio"
39153,"Summit County, Ohio","Summit County, Ohio"
39155,"Trumbull County, Ohio","Trumbull County, Ohio"
39157,"Tuscarawas County, Ohio","Tuscarawas County, Ohio"
39159,"Union County, Ohio","Union County, Ohio"
39161,"Van Wert County, Ohio","Van Wert County, Ohio"
39163,"Vinton County, Ohio","Vinton County, Ohio"
39165,"Warren County, Ohio","Warren County, Ohio"
39167,"Washington County, Ohio","Washington County, Ohio"
39169,"Wayne County, Ohio","Wayne County, Ohio"
39171,"Williams County, Ohio","Williams County, Ohio"
39173,"Wood County, Ohio","Wood County, Ohio"
39175,"Wyandot County, Ohio","Wyandot County, Ohio"
40001,"Adair County, Oklahoma","Adair County, Oklahoma"
40003,"Alfalfa County, Oklahoma","Alfalfa County, Oklahoma"
40005,"Atoka County, Oklahoma","Atoka County, Oklahoma"
40007,"Beaver County, Oklahoma","Beaver County, Oklahoma"
40009,"Beckham County, Oklahoma","Beckham County, Oklahoma"
40011,"Blaine County, Oklahoma","Blaine County, Oklahoma"
40013,"Bryan County, Oklahoma","Bryan County, Oklahoma"
40015,"Caddo County, Oklahoma","Caddo County, Oklahoma"
40017,"Canadian County, Oklahoma","Canadian County, Oklahoma"
40019,"Carter County, Oklahoma","Carter County, Oklahoma"
40021,"Cherokee County, Oklahoma","Cherokee County, Oklahoma"
40023,"Choctaw County, Oklahoma","Choctaw County, Oklahoma"
40025,"Cimarron County, Oklahoma","Cimarron County, Oklahoma"
40027,"Cleveland County, Oklahoma","Cleveland County, Oklahoma"
40029,"Coal County, Oklahoma","Coal County, Oklahoma"
40031,"Comanche County, Oklahoma","Comanche County, Oklahoma"
40033,"Cotton County, Oklahoma","Cotton County, Oklahoma"
40035,"Craig County, Oklahoma","Craig County, Oklahoma"
40037,"Creek County, Oklahoma","Creek County, Oklahoma"
40039,"Custer County, Oklahoma","Custer County, Oklahoma"
40041,"Delaware County, Oklahoma","Delaware County, Oklahoma"
40043,"Dewey County, Oklahoma","Dewey County, Oklahoma"
40045,"Ellis County, Oklahoma","Ellis County, Oklahoma"
40047,"Garfield County, Oklahoma","Garfield County, Oklahoma"
40049,"Garvin County, Oklahoma","Garvin County, Oklahoma"
40051,"Grady County, Oklahoma","Grady County, Oklahoma"
40053,"Grant County, Oklahoma","Grant County, Oklahoma"
40055,"Greer County, Oklahoma","Greer County, Oklahoma"
40057,"Harmon County, Oklahoma","Harmon County, Oklahoma"
40059,"Harper County, Oklahoma","Harper County, Oklahoma"
40061,"Haskell County, Oklahoma","Haskell County, Oklahoma"
40063,"Hughes County, Oklahoma","Hughes County, Oklahoma"
40065,"Jackson County, Oklahoma","Jackson County, Oklahoma"
40067,"Jefferson County, Oklahoma","Jefferson County, Oklahoma"
40069,"Johnston County, Oklahoma","Johnston County, Oklahoma"
40071,"Kay County, Oklahoma","Kay County, Oklahoma"
40073,"Kingfisher County, Oklahoma","Kingfisher County, Oklahoma"
40075,"Kiowa County, Oklahoma","Kiowa County, Oklahoma"
40077,"Latimer County, Oklahoma","Latimer County, Oklahoma"
40079,"Le Flore County, Oklahoma","Le Flore County, Oklahoma"
40081,"Lincoln County, Oklahoma","Lincoln County, Oklahoma"
40083,"Logan County, Oklahoma","Logan County, Oklahoma"
40085,"Love County, Oklahoma","Love County, Oklahoma"
40087,"McClain County, Oklahoma","McClain County, Oklahoma"
40089,"McCurtain County, Oklahoma","McCurtain County, Oklahoma"
40091,"McIntosh County, Oklahoma","McIntosh County, Oklahoma"
40093,"Major County, Oklahoma","Major County, Oklahoma"
40095,"Marshall County, Oklahoma","Marshall County, Oklahoma"
40097,"Mayes County, Oklahoma","Mayes County, Oklahoma"
40099,"Murray County, Oklahoma","Murray County, Oklahoma"
40101,"Muskogee County, Oklahoma","Muskogee County, Oklahoma"
40103,"Noble County, Oklahoma","Noble County, Oklahoma"
40105,"Nowata County, Oklahoma","Nowata County, Oklahoma"
40107,"Okfuskee County, Oklahoma","Okfuskee County, Oklahoma"
40109,"Oklahoma County, Oklahoma","Oklahoma County, Oklahoma"
40111,"Okmulgee County, Oklahoma","Okmulgee County, Oklahoma"
40113,"Osage County, Oklahoma","Osage County, Oklahoma"
40115,"Ottawa County, Oklahoma","Ottawa County, Oklahoma"
40117,"Pawnee County, Oklahoma","Pawnee County, Oklahoma"
40119,"Payne County, Oklahoma","Payne County, Oklahoma"
40121,"Pittsburg County, Oklahoma","Pittsburg County, Oklahoma"
40123,"Pontotoc County, Oklahoma","Pontotoc County, Oklahoma"
40125,"Pottawatomie County, Oklahoma","Pottawatomie County, Oklahoma"
40127,"Pushmataha County, Oklahoma","Pushmataha County, Oklahoma"
40129,"Roger Mills County, Oklahoma","Roger Mills County, Oklahoma"
40131,"Rogers County, Oklahoma","Rogers County, Oklahoma"
40133,"Seminole County, Oklahoma","Seminole County, Oklahoma"
40135,"Sequoyah County, Oklahoma","Sequoyah County, Oklahoma"
40137,"Stephens County, Oklahoma","Stephens County, Oklahoma"
40139,"Texas County, Oklahoma","Texas County, Oklahoma"
40141,"Tillman County, Oklahoma","Tillman County, Oklahoma"
40143,"Tulsa County, Oklahoma","Tulsa County, Oklahoma"
40145,"Wagoner County, Oklahoma","Wagoner County, Oklahoma"
40147,"Washington County, Oklahoma","Washington County, Oklahoma"
40149,"Washita County, Oklahoma","Washita County, Oklahoma"
40151,"Woods County, Oklahoma","Woods County, Oklahoma"
40153,"Woodward County, Oklahoma","Woodward County, Oklahoma"
41001,"Baker County, Oregon","Baker County, Oregon"
41003,"Benton County, Oregon","Benton County, Oregon"
41005,"Clackamas County, Oregon","Clackamas County, Oregon"
41007,"Clatsop County, Oregon","Clatsop County, Oregon"
41009,"Columbia County, Oregon","Columbia County, Oregon"
41011,"Coos County, Oregon","Coos County, Oregon"
41013,"Crook County, Oregon","Crook County, Oregon"
41015,"Curry County, Oregon","Curry County, Oregon"
41017,"Deschutes County, Oregon","Deschutes County, Oregon"
41019,"Douglas County, Oregon","Douglas County, Oregon"
41021,"Gilliam County, Oregon","Gilliam County, Oregon"
41023,"Grant County, Oregon","Grant County, Oregon"
41025,"Harney County, Oregon","Harney County, Oregon"
41027,"Hood River County, Oregon","Hood River County, Oregon"
41029,"Jackson County, Oregon","Jackson County, Oregon"
41031,"Jefferson County, Oregon","Jefferson County, Oregon"
41033,"Josephine County, Oregon","Josephine County, Oregon"
41035,"Klamath County, Oregon","Klamath County, Oregon"
41037,"Lake County, Oregon","Lake County, Oregon"
41039,"Lane County, Oregon","Lane County, Oregon"
41041,"Lincoln County, Oregon","Lincoln County, Oregon"
41043,"Linn County, Oregon","Linn County, Oregon"
41045,"Malheur County, Oregon","Malheur County, Oregon"
41047,"Marion County, Oregon","Marion County, Oregon"
41049,"Morrow County, Oregon","Morrow County, Oregon"
41051,"Multnomah County, Oregon","Multnomah County, Oregon"
41053,"Polk County, Oregon","Polk County, Oregon"
41055,"Sherman County, Oregon","Sherman County, Oregon"
41057,"Tillamook County, Oregon","Tillamook County, Oregon"
41059,"Umatilla County, Oregon","Umatilla County, Oregon"
41061,"Union County, Oregon","Union County, Oregon"
41063,"Wallowa County, Oregon","Wallowa County, Oregon"
41065,"Wasco County, Oregon","Wasco County, Oregon"
41067,"Washington County, Oregon","Washington County, Oregon"
41069,"Wheeler County, Oregon","Wheeler County, Oregon"
41071,"Yamhill County, Oregon","Yamhill County, Oregon"
42001,"Adams County, Pennsylvania","Adams County, Pennsylvania"
42003,"Allegheny County, Pennsylvania","Allegheny County, Pennsylvania"
42005,"Armstrong County, Pennsylvania","Armstrong County, Pennsylvania"
42007,"Beaver County, Pennsylvania","Beaver County, Pennsylvania"
42009,"Bedford County, Pennsylvania","Bedford County, Pennsylvania"
42011,"Berks County, Pennsylvania","Berks County, Pennsylvania"
42013,"Blair County, Pennsylvania","Blair County, Pennsylvania"
42015,"Bradford County, Pennsylvania","Bradford County, Pennsylvania"
42017,"Bucks County, Pennsylvania","Bucks County, Pennsylvania"
42019,"Butler County, Pennsylvania","Butler County, Pennsylvania"
42021,"Cambria County, Pennsylvania","Cambria County, Pennsylvania"
42023,"Cameron County, Pennsylvania","Cameron County, Pennsylvania"
42025,"Carbon County, Pennsylvania","Carbon County, Pennsylvania"
42027,"Centre County, Pennsylvania","Centre County, Pennsylvania"
42029,"Chester County, Pennsylvania","Chester County, Pennsylvania"
42031,"Clarion County, Pennsylvania","Clarion County, Pennsylvania"
42033,"Clearfield County, Pennsylvania","Clearfield County, Pennsylvania"
42035,"Clinton County, Pennsylvania","Clinton County, Pennsylvania"
42037,"Columbia County, Pennsylvania","Columbia County, Pennsylvania"
42039,"Crawford County, Pennsylvania","Crawford County, Pennsylvania"
42041,"Cumberland County, Pennsylvania","Cumberland County, Pennsylvania"
42043,"Dauphin County, Pennsylvania","Dauphin County, Pennsylvania"
42045,"Delaware County, Pennsylvania","Delaware County, Pennsylvania"
