year,state,place,state_name,place_name,subgroup,subgroup_type,share_digital_access,share_digital_access_quality
2020,48,26232,Texas,Flower Mound town,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,26232,Texas,Flower Mound town,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,26232,Texas,Flower Mound town,Hispanic,race-ethnicity,NA,NA
2020,48,26232,Texas,Flower Mound town,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,27000,Texas,Fort Worth city,All,all,NA,NA
2020,48,27000,Texas,Fort Worth city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,27000,Texas,Fort Worth city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,27000,Texas,Fort Worth city,Hispanic,race-ethnicity,NA,NA
2020,48,27000,Texas,Fort Worth city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,27684,Texas,Frisco city,All,all,NA,NA
2020,48,27684,Texas,Frisco city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,27684,Texas,Frisco city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,27684,Texas,Frisco city,Hispanic,race-ethnicity,NA,NA
2020,48,27684,Texas,Frisco city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,29000,Texas,Garland city,All,all,NA,NA
2020,48,29000,Texas,Garland city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,29000,Texas,Garland city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,29000,Texas,Garland city,Hispanic,race-ethnicity,NA,NA
2020,48,29000,Texas,Garland city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,30464,Texas,Grand Prairie city,All,all,NA,NA
2020,48,30464,Texas,Grand Prairie city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,30464,Texas,Grand Prairie city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,30464,Texas,Grand Prairie city,Hispanic,race-ethnicity,NA,NA
2020,48,30464,Texas,Grand Prairie city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,35000,Texas,Houston city,All,all,NA,NA
2020,48,35000,Texas,Houston city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,35000,Texas,Houston city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,35000,Texas,Houston city,Hispanic,race-ethnicity,NA,NA
2020,48,35000,Texas,Houston city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,37000,Texas,Irving city,All,all,NA,NA
2020,48,37000,Texas,Irving city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,37000,Texas,Irving city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,37000,Texas,Irving city,Hispanic,race-ethnicity,NA,NA
2020,48,37000,Texas,Irving city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,39148,Texas,Killeen city,All,all,NA,NA
2020,48,39148,Texas,Killeen city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,39148,Texas,Killeen city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,39148,Texas,Killeen city,Hispanic,race-ethnicity,NA,NA
2020,48,39148,Texas,Killeen city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,41464,Texas,Laredo city,All,all,NA,NA
2020,48,41464,Texas,Laredo city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,41464,Texas,Laredo city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,41464,Texas,Laredo city,Hispanic,race-ethnicity,NA,NA
2020,48,41464,Texas,Laredo city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,41980,Texas,League City city,All,all,NA,NA
2020,48,41980,Texas,League City city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,41980,Texas,League City city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,41980,Texas,League City city,Hispanic,race-ethnicity,NA,NA
2020,48,41980,Texas,League City city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,42508,Texas,Lewisville city,All,all,NA,NA
2020,48,42508,Texas,Lewisville city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,42508,Texas,Lewisville city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,42508,Texas,Lewisville city,Hispanic,race-ethnicity,NA,NA
2020,48,42508,Texas,Lewisville city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,43888,Texas,Longview city,All,all,NA,NA
2020,48,43888,Texas,Longview city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,43888,Texas,Longview city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,43888,Texas,Longview city,Hispanic,race-ethnicity,NA,NA
2020,48,43888,Texas,Longview city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,45000,Texas,Lubbock city,All,all,NA,NA
2020,48,45000,Texas,Lubbock city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,45000,Texas,Lubbock city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,45000,Texas,Lubbock city,Hispanic,race-ethnicity,NA,NA
2020,48,45000,Texas,Lubbock city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,45384,Texas,McAllen city,All,all,NA,NA
2020,48,45384,Texas,McAllen city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,45384,Texas,McAllen city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,45384,Texas,McAllen city,Hispanic,race-ethnicity,NA,NA
2020,48,45384,Texas,McAllen city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,45744,Texas,McKinney city,All,all,NA,NA
2020,48,45744,Texas,McKinney city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,45744,Texas,McKinney city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,45744,Texas,McKinney city,Hispanic,race-ethnicity,NA,NA
2020,48,45744,Texas,McKinney city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,47892,Texas,Mesquite city,All,all,NA,NA
2020,48,47892,Texas,Mesquite city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,47892,Texas,Mesquite city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,47892,Texas,Mesquite city,Hispanic,race-ethnicity,NA,NA
2020,48,47892,Texas,Mesquite city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,48072,Texas,Midland city,All,all,NA,NA
2020,48,48072,Texas,Midland city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,48072,Texas,Midland city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,48072,Texas,Midland city,Hispanic,race-ethnicity,NA,NA
2020,48,48072,Texas,Midland city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,48768,Texas,Mission city,All,all,NA,NA
2020,48,48768,Texas,Mission city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,48768,Texas,Mission city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,48768,Texas,Mission city,Hispanic,race-ethnicity,NA,NA
2020,48,48768,Texas,Mission city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,50820,Texas,New Braunfels city,All,all,NA,NA
2020,48,50820,Texas,New Braunfels city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,50820,Texas,New Braunfels city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,50820,Texas,New Braunfels city,Hispanic,race-ethnicity,NA,NA
2020,48,50820,Texas,New Braunfels city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,53388,Texas,Odessa city,All,all,NA,NA
2020,48,53388,Texas,Odessa city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,53388,Texas,Odessa city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,53388,Texas,Odessa city,Hispanic,race-ethnicity,NA,NA
2020,48,53388,Texas,Odessa city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,56000,Texas,Pasadena city,All,all,NA,NA
2020,48,56000,Texas,Pasadena city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,56000,Texas,Pasadena city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,56000,Texas,Pasadena city,Hispanic,race-ethnicity,NA,NA
2020,48,56000,Texas,Pasadena city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,56348,Texas,Pearland city,All,all,NA,NA
2020,48,56348,Texas,Pearland city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,56348,Texas,Pearland city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,56348,Texas,Pearland city,Hispanic,race-ethnicity,NA,NA
2020,48,56348,Texas,Pearland city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,57200,Texas,Pharr city,All,all,NA,NA
2020,48,57200,Texas,Pharr city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,57200,Texas,Pharr city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,57200,Texas,Pharr city,Hispanic,race-ethnicity,NA,NA
2020,48,57200,Texas,Pharr city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,58016,Texas,Plano city,All,all,NA,NA
2020,48,58016,Texas,Plano city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,58016,Texas,Plano city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,58016,Texas,Plano city,Hispanic,race-ethnicity,NA,NA
2020,48,58016,Texas,Plano city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,61796,Texas,Richardson city,All,all,NA,NA
2020,48,61796,Texas,Richardson city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,61796,Texas,Richardson city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,61796,Texas,Richardson city,Hispanic,race-ethnicity,NA,NA
2020,48,61796,Texas,Richardson city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,63500,Texas,Round Rock city,All,all,NA,NA
2020,48,63500,Texas,Round Rock city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,63500,Texas,Round Rock city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,63500,Texas,Round Rock city,Hispanic,race-ethnicity,NA,NA
2020,48,63500,Texas,Round Rock city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,64472,Texas,San Angelo city,All,all,NA,NA
2020,48,64472,Texas,San Angelo city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,64472,Texas,San Angelo city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,64472,Texas,San Angelo city,Hispanic,race-ethnicity,NA,NA
2020,48,64472,Texas,San Angelo city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,65000,Texas,San Antonio city,All,all,NA,NA
2020,48,65000,Texas,San Antonio city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,65000,Texas,San Antonio city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,65000,Texas,San Antonio city,Hispanic,race-ethnicity,NA,NA
2020,48,65000,Texas,San Antonio city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,70808,Texas,Sugar Land city,All,all,NA,NA
2020,48,70808,Texas,Sugar Land city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,70808,Texas,Sugar Land city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,70808,Texas,Sugar Land city,Hispanic,race-ethnicity,NA,NA
2020,48,70808,Texas,Sugar Land city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,72176,Texas,Temple city,All,all,NA,NA
2020,48,72176,Texas,Temple city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,72176,Texas,Temple city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,72176,Texas,Temple city,Hispanic,race-ethnicity,NA,NA
2020,48,72176,Texas,Temple city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,74144,Texas,Tyler city,All,all,NA,NA
2020,48,74144,Texas,Tyler city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,74144,Texas,Tyler city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,74144,Texas,Tyler city,Hispanic,race-ethnicity,NA,NA
2020,48,74144,Texas,Tyler city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,76000,Texas,Waco city,All,all,NA,NA
2020,48,76000,Texas,Waco city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,76000,Texas,Waco city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,76000,Texas,Waco city,Hispanic,race-ethnicity,NA,NA
2020,48,76000,Texas,Waco city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,48,79000,Texas,Wichita Falls city,All,all,NA,NA
2020,48,79000,Texas,Wichita Falls city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,48,79000,Texas,Wichita Falls city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,48,79000,Texas,Wichita Falls city,Hispanic,race-ethnicity,NA,NA
2020,48,79000,Texas,Wichita Falls city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,49,43660,Utah,Layton city,All,all,NA,NA
2020,49,43660,Utah,Layton city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,49,43660,Utah,Layton city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,49,43660,Utah,Layton city,Hispanic,race-ethnicity,NA,NA
2020,49,43660,Utah,Layton city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,49,44320,Utah,Lehi city,All,all,NA,NA
2020,49,44320,Utah,Lehi city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,49,44320,Utah,Lehi city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,49,44320,Utah,Lehi city,Hispanic,race-ethnicity,NA,NA
2020,49,44320,Utah,Lehi city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,49,55980,Utah,Ogden city,All,all,NA,NA
2020,49,55980,Utah,Ogden city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,49,55980,Utah,Ogden city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,49,55980,Utah,Ogden city,Hispanic,race-ethnicity,NA,NA
2020,49,55980,Utah,Ogden city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,49,57300,Utah,Orem city,All,all,NA,NA
2020,49,57300,Utah,Orem city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,49,57300,Utah,Orem city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,49,57300,Utah,Orem city,Hispanic,race-ethnicity,NA,NA
2020,49,57300,Utah,Orem city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,49,62470,Utah,Provo city,All,all,NA,NA
2020,49,62470,Utah,Provo city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,49,62470,Utah,Provo city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,49,62470,Utah,Provo city,Hispanic,race-ethnicity,NA,NA
2020,49,62470,Utah,Provo city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,49,65330,Utah,St. George city,All,all,NA,NA
2020,49,65330,Utah,St. George city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,49,65330,Utah,St. George city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,49,65330,Utah,St. George city,Hispanic,race-ethnicity,NA,NA
2020,49,65330,Utah,St. George city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,49,67000,Utah,Salt Lake City city,All,all,NA,NA
2020,49,67000,Utah,Salt Lake City city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,49,67000,Utah,Salt Lake City city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,49,67000,Utah,Salt Lake City city,Hispanic,race-ethnicity,NA,NA
2020,49,67000,Utah,Salt Lake City city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,49,67440,Utah,Sandy city,All,all,NA,NA
2020,49,67440,Utah,Sandy city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,49,67440,Utah,Sandy city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,49,67440,Utah,Sandy city,Hispanic,race-ethnicity,NA,NA
2020,49,67440,Utah,Sandy city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,49,70850,Utah,South Jordan city,All,all,NA,NA
2020,49,70850,Utah,South Jordan city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,49,70850,Utah,South Jordan city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,49,70850,Utah,South Jordan city,Hispanic,race-ethnicity,NA,NA
2020,49,70850,Utah,South Jordan city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,49,82950,Utah,West Jordan city,All,all,NA,NA
2020,49,82950,Utah,West Jordan city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,49,82950,Utah,West Jordan city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,49,82950,Utah,West Jordan city,Hispanic,race-ethnicity,NA,NA
2020,49,82950,Utah,West Jordan city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,49,83470,Utah,West Valley City city,All,all,NA,NA
2020,49,83470,Utah,West Valley City city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,49,83470,Utah,West Valley City city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,49,83470,Utah,West Valley City city,Hispanic,race-ethnicity,NA,NA
2020,49,83470,Utah,West Valley City city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,51,01000,Virginia,Alexandria city,All,all,NA,NA
2020,51,01000,Virginia,Alexandria city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,51,01000,Virginia,Alexandria city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,51,01000,Virginia,Alexandria city,Hispanic,race-ethnicity,NA,NA
2020,51,01000,Virginia,Alexandria city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,51,16000,Virginia,Chesapeake city,All,all,NA,NA
2020,51,16000,Virginia,Chesapeake city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,51,16000,Virginia,Chesapeake city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,51,16000,Virginia,Chesapeake city,Hispanic,race-ethnicity,NA,NA
2020,51,16000,Virginia,Chesapeake city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,51,35000,Virginia,Hampton city,All,all,NA,NA
2020,51,35000,Virginia,Hampton city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,51,35000,Virginia,Hampton city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,51,35000,Virginia,Hampton city,Hispanic,race-ethnicity,NA,NA
2020,51,35000,Virginia,Hampton city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,51,47672,Virginia,Lynchburg city,All,all,NA,NA
2020,51,47672,Virginia,Lynchburg city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,51,47672,Virginia,Lynchburg city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,51,47672,Virginia,Lynchburg city,Hispanic,race-ethnicity,NA,NA
2020,51,47672,Virginia,Lynchburg city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,51,56000,Virginia,Newport News city,All,all,NA,NA
2020,51,56000,Virginia,Newport News city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,51,56000,Virginia,Newport News city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,51,56000,Virginia,Newport News city,Hispanic,race-ethnicity,NA,NA
2020,51,56000,Virginia,Newport News city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,51,57000,Virginia,Norfolk city,All,all,NA,NA
2020,51,57000,Virginia,Norfolk city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,51,57000,Virginia,Norfolk city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,51,57000,Virginia,Norfolk city,Hispanic,race-ethnicity,NA,NA
2020,51,57000,Virginia,Norfolk city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,51,64000,Virginia,Portsmouth city,All,all,NA,NA
2020,51,64000,Virginia,Portsmouth city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,51,64000,Virginia,Portsmouth city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,51,64000,Virginia,Portsmouth city,Hispanic,race-ethnicity,NA,NA
2020,51,64000,Virginia,Portsmouth city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,51,67000,Virginia,Richmond city,All,all,NA,NA
2020,51,67000,Virginia,Richmond city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,51,67000,Virginia,Richmond city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,51,67000,Virginia,Richmond city,Hispanic,race-ethnicity,NA,NA
2020,51,67000,Virginia,Richmond city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,51,68000,Virginia,Roanoke city,All,all,NA,NA
2020,51,68000,Virginia,Roanoke city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,51,68000,Virginia,Roanoke city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,51,68000,Virginia,Roanoke city,Hispanic,race-ethnicity,NA,NA
2020,51,68000,Virginia,Roanoke city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,51,76432,Virginia,Suffolk city,All,all,NA,NA
2020,51,76432,Virginia,Suffolk city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,51,76432,Virginia,Suffolk city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,51,76432,Virginia,Suffolk city,Hispanic,race-ethnicity,NA,NA
2020,51,76432,Virginia,Suffolk city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,51,82000,Virginia,Virginia Beach city,All,all,NA,NA
2020,51,82000,Virginia,Virginia Beach city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,51,82000,Virginia,Virginia Beach city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,51,82000,Virginia,Virginia Beach city,Hispanic,race-ethnicity,NA,NA
2020,51,82000,Virginia,Virginia Beach city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,53,03180,Washington,Auburn city,All,all,NA,NA
2020,53,03180,Washington,Auburn city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,53,03180,Washington,Auburn city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,53,03180,Washington,Auburn city,Hispanic,race-ethnicity,NA,NA
2020,53,03180,Washington,Auburn city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,53,05210,Washington,Bellevue city,All,all,NA,NA
2020,53,05210,Washington,Bellevue city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,53,05210,Washington,Bellevue city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,53,05210,Washington,Bellevue city,Hispanic,race-ethnicity,NA,NA
2020,53,05210,Washington,Bellevue city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,53,05280,Washington,Bellingham city,All,all,NA,NA
2020,53,05280,Washington,Bellingham city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,53,05280,Washington,Bellingham city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,53,05280,Washington,Bellingham city,Hispanic,race-ethnicity,NA,NA
2020,53,05280,Washington,Bellingham city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,53,22640,Washington,Everett city,All,all,NA,NA
2020,53,22640,Washington,Everett city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,53,22640,Washington,Everett city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,53,22640,Washington,Everett city,Hispanic,race-ethnicity,NA,NA
2020,53,22640,Washington,Everett city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,53,23515,Washington,Federal Way city,All,all,NA,NA
2020,53,23515,Washington,Federal Way city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,53,23515,Washington,Federal Way city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,53,23515,Washington,Federal Way city,Hispanic,race-ethnicity,NA,NA
2020,53,23515,Washington,Federal Way city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,53,35275,Washington,Kennewick city,All,all,NA,NA
2020,53,35275,Washington,Kennewick city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,53,35275,Washington,Kennewick city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,53,35275,Washington,Kennewick city,Hispanic,race-ethnicity,NA,NA
2020,53,35275,Washington,Kennewick city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,53,35415,Washington,Kent city,All,all,NA,NA
2020,53,35415,Washington,Kent city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,53,35415,Washington,Kent city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,53,35415,Washington,Kent city,Hispanic,race-ethnicity,NA,NA
2020,53,35415,Washington,Kent city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,53,35940,Washington,Kirkland city,All,all,NA,NA
2020,53,35940,Washington,Kirkland city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,53,35940,Washington,Kirkland city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,53,35940,Washington,Kirkland city,Hispanic,race-ethnicity,NA,NA
2020,53,35940,Washington,Kirkland city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,53,53545,Washington,Pasco city,All,all,NA,NA
2020,53,53545,Washington,Pasco city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,53,53545,Washington,Pasco city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,53,53545,Washington,Pasco city,Hispanic,race-ethnicity,NA,NA
2020,53,53545,Washington,Pasco city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,53,57745,Washington,Renton city,All,all,NA,NA
2020,53,57745,Washington,Renton city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,53,57745,Washington,Renton city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,53,57745,Washington,Renton city,Hispanic,race-ethnicity,NA,NA
2020,53,57745,Washington,Renton city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,53,63000,Washington,Seattle city,All,all,NA,NA
2020,53,63000,Washington,Seattle city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,53,63000,Washington,Seattle city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,53,63000,Washington,Seattle city,Hispanic,race-ethnicity,NA,NA
2020,53,63000,Washington,Seattle city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,53,67000,Washington,Spokane city,All,all,NA,NA
2020,53,67000,Washington,Spokane city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,53,67000,Washington,Spokane city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,53,67000,Washington,Spokane city,Hispanic,race-ethnicity,NA,NA
2020,53,67000,Washington,Spokane city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,53,67167,Washington,Spokane Valley city,All,all,NA,NA
2020,53,67167,Washington,Spokane Valley city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,53,67167,Washington,Spokane Valley city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,53,67167,Washington,Spokane Valley city,Hispanic,race-ethnicity,NA,NA
2020,53,67167,Washington,Spokane Valley city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,53,70000,Washington,Tacoma city,All,all,NA,NA
2020,53,70000,Washington,Tacoma city,Other Races and Ethnicities,race-ethnicity,NA,NA
2020,53,70000,Washington,Tacoma city,"Black, Non-Hispanic",race-ethnicity,NA,NA
2020,53,70000,Washington,Tacoma city,Hispanic,race-ethnicity,NA,NA
2020,53,70000,Washington,Tacoma city,"White, Non-Hispanic",race-ethnicity,NA,NA
2020,53,74060,Washington,Vancouver city,All,all,NA,NA
