year,state,county,subgroup_type,subgroup,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2018,48,079,all,All,NA,NA,NA,3
2018,48,081,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,081,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,081,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,081,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,081,all,All,NA,NA,NA,3
2018,48,083,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,083,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,083,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,083,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,083,all,All,NA,NA,NA,3
2018,48,085,race-ethnicity,"Black, Non-Hispanic",0.647347302719572,0.5114922951481562,0.7832023102909877,3
2018,48,085,race-ethnicity,Hispanic,0.3703923900118906,0.29126539992025746,0.44951938010352377,1
2018,48,085,race-ethnicity,Other Races and Ethnicities,0.5573589081519734,0.4791396843428077,0.6355781319611391,1
2018,48,085,race-ethnicity,"White, Non-Hispanic",0.5682851694293678,0.5176555486837636,0.618914790174972,1
2018,48,085,all,All,0.5348643006263047,0.49819068842810355,0.571537912824506,1
2018,48,087,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,087,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,087,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,087,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,087,all,All,NA,NA,NA,3
2018,48,089,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,089,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,089,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,089,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,089,all,All,NA,NA,NA,3
2018,48,091,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,091,race-ethnicity,Hispanic,0.32211538461538464,0.14173261498879244,0.5024981542419769,3
2018,48,091,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,091,race-ethnicity,"White, Non-Hispanic",0.3003865267807841,0.18637096226800076,0.4144020912935674,3
2018,48,091,all,All,0.2998149290561382,0.20350467157824675,0.39612518653402967,1
2018,48,093,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,093,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,093,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,093,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,093,all,All,NA,NA,NA,3
2018,48,095,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,095,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,095,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,095,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,095,all,All,NA,NA,NA,3
2018,48,097,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,097,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,097,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,097,race-ethnicity,"White, Non-Hispanic",0.35379061371841153,0.26488628484911,0.4426949425877131,3
2018,48,097,all,All,0.38455628121398383,0.31003202816810027,0.4590805342598674,3
2018,48,099,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,099,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,099,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,099,race-ethnicity,"White, Non-Hispanic",0.3904538341158059,0.28701223255398933,0.4938954356776225,3
2018,48,099,all,All,0.4581761704015975,0.37561428814044395,0.5407380526627511,2
2018,48,101,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,101,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,101,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,101,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,101,all,All,NA,NA,NA,3
2018,48,103,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,103,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,103,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,103,all,All,NA,NA,NA,3
2018,48,105,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,105,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,105,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,105,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,105,all,All,NA,NA,NA,3
2018,48,107,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,107,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,107,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,107,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,107,all,All,NA,NA,NA,3
2018,48,109,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,109,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,109,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,109,all,All,NA,NA,NA,3
2018,48,111,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,111,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,111,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,111,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,111,all,All,NA,NA,NA,3
2018,48,113,race-ethnicity,"Black, Non-Hispanic",0.4410612760581175,0.3892248505892302,0.49289770152700485,1
2018,48,113,race-ethnicity,Hispanic,0.32316718386346005,0.29413420723335876,0.35220016049356134,1
2018,48,113,race-ethnicity,Other Races and Ethnicities,0.44001726121979284,0.3725000713343264,0.5075344511052593,1
2018,48,113,race-ethnicity,"White, Non-Hispanic",0.5316033632937083,0.48902416722349984,0.5741825593639167,1
2018,48,113,all,All,0.3945339603731401,0.3733474922811026,0.4157204284651776,1
2018,48,115,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,115,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,115,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,115,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,115,all,All,NA,NA,NA,3
2018,48,117,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,117,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,117,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,117,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,117,all,All,0.35483257229832577,0.28977789755592387,0.41988724704072766,3
2018,48,119,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,119,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,119,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,119,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,119,all,All,NA,NA,NA,3
2018,48,121,race-ethnicity,"Black, Non-Hispanic",0.48895027624309395,0.3273022071435746,0.6505983453426133,3
2018,48,121,race-ethnicity,Hispanic,0.40396753832281335,0.3259915382206593,0.4819435384249674,1
2018,48,121,race-ethnicity,Other Races and Ethnicities,0.534102833158447,0.43875246014716524,0.6294532061697288,1
2018,48,121,race-ethnicity,"White, Non-Hispanic",0.5574206567602275,0.5067131877633199,0.608128125757135,1
2018,48,121,all,All,0.5080981246448191,0.4691938192343315,0.5470024300553067,1
2018,48,123,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,123,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,123,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,123,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,123,all,All,0.4357638888888889,0.3516447779542322,0.5198829998235456,3
2018,48,125,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,125,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,125,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,125,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,125,all,All,NA,NA,NA,3
2018,48,127,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,127,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,127,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,127,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,127,all,All,NA,NA,NA,3
2018,48,129,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,129,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,129,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,129,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,129,all,All,NA,NA,NA,3
2018,48,131,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,131,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,131,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,131,all,All,NA,NA,NA,3
2018,48,133,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,133,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,133,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,133,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,133,all,All,NA,NA,NA,3
2018,48,135,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,135,race-ethnicity,Hispanic,0.350418925579103,0.25031400892488104,0.4505238422333249,1
2018,48,135,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,135,race-ethnicity,"White, Non-Hispanic",0.52,0.37004605427615045,0.6699539457238496,3
2018,48,135,all,All,0.38682842287694974,0.30445959035695164,0.46919725539694784,1
2018,48,137,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,137,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,137,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,137,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,137,all,All,NA,NA,NA,3
2018,48,139,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,139,race-ethnicity,Hispanic,0.2834733893557423,0.16938120575008805,0.3975655729613965,3
2018,48,139,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,139,race-ethnicity,"White, Non-Hispanic",0.2703368940016434,0.17845531224497574,0.36221847575831106,1
2018,48,139,all,All,0.2939687895402784,0.22420801701135384,0.3637295620692029,1
2018,48,141,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,141,race-ethnicity,Hispanic,0.36037691401648997,0.31736648483798535,0.4033873431949946,1
2018,48,141,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,141,race-ethnicity,"White, Non-Hispanic",0.3986323411102172,0.2677860298060773,0.5294786524143571,3
2018,48,141,all,All,0.3731432918284822,0.3329584152639434,0.41332816839302106,1
2018,48,143,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,143,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,143,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,143,all,All,0.2853252647503782,0.19659185704428261,0.37405867245647384,3
2018,48,145,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,145,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,145,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,145,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,145,all,All,0.2732474964234621,0.21070304128361178,0.3357919515633124,3
2018,48,147,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,147,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,147,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,147,race-ethnicity,"White, Non-Hispanic",0.3537906137184116,0.26488628484911003,0.44269494258771314,3
2018,48,147,all,All,0.38455628121398383,0.31003202816810027,0.4590805342598674,3
2018,48,149,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,149,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,149,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,149,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,149,all,All,NA,NA,NA,3
2018,48,151,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,151,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,151,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,151,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,151,all,All,NA,NA,NA,3
2018,48,153,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,153,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,153,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,153,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,153,all,All,NA,NA,NA,3
2018,48,155,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,155,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,155,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,155,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,155,all,All,NA,NA,NA,3
2018,48,157,race-ethnicity,"Black, Non-Hispanic",0.45536609829488467,0.320268117502774,0.5904640790869953,1
2018,48,157,race-ethnicity,Hispanic,0.43002237906696505,0.3411955619711784,0.5188491961627517,1
2018,48,157,race-ethnicity,Other Races and Ethnicities,0.6517103509551311,0.5606889239543857,0.7427317779558764,1
2018,48,157,race-ethnicity,"White, Non-Hispanic",0.5639952153110048,0.47299051287118615,0.6549999177508236,1
2018,48,157,all,All,0.5250869585934149,0.4749229640769778,0.575250953109852,1
2018,48,159,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,159,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,159,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,159,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,159,all,All,NA,NA,NA,3
2018,48,161,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,161,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,161,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,161,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,161,all,All,0.2732474964234621,0.21070304128361178,0.3357919515633124,3
2018,48,163,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,163,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,163,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,163,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,163,all,All,NA,NA,NA,3
2018,48,165,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,165,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,165,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,165,all,All,NA,NA,NA,3
2018,48,167,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,167,race-ethnicity,Hispanic,0.37909186906019005,0.25009266206101266,0.5080910760593674,3
2018,48,167,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,167,race-ethnicity,"White, Non-Hispanic",0.5758023648648649,0.46921991305541366,0.6823848166743162,1
2018,48,167,all,All,0.4914442162902122,0.41123638649359423,0.5716520460868301,1
2018,48,169,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,169,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,169,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,169,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,169,all,All,NA,NA,NA,3
2018,48,171,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,171,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,171,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,171,all,All,NA,NA,NA,3
2018,48,173,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,173,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,173,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,173,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,173,all,All,NA,NA,NA,3
2018,48,175,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,175,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,175,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,175,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,175,all,All,NA,NA,NA,3
2018,48,177,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,177,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,177,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,177,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,177,all,All,NA,NA,NA,3
2018,48,179,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,179,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,179,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,179,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,179,all,All,0.3548325722983257,0.2897778975559238,0.4198872470407276,3
2018,48,181,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,181,race-ethnicity,Hispanic,0.39293937068303914,0.22626700763246638,0.559611733733612,3
2018,48,181,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,181,race-ethnicity,"White, Non-Hispanic",0.3537906137184116,0.26488628484911003,0.44269494258771314,2
2018,48,181,all,All,0.38455628121398383,0.31003202816810027,0.4590805342598674,2
2018,48,183,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,183,race-ethnicity,Hispanic,0.2720763723150358,0.08742573624793612,0.4567270083821354,3
2018,48,183,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,183,race-ethnicity,"White, Non-Hispanic",0.30479896238651105,0.1743866158740229,0.43521130889899917,3
2018,48,183,all,All,0.31677704194260486,0.2184473506445369,0.4151067332406728,1
2018,48,185,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,185,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,185,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,185,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,185,all,All,0.4033635187580854,0.3011149652309672,0.5056120722852036,3
2018,48,187,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,187,race-ethnicity,Hispanic,0.3025830258302583,0.17807501337441795,0.4270910382860987,3
2018,48,187,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,187,race-ethnicity,"White, Non-Hispanic",0.4988986784140969,0.3789986004168656,0.6187987564113282,3
2018,48,187,all,All,0.39002715378918784,0.30723917890986874,0.47281512866850695,1
2018,48,189,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,189,race-ethnicity,Hispanic,0.28931967812728604,0.20024420882273197,0.3783951474318401,3
2018,48,189,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,189,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,189,all,All,0.3140202241049467,0.2356124441022223,0.3924280041076711,3
2018,48,191,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,191,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,191,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,191,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,191,all,All,NA,NA,NA,3
2018,48,193,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,193,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,193,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,193,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,193,all,All,NA,NA,NA,3
2018,48,195,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,195,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,195,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,195,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,195,all,All,NA,NA,NA,3
2018,48,197,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,197,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,197,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,197,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,197,all,All,NA,NA,NA,3
2018,48,199,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,199,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,199,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,199,race-ethnicity,"White, Non-Hispanic",0.38805970149253727,0.2770349564590663,0.49908444652600825,3
2018,48,199,all,All,0.4170705438879914,0.32020278710772365,0.5139383006682592,3
2018,48,201,race-ethnicity,"Black, Non-Hispanic",0.45498686619438033,0.40810981129575175,0.5018639210930089,1
2018,48,201,race-ethnicity,Hispanic,0.3214515272615488,0.29856241161466707,0.3443406429084305,1
2018,48,201,race-ethnicity,Other Races and Ethnicities,0.49029358324567274,0.4344991954634591,0.5460879710278864,1
2018,48,201,race-ethnicity,"White, Non-Hispanic",0.5066746165821988,0.47150577401115795,0.5418434591532396,1
2018,48,201,all,All,0.399452445790677,0.38211221703817533,0.4167926745431787,1
2018,48,203,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,203,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,203,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,203,race-ethnicity,"White, Non-Hispanic",0.39727410398788493,0.2623986670795476,0.5321495408962222,3
2018,48,203,all,All,0.39961389961389965,0.27961657653919514,0.5196112226886042,3
2018,48,205,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,205,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,205,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,205,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,205,all,All,NA,NA,NA,3
2018,48,207,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,207,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,207,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,207,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,207,all,All,NA,NA,NA,3
2018,48,209,race-ethnicity,Hispanic,0.34767025089605735,0.20700090740582464,0.48833959438629004,3
2018,48,209,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,209,race-ethnicity,"White, Non-Hispanic",0.4560919540229885,0.3334356686572607,0.5787482393887163,3
2018,48,209,all,All,0.4015311004784689,0.30883289961298277,0.49422930134395504,1
2018,48,211,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,211,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,211,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,211,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,211,all,All,NA,NA,NA,3
2018,48,213,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,213,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,213,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,213,race-ethnicity,"White, Non-Hispanic",0.37657657657657656,0.2545620021331704,0.49859115101998275,3
2018,48,213,all,All,0.32245035341635814,0.22735326261389122,0.41754744421882506,3
2018,48,215,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,215,race-ethnicity,Hispanic,0.3373357284674293,0.2996599442468303,0.37501151268802835,1
2018,48,215,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,215,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,215,all,All,0.33672879861343386,0.2996638736735284,0.3737937235533393,1
2018,48,217,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,217,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,217,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,217,race-ethnicity,"White, Non-Hispanic",0.2852926709296606,0.20668727724307212,0.3638980646162491,3
2018,48,217,all,All,0.2732474964234621,0.21070304128361178,0.3357919515633124,3
2018,48,219,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,219,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,219,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,219,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,219,all,All,0.3140202241049467,0.23561244410222232,0.39242800410767104,3
2018,48,221,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,221,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,221,race-ethnicity,"White, Non-Hispanic",0.307518115942029,0.19932231066169778,0.41571392122236017,3
2018,48,221,all,All,0.28532526475037817,0.19659185704428256,0.3740586724564738,3
2018,48,223,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,223,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,223,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,223,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,223,all,All,0.3593516209476309,0.28335952588009045,0.43534371601517136,3
2018,48,225,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,225,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,225,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,225,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,225,all,All,NA,NA,NA,3
2018,48,227,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,227,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,227,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,227,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,227,all,All,0.37420886075949367,0.26429741924102385,0.4841203022779635,3
2018,48,229,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,229,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,48,229,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,48,229,all,All,NA,NA,NA,3
2018,48,231,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,48,231,race-ethnicity,Hispanic,NA,NA,NA,3
2018,48,231,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
