year,state,city_name,stateplacefp,homeless_count,homeless_count_lb,homeless_count_ub,homeless_share,homeless_quality
2017,05,Fort Smith,0524550,218,218,218,.014744674,1
2017,05,Jonesboro,0535710,238,238,238,.016291328,1
2017,05,Little Rock,0541000,1319,1316,1322,.03028355,1
2017,05,Springdale,0566080,200,200,200,.0086296173,1
2017,06,Alameda,0600562,112,112,112,.0099123819,1
2017,06,Alhambra,0600884,320,320,320,.018985465,1
2017,06,Anaheim,0602000,8313,8313,8313,.14586258,1
2017,06,Antioch,0602252,350,350,350,.020309871,1
2017,06,Apple Valley,0602364,898,898,898,.062296219,1
2017,06,Bakersfield,0603526,3469,3468,3470,.02720955,1
2017,06,Bellflower,0604982,133,133,133,.011133434,1
2017,06,Berkeley,0606000,309,309,309,.029883945,1
2017,06,Buena Park,0608786,891,891,891,.098879151,1
2017,06,Burbank,0608954,110,110,110,.0072497199,1
2017,06,Carlsbad,0611194,158,158,158,.013570386,1
2017,06,Carson,0611530,,,,,
2017,06,Chico,0613014,517,517,517,.036336802,1
2017,06,Chino,0613210,2719,2719,2719,.096620589,1
2017,06,Chino Hills,0613214,,,,,
2017,06,Chula Vista,0613392,1137,1137,1137,.015994936,1
2017,06,Citrus Heights,0613588,,,,,
2017,06,Clovis,0614218,183,183,183,.0042453487,1
2017,06,Compton,0615044,520,520,520,.022591997,1
2017,06,Concord,0616000,568,568,568,.017970704,1
2017,06,Corona,0616350,579,579,579,.030465666,1
2017,06,Costa Mesa,0616532,1129,1129,1129,.040650994,1
2017,06,Daly City,0617918,146,146,146,.01209811,1
2017,06,Downey,0619766,767,767,767,.02554623,1
2017,06,El Cajon,0621712,965,965,965,.020190397,1
2017,06,El Monte,0622230,2967,2967,2967,.12421502,1
2017,06,Elk Grove,0622020,823,823,823,.013002196,1
2017,06,Escondido,0622804,1089,1089,1089,.037862457,1
2017,06,Fairfield,0623182,597,597,597,.021779578,1
2017,06,Folsom,0624638,,,,,
2017,06,Fontana,0624680,1221,1221,1221,.032843769,1
2017,06,Fremont,0626000,276,276,276,.0076344325,1
2017,06,Fresno,0627000,2550,2549,2551,.026011383,1
2017,06,Fullerton,0628000,530,530,530,.019479565,1
2017,06,Garden Grove,0629000,1008,1008,1008,.023353335,1
2017,06,Glendale,0630000,1748,1748,1748,.067047678,1
2017,06,Hawthorne,0632548,117,117,117,.013988522,1
2017,06,Hayward,0633000,1171,1171,1171,.045319092,1
2017,06,Hemet,0633182,1188,1188,1188,.054502912,1
2017,06,Hesperia,0633434,1151,1151,1151,.047672298,1
2017,06,Huntington Beach,0636000,1474,1474,1474,.046758026,1
2017,06,Indio,0636448,,,,,
2017,06,Inglewood,0636546,204,204,204,.016879033,1
2017,06,Irvine,0636770,140,140,140,.0040442557,1
2017,06,Jurupa Valley,0637692,212,212,212,.011092507,1
2017,06,Lake Forest,0639496,,,,,
2017,06,Lakewood,0639892,,,,,
2017,06,Lancaster,0640130,1805,1805,1805,.043662313,1
2017,06,Livermore,0641992,94,94,94,.0068289139,1
2017,06,Long Beach,0643000,7031,7031,7031,.094147108,1
2017,06,Los Angeles,0644000,17518,17517,17519,.028146248,1
2017,06,Manteca,0645484,907,907,907,.03817822,1
2017,06,Menifee,0646842,70,70,70,.0059952037,1
2017,06,Merced,0646898,177,177,177,.011019798,1
2017,06,Milpitas,0647766,432,432,432,.041868579,1
2017,06,Mission Viejo,0648256,549,549,549,.020052597,1
2017,06,Modesto,0648354,1761,1761,1761,.035694018,1
2017,06,Moreno Valley,0649270,6240,6240,6240,.18832619,1
2017,06,Mountain View,0649670,209,209,209,.022149216,1
2017,06,Murrieta,0650076,313,313,313,.013537477,1
2017,06,Napa,0650258,505,505,505,.027739633,1
2017,06,Newport Beach,0651182,,,,,
2017,06,Norwalk,0652526,4265,4265,4265,.23840134,1
2017,06,Oakland,0653000,1114,1114,1114,.02217754,1
2017,06,Oceanside,0653322,204,204,204,.0099711614,1
2017,06,Ontario,0653896,4516,4516,4516,.094818175,1
2017,06,Orange,0653980,326,326,326,.011678309,1
2017,06,Oxnard,0654652,3254,3254,3254,.077867381,1
2017,06,Palmdale,0655156,350,350,350,.014531867,1
2017,06,Pasadena,0656000,668,668,668,.03677604,1
2017,06,Perris,0656700,2848,2848,2848,.076954253,1
2017,06,Pittsburg,0657456,181,181,181,.015688654,1
2017,06,Pleasanton,0657792,22,22,22,.0014800861,1
2017,06,Pomona,0658072,3460,3460,3460,.14116687,1
2017,06,Rancho Cordova,0659444,1045,1045,1045,.051343784,1
2017,06,Rancho Cucamonga,0659451,906,906,906,.12918866,1
2017,06,Redding,0659920,493,493,493,.026757123,1
2017,06,Redwood City,0660102,165,165,165,.0086265486,1
2017,06,Rialto,0660466,1896,1896,1896,.074411303,1
2017,06,Richmond,0660620,1011,1011,1011,.031944137,1
2017,06,Riverside,0662000,3035,3035,3035,.058053903,1
2017,06,Roseville,0662938,841,841,841,.030037859,1
2017,06,Sacramento,0664000,1846,1846,1846,.028918305,1
2017,06,Salinas,0664224,4863,4862,4864,.12428122,1
2017,06,San Bernardino,0665000,5361,5361,5361,.095173001,1
2017,06,San Diego,0666000,8945,8945,8945,.05163208,1
2017,06,San Francisco,0667000,2511,2511,2511,.041465752,1
2017,06,San Jose,0668000,2168,2168,2168,.01472466,1
2017,06,San Leandro,0668084,200,200,200,.022522522,1
2017,06,San Marcos,0668196,109,109,109,.0051887464,1
2017,06,San Mateo,0668252,38,38,38,.0040067481,1
2017,06,San Ramon,0668378,,,,,
2017,06,Santa Ana,0669000,7120,7120,7120,.1321774,1
2017,06,Santa Barbara,0669070,1912,1912,1912,.11752412,1
2017,06,Santa Clara,0669084,313,313,313,.020181829,1
2017,06,Santa Clarita,0669088,710,710,710,.020262556,1
2017,06,Santa Maria,0669196,6577,6577,6577,.24927987,1
2017,06,Santa Monica,0670000,97,97,97,.0089764949,1
2017,06,Santa Rosa,0670098,1693,1693,1693,.055597518,1
2017,06,Simi Valley,0672016,198,198,198,.011785013,1
2017,06,South Gate,0673080,,,,,
2017,06,Stockton,0675000,2129,2129,2129,.03882486,1
2017,06,Sunnyvale,0677000,38,38,38,.0010634725,1
2017,06,Temecula,0678120,222,222,222,.0074041956,1
2017,06,Thousand Oaks,0678582,125,125,125,.0066727167,1
2017,06,Torrance,0680000,191,191,191,.0081290435,1
2017,06,Tracy,0680238,680,679,681,.02840553,1
2017,06,Tustin,0680854,343,343,343,.01428274,1
2017,06,Upland,0681344,486,486,486,.044534042,1
2017,06,Vacaville,0681554,192,192,192,.014586341,1
2017,06,Vallejo,0681666,322,322,322,.022256013,1
2017,06,Ventura,0665042,721,721,721,.042883482,1
2017,06,Victorville,0682590,1615,1615,1615,.062335957,1
2017,06,Visalia,0682954,794,794,794,.024287287,1
2017,06,Vista,0682996,2200,2200,2200,.089039989,1
2017,06,West Covina,0684200,2002,2002,2002,.15697037,1
2017,06,Westminster,0684550,849,849,849,.091645077,1
2017,06,Whittier,0685292,3041,3041,3041,.089048319,1
2017,08,Arvada,0803455,,,,,
2017,08,Aurora,0804000,1844,1844,1844,.04506354,1
2017,08,Boulder,0807850,451,451,451,.014417237,1
2017,08,Centennial,0812815,,,,,
2017,08,Colorado Springs,0816000,1655,1655,1655,.020021534,1
2017,08,Denver,0820000,2096,2096,2096,.017715421,1
2017,08,Fort Collins,0827425,1152,1152,1152,.038375694,1
2017,08,Greeley,0832155,542,542,542,.024006732,1
2017,08,Lakewood,0843000,,,,,
2017,08,Longmont,0845970,525,525,525,.016193207,1
2017,08,Loveland,0846465,754,754,754,.046320185,1
2017,08,Pueblo,0862000,1062,1062,1062,.039634261,1
2017,08,Thornton,0877290,1955,1955,1955,.05029586,1
2017,08,Westminster,0883835,941,941,941,.099671647,1
2017,09,Bridgeport,0908000,156,155,157,.0067923544,1
2017,09,Danbury,0918430,82,82,82,.0070121428,1
2017,09,Hartford,0937000,555,554,556,.018398197,1
2017,09,New Haven,0952000,792,790,794,.033388138,1
2017,09,Norwalk,0955990,65,65,65,.0056551243,1
2017,09,Stamford,0973000,184,184,184,.011633788,1
2017,09,Waterbury,0980000,741,741,741,.038658179,1
2017,11,Washington,1150000,7587,7585,7587,.087895922,1
2017,12,Boca Raton,1207300,24,24,24,.0093933465,1
2017,12,Boynton Beach,1207875,11,11,11,.0065710871,1
2017,12,Cape Coral,1210275,,,,,
2017,12,Clearwater,1212875,,,,,
2017,12,Coral Springs,1214400,,,,,
2017,12,Davie,1216475,,,,,
2017,12,Deerfield Beach,1216725,,,,,
2017,12,Deltona,1217200,,,,,
2017,12,Doral,1217935,,,,,
2017,12,Fort Lauderdale,1224000,4971,4971,4971,.018245952,1
2017,12,Fort Myers,1224125,2070,2070,2070,.022205297,1
2017,12,Gainesville,1225175,1019,1019,1019,.034235992,1
2017,12,Hialeah,1230000,,,,,
2017,12,Hollywood,1232000,,,,,
2017,12,Homestead,1232275,,,,,
2017,12,Jacksonville,1235000,5825,5825,5825,.044951886,1
2017,12,Kissimmee,1236950,5221,5221,5221,.07912764,1
2017,12,Lakeland,1238250,,,,,
2017,12,Largo,1239425,4227,4227,4227,.041512806,1
2017,12,Melbourne,1243975,,,,,
2017,12,Miami,1245000,8946,8946,8946,.025211362,1
2017,12,Miami Beach,1245025,,,,,
2017,12,Miami Gardens,1245060,,,,,
2017,12,Miramar,1245975,,,,,
2017,12,North Port,1249675,,,,,
2017,12,Orlando,1253000,9799,9799,9799,.046312358,1
2017,12,Palm Bay,1254000,,,,,
2017,12,Palm Coast,1254200,,,,,
2017,12,Pembroke Pines,1255775,,,,,
2017,12,Plantation,1257425,,,,,
2017,12,Pompano Beach,1258050,,,,,
2017,12,Port St Lucie,1258715,,,,,
2017,12,St. Petersburg,1263000,,,,,
2017,12,Sunrise,1269700,,,,,
2017,12,Tallahassee,1270600,819,819,819,.021981265,1
2017,12,Tampa,1271000,4865,4865,4865,.022411918,1
2017,12,West Palm Beach,1276600,4410,4410,4410,.022994379,1
2017,13,Athens,1303440,797,797,797,.05860294,1
2017,13,Atlanta,1304000,5004,5003,5005,.030412428,1
2017,13,Augusta,1304204,344,344,344,.011150729,1
2017,13,Columbus,1319000,1145,1145,1145,.036048234,1
2017,13,Johns Creek,1342425,,,,,
2017,13,Macon,1349008,771,771,771,.031978432,1
2017,13,Roswell,1367284,,,,,
2017,13,Sandy Springs,1368516,,,,,
2017,13,Savannah,1369000,1075,1075,1075,.028617825,1
2017,13,Warner Robins,1380508,,,,,
2017,15,Urban Honolulu CDP,1571550,,,,,
2017,16,Boise,1608830,841,841,841,.029671183,1
2017,16,Meridian,1652120,746,745,747,.018127035,1
2017,16,Nampa,1656260,872,871,873,.055686824,1
2017,17,Arlington Heights,1702154,366,366,366,.01503883,1
2017,17,Aurora,1703012,891,891,891,.016430929,1
2017,17,Bloomington,1706613,175,175,175,.031491812,1
2017,17,Champaign,1712385,291,291,291,.028605131,1
2017,17,Chicago,1714000,17747,17744,17750,.047098633,1
2017,17,Cicero,1714351,181,181,181,.0089777289,1
2017,17,Elgin,1723074,868,868,868,.022294139,1
2017,17,Evanston,1724582,401,401,401,.034890804,1
2017,17,Joliet,1738570,540,539,541,.028818443,1
2017,17,Naperville,1751622,166,166,166,.0099681737,1
2017,17,Peoria,1759000,678,677,679,.033827271,1
2017,17,Rockford,1765000,2633,2633,2633,.093551256,1
2017,17,Schaumburg,1768003,132,132,132,.008797654,1
2017,17,Springfield,1772000,388,388,388,.026412526,1
2017,17,Waukegan,1779293,509,509,509,.031276882,1
2017,18,Bloomington,1805860,248,247,249,.021445867,1
2017,18,Carmel,1810342,67,66,68,.0040971073,1
2017,18,Evansville,1822000,516,516,516,.022587989,1
2017,18,Fishers,1823278,98,98,98,.0045282319,1
2017,18,Fort Wayne,1825000,1113,1112,1114,.02501967,1
2017,18,Hammond,1831000,129,129,129,.0089558456,1
2017,18,Indianapolis,1836003,4278,4272,4284,.028761985,1
2017,18,South Bend,1871000,340,338,342,.017749008,1
2017,19,Cedar Rapids,1912000,822,822,822,.035513695,1
2017,19,Davenport,1919000,384,384,384,.023824295,1
2017,19,Des Moines,1921000,1186,1186,1186,.033065684,1
2017,19,Sioux City,1973335,617,617,617,.040413965,1
2017,20,Kansas City,2036000,1085,1085,1085,.036824599,1
2017,20,Lawrence,2038900,198,198,198,.016559338,1
2017,20,Olathe,2052575,427,427,427,.014262334,1
2017,20,Overland Park,2053775,112,112,112,.0049302285,1
2017,20,Topeka,2071000,743,743,743,.031271044,1
2017,20,Wichita,2079000,1869,1869,1869,.037101738,1
2017,21,Lexington,2146027,1025,1025,1025,.024610436,1
2017,21,Louisville,2148006,4576,4576,4576,.046317197,1
2017,22,Baton Rouge,2205000,1229,1226,1232,.025822584,1
2017,22,Lafayette,2240735,957,956,958,.030747976,1
2017,22,Lake Charles,2241155,925,924,926,.026860643,1
2017,22,New Orleans,2255000,2860,2856,2864,.056503873,1
2017,22,Shreveport,2270000,2284,2284,2284,.058078624,1
2017,24,Baltimore,2404000,3518,3518,3518,.043436926,1
2017,24,Frederick,2430325,845,845,845,.020052208,1
2017,25,Boston,2507000,82,82,82,.024521532,1
2017,25,Brockton,2509000,442,442,442,.026544953,1
2017,25,Cambridge,2511000,248,248,248,.028294353,1
2017,25,Fall River,2523000,478,477,479,.03638855,1
2017,25,Lawrence,2534550,351,350,352,.023552304,1
2017,25,Lowell,2537000,828,828,828,.051720906,1
2017,25,Lynn,2537490,1156,1156,1156,.06859313,1
2017,25,New Bedford,2545000,1240,1239,1241,.079876319,1
2017,25,Newton,2545560,,,,,
2017,25,Quincy,2555745,163,163,163,.017318318,1
2017,25,Somerville,2562535,101,101,101,.02074774,1
2017,25,Springfield,2567000,1619,1617,1621,.056364015,1
2017,25,Worcester,2582000,3360,3359,3361,.12263669,1
2017,26,Ann Arbor,2603000,408,406,410,.019960862,1
2017,26,Dearborn,2621000,71,69,73,.002956978,2
2017,26,Detroit,2622000,1793,1791,1795,.022164261,1
2017,26,Farmington Hills,2627440,,,,,
2017,26,Flint,2629000,855,855,855,.038142398,1
2017,26,Grand Rapids,2634000,1743,1740,1746,.028836131,1
2017,26,Lansing,2646000,904,904,904,.053421583,1
2017,26,Livonia,2649000,80,80,80,.0046360688,1
2017,26,Rochester Hills,2669035,,,,,
2017,26,Southfield,2674900,307,307,307,.029707761,1
2017,26,Sterling Heights,2676460,131,131,131,.0046827523,1
2017,26,Troy,2680700,12,12,12,.00091199268,1
2017,26,Warren,2684000,533,533,533,.022372397,1
2017,26,Westland,2686000,225,225,225,.017762691,1
2017,26,Wyoming,2688940,277,276,278,.040373124,1
2017,27,Bloomington,2706616,215,215,215,.018606665,1
2017,27,Brooklyn Park,2707966,59,59,59,.043446243,1
2017,27,Duluth,2717000,390,390,390,.038074784,1
2017,27,Minneapolis,2743000,3590,3589,3591,.079036593,1
2017,27,Plymouth,2751730,112,112,112,.096969694,1
2017,27,Rochester,2754880,430,430,430,.024072105,1
2017,27,Saint Paul,2758000,1984,1979,1989,.042480301,1
2017,27,Woodbury,2771428,1,0,2,.0038910506,3
2017,28,Jackson,2836000,4333,4333,4333,.16929087,1
2017,29,Columbia,2915670,282,282,282,.015430916,1
2017,29,Independence,2935000,1426,1426,1426,.070552148,1
2017,29,Kansas City,2938000,3283,3280,3286,.048748255,1
2017,29,Lee's Summit,2941348,,,,,
2017,29,O'Fallon,2954074,208,208,208,.011482831,1
2017,29,Springfield,2970000,2283,2283,2283,.089417204,1
2017,29,St. Louis,2965000,178,177,179,.053039331,1
2017,30,Billings,3006550,533,533,533,.031559002,1
2017,31,Lincoln,3128000,343,343,343,.0082181282,1
2017,31,Omaha,3137000,1304,1304,1304,.015726,1
2017,32,Henderson,3231900,,,,,
2017,32,Las Vegas,3240000,15019,15019,15019,.044843409,1
2017,32,North Las Vegas,3251800,,,,,
2017,32,Reno,3260600,2650,2650,2650,.039219167,1
2017,32,Sparks,3268400,,,,,
2017,33,Manchester,3345140,1016,1015,1017,.071837656,1
2017,33,Nashua,3350260,474,474,474,.042469312,1
2017,34,Clifton,3413690,179,179,179,.016575608,1
2017,34,Elizabeth,3421000,363,363,363,.012712755,1
2017,34,Jersey City,3436000,485,484,486,.01623431,1
2017,34,Newark,3451000,665,662,668,.013528083,1
2017,34,Paterson,3457000,297,296,298,.010412649,1
2017,34,Trenton,3474000,108,108,108,.007238606,1
2017,35,Albuquerque,3502000,3557,3552,3562,.037398014,1
2017,35,Las Cruces,3539380,810,808,812,.032150511,1
2017,35,Rio Rancho,3563460,234,232,236,.012887591,1
2017,35,Santa Fe,3570500,1333,1330,1336,.077338129,1
2017,36,Albany,3601000,793,792,794,.045332417,1
2017,36,Buffalo,3611000,2238,2232,2244,.045020215,1
2017,36,New Rochelle,3650617,123,123,123,.011230825,1
2017,36,New York,3651000,24288,24287,24289,.14161769,1
2017,36,Rochester,3663000,3217,3215,3219,.050010882,1
2017,36,Syracuse,3673000,1723,1723,1723,.073973894,1
2017,36,Yonkers,3684000,427,427,427,.015415719,1
2017,37,Asheville,3702140,826,825,827,.027213126,1
2017,37,Cary,3710740,3234,3234,3234,.019914651,1
2017,37,Charlotte,3712000,4499,4498,4500,.029541932,1
2017,37,Concord,3714100,428,428,428,.013135281,1
2017,37,Durham,3719000,1007,1002,1012,.024611399,1
2017,37,Fayetteville,3722920,796,796,796,.015554774,1
2017,37,Gastonia,3725580,733,733,733,.021983625,1
2017,37,Greensboro,3728000,3051,3050,3052,.040978871,1
2017,37,Greenville,3728080,264,264,264,.011008715,1
2017,37,High Point,3731400,1,0,2,.0010460251,3
2017,37,Raleigh,3755000,10,8,12,.0063051702,3
2017,37,Wilmington,3774440,629,628,630,.023718843,1
2017,37,Winston-Salem,3775000,,,,,
2017,38,Fargo,3825700,240,240,240,.020949721,1
2017,39,Akron,3901000,1304,1302,1306,.044663653,1
2017,39,Cincinnati,3915000,4113,4108,4118,.047663745,1
2017,39,Cleveland,3916000,2711,2698,2724,.053439781,1
2017,39,Columbus,3918000,3671,3654,3688,.037619259,1
2017,39,Dayton,3921000,747,743,751,.033205904,1
2017,39,Parma,3961000,309,309,309,.03015811,1
2017,39,Toledo,3977000,3233,3225,3241,.086798936,1
2017,40,Broken Arrow,4009050,28,28,28,.0014674283,1
2017,40,Edmond,4023200,39,39,39,.0015667684,1
2017,40,Lawton,4041850,826,826,826,.058714814,1
2017,40,Norman,4052500,155,155,155,.0088988403,1
2017,40,Oklahoma City,4055000,3181,3180,3182,.063265711,1
2017,40,Tulsa,4075000,2294,2294,2294,.042578466,1
2017,41,Beaverton,4105350,1804,1804,1804,.044053726,1
2017,41,Bend,4105800,482,482,482,.026301431,1
2017,41,Eugene,4123850,1379,1378,1380,.059419166,1
2017,41,Gresham,4131250,430,430,430,.035752889,1
2017,41,Hillsboro,4134100,520,520,520,.025226798,1
2017,41,Medford,4147000,1168,1168,1168,.081684031,1
2017,41,Portland,4159000,2401,2401,2401,.035025019,1
2017,41,Salem,4164900,1234,1234,1234,.029419478,1
2017,42,Allentown,4202000,1277,1276,1278,.043171063,1
2017,42,Bethlehem,4206088,505,504,506,.030714026,1
2017,42,Erie,4224000,482,481,483,.021734228,1
2017,42,Philadelphia,4260000,4569,4548,4590,.023777308,1
2017,42,Pittsburgh,4261000,2249,2247,2251,.031534374,1
2017,42,Reading,4263624,1480,1480,1480,.063288435,1
2017,42,Scranton,4269000,306,306,306,.030138874,1
2017,44,Cranston,4419180,46,46,46,.0044384408,1
2017,44,Pawtucket,4454640,69,68,70,.0075941007,1
2017,44,Providence,4459000,298,295,301,.010746871,1
2017,44,Warwick,4474300,84,84,84,.0093823299,1
2017,45,Charleston,4513330,501,501,501,.010099381,1
2017,45,Columbia,4516000,1441,1441,1441,.018516377,1
2017,45,Mount Pleasant,4548535,,,,,
2017,45,North Charleston,4550875,,,,,
2017,46,Sioux Falls,4659020,808,808,808,.032470662,1
2017,47,Chattanooga,4714000,533,533,533,.011891481,1
2017,47,Clarksville,4715160,1128,1128,1128,.032375649,1
2017,47,Franklin,4727740,286,286,286,.0066472981,1
2017,47,Knoxville,4740000,512,512,512,.0084207756,1
2017,47,Memphis,4748000,1344,1344,1344,.01226378,1
2017,47,Murfreesboro,4751560,1531,1531,1531,.028282193,1
2017,47,Nashville,4752006,3323,3322,3324,.034505676,1
2017,48,Abilene,4801000,1505,1505,1505,.070806868,1
2017,48,Allen,4801924,120,120,120,.0047279461,1
2017,48,Amarillo,4803000,1911,1911,1911,.054228149,1
2017,48,Arlington,4804000,2905,2905,2905,.045538627,1
2017,48,Austin,4805000,4049,4046,4052,.035311561,1
2017,48,Baytown,4806128,1383,1383,1383,.058121454,1
2017,48,Beaumont,4807000,17711,17711,17711,.92029101,1
2017,48,Brownsville,4810768,2157,2157,2157,.046023853,1
2017,48,Bryan,4810912,851,851,851,.051317614,1
2017,48,Carrollton,4813024,546,546,546,.020529402,1
2017,48,Cedar Park,4813552,,,,,
2017,48,College Station,4815976,227,227,227,.015996054,1
2017,48,Conroe,4816432,1069,1069,1069,.017359532,1
2017,48,Corpus Christi,4817000,2419,2419,2419,.043626461,1
2017,48,Dallas,4819000,4386,4382,4390,.022247696,1
2017,48,Denton,4819972,1004,1004,1004,.03354606,1
2017,48,Edinburg,4822660,85,85,85,.0024885817,1
2017,48,El Paso,4824000,2918,2918,2918,.017740436,1
2017,48,Flower Mound,4826232,,,,,
2017,48,Fort Worth,4827000,2618,2618,2618,.023805628,1
2017,48,Frisco,4827684,180,180,180,.0030227208,1
2017,48,Garland,4829000,699,699,699,.012353752,1
2017,48,Grand Prairie,4830464,1165,1165,1165,.039677132,1
2017,48,Houston,4835000,53661,53659,53663,.090340361,1
2017,48,Irving,4837000,845,844,846,.022829816,1
2017,48,Killeen,4839148,1780,1780,1780,.038264759,1
2017,48,Laredo,4841464,562,562,562,.0083411252,1
2017,48,League City,4841980,3671,3671,3671,.087089583,1
2017,48,Lewisville,4842508,1942,1942,1942,.026684988,1
2017,48,Longview,4843888,204,204,204,.013407821,1
2017,48,Lubbock,4845000,1154,1154,1154,.032124266,1
2017,48,Mcallen,4845384,188,188,188,.0077992119,1
2017,48,Mckinney,4845744,888,887,889,.033764258,1
2017,48,Mesquite,4847892,882,882,882,.021350246,1
2017,48,Midland,4848072,675,675,675,.023764258,1
2017,48,Mission,4848768,246,246,246,.0094310688,1
2017,48,New Braunfels,4850820,749,749,749,.02336609,1
2017,48,Odessa,4853388,2158,2158,2158,.065550864,1
2017,48,Pasadena,4856000,13167,13167,13167,.24095085,1
2017,48,Pearland,4856348,790,790,790,.036526725,1
2017,48,Pharr,4857200,80,79,81,.0022245084,1
2017,48,Plano,4858016,462,462,462,.0085631674,1
2017,48,Richardson,4861796,636,636,636,.011305863,1
2017,48,Round Rock,4863500,801,800,802,.015805051,1
2017,48,San Angelo,4864472,294,294,294,.015536648,1
2017,48,San Antonio,4865000,8550,8545,8555,.026739307,1
2017,48,Sugar Land,4870808,2081,2081,2081,.026439497,1
2017,48,Temple,4872176,282,282,282,.032672923,1
2017,48,Tyler,4874144,422,421,423,.017556997,1
2017,48,Waco,4876000,1265,1264,1266,.039430209,1
2017,48,Wichita Falls,4879000,404,404,404,.026659628,1
2017,49,Layton,4943660,6,6,6,.00795756,1
2017,49,Lehi,4944320,,,,,
2017,49,Ogden,4955980,1095,1094,1096,.024195151,1
2017,49,Orem,4957300,,,,,
2017,49,Provo,4962470,255,255,255,.015122761,1
2017,49,Salt Lake City,4967000,2240,2238,2242,.023836633,1
2017,49,Sandy,4967440,1914,1914,1914,.05545897,1
2017,49,South Jordan,4970850,1,0,2,.0031948881,3
2017,49,St. George,4965330,770,770,770,.024421185,1
2017,49,West Jordan,4982950,1591,1591,1591,.02918677,1
2017,49,West Valley City,4983470,12,12,12,.011439466,1
2017,51,Alexandria,5101000,190,190,190,.012094207,1
2017,51,Chesapeake,5116000,292,292,292,.0071839788,1
2017,51,Hampton,5135000,386,386,386,.019390164,1
2017,51,Lynchburg,5147672,169,169,169,.020167064,1
2017,51,Newport News,5156000,610,610,610,.021268435,1
2017,51,Norfolk,5157000,636,636,636,.020665454,1
2017,51,Portsmouth,5164000,263,263,263,.018341586,1
2017,51,Richmond,5167000,1420,1420,1420,.05676594,1
2017,51,Roanoke,5168000,643,643,643,.023011129,1
2017,51,Suffolk,5176432,155,155,155,.010794624,1
2017,51,Virginia Beach,5182000,794,794,794,.011509581,1
2017,53,Auburn,5303180,382,382,382,.022844158,1
2017,53,Bellevue,5305210,248,248,248,.01201434,1
2017,53,Bellingham,5305280,537,537,537,.039660268,1
2017,53,Everett,5322640,1683,1683,1683,.046821535,1
2017,53,Federal Way,5323515,21,21,21,.00090869755,1
2017,53,Kennewick,5335275,546,546,546,.028054671,1
2017,53,Kent,5335415,579,579,579,.020998804,1
2017,53,Kirkland,5335940,,,,,
2017,53,Pasco,5353545,523,523,523,.028633999,1
2017,53,Renton,5357745,626,626,626,.038915828,1
2017,53,Seattle,5363000,17,17,17,.020961776,1
2017,53,Spokane,5367000,1795,1794,1796,.047035087,1
2017,53,Spokane Valley,5367167,418,418,418,.030115273,1
2017,53,Tacoma,5370000,2436,2436,2436,.06567277,1
2017,53,Vancouver,5374060,1886,1885,1887,.038209852,1
2017,53,Yakima,5380010,783,783,783,.031284962,1
2017,55,Appleton,5502375,336,336,336,.020584451,1
2017,55,Green Bay,5531000,1095,1095,1095,.036360618,1
2017,55,Kenosha,5539225,546,546,546,.025235718,1
2017,55,Madison,5548000,1244,1244,1244,.046128746,1
2017,55,Milwaukee,5553000,4799,4797,4801,.058577966,1
2017,55,Racine,5566000,1134,1133,1135,.06075868,1
2016,01,Auburn,0103076,24,24,24,.0028093175,1
2016,01,Birmingham,0107000,420,420,420,.0062322863,1
2016,01,Hoover,0135896,62,62,62,.0044482709,1
2016,01,Huntsville,0137000,392,392,392,.009036839,1
2016,01,Mobile,0150000,5696,5696,5696,.10058628,1
2016,01,Montgomery,0151000,850,850,850,.028032452,1
2016,01,Tuscaloosa,0177256,432,432,432,.01497608,1
2016,02,Anchorage,0203000,2476,2476,2476,.050897282,1
2016,04,Avondale,0404720,793,793,793,.041677617,1
2016,04,Buckeye,0407940,80,80,80,.0064479727,1
2016,04,Chandler,0412000,647,644,650,.011408922,1
2016,04,Flagstaff,0423620,334,334,334,.034005295,1
2016,04,Gilbert,0427400,375,375,375,.0074283904,1
2016,04,Glendale,0427820,2106,2106,2106,.02254287,1
2016,04,Goodyear,0428380,,,,,
2016,04,Mesa,0446000,1291,1289,1293,.018597482,1
2016,04,Peoria,0454050,4,4,4,.027777778,1
2016,04,Phoenix,0455000,9171,9162,9180,.043539774,1
2016,04,Scottsdale,0465000,176,175,177,.0060096974,1
2016,04,Surprise,0471510,143,143,143,.0050891489,1
2016,04,Tempe,0473000,603,600,606,.0137577,1
2016,04,Tucson,0477000,3705,3703,3707,.043249868,1
2016,04,Yuma,0485540,335,335,335,.01294586,1
2016,05,Fayetteville,0523290,239,239,239,.024229521,1
2016,05,Fort Smith,0524550,239,239,239,.016053198,1
2016,05,Jonesboro,0535710,270,270,270,.018833706,1
2016,05,Little Rock,0541000,1227,1223,1231,.027972825,1
2016,05,Springdale,0566080,149,149,149,.0065434105,1
2016,06,Alameda,0600562,147,147,147,.013123828,1
2016,06,Alhambra,0600884,241,241,241,.014117509,1
2016,06,Anaheim,0602000,7163,7163,7163,.12322381,1
2016,06,Antioch,0602252,459,459,459,.026491977,1
2016,06,Apple Valley,0602364,680,680,680,.047320805,1
2016,06,Bakersfield,0603526,4166,4166,4166,.033392113,1
2016,06,Bellflower,0604982,129,129,129,.010490363,1
2016,06,Berkeley,0606000,328,328,328,.032034378,1
2016,06,Buena Park,0608786,903,903,903,.097579427,1
