year,state,county,subgroup_type,subgroup,pctl_income_20,pctl_20_quality,pctl_income_50,pctl_50_quality,pctl_income_80,pctl_80_quality
2018,54,015,all,All,19079.451115000003,3,44767.9935476,3,94187.67036472616,3
2018,54,017,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,017,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,017,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,017,race-ethnicity,"White, Non-Hispanic",20478.63865091084,3,50237.307672425006,3,99053.35655119999,3
2018,54,017,all,All,20105.967951161703,3,49548.96947808334,3,97743.82870195716,3
2018,54,019,race-ethnicity,"Black, Non-Hispanic",13387.25869066667,3,32098.103960745764,3,63091.591114382994,3
2018,54,019,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,019,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,019,race-ethnicity,"White, Non-Hispanic",17510.16783166316,3,41635.31231388889,3,83285.89807465661,3
2018,54,019,all,All,16979.016168676055,3,40799.08069333333,3,82079.39019230772,3
2018,54,021,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,021,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,021,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,021,race-ethnicity,"White, Non-Hispanic",17707.08447885283,3,39817.29431199999,3,83419.89277199998,3
2018,54,021,all,All,17827.855623790478,3,39939.38088692306,3,82702.48658555557,3
2018,54,023,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,023,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,023,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,023,race-ethnicity,"White, Non-Hispanic",17909.77969473684,3,40438.018098863635,3,81298.76706807665,3
2018,54,023,all,All,17853.876226473683,3,40284.2099906,3,80541.0553667647,3
2018,54,025,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,025,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,025,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,025,race-ethnicity,"White, Non-Hispanic",17307.325367600002,3,38188.759274788994,3,77506.91019738335,3
2018,54,025,all,All,17168.184702352944,3,37888.12129944828,3,76798.7061895345,3
2018,54,027,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,027,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,027,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,027,race-ethnicity,"White, Non-Hispanic",27301.019707808013,3,58752.49595830508,3,108598.7470669111,3
2018,54,027,all,All,26325.598491107143,3,58174.413111505615,3,108754.761729,3
2018,54,029,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,029,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,029,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,029,race-ethnicity,"White, Non-Hispanic",20124.062499625,3,47965.98039343478,3,94875.771584,3
2018,54,029,all,All,19870.622437115788,3,47588.731791000006,3,94666.02908125003,3
2018,54,031,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,031,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,031,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,031,race-ethnicity,"White, Non-Hispanic",17909.77969473684,3,40438.018098863635,3,81298.76706807665,3
2018,54,031,all,All,17853.876226473687,3,40284.2099906,3,80541.05536676472,3
2018,54,033,race-ethnicity,"Black, Non-Hispanic",9006.100295,3,39269.16105750001,3,85149.87264572353,3
2018,54,033,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,033,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,033,race-ethnicity,"White, Non-Hispanic",20478.63865091084,2,50237.307672425006,2,99053.35655119999,2
2018,54,033,all,All,20105.967951161703,2,49548.96947808332,2,97743.82870195714,2
2018,54,035,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,035,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,035,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,035,race-ethnicity,"White, Non-Hispanic",17707.08447885283,3,39817.294312000005,3,83419.89277200002,3
2018,54,035,all,All,17827.855623790478,3,39939.380886923085,3,82702.48658555557,3
2018,54,037,race-ethnicity,"Black, Non-Hispanic",17937.479648156,3,49245.538720833334,3,110526.65498023809,3
2018,54,037,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,037,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,037,race-ethnicity,"White, Non-Hispanic",27301.019707808002,3,58752.49595830508,3,108598.7470669111,3
2018,54,037,all,All,26325.598491107146,3,58174.413111505615,3,108754.761729,3
2018,54,039,race-ethnicity,"Black, Non-Hispanic",12865.288190222223,1,27943.49698958333,1,62685.277268542864,1
2018,54,039,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,039,race-ethnicity,Other Races and Ethnicities,16764.256443284212,3,58017.92711757353,3,129131.13384930001,3
2018,54,039,race-ethnicity,"White, Non-Hispanic",19892.465548041026,1,46253.646581839275,1,95468.41168602103,1
2018,54,039,all,All,19079.45111500001,1,44767.9935476,1,94187.67036472616,1
2018,54,041,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,041,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,041,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,041,race-ethnicity,"White, Non-Hispanic",17909.77969473684,3,40438.01809886364,3,81298.76706807663,3
2018,54,041,all,All,17853.876226473687,3,40284.2099906,3,80541.05536676472,3
2018,54,043,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,043,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,043,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,043,race-ethnicity,"White, Non-Hispanic",19356.5994608597,3,49212.03656107463,3,99780.88196197335,3
2018,54,043,all,All,19368.95073166567,3,48662.5568,3,99294.37156750222,3
2018,54,045,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,045,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,045,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,045,race-ethnicity,"White, Non-Hispanic",13261.019605702564,3,34423.40646207477,3,74750.18385911112,3
2018,54,045,all,All,13372.133972266665,3,33209.24337500001,3,73927.01986837895,3
2018,54,047,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,047,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,047,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,047,race-ethnicity,"White, Non-Hispanic",13261.019605702564,3,34423.40646207477,3,74750.18385911112,3
2018,54,047,all,All,13372.133972266665,3,33209.243375,3,73927.01986837895,3
2018,54,049,race-ethnicity,"Black, Non-Hispanic",9006.100295,3,39269.16105750001,3,85149.87264572353,3
2018,54,049,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,049,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,049,race-ethnicity,"White, Non-Hispanic",20478.63865091084,2,50237.307672425006,2,99053.35655119999,2
2018,54,049,all,All,20105.967951161703,2,49548.96947808334,2,97743.82870195714,2
2018,54,051,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,051,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,051,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,051,race-ethnicity,"White, Non-Hispanic",20124.062499625,3,47965.98039343478,3,94875.771584,3
2018,54,051,all,All,19870.622437115788,3,47588.731791000006,3,94666.02908125,3
2018,54,053,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,053,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,053,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,053,race-ethnicity,"White, Non-Hispanic",14980.041870554838,3,39862.559150500005,3,84865.10305675294,3
2018,54,053,all,All,13984.441898666666,3,38492.452064905665,3,83255.42179810902,3
2018,54,055,race-ethnicity,"Black, Non-Hispanic",13387.25869066667,3,32098.103960745764,3,63091.59111438298,3
2018,54,055,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,055,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,055,race-ethnicity,"White, Non-Hispanic",17510.16783166316,3,41635.31231388888,3,83285.89807465661,3
2018,54,055,all,All,16979.016168676055,3,40799.08069333334,3,82079.39019230769,3
2018,54,057,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,057,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,057,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,057,race-ethnicity,"White, Non-Hispanic",27301.019707808002,3,58752.49595830508,3,108598.7470669111,3
2018,54,057,all,All,26325.598491107143,3,58174.413111505615,3,108754.761729,3
2018,54,059,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,059,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,059,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,059,race-ethnicity,"White, Non-Hispanic",13261.019605702564,3,34423.40646207477,3,74750.18385911112,3
2018,54,059,all,All,13372.133972266665,3,33209.243375,3,73927.01986837895,3
2018,54,061,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,061,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,061,race-ethnicity,Other Races and Ethnicities,10076.208517621875,3,35068.534244057155,3,135467.0092732,3
2018,54,061,race-ethnicity,"White, Non-Hispanic",19388.794750933335,2,50645.21787,2,107720.03929853572,2
2018,54,061,all,All,19084.690448565958,2,49858.10865952941,2,108110.29792474287,2
2018,54,063,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,063,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,063,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,063,race-ethnicity,"White, Non-Hispanic",17307.325367600002,3,38188.759274788994,3,77506.91019738336,3
2018,54,063,all,All,17168.18470235294,3,37888.12129944828,3,76798.7061895345,3
2018,54,065,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,065,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,065,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,065,race-ethnicity,"White, Non-Hispanic",27301.019707808002,3,58752.49595830508,3,108598.7470669111,3
2018,54,065,all,All,26325.598491107146,3,58174.413111505615,3,108754.761729,3
2018,54,067,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,067,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,067,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,067,race-ethnicity,"White, Non-Hispanic",17307.3253676,3,38188.759274788994,3,77506.91019738333,3
2018,54,067,all,All,17168.18470235294,3,37888.12129944828,3,76798.70618953448,3
2018,54,069,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,069,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,069,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,069,race-ethnicity,"White, Non-Hispanic",20124.062499625,3,47965.98039343478,3,94875.771584,3
2018,54,069,all,All,19870.622437115788,3,47588.731791,3,94666.02908125,3
2018,54,071,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,071,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,071,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,071,race-ethnicity,"White, Non-Hispanic",17909.779694736844,3,40438.018098863635,3,81298.76706807665,3
2018,54,071,all,All,17853.876226473687,3,40284.20999060001,3,80541.05536676472,3
2018,54,073,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,073,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,073,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,073,race-ethnicity,"White, Non-Hispanic",19101.840276268755,3,47304.878177642866,3,93323.81455908294,3
2018,54,073,all,All,18964.205676894737,3,46699.4420555,3,93343.49833535611,3
2018,54,075,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,075,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,075,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,075,race-ethnicity,"White, Non-Hispanic",17307.325367600002,3,38188.759274788994,3,77506.91019738333,3
2018,54,075,all,All,17168.184702352944,3,37888.12129944828,3,76798.70618953448,3
2018,54,077,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,077,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,077,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,077,race-ethnicity,"White, Non-Hispanic",19388.79475093333,3,50645.21787,3,107720.03929853572,3
2018,54,077,all,All,19084.690448565958,3,49858.10865952941,3,108110.29792474286,3
2018,54,079,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,079,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,079,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,079,race-ethnicity,"White, Non-Hispanic",19356.5994608597,2,49212.03656107463,2,99780.88196197334,2
2018,54,079,all,All,19368.95073166567,2,48662.5568,2,99294.37156750222,2
2018,54,081,race-ethnicity,"Black, Non-Hispanic",13387.25869066667,3,32098.103960745764,3,63091.59111438298,3
2018,54,081,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,081,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,081,race-ethnicity,"White, Non-Hispanic",17510.16783166316,2,41635.31231388889,2,83285.89807465661,2
2018,54,081,all,All,16979.016168676055,2,40799.08069333334,2,82079.39019230772,2
2018,54,083,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,083,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,083,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,083,race-ethnicity,"White, Non-Hispanic",17909.779694736844,3,40438.01809886364,3,81298.76706807665,3
2018,54,083,all,All,17853.876226473683,3,40284.2099906,3,80541.05536676472,3
2018,54,085,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,085,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,085,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,085,race-ethnicity,"White, Non-Hispanic",17707.08447885283,3,39817.294312000005,3,83419.89277200017,3
2018,54,085,all,All,17827.855623790478,3,39939.380886923085,3,82702.48658555555,3
2018,54,087,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,087,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,087,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,087,race-ethnicity,"White, Non-Hispanic",17707.08447885283,3,39817.294312000005,3,83419.89277200012,3
2018,54,087,all,All,17827.855623790478,3,39939.380886923056,3,82702.48658555557,3
2018,54,089,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,089,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,089,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,089,race-ethnicity,"White, Non-Hispanic",17307.325367600002,3,38188.759274788994,3,77506.91019738336,3
2018,54,089,all,All,17168.18470235294,3,37888.12129944828,3,76798.7061895345,3
2018,54,091,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,091,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,091,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,091,race-ethnicity,"White, Non-Hispanic",20478.63865091084,3,50237.307672425,3,99053.35655119999,3
2018,54,091,all,All,20105.967951161703,3,49548.96947808334,3,97743.82870195716,3
2018,54,093,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,093,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,093,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,093,race-ethnicity,"White, Non-Hispanic",17909.779694736844,3,40438.018098863635,3,81298.76706807663,3
2018,54,093,all,All,17853.876226473687,3,40284.2099906,3,80541.05536676472,3
2018,54,095,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,095,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,095,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,095,race-ethnicity,"White, Non-Hispanic",17707.08447885283,3,39817.294312000005,3,83419.89277200002,3
2018,54,095,all,All,17827.855623790478,3,39939.3808869231,3,82702.48658555558,3
2018,54,097,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,097,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,097,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,097,race-ethnicity,"White, Non-Hispanic",17909.779694736844,3,40438.01809886365,3,81298.76706807665,3
2018,54,097,all,All,17853.876226473683,3,40284.2099906,3,80541.0553667647,3
2018,54,099,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,099,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,099,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,099,race-ethnicity,"White, Non-Hispanic",14980.041870554838,3,39862.559150500005,3,84865.10305675294,3
2018,54,099,all,All,13984.441898666668,3,38492.452064905665,3,83255.42179810916,3
2018,54,101,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,101,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,101,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,101,race-ethnicity,"White, Non-Hispanic",17307.325367600002,3,38188.759274788994,3,77506.91019738333,3
2018,54,101,all,All,17168.18470235294,3,37888.12129944828,3,76798.7061895345,3
2018,54,103,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,103,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,103,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,103,race-ethnicity,"White, Non-Hispanic",17707.08447885283,3,39817.29431199999,3,83419.89277200002,3
2018,54,103,all,All,17827.855623790478,3,39939.38088692306,3,82702.48658555555,3
2018,54,105,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,105,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,105,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,105,race-ethnicity,"White, Non-Hispanic",19101.840276268755,3,47304.87817764288,3,93323.81455908292,3
2018,54,105,all,All,18964.205676894737,3,46699.4420555,3,93343.4983353561,3
2018,54,107,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,107,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,107,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,107,race-ethnicity,"White, Non-Hispanic",19101.84027626875,1,47304.87817764282,1,93323.81455908292,1
2018,54,107,all,All,18964.205676894737,1,46699.4420555,1,93343.49833535613,1
2018,54,109,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,54,109,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,54,109,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,54,109,race-ethnicity,"White, Non-Hispanic",13261.019605702564,3,34423.40646207477,3,74750.18385911112,3
2018,54,109,all,All,13372.133972266665,3,33209.24337499999,3,73927.01986837895,3
2018,55,001,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,55,001,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,55,001,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,55,001,race-ethnicity,"White, Non-Hispanic",25322.68240962388,3,53956.93944885001,3,99538.53485086285,3
2018,55,001,all,All,25287.352196757576,3,53694.49609444445,3,99406.8762855385,3
2018,55,003,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,55,003,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,55,003,race-ethnicity,Other Races and Ethnicities,15392.559105333348,3,34138.89426008333,3,74062.51592700001,3
2018,55,003,race-ethnicity,"White, Non-Hispanic",22953.27227568,3,49943.35637000003,3,90989.38893039474,3
2018,55,003,all,All,21962.97913114035,3,48829.040993333336,3,90115.12186206931,3
2018,55,005,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,55,005,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,55,005,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,55,005,race-ethnicity,"White, Non-Hispanic",24932.686495000005,3,52704.018546666666,3,97173.45824007443,3
2018,55,005,all,All,24856.5363802,3,52660.418543892854,3,96781.93793664005,3
2018,55,007,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,55,007,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,55,007,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,55,007,race-ethnicity,"White, Non-Hispanic",22953.272275680003,3,49943.356370000016,3,90989.38893039474,3
2018,55,007,all,All,21962.979131140353,3,48829.040993333336,3,90115.12186206931,3
2018,55,009,race-ethnicity,"Black, Non-Hispanic",11650.311365694544,3,16063.224062440677,3,35332.90543888155,3
2018,55,009,race-ethnicity,Hispanic,16131.875316351958,1,38164.09949601031,1,72083.27087622229,1
2018,55,009,race-ethnicity,Other Races and Ethnicities,22615.46801548235,1,50213.50807215687,1,89130.44702624313,1
2018,55,009,race-ethnicity,"White, Non-Hispanic",29446.898940869563,1,63242.38984617692,1,114005.81780518977,1
2018,55,009,all,All,27286.309506,1,59730.84229855814,1,111309.24156879999,1
2018,55,011,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,55,011,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,55,011,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,55,011,race-ethnicity,"White, Non-Hispanic",24515.363527893336,3,57990.79908473077,3,101918.931908028,3
2018,55,011,all,All,24312.78902675394,3,57738.774163764705,3,101765.38041200014,3
2018,55,013,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,55,013,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,55,013,race-ethnicity,Other Races and Ethnicities,15392.559105333336,3,34138.89426008333,3,74062.515927,3
2018,55,013,race-ethnicity,"White, Non-Hispanic",22953.27227568,3,49943.356370000016,3,90989.38893039474,3
2018,55,013,all,All,21962.97913114035,3,48829.040993333336,3,90115.12186206931,3
2018,55,015,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,55,015,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,55,015,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,55,015,race-ethnicity,"White, Non-Hispanic",30062.81200578462,3,63671.34368222223,3,112462.84713794511,3
2018,55,015,all,All,30156.3295696,3,63010.102037714285,3,111868.78773235714,3
2018,55,017,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,55,017,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,55,017,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,55,017,race-ethnicity,"White, Non-Hispanic",24922.146439597902,3,55937.94407171368,3,104127.09982742222,3
2018,55,017,all,All,24837.911011827495,3,55461.02891516216,3,103241.88469857877,3
2018,55,019,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,55,019,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,55,019,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,55,019,race-ethnicity,"White, Non-Hispanic",24932.686495,3,52704.018546666666,3,97173.45824007444,3
2018,55,019,all,All,24856.5363802,3,52660.418543892854,3,96781.93793664005,3
2018,55,021,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,55,021,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,55,021,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,55,021,race-ethnicity,"White, Non-Hispanic",29520.579241210256,2,63460.23543681818,2,108504.02635987497,2
2018,55,021,all,All,28937.12316977778,2,62808.15829948092,2,108753.0741540089,2
2018,55,023,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,55,023,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,55,023,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,55,023,race-ethnicity,"White, Non-Hispanic",24515.363527893336,3,57990.79908473077,3,101918.931908028,3
2018,55,023,all,All,24312.78902675394,3,57738.774163764705,3,101765.380412,3
2018,55,025,race-ethnicity,"Black, Non-Hispanic",15134.85183225,1,34180.814975333335,1,69966.22795700004,1
2018,55,025,race-ethnicity,Hispanic,23826.17481776552,1,41204.682093984375,1,80754.23735834315,1
2018,55,025,race-ethnicity,Other Races and Ethnicities,24420.92922159001,1,69210.91537075,1,124833.65368031869,1
2018,55,025,race-ethnicity,"White, Non-Hispanic",35324.55470305946,1,73913.21160319056,1,138794.39728962857,1
2018,55,025,all,All,32116.688466937063,1,69996.28634999997,1,133916.65609454544,1
2018,55,027,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,55,027,race-ethnicity,Hispanic,29194.454129187503,3,45390.57026086066,3,66646.14563938357,3
2018,55,027,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,55,027,race-ethnicity,"White, Non-Hispanic",29202.1605342075,2,63627.933213168726,2,106662.93963967828,2
2018,55,027,all,All,29371.068735,2,62145.20698286193,2,105431.45054360888,2
2018,55,029,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,55,029,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
2018,55,029,race-ethnicity,Other Races and Ethnicities,NA,3,NA,3,NA,3
2018,55,029,race-ethnicity,"White, Non-Hispanic",25053.054266533334,3,53055.91198158552,3,98391.60871440002,3
2018,55,029,all,All,24662.3588209,3,53007.126419861845,3,98253.30096972012,3
2018,55,031,race-ethnicity,"Black, Non-Hispanic",NA,3,NA,3,NA,3
2018,55,031,race-ethnicity,Hispanic,NA,3,NA,3,NA,3
